Fecha y Hora;HE-801 - Caldera Mixta
2025-05-07 18:31:21;6048.00
2025-05-07 18:31:20;5198.00
2025-05-07 18:31:19;4348.00
2025-05-07 18:31:18;3498.00
2025-05-07 18:31:17;2648.00
2025-05-07 18:31:16;1798.00
2025-05-07 18:31:15;948.00
2025-05-07 18:31:14;98.00
2025-05-07 18:31:13;752.00
2025-05-07 18:31:12;1602.00
2025-05-07 18:31:11;2452.00
2025-05-07 18:31:10;3302.00
2025-05-07 18:31:09;4152.00
2025-05-07 18:31:08;5002.00
2025-05-07 18:31:07;5852.00
2025-05-07 18:31:06;6702.00
2025-05-07 18:31:05;7552.00
2025-05-07 18:31:04;8402.00
2025-05-07 18:31:03;9252.00
2025-05-07 18:31:02;9896.00
2025-05-07 18:31:01;9046.00
2025-05-07 18:31:00;8196.00
2025-05-07 18:30:59;7346.00
2025-05-07 18:30:58;6496.00
2025-05-07 18:30:57;5646.00
2025-05-07 18:30:56;4796.00
2025-05-07 18:30:55;3946.00
2025-05-07 18:30:54;3096.00
2025-05-07 18:30:53;2246.00
2025-05-07 18:30:52;1396.00
2025-05-07 18:30:51;546.00
2025-05-07 18:30:50;304.00
2025-05-07 18:30:49;1154.00
2025-05-07 18:30:48;2004.00
2025-05-07 18:30:47;2854.00
2025-05-07 18:30:46;3704.00
2025-05-07 18:30:45;4554.00
2025-05-07 18:30:44;5404.00
2025-05-07 18:30:43;6254.00
2025-05-07 18:30:42;7104.00
2025-05-07 18:30:41;7954.00
2025-05-07 18:30:40;8804.00
2025-05-07 18:30:39;9654.00
2025-05-07 18:30:38;9494.00
2025-05-07 18:30:37;8644.00
2025-05-07 18:30:36;7794.00
2025-05-07 18:30:35;6944.00
2025-05-07 18:30:34;6094.00
2025-05-07 18:30:33;5244.00
2025-05-07 18:30:32;4394.00
2025-05-07 18:30:31;3544.00
2025-05-07 18:30:30;2694.00
2025-05-07 18:30:29;1844.00
2025-05-07 18:30:28;994.00
2025-05-07 18:30:27;144.00
2025-05-07 18:30:26;706.00
2025-05-07 18:30:25;1556.00
2025-05-07 18:30:24;2406.00
2025-05-07 18:30:23;3256.00
2025-05-07 18:30:22;4106.00
2025-05-07 18:30:21;4956.00
2025-05-07 18:30:20;5806.00
2025-05-07 18:30:19;6656.00
2025-05-07 18:30:18;7506.00
2025-05-07 18:30:17;8356.00
2025-05-07 18:30:16;9206.00
2025-05-07 18:30:15;9942.00
2025-05-07 18:30:14;9092.00
2025-05-07 18:30:13;8242.00
2025-05-07 18:30:12;7392.00
2025-05-07 18:30:11;6542.00
2025-05-07 18:30:10;5692.00
2025-05-07 18:30:09;4842.00
2025-05-07 18:30:08;3992.00
2025-05-07 18:30:07;3142.00
2025-05-07 18:30:06;2292.00
2025-05-07 18:30:05;1442.00
2025-05-07 18:30:04;592.00
2025-05-07 18:30:03;258.00
2025-05-07 18:30:02;1108.00
2025-05-07 18:30:01;1958.00
2025-05-07 18:30:00;2808.00
2025-05-07 18:29:59;3658.00
2025-05-07 18:29:58;4508.00
2025-05-07 18:29:57;5358.00
2025-05-07 18:29:56;6208.00
2025-05-07 18:29:55;7058.00
2025-05-07 18:29:54;7908.00
2025-05-07 18:29:53;8758.00
2025-05-07 18:29:52;9608.00
2025-05-07 18:29:51;9540.00
2025-05-07 18:29:50;8690.00
2025-05-07 18:29:49;7840.00
2025-05-07 18:29:48;6990.00
2025-05-07 18:29:47;6140.00
2025-05-07 18:29:46;5290.00
2025-05-07 18:29:45;4440.00
2025-05-07 18:29:44;3590.00
2025-05-07 18:29:43;2740.00
2025-05-07 18:29:42;1890.00
2025-05-07 18:29:41;1040.00
2025-05-07 18:29:40;190.00
2025-05-07 18:29:39;660.00
2025-05-07 18:29:38;1510.00
2025-05-07 18:29:37;2360.00
2025-05-07 18:29:36;3210.00
2025-05-07 18:29:35;4060.00
2025-05-07 18:29:34;4910.00
2025-05-07 18:29:33;5760.00
2025-05-07 18:29:32;6610.00
2025-05-07 18:29:31;7460.00
2025-05-07 18:29:30;8310.00
2025-05-07 18:29:29;9160.00
2025-05-07 18:29:28;9988.00
2025-05-07 18:29:27;9138.00
2025-05-07 18:29:26;8288.00
2025-05-07 18:29:25;7438.00
2025-05-07 18:29:24;6588.00
2025-05-07 18:29:23;5738.00
2025-05-07 18:29:22;4888.00
2025-05-07 18:29:21;4038.00
2025-05-07 18:29:20;3188.00
2025-05-07 18:29:19;2338.00
2025-05-07 18:29:18;1488.00
2025-05-07 18:29:17;638.00
2025-05-07 18:29:16;212.00
2025-05-07 18:29:15;1062.00
2025-05-07 18:29:14;1912.00
2025-05-07 18:29:13;2762.00
2025-05-07 18:29:12;3612.00
2025-05-07 18:29:11;4462.00
2025-05-07 18:29:10;5312.00
2025-05-07 18:29:09;6162.00
2025-05-07 18:29:08;7012.00
2025-05-07 18:29:07;7862.00
2025-05-07 18:29:06;8712.00
2025-05-07 18:29:05;9562.00
2025-05-07 18:29:04;9586.00
2025-05-07 18:29:03;8736.00
2025-05-07 18:29:02;7886.00
2025-05-07 18:29:01;7036.00
2025-05-07 18:29:00;6186.00
2025-05-07 18:28:59;5336.00
2025-05-07 18:28:58;4486.00
2025-05-07 18:28:57;3636.00
2025-05-07 18:28:56;2786.00
2025-05-07 18:28:55;1936.00
2025-05-07 18:28:54;1086.00
2025-05-07 18:28:53;236.00
2025-05-07 18:28:52;614.00
2025-05-07 18:28:51;1464.00
2025-05-07 18:28:50;2314.00
2025-05-07 18:28:49;3164.00
2025-05-07 18:28:48;4014.00
2025-05-07 18:28:47;4864.00
2025-05-07 18:28:46;5714.00
2025-05-07 18:28:45;6564.00
2025-05-07 18:28:44;7414.00
2025-05-07 18:28:43;8264.00
2025-05-07 18:28:42;9114.00
2025-05-07 18:28:41;9964.00
2025-05-07 18:28:40;9184.00
2025-05-07 18:28:39;8334.00
2025-05-07 18:28:38;7484.00
2025-05-07 18:28:37;6634.00
2025-05-07 18:28:36;5784.00
2025-05-07 18:28:35;4934.00
2025-05-07 18:28:34;4084.00
2025-05-07 18:28:33;3234.00
2025-05-07 18:28:32;2384.00
2025-05-07 18:28:31;1534.00
2025-05-07 18:28:30;684.00
2025-05-07 18:28:29;166.00
2025-05-07 18:28:28;1016.00
2025-05-07 18:28:27;1866.00
2025-05-07 18:28:26;2716.00
2025-05-07 18:28:25;3566.00
2025-05-07 18:28:24;4416.00
2025-05-07 18:28:23;5266.00
2025-05-07 18:28:22;6116.00
2025-05-07 18:28:21;6966.00
2025-05-07 18:28:20;7816.00
2025-05-07 18:28:19;8666.00
2025-05-07 18:28:18;9516.00
2025-05-07 18:28:17;9632.00
2025-05-07 18:28:16;8782.00
2025-05-07 18:28:15;7932.00
2025-05-07 18:28:14;7082.00
2025-05-07 18:28:13;6232.00
2025-05-07 18:28:12;5382.00
2025-05-07 18:28:11;4532.00
2025-05-07 18:28:10;3682.00
2025-05-07 18:28:09;2832.00
2025-05-07 18:28:08;1982.00
2025-05-07 18:28:07;1132.00
2025-05-07 18:28:06;282.00
2025-05-07 18:28:05;568.00
2025-05-07 18:28:04;1418.00
2025-05-07 18:28:03;2268.00
2025-05-07 18:28:02;3118.00
2025-05-07 18:28:01;3968.00
2025-05-07 18:28:00;4818.00
2025-05-07 18:27:59;5668.00
2025-05-07 18:27:58;6518.00
2025-05-07 18:27:57;7368.00
2025-05-07 18:27:56;8218.00
2025-05-07 18:27:55;9068.00
2025-05-07 18:27:54;9918.00
2025-05-07 18:27:53;9230.00
2025-05-07 18:27:52;8380.00
2025-05-07 18:27:51;7530.00
2025-05-07 18:27:50;6680.00
2025-05-07 18:27:49;5830.00
2025-05-07 18:27:48;4980.00
2025-05-07 18:27:47;4130.00
2025-05-07 18:27:46;3280.00
2025-05-07 18:27:45;2430.00
2025-05-07 18:27:44;1580.00
2025-05-07 18:27:43;730.00
2025-05-07 18:27:42;120.00
2025-05-07 18:27:41;970.00
2025-05-07 18:27:40;1820.00
2025-05-07 18:27:39;2670.00
2025-05-07 18:27:38;3520.00
2025-05-07 18:27:37;4370.00
2025-05-07 18:27:36;5220.00
2025-05-07 18:27:35;6070.00
2025-05-07 18:27:34;6920.00
2025-05-07 18:27:33;7770.00
2025-05-07 18:27:32;8620.00
2025-05-07 18:27:31;9470.00
2025-05-07 18:27:30;9678.00
2025-05-07 18:27:29;8828.00
2025-05-07 18:27:28;7978.00
2025-05-07 18:27:27;7128.00
2025-05-07 18:27:26;6278.00
2025-05-07 18:27:25;5428.00
2025-05-07 18:27:24;4578.00
2025-05-07 18:27:23;3728.00
2025-05-07 18:27:22;2878.00
2025-05-07 18:27:21;2028.00
2025-05-07 18:27:20;1178.00
2025-05-07 18:27:19;328.00
2025-05-07 18:27:18;522.00
2025-05-07 18:27:17;1372.00
2025-05-07 18:27:16;2222.00
2025-05-07 18:27:15;3072.00
2025-05-07 18:27:14;3922.00
2025-05-07 18:27:13;4772.00
2025-05-07 18:27:12;5622.00
2025-05-07 18:27:11;6472.00
2025-05-07 18:27:10;7322.00
2025-05-07 18:27:09;8172.00
2025-05-07 18:27:08;9022.00
2025-05-07 18:27:07;9872.00
2025-05-07 18:27:06;9276.00
2025-05-07 18:27:05;8426.00
2025-05-07 18:27:04;7576.00
2025-05-07 18:27:03;6726.00
2025-05-07 18:27:02;5876.00
2025-05-07 18:27:01;5026.00
2025-05-07 18:27:00;4176.00
2025-05-07 18:26:59;3326.00
2025-05-07 18:26:58;2476.00
2025-05-07 18:26:57;1626.00
2025-05-07 18:26:56;776.00
2025-05-07 18:26:55;74.00
2025-05-07 18:26:54;924.00
2025-05-07 18:26:53;1774.00
2025-05-07 18:26:52;2624.00
2025-05-07 18:26:51;3474.00
2025-05-07 18:26:50;4324.00
2025-05-07 18:26:49;5174.00
2025-05-07 18:26:48;6024.00
2025-05-07 18:26:47;6874.00
2025-05-07 18:26:46;7724.00
2025-05-07 18:26:45;8574.00
2025-05-07 18:26:44;9424.00
2025-05-07 18:26:43;9724.00
2025-05-07 18:26:42;8874.00
2025-05-07 18:26:41;8024.00
2025-05-07 18:26:40;7174.00
2025-05-07 18:26:39;6324.00
2025-05-07 18:26:38;5474.00
2025-05-07 18:26:37;4624.00
2025-05-07 18:26:36;3774.00
2025-05-07 18:26:35;2924.00
2025-05-07 18:26:34;2074.00
2025-05-07 18:26:33;1224.00
2025-05-07 18:26:32;374.00
2025-05-07 18:26:31;476.00
2025-05-07 18:26:30;1326.00
2025-05-07 18:26:29;2176.00
2025-05-07 18:26:28;3026.00
2025-05-07 18:26:27;3876.00
2025-05-07 18:26:26;4726.00
2025-05-07 18:26:25;5576.00
2025-05-07 18:26:24;6426.00
2025-05-07 18:26:23;7276.00
2025-05-07 18:26:22;8126.00
2025-05-07 18:26:21;8976.00
2025-05-07 18:26:20;9826.00
2025-05-07 18:26:19;9322.00
2025-05-07 18:26:18;8472.00
2025-05-07 18:26:17;7622.00
2025-05-07 18:26:16;6772.00
2025-05-07 18:26:15;5922.00
2025-05-07 18:26:14;5072.00
2025-05-07 18:26:13;4222.00
2025-05-07 18:26:12;3372.00
2025-05-07 18:26:11;2522.00
2025-05-07 18:26:10;1672.00
2025-05-07 18:26:09;822.00
2025-05-07 18:26:08;28.00
2025-05-07 18:26:07;878.00
2025-05-07 18:26:06;1728.00
2025-05-07 18:26:05;2578.00
2025-05-07 18:26:04;3428.00
2025-05-07 18:26:03;4278.00
2025-05-07 18:26:02;5128.00
2025-05-07 18:26:01;5978.00
2025-05-07 18:26:00;6828.00
2025-05-07 18:25:59;7678.00
2025-05-07 18:25:58;8528.00
2025-05-07 18:25:57;9378.00
2025-05-07 18:25:56;9770.00
2025-05-07 18:25:55;8920.00
2025-05-07 18:25:54;8070.00
2025-05-07 18:25:53;7220.00
2025-05-07 18:25:52;6370.00
2025-05-07 18:25:51;5520.00
2025-05-07 18:25:50;4670.00
2025-05-07 18:25:49;3820.00
2025-05-07 18:25:48;2970.00
2025-05-07 18:25:47;2120.00
2025-05-07 18:25:46;1270.00
2025-05-07 18:25:45;420.00
2025-05-07 18:25:44;430.00
2025-05-07 18:25:43;1280.00
2025-05-07 18:25:42;2130.00
2025-05-07 18:25:41;2980.00
2025-05-07 18:25:40;3830.00
2025-05-07 18:25:39;4680.00
2025-05-07 18:25:38;5530.00
2025-05-07 18:25:37;6380.00
2025-05-07 18:25:36;7230.00
2025-05-07 18:25:35;8080.00
2025-05-07 18:25:34;8930.00
2025-05-07 18:25:33;9780.00
2025-05-07 18:25:32;9368.00
2025-05-07 18:25:31;8518.00
2025-05-07 18:25:30;7668.00
2025-05-07 18:25:29;6818.00
2025-05-07 18:25:28;5968.00
2025-05-07 18:25:27;5118.00
2025-05-07 18:25:26;4268.00
2025-05-07 18:25:25;3418.00
2025-05-07 18:25:24;2568.00
2025-05-07 18:25:23;1718.00
2025-05-07 18:25:22;868.00
2025-05-07 18:25:21;18.00
2025-05-07 18:25:20;832.00
2025-05-07 18:25:19;1682.00
2025-05-07 18:25:18;2532.00
2025-05-07 18:25:17;3382.00
2025-05-07 18:25:16;4232.00
2025-05-07 18:25:15;5082.00
2025-05-07 18:25:14;5932.00
2025-05-07 18:25:13;6782.00
2025-05-07 18:25:12;7632.00
2025-05-07 18:25:11;8482.00
2025-05-07 18:25:10;9332.00
2025-05-07 18:25:09;9816.00
2025-05-07 18:25:08;8966.00
2025-05-07 18:25:07;8116.00
2025-05-07 18:25:06;7266.00
2025-05-07 18:25:05;6416.00
2025-05-07 18:25:04;5566.00
2025-05-07 18:25:03;4716.00
2025-05-07 18:25:02;3866.00
2025-05-07 18:25:01;3016.00
2025-05-07 18:25:00;2166.00
2025-05-07 18:24:59;1316.00
2025-05-07 18:24:58;466.00
2025-05-07 18:24:57;384.00
2025-05-07 18:24:56;1234.00
2025-05-07 18:24:55;2084.00
2025-05-07 18:24:54;2934.00
2025-05-07 18:24:53;3784.00
2025-05-07 18:24:52;4634.00
2025-05-07 18:24:51;5484.00
2025-05-07 18:24:50;6334.00
2025-05-07 18:24:49;7184.00
2025-05-07 18:24:48;8034.00
2025-05-07 18:24:47;8884.00
2025-05-07 18:24:46;9734.00
2025-05-07 18:24:45;9414.00
2025-05-07 18:24:44;8564.00
2025-05-07 18:24:43;7714.00
2025-05-07 18:24:42;6864.00
2025-05-07 18:24:41;6014.00
2025-05-07 18:24:40;5164.00
2025-05-07 18:24:39;4314.00
2025-05-07 18:24:38;3464.00
2025-05-07 18:24:37;2614.00
2025-05-07 18:24:36;1764.00
2025-05-07 18:24:35;914.00
2025-05-07 18:24:34;64.00
2025-05-07 18:24:33;786.00
2025-05-07 18:24:32;1636.00
2025-05-07 18:24:31;2486.00
2025-05-07 18:24:30;3336.00
2025-05-07 18:24:29;4186.00
2025-05-07 18:24:28;5036.00
2025-05-07 18:24:27;5886.00
2025-05-07 18:24:26;6736.00
2025-05-07 18:24:25;7586.00
2025-05-07 18:24:24;8436.00
2025-05-07 18:24:23;9286.00
2025-05-07 18:24:22;9862.00
2025-05-07 18:24:21;9012.00
2025-05-07 18:24:20;8162.00
2025-05-07 18:24:19;7312.00
2025-05-07 18:24:18;6462.00
2025-05-07 18:24:17;5612.00
2025-05-07 18:24:16;4762.00
2025-05-07 18:24:15;3912.00
2025-05-07 18:24:14;3062.00
2025-05-07 18:24:13;2212.00
2025-05-07 18:24:12;1362.00
2025-05-07 18:24:11;512.00
2025-05-07 18:24:10;338.00
2025-05-07 18:24:09;1188.00
2025-05-07 18:24:08;2038.00
2025-05-07 18:24:07;2888.00
2025-05-07 18:24:06;3738.00
2025-05-07 18:24:05;4588.00
2025-05-07 18:24:04;5438.00
2025-05-07 18:24:03;6288.00
2025-05-07 18:24:02;7138.00
2025-05-07 18:24:01;7988.00
2025-05-07 18:24:00;8838.00
2025-05-07 18:23:59;9688.00
2025-05-07 18:23:58;9460.00
2025-05-07 18:23:57;8610.00
2025-05-07 18:23:56;7760.00
2025-05-07 18:23:55;6910.00
2025-05-07 18:23:54;6060.00
2025-05-07 18:23:53;5210.00
2025-05-07 18:23:52;4360.00
2025-05-07 18:23:51;3510.00
2025-05-07 18:23:50;2660.00
2025-05-07 18:23:49;1810.00
2025-05-07 18:23:48;960.00
2025-05-07 18:23:47;110.00
2025-05-07 18:23:46;740.00
2025-05-07 18:23:45;1590.00
2025-05-07 18:23:44;2440.00
2025-05-07 18:23:43;3290.00
2025-05-07 18:23:42;4140.00
2025-05-07 18:23:41;4990.00
2025-05-07 18:23:40;5840.00
2025-05-07 18:23:39;6690.00
2025-05-07 18:23:38;7540.00
2025-05-07 18:23:37;8390.00
2025-05-07 18:23:36;9240.00
2025-05-07 18:23:35;9908.00
2025-05-07 18:23:34;9058.00
2025-05-07 18:23:33;8208.00
2025-05-07 18:23:32;7358.00
2025-05-07 18:23:31;6508.00
2025-05-07 18:23:30;5658.00
2025-05-07 18:23:29;4808.00
2025-05-07 18:23:28;3958.00
