Fecha y Hora;SV-4017 - Indicador sobrepresión S-401
2025-05-07 18:31:45;6949.00
2025-05-07 18:31:44;6099.00
2025-05-07 18:31:43;5249.00
2025-05-07 18:31:42;4399.00
2025-05-07 18:31:41;3549.00
2025-05-07 18:31:40;2699.00
2025-05-07 18:31:39;1849.00
2025-05-07 18:31:38;999.00
2025-05-07 18:31:37;149.00
2025-05-07 18:31:36;701.00
2025-05-07 18:31:35;1551.00
2025-05-07 18:31:34;2401.00
2025-05-07 18:31:33;3251.00
2025-05-07 18:31:32;4101.00
2025-05-07 18:31:31;4951.00
2025-05-07 18:31:30;5801.00
2025-05-07 18:31:29;6651.00
2025-05-07 18:31:28;7501.00
2025-05-07 18:31:27;8351.00
2025-05-07 18:31:26;9201.00
2025-05-07 18:31:25;9947.00
2025-05-07 18:31:24;9097.00
2025-05-07 18:31:23;8247.00
2025-05-07 18:31:22;7397.00
2025-05-07 18:31:21;6547.00
2025-05-07 18:31:20;5697.00
2025-05-07 18:31:19;4847.00
2025-05-07 18:31:18;3997.00
2025-05-07 18:31:17;3147.00
2025-05-07 18:31:16;2297.00
2025-05-07 18:31:15;1447.00
2025-05-07 18:31:14;597.00
2025-05-07 18:31:13;253.00
2025-05-07 18:31:12;1103.00
2025-05-07 18:31:11;1953.00
2025-05-07 18:31:10;2803.00
2025-05-07 18:31:09;3653.00
2025-05-07 18:31:08;4503.00
2025-05-07 18:31:07;5353.00
2025-05-07 18:31:06;6203.00
2025-05-07 18:31:05;7053.00
2025-05-07 18:31:04;7903.00
2025-05-07 18:31:03;8753.00
2025-05-07 18:31:02;9603.00
2025-05-07 18:31:01;9545.00
2025-05-07 18:31:00;8695.00
2025-05-07 18:30:59;7845.00
2025-05-07 18:30:58;6995.00
2025-05-07 18:30:57;6145.00
2025-05-07 18:30:56;5295.00
2025-05-07 18:30:55;4445.00
2025-05-07 18:30:54;3595.00
2025-05-07 18:30:53;2745.00
2025-05-07 18:30:52;1895.00
2025-05-07 18:30:51;1045.00
2025-05-07 18:30:50;195.00
2025-05-07 18:30:49;655.00
2025-05-07 18:30:48;1505.00
2025-05-07 18:30:47;2355.00
2025-05-07 18:30:46;3205.00
2025-05-07 18:30:45;4055.00
2025-05-07 18:30:44;4905.00
2025-05-07 18:30:43;5755.00
2025-05-07 18:30:42;6605.00
2025-05-07 18:30:41;7455.00
2025-05-07 18:30:40;8305.00
2025-05-07 18:30:39;9155.00
2025-05-07 18:30:38;9993.00
2025-05-07 18:30:37;9143.00
2025-05-07 18:30:36;8293.00
2025-05-07 18:30:35;7443.00
2025-05-07 18:30:34;6593.00
2025-05-07 18:30:33;5743.00
2025-05-07 18:30:32;4893.00
2025-05-07 18:30:31;4043.00
2025-05-07 18:30:30;3193.00
2025-05-07 18:30:29;2343.00
2025-05-07 18:30:28;1493.00
2025-05-07 18:30:27;643.00
2025-05-07 18:30:26;207.00
2025-05-07 18:30:25;1057.00
2025-05-07 18:30:24;1907.00
2025-05-07 18:30:23;2757.00
2025-05-07 18:30:22;3607.00
2025-05-07 18:30:21;4457.00
2025-05-07 18:30:20;5307.00
2025-05-07 18:30:19;6157.00
2025-05-07 18:30:18;7007.00
2025-05-07 18:30:17;7857.00
2025-05-07 18:30:16;8707.00
2025-05-07 18:30:15;9557.00
2025-05-07 18:30:14;9591.00
2025-05-07 18:30:13;8741.00
2025-05-07 18:30:12;7891.00
2025-05-07 18:30:11;7041.00
2025-05-07 18:30:10;6191.00
2025-05-07 18:30:09;5341.00
2025-05-07 18:30:08;4491.00
2025-05-07 18:30:07;3641.00
2025-05-07 18:30:06;2791.00
2025-05-07 18:30:05;1941.00
2025-05-07 18:30:04;1091.00
2025-05-07 18:30:03;241.00
2025-05-07 18:30:02;609.00
2025-05-07 18:30:01;1459.00
2025-05-07 18:30:00;2309.00
2025-05-07 18:29:59;3159.00
2025-05-07 18:29:58;4009.00
2025-05-07 18:29:57;4859.00
2025-05-07 18:29:56;5709.00
2025-05-07 18:29:55;6559.00
2025-05-07 18:29:54;7409.00
2025-05-07 18:29:53;8259.00
2025-05-07 18:29:52;9109.00
2025-05-07 18:29:51;9959.00
2025-05-07 18:29:50;9189.00
2025-05-07 18:29:49;8339.00
2025-05-07 18:29:48;7489.00
2025-05-07 18:29:47;6639.00
2025-05-07 18:29:46;5789.00
2025-05-07 18:29:45;4939.00
2025-05-07 18:29:44;4089.00
2025-05-07 18:29:43;3239.00
2025-05-07 18:29:42;2389.00
2025-05-07 18:29:41;1539.00
2025-05-07 18:29:40;689.00
2025-05-07 18:29:39;161.00
2025-05-07 18:29:38;1011.00
2025-05-07 18:29:37;1861.00
2025-05-07 18:29:36;2711.00
2025-05-07 18:29:35;3561.00
2025-05-07 18:29:34;4411.00
2025-05-07 18:29:33;5261.00
2025-05-07 18:29:32;6111.00
2025-05-07 18:29:31;6961.00
2025-05-07 18:29:30;7811.00
2025-05-07 18:29:29;8661.00
2025-05-07 18:29:28;9511.00
2025-05-07 18:29:27;9637.00
2025-05-07 18:29:26;8787.00
2025-05-07 18:29:25;7937.00
2025-05-07 18:29:24;7087.00
2025-05-07 18:29:23;6237.00
2025-05-07 18:29:22;5387.00
2025-05-07 18:29:21;4537.00
2025-05-07 18:29:20;3687.00
2025-05-07 18:29:19;2837.00
2025-05-07 18:29:18;1987.00
2025-05-07 18:29:17;1137.00
2025-05-07 18:29:16;287.00
2025-05-07 18:29:15;563.00
2025-05-07 18:29:14;1413.00
2025-05-07 18:29:13;2263.00
2025-05-07 18:29:12;3113.00
2025-05-07 18:29:11;3963.00
2025-05-07 18:29:10;4813.00
2025-05-07 18:29:09;5663.00
2025-05-07 18:29:08;6513.00
2025-05-07 18:29:07;7363.00
2025-05-07 18:29:06;8213.00
2025-05-07 18:29:05;9063.00
2025-05-07 18:29:04;9913.00
2025-05-07 18:29:03;9235.00
2025-05-07 18:29:02;8385.00
2025-05-07 18:29:01;7535.00
2025-05-07 18:29:00;6685.00
2025-05-07 18:28:59;5835.00
2025-05-07 18:28:58;4985.00
2025-05-07 18:28:57;4135.00
2025-05-07 18:28:56;3285.00
2025-05-07 18:28:55;2435.00
2025-05-07 18:28:54;1585.00
2025-05-07 18:28:53;735.00
2025-05-07 18:28:52;115.00
2025-05-07 18:28:51;965.00
2025-05-07 18:28:50;1815.00
2025-05-07 18:28:49;2665.00
2025-05-07 18:28:48;3515.00
2025-05-07 18:28:47;4365.00
2025-05-07 18:28:46;5215.00
2025-05-07 18:28:45;6065.00
2025-05-07 18:28:44;6915.00
2025-05-07 18:28:43;7765.00
2025-05-07 18:28:42;8615.00
2025-05-07 18:28:41;9465.00
2025-05-07 18:28:40;9683.00
2025-05-07 18:28:39;8833.00
2025-05-07 18:28:38;7983.00
2025-05-07 18:28:37;7133.00
2025-05-07 18:28:36;6283.00
2025-05-07 18:28:35;5433.00
2025-05-07 18:28:34;4583.00
2025-05-07 18:28:33;3733.00
2025-05-07 18:28:32;2883.00
2025-05-07 18:28:31;2033.00
2025-05-07 18:28:30;1183.00
2025-05-07 18:28:29;333.00
2025-05-07 18:28:28;517.00
2025-05-07 18:28:27;1367.00
2025-05-07 18:28:26;2217.00
2025-05-07 18:28:25;3067.00
2025-05-07 18:28:24;3917.00
2025-05-07 18:28:23;4767.00
2025-05-07 18:28:22;5617.00
2025-05-07 18:28:21;6467.00
2025-05-07 18:28:20;7317.00
2025-05-07 18:28:19;8167.00
2025-05-07 18:28:18;9017.00
2025-05-07 18:28:17;9867.00
2025-05-07 18:28:16;9281.00
2025-05-07 18:28:15;8431.00
2025-05-07 18:28:14;7581.00
2025-05-07 18:28:13;6731.00
2025-05-07 18:28:12;5881.00
2025-05-07 18:28:11;5031.00
2025-05-07 18:28:10;4181.00
2025-05-07 18:28:09;3331.00
2025-05-07 18:28:08;2481.00
2025-05-07 18:28:07;1631.00
2025-05-07 18:28:06;781.00
2025-05-07 18:28:05;69.00
2025-05-07 18:28:04;919.00
2025-05-07 18:28:03;1769.00
2025-05-07 18:28:02;2619.00
2025-05-07 18:28:01;3469.00
2025-05-07 18:28:00;4319.00
2025-05-07 18:27:59;5169.00
2025-05-07 18:27:58;6019.00
2025-05-07 18:27:57;6869.00
2025-05-07 18:27:56;7719.00
2025-05-07 18:27:55;8569.00
2025-05-07 18:27:54;9419.00
2025-05-07 18:27:53;9729.00
2025-05-07 18:27:52;8879.00
2025-05-07 18:27:51;8029.00
2025-05-07 18:27:50;7179.00
2025-05-07 18:27:49;6329.00
2025-05-07 18:27:48;5479.00
2025-05-07 18:27:47;4629.00
2025-05-07 18:27:46;3779.00
2025-05-07 18:27:45;2929.00
2025-05-07 18:27:44;2079.00
2025-05-07 18:27:43;1229.00
2025-05-07 18:27:42;379.00
2025-05-07 18:27:41;471.00
2025-05-07 18:27:40;1321.00
2025-05-07 18:27:39;2171.00
2025-05-07 18:27:38;3021.00
2025-05-07 18:27:37;3871.00
2025-05-07 18:27:36;4721.00
2025-05-07 18:27:35;5571.00
2025-05-07 18:27:34;6421.00
2025-05-07 18:27:33;7271.00
2025-05-07 18:27:32;8121.00
2025-05-07 18:27:31;8971.00
2025-05-07 18:27:30;9821.00
2025-05-07 18:27:29;9327.00
2025-05-07 18:27:28;8477.00
2025-05-07 18:27:27;7627.00
2025-05-07 18:27:26;6777.00
2025-05-07 18:27:25;5927.00
2025-05-07 18:27:24;5077.00
2025-05-07 18:27:23;4227.00
2025-05-07 18:27:22;3377.00
2025-05-07 18:27:21;2527.00
2025-05-07 18:27:20;1677.00
2025-05-07 18:27:19;827.00
2025-05-07 18:27:18;23.00
2025-05-07 18:27:17;873.00
2025-05-07 18:27:16;1723.00
2025-05-07 18:27:15;2573.00
2025-05-07 18:27:14;3423.00
2025-05-07 18:27:13;4273.00
2025-05-07 18:27:12;5123.00
2025-05-07 18:27:11;5973.00
2025-05-07 18:27:10;6823.00
2025-05-07 18:27:09;7673.00
2025-05-07 18:27:08;8523.00
2025-05-07 18:27:07;9373.00
2025-05-07 18:27:06;9775.00
2025-05-07 18:27:05;8925.00
2025-05-07 18:27:04;8075.00
2025-05-07 18:27:03;7225.00
2025-05-07 18:27:02;6375.00
2025-05-07 18:27:01;5525.00
2025-05-07 18:27:00;4675.00
2025-05-07 18:26:59;3825.00
2025-05-07 18:26:58;2975.00
2025-05-07 18:26:57;2125.00
2025-05-07 18:26:56;1275.00
2025-05-07 18:26:55;425.00
2025-05-07 18:26:54;425.00
2025-05-07 18:26:53;1275.00
2025-05-07 18:26:52;2125.00
2025-05-07 18:26:51;2975.00
2025-05-07 18:26:50;3825.00
2025-05-07 18:26:49;4675.00
2025-05-07 18:26:48;5525.00
2025-05-07 18:26:47;6375.00
2025-05-07 18:26:46;7225.00
2025-05-07 18:26:45;8075.00
2025-05-07 18:26:44;8925.00
2025-05-07 18:26:43;9775.00
2025-05-07 18:26:42;9373.00
2025-05-07 18:26:41;8523.00
2025-05-07 18:26:40;7673.00
2025-05-07 18:26:39;6823.00
2025-05-07 18:26:38;5973.00
2025-05-07 18:26:37;5123.00
2025-05-07 18:26:36;4273.00
2025-05-07 18:26:35;3423.00
2025-05-07 18:26:34;2573.00
2025-05-07 18:26:33;1723.00
2025-05-07 18:26:32;873.00
2025-05-07 18:26:31;23.00
2025-05-07 18:26:30;827.00
2025-05-07 18:26:29;1677.00
2025-05-07 18:26:28;2527.00
2025-05-07 18:26:27;3377.00
2025-05-07 18:26:26;4227.00
2025-05-07 18:26:25;5077.00
2025-05-07 18:26:24;5927.00
2025-05-07 18:26:23;6777.00
2025-05-07 18:26:22;7627.00
2025-05-07 18:26:21;8477.00
2025-05-07 18:26:20;9327.00
2025-05-07 18:26:19;9821.00
2025-05-07 18:26:18;8971.00
2025-05-07 18:26:17;8121.00
2025-05-07 18:26:16;7271.00
2025-05-07 18:26:15;6421.00
2025-05-07 18:26:14;5571.00
2025-05-07 18:26:13;4721.00
2025-05-07 18:26:12;3871.00
2025-05-07 18:26:11;3021.00
2025-05-07 18:26:10;2171.00
2025-05-07 18:26:09;1321.00
2025-05-07 18:26:08;471.00
2025-05-07 18:26:07;379.00
2025-05-07 18:26:06;1229.00
2025-05-07 18:26:05;2079.00
2025-05-07 18:26:04;2929.00
2025-05-07 18:26:03;3779.00
2025-05-07 18:26:02;4629.00
2025-05-07 18:26:01;5479.00
2025-05-07 18:26:00;6329.00
2025-05-07 18:25:59;7179.00
2025-05-07 18:25:58;8029.00
2025-05-07 18:25:57;8879.00
2025-05-07 18:25:56;9729.00
2025-05-07 18:25:55;9419.00
2025-05-07 18:25:54;8569.00
2025-05-07 18:25:53;7719.00
2025-05-07 18:25:52;6869.00
2025-05-07 18:25:51;6019.00
2025-05-07 18:25:50;5169.00
2025-05-07 18:25:49;4319.00
2025-05-07 18:25:48;3469.00
2025-05-07 18:25:47;2619.00
2025-05-07 18:25:46;1769.00
2025-05-07 18:25:45;919.00
2025-05-07 18:25:44;69.00
2025-05-07 18:25:43;781.00
2025-05-07 18:25:42;1631.00
2025-05-07 18:25:41;2481.00
2025-05-07 18:25:40;3331.00
2025-05-07 18:25:39;4181.00
2025-05-07 18:25:38;5031.00
2025-05-07 18:25:37;5881.00
2025-05-07 18:25:36;6731.00
2025-05-07 18:25:35;7581.00
2025-05-07 18:25:34;8431.00
2025-05-07 18:25:33;9281.00
2025-05-07 18:25:32;9867.00
2025-05-07 18:25:31;9017.00
2025-05-07 18:25:30;8167.00
2025-05-07 18:25:29;7317.00
2025-05-07 18:25:28;6467.00
2025-05-07 18:25:27;5617.00
2025-05-07 18:25:26;4767.00
2025-05-07 18:25:25;3917.00
2025-05-07 18:25:24;3067.00
2025-05-07 18:25:23;2217.00
2025-05-07 18:25:22;1367.00
2025-05-07 18:25:21;517.00
2025-05-07 18:25:20;333.00
2025-05-07 18:25:19;1183.00
2025-05-07 18:25:18;2033.00
2025-05-07 18:25:17;2883.00
2025-05-07 18:25:16;3733.00
2025-05-07 18:25:15;4583.00
2025-05-07 18:25:14;5433.00
2025-05-07 18:25:13;6283.00
2025-05-07 18:25:12;7133.00
2025-05-07 18:25:11;7983.00
2025-05-07 18:25:10;8833.00
2025-05-07 18:25:09;9683.00
2025-05-07 18:25:08;9465.00
2025-05-07 18:25:07;8615.00
2025-05-07 18:25:06;7765.00
2025-05-07 18:25:05;6915.00
2025-05-07 18:25:04;6065.00
2025-05-07 18:25:03;5215.00
2025-05-07 18:25:02;4365.00
2025-05-07 18:25:01;3515.00
2025-05-07 18:25:00;2665.00
2025-05-07 18:24:59;1815.00
2025-05-07 18:24:58;965.00
2025-05-07 18:24:57;115.00
2025-05-07 18:24:56;735.00
2025-05-07 18:24:55;1585.00
2025-05-07 18:24:54;2435.00
2025-05-07 18:24:53;3285.00
2025-05-07 18:24:52;4135.00
2025-05-07 18:24:51;4985.00
2025-05-07 18:24:50;5835.00
2025-05-07 18:24:49;6685.00
2025-05-07 18:24:48;7535.00
2025-05-07 18:24:47;8385.00
2025-05-07 18:24:46;9235.00
2025-05-07 18:24:45;9913.00
2025-05-07 18:24:44;9063.00
2025-05-07 18:24:43;8213.00
2025-05-07 18:24:42;7363.00
2025-05-07 18:24:41;6513.00
2025-05-07 18:24:40;5663.00
2025-05-07 18:24:39;4813.00
2025-05-07 18:24:38;3963.00
2025-05-07 18:24:37;3113.00
2025-05-07 18:24:36;2263.00
2025-05-07 18:24:35;1413.00
2025-05-07 18:24:34;563.00
2025-05-07 18:24:33;287.00
2025-05-07 18:24:32;1137.00
2025-05-07 18:24:31;1987.00
2025-05-07 18:24:30;2837.00
2025-05-07 18:24:29;3687.00
2025-05-07 18:24:28;4537.00
2025-05-07 18:24:27;5387.00
2025-05-07 18:24:26;6237.00
2025-05-07 18:24:25;7087.00
2025-05-07 18:24:24;7937.00
2025-05-07 18:24:23;8787.00
2025-05-07 18:24:22;9637.00
2025-05-07 18:24:21;9511.00
2025-05-07 18:24:20;8661.00
2025-05-07 18:24:19;7811.00
2025-05-07 18:24:18;6961.00
2025-05-07 18:24:17;6111.00
2025-05-07 18:24:16;5261.00
2025-05-07 18:24:15;4411.00
2025-05-07 18:24:14;3561.00
2025-05-07 18:24:13;2711.00
2025-05-07 18:24:12;1861.00
2025-05-07 18:24:11;1011.00
2025-05-07 18:24:10;161.00
2025-05-07 18:24:09;689.00
2025-05-07 18:24:08;1539.00
2025-05-07 18:24:07;2389.00
2025-05-07 18:24:06;3239.00
2025-05-07 18:24:05;4089.00
2025-05-07 18:24:04;4939.00
2025-05-07 18:24:03;5789.00
2025-05-07 18:24:02;6639.00
2025-05-07 18:24:01;7489.00
2025-05-07 18:24:00;8339.00
2025-05-07 18:23:59;9189.00
2025-05-07 18:23:58;9959.00
2025-05-07 18:23:57;9109.00
2025-05-07 18:23:56;8259.00
2025-05-07 18:23:55;7409.00
2025-05-07 18:23:54;6559.00
2025-05-07 18:23:53;5709.00
2025-05-07 18:23:52;4859.00
2025-05-07 18:23:51;4009.00
2025-05-07 18:23:50;3159.00
2025-05-07 18:23:49;2309.00
2025-05-07 18:23:48;1459.00
2025-05-07 18:23:47;609.00
2025-05-07 18:23:46;241.00
2025-05-07 18:23:45;1091.00
2025-05-07 18:23:44;1941.00
2025-05-07 18:23:43;2791.00
2025-05-07 18:23:42;3641.00
2025-05-07 18:23:41;4491.00
2025-05-07 18:23:40;5341.00
2025-05-07 18:23:39;6191.00
2025-05-07 18:23:38;7041.00
2025-05-07 18:23:37;7891.00
2025-05-07 18:23:36;8741.00
2025-05-07 18:23:35;9591.00
2025-05-07 18:23:34;9557.00
2025-05-07 18:23:33;8707.00
2025-05-07 18:23:32;7857.00
2025-05-07 18:23:31;7007.00
2025-05-07 18:23:30;6157.00
2025-05-07 18:23:29;5307.00
