Fecha y Hora;LSH-1012 - Nivel alto silo H-101
2025-05-07 18:35:27;4802.00
2025-05-07 18:35:26;5652.00
2025-05-07 18:35:25;6502.00
2025-05-07 18:35:24;7352.00
2025-05-07 18:35:23;8202.00
2025-05-07 18:35:22;9052.00
2025-05-07 18:35:21;9902.00
2025-05-07 18:35:20;9246.00
2025-05-07 18:35:19;8396.00
2025-05-07 18:35:18;7546.00
2025-05-07 18:35:17;6696.00
2025-05-07 18:35:16;5846.00
2025-05-07 18:35:15;4996.00
2025-05-07 18:35:14;4146.00
2025-05-07 18:35:13;3296.00
2025-05-07 18:35:12;2446.00
2025-05-07 18:35:11;1596.00
2025-05-07 18:35:10;746.00
2025-05-07 18:35:09;104.00
2025-05-07 18:35:08;954.00
2025-05-07 18:35:07;1804.00
2025-05-07 18:35:06;2654.00
2025-05-07 18:35:05;3504.00
2025-05-07 18:35:04;4354.00
2025-05-07 18:35:03;5204.00
2025-05-07 18:35:02;6054.00
2025-05-07 18:35:01;6904.00
2025-05-07 18:35:00;7754.00
2025-05-07 18:34:59;8604.00
2025-05-07 18:34:58;9454.00
2025-05-07 18:34:57;9694.00
2025-05-07 18:34:56;8844.00
2025-05-07 18:34:55;7994.00
2025-05-07 18:34:54;7144.00
2025-05-07 18:34:53;6294.00
2025-05-07 18:34:52;5444.00
2025-05-07 18:34:51;4594.00
2025-05-07 18:34:50;3744.00
2025-05-07 18:34:49;2894.00
2025-05-07 18:34:48;2044.00
2025-05-07 18:34:47;1194.00
2025-05-07 18:34:46;344.00
2025-05-07 18:34:45;506.00
2025-05-07 18:34:44;1356.00
2025-05-07 18:34:43;2206.00
2025-05-07 18:34:42;3056.00
2025-05-07 18:34:41;3906.00
2025-05-07 18:34:40;4756.00
2025-05-07 18:34:39;5606.00
2025-05-07 18:34:38;6456.00
2025-05-07 18:34:37;7306.00
2025-05-07 18:34:36;8156.00
2025-05-07 18:34:35;9006.00
2025-05-07 18:34:34;9856.00
2025-05-07 18:34:33;9292.00
2025-05-07 18:34:32;8442.00
2025-05-07 18:34:31;7592.00
2025-05-07 18:34:30;6742.00
2025-05-07 18:34:29;5892.00
2025-05-07 18:34:28;5042.00
2025-05-07 18:34:27;4192.00
2025-05-07 18:34:26;3342.00
2025-05-07 18:34:25;2492.00
2025-05-07 18:34:24;1642.00
2025-05-07 18:34:23;792.00
2025-05-07 18:34:22;58.00
2025-05-07 18:34:21;908.00
2025-05-07 18:34:20;1758.00
2025-05-07 18:34:19;2608.00
2025-05-07 18:34:18;3458.00
2025-05-07 18:34:17;4308.00
2025-05-07 18:34:16;5158.00
2025-05-07 18:34:15;6008.00
2025-05-07 18:34:14;6858.00
2025-05-07 18:34:13;7708.00
2025-05-07 18:34:12;8558.00
2025-05-07 18:34:11;9408.00
2025-05-07 18:34:10;9740.00
2025-05-07 18:34:09;8890.00
2025-05-07 18:34:08;8040.00
2025-05-07 18:34:07;7190.00
2025-05-07 18:34:06;6340.00
2025-05-07 18:34:05;5490.00
2025-05-07 18:34:04;4640.00
2025-05-07 18:34:03;3790.00
2025-05-07 18:34:02;2940.00
2025-05-07 18:34:01;2090.00
2025-05-07 18:34:00;1240.00
2025-05-07 18:33:59;390.00
2025-05-07 18:33:58;460.00
2025-05-07 18:33:57;1310.00
2025-05-07 18:33:56;2160.00
2025-05-07 18:33:55;3010.00
2025-05-07 18:33:54;3860.00
2025-05-07 18:33:53;4710.00
2025-05-07 18:33:52;5560.00
2025-05-07 18:33:51;6410.00
2025-05-07 18:33:50;7260.00
2025-05-07 18:33:49;8110.00
2025-05-07 18:33:48;8960.00
2025-05-07 18:33:47;9810.00
2025-05-07 18:33:46;9338.00
2025-05-07 18:33:45;8488.00
2025-05-07 18:33:44;7638.00
2025-05-07 18:33:43;6788.00
2025-05-07 18:33:42;5938.00
2025-05-07 18:33:41;5088.00
2025-05-07 18:33:40;4238.00
2025-05-07 18:33:39;3388.00
2025-05-07 18:33:38;2538.00
2025-05-07 18:33:37;1688.00
2025-05-07 18:33:36;838.00
2025-05-07 18:33:35;12.00
2025-05-07 18:33:34;862.00
2025-05-07 18:33:33;1712.00
2025-05-07 18:33:32;2562.00
2025-05-07 18:33:31;3412.00
2025-05-07 18:33:30;4262.00
2025-05-07 18:33:29;5112.00
2025-05-07 18:33:28;5962.00
2025-05-07 18:33:27;6812.00
2025-05-07 18:33:26;7662.00
2025-05-07 18:33:25;8512.00
2025-05-07 18:33:24;9362.00
2025-05-07 18:33:23;9786.00
2025-05-07 18:33:22;8936.00
2025-05-07 18:33:21;8086.00
2025-05-07 18:33:20;7236.00
2025-05-07 18:33:19;6386.00
2025-05-07 18:33:18;5536.00
2025-05-07 18:33:17;4686.00
2025-05-07 18:33:16;3836.00
2025-05-07 18:33:15;2986.00
2025-05-07 18:33:14;2136.00
2025-05-07 18:33:13;1286.00
2025-05-07 18:33:12;436.00
2025-05-07 18:33:11;414.00
2025-05-07 18:33:10;1264.00
2025-05-07 18:33:09;2114.00
2025-05-07 18:33:08;2964.00
2025-05-07 18:33:07;3814.00
2025-05-07 18:33:06;4664.00
2025-05-07 18:33:05;5514.00
2025-05-07 18:33:04;6364.00
2025-05-07 18:33:03;7214.00
2025-05-07 18:33:02;8064.00
2025-05-07 18:33:01;8914.00
2025-05-07 18:33:00;9764.00
2025-05-07 18:32:59;9384.00
2025-05-07 18:32:58;8534.00
2025-05-07 18:32:57;7684.00
2025-05-07 18:32:56;6834.00
2025-05-07 18:32:55;5984.00
2025-05-07 18:32:54;5134.00
2025-05-07 18:32:53;4284.00
2025-05-07 18:32:52;3434.00
2025-05-07 18:32:51;2584.00
2025-05-07 18:32:50;1734.00
2025-05-07 18:32:49;884.00
2025-05-07 18:32:48;34.00
2025-05-07 18:32:47;816.00
2025-05-07 18:32:46;1666.00
2025-05-07 18:32:45;2516.00
2025-05-07 18:32:44;3366.00
2025-05-07 18:32:43;4216.00
2025-05-07 18:32:42;5066.00
2025-05-07 18:32:41;5916.00
2025-05-07 18:32:40;6766.00
2025-05-07 18:32:39;7616.00
2025-05-07 18:32:38;8466.00
2025-05-07 18:32:37;9316.00
2025-05-07 18:32:36;9832.00
2025-05-07 18:32:35;8982.00
2025-05-07 18:32:34;8132.00
2025-05-07 18:32:33;7282.00
2025-05-07 18:32:32;6432.00
2025-05-07 18:32:31;5582.00
2025-05-07 18:32:30;4732.00
2025-05-07 18:32:29;3882.00
2025-05-07 18:32:28;3032.00
2025-05-07 18:32:27;2182.00
2025-05-07 18:32:26;1332.00
2025-05-07 18:32:25;482.00
2025-05-07 18:32:24;368.00
2025-05-07 18:32:23;1218.00
2025-05-07 18:32:22;2068.00
2025-05-07 18:32:21;2918.00
2025-05-07 18:32:20;3768.00
2025-05-07 18:32:19;4618.00
2025-05-07 18:32:18;5468.00
2025-05-07 18:32:17;6318.00
2025-05-07 18:32:16;7168.00
2025-05-07 18:32:15;8018.00
2025-05-07 18:32:14;8868.00
2025-05-07 18:32:13;9718.00
2025-05-07 18:32:12;9430.00
2025-05-07 18:32:11;8580.00
2025-05-07 18:32:10;7730.00
2025-05-07 18:32:09;6880.00
2025-05-07 18:32:08;6030.00
2025-05-07 18:32:07;5180.00
2025-05-07 18:32:06;4330.00
2025-05-07 18:32:05;3480.00
2025-05-07 18:32:04;2630.00
2025-05-07 18:32:03;1780.00
2025-05-07 18:32:02;930.00
2025-05-07 18:32:01;80.00
2025-05-07 18:32:00;770.00
2025-05-07 18:31:59;1620.00
2025-05-07 18:31:58;2470.00
2025-05-07 18:31:57;3320.00
2025-05-07 18:31:56;4170.00
2025-05-07 18:31:55;5020.00
2025-05-07 18:31:54;5870.00
2025-05-07 18:31:53;6720.00
2025-05-07 18:31:52;7570.00
2025-05-07 18:31:51;8420.00
2025-05-07 18:31:50;9270.00
2025-05-07 18:31:49;9878.00
2025-05-07 18:31:48;9028.00
2025-05-07 18:31:47;8178.00
2025-05-07 18:31:46;7328.00
2025-05-07 18:31:45;6478.00
2025-05-07 18:31:44;5628.00
2025-05-07 18:31:43;4778.00
2025-05-07 18:31:42;3928.00
2025-05-07 18:31:41;3078.00
2025-05-07 18:31:40;2228.00
2025-05-07 18:31:39;1378.00
2025-05-07 18:31:38;528.00
2025-05-07 18:31:37;322.00
2025-05-07 18:31:36;1172.00
2025-05-07 18:31:35;2022.00
2025-05-07 18:31:34;2872.00
2025-05-07 18:31:33;3722.00
2025-05-07 18:31:32;4572.00
2025-05-07 18:31:31;5422.00
2025-05-07 18:31:30;6272.00
2025-05-07 18:31:29;7122.00
2025-05-07 18:31:28;7972.00
2025-05-07 18:31:27;8822.00
2025-05-07 18:31:26;9672.00
2025-05-07 18:31:25;9476.00
2025-05-07 18:31:24;8626.00
2025-05-07 18:31:23;7776.00
2025-05-07 18:31:22;6926.00
2025-05-07 18:31:21;6076.00
2025-05-07 18:31:20;5226.00
2025-05-07 18:31:19;4376.00
2025-05-07 18:31:18;3526.00
2025-05-07 18:31:17;2676.00
2025-05-07 18:31:16;1826.00
2025-05-07 18:31:15;976.00
2025-05-07 18:31:14;126.00
2025-05-07 18:31:13;724.00
2025-05-07 18:31:12;1574.00
2025-05-07 18:31:11;2424.00
2025-05-07 18:31:10;3274.00
2025-05-07 18:31:09;4124.00
2025-05-07 18:31:08;4974.00
2025-05-07 18:31:07;5824.00
2025-05-07 18:31:06;6674.00
2025-05-07 18:31:05;7524.00
2025-05-07 18:31:04;8374.00
2025-05-07 18:31:03;9224.00
2025-05-07 18:31:02;9924.00
2025-05-07 18:31:01;9074.00
2025-05-07 18:31:00;8224.00
2025-05-07 18:30:59;7374.00
2025-05-07 18:30:58;6524.00
2025-05-07 18:30:57;5674.00
2025-05-07 18:30:56;4824.00
2025-05-07 18:30:55;3974.00
2025-05-07 18:30:54;3124.00
2025-05-07 18:30:53;2274.00
2025-05-07 18:30:52;1424.00
2025-05-07 18:30:51;574.00
2025-05-07 18:30:50;276.00
2025-05-07 18:30:49;1126.00
2025-05-07 18:30:48;1976.00
2025-05-07 18:30:47;2826.00
2025-05-07 18:30:46;3676.00
2025-05-07 18:30:45;4526.00
2025-05-07 18:30:44;5376.00
2025-05-07 18:30:43;6226.00
2025-05-07 18:30:42;7076.00
2025-05-07 18:30:41;7926.00
2025-05-07 18:30:40;8776.00
2025-05-07 18:30:39;9626.00
2025-05-07 18:30:38;9522.00
2025-05-07 18:30:37;8672.00
2025-05-07 18:30:36;7822.00
2025-05-07 18:30:35;6972.00
2025-05-07 18:30:34;6122.00
2025-05-07 18:30:33;5272.00
2025-05-07 18:30:32;4422.00
2025-05-07 18:30:31;3572.00
2025-05-07 18:30:30;2722.00
2025-05-07 18:30:29;1872.00
2025-05-07 18:30:28;1022.00
2025-05-07 18:30:27;172.00
2025-05-07 18:30:26;678.00
2025-05-07 18:30:25;1528.00
2025-05-07 18:30:24;2378.00
2025-05-07 18:30:23;3228.00
2025-05-07 18:30:22;4078.00
2025-05-07 18:30:21;4928.00
2025-05-07 18:30:20;5778.00
2025-05-07 18:30:19;6628.00
2025-05-07 18:30:18;7478.00
2025-05-07 18:30:17;8328.00
2025-05-07 18:30:16;9178.00
2025-05-07 18:30:15;9970.00
2025-05-07 18:30:14;9120.00
2025-05-07 18:30:13;8270.00
2025-05-07 18:30:12;7420.00
2025-05-07 18:30:11;6570.00
2025-05-07 18:30:10;5720.00
2025-05-07 18:30:09;4870.00
2025-05-07 18:30:08;4020.00
2025-05-07 18:30:07;3170.00
2025-05-07 18:30:06;2320.00
2025-05-07 18:30:05;1470.00
2025-05-07 18:30:04;620.00
2025-05-07 18:30:03;230.00
2025-05-07 18:30:02;1080.00
2025-05-07 18:30:01;1930.00
2025-05-07 18:30:00;2780.00
2025-05-07 18:29:59;3630.00
2025-05-07 18:29:58;4480.00
2025-05-07 18:29:57;5330.00
2025-05-07 18:29:56;6180.00
2025-05-07 18:29:55;7030.00
2025-05-07 18:29:54;7880.00
2025-05-07 18:29:53;8730.00
2025-05-07 18:29:52;9580.00
2025-05-07 18:29:51;9568.00
2025-05-07 18:29:50;8718.00
2025-05-07 18:29:49;7868.00
2025-05-07 18:29:48;7018.00
2025-05-07 18:29:47;6168.00
2025-05-07 18:29:46;5318.00
2025-05-07 18:29:45;4468.00
2025-05-07 18:29:44;3618.00
2025-05-07 18:29:43;2768.00
2025-05-07 18:29:42;1918.00
2025-05-07 18:29:41;1068.00
2025-05-07 18:29:40;218.00
2025-05-07 18:29:39;632.00
2025-05-07 18:29:38;1482.00
2025-05-07 18:29:37;2332.00
2025-05-07 18:29:36;3182.00
2025-05-07 18:29:35;4032.00
2025-05-07 18:29:34;4882.00
2025-05-07 18:29:33;5732.00
2025-05-07 18:29:32;6582.00
2025-05-07 18:29:31;7432.00
2025-05-07 18:29:30;8282.00
2025-05-07 18:29:29;9132.00
2025-05-07 18:29:28;9982.00
2025-05-07 18:29:27;9166.00
2025-05-07 18:29:26;8316.00
2025-05-07 18:29:25;7466.00
2025-05-07 18:29:24;6616.00
2025-05-07 18:29:23;5766.00
2025-05-07 18:29:22;4916.00
2025-05-07 18:29:21;4066.00
2025-05-07 18:29:20;3216.00
2025-05-07 18:29:19;2366.00
2025-05-07 18:29:18;1516.00
2025-05-07 18:29:17;666.00
2025-05-07 18:29:16;184.00
2025-05-07 18:29:15;1034.00
2025-05-07 18:29:14;1884.00
2025-05-07 18:29:13;2734.00
2025-05-07 18:29:12;3584.00
2025-05-07 18:29:11;4434.00
2025-05-07 18:29:10;5284.00
2025-05-07 18:29:09;6134.00
2025-05-07 18:29:08;6984.00
2025-05-07 18:29:07;7834.00
2025-05-07 18:29:06;8684.00
2025-05-07 18:29:05;9534.00
2025-05-07 18:29:04;9614.00
2025-05-07 18:29:03;8764.00
2025-05-07 18:29:02;7914.00
2025-05-07 18:29:01;7064.00
2025-05-07 18:29:00;6214.00
2025-05-07 18:28:59;5364.00
2025-05-07 18:28:58;4514.00
2025-05-07 18:28:57;3664.00
2025-05-07 18:28:56;2814.00
2025-05-07 18:28:55;1964.00
2025-05-07 18:28:54;1114.00
2025-05-07 18:28:53;264.00
2025-05-07 18:28:52;586.00
2025-05-07 18:28:51;1436.00
2025-05-07 18:28:50;2286.00
2025-05-07 18:28:49;3136.00
2025-05-07 18:28:48;3986.00
2025-05-07 18:28:47;4836.00
2025-05-07 18:28:46;5686.00
2025-05-07 18:28:45;6536.00
2025-05-07 18:28:44;7386.00
2025-05-07 18:28:43;8236.00
2025-05-07 18:28:42;9086.00
2025-05-07 18:28:41;9936.00
2025-05-07 18:28:40;9212.00
2025-05-07 18:28:39;8362.00
2025-05-07 18:28:38;7512.00
2025-05-07 18:28:37;6662.00
2025-05-07 18:28:36;5812.00
2025-05-07 18:28:35;4962.00
2025-05-07 18:28:34;4112.00
2025-05-07 18:28:33;3262.00
2025-05-07 18:28:32;2412.00
2025-05-07 18:28:31;1562.00
2025-05-07 18:28:30;712.00
2025-05-07 18:28:29;138.00
2025-05-07 18:28:28;988.00
2025-05-07 18:28:27;1838.00
2025-05-07 18:28:26;2688.00
2025-05-07 18:28:25;3538.00
2025-05-07 18:28:24;4388.00
2025-05-07 18:28:23;5238.00
2025-05-07 18:28:22;6088.00
2025-05-07 18:28:21;6938.00
2025-05-07 18:28:20;7788.00
2025-05-07 18:28:19;8638.00
2025-05-07 18:28:18;9488.00
2025-05-07 18:28:17;9660.00
2025-05-07 18:28:16;8810.00
2025-05-07 18:28:15;7960.00
2025-05-07 18:28:14;7110.00
2025-05-07 18:28:13;6260.00
2025-05-07 18:28:12;5410.00
2025-05-07 18:28:11;4560.00
2025-05-07 18:28:10;3710.00
2025-05-07 18:28:09;2860.00
2025-05-07 18:28:08;2010.00
2025-05-07 18:28:07;1160.00
2025-05-07 18:28:06;310.00
2025-05-07 18:28:05;540.00
2025-05-07 18:28:04;1390.00
2025-05-07 18:28:03;2240.00
2025-05-07 18:28:02;3090.00
2025-05-07 18:28:01;3940.00
2025-05-07 18:28:00;4790.00
2025-05-07 18:27:59;5640.00
2025-05-07 18:27:58;6490.00
2025-05-07 18:27:57;7340.00
2025-05-07 18:27:56;8190.00
2025-05-07 18:27:55;9040.00
2025-05-07 18:27:54;9890.00
2025-05-07 18:27:53;9258.00
2025-05-07 18:27:52;8408.00
2025-05-07 18:27:51;7558.00
2025-05-07 18:27:50;6708.00
2025-05-07 18:27:49;5858.00
2025-05-07 18:27:48;5008.00
2025-05-07 18:27:47;4158.00
2025-05-07 18:27:46;3308.00
2025-05-07 18:27:45;2458.00
2025-05-07 18:27:44;1608.00
2025-05-07 18:27:43;758.00
2025-05-07 18:27:42;92.00
2025-05-07 18:27:41;942.00
2025-05-07 18:27:40;1792.00
2025-05-07 18:27:39;2642.00
2025-05-07 18:27:38;3492.00
2025-05-07 18:27:37;4342.00
2025-05-07 18:27:36;5192.00
2025-05-07 18:27:35;6042.00
2025-05-07 18:27:34;6892.00
2025-05-07 18:27:33;7742.00
2025-05-07 18:27:32;8592.00
2025-05-07 18:27:31;9442.00
2025-05-07 18:27:30;9706.00
2025-05-07 18:27:29;8856.00
2025-05-07 18:27:28;8006.00
2025-05-07 18:27:27;7156.00
2025-05-07 18:27:26;6306.00
2025-05-07 18:27:25;5456.00
2025-05-07 18:27:24;4606.00
2025-05-07 18:27:23;3756.00
2025-05-07 18:27:22;2906.00
2025-05-07 18:27:21;2056.00
2025-05-07 18:27:20;1206.00
2025-05-07 18:27:19;356.00
2025-05-07 18:27:18;494.00
2025-05-07 18:27:17;1344.00
2025-05-07 18:27:16;2194.00
2025-05-07 18:27:15;3044.00
2025-05-07 18:27:14;3894.00
2025-05-07 18:27:13;4744.00
2025-05-07 18:27:12;5594.00
2025-05-07 18:27:11;6444.00
2025-05-07 18:27:10;7294.00
2025-05-07 18:27:09;8144.00
2025-05-07 18:27:08;8994.00
2025-05-07 18:27:07;9844.00
2025-05-07 18:27:06;9304.00
2025-05-07 18:27:05;8454.00
2025-05-07 18:27:04;7604.00
2025-05-07 18:27:03;6754.00
2025-05-07 18:27:02;5904.00
2025-05-07 18:27:01;5054.00
2025-05-07 18:27:00;4204.00
2025-05-07 18:26:59;3354.00
2025-05-07 18:26:58;2504.00
2025-05-07 18:26:57;1654.00
2025-05-07 18:26:56;804.00
2025-05-07 18:26:55;46.00
2025-05-07 18:26:54;896.00
2025-05-07 18:26:53;1746.00
2025-05-07 18:26:52;2596.00
2025-05-07 18:26:51;3446.00
2025-05-07 18:26:50;4296.00
2025-05-07 18:26:49;5146.00
2025-05-07 18:26:48;5996.00
2025-05-07 18:26:47;6846.00
2025-05-07 18:26:46;7696.00
2025-05-07 18:26:45;8546.00
2025-05-07 18:26:44;9396.00
2025-05-07 18:26:43;9752.00
2025-05-07 18:26:42;8902.00
2025-05-07 18:26:41;8052.00
2025-05-07 18:26:40;7202.00
2025-05-07 18:26:39;6352.00
2025-05-07 18:26:38;5502.00
2025-05-07 18:26:37;4652.00
2025-05-07 18:26:36;3802.00
2025-05-07 18:26:35;2952.00
2025-05-07 18:26:34;2102.00
2025-05-07 18:26:33;1252.00
2025-05-07 18:26:32;402.00
2025-05-07 18:26:31;448.00
2025-05-07 18:26:30;1298.00
2025-05-07 18:26:29;2148.00
2025-05-07 18:26:28;2998.00
2025-05-07 18:26:27;3848.00
2025-05-07 18:26:26;4698.00
2025-05-07 18:26:25;5548.00
2025-05-07 18:26:24;6398.00
2025-05-07 18:26:23;7248.00
2025-05-07 18:26:22;8098.00
2025-05-07 18:26:21;8948.00
2025-05-07 18:26:20;9798.00
2025-05-07 18:26:19;9350.00
2025-05-07 18:26:18;8500.00
2025-05-07 18:26:17;7650.00
2025-05-07 18:26:16;6800.00
2025-05-07 18:26:15;5950.00
2025-05-07 18:26:14;5100.00
2025-05-07 18:26:13;4250.00
2025-05-07 18:26:12;3400.00
2025-05-07 18:26:11;2550.00
2025-05-07 18:26:10;1700.00
2025-05-07 18:26:09;850.00
2025-05-07 18:26:08;0.00
2025-05-07 18:26:07;850.00
2025-05-07 18:26:06;1700.00
2025-05-07 18:26:05;2550.00
2025-05-07 18:26:04;3400.00
2025-05-07 18:26:03;4250.00
2025-05-07 18:26:02;5100.00
2025-05-07 18:26:01;5950.00
2025-05-07 18:26:00;6800.00
2025-05-07 18:25:59;7650.00
2025-05-07 18:25:58;8500.00
2025-05-07 18:25:57;9350.00
2025-05-07 18:25:56;9798.00
2025-05-07 18:25:55;8948.00
2025-05-07 18:25:54;8098.00
2025-05-07 18:25:53;7248.00
2025-05-07 18:25:52;6398.00
2025-05-07 18:25:51;5548.00
2025-05-07 18:25:50;4698.00
2025-05-07 18:25:49;3848.00
2025-05-07 18:25:48;2998.00
2025-05-07 18:25:47;2148.00
2025-05-07 18:25:46;1298.00
2025-05-07 18:25:45;448.00
2025-05-07 18:25:44;402.00
2025-05-07 18:25:43;1252.00
2025-05-07 18:25:42;2102.00
2025-05-07 18:25:41;2952.00
2025-05-07 18:25:40;3802.00
2025-05-07 18:25:39;4652.00
2025-05-07 18:25:38;5502.00
2025-05-07 18:25:37;6352.00
2025-05-07 18:25:36;7202.00
2025-05-07 18:25:35;8052.00
2025-05-07 18:25:34;8902.00
2025-05-07 18:25:33;9752.00
2025-05-07 18:25:32;9396.00
2025-05-07 18:25:31;8546.00
2025-05-07 18:25:30;7696.00
2025-05-07 18:25:29;6846.00
2025-05-07 18:25:28;5996.00
2025-05-07 18:25:27;5146.00
2025-05-07 18:25:26;4296.00
2025-05-07 18:25:25;3446.00
2025-05-07 18:25:24;2596.00
2025-05-07 18:25:23;1746.00
2025-05-07 18:25:22;896.00
2025-05-07 18:25:21;46.00
2025-05-07 18:25:20;804.00
2025-05-07 18:25:19;1654.00
2025-05-07 18:25:18;2504.00
2025-05-07 18:25:17;3354.00
2025-05-07 18:25:16;4204.00
2025-05-07 18:25:15;5054.00
2025-05-07 18:25:14;5904.00
2025-05-07 18:25:13;6754.00
2025-05-07 18:25:12;7604.00
2025-05-07 18:25:11;8454.00
2025-05-07 18:25:10;9304.00
2025-05-07 18:25:09;9844.00
2025-05-07 18:25:08;8994.00
2025-05-07 18:25:07;8144.00
2025-05-07 18:25:06;7294.00
2025-05-07 18:25:05;6444.00
2025-05-07 18:25:04;5594.00
2025-05-07 18:25:03;4744.00
2025-05-07 18:25:02;3894.00
2025-05-07 18:25:01;3044.00
2025-05-07 18:25:00;2194.00
2025-05-07 18:24:59;1344.00
2025-05-07 18:24:58;494.00
2025-05-07 18:24:57;356.00
2025-05-07 18:24:56;1206.00
2025-05-07 18:24:55;2056.00
2025-05-07 18:24:54;2906.00
2025-05-07 18:24:53;3756.00
2025-05-07 18:24:52;4606.00
2025-05-07 18:24:51;5456.00
2025-05-07 18:24:50;6306.00
2025-05-07 18:24:49;7156.00
2025-05-07 18:24:48;8006.00
2025-05-07 18:24:47;8856.00
2025-05-07 18:24:46;9706.00
2025-05-07 18:24:45;9442.00
2025-05-07 18:24:44;8592.00
2025-05-07 18:24:43;7742.00
2025-05-07 18:24:42;6892.00
2025-05-07 18:24:41;6042.00
2025-05-07 18:24:40;5192.00
2025-05-07 18:24:39;4342.00
2025-05-07 18:24:38;3492.00
2025-05-07 18:24:37;2642.00
2025-05-07 18:24:36;1792.00
2025-05-07 18:24:35;942.00
2025-05-07 18:24:34;92.00
2025-05-07 18:24:33;758.00
2025-05-07 18:24:32;1608.00
2025-05-07 18:24:31;2458.00
2025-05-07 18:24:30;3308.00
2025-05-07 18:24:29;4158.00
2025-05-07 18:24:28;5008.00
2025-05-07 18:24:27;5858.00
2025-05-07 18:24:26;6708.00
2025-05-07 18:24:25;7558.00
2025-05-07 18:24:24;8408.00
2025-05-07 18:24:23;9258.00
2025-05-07 18:24:22;9890.00
2025-05-07 18:24:21;9040.00
2025-05-07 18:24:20;8190.00
2025-05-07 18:24:19;7340.00
2025-05-07 18:24:18;6490.00
2025-05-07 18:24:17;5640.00
2025-05-07 18:24:16;4790.00
2025-05-07 18:24:15;3940.00
2025-05-07 18:24:14;3090.00
2025-05-07 18:24:13;2240.00
2025-05-07 18:24:12;1390.00
2025-05-07 18:24:11;540.00
2025-05-07 18:24:10;310.00
2025-05-07 18:24:09;1160.00
2025-05-07 18:24:08;2010.00
2025-05-07 18:24:07;2860.00
2025-05-07 18:24:06;3710.00
2025-05-07 18:24:05;4560.00
2025-05-07 18:24:04;5410.00
2025-05-07 18:24:03;6260.00
2025-05-07 18:24:02;7110.00
2025-05-07 18:24:01;7960.00
2025-05-07 18:24:00;8810.00
2025-05-07 18:23:59;9660.00
2025-05-07 18:23:58;9488.00
2025-05-07 18:23:57;8638.00
2025-05-07 18:23:56;7788.00
2025-05-07 18:23:55;6938.00
2025-05-07 18:23:54;6088.00
2025-05-07 18:23:53;5238.00
2025-05-07 18:23:52;4388.00
2025-05-07 18:23:51;3538.00
2025-05-07 18:23:50;2688.00
2025-05-07 18:23:49;1838.00
2025-05-07 18:23:48;988.00
2025-05-07 18:23:47;138.00
2025-05-07 18:23:46;712.00
2025-05-07 18:23:45;1562.00
2025-05-07 18:23:44;2412.00
2025-05-07 18:23:43;3262.00
2025-05-07 18:23:42;4112.00
2025-05-07 18:23:41;4962.00
2025-05-07 18:23:40;5812.00
2025-05-07 18:23:39;6662.00
2025-05-07 18:23:38;7512.00
2025-05-07 18:23:37;8362.00
2025-05-07 18:23:36;9212.00
2025-05-07 18:23:35;9936.00
2025-05-07 18:23:34;9086.00
2025-05-07 18:23:33;8236.00
2025-05-07 18:23:32;7386.00
2025-05-07 18:23:31;6536.00
2025-05-07 18:23:30;5686.00
2025-05-07 18:23:29;4836.00
