Fecha y Hora;B-402B - Bomba B flash
2025-05-07 18:35:07;1834.00
2025-05-07 18:35:06;2684.00
2025-05-07 18:35:05;3534.00
2025-05-07 18:35:04;4384.00
2025-05-07 18:35:03;5234.00
2025-05-07 18:35:02;6084.00
2025-05-07 18:35:01;6934.00
2025-05-07 18:35:00;7784.00
2025-05-07 18:34:59;8634.00
2025-05-07 18:34:58;9484.00
2025-05-07 18:34:57;9664.00
2025-05-07 18:34:56;8814.00
2025-05-07 18:34:55;7964.00
2025-05-07 18:34:54;7114.00
2025-05-07 18:34:53;6264.00
2025-05-07 18:34:52;5414.00
2025-05-07 18:34:51;4564.00
2025-05-07 18:34:50;3714.00
2025-05-07 18:34:49;2864.00
2025-05-07 18:34:48;2014.00
2025-05-07 18:34:47;1164.00
2025-05-07 18:34:46;314.00
2025-05-07 18:34:45;536.00
2025-05-07 18:34:44;1386.00
2025-05-07 18:34:43;2236.00
2025-05-07 18:34:42;3086.00
2025-05-07 18:34:41;3936.00
2025-05-07 18:34:40;4786.00
2025-05-07 18:34:39;5636.00
2025-05-07 18:34:38;6486.00
2025-05-07 18:34:37;7336.00
2025-05-07 18:34:36;8186.00
2025-05-07 18:34:35;9036.00
2025-05-07 18:34:34;9886.00
2025-05-07 18:34:33;9262.00
2025-05-07 18:34:32;8412.00
2025-05-07 18:34:31;7562.00
2025-05-07 18:34:30;6712.00
2025-05-07 18:34:29;5862.00
2025-05-07 18:34:28;5012.00
2025-05-07 18:34:27;4162.00
2025-05-07 18:34:26;3312.00
2025-05-07 18:34:25;2462.00
2025-05-07 18:34:24;1612.00
2025-05-07 18:34:23;762.00
2025-05-07 18:34:22;88.00
2025-05-07 18:34:21;938.00
2025-05-07 18:34:20;1788.00
2025-05-07 18:34:19;2638.00
2025-05-07 18:34:18;3488.00
2025-05-07 18:34:17;4338.00
2025-05-07 18:34:16;5188.00
2025-05-07 18:34:15;6038.00
2025-05-07 18:34:14;6888.00
2025-05-07 18:34:13;7738.00
2025-05-07 18:34:12;8588.00
2025-05-07 18:34:11;9438.00
2025-05-07 18:34:10;9710.00
2025-05-07 18:34:09;8860.00
2025-05-07 18:34:08;8010.00
2025-05-07 18:34:07;7160.00
2025-05-07 18:34:06;6310.00
2025-05-07 18:34:05;5460.00
2025-05-07 18:34:04;4610.00
2025-05-07 18:34:03;3760.00
2025-05-07 18:34:02;2910.00
2025-05-07 18:34:01;2060.00
2025-05-07 18:34:00;1210.00
2025-05-07 18:33:59;360.00
2025-05-07 18:33:58;490.00
2025-05-07 18:33:57;1340.00
2025-05-07 18:33:56;2190.00
2025-05-07 18:33:55;3040.00
2025-05-07 18:33:54;3890.00
2025-05-07 18:33:53;4740.00
2025-05-07 18:33:52;5590.00
2025-05-07 18:33:51;6440.00
2025-05-07 18:33:50;7290.00
2025-05-07 18:33:49;8140.00
2025-05-07 18:33:48;8990.00
2025-05-07 18:33:47;9840.00
2025-05-07 18:33:46;9308.00
2025-05-07 18:33:45;8458.00
2025-05-07 18:33:44;7608.00
2025-05-07 18:33:43;6758.00
2025-05-07 18:33:42;5908.00
2025-05-07 18:33:41;5058.00
2025-05-07 18:33:40;4208.00
2025-05-07 18:33:39;3358.00
2025-05-07 18:33:38;2508.00
2025-05-07 18:33:37;1658.00
2025-05-07 18:33:36;808.00
2025-05-07 18:33:35;42.00
2025-05-07 18:33:34;892.00
2025-05-07 18:33:33;1742.00
2025-05-07 18:33:32;2592.00
2025-05-07 18:33:31;3442.00
2025-05-07 18:33:30;4292.00
2025-05-07 18:33:29;5142.00
2025-05-07 18:33:28;5992.00
2025-05-07 18:33:27;6842.00
2025-05-07 18:33:26;7692.00
2025-05-07 18:33:25;8542.00
2025-05-07 18:33:24;9392.00
2025-05-07 18:33:23;9756.00
2025-05-07 18:33:22;8906.00
2025-05-07 18:33:21;8056.00
2025-05-07 18:33:20;7206.00
2025-05-07 18:33:19;6356.00
2025-05-07 18:33:18;5506.00
2025-05-07 18:33:17;4656.00
2025-05-07 18:33:16;3806.00
2025-05-07 18:33:15;2956.00
2025-05-07 18:33:14;2106.00
2025-05-07 18:33:13;1256.00
2025-05-07 18:33:12;406.00
2025-05-07 18:33:11;444.00
2025-05-07 18:33:10;1294.00
2025-05-07 18:33:09;2144.00
2025-05-07 18:33:08;2994.00
2025-05-07 18:33:07;3844.00
2025-05-07 18:33:06;4694.00
2025-05-07 18:33:05;5544.00
2025-05-07 18:33:04;6394.00
2025-05-07 18:33:03;7244.00
2025-05-07 18:33:02;8094.00
2025-05-07 18:33:01;8944.00
2025-05-07 18:33:00;9794.00
2025-05-07 18:32:59;9354.00
2025-05-07 18:32:58;8504.00
2025-05-07 18:32:57;7654.00
2025-05-07 18:32:56;6804.00
2025-05-07 18:32:55;5954.00
2025-05-07 18:32:54;5104.00
2025-05-07 18:32:53;4254.00
2025-05-07 18:32:52;3404.00
2025-05-07 18:32:51;2554.00
2025-05-07 18:32:50;1704.00
2025-05-07 18:32:49;854.00
2025-05-07 18:32:48;4.00
2025-05-07 18:32:47;846.00
2025-05-07 18:32:46;1696.00
2025-05-07 18:32:45;2546.00
2025-05-07 18:32:44;3396.00
2025-05-07 18:32:43;4246.00
2025-05-07 18:32:42;5096.00
2025-05-07 18:32:41;5946.00
2025-05-07 18:32:40;6796.00
2025-05-07 18:32:39;7646.00
2025-05-07 18:32:38;8496.00
2025-05-07 18:32:37;9346.00
2025-05-07 18:32:36;9802.00
2025-05-07 18:32:35;8952.00
2025-05-07 18:32:34;8102.00
2025-05-07 18:32:33;7252.00
2025-05-07 18:32:32;6402.00
2025-05-07 18:32:31;5552.00
2025-05-07 18:32:30;4702.00
2025-05-07 18:32:29;3852.00
2025-05-07 18:32:28;3002.00
2025-05-07 18:32:27;2152.00
2025-05-07 18:32:26;1302.00
2025-05-07 18:32:25;452.00
2025-05-07 18:32:24;398.00
2025-05-07 18:32:23;1248.00
2025-05-07 18:32:22;2098.00
2025-05-07 18:32:21;2948.00
2025-05-07 18:32:20;3798.00
2025-05-07 18:32:19;4648.00
2025-05-07 18:32:18;5498.00
2025-05-07 18:32:17;6348.00
2025-05-07 18:32:16;7198.00
2025-05-07 18:32:15;8048.00
2025-05-07 18:32:14;8898.00
2025-05-07 18:32:13;9748.00
2025-05-07 18:32:12;9400.00
2025-05-07 18:32:11;8550.00
2025-05-07 18:32:10;7700.00
2025-05-07 18:32:09;6850.00
2025-05-07 18:32:08;6000.00
2025-05-07 18:32:07;5150.00
2025-05-07 18:32:06;4300.00
2025-05-07 18:32:05;3450.00
2025-05-07 18:32:04;2600.00
2025-05-07 18:32:03;1750.00
2025-05-07 18:32:02;900.00
2025-05-07 18:32:01;50.00
2025-05-07 18:32:00;800.00
2025-05-07 18:31:59;1650.00
2025-05-07 18:31:58;2500.00
2025-05-07 18:31:57;3350.00
2025-05-07 18:31:56;4200.00
2025-05-07 18:31:55;5050.00
2025-05-07 18:31:54;5900.00
2025-05-07 18:31:53;6750.00
2025-05-07 18:31:52;7600.00
2025-05-07 18:31:51;8450.00
2025-05-07 18:31:50;9300.00
2025-05-07 18:31:49;9848.00
2025-05-07 18:31:48;8998.00
2025-05-07 18:31:47;8148.00
2025-05-07 18:31:46;7298.00
2025-05-07 18:31:45;6448.00
2025-05-07 18:31:44;5598.00
2025-05-07 18:31:43;4748.00
2025-05-07 18:31:42;3898.00
2025-05-07 18:31:41;3048.00
2025-05-07 18:31:40;2198.00
2025-05-07 18:31:39;1348.00
2025-05-07 18:31:38;498.00
2025-05-07 18:31:37;352.00
2025-05-07 18:31:36;1202.00
2025-05-07 18:31:35;2052.00
2025-05-07 18:31:34;2902.00
2025-05-07 18:31:33;3752.00
2025-05-07 18:31:32;4602.00
2025-05-07 18:31:31;5452.00
2025-05-07 18:31:30;6302.00
2025-05-07 18:31:29;7152.00
2025-05-07 18:31:28;8002.00
2025-05-07 18:31:27;8852.00
2025-05-07 18:31:26;9702.00
2025-05-07 18:31:25;9446.00
2025-05-07 18:31:24;8596.00
2025-05-07 18:31:23;7746.00
2025-05-07 18:31:22;6896.00
2025-05-07 18:31:21;6046.00
2025-05-07 18:31:20;5196.00
2025-05-07 18:31:19;4346.00
2025-05-07 18:31:18;3496.00
2025-05-07 18:31:17;2646.00
2025-05-07 18:31:16;1796.00
2025-05-07 18:31:15;946.00
2025-05-07 18:31:14;96.00
2025-05-07 18:31:13;754.00
2025-05-07 18:31:12;1604.00
2025-05-07 18:31:11;2454.00
2025-05-07 18:31:10;3304.00
2025-05-07 18:31:09;4154.00
2025-05-07 18:31:08;5004.00
2025-05-07 18:31:07;5854.00
2025-05-07 18:31:06;6704.00
2025-05-07 18:31:05;7554.00
2025-05-07 18:31:04;8404.00
2025-05-07 18:31:03;9254.00
2025-05-07 18:31:02;9894.00
2025-05-07 18:31:01;9044.00
2025-05-07 18:31:00;8194.00
2025-05-07 18:30:59;7344.00
2025-05-07 18:30:58;6494.00
2025-05-07 18:30:57;5644.00
2025-05-07 18:30:56;4794.00
2025-05-07 18:30:55;3944.00
2025-05-07 18:30:54;3094.00
2025-05-07 18:30:53;2244.00
2025-05-07 18:30:52;1394.00
2025-05-07 18:30:51;544.00
2025-05-07 18:30:50;306.00
2025-05-07 18:30:49;1156.00
2025-05-07 18:30:48;2006.00
2025-05-07 18:30:47;2856.00
2025-05-07 18:30:46;3706.00
2025-05-07 18:30:45;4556.00
2025-05-07 18:30:44;5406.00
2025-05-07 18:30:43;6256.00
2025-05-07 18:30:42;7106.00
2025-05-07 18:30:41;7956.00
2025-05-07 18:30:40;8806.00
2025-05-07 18:30:39;9656.00
2025-05-07 18:30:38;9492.00
2025-05-07 18:30:37;8642.00
2025-05-07 18:30:36;7792.00
2025-05-07 18:30:35;6942.00
2025-05-07 18:30:34;6092.00
2025-05-07 18:30:33;5242.00
2025-05-07 18:30:32;4392.00
2025-05-07 18:30:31;3542.00
2025-05-07 18:30:30;2692.00
2025-05-07 18:30:29;1842.00
2025-05-07 18:30:28;992.00
2025-05-07 18:30:27;142.00
2025-05-07 18:30:26;708.00
2025-05-07 18:30:25;1558.00
2025-05-07 18:30:24;2408.00
2025-05-07 18:30:23;3258.00
2025-05-07 18:30:22;4108.00
2025-05-07 18:30:21;4958.00
2025-05-07 18:30:20;5808.00
2025-05-07 18:30:19;6658.00
2025-05-07 18:30:18;7508.00
2025-05-07 18:30:17;8358.00
2025-05-07 18:30:16;9208.00
2025-05-07 18:30:15;9940.00
2025-05-07 18:30:14;9090.00
2025-05-07 18:30:13;8240.00
2025-05-07 18:30:12;7390.00
2025-05-07 18:30:11;6540.00
2025-05-07 18:30:10;5690.00
2025-05-07 18:30:09;4840.00
2025-05-07 18:30:08;3990.00
2025-05-07 18:30:07;3140.00
2025-05-07 18:30:06;2290.00
2025-05-07 18:30:05;1440.00
2025-05-07 18:30:04;590.00
2025-05-07 18:30:03;260.00
2025-05-07 18:30:02;1110.00
2025-05-07 18:30:01;1960.00
2025-05-07 18:30:00;2810.00
2025-05-07 18:29:59;3660.00
2025-05-07 18:29:58;4510.00
2025-05-07 18:29:57;5360.00
2025-05-07 18:29:56;6210.00
2025-05-07 18:29:55;7060.00
2025-05-07 18:29:54;7910.00
2025-05-07 18:29:53;8760.00
2025-05-07 18:29:52;9610.00
2025-05-07 18:29:51;9538.00
2025-05-07 18:29:50;8688.00
2025-05-07 18:29:49;7838.00
2025-05-07 18:29:48;6988.00
2025-05-07 18:29:47;6138.00
2025-05-07 18:29:46;5288.00
2025-05-07 18:29:45;4438.00
2025-05-07 18:29:44;3588.00
2025-05-07 18:29:43;2738.00
2025-05-07 18:29:42;1888.00
2025-05-07 18:29:41;1038.00
2025-05-07 18:29:40;188.00
2025-05-07 18:29:39;662.00
2025-05-07 18:29:38;1512.00
2025-05-07 18:29:37;2362.00
2025-05-07 18:29:36;3212.00
2025-05-07 18:29:35;4062.00
2025-05-07 18:29:34;4912.00
2025-05-07 18:29:33;5762.00
2025-05-07 18:29:32;6612.00
2025-05-07 18:29:31;7462.00
2025-05-07 18:29:30;8312.00
2025-05-07 18:29:29;9162.00
2025-05-07 18:29:28;9986.00
2025-05-07 18:29:27;9136.00
2025-05-07 18:29:26;8286.00
2025-05-07 18:29:25;7436.00
2025-05-07 18:29:24;6586.00
2025-05-07 18:29:23;5736.00
2025-05-07 18:29:22;4886.00
2025-05-07 18:29:21;4036.00
2025-05-07 18:29:20;3186.00
2025-05-07 18:29:19;2336.00
2025-05-07 18:29:18;1486.00
2025-05-07 18:29:17;636.00
2025-05-07 18:29:16;214.00
2025-05-07 18:29:15;1064.00
2025-05-07 18:29:14;1914.00
2025-05-07 18:29:13;2764.00
2025-05-07 18:29:12;3614.00
2025-05-07 18:29:11;4464.00
2025-05-07 18:29:10;5314.00
2025-05-07 18:29:09;6164.00
2025-05-07 18:29:08;7014.00
2025-05-07 18:29:07;7864.00
2025-05-07 18:29:06;8714.00
2025-05-07 18:29:05;9564.00
2025-05-07 18:29:04;9584.00
2025-05-07 18:29:03;8734.00
2025-05-07 18:29:02;7884.00
2025-05-07 18:29:01;7034.00
2025-05-07 18:29:00;6184.00
2025-05-07 18:28:59;5334.00
2025-05-07 18:28:58;4484.00
2025-05-07 18:28:57;3634.00
2025-05-07 18:28:56;2784.00
2025-05-07 18:28:55;1934.00
2025-05-07 18:28:54;1084.00
2025-05-07 18:28:53;234.00
2025-05-07 18:28:52;616.00
2025-05-07 18:28:51;1466.00
2025-05-07 18:28:50;2316.00
2025-05-07 18:28:49;3166.00
2025-05-07 18:28:48;4016.00
2025-05-07 18:28:47;4866.00
2025-05-07 18:28:46;5716.00
2025-05-07 18:28:45;6566.00
2025-05-07 18:28:44;7416.00
2025-05-07 18:28:43;8266.00
2025-05-07 18:28:42;9116.00
2025-05-07 18:28:41;9966.00
2025-05-07 18:28:40;9182.00
2025-05-07 18:28:39;8332.00
2025-05-07 18:28:38;7482.00
2025-05-07 18:28:37;6632.00
2025-05-07 18:28:36;5782.00
2025-05-07 18:28:35;4932.00
2025-05-07 18:28:34;4082.00
2025-05-07 18:28:33;3232.00
2025-05-07 18:28:32;2382.00
2025-05-07 18:28:31;1532.00
2025-05-07 18:28:30;682.00
2025-05-07 18:28:29;168.00
2025-05-07 18:28:28;1018.00
2025-05-07 18:28:27;1868.00
2025-05-07 18:28:26;2718.00
2025-05-07 18:28:25;3568.00
2025-05-07 18:28:24;4418.00
2025-05-07 18:28:23;5268.00
2025-05-07 18:28:22;6118.00
2025-05-07 18:28:21;6968.00
2025-05-07 18:28:20;7818.00
2025-05-07 18:28:19;8668.00
2025-05-07 18:28:18;9518.00
2025-05-07 18:28:17;9630.00
2025-05-07 18:28:16;8780.00
2025-05-07 18:28:15;7930.00
2025-05-07 18:28:14;7080.00
2025-05-07 18:28:13;6230.00
2025-05-07 18:28:12;5380.00
2025-05-07 18:28:11;4530.00
2025-05-07 18:28:10;3680.00
2025-05-07 18:28:09;2830.00
2025-05-07 18:28:08;1980.00
2025-05-07 18:28:07;1130.00
2025-05-07 18:28:06;280.00
2025-05-07 18:28:05;570.00
2025-05-07 18:28:04;1420.00
2025-05-07 18:28:03;2270.00
2025-05-07 18:28:02;3120.00
2025-05-07 18:28:01;3970.00
2025-05-07 18:28:00;4820.00
2025-05-07 18:27:59;5670.00
2025-05-07 18:27:58;6520.00
2025-05-07 18:27:57;7370.00
2025-05-07 18:27:56;8220.00
2025-05-07 18:27:55;9070.00
2025-05-07 18:27:54;9920.00
2025-05-07 18:27:53;9228.00
2025-05-07 18:27:52;8378.00
2025-05-07 18:27:51;7528.00
2025-05-07 18:27:50;6678.00
2025-05-07 18:27:49;5828.00
2025-05-07 18:27:48;4978.00
2025-05-07 18:27:47;4128.00
2025-05-07 18:27:46;3278.00
2025-05-07 18:27:45;2428.00
2025-05-07 18:27:44;1578.00
2025-05-07 18:27:43;728.00
2025-05-07 18:27:42;122.00
2025-05-07 18:27:41;972.00
2025-05-07 18:27:40;1822.00
2025-05-07 18:27:39;2672.00
2025-05-07 18:27:38;3522.00
2025-05-07 18:27:37;4372.00
2025-05-07 18:27:36;5222.00
2025-05-07 18:27:35;6072.00
2025-05-07 18:27:34;6922.00
2025-05-07 18:27:33;7772.00
2025-05-07 18:27:32;8622.00
2025-05-07 18:27:31;9472.00
2025-05-07 18:27:30;9676.00
2025-05-07 18:27:29;8826.00
2025-05-07 18:27:28;7976.00
2025-05-07 18:27:27;7126.00
2025-05-07 18:27:26;6276.00
2025-05-07 18:27:25;5426.00
2025-05-07 18:27:24;4576.00
2025-05-07 18:27:23;3726.00
2025-05-07 18:27:22;2876.00
2025-05-07 18:27:21;2026.00
2025-05-07 18:27:20;1176.00
2025-05-07 18:27:19;326.00
2025-05-07 18:27:18;524.00
2025-05-07 18:27:17;1374.00
2025-05-07 18:27:16;2224.00
2025-05-07 18:27:15;3074.00
2025-05-07 18:27:14;3924.00
2025-05-07 18:27:13;4774.00
2025-05-07 18:27:12;5624.00
2025-05-07 18:27:11;6474.00
2025-05-07 18:27:10;7324.00
2025-05-07 18:27:09;8174.00
2025-05-07 18:27:08;9024.00
2025-05-07 18:27:07;9874.00
2025-05-07 18:27:06;9274.00
2025-05-07 18:27:05;8424.00
2025-05-07 18:27:04;7574.00
2025-05-07 18:27:03;6724.00
2025-05-07 18:27:02;5874.00
2025-05-07 18:27:01;5024.00
2025-05-07 18:27:00;4174.00
2025-05-07 18:26:59;3324.00
2025-05-07 18:26:58;2474.00
2025-05-07 18:26:57;1624.00
2025-05-07 18:26:56;774.00
2025-05-07 18:26:55;76.00
2025-05-07 18:26:54;926.00
2025-05-07 18:26:53;1776.00
2025-05-07 18:26:52;2626.00
2025-05-07 18:26:51;3476.00
2025-05-07 18:26:50;4326.00
2025-05-07 18:26:49;5176.00
2025-05-07 18:26:48;6026.00
2025-05-07 18:26:47;6876.00
2025-05-07 18:26:46;7726.00
2025-05-07 18:26:45;8576.00
2025-05-07 18:26:44;9426.00
2025-05-07 18:26:43;9722.00
2025-05-07 18:26:42;8872.00
2025-05-07 18:26:41;8022.00
2025-05-07 18:26:40;7172.00
2025-05-07 18:26:39;6322.00
2025-05-07 18:26:38;5472.00
2025-05-07 18:26:37;4622.00
2025-05-07 18:26:36;3772.00
2025-05-07 18:26:35;2922.00
2025-05-07 18:26:34;2072.00
2025-05-07 18:26:33;1222.00
2025-05-07 18:26:32;372.00
2025-05-07 18:26:31;478.00
2025-05-07 18:26:30;1328.00
2025-05-07 18:26:29;2178.00
2025-05-07 18:26:28;3028.00
2025-05-07 18:26:27;3878.00
2025-05-07 18:26:26;4728.00
2025-05-07 18:26:25;5578.00
2025-05-07 18:26:24;6428.00
2025-05-07 18:26:23;7278.00
2025-05-07 18:26:22;8128.00
2025-05-07 18:26:21;8978.00
2025-05-07 18:26:20;9828.00
2025-05-07 18:26:19;9320.00
2025-05-07 18:26:18;8470.00
2025-05-07 18:26:17;7620.00
2025-05-07 18:26:16;6770.00
2025-05-07 18:26:15;5920.00
2025-05-07 18:26:14;5070.00
2025-05-07 18:26:13;4220.00
2025-05-07 18:26:12;3370.00
2025-05-07 18:26:11;2520.00
2025-05-07 18:26:10;1670.00
2025-05-07 18:26:09;820.00
2025-05-07 18:26:08;30.00
2025-05-07 18:26:07;880.00
2025-05-07 18:26:06;1730.00
2025-05-07 18:26:05;2580.00
2025-05-07 18:26:04;3430.00
2025-05-07 18:26:03;4280.00
2025-05-07 18:26:02;5130.00
2025-05-07 18:26:01;5980.00
2025-05-07 18:26:00;6830.00
2025-05-07 18:25:59;7680.00
2025-05-07 18:25:58;8530.00
2025-05-07 18:25:57;9380.00
2025-05-07 18:25:56;9768.00
2025-05-07 18:25:55;8918.00
2025-05-07 18:25:54;8068.00
2025-05-07 18:25:53;7218.00
2025-05-07 18:25:52;6368.00
2025-05-07 18:25:51;5518.00
2025-05-07 18:25:50;4668.00
2025-05-07 18:25:49;3818.00
2025-05-07 18:25:48;2968.00
2025-05-07 18:25:47;2118.00
2025-05-07 18:25:46;1268.00
2025-05-07 18:25:45;418.00
2025-05-07 18:25:44;432.00
2025-05-07 18:25:43;1282.00
2025-05-07 18:25:42;2132.00
2025-05-07 18:25:41;2982.00
2025-05-07 18:25:40;3832.00
2025-05-07 18:25:39;4682.00
2025-05-07 18:25:38;5532.00
2025-05-07 18:25:37;6382.00
2025-05-07 18:25:36;7232.00
2025-05-07 18:25:35;8082.00
2025-05-07 18:25:34;8932.00
2025-05-07 18:25:33;9782.00
2025-05-07 18:25:32;9366.00
2025-05-07 18:25:31;8516.00
2025-05-07 18:25:30;7666.00
2025-05-07 18:25:29;6816.00
2025-05-07 18:25:28;5966.00
2025-05-07 18:25:27;5116.00
2025-05-07 18:25:26;4266.00
2025-05-07 18:25:25;3416.00
2025-05-07 18:25:24;2566.00
2025-05-07 18:25:23;1716.00
2025-05-07 18:25:22;866.00
2025-05-07 18:25:21;16.00
2025-05-07 18:25:20;834.00
2025-05-07 18:25:19;1684.00
2025-05-07 18:25:18;2534.00
2025-05-07 18:25:17;3384.00
2025-05-07 18:25:16;4234.00
2025-05-07 18:25:15;5084.00
2025-05-07 18:25:14;5934.00
2025-05-07 18:25:13;6784.00
2025-05-07 18:25:12;7634.00
2025-05-07 18:25:11;8484.00
2025-05-07 18:25:10;9334.00
2025-05-07 18:25:09;9814.00
2025-05-07 18:25:08;8964.00
2025-05-07 18:25:07;8114.00
2025-05-07 18:25:06;7264.00
2025-05-07 18:25:05;6414.00
2025-05-07 18:25:04;5564.00
2025-05-07 18:25:03;4714.00
2025-05-07 18:25:02;3864.00
2025-05-07 18:25:01;3014.00
2025-05-07 18:25:00;2164.00
2025-05-07 18:24:59;1314.00
2025-05-07 18:24:58;464.00
2025-05-07 18:24:57;386.00
2025-05-07 18:24:56;1236.00
2025-05-07 18:24:55;2086.00
2025-05-07 18:24:54;2936.00
2025-05-07 18:24:53;3786.00
2025-05-07 18:24:52;4636.00
2025-05-07 18:24:51;5486.00
2025-05-07 18:24:50;6336.00
2025-05-07 18:24:49;7186.00
2025-05-07 18:24:48;8036.00
2025-05-07 18:24:47;8886.00
2025-05-07 18:24:46;9736.00
2025-05-07 18:24:45;9412.00
2025-05-07 18:24:44;8562.00
2025-05-07 18:24:43;7712.00
2025-05-07 18:24:42;6862.00
2025-05-07 18:24:41;6012.00
2025-05-07 18:24:40;5162.00
2025-05-07 18:24:39;4312.00
2025-05-07 18:24:38;3462.00
2025-05-07 18:24:37;2612.00
2025-05-07 18:24:36;1762.00
2025-05-07 18:24:35;912.00
2025-05-07 18:24:34;62.00
2025-05-07 18:24:33;788.00
2025-05-07 18:24:32;1638.00
2025-05-07 18:24:31;2488.00
2025-05-07 18:24:30;3338.00
2025-05-07 18:24:29;4188.00
2025-05-07 18:24:28;5038.00
2025-05-07 18:24:27;5888.00
2025-05-07 18:24:26;6738.00
2025-05-07 18:24:25;7588.00
2025-05-07 18:24:24;8438.00
2025-05-07 18:24:23;9288.00
2025-05-07 18:24:22;9860.00
2025-05-07 18:24:21;9010.00
2025-05-07 18:24:20;8160.00
2025-05-07 18:24:19;7310.00
2025-05-07 18:24:18;6460.00
2025-05-07 18:24:17;5610.00
2025-05-07 18:24:16;4760.00
2025-05-07 18:24:15;3910.00
2025-05-07 18:24:14;3060.00
2025-05-07 18:24:13;2210.00
2025-05-07 18:24:12;1360.00
2025-05-07 18:24:11;510.00
2025-05-07 18:24:10;340.00
2025-05-07 18:24:09;1190.00
2025-05-07 18:24:08;2040.00
2025-05-07 18:24:07;2890.00
2025-05-07 18:24:06;3740.00
2025-05-07 18:24:05;4590.00
2025-05-07 18:24:04;5440.00
2025-05-07 18:24:03;6290.00
2025-05-07 18:24:02;7140.00
2025-05-07 18:24:01;7990.00
2025-05-07 18:24:00;8840.00
2025-05-07 18:23:59;9690.00
2025-05-07 18:23:58;9458.00
2025-05-07 18:23:57;8608.00
2025-05-07 18:23:56;7758.00
2025-05-07 18:23:55;6908.00
2025-05-07 18:23:54;6058.00
2025-05-07 18:23:53;5208.00
2025-05-07 18:23:52;4358.00
2025-05-07 18:23:51;3508.00
2025-05-07 18:23:50;2658.00
2025-05-07 18:23:49;1808.00
2025-05-07 18:23:48;958.00
2025-05-07 18:23:47;108.00
2025-05-07 18:23:46;742.00
2025-05-07 18:23:45;1592.00
2025-05-07 18:23:44;2442.00
2025-05-07 18:23:43;3292.00
2025-05-07 18:23:42;4142.00
2025-05-07 18:23:41;4992.00
2025-05-07 18:23:40;5842.00
2025-05-07 18:23:39;6692.00
2025-05-07 18:23:38;7542.00
2025-05-07 18:23:37;8392.00
2025-05-07 18:23:36;9242.00
2025-05-07 18:23:35;9906.00
2025-05-07 18:23:34;9056.00
2025-05-07 18:23:33;8206.00
2025-05-07 18:23:32;7356.00
2025-05-07 18:23:31;6506.00
2025-05-07 18:23:30;5656.00
2025-05-07 18:23:29;4806.00
2025-05-07 18:23:28;3956.00
