Fecha y Hora;PIT-301A - Presión salida bomba B-301A
2025-05-07 18:34:58;94.43
2025-05-07 18:34:57;97.05
2025-05-07 18:34:56;88.55
2025-05-07 18:34:55;80.05
2025-05-07 18:34:54;71.55
2025-05-07 18:34:53;63.05
2025-05-07 18:34:52;54.55
2025-05-07 18:34:51;46.05
2025-05-07 18:34:50;37.55
2025-05-07 18:34:49;29.05
2025-05-07 18:34:48;20.55
2025-05-07 18:34:47;12.05
2025-05-07 18:34:46;3.55
2025-05-07 18:34:45;4.95
2025-05-07 18:34:44;13.45
2025-05-07 18:34:43;21.95
2025-05-07 18:34:42;30.45
2025-05-07 18:34:41;38.95
2025-05-07 18:34:40;47.45
2025-05-07 18:34:39;55.95
2025-05-07 18:34:38;64.45
2025-05-07 18:34:37;72.95
2025-05-07 18:34:36;81.45
2025-05-07 18:34:35;89.95
2025-05-07 18:34:34;98.45
2025-05-07 18:34:33;93.03
2025-05-07 18:34:32;84.53
2025-05-07 18:34:31;76.03
2025-05-07 18:34:30;67.53
2025-05-07 18:34:29;59.03
2025-05-07 18:34:28;50.53
2025-05-07 18:34:27;42.03
2025-05-07 18:34:26;33.53
2025-05-07 18:34:25;25.03
2025-05-07 18:34:24;16.53
2025-05-07 18:34:23;8.03
2025-05-07 18:34:22;0.47
2025-05-07 18:34:21;8.97
2025-05-07 18:34:20;17.47
2025-05-07 18:34:19;25.97
2025-05-07 18:34:18;34.47
2025-05-07 18:34:17;42.97
2025-05-07 18:34:16;51.47
2025-05-07 18:34:15;59.97
2025-05-07 18:34:14;68.47
2025-05-07 18:34:13;76.97
2025-05-07 18:34:12;85.47
2025-05-07 18:34:11;93.97
2025-05-07 18:34:10;97.51
2025-05-07 18:34:09;89.01
2025-05-07 18:34:08;80.51
2025-05-07 18:34:07;72.01
2025-05-07 18:34:06;63.51
2025-05-07 18:34:05;55.01
2025-05-07 18:34:04;46.51
2025-05-07 18:34:03;38.01
2025-05-07 18:34:02;29.51
2025-05-07 18:34:01;21.01
2025-05-07 18:34:00;12.51
2025-05-07 18:33:59;4.01
2025-05-07 18:33:58;4.49
2025-05-07 18:33:57;12.99
2025-05-07 18:33:56;21.49
2025-05-07 18:33:55;29.99
2025-05-07 18:33:54;38.49
2025-05-07 18:33:53;46.99
2025-05-07 18:33:52;55.49
2025-05-07 18:33:51;63.99
2025-05-07 18:33:50;72.49
2025-05-07 18:33:49;80.99
2025-05-07 18:33:48;89.49
2025-05-07 18:33:47;97.99
2025-05-07 18:33:46;93.49
2025-05-07 18:33:45;84.99
2025-05-07 18:33:44;76.49
2025-05-07 18:33:43;67.99
2025-05-07 18:33:42;59.49
2025-05-07 18:33:41;50.99
2025-05-07 18:33:40;42.49
2025-05-07 18:33:39;33.99
2025-05-07 18:33:38;25.49
2025-05-07 18:33:37;16.99
2025-05-07 18:33:36;8.49
2025-05-07 18:33:35;0.01
2025-05-07 18:33:34;8.51
2025-05-07 18:33:33;17.01
2025-05-07 18:33:32;25.51
2025-05-07 18:33:31;34.01
2025-05-07 18:33:30;42.51
2025-05-07 18:33:29;51.01
2025-05-07 18:33:28;59.51
2025-05-07 18:33:27;68.01
2025-05-07 18:33:26;76.51
2025-05-07 18:33:25;85.01
2025-05-07 18:33:24;93.51
2025-05-07 18:33:23;97.97
2025-05-07 18:33:22;89.47
2025-05-07 18:33:21;80.97
2025-05-07 18:33:20;72.47
2025-05-07 18:33:19;63.97
2025-05-07 18:33:18;55.47
2025-05-07 18:33:17;46.97
2025-05-07 18:33:16;38.47
2025-05-07 18:33:15;29.97
2025-05-07 18:33:14;21.47
2025-05-07 18:33:13;12.97
2025-05-07 18:33:12;4.47
2025-05-07 18:33:11;4.03
2025-05-07 18:33:10;12.53
2025-05-07 18:33:09;21.03
2025-05-07 18:33:08;29.53
2025-05-07 18:33:07;38.03
2025-05-07 18:33:06;46.53
2025-05-07 18:33:05;55.03
2025-05-07 18:33:04;63.53
2025-05-07 18:33:03;72.03
2025-05-07 18:33:02;80.53
2025-05-07 18:33:01;89.03
2025-05-07 18:33:00;97.53
2025-05-07 18:32:59;93.95
2025-05-07 18:32:58;85.45
2025-05-07 18:32:57;76.95
2025-05-07 18:32:56;68.45
2025-05-07 18:32:55;59.95
2025-05-07 18:32:54;51.45
2025-05-07 18:32:53;42.95
2025-05-07 18:32:52;34.45
2025-05-07 18:32:51;25.95
2025-05-07 18:32:50;17.45
2025-05-07 18:32:49;8.95
2025-05-07 18:32:48;0.45
2025-05-07 18:32:47;8.05
2025-05-07 18:32:46;16.55
2025-05-07 18:32:45;25.05
2025-05-07 18:32:44;33.55
2025-05-07 18:32:43;42.05
2025-05-07 18:32:42;50.55
2025-05-07 18:32:41;59.05
2025-05-07 18:32:40;67.55
2025-05-07 18:32:39;76.05
2025-05-07 18:32:38;84.55
2025-05-07 18:32:37;93.05
2025-05-07 18:32:36;98.43
2025-05-07 18:32:35;89.93
2025-05-07 18:32:34;81.43
2025-05-07 18:32:33;72.93
2025-05-07 18:32:32;64.43
2025-05-07 18:32:31;55.93
2025-05-07 18:32:30;47.43
2025-05-07 18:32:29;38.93
2025-05-07 18:32:28;30.43
2025-05-07 18:32:27;21.93
2025-05-07 18:32:26;13.43
2025-05-07 18:32:25;4.93
2025-05-07 18:32:24;3.57
2025-05-07 18:32:23;12.07
2025-05-07 18:32:22;20.57
2025-05-07 18:32:21;29.07
2025-05-07 18:32:20;37.57
2025-05-07 18:32:19;46.07
2025-05-07 18:32:18;54.57
2025-05-07 18:32:17;63.07
2025-05-07 18:32:16;71.57
2025-05-07 18:32:15;80.07
2025-05-07 18:32:14;88.57
2025-05-07 18:32:13;97.07
2025-05-07 18:32:12;94.41
2025-05-07 18:32:11;85.91
2025-05-07 18:32:10;77.41
2025-05-07 18:32:09;68.91
2025-05-07 18:32:08;60.41
2025-05-07 18:32:07;51.91
2025-05-07 18:32:06;43.41
2025-05-07 18:32:05;34.91
2025-05-07 18:32:04;26.41
2025-05-07 18:32:03;17.91
2025-05-07 18:32:02;9.41
2025-05-07 18:32:01;0.91
2025-05-07 18:32:00;7.59
2025-05-07 18:31:59;16.09
2025-05-07 18:31:58;24.59
2025-05-07 18:31:57;33.09
2025-05-07 18:31:56;41.59
2025-05-07 18:31:55;50.09
2025-05-07 18:31:54;58.59
2025-05-07 18:31:53;67.09
2025-05-07 18:31:52;75.59
2025-05-07 18:31:51;84.09
2025-05-07 18:31:50;92.59
2025-05-07 18:31:49;98.89
2025-05-07 18:31:48;90.39
2025-05-07 18:31:47;81.89
2025-05-07 18:31:46;73.39
2025-05-07 18:31:45;64.89
2025-05-07 18:31:44;56.39
2025-05-07 18:31:43;47.89
2025-05-07 18:31:42;39.39
2025-05-07 18:31:41;30.89
2025-05-07 18:31:40;22.39
2025-05-07 18:31:39;13.89
2025-05-07 18:31:38;5.39
2025-05-07 18:31:37;3.11
2025-05-07 18:31:36;11.61
2025-05-07 18:31:35;20.11
2025-05-07 18:31:34;28.61
2025-05-07 18:31:33;37.11
2025-05-07 18:31:32;45.61
2025-05-07 18:31:31;54.11
2025-05-07 18:31:30;62.61
2025-05-07 18:31:29;71.11
2025-05-07 18:31:28;79.61
2025-05-07 18:31:27;88.11
2025-05-07 18:31:26;96.61
2025-05-07 18:31:25;94.87
2025-05-07 18:31:24;86.37
2025-05-07 18:31:23;77.87
2025-05-07 18:31:22;69.37
2025-05-07 18:31:21;60.87
2025-05-07 18:31:20;52.37
2025-05-07 18:31:19;43.87
2025-05-07 18:31:18;35.37
2025-05-07 18:31:17;26.87
2025-05-07 18:31:16;18.37
2025-05-07 18:31:15;9.87
2025-05-07 18:31:14;1.37
2025-05-07 18:31:13;7.13
2025-05-07 18:31:12;15.63
2025-05-07 18:31:11;24.13
2025-05-07 18:31:10;32.63
2025-05-07 18:31:09;41.13
2025-05-07 18:31:08;49.63
2025-05-07 18:31:07;58.13
2025-05-07 18:31:06;66.63
2025-05-07 18:31:05;75.13
2025-05-07 18:31:04;83.63
2025-05-07 18:31:03;92.13
2025-05-07 18:31:02;99.35
2025-05-07 18:31:01;90.85
2025-05-07 18:31:00;82.35
2025-05-07 18:30:59;73.85
2025-05-07 18:30:58;65.35
2025-05-07 18:30:57;56.85
2025-05-07 18:30:56;48.35
2025-05-07 18:30:55;39.85
2025-05-07 18:30:54;31.35
2025-05-07 18:30:53;22.85
2025-05-07 18:30:52;14.35
2025-05-07 18:30:51;5.85
2025-05-07 18:30:50;2.65
2025-05-07 18:30:49;11.15
2025-05-07 18:30:48;19.65
2025-05-07 18:30:47;28.15
2025-05-07 18:30:46;36.65
2025-05-07 18:30:45;45.15
2025-05-07 18:30:44;53.65
2025-05-07 18:30:43;62.15
2025-05-07 18:30:42;70.65
2025-05-07 18:30:41;79.15
2025-05-07 18:30:40;87.65
2025-05-07 18:30:39;96.15
2025-05-07 18:30:38;95.33
2025-05-07 18:30:37;86.83
2025-05-07 18:30:36;78.33
2025-05-07 18:30:35;69.83
2025-05-07 18:30:34;61.33
2025-05-07 18:30:33;52.83
2025-05-07 18:30:32;44.33
2025-05-07 18:30:31;35.83
2025-05-07 18:30:30;27.33
2025-05-07 18:30:29;18.83
2025-05-07 18:30:28;10.33
2025-05-07 18:30:27;1.83
2025-05-07 18:30:26;6.67
2025-05-07 18:30:25;15.17
2025-05-07 18:30:24;23.67
2025-05-07 18:30:23;32.17
2025-05-07 18:30:22;40.67
2025-05-07 18:30:21;49.17
2025-05-07 18:30:20;57.67
2025-05-07 18:30:19;66.17
2025-05-07 18:30:18;74.67
2025-05-07 18:30:17;83.17
2025-05-07 18:30:16;91.67
2025-05-07 18:30:15;99.81
2025-05-07 18:30:14;91.31
2025-05-07 18:30:13;82.81
2025-05-07 18:30:12;74.31
2025-05-07 18:30:11;65.81
2025-05-07 18:30:10;57.31
2025-05-07 18:30:09;48.81
2025-05-07 18:30:08;40.31
2025-05-07 18:30:07;31.81
2025-05-07 18:30:06;23.31
2025-05-07 18:30:05;14.81
2025-05-07 18:30:04;6.31
2025-05-07 18:30:03;2.19
2025-05-07 18:30:02;10.69
2025-05-07 18:30:01;19.19
2025-05-07 18:30:00;27.69
2025-05-07 18:29:59;36.19
2025-05-07 18:29:58;44.69
2025-05-07 18:29:57;53.19
2025-05-07 18:29:56;61.69
2025-05-07 18:29:55;70.19
2025-05-07 18:29:54;78.69
2025-05-07 18:29:53;87.19
2025-05-07 18:29:52;95.69
2025-05-07 18:29:51;95.79
2025-05-07 18:29:50;87.29
2025-05-07 18:29:49;78.79
2025-05-07 18:29:48;70.29
2025-05-07 18:29:47;61.79
2025-05-07 18:29:46;53.29
2025-05-07 18:29:45;44.79
2025-05-07 18:29:44;36.29
2025-05-07 18:29:43;27.79
2025-05-07 18:29:42;19.29
2025-05-07 18:29:41;10.79
2025-05-07 18:29:40;2.29
2025-05-07 18:29:39;6.21
2025-05-07 18:29:38;14.71
2025-05-07 18:29:37;23.21
2025-05-07 18:29:36;31.71
2025-05-07 18:29:35;40.21
2025-05-07 18:29:34;48.71
2025-05-07 18:29:33;57.21
2025-05-07 18:29:32;65.71
2025-05-07 18:29:31;74.21
2025-05-07 18:29:30;82.71
2025-05-07 18:29:29;91.21
2025-05-07 18:29:28;99.71
2025-05-07 18:29:27;91.77
2025-05-07 18:29:26;83.27
2025-05-07 18:29:25;74.77
2025-05-07 18:29:24;66.27
2025-05-07 18:29:23;57.77
2025-05-07 18:29:22;49.27
2025-05-07 18:29:21;40.77
2025-05-07 18:29:20;32.27
2025-05-07 18:29:19;23.77
2025-05-07 18:29:18;15.27
2025-05-07 18:29:17;6.77
2025-05-07 18:29:16;1.73
2025-05-07 18:29:15;10.23
2025-05-07 18:29:14;18.73
2025-05-07 18:29:13;27.23
2025-05-07 18:29:12;35.73
2025-05-07 18:29:11;44.23
2025-05-07 18:29:10;52.73
2025-05-07 18:29:09;61.23
2025-05-07 18:29:08;69.73
2025-05-07 18:29:07;78.23
2025-05-07 18:29:06;86.73
2025-05-07 18:29:05;95.23
2025-05-07 18:29:04;96.25
2025-05-07 18:29:03;87.75
2025-05-07 18:29:02;79.25
2025-05-07 18:29:01;70.75
2025-05-07 18:29:00;62.25
2025-05-07 18:28:59;53.75
2025-05-07 18:28:58;45.25
2025-05-07 18:28:57;36.75
2025-05-07 18:28:56;28.25
2025-05-07 18:28:55;19.75
2025-05-07 18:28:54;11.25
2025-05-07 18:28:53;2.75
2025-05-07 18:28:52;5.75
2025-05-07 18:28:51;14.25
2025-05-07 18:28:50;22.75
2025-05-07 18:28:49;31.25
2025-05-07 18:28:48;39.75
2025-05-07 18:28:47;48.25
2025-05-07 18:28:46;56.75
2025-05-07 18:28:45;65.25
2025-05-07 18:28:44;73.75
2025-05-07 18:28:43;82.25
2025-05-07 18:28:42;90.75
2025-05-07 18:28:41;99.25
2025-05-07 18:28:40;92.23
2025-05-07 18:28:39;83.73
2025-05-07 18:28:38;75.23
2025-05-07 18:28:37;66.73
2025-05-07 18:28:36;58.23
2025-05-07 18:28:35;49.73
2025-05-07 18:28:34;41.23
2025-05-07 18:28:33;32.73
2025-05-07 18:28:32;24.23
2025-05-07 18:28:31;15.73
2025-05-07 18:28:30;7.23
2025-05-07 18:28:29;1.27
2025-05-07 18:28:28;9.77
2025-05-07 18:28:27;18.27
2025-05-07 18:28:26;26.77
2025-05-07 18:28:25;35.27
2025-05-07 18:28:24;43.77
2025-05-07 18:28:23;52.27
2025-05-07 18:28:22;60.77
2025-05-07 18:28:21;69.27
2025-05-07 18:28:20;77.77
2025-05-07 18:28:19;86.27
2025-05-07 18:28:18;94.77
2025-05-07 18:28:17;96.71
2025-05-07 18:28:16;88.21
2025-05-07 18:28:15;79.71
2025-05-07 18:28:14;71.21
2025-05-07 18:28:13;62.71
2025-05-07 18:28:12;54.21
2025-05-07 18:28:11;45.71
2025-05-07 18:28:10;37.21
2025-05-07 18:28:09;28.71
2025-05-07 18:28:08;20.21
2025-05-07 18:28:07;11.71
2025-05-07 18:28:06;3.21
2025-05-07 18:28:05;5.29
2025-05-07 18:28:04;13.79
2025-05-07 18:28:03;22.29
2025-05-07 18:28:02;30.79
2025-05-07 18:28:01;39.29
2025-05-07 18:28:00;47.79
2025-05-07 18:27:59;56.29
2025-05-07 18:27:58;64.79
2025-05-07 18:27:57;73.29
2025-05-07 18:27:56;81.79
2025-05-07 18:27:55;90.29
2025-05-07 18:27:54;98.79
2025-05-07 18:27:53;92.69
2025-05-07 18:27:52;84.19
2025-05-07 18:27:51;75.69
2025-05-07 18:27:50;67.19
2025-05-07 18:27:49;58.69
2025-05-07 18:27:48;50.19
2025-05-07 18:27:47;41.69
2025-05-07 18:27:46;33.19
2025-05-07 18:27:45;24.69
2025-05-07 18:27:44;16.19
2025-05-07 18:27:43;7.69
2025-05-07 18:27:42;0.81
2025-05-07 18:27:41;9.31
2025-05-07 18:27:40;17.81
2025-05-07 18:27:39;26.31
2025-05-07 18:27:38;34.81
2025-05-07 18:27:37;43.31
2025-05-07 18:27:36;51.81
2025-05-07 18:27:35;60.31
2025-05-07 18:27:34;68.81
2025-05-07 18:27:33;77.31
2025-05-07 18:27:32;85.81
2025-05-07 18:27:31;94.31
2025-05-07 18:27:30;97.17
2025-05-07 18:27:29;88.67
2025-05-07 18:27:28;80.17
2025-05-07 18:27:27;71.67
2025-05-07 18:27:26;63.17
2025-05-07 18:27:25;54.67
2025-05-07 18:27:24;46.17
2025-05-07 18:27:23;37.67
2025-05-07 18:27:22;29.17
2025-05-07 18:27:21;20.67
2025-05-07 18:27:20;12.17
2025-05-07 18:27:19;3.67
2025-05-07 18:27:18;4.83
2025-05-07 18:27:17;13.33
2025-05-07 18:27:16;21.83
2025-05-07 18:27:15;30.33
2025-05-07 18:27:14;38.83
2025-05-07 18:27:13;47.33
2025-05-07 18:27:12;55.83
2025-05-07 18:27:11;64.33
2025-05-07 18:27:10;72.83
2025-05-07 18:27:09;81.33
2025-05-07 18:27:08;89.83
2025-05-07 18:27:07;98.33
2025-05-07 18:27:06;93.15
2025-05-07 18:27:05;84.65
2025-05-07 18:27:04;76.15
2025-05-07 18:27:03;67.65
2025-05-07 18:27:02;59.15
2025-05-07 18:27:01;50.65
2025-05-07 18:27:00;42.15
2025-05-07 18:26:59;33.65
2025-05-07 18:26:58;25.15
2025-05-07 18:26:57;16.65
2025-05-07 18:26:56;8.15
2025-05-07 18:26:55;0.35
2025-05-07 18:26:54;8.85
2025-05-07 18:26:53;17.35
2025-05-07 18:26:52;25.85
2025-05-07 18:26:51;34.35
2025-05-07 18:26:50;42.85
2025-05-07 18:26:49;51.35
2025-05-07 18:26:48;59.85
2025-05-07 18:26:47;68.35
2025-05-07 18:26:46;76.85
2025-05-07 18:26:45;85.35
2025-05-07 18:26:44;93.85
2025-05-07 18:26:43;97.63
2025-05-07 18:26:42;89.13
2025-05-07 18:26:41;80.63
2025-05-07 18:26:40;72.13
2025-05-07 18:26:39;63.63
2025-05-07 18:26:38;55.13
2025-05-07 18:26:37;46.63
2025-05-07 18:26:36;38.13
2025-05-07 18:26:35;29.63
2025-05-07 18:26:34;21.13
2025-05-07 18:26:33;12.63
2025-05-07 18:26:32;4.13
2025-05-07 18:26:31;4.37
2025-05-07 18:26:30;12.87
2025-05-07 18:26:29;21.37
2025-05-07 18:26:28;29.87
2025-05-07 18:26:27;38.37
2025-05-07 18:26:26;46.87
2025-05-07 18:26:25;55.37
2025-05-07 18:26:24;63.87
2025-05-07 18:26:23;72.37
2025-05-07 18:26:22;80.87
2025-05-07 18:26:21;89.37
2025-05-07 18:26:20;97.87
2025-05-07 18:26:19;93.61
2025-05-07 18:26:18;85.11
2025-05-07 18:26:17;76.61
2025-05-07 18:26:16;68.11
2025-05-07 18:26:15;59.61
2025-05-07 18:26:14;51.11
2025-05-07 18:26:13;42.61
2025-05-07 18:26:12;34.11
2025-05-07 18:26:11;25.61
2025-05-07 18:26:10;17.11
2025-05-07 18:26:09;8.61
2025-05-07 18:26:08;0.11
2025-05-07 18:26:07;8.39
2025-05-07 18:26:06;16.89
2025-05-07 18:26:05;25.39
2025-05-07 18:26:04;33.89
2025-05-07 18:26:03;42.39
2025-05-07 18:26:02;50.89
2025-05-07 18:26:01;59.39
2025-05-07 18:26:00;67.89
2025-05-07 18:25:59;76.39
2025-05-07 18:25:58;84.89
2025-05-07 18:25:57;93.39
2025-05-07 18:25:56;98.09
2025-05-07 18:25:55;89.59
2025-05-07 18:25:54;81.09
2025-05-07 18:25:53;72.59
2025-05-07 18:25:52;64.09
2025-05-07 18:25:51;55.59
2025-05-07 18:25:50;47.09
2025-05-07 18:25:49;38.59
2025-05-07 18:25:48;30.09
2025-05-07 18:25:47;21.59
2025-05-07 18:25:46;13.09
2025-05-07 18:25:45;4.59
2025-05-07 18:25:44;3.91
2025-05-07 18:25:43;12.41
2025-05-07 18:25:42;20.91
2025-05-07 18:25:41;29.41
2025-05-07 18:25:40;37.91
2025-05-07 18:25:39;46.41
2025-05-07 18:25:38;54.91
2025-05-07 18:25:37;63.41
2025-05-07 18:25:36;71.91
2025-05-07 18:25:35;80.41
2025-05-07 18:25:34;88.91
2025-05-07 18:25:33;97.41
2025-05-07 18:25:32;94.07
2025-05-07 18:25:31;85.57
2025-05-07 18:25:30;77.07
2025-05-07 18:25:29;68.57
2025-05-07 18:25:28;60.07
2025-05-07 18:25:27;51.57
2025-05-07 18:25:26;43.07
2025-05-07 18:25:25;34.57
2025-05-07 18:25:24;26.07
2025-05-07 18:25:23;17.57
2025-05-07 18:25:22;9.07
2025-05-07 18:25:21;0.57
2025-05-07 18:25:20;7.93
2025-05-07 18:25:19;16.43
2025-05-07 18:25:18;24.93
2025-05-07 18:25:17;33.43
2025-05-07 18:25:16;41.93
2025-05-07 18:25:15;50.43
2025-05-07 18:25:14;58.93
2025-05-07 18:25:13;67.43
2025-05-07 18:25:12;75.93
2025-05-07 18:25:11;84.43
2025-05-07 18:25:10;92.93
2025-05-07 18:25:09;98.55
2025-05-07 18:25:08;90.05
2025-05-07 18:25:07;81.55
2025-05-07 18:25:06;73.05
2025-05-07 18:25:05;64.55
2025-05-07 18:25:04;56.05
2025-05-07 18:25:03;47.55
2025-05-07 18:25:02;39.05
2025-05-07 18:25:01;30.55
2025-05-07 18:25:00;22.05
2025-05-07 18:24:59;13.55
2025-05-07 18:24:58;5.05
2025-05-07 18:24:57;3.45
2025-05-07 18:24:56;11.95
2025-05-07 18:24:55;20.45
2025-05-07 18:24:54;28.95
2025-05-07 18:24:53;37.45
2025-05-07 18:24:52;45.95
2025-05-07 18:24:51;54.45
2025-05-07 18:24:50;62.95
2025-05-07 18:24:49;71.45
2025-05-07 18:24:48;79.95
2025-05-07 18:24:47;88.45
2025-05-07 18:24:46;96.95
2025-05-07 18:24:45;94.53
2025-05-07 18:24:44;86.03
2025-05-07 18:24:43;77.53
2025-05-07 18:24:42;69.03
2025-05-07 18:24:41;60.53
2025-05-07 18:24:40;52.03
2025-05-07 18:24:39;43.53
2025-05-07 18:24:38;35.03
2025-05-07 18:24:37;26.53
2025-05-07 18:24:36;18.03
2025-05-07 18:24:35;9.53
2025-05-07 18:24:34;1.03
2025-05-07 18:24:33;7.47
2025-05-07 18:24:32;15.97
2025-05-07 18:24:31;24.47
2025-05-07 18:24:30;32.97
2025-05-07 18:24:29;41.47
2025-05-07 18:24:28;49.97
2025-05-07 18:24:27;58.47
2025-05-07 18:24:26;66.97
2025-05-07 18:24:25;75.47
2025-05-07 18:24:24;83.97
2025-05-07 18:24:23;92.47
2025-05-07 18:24:22;99.01
2025-05-07 18:24:21;90.51
2025-05-07 18:24:20;82.01
2025-05-07 18:24:19;73.51
2025-05-07 18:24:18;65.01
2025-05-07 18:24:17;56.51
2025-05-07 18:24:16;48.01
2025-05-07 18:24:15;39.51
2025-05-07 18:24:14;31.01
2025-05-07 18:24:13;22.51
2025-05-07 18:24:12;14.01
2025-05-07 18:24:11;5.51
2025-05-07 18:24:10;2.99
2025-05-07 18:24:09;11.49
2025-05-07 18:24:08;19.99
2025-05-07 18:24:07;28.49
2025-05-07 18:24:06;36.99
2025-05-07 18:24:05;45.49
2025-05-07 18:24:04;53.99
2025-05-07 18:24:03;62.49
2025-05-07 18:24:02;70.99
2025-05-07 18:24:01;79.49
2025-05-07 18:24:00;87.99
2025-05-07 18:23:59;96.49
2025-05-07 18:23:58;94.99
2025-05-07 18:23:57;86.49
2025-05-07 18:23:56;77.99
2025-05-07 18:23:55;69.49
2025-05-07 18:23:54;60.99
2025-05-07 18:23:53;52.49
2025-05-07 18:23:52;43.99
2025-05-07 18:23:51;35.49
2025-05-07 18:23:50;26.99
2025-05-07 18:23:49;18.49
2025-05-07 18:23:48;9.99
2025-05-07 18:23:47;1.49
2025-05-07 18:23:46;7.01
2025-05-07 18:23:45;15.51
2025-05-07 18:23:44;24.01
2025-05-07 18:23:43;32.51
2025-05-07 18:23:42;41.01
2025-05-07 18:23:41;49.51
2025-05-07 18:23:40;58.01
2025-05-07 18:23:39;66.51
2025-05-07 18:23:38;75.01
2025-05-07 18:23:37;83.51
2025-05-07 18:23:36;92.01
2025-05-07 18:23:35;99.47
2025-05-07 18:23:34;90.97
2025-05-07 18:23:33;82.47
2025-05-07 18:23:32;73.97
2025-05-07 18:23:31;65.47
2025-05-07 18:23:30;56.97
2025-05-07 18:23:29;48.47
2025-05-07 18:23:28;39.97
2025-05-07 18:23:27;31.47
2025-05-07 18:23:26;22.97
2025-05-07 18:23:25;14.47
2025-05-07 18:23:24;5.97
2025-05-07 18:23:23;2.53
2025-05-07 18:23:22;11.03
2025-05-07 18:23:21;19.53
2025-05-07 18:23:20;28.03
2025-05-07 18:23:19;36.53
2025-05-07 18:23:18;45.03
2025-05-07 18:23:17;53.53
2025-05-07 18:23:16;62.03
2025-05-07 18:23:15;70.53
2025-05-07 18:23:14;79.03
2025-05-07 18:23:13;87.53
2025-05-07 18:23:12;96.03
2025-05-07 18:23:11;95.45
2025-05-07 18:23:10;86.95
2025-05-07 18:23:09;78.45
2025-05-07 18:23:08;69.95
2025-05-07 18:23:07;61.45
2025-05-07 18:23:06;52.95
2025-05-07 18:23:05;44.45
2025-05-07 18:23:04;35.95
2025-05-07 18:23:03;27.45
2025-05-07 18:23:02;18.95
2025-05-07 18:23:01;10.45
2025-05-07 18:23:00;1.95
2025-05-07 18:22:59;6.55
2025-05-07 18:22:58;15.05
2025-05-07 18:22:57;23.55
2025-05-07 18:22:56;32.05
2025-05-07 18:22:55;40.55
2025-05-07 18:22:54;49.05
2025-05-07 18:22:53;57.55
2025-05-07 18:22:52;66.05
2025-05-07 18:22:51;74.55
2025-05-07 18:22:50;83.05
2025-05-07 18:22:49;91.55
2025-05-07 18:22:48;99.93
2025-05-07 18:22:47;91.43
