Fecha y Hora;KV-1010 - Aislar Silo alimentación HT
2025-05-07 18:31:15;9470.00
2025-05-07 18:31:14;970.00
2025-05-07 18:31:13;7530.00
2025-05-07 18:31:12;16030.00
2025-05-07 18:31:11;24530.00
2025-05-07 18:31:10;33030.00
2025-05-07 18:31:09;41530.00
2025-05-07 18:31:08;50030.00
2025-05-07 18:31:07;58530.00
2025-05-07 18:31:06;67030.00
2025-05-07 18:31:05;75530.00
2025-05-07 18:31:04;84030.00
2025-05-07 18:31:03;92530.00
2025-05-07 18:31:02;98950.00
2025-05-07 18:31:01;90450.00
2025-05-07 18:31:00;81950.00
2025-05-07 18:30:59;73450.00
2025-05-07 18:30:58;64950.00
2025-05-07 18:30:57;56450.00
2025-05-07 18:30:56;47950.00
2025-05-07 18:30:55;39450.00
2025-05-07 18:30:54;30950.00
2025-05-07 18:30:53;22450.00
2025-05-07 18:30:52;13950.00
2025-05-07 18:30:51;5450.00
2025-05-07 18:30:50;3050.00
2025-05-07 18:30:49;11550.00
2025-05-07 18:30:48;20050.00
2025-05-07 18:30:47;28550.00
2025-05-07 18:30:46;37050.00
2025-05-07 18:30:45;45550.00
2025-05-07 18:30:44;54050.00
2025-05-07 18:30:43;62550.00
2025-05-07 18:30:42;71050.00
2025-05-07 18:30:41;79550.00
2025-05-07 18:30:40;88050.00
2025-05-07 18:30:39;96550.00
2025-05-07 18:30:38;94930.00
2025-05-07 18:30:37;86430.00
2025-05-07 18:30:36;77930.00
2025-05-07 18:30:35;69430.00
2025-05-07 18:30:34;60930.00
2025-05-07 18:30:33;52430.00
2025-05-07 18:30:32;43930.00
2025-05-07 18:30:31;35430.00
2025-05-07 18:30:30;26930.00
2025-05-07 18:30:29;18430.00
2025-05-07 18:30:28;9930.00
2025-05-07 18:30:27;1430.00
2025-05-07 18:30:26;7070.00
2025-05-07 18:30:25;15570.00
2025-05-07 18:30:24;24070.00
2025-05-07 18:30:23;32570.00
2025-05-07 18:30:22;41070.00
2025-05-07 18:30:21;49570.00
2025-05-07 18:30:20;58070.00
2025-05-07 18:30:19;66570.00
2025-05-07 18:30:18;75070.00
2025-05-07 18:30:17;83570.00
2025-05-07 18:30:16;92070.00
2025-05-07 18:30:15;99410.00
2025-05-07 18:30:14;90910.00
2025-05-07 18:30:13;82410.00
2025-05-07 18:30:12;73910.00
2025-05-07 18:30:11;65410.00
2025-05-07 18:30:10;56910.00
2025-05-07 18:30:09;48410.00
2025-05-07 18:30:08;39910.00
2025-05-07 18:30:07;31410.00
2025-05-07 18:30:06;22910.00
2025-05-07 18:30:05;14410.00
2025-05-07 18:30:04;5910.00
2025-05-07 18:30:03;2590.00
2025-05-07 18:30:02;11090.00
2025-05-07 18:30:01;19590.00
2025-05-07 18:30:00;28090.00
2025-05-07 18:29:59;36590.00
2025-05-07 18:29:58;45090.00
2025-05-07 18:29:57;53590.00
2025-05-07 18:29:56;62090.00
2025-05-07 18:29:55;70590.00
2025-05-07 18:29:54;79090.00
2025-05-07 18:29:53;87590.00
2025-05-07 18:29:52;96090.00
2025-05-07 18:29:51;95390.00
2025-05-07 18:29:50;86890.00
2025-05-07 18:29:49;78390.00
2025-05-07 18:29:48;69890.00
2025-05-07 18:29:47;61390.00
2025-05-07 18:29:46;52890.00
2025-05-07 18:29:45;44390.00
2025-05-07 18:29:44;35890.00
2025-05-07 18:29:43;27390.00
2025-05-07 18:29:42;18890.00
2025-05-07 18:29:41;10390.00
2025-05-07 18:29:40;1890.00
2025-05-07 18:29:39;6610.00
2025-05-07 18:29:38;15110.00
2025-05-07 18:29:37;23610.00
2025-05-07 18:29:36;32110.00
2025-05-07 18:29:35;40610.00
2025-05-07 18:29:34;49110.00
2025-05-07 18:29:33;57610.00
2025-05-07 18:29:32;66110.00
2025-05-07 18:29:31;74610.00
2025-05-07 18:29:30;83110.00
2025-05-07 18:29:29;91610.00
2025-05-07 18:29:28;99870.00
2025-05-07 18:29:27;91370.00
2025-05-07 18:29:26;82870.00
2025-05-07 18:29:25;74370.00
2025-05-07 18:29:24;65870.00
2025-05-07 18:29:23;57370.00
2025-05-07 18:29:22;48870.00
2025-05-07 18:29:21;40370.00
2025-05-07 18:29:20;31870.00
2025-05-07 18:29:19;23370.00
2025-05-07 18:29:18;14870.00
2025-05-07 18:29:17;6370.00
2025-05-07 18:29:16;2130.00
2025-05-07 18:29:15;10630.00
2025-05-07 18:29:14;19130.00
2025-05-07 18:29:13;27630.00
2025-05-07 18:29:12;36130.00
2025-05-07 18:29:11;44630.00
2025-05-07 18:29:10;53130.00
2025-05-07 18:29:09;61630.00
2025-05-07 18:29:08;70130.00
2025-05-07 18:29:07;78630.00
2025-05-07 18:29:06;87130.00
2025-05-07 18:29:05;95630.00
2025-05-07 18:29:04;95850.00
2025-05-07 18:29:03;87350.00
2025-05-07 18:29:02;78850.00
2025-05-07 18:29:01;70350.00
2025-05-07 18:29:00;61850.00
2025-05-07 18:28:59;53350.00
2025-05-07 18:28:58;44850.00
2025-05-07 18:28:57;36350.00
2025-05-07 18:28:56;27850.00
2025-05-07 18:28:55;19350.00
2025-05-07 18:28:54;10850.00
2025-05-07 18:28:53;2350.00
2025-05-07 18:28:52;6150.00
2025-05-07 18:28:51;14650.00
2025-05-07 18:28:50;23150.00
2025-05-07 18:28:49;31650.00
2025-05-07 18:28:48;40150.00
2025-05-07 18:28:47;48650.00
2025-05-07 18:28:46;57150.00
2025-05-07 18:28:45;65650.00
2025-05-07 18:28:44;74150.00
2025-05-07 18:28:43;82650.00
2025-05-07 18:28:42;91150.00
2025-05-07 18:28:41;99650.00
2025-05-07 18:28:40;91830.00
2025-05-07 18:28:39;83330.00
2025-05-07 18:28:38;74830.00
2025-05-07 18:28:37;66330.00
2025-05-07 18:28:36;57830.00
2025-05-07 18:28:35;49330.00
2025-05-07 18:28:34;40830.00
2025-05-07 18:28:33;32330.00
2025-05-07 18:28:32;23830.00
2025-05-07 18:28:31;15330.00
2025-05-07 18:28:30;6830.00
2025-05-07 18:28:29;1670.00
2025-05-07 18:28:28;10170.00
2025-05-07 18:28:27;18670.00
2025-05-07 18:28:26;27170.00
2025-05-07 18:28:25;35670.00
2025-05-07 18:28:24;44170.00
2025-05-07 18:28:23;52670.00
2025-05-07 18:28:22;61170.00
2025-05-07 18:28:21;69670.00
2025-05-07 18:28:20;78170.00
2025-05-07 18:28:19;86670.00
2025-05-07 18:28:18;95170.00
2025-05-07 18:28:17;96310.00
2025-05-07 18:28:16;87810.00
2025-05-07 18:28:15;79310.00
2025-05-07 18:28:14;70810.00
2025-05-07 18:28:13;62310.00
2025-05-07 18:28:12;53810.00
2025-05-07 18:28:11;45310.00
2025-05-07 18:28:10;36810.00
2025-05-07 18:28:09;28310.00
2025-05-07 18:28:08;19810.00
2025-05-07 18:28:07;11310.00
2025-05-07 18:28:06;2810.00
2025-05-07 18:28:05;5690.00
2025-05-07 18:28:04;14190.00
2025-05-07 18:28:03;22690.00
2025-05-07 18:28:02;31190.00
2025-05-07 18:28:01;39690.00
2025-05-07 18:28:00;48190.00
2025-05-07 18:27:59;56690.00
2025-05-07 18:27:58;65190.00
2025-05-07 18:27:57;73690.00
2025-05-07 18:27:56;82190.00
2025-05-07 18:27:55;90690.00
2025-05-07 18:27:54;99190.00
2025-05-07 18:27:53;92290.00
2025-05-07 18:27:52;83790.00
2025-05-07 18:27:51;75290.00
2025-05-07 18:27:50;66790.00
2025-05-07 18:27:49;58290.00
2025-05-07 18:27:48;49790.00
2025-05-07 18:27:47;41290.00
2025-05-07 18:27:46;32790.00
2025-05-07 18:27:45;24290.00
2025-05-07 18:27:44;15790.00
2025-05-07 18:27:43;7290.00
2025-05-07 18:27:42;1210.00
2025-05-07 18:27:41;9710.00
2025-05-07 18:27:40;18210.00
2025-05-07 18:27:39;26710.00
2025-05-07 18:27:38;35210.00
2025-05-07 18:27:37;43710.00
2025-05-07 18:27:36;52210.00
2025-05-07 18:27:35;60710.00
2025-05-07 18:27:34;69210.00
2025-05-07 18:27:33;77710.00
2025-05-07 18:27:32;86210.00
2025-05-07 18:27:31;94710.00
2025-05-07 18:27:30;96770.00
2025-05-07 18:27:29;88270.00
2025-05-07 18:27:28;79770.00
2025-05-07 18:27:27;71270.00
2025-05-07 18:27:26;62770.00
2025-05-07 18:27:25;54270.00
2025-05-07 18:27:24;45770.00
2025-05-07 18:27:23;37270.00
2025-05-07 18:27:22;28770.00
2025-05-07 18:27:21;20270.00
2025-05-07 18:27:20;11770.00
2025-05-07 18:27:19;3270.00
2025-05-07 18:27:18;5230.00
2025-05-07 18:27:17;13730.00
2025-05-07 18:27:16;22230.00
2025-05-07 18:27:15;30730.00
2025-05-07 18:27:14;39230.00
2025-05-07 18:27:13;47730.00
2025-05-07 18:27:12;56230.00
2025-05-07 18:27:11;64730.00
2025-05-07 18:27:10;73230.00
2025-05-07 18:27:09;81730.00
2025-05-07 18:27:08;90230.00
2025-05-07 18:27:07;98730.00
2025-05-07 18:27:06;92750.00
2025-05-07 18:27:05;84250.00
2025-05-07 18:27:04;75750.00
2025-05-07 18:27:03;67250.00
2025-05-07 18:27:02;58750.00
2025-05-07 18:27:01;50250.00
2025-05-07 18:27:00;41750.00
2025-05-07 18:26:59;33250.00
2025-05-07 18:26:58;24750.00
2025-05-07 18:26:57;16250.00
2025-05-07 18:26:56;7750.00
2025-05-07 18:26:55;750.00
2025-05-07 18:26:54;9250.00
2025-05-07 18:26:53;17750.00
2025-05-07 18:26:52;26250.00
2025-05-07 18:26:51;34750.00
2025-05-07 18:26:50;43250.00
2025-05-07 18:26:49;51750.00
2025-05-07 18:26:48;60250.00
2025-05-07 18:26:47;68750.00
2025-05-07 18:26:46;77250.00
2025-05-07 18:26:45;85750.00
2025-05-07 18:26:44;94250.00
2025-05-07 18:26:43;97230.00
2025-05-07 18:26:42;88730.00
2025-05-07 18:26:41;80230.00
2025-05-07 18:26:40;71730.00
2025-05-07 18:26:39;63230.00
2025-05-07 18:26:38;54730.00
2025-05-07 18:26:37;46230.00
2025-05-07 18:26:36;37730.00
2025-05-07 18:26:35;29230.00
2025-05-07 18:26:34;20730.00
2025-05-07 18:26:33;12230.00
2025-05-07 18:26:32;3730.00
2025-05-07 18:26:31;4770.00
2025-05-07 18:26:30;13270.00
2025-05-07 18:26:29;21770.00
2025-05-07 18:26:28;30270.00
2025-05-07 18:26:27;38770.00
2025-05-07 18:26:26;47270.00
2025-05-07 18:26:25;55770.00
2025-05-07 18:26:24;64270.00
2025-05-07 18:26:23;72770.00
2025-05-07 18:26:22;81270.00
2025-05-07 18:26:21;89770.00
2025-05-07 18:26:20;98270.00
2025-05-07 18:26:19;93210.00
2025-05-07 18:26:18;84710.00
2025-05-07 18:26:17;76210.00
2025-05-07 18:26:16;67710.00
2025-05-07 18:26:15;59210.00
2025-05-07 18:26:14;50710.00
2025-05-07 18:26:13;42210.00
2025-05-07 18:26:12;33710.00
2025-05-07 18:26:11;25210.00
2025-05-07 18:26:10;16710.00
2025-05-07 18:26:09;8210.00
2025-05-07 18:26:08;290.00
2025-05-07 18:26:07;8790.00
2025-05-07 18:26:06;17290.00
2025-05-07 18:26:05;25790.00
2025-05-07 18:26:04;34290.00
2025-05-07 18:26:03;42790.00
2025-05-07 18:26:02;51290.00
2025-05-07 18:26:01;59790.00
2025-05-07 18:26:00;68290.00
2025-05-07 18:25:59;76790.00
2025-05-07 18:25:58;85290.00
2025-05-07 18:25:57;93790.00
2025-05-07 18:25:56;97690.00
2025-05-07 18:25:55;89190.00
2025-05-07 18:25:54;80690.00
2025-05-07 18:25:53;72190.00
2025-05-07 18:25:52;63690.00
2025-05-07 18:25:51;55190.00
2025-05-07 18:25:50;46690.00
2025-05-07 18:25:49;38190.00
2025-05-07 18:25:48;29690.00
2025-05-07 18:25:47;21190.00
2025-05-07 18:25:46;12690.00
2025-05-07 18:25:45;4190.00
2025-05-07 18:25:44;4310.00
2025-05-07 18:25:43;12810.00
2025-05-07 18:25:42;21310.00
2025-05-07 18:25:41;29810.00
2025-05-07 18:25:40;38310.00
2025-05-07 18:25:39;46810.00
2025-05-07 18:25:38;55310.00
2025-05-07 18:25:37;63810.00
2025-05-07 18:25:36;72310.00
2025-05-07 18:25:35;80810.00
2025-05-07 18:25:34;89310.00
2025-05-07 18:25:33;97810.00
2025-05-07 18:25:32;93670.00
2025-05-07 18:25:31;85170.00
2025-05-07 18:25:30;76670.00
2025-05-07 18:25:29;68170.00
2025-05-07 18:25:28;59670.00
2025-05-07 18:25:27;51170.00
2025-05-07 18:25:26;42670.00
2025-05-07 18:25:25;34170.00
2025-05-07 18:25:24;25670.00
2025-05-07 18:25:23;17170.00
2025-05-07 18:25:22;8670.00
2025-05-07 18:25:21;170.00
2025-05-07 18:25:20;8330.00
2025-05-07 18:25:19;16830.00
2025-05-07 18:25:18;25330.00
2025-05-07 18:25:17;33830.00
2025-05-07 18:25:16;42330.00
2025-05-07 18:25:15;50830.00
2025-05-07 18:25:14;59330.00
2025-05-07 18:25:13;67830.00
2025-05-07 18:25:12;76330.00
2025-05-07 18:25:11;84830.00
2025-05-07 18:25:10;93330.00
2025-05-07 18:25:09;98150.00
2025-05-07 18:25:08;89650.00
2025-05-07 18:25:07;81150.00
2025-05-07 18:25:06;72650.00
2025-05-07 18:25:05;64150.00
2025-05-07 18:25:04;55650.00
2025-05-07 18:25:03;47150.00
2025-05-07 18:25:02;38650.00
2025-05-07 18:25:01;30150.00
2025-05-07 18:25:00;21650.00
2025-05-07 18:24:59;13150.00
2025-05-07 18:24:58;4650.00
2025-05-07 18:24:57;3850.00
2025-05-07 18:24:56;12350.00
2025-05-07 18:24:55;20850.00
2025-05-07 18:24:54;29350.00
2025-05-07 18:24:53;37850.00
2025-05-07 18:24:52;46350.00
2025-05-07 18:24:51;54850.00
2025-05-07 18:24:50;63350.00
2025-05-07 18:24:49;71850.00
2025-05-07 18:24:48;80350.00
2025-05-07 18:24:47;88850.00
2025-05-07 18:24:46;97350.00
2025-05-07 18:24:45;94130.00
2025-05-07 18:24:44;85630.00
2025-05-07 18:24:43;77130.00
2025-05-07 18:24:42;68630.00
2025-05-07 18:24:41;60130.00
2025-05-07 18:24:40;51630.00
2025-05-07 18:24:39;43130.00
2025-05-07 18:24:38;34630.00
2025-05-07 18:24:37;26130.00
2025-05-07 18:24:36;17630.00
2025-05-07 18:24:35;9130.00
2025-05-07 18:24:34;630.00
2025-05-07 18:24:33;7870.00
2025-05-07 18:24:32;16370.00
2025-05-07 18:24:31;24870.00
2025-05-07 18:24:30;33370.00
2025-05-07 18:24:29;41870.00
2025-05-07 18:24:28;50370.00
2025-05-07 18:24:27;58870.00
2025-05-07 18:24:26;67370.00
2025-05-07 18:24:25;75870.00
2025-05-07 18:24:24;84370.00
2025-05-07 18:24:23;92870.00
2025-05-07 18:24:22;98610.00
2025-05-07 18:24:21;90110.00
2025-05-07 18:24:20;81610.00
2025-05-07 18:24:19;73110.00
2025-05-07 18:24:18;64610.00
2025-05-07 18:24:17;56110.00
2025-05-07 18:24:16;47610.00
2025-05-07 18:24:15;39110.00
2025-05-07 18:24:14;30610.00
2025-05-07 18:24:13;22110.00
2025-05-07 18:24:12;13610.00
2025-05-07 18:24:11;5110.00
2025-05-07 18:24:10;3390.00
2025-05-07 18:24:09;11890.00
2025-05-07 18:24:08;20390.00
2025-05-07 18:24:07;28890.00
2025-05-07 18:24:06;37390.00
2025-05-07 18:24:05;45890.00
2025-05-07 18:24:04;54390.00
2025-05-07 18:24:03;62890.00
2025-05-07 18:24:02;71390.00
2025-05-07 18:24:01;79890.00
2025-05-07 18:24:00;88390.00
2025-05-07 18:23:59;96890.00
2025-05-07 18:23:58;94590.00
2025-05-07 18:23:57;86090.00
2025-05-07 18:23:56;77590.00
2025-05-07 18:23:55;69090.00
2025-05-07 18:23:54;60590.00
2025-05-07 18:23:53;52090.00
2025-05-07 18:23:52;43590.00
2025-05-07 18:23:51;35090.00
2025-05-07 18:23:50;26590.00
2025-05-07 18:23:49;18090.00
2025-05-07 18:23:48;9590.00
2025-05-07 18:23:47;1090.00
2025-05-07 18:23:46;7410.00
2025-05-07 18:23:45;15910.00
2025-05-07 18:23:44;24410.00
2025-05-07 18:23:43;32910.00
2025-05-07 18:23:42;41410.00
2025-05-07 18:23:41;49910.00
2025-05-07 18:23:40;58410.00
2025-05-07 18:23:39;66910.00
2025-05-07 18:23:38;75410.00
2025-05-07 18:23:37;83910.00
2025-05-07 18:23:36;92410.00
2025-05-07 18:23:35;99070.00
2025-05-07 18:23:34;90570.00
2025-05-07 18:23:33;82070.00
