Fecha y Hora;KV-001 - Válvula vapor de caldera
2025-05-07 18:32:58;85070.00
2025-05-07 18:32:57;76570.00
2025-05-07 18:32:56;68070.00
2025-05-07 18:32:55;59570.00
2025-05-07 18:32:54;51070.00
2025-05-07 18:32:53;42570.00
2025-05-07 18:32:52;34070.00
2025-05-07 18:32:51;25570.00
2025-05-07 18:32:50;17070.00
2025-05-07 18:32:49;8570.00
2025-05-07 18:32:48;70.00
2025-05-07 18:32:47;8430.00
2025-05-07 18:32:46;16930.00
2025-05-07 18:32:45;25430.00
2025-05-07 18:32:44;33930.00
2025-05-07 18:32:43;42430.00
2025-05-07 18:32:42;50930.00
2025-05-07 18:32:41;59430.00
2025-05-07 18:32:40;67930.00
2025-05-07 18:32:39;76430.00
2025-05-07 18:32:38;84930.00
2025-05-07 18:32:37;93430.00
2025-05-07 18:32:36;98050.00
2025-05-07 18:32:35;89550.00
2025-05-07 18:32:34;81050.00
2025-05-07 18:32:33;72550.00
2025-05-07 18:32:32;64050.00
2025-05-07 18:32:31;55550.00
2025-05-07 18:32:30;47050.00
2025-05-07 18:32:29;38550.00
2025-05-07 18:32:28;30050.00
2025-05-07 18:32:27;21550.00
2025-05-07 18:32:26;13050.00
2025-05-07 18:32:25;4550.00
2025-05-07 18:32:24;3950.00
2025-05-07 18:32:23;12450.00
2025-05-07 18:32:22;20950.00
2025-05-07 18:32:21;29450.00
2025-05-07 18:32:20;37950.00
2025-05-07 18:32:19;46450.00
2025-05-07 18:32:18;54950.00
2025-05-07 18:32:17;63450.00
2025-05-07 18:32:16;71950.00
2025-05-07 18:32:15;80450.00
2025-05-07 18:32:14;88950.00
2025-05-07 18:32:13;97450.00
2025-05-07 18:32:12;94030.00
2025-05-07 18:32:11;85530.00
2025-05-07 18:32:10;77030.00
2025-05-07 18:32:09;68530.00
2025-05-07 18:32:08;60030.00
2025-05-07 18:32:07;51530.00
2025-05-07 18:32:06;43030.00
2025-05-07 18:32:05;34530.00
2025-05-07 18:32:04;26030.00
2025-05-07 18:32:03;17530.00
2025-05-07 18:32:02;9030.00
2025-05-07 18:32:01;530.00
2025-05-07 18:32:00;7970.00
2025-05-07 18:31:59;16470.00
2025-05-07 18:31:58;24970.00
2025-05-07 18:31:57;33470.00
2025-05-07 18:31:56;41970.00
2025-05-07 18:31:55;50470.00
2025-05-07 18:31:54;58970.00
2025-05-07 18:31:53;67470.00
2025-05-07 18:31:52;75970.00
2025-05-07 18:31:51;84470.00
2025-05-07 18:31:50;92970.00
2025-05-07 18:31:49;98510.00
2025-05-07 18:31:48;90010.00
2025-05-07 18:31:47;81510.00
2025-05-07 18:31:46;73010.00
2025-05-07 18:31:45;64510.00
2025-05-07 18:31:44;56010.00
2025-05-07 18:31:43;47510.00
2025-05-07 18:31:42;39010.00
2025-05-07 18:31:41;30510.00
2025-05-07 18:31:40;22010.00
2025-05-07 18:31:39;13510.00
2025-05-07 18:31:38;5010.00
2025-05-07 18:31:37;3490.00
2025-05-07 18:31:36;11990.00
2025-05-07 18:31:35;20490.00
2025-05-07 18:31:34;28990.00
2025-05-07 18:31:33;37490.00
2025-05-07 18:31:32;45990.00
2025-05-07 18:31:31;54490.00
2025-05-07 18:31:30;62990.00
2025-05-07 18:31:29;71490.00
2025-05-07 18:31:28;79990.00
2025-05-07 18:31:27;88490.00
2025-05-07 18:31:26;96990.00
2025-05-07 18:31:25;94490.00
2025-05-07 18:31:24;85990.00
2025-05-07 18:31:23;77490.00
2025-05-07 18:31:22;68990.00
2025-05-07 18:31:21;60490.00
2025-05-07 18:31:20;51990.00
2025-05-07 18:31:19;43490.00
2025-05-07 18:31:18;34990.00
2025-05-07 18:31:17;26490.00
2025-05-07 18:31:16;17990.00
2025-05-07 18:31:15;9490.00
2025-05-07 18:31:14;990.00
2025-05-07 18:31:13;7510.00
2025-05-07 18:31:12;16010.00
2025-05-07 18:31:11;24510.00
2025-05-07 18:31:10;33010.00
2025-05-07 18:31:09;41510.00
2025-05-07 18:31:08;50010.00
2025-05-07 18:31:07;58510.00
2025-05-07 18:31:06;67010.00
2025-05-07 18:31:05;75510.00
2025-05-07 18:31:04;84010.00
2025-05-07 18:31:03;92510.00
2025-05-07 18:31:02;98970.00
2025-05-07 18:31:01;90470.00
2025-05-07 18:31:00;81970.00
2025-05-07 18:30:59;73470.00
2025-05-07 18:30:58;64970.00
2025-05-07 18:30:57;56470.00
2025-05-07 18:30:56;47970.00
2025-05-07 18:30:55;39470.00
2025-05-07 18:30:54;30970.00
2025-05-07 18:30:53;22470.00
2025-05-07 18:30:52;13970.00
2025-05-07 18:30:51;5470.00
2025-05-07 18:30:50;3030.00
2025-05-07 18:30:49;11530.00
2025-05-07 18:30:48;20030.00
2025-05-07 18:30:47;28530.00
2025-05-07 18:30:46;37030.00
2025-05-07 18:30:45;45530.00
2025-05-07 18:30:44;54030.00
2025-05-07 18:30:43;62530.00
2025-05-07 18:30:42;71030.00
2025-05-07 18:30:41;79530.00
2025-05-07 18:30:40;88030.00
2025-05-07 18:30:39;96530.00
2025-05-07 18:30:38;94950.00
2025-05-07 18:30:37;86450.00
2025-05-07 18:30:36;77950.00
2025-05-07 18:30:35;69450.00
2025-05-07 18:30:34;60950.00
2025-05-07 18:30:33;52450.00
2025-05-07 18:30:32;43950.00
2025-05-07 18:30:31;35450.00
2025-05-07 18:30:30;26950.00
2025-05-07 18:30:29;18450.00
2025-05-07 18:30:28;9950.00
2025-05-07 18:30:27;1450.00
2025-05-07 18:30:26;7050.00
2025-05-07 18:30:25;15550.00
2025-05-07 18:30:24;24050.00
2025-05-07 18:30:23;32550.00
2025-05-07 18:30:22;41050.00
2025-05-07 18:30:21;49550.00
2025-05-07 18:30:20;58050.00
2025-05-07 18:30:19;66550.00
2025-05-07 18:30:18;75050.00
2025-05-07 18:30:17;83550.00
2025-05-07 18:30:16;92050.00
2025-05-07 18:30:15;99430.00
2025-05-07 18:30:14;90930.00
2025-05-07 18:30:13;82430.00
2025-05-07 18:30:12;73930.00
2025-05-07 18:30:11;65430.00
2025-05-07 18:30:10;56930.00
2025-05-07 18:30:09;48430.00
2025-05-07 18:30:08;39930.00
2025-05-07 18:30:07;31430.00
2025-05-07 18:30:06;22930.00
2025-05-07 18:30:05;14430.00
2025-05-07 18:30:04;5930.00
2025-05-07 18:30:03;2570.00
2025-05-07 18:30:02;11070.00
2025-05-07 18:30:01;19570.00
2025-05-07 18:30:00;28070.00
2025-05-07 18:29:59;36570.00
2025-05-07 18:29:58;45070.00
2025-05-07 18:29:57;53570.00
2025-05-07 18:29:56;62070.00
2025-05-07 18:29:55;70570.00
2025-05-07 18:29:54;79070.00
2025-05-07 18:29:53;87570.00
2025-05-07 18:29:52;96070.00
2025-05-07 18:29:51;95410.00
2025-05-07 18:29:50;86910.00
2025-05-07 18:29:49;78410.00
2025-05-07 18:29:48;69910.00
2025-05-07 18:29:47;61410.00
2025-05-07 18:29:46;52910.00
2025-05-07 18:29:45;44410.00
2025-05-07 18:29:44;35910.00
2025-05-07 18:29:43;27410.00
2025-05-07 18:29:42;18910.00
2025-05-07 18:29:41;10410.00
2025-05-07 18:29:40;1910.00
2025-05-07 18:29:39;6590.00
2025-05-07 18:29:38;15090.00
2025-05-07 18:29:37;23590.00
2025-05-07 18:29:36;32090.00
2025-05-07 18:29:35;40590.00
2025-05-07 18:29:34;49090.00
2025-05-07 18:29:33;57590.00
2025-05-07 18:29:32;66090.00
2025-05-07 18:29:31;74590.00
2025-05-07 18:29:30;83090.00
2025-05-07 18:29:29;91590.00
2025-05-07 18:29:28;99890.00
2025-05-07 18:29:27;91390.00
2025-05-07 18:29:26;82890.00
2025-05-07 18:29:25;74390.00
2025-05-07 18:29:24;65890.00
2025-05-07 18:29:23;57390.00
2025-05-07 18:29:22;48890.00
2025-05-07 18:29:21;40390.00
2025-05-07 18:29:20;31890.00
2025-05-07 18:29:19;23390.00
2025-05-07 18:29:18;14890.00
2025-05-07 18:29:17;6390.00
2025-05-07 18:29:16;2110.00
2025-05-07 18:29:15;10610.00
2025-05-07 18:29:14;19110.00
2025-05-07 18:29:13;27610.00
2025-05-07 18:29:12;36110.00
2025-05-07 18:29:11;44610.00
2025-05-07 18:29:10;53110.00
2025-05-07 18:29:09;61610.00
2025-05-07 18:29:08;70110.00
2025-05-07 18:29:07;78610.00
2025-05-07 18:29:06;87110.00
2025-05-07 18:29:05;95610.00
2025-05-07 18:29:04;95870.00
2025-05-07 18:29:03;87370.00
2025-05-07 18:29:02;78870.00
2025-05-07 18:29:01;70370.00
2025-05-07 18:29:00;61870.00
2025-05-07 18:28:59;53370.00
2025-05-07 18:28:58;44870.00
2025-05-07 18:28:57;36370.00
2025-05-07 18:28:56;27870.00
2025-05-07 18:28:55;19370.00
2025-05-07 18:28:54;10870.00
2025-05-07 18:28:53;2370.00
2025-05-07 18:28:52;6130.00
2025-05-07 18:28:51;14630.00
2025-05-07 18:28:50;23130.00
2025-05-07 18:28:49;31630.00
2025-05-07 18:28:48;40130.00
2025-05-07 18:28:47;48630.00
2025-05-07 18:28:46;57130.00
2025-05-07 18:28:45;65630.00
2025-05-07 18:28:44;74130.00
2025-05-07 18:28:43;82630.00
2025-05-07 18:28:42;91130.00
2025-05-07 18:28:41;99630.00
2025-05-07 18:28:40;91850.00
2025-05-07 18:28:39;83350.00
2025-05-07 18:28:38;74850.00
2025-05-07 18:28:37;66350.00
2025-05-07 18:28:36;57850.00
2025-05-07 18:28:35;49350.00
2025-05-07 18:28:34;40850.00
2025-05-07 18:28:33;32350.00
2025-05-07 18:28:32;23850.00
2025-05-07 18:28:31;15350.00
2025-05-07 18:28:30;6850.00
2025-05-07 18:28:29;1650.00
2025-05-07 18:28:28;10150.00
2025-05-07 18:28:27;18650.00
2025-05-07 18:28:26;27150.00
2025-05-07 18:28:25;35650.00
2025-05-07 18:28:24;44150.00
2025-05-07 18:28:23;52650.00
2025-05-07 18:28:22;61150.00
2025-05-07 18:28:21;69650.00
2025-05-07 18:28:20;78150.00
2025-05-07 18:28:19;86650.00
2025-05-07 18:28:18;95150.00
2025-05-07 18:28:17;96330.00
2025-05-07 18:28:16;87830.00
2025-05-07 18:28:15;79330.00
2025-05-07 18:28:14;70830.00
2025-05-07 18:28:13;62330.00
2025-05-07 18:28:12;53830.00
2025-05-07 18:28:11;45330.00
2025-05-07 18:28:10;36830.00
2025-05-07 18:28:09;28330.00
2025-05-07 18:28:08;19830.00
2025-05-07 18:28:07;11330.00
2025-05-07 18:28:06;2830.00
2025-05-07 18:28:05;5670.00
2025-05-07 18:28:04;14170.00
2025-05-07 18:28:03;22670.00
2025-05-07 18:28:02;31170.00
2025-05-07 18:28:01;39670.00
2025-05-07 18:28:00;48170.00
2025-05-07 18:27:59;56670.00
2025-05-07 18:27:58;65170.00
2025-05-07 18:27:57;73670.00
2025-05-07 18:27:56;82170.00
2025-05-07 18:27:55;90670.00
2025-05-07 18:27:54;99170.00
2025-05-07 18:27:53;92310.00
2025-05-07 18:27:52;83810.00
2025-05-07 18:27:51;75310.00
2025-05-07 18:27:50;66810.00
2025-05-07 18:27:49;58310.00
2025-05-07 18:27:48;49810.00
2025-05-07 18:27:47;41310.00
2025-05-07 18:27:46;32810.00
2025-05-07 18:27:45;24310.00
2025-05-07 18:27:44;15810.00
2025-05-07 18:27:43;7310.00
2025-05-07 18:27:42;1190.00
2025-05-07 18:27:41;9690.00
2025-05-07 18:27:40;18190.00
2025-05-07 18:27:39;26690.00
2025-05-07 18:27:38;35190.00
2025-05-07 18:27:37;43690.00
2025-05-07 18:27:36;52190.00
2025-05-07 18:27:35;60690.00
2025-05-07 18:27:34;69190.00
2025-05-07 18:27:33;77690.00
2025-05-07 18:27:32;86190.00
2025-05-07 18:27:31;94690.00
2025-05-07 18:27:30;96790.00
2025-05-07 18:27:29;88290.00
2025-05-07 18:27:28;79790.00
2025-05-07 18:27:27;71290.00
2025-05-07 18:27:26;62790.00
2025-05-07 18:27:25;54290.00
2025-05-07 18:27:24;45790.00
2025-05-07 18:27:23;37290.00
2025-05-07 18:27:22;28790.00
2025-05-07 18:27:21;20290.00
2025-05-07 18:27:20;11790.00
2025-05-07 18:27:19;3290.00
2025-05-07 18:27:18;5210.00
2025-05-07 18:27:17;13710.00
2025-05-07 18:27:16;22210.00
2025-05-07 18:27:15;30710.00
2025-05-07 18:27:14;39210.00
2025-05-07 18:27:13;47710.00
2025-05-07 18:27:12;56210.00
2025-05-07 18:27:11;64710.00
2025-05-07 18:27:10;73210.00
2025-05-07 18:27:09;81710.00
2025-05-07 18:27:08;90210.00
2025-05-07 18:27:07;98710.00
2025-05-07 18:27:06;92770.00
2025-05-07 18:27:05;84270.00
2025-05-07 18:27:04;75770.00
2025-05-07 18:27:03;67270.00
2025-05-07 18:27:02;58770.00
2025-05-07 18:27:01;50270.00
2025-05-07 18:27:00;41770.00
2025-05-07 18:26:59;33270.00
2025-05-07 18:26:58;24770.00
2025-05-07 18:26:57;16270.00
2025-05-07 18:26:56;7770.00
2025-05-07 18:26:55;730.00
2025-05-07 18:26:54;9230.00
2025-05-07 18:26:53;17730.00
2025-05-07 18:26:52;26230.00
2025-05-07 18:26:51;34730.00
2025-05-07 18:26:50;43230.00
2025-05-07 18:26:49;51730.00
2025-05-07 18:26:48;60230.00
2025-05-07 18:26:47;68730.00
2025-05-07 18:26:46;77230.00
2025-05-07 18:26:45;85730.00
2025-05-07 18:26:44;94230.00
2025-05-07 18:26:43;97250.00
2025-05-07 18:26:42;88750.00
2025-05-07 18:26:41;80250.00
2025-05-07 18:26:40;71750.00
2025-05-07 18:26:39;63250.00
2025-05-07 18:26:38;54750.00
2025-05-07 18:26:37;46250.00
2025-05-07 18:26:36;37750.00
2025-05-07 18:26:35;29250.00
2025-05-07 18:26:34;20750.00
2025-05-07 18:26:33;12250.00
2025-05-07 18:26:32;3750.00
2025-05-07 18:26:31;4750.00
2025-05-07 18:26:30;13250.00
2025-05-07 18:26:29;21750.00
2025-05-07 18:26:28;30250.00
2025-05-07 18:26:27;38750.00
2025-05-07 18:26:26;47250.00
2025-05-07 18:26:25;55750.00
2025-05-07 18:26:24;64250.00
2025-05-07 18:26:23;72750.00
2025-05-07 18:26:22;81250.00
2025-05-07 18:26:21;89750.00
2025-05-07 18:26:20;98250.00
2025-05-07 18:26:19;93230.00
2025-05-07 18:26:18;84730.00
2025-05-07 18:26:17;76230.00
2025-05-07 18:26:16;67730.00
2025-05-07 18:26:15;59230.00
2025-05-07 18:26:14;50730.00
2025-05-07 18:26:13;42230.00
2025-05-07 18:26:12;33730.00
2025-05-07 18:26:11;25230.00
2025-05-07 18:26:10;16730.00
2025-05-07 18:26:09;8230.00
2025-05-07 18:26:08;270.00
2025-05-07 18:26:07;8770.00
2025-05-07 18:26:06;17270.00
2025-05-07 18:26:05;25770.00
2025-05-07 18:26:04;34270.00
2025-05-07 18:26:03;42770.00
2025-05-07 18:26:02;51270.00
2025-05-07 18:26:01;59770.00
2025-05-07 18:26:00;68270.00
2025-05-07 18:25:59;76770.00
2025-05-07 18:25:58;85270.00
2025-05-07 18:25:57;93770.00
2025-05-07 18:25:56;97710.00
2025-05-07 18:25:55;89210.00
2025-05-07 18:25:54;80710.00
2025-05-07 18:25:53;72210.00
2025-05-07 18:25:52;63710.00
2025-05-07 18:25:51;55210.00
2025-05-07 18:25:50;46710.00
2025-05-07 18:25:49;38210.00
2025-05-07 18:25:48;29710.00
2025-05-07 18:25:47;21210.00
2025-05-07 18:25:46;12710.00
2025-05-07 18:25:45;4210.00
2025-05-07 18:25:44;4290.00
2025-05-07 18:25:43;12790.00
2025-05-07 18:25:42;21290.00
2025-05-07 18:25:41;29790.00
2025-05-07 18:25:40;38290.00
2025-05-07 18:25:39;46790.00
2025-05-07 18:25:38;55290.00
2025-05-07 18:25:37;63790.00
2025-05-07 18:25:36;72290.00
2025-05-07 18:25:35;80790.00
2025-05-07 18:25:34;89290.00
2025-05-07 18:25:33;97790.00
2025-05-07 18:25:32;93690.00
2025-05-07 18:25:31;85190.00
2025-05-07 18:25:30;76690.00
2025-05-07 18:25:29;68190.00
2025-05-07 18:25:28;59690.00
2025-05-07 18:25:27;51190.00
2025-05-07 18:25:26;42690.00
2025-05-07 18:25:25;34190.00
2025-05-07 18:25:24;25690.00
2025-05-07 18:25:23;17190.00
2025-05-07 18:25:22;8690.00
2025-05-07 18:25:21;190.00
2025-05-07 18:25:20;8310.00
2025-05-07 18:25:19;16810.00
2025-05-07 18:25:18;25310.00
2025-05-07 18:25:17;33810.00
2025-05-07 18:25:16;42310.00
2025-05-07 18:25:15;50810.00
2025-05-07 18:25:14;59310.00
2025-05-07 18:25:13;67810.00
2025-05-07 18:25:12;76310.00
2025-05-07 18:25:11;84810.00
2025-05-07 18:25:10;93310.00
2025-05-07 18:25:09;98170.00
2025-05-07 18:25:08;89670.00
2025-05-07 18:25:07;81170.00
2025-05-07 18:25:06;72670.00
2025-05-07 18:25:05;64170.00
2025-05-07 18:25:04;55670.00
2025-05-07 18:25:03;47170.00
2025-05-07 18:25:02;38670.00
2025-05-07 18:25:01;30170.00
2025-05-07 18:25:00;21670.00
2025-05-07 18:24:59;13170.00
2025-05-07 18:24:58;4670.00
2025-05-07 18:24:57;3830.00
2025-05-07 18:24:56;12330.00
2025-05-07 18:24:55;20830.00
2025-05-07 18:24:54;29330.00
2025-05-07 18:24:53;37830.00
2025-05-07 18:24:52;46330.00
2025-05-07 18:24:51;54830.00
2025-05-07 18:24:50;63330.00
2025-05-07 18:24:49;71830.00
2025-05-07 18:24:48;80330.00
2025-05-07 18:24:47;88830.00
2025-05-07 18:24:46;97330.00
2025-05-07 18:24:45;94150.00
2025-05-07 18:24:44;85650.00
2025-05-07 18:24:43;77150.00
2025-05-07 18:24:42;68650.00
2025-05-07 18:24:41;60150.00
2025-05-07 18:24:40;51650.00
2025-05-07 18:24:39;43150.00
2025-05-07 18:24:38;34650.00
2025-05-07 18:24:37;26150.00
2025-05-07 18:24:36;17650.00
2025-05-07 18:24:35;9150.00
2025-05-07 18:24:34;650.00
2025-05-07 18:24:33;7850.00
2025-05-07 18:24:32;16350.00
2025-05-07 18:24:31;24850.00
2025-05-07 18:24:30;33350.00
2025-05-07 18:24:29;41850.00
2025-05-07 18:24:28;50350.00
2025-05-07 18:24:27;58850.00
2025-05-07 18:24:26;67350.00
2025-05-07 18:24:25;75850.00
2025-05-07 18:24:24;84350.00
2025-05-07 18:24:23;92850.00
2025-05-07 18:24:22;98630.00
2025-05-07 18:24:21;90130.00
2025-05-07 18:24:20;81630.00
2025-05-07 18:24:19;73130.00
2025-05-07 18:24:18;64630.00
2025-05-07 18:24:17;56130.00
2025-05-07 18:24:16;47630.00
2025-05-07 18:24:15;39130.00
2025-05-07 18:24:14;30630.00
2025-05-07 18:24:13;22130.00
2025-05-07 18:24:12;13630.00
2025-05-07 18:24:11;5130.00
2025-05-07 18:24:10;3370.00
2025-05-07 18:24:09;11870.00
2025-05-07 18:24:08;20370.00
2025-05-07 18:24:07;28870.00
2025-05-07 18:24:06;37370.00
2025-05-07 18:24:05;45870.00
2025-05-07 18:24:04;54370.00
2025-05-07 18:24:03;62870.00
2025-05-07 18:24:02;71370.00
2025-05-07 18:24:01;79870.00
2025-05-07 18:24:00;88370.00
2025-05-07 18:23:59;96870.00
2025-05-07 18:23:58;94610.00
2025-05-07 18:23:57;86110.00
2025-05-07 18:23:56;77610.00
2025-05-07 18:23:55;69110.00
2025-05-07 18:23:54;60610.00
2025-05-07 18:23:53;52110.00
2025-05-07 18:23:52;43610.00
2025-05-07 18:23:51;35110.00
2025-05-07 18:23:50;26610.00
2025-05-07 18:23:49;18110.00
2025-05-07 18:23:48;9610.00
2025-05-07 18:23:47;1110.00
2025-05-07 18:23:46;7390.00
2025-05-07 18:23:45;15890.00
2025-05-07 18:23:44;24390.00
2025-05-07 18:23:43;32890.00
2025-05-07 18:23:42;41390.00
2025-05-07 18:23:41;49890.00
2025-05-07 18:23:40;58390.00
2025-05-07 18:23:39;66890.00
2025-05-07 18:23:38;75390.00
2025-05-07 18:23:37;83890.00
2025-05-07 18:23:36;92390.00
2025-05-07 18:23:35;99090.00
2025-05-07 18:23:34;90590.00
2025-05-07 18:23:33;82090.00
2025-05-07 18:23:32;73590.00
