Fecha y Hora;KV-4012 - Válvula venteo S-401
2025-05-07 18:35:11;15780.00
2025-05-07 18:35:10;7280.00
2025-05-07 18:35:09;1220.00
2025-05-07 18:35:08;9720.00
2025-05-07 18:35:07;18220.00
2025-05-07 18:35:06;26720.00
2025-05-07 18:35:05;35220.00
2025-05-07 18:35:04;43720.00
2025-05-07 18:35:03;52220.00
2025-05-07 18:35:02;60720.00
2025-05-07 18:35:01;69220.00
2025-05-07 18:35:00;77720.00
2025-05-07 18:34:59;86220.00
2025-05-07 18:34:58;94720.00
2025-05-07 18:34:57;96760.00
2025-05-07 18:34:56;88260.00
2025-05-07 18:34:55;79760.00
2025-05-07 18:34:54;71260.00
2025-05-07 18:34:53;62760.00
2025-05-07 18:34:52;54260.00
2025-05-07 18:34:51;45760.00
2025-05-07 18:34:50;37260.00
2025-05-07 18:34:49;28760.00
2025-05-07 18:34:48;20260.00
2025-05-07 18:34:47;11760.00
2025-05-07 18:34:46;3260.00
2025-05-07 18:34:45;5240.00
2025-05-07 18:34:44;13740.00
2025-05-07 18:34:43;22240.00
2025-05-07 18:34:42;30740.00
2025-05-07 18:34:41;39240.00
2025-05-07 18:34:40;47740.00
2025-05-07 18:34:39;56240.00
2025-05-07 18:34:38;64740.00
2025-05-07 18:34:37;73240.00
2025-05-07 18:34:36;81740.00
2025-05-07 18:34:35;90240.00
2025-05-07 18:34:34;98740.00
2025-05-07 18:34:33;92740.00
2025-05-07 18:34:32;84240.00
2025-05-07 18:34:31;75740.00
2025-05-07 18:34:30;67240.00
2025-05-07 18:34:29;58740.00
2025-05-07 18:34:28;50240.00
2025-05-07 18:34:27;41740.00
2025-05-07 18:34:26;33240.00
2025-05-07 18:34:25;24740.00
2025-05-07 18:34:24;16240.00
2025-05-07 18:34:23;7740.00
2025-05-07 18:34:22;760.00
2025-05-07 18:34:21;9260.00
2025-05-07 18:34:20;17760.00
2025-05-07 18:34:19;26260.00
2025-05-07 18:34:18;34760.00
2025-05-07 18:34:17;43260.00
2025-05-07 18:34:16;51760.00
2025-05-07 18:34:15;60260.00
2025-05-07 18:34:14;68760.00
2025-05-07 18:34:13;77260.00
2025-05-07 18:34:12;85760.00
2025-05-07 18:34:11;94260.00
2025-05-07 18:34:10;97220.00
2025-05-07 18:34:09;88720.00
2025-05-07 18:34:08;80220.00
2025-05-07 18:34:07;71720.00
2025-05-07 18:34:06;63220.00
2025-05-07 18:34:05;54720.00
2025-05-07 18:34:04;46220.00
2025-05-07 18:34:03;37720.00
2025-05-07 18:34:02;29220.00
2025-05-07 18:34:01;20720.00
2025-05-07 18:34:00;12220.00
2025-05-07 18:33:59;3720.00
2025-05-07 18:33:58;4780.00
2025-05-07 18:33:57;13280.00
2025-05-07 18:33:56;21780.00
2025-05-07 18:33:55;30280.00
2025-05-07 18:33:54;38780.00
2025-05-07 18:33:53;47280.00
2025-05-07 18:33:52;55780.00
2025-05-07 18:33:51;64280.00
2025-05-07 18:33:50;72780.00
2025-05-07 18:33:49;81280.00
2025-05-07 18:33:48;89780.00
2025-05-07 18:33:47;98280.00
2025-05-07 18:33:46;93200.00
2025-05-07 18:33:45;84700.00
2025-05-07 18:33:44;76200.00
2025-05-07 18:33:43;67700.00
2025-05-07 18:33:42;59200.00
2025-05-07 18:33:41;50700.00
2025-05-07 18:33:40;42200.00
2025-05-07 18:33:39;33700.00
2025-05-07 18:33:38;25200.00
2025-05-07 18:33:37;16700.00
2025-05-07 18:33:36;8200.00
2025-05-07 18:33:35;300.00
2025-05-07 18:33:34;8800.00
2025-05-07 18:33:33;17300.00
2025-05-07 18:33:32;25800.00
2025-05-07 18:33:31;34300.00
2025-05-07 18:33:30;42800.00
2025-05-07 18:33:29;51300.00
2025-05-07 18:33:28;59800.00
2025-05-07 18:33:27;68300.00
2025-05-07 18:33:26;76800.00
2025-05-07 18:33:25;85300.00
2025-05-07 18:33:24;93800.00
2025-05-07 18:33:23;97680.00
2025-05-07 18:33:22;89180.00
2025-05-07 18:33:21;80680.00
2025-05-07 18:33:20;72180.00
2025-05-07 18:33:19;63680.00
2025-05-07 18:33:18;55180.00
2025-05-07 18:33:17;46680.00
2025-05-07 18:33:16;38180.00
2025-05-07 18:33:15;29680.00
2025-05-07 18:33:14;21180.00
2025-05-07 18:33:13;12680.00
2025-05-07 18:33:12;4180.00
2025-05-07 18:33:11;4320.00
2025-05-07 18:33:10;12820.00
2025-05-07 18:33:09;21320.00
2025-05-07 18:33:08;29820.00
2025-05-07 18:33:07;38320.00
2025-05-07 18:33:06;46820.00
2025-05-07 18:33:05;55320.00
2025-05-07 18:33:04;63820.00
2025-05-07 18:33:03;72320.00
2025-05-07 18:33:02;80820.00
2025-05-07 18:33:01;89320.00
2025-05-07 18:33:00;97820.00
2025-05-07 18:32:59;93660.00
2025-05-07 18:32:58;85160.00
2025-05-07 18:32:57;76660.00
2025-05-07 18:32:56;68160.00
2025-05-07 18:32:55;59660.00
2025-05-07 18:32:54;51160.00
2025-05-07 18:32:53;42660.00
2025-05-07 18:32:52;34160.00
2025-05-07 18:32:51;25660.00
2025-05-07 18:32:50;17160.00
2025-05-07 18:32:49;8660.00
2025-05-07 18:32:48;160.00
2025-05-07 18:32:47;8340.00
2025-05-07 18:32:46;16840.00
2025-05-07 18:32:45;25340.00
2025-05-07 18:32:44;33840.00
2025-05-07 18:32:43;42340.00
2025-05-07 18:32:42;50840.00
2025-05-07 18:32:41;59340.00
2025-05-07 18:32:40;67840.00
2025-05-07 18:32:39;76340.00
2025-05-07 18:32:38;84840.00
2025-05-07 18:32:37;93340.00
2025-05-07 18:32:36;98140.00
2025-05-07 18:32:35;89640.00
2025-05-07 18:32:34;81140.00
2025-05-07 18:32:33;72640.00
2025-05-07 18:32:32;64140.00
2025-05-07 18:32:31;55640.00
2025-05-07 18:32:30;47140.00
2025-05-07 18:32:29;38640.00
2025-05-07 18:32:28;30140.00
2025-05-07 18:32:27;21640.00
2025-05-07 18:32:26;13140.00
2025-05-07 18:32:25;4640.00
2025-05-07 18:32:24;3860.00
2025-05-07 18:32:23;12360.00
2025-05-07 18:32:22;20860.00
2025-05-07 18:32:21;29360.00
2025-05-07 18:32:20;37860.00
2025-05-07 18:32:19;46360.00
2025-05-07 18:32:18;54860.00
2025-05-07 18:32:17;63360.00
2025-05-07 18:32:16;71860.00
2025-05-07 18:32:15;80360.00
2025-05-07 18:32:14;88860.00
2025-05-07 18:32:13;97360.00
2025-05-07 18:32:12;94120.00
2025-05-07 18:32:11;85620.00
2025-05-07 18:32:10;77120.00
2025-05-07 18:32:09;68620.00
2025-05-07 18:32:08;60120.00
2025-05-07 18:32:07;51620.00
2025-05-07 18:32:06;43120.00
2025-05-07 18:32:05;34620.00
2025-05-07 18:32:04;26120.00
2025-05-07 18:32:03;17620.00
2025-05-07 18:32:02;9120.00
2025-05-07 18:32:01;620.00
2025-05-07 18:32:00;7880.00
2025-05-07 18:31:59;16380.00
2025-05-07 18:31:58;24880.00
2025-05-07 18:31:57;33380.00
2025-05-07 18:31:56;41880.00
2025-05-07 18:31:55;50380.00
2025-05-07 18:31:54;58880.00
2025-05-07 18:31:53;67380.00
2025-05-07 18:31:52;75880.00
2025-05-07 18:31:51;84380.00
2025-05-07 18:31:50;92880.00
2025-05-07 18:31:49;98600.00
2025-05-07 18:31:48;90100.00
2025-05-07 18:31:47;81600.00
2025-05-07 18:31:46;73100.00
2025-05-07 18:31:45;64600.00
2025-05-07 18:31:44;56100.00
2025-05-07 18:31:43;47600.00
2025-05-07 18:31:42;39100.00
2025-05-07 18:31:41;30600.00
2025-05-07 18:31:40;22100.00
2025-05-07 18:31:39;13600.00
2025-05-07 18:31:38;5100.00
2025-05-07 18:31:37;3400.00
2025-05-07 18:31:36;11900.00
2025-05-07 18:31:35;20400.00
2025-05-07 18:31:34;28900.00
2025-05-07 18:31:33;37400.00
2025-05-07 18:31:32;45900.00
2025-05-07 18:31:31;54400.00
2025-05-07 18:31:30;62900.00
2025-05-07 18:31:29;71400.00
2025-05-07 18:31:28;79900.00
2025-05-07 18:31:27;88400.00
2025-05-07 18:31:26;96900.00
2025-05-07 18:31:25;94580.00
2025-05-07 18:31:24;86080.00
2025-05-07 18:31:23;77580.00
2025-05-07 18:31:22;69080.00
2025-05-07 18:31:21;60580.00
2025-05-07 18:31:20;52080.00
2025-05-07 18:31:19;43580.00
2025-05-07 18:31:18;35080.00
2025-05-07 18:31:17;26580.00
2025-05-07 18:31:16;18080.00
2025-05-07 18:31:15;9580.00
2025-05-07 18:31:14;1080.00
2025-05-07 18:31:13;7420.00
2025-05-07 18:31:12;15920.00
2025-05-07 18:31:11;24420.00
2025-05-07 18:31:10;32920.00
2025-05-07 18:31:09;41420.00
2025-05-07 18:31:08;49920.00
2025-05-07 18:31:07;58420.00
2025-05-07 18:31:06;66920.00
2025-05-07 18:31:05;75420.00
2025-05-07 18:31:04;83920.00
2025-05-07 18:31:03;92420.00
2025-05-07 18:31:02;99060.00
2025-05-07 18:31:01;90560.00
2025-05-07 18:31:00;82060.00
2025-05-07 18:30:59;73560.00
2025-05-07 18:30:58;65060.00
2025-05-07 18:30:57;56560.00
2025-05-07 18:30:56;48060.00
2025-05-07 18:30:55;39560.00
2025-05-07 18:30:54;31060.00
2025-05-07 18:30:53;22560.00
2025-05-07 18:30:52;14060.00
2025-05-07 18:30:51;5560.00
2025-05-07 18:30:50;2940.00
2025-05-07 18:30:49;11440.00
2025-05-07 18:30:48;19940.00
2025-05-07 18:30:47;28440.00
2025-05-07 18:30:46;36940.00
2025-05-07 18:30:45;45440.00
2025-05-07 18:30:44;53940.00
2025-05-07 18:30:43;62440.00
2025-05-07 18:30:42;70940.00
2025-05-07 18:30:41;79440.00
2025-05-07 18:30:40;87940.00
2025-05-07 18:30:39;96440.00
2025-05-07 18:30:38;95040.00
2025-05-07 18:30:37;86540.00
2025-05-07 18:30:36;78040.00
2025-05-07 18:30:35;69540.00
2025-05-07 18:30:34;61040.00
2025-05-07 18:30:33;52540.00
2025-05-07 18:30:32;44040.00
2025-05-07 18:30:31;35540.00
2025-05-07 18:30:30;27040.00
2025-05-07 18:30:29;18540.00
2025-05-07 18:30:28;10040.00
2025-05-07 18:30:27;1540.00
2025-05-07 18:30:26;6960.00
2025-05-07 18:30:25;15460.00
2025-05-07 18:30:24;23960.00
2025-05-07 18:30:23;32460.00
2025-05-07 18:30:22;40960.00
2025-05-07 18:30:21;49460.00
2025-05-07 18:30:20;57960.00
2025-05-07 18:30:19;66460.00
2025-05-07 18:30:18;74960.00
2025-05-07 18:30:17;83460.00
2025-05-07 18:30:16;91960.00
2025-05-07 18:30:15;99520.00
2025-05-07 18:30:14;91020.00
2025-05-07 18:30:13;82520.00
2025-05-07 18:30:12;74020.00
2025-05-07 18:30:11;65520.00
2025-05-07 18:30:10;57020.00
2025-05-07 18:30:09;48520.00
2025-05-07 18:30:08;40020.00
2025-05-07 18:30:07;31520.00
2025-05-07 18:30:06;23020.00
2025-05-07 18:30:05;14520.00
2025-05-07 18:30:04;6020.00
2025-05-07 18:30:03;2480.00
2025-05-07 18:30:02;10980.00
2025-05-07 18:30:01;19480.00
2025-05-07 18:30:00;27980.00
2025-05-07 18:29:59;36480.00
2025-05-07 18:29:58;44980.00
2025-05-07 18:29:57;53480.00
2025-05-07 18:29:56;61980.00
2025-05-07 18:29:55;70480.00
2025-05-07 18:29:54;78980.00
2025-05-07 18:29:53;87480.00
2025-05-07 18:29:52;95980.00
2025-05-07 18:29:51;95500.00
2025-05-07 18:29:50;87000.00
2025-05-07 18:29:49;78500.00
2025-05-07 18:29:48;70000.00
2025-05-07 18:29:47;61500.00
2025-05-07 18:29:46;53000.00
2025-05-07 18:29:45;44500.00
2025-05-07 18:29:44;36000.00
2025-05-07 18:29:43;27500.00
2025-05-07 18:29:42;19000.00
2025-05-07 18:29:41;10500.00
2025-05-07 18:29:40;2000.00
2025-05-07 18:29:39;6500.00
2025-05-07 18:29:38;15000.00
2025-05-07 18:29:37;23500.00
2025-05-07 18:29:36;32000.00
2025-05-07 18:29:35;40500.00
2025-05-07 18:29:34;49000.00
2025-05-07 18:29:33;57500.00
2025-05-07 18:29:32;66000.00
2025-05-07 18:29:31;74500.00
2025-05-07 18:29:30;83000.00
2025-05-07 18:29:29;91500.00
2025-05-07 18:29:28;99980.00
2025-05-07 18:29:27;91480.00
2025-05-07 18:29:26;82980.00
2025-05-07 18:29:25;74480.00
2025-05-07 18:29:24;65980.00
2025-05-07 18:29:23;57480.00
2025-05-07 18:29:22;48980.00
2025-05-07 18:29:21;40480.00
2025-05-07 18:29:20;31980.00
2025-05-07 18:29:19;23480.00
2025-05-07 18:29:18;14980.00
2025-05-07 18:29:17;6480.00
2025-05-07 18:29:16;2020.00
2025-05-07 18:29:15;10520.00
2025-05-07 18:29:14;19020.00
2025-05-07 18:29:13;27520.00
2025-05-07 18:29:12;36020.00
2025-05-07 18:29:11;44520.00
2025-05-07 18:29:10;53020.00
2025-05-07 18:29:09;61520.00
2025-05-07 18:29:08;70020.00
2025-05-07 18:29:07;78520.00
2025-05-07 18:29:06;87020.00
2025-05-07 18:29:05;95520.00
2025-05-07 18:29:04;95960.00
2025-05-07 18:29:03;87460.00
2025-05-07 18:29:02;78960.00
2025-05-07 18:29:01;70460.00
2025-05-07 18:29:00;61960.00
2025-05-07 18:28:59;53460.00
2025-05-07 18:28:58;44960.00
2025-05-07 18:28:57;36460.00
2025-05-07 18:28:56;27960.00
2025-05-07 18:28:55;19460.00
2025-05-07 18:28:54;10960.00
2025-05-07 18:28:53;2460.00
2025-05-07 18:28:52;6040.00
2025-05-07 18:28:51;14540.00
2025-05-07 18:28:50;23040.00
2025-05-07 18:28:49;31540.00
2025-05-07 18:28:48;40040.00
2025-05-07 18:28:47;48540.00
2025-05-07 18:28:46;57040.00
2025-05-07 18:28:45;65540.00
2025-05-07 18:28:44;74040.00
2025-05-07 18:28:43;82540.00
2025-05-07 18:28:42;91040.00
2025-05-07 18:28:41;99540.00
2025-05-07 18:28:40;91940.00
2025-05-07 18:28:39;83440.00
2025-05-07 18:28:38;74940.00
2025-05-07 18:28:37;66440.00
2025-05-07 18:28:36;57940.00
2025-05-07 18:28:35;49440.00
2025-05-07 18:28:34;40940.00
2025-05-07 18:28:33;32440.00
2025-05-07 18:28:32;23940.00
2025-05-07 18:28:31;15440.00
2025-05-07 18:28:30;6940.00
2025-05-07 18:28:29;1560.00
2025-05-07 18:28:28;10060.00
2025-05-07 18:28:27;18560.00
2025-05-07 18:28:26;27060.00
2025-05-07 18:28:25;35560.00
2025-05-07 18:28:24;44060.00
2025-05-07 18:28:23;52560.00
2025-05-07 18:28:22;61060.00
2025-05-07 18:28:21;69560.00
2025-05-07 18:28:20;78060.00
2025-05-07 18:28:19;86560.00
2025-05-07 18:28:18;95060.00
2025-05-07 18:28:17;96420.00
2025-05-07 18:28:16;87920.00
2025-05-07 18:28:15;79420.00
2025-05-07 18:28:14;70920.00
2025-05-07 18:28:13;62420.00
2025-05-07 18:28:12;53920.00
2025-05-07 18:28:11;45420.00
2025-05-07 18:28:10;36920.00
2025-05-07 18:28:09;28420.00
2025-05-07 18:28:08;19920.00
2025-05-07 18:28:07;11420.00
2025-05-07 18:28:06;2920.00
2025-05-07 18:28:05;5580.00
2025-05-07 18:28:04;14080.00
2025-05-07 18:28:03;22580.00
2025-05-07 18:28:02;31080.00
2025-05-07 18:28:01;39580.00
2025-05-07 18:28:00;48080.00
2025-05-07 18:27:59;56580.00
2025-05-07 18:27:58;65080.00
2025-05-07 18:27:57;73580.00
2025-05-07 18:27:56;82080.00
2025-05-07 18:27:55;90580.00
2025-05-07 18:27:54;99080.00
2025-05-07 18:27:53;92400.00
2025-05-07 18:27:52;83900.00
2025-05-07 18:27:51;75400.00
2025-05-07 18:27:50;66900.00
2025-05-07 18:27:49;58400.00
2025-05-07 18:27:48;49900.00
2025-05-07 18:27:47;41400.00
2025-05-07 18:27:46;32900.00
2025-05-07 18:27:45;24400.00
2025-05-07 18:27:44;15900.00
2025-05-07 18:27:43;7400.00
2025-05-07 18:27:42;1100.00
2025-05-07 18:27:41;9600.00
2025-05-07 18:27:40;18100.00
2025-05-07 18:27:39;26600.00
2025-05-07 18:27:38;35100.00
2025-05-07 18:27:37;43600.00
2025-05-07 18:27:36;52100.00
2025-05-07 18:27:35;60600.00
2025-05-07 18:27:34;69100.00
2025-05-07 18:27:33;77600.00
2025-05-07 18:27:32;86100.00
2025-05-07 18:27:31;94600.00
2025-05-07 18:27:30;96880.00
2025-05-07 18:27:29;88380.00
2025-05-07 18:27:28;79880.00
2025-05-07 18:27:27;71380.00
2025-05-07 18:27:26;62880.00
2025-05-07 18:27:25;54380.00
2025-05-07 18:27:24;45880.00
2025-05-07 18:27:23;37380.00
2025-05-07 18:27:22;28880.00
2025-05-07 18:27:21;20380.00
2025-05-07 18:27:20;11880.00
2025-05-07 18:27:19;3380.00
2025-05-07 18:27:18;5120.00
2025-05-07 18:27:17;13620.00
2025-05-07 18:27:16;22120.00
2025-05-07 18:27:15;30620.00
2025-05-07 18:27:14;39120.00
2025-05-07 18:27:13;47620.00
2025-05-07 18:27:12;56120.00
2025-05-07 18:27:11;64620.00
2025-05-07 18:27:10;73120.00
2025-05-07 18:27:09;81620.00
2025-05-07 18:27:08;90120.00
2025-05-07 18:27:07;98620.00
2025-05-07 18:27:06;92860.00
2025-05-07 18:27:05;84360.00
2025-05-07 18:27:04;75860.00
2025-05-07 18:27:03;67360.00
2025-05-07 18:27:02;58860.00
2025-05-07 18:27:01;50360.00
2025-05-07 18:27:00;41860.00
2025-05-07 18:26:59;33360.00
2025-05-07 18:26:58;24860.00
2025-05-07 18:26:57;16360.00
2025-05-07 18:26:56;7860.00
2025-05-07 18:26:55;640.00
2025-05-07 18:26:54;9140.00
2025-05-07 18:26:53;17640.00
2025-05-07 18:26:52;26140.00
2025-05-07 18:26:51;34640.00
2025-05-07 18:26:50;43140.00
2025-05-07 18:26:49;51640.00
2025-05-07 18:26:48;60140.00
2025-05-07 18:26:47;68640.00
2025-05-07 18:26:46;77140.00
2025-05-07 18:26:45;85640.00
2025-05-07 18:26:44;94140.00
2025-05-07 18:26:43;97340.00
2025-05-07 18:26:42;88840.00
2025-05-07 18:26:41;80340.00
2025-05-07 18:26:40;71840.00
2025-05-07 18:26:39;63340.00
2025-05-07 18:26:38;54840.00
2025-05-07 18:26:37;46340.00
2025-05-07 18:26:36;37840.00
2025-05-07 18:26:35;29340.00
2025-05-07 18:26:34;20840.00
2025-05-07 18:26:33;12340.00
2025-05-07 18:26:32;3840.00
2025-05-07 18:26:31;4660.00
2025-05-07 18:26:30;13160.00
2025-05-07 18:26:29;21660.00
2025-05-07 18:26:28;30160.00
2025-05-07 18:26:27;38660.00
2025-05-07 18:26:26;47160.00
2025-05-07 18:26:25;55660.00
2025-05-07 18:26:24;64160.00
2025-05-07 18:26:23;72660.00
2025-05-07 18:26:22;81160.00
2025-05-07 18:26:21;89660.00
2025-05-07 18:26:20;98160.00
2025-05-07 18:26:19;93320.00
2025-05-07 18:26:18;84820.00
2025-05-07 18:26:17;76320.00
2025-05-07 18:26:16;67820.00
2025-05-07 18:26:15;59320.00
2025-05-07 18:26:14;50820.00
2025-05-07 18:26:13;42320.00
2025-05-07 18:26:12;33820.00
2025-05-07 18:26:11;25320.00
2025-05-07 18:26:10;16820.00
2025-05-07 18:26:09;8320.00
2025-05-07 18:26:08;180.00
2025-05-07 18:26:07;8680.00
2025-05-07 18:26:06;17180.00
2025-05-07 18:26:05;25680.00
2025-05-07 18:26:04;34180.00
2025-05-07 18:26:03;42680.00
2025-05-07 18:26:02;51180.00
2025-05-07 18:26:01;59680.00
2025-05-07 18:26:00;68180.00
2025-05-07 18:25:59;76680.00
2025-05-07 18:25:58;85180.00
2025-05-07 18:25:57;93680.00
2025-05-07 18:25:56;97800.00
2025-05-07 18:25:55;89300.00
2025-05-07 18:25:54;80800.00
2025-05-07 18:25:53;72300.00
2025-05-07 18:25:52;63800.00
2025-05-07 18:25:51;55300.00
2025-05-07 18:25:50;46800.00
2025-05-07 18:25:49;38300.00
2025-05-07 18:25:48;29800.00
2025-05-07 18:25:47;21300.00
2025-05-07 18:25:46;12800.00
2025-05-07 18:25:45;4300.00
2025-05-07 18:25:44;4200.00
2025-05-07 18:25:43;12700.00
2025-05-07 18:25:42;21200.00
2025-05-07 18:25:41;29700.00
2025-05-07 18:25:40;38200.00
2025-05-07 18:25:39;46700.00
2025-05-07 18:25:38;55200.00
2025-05-07 18:25:37;63700.00
2025-05-07 18:25:36;72200.00
2025-05-07 18:25:35;80700.00
2025-05-07 18:25:34;89200.00
2025-05-07 18:25:33;97700.00
2025-05-07 18:25:32;93780.00
2025-05-07 18:25:31;85280.00
2025-05-07 18:25:30;76780.00
2025-05-07 18:25:29;68280.00
2025-05-07 18:25:28;59780.00
2025-05-07 18:25:27;51280.00
2025-05-07 18:25:26;42780.00
2025-05-07 18:25:25;34280.00
2025-05-07 18:25:24;25780.00
2025-05-07 18:25:23;17280.00
2025-05-07 18:25:22;8780.00
2025-05-07 18:25:21;280.00
2025-05-07 18:25:20;8220.00
2025-05-07 18:25:19;16720.00
2025-05-07 18:25:18;25220.00
2025-05-07 18:25:17;33720.00
2025-05-07 18:25:16;42220.00
2025-05-07 18:25:15;50720.00
2025-05-07 18:25:14;59220.00
2025-05-07 18:25:13;67720.00
2025-05-07 18:25:12;76220.00
2025-05-07 18:25:11;84720.00
2025-05-07 18:25:10;93220.00
2025-05-07 18:25:09;98260.00
2025-05-07 18:25:08;89760.00
2025-05-07 18:25:07;81260.00
2025-05-07 18:25:06;72760.00
2025-05-07 18:25:05;64260.00
2025-05-07 18:25:04;55760.00
2025-05-07 18:25:03;47260.00
2025-05-07 18:25:02;38760.00
2025-05-07 18:25:01;30260.00
2025-05-07 18:25:00;21760.00
2025-05-07 18:24:59;13260.00
2025-05-07 18:24:58;4760.00
2025-05-07 18:24:57;3740.00
2025-05-07 18:24:56;12240.00
2025-05-07 18:24:55;20740.00
2025-05-07 18:24:54;29240.00
2025-05-07 18:24:53;37740.00
2025-05-07 18:24:52;46240.00
2025-05-07 18:24:51;54740.00
2025-05-07 18:24:50;63240.00
2025-05-07 18:24:49;71740.00
2025-05-07 18:24:48;80240.00
2025-05-07 18:24:47;88740.00
2025-05-07 18:24:46;97240.00
2025-05-07 18:24:45;94240.00
2025-05-07 18:24:44;85740.00
2025-05-07 18:24:43;77240.00
2025-05-07 18:24:42;68740.00
2025-05-07 18:24:41;60240.00
2025-05-07 18:24:40;51740.00
2025-05-07 18:24:39;43240.00
2025-05-07 18:24:38;34740.00
2025-05-07 18:24:37;26240.00
2025-05-07 18:24:36;17740.00
2025-05-07 18:24:35;9240.00
2025-05-07 18:24:34;740.00
2025-05-07 18:24:33;7760.00
2025-05-07 18:24:32;16260.00
2025-05-07 18:24:31;24760.00
2025-05-07 18:24:30;33260.00
2025-05-07 18:24:29;41760.00
2025-05-07 18:24:28;50260.00
2025-05-07 18:24:27;58760.00
2025-05-07 18:24:26;67260.00
2025-05-07 18:24:25;75760.00
2025-05-07 18:24:24;84260.00
2025-05-07 18:24:23;92760.00
2025-05-07 18:24:22;98720.00
2025-05-07 18:24:21;90220.00
2025-05-07 18:24:20;81720.00
2025-05-07 18:24:19;73220.00
2025-05-07 18:24:18;64720.00
2025-05-07 18:24:17;56220.00
2025-05-07 18:24:16;47720.00
2025-05-07 18:24:15;39220.00
2025-05-07 18:24:14;30720.00
2025-05-07 18:24:13;22220.00
2025-05-07 18:24:12;13720.00
2025-05-07 18:24:11;5220.00
2025-05-07 18:24:10;3280.00
2025-05-07 18:24:09;11780.00
2025-05-07 18:24:08;20280.00
2025-05-07 18:24:07;28780.00
2025-05-07 18:24:06;37280.00
2025-05-07 18:24:05;45780.00
2025-05-07 18:24:04;54280.00
2025-05-07 18:24:03;62780.00
2025-05-07 18:24:02;71280.00
2025-05-07 18:24:01;79780.00
2025-05-07 18:24:00;88280.00
2025-05-07 18:23:59;96780.00
2025-05-07 18:23:58;94700.00
2025-05-07 18:23:57;86200.00
2025-05-07 18:23:56;77700.00
2025-05-07 18:23:55;69200.00
2025-05-07 18:23:54;60700.00
2025-05-07 18:23:53;52200.00
2025-05-07 18:23:52;43700.00
2025-05-07 18:23:51;35200.00
2025-05-07 18:23:50;26700.00
2025-05-07 18:23:49;18200.00
2025-05-07 18:23:48;9700.00
2025-05-07 18:23:47;1200.00
2025-05-07 18:23:46;7300.00
2025-05-07 18:23:45;15800.00
2025-05-07 18:23:44;24300.00
2025-05-07 18:23:43;32800.00
2025-05-07 18:23:42;41300.00
2025-05-07 18:23:41;49800.00
2025-05-07 18:23:40;58300.00
2025-05-07 18:23:39;66800.00
2025-05-07 18:23:38;75300.00
2025-05-07 18:23:37;83800.00
2025-05-07 18:23:36;92300.00
2025-05-07 18:23:35;99180.00
2025-05-07 18:23:34;90680.00
2025-05-07 18:23:33;82180.00
2025-05-07 18:23:32;73680.00
