Fecha y Hora;B-102 - Bomba alimentación HT
2025-05-07 18:28:30;677.00
2025-05-07 18:28:29;173.00
2025-05-07 18:28:28;1023.00
2025-05-07 18:28:27;1873.00
2025-05-07 18:28:26;2723.00
2025-05-07 18:28:25;3573.00
2025-05-07 18:28:24;4423.00
2025-05-07 18:28:23;5273.00
2025-05-07 18:28:22;6123.00
2025-05-07 18:28:21;6973.00
2025-05-07 18:28:20;7823.00
2025-05-07 18:28:19;8673.00
2025-05-07 18:28:18;9523.00
2025-05-07 18:28:17;9625.00
2025-05-07 18:28:16;8775.00
2025-05-07 18:28:15;7925.00
2025-05-07 18:28:14;7075.00
2025-05-07 18:28:13;6225.00
2025-05-07 18:28:12;5375.00
2025-05-07 18:28:11;4525.00
2025-05-07 18:28:10;3675.00
2025-05-07 18:28:09;2825.00
2025-05-07 18:28:08;1975.00
2025-05-07 18:28:07;1125.00
2025-05-07 18:28:06;275.00
2025-05-07 18:28:05;575.00
2025-05-07 18:28:04;1425.00
2025-05-07 18:28:03;2275.00
2025-05-07 18:28:02;3125.00
2025-05-07 18:28:01;3975.00
2025-05-07 18:28:00;4825.00
2025-05-07 18:27:59;5675.00
2025-05-07 18:27:58;6525.00
2025-05-07 18:27:57;7375.00
2025-05-07 18:27:56;8225.00
2025-05-07 18:27:55;9075.00
2025-05-07 18:27:54;9925.00
2025-05-07 18:27:53;9223.00
2025-05-07 18:27:52;8373.00
2025-05-07 18:27:51;7523.00
2025-05-07 18:27:50;6673.00
2025-05-07 18:27:49;5823.00
2025-05-07 18:27:48;4973.00
2025-05-07 18:27:47;4123.00
2025-05-07 18:27:46;3273.00
2025-05-07 18:27:45;2423.00
2025-05-07 18:27:44;1573.00
2025-05-07 18:27:43;723.00
2025-05-07 18:27:42;127.00
2025-05-07 18:27:41;977.00
2025-05-07 18:27:40;1827.00
2025-05-07 18:27:39;2677.00
2025-05-07 18:27:38;3527.00
2025-05-07 18:27:37;4377.00
2025-05-07 18:27:36;5227.00
2025-05-07 18:27:35;6077.00
2025-05-07 18:27:34;6927.00
2025-05-07 18:27:33;7777.00
2025-05-07 18:27:32;8627.00
2025-05-07 18:27:31;9477.00
2025-05-07 18:27:30;9671.00
2025-05-07 18:27:29;8821.00
2025-05-07 18:27:28;7971.00
2025-05-07 18:27:27;7121.00
2025-05-07 18:27:26;6271.00
2025-05-07 18:27:25;5421.00
2025-05-07 18:27:24;4571.00
2025-05-07 18:27:23;3721.00
2025-05-07 18:27:22;2871.00
2025-05-07 18:27:21;2021.00
2025-05-07 18:27:20;1171.00
2025-05-07 18:27:19;321.00
2025-05-07 18:27:18;529.00
2025-05-07 18:27:17;1379.00
2025-05-07 18:27:16;2229.00
2025-05-07 18:27:15;3079.00
2025-05-07 18:27:14;3929.00
2025-05-07 18:27:13;4779.00
2025-05-07 18:27:12;5629.00
2025-05-07 18:27:11;6479.00
2025-05-07 18:27:10;7329.00
2025-05-07 18:27:09;8179.00
2025-05-07 18:27:08;9029.00
2025-05-07 18:27:07;9879.00
2025-05-07 18:27:06;9269.00
2025-05-07 18:27:05;8419.00
2025-05-07 18:27:04;7569.00
2025-05-07 18:27:03;6719.00
2025-05-07 18:27:02;5869.00
2025-05-07 18:27:01;5019.00
2025-05-07 18:27:00;4169.00
2025-05-07 18:26:59;3319.00
2025-05-07 18:26:58;2469.00
2025-05-07 18:26:57;1619.00
2025-05-07 18:26:56;769.00
2025-05-07 18:26:55;81.00
2025-05-07 18:26:54;931.00
2025-05-07 18:26:53;1781.00
2025-05-07 18:26:52;2631.00
2025-05-07 18:26:51;3481.00
2025-05-07 18:26:50;4331.00
2025-05-07 18:26:49;5181.00
2025-05-07 18:26:48;6031.00
2025-05-07 18:26:47;6881.00
2025-05-07 18:26:46;7731.00
2025-05-07 18:26:45;8581.00
2025-05-07 18:26:44;9431.00
2025-05-07 18:26:43;9717.00
2025-05-07 18:26:42;8867.00
2025-05-07 18:26:41;8017.00
2025-05-07 18:26:40;7167.00
2025-05-07 18:26:39;6317.00
2025-05-07 18:26:38;5467.00
2025-05-07 18:26:37;4617.00
2025-05-07 18:26:36;3767.00
2025-05-07 18:26:35;2917.00
2025-05-07 18:26:34;2067.00
2025-05-07 18:26:33;1217.00
2025-05-07 18:26:32;367.00
2025-05-07 18:26:31;483.00
2025-05-07 18:26:30;1333.00
2025-05-07 18:26:29;2183.00
2025-05-07 18:26:28;3033.00
2025-05-07 18:26:27;3883.00
2025-05-07 18:26:26;4733.00
2025-05-07 18:26:25;5583.00
2025-05-07 18:26:24;6433.00
2025-05-07 18:26:23;7283.00
2025-05-07 18:26:22;8133.00
2025-05-07 18:26:21;8983.00
2025-05-07 18:26:20;9833.00
2025-05-07 18:26:19;9315.00
2025-05-07 18:26:18;8465.00
2025-05-07 18:26:17;7615.00
2025-05-07 18:26:16;6765.00
2025-05-07 18:26:15;5915.00
2025-05-07 18:26:14;5065.00
2025-05-07 18:26:13;4215.00
2025-05-07 18:26:12;3365.00
2025-05-07 18:26:11;2515.00
2025-05-07 18:26:10;1665.00
2025-05-07 18:26:09;815.00
2025-05-07 18:26:08;35.00
2025-05-07 18:26:07;885.00
2025-05-07 18:26:06;1735.00
2025-05-07 18:26:05;2585.00
2025-05-07 18:26:04;3435.00
2025-05-07 18:26:03;4285.00
2025-05-07 18:26:02;5135.00
2025-05-07 18:26:01;5985.00
2025-05-07 18:26:00;6835.00
2025-05-07 18:25:59;7685.00
2025-05-07 18:25:58;8535.00
2025-05-07 18:25:57;9385.00
2025-05-07 18:25:56;9763.00
2025-05-07 18:25:55;8913.00
2025-05-07 18:25:54;8063.00
2025-05-07 18:25:53;7213.00
2025-05-07 18:25:52;6363.00
2025-05-07 18:25:51;5513.00
2025-05-07 18:25:50;4663.00
2025-05-07 18:25:49;3813.00
2025-05-07 18:25:48;2963.00
2025-05-07 18:25:47;2113.00
2025-05-07 18:25:46;1263.00
2025-05-07 18:25:45;413.00
2025-05-07 18:25:44;437.00
2025-05-07 18:25:43;1287.00
2025-05-07 18:25:42;2137.00
2025-05-07 18:25:41;2987.00
2025-05-07 18:25:40;3837.00
2025-05-07 18:25:39;4687.00
2025-05-07 18:25:38;5537.00
2025-05-07 18:25:37;6387.00
2025-05-07 18:25:36;7237.00
2025-05-07 18:25:35;8087.00
2025-05-07 18:25:34;8937.00
2025-05-07 18:25:33;9787.00
2025-05-07 18:25:32;9361.00
2025-05-07 18:25:31;8511.00
2025-05-07 18:25:30;7661.00
2025-05-07 18:25:29;6811.00
2025-05-07 18:25:28;5961.00
2025-05-07 18:25:27;5111.00
2025-05-07 18:25:26;4261.00
2025-05-07 18:25:25;3411.00
2025-05-07 18:25:24;2561.00
2025-05-07 18:25:23;1711.00
2025-05-07 18:25:22;861.00
2025-05-07 18:25:21;11.00
2025-05-07 18:25:20;839.00
2025-05-07 18:25:19;1689.00
2025-05-07 18:25:18;2539.00
2025-05-07 18:25:17;3389.00
2025-05-07 18:25:16;4239.00
2025-05-07 18:25:15;5089.00
2025-05-07 18:25:14;5939.00
2025-05-07 18:25:13;6789.00
2025-05-07 18:25:12;7639.00
2025-05-07 18:25:11;8489.00
2025-05-07 18:25:10;9339.00
2025-05-07 18:25:09;9809.00
2025-05-07 18:25:08;8959.00
2025-05-07 18:25:07;8109.00
2025-05-07 18:25:06;7259.00
2025-05-07 18:25:05;6409.00
2025-05-07 18:25:04;5559.00
2025-05-07 18:25:03;4709.00
2025-05-07 18:25:02;3859.00
2025-05-07 18:25:01;3009.00
2025-05-07 18:25:00;2159.00
2025-05-07 18:24:59;1309.00
2025-05-07 18:24:58;459.00
2025-05-07 18:24:57;391.00
2025-05-07 18:24:56;1241.00
2025-05-07 18:24:55;2091.00
2025-05-07 18:24:54;2941.00
2025-05-07 18:24:53;3791.00
2025-05-07 18:24:52;4641.00
2025-05-07 18:24:51;5491.00
2025-05-07 18:24:50;6341.00
2025-05-07 18:24:49;7191.00
2025-05-07 18:24:48;8041.00
2025-05-07 18:24:47;8891.00
2025-05-07 18:24:46;9741.00
2025-05-07 18:24:45;9407.00
2025-05-07 18:24:44;8557.00
2025-05-07 18:24:43;7707.00
2025-05-07 18:24:42;6857.00
2025-05-07 18:24:41;6007.00
2025-05-07 18:24:40;5157.00
2025-05-07 18:24:39;4307.00
2025-05-07 18:24:38;3457.00
2025-05-07 18:24:37;2607.00
2025-05-07 18:24:36;1757.00
2025-05-07 18:24:35;907.00
2025-05-07 18:24:34;57.00
2025-05-07 18:24:33;793.00
2025-05-07 18:24:32;1643.00
2025-05-07 18:24:31;2493.00
2025-05-07 18:24:30;3343.00
2025-05-07 18:24:29;4193.00
2025-05-07 18:24:28;5043.00
2025-05-07 18:24:27;5893.00
2025-05-07 18:24:26;6743.00
2025-05-07 18:24:25;7593.00
2025-05-07 18:24:24;8443.00
2025-05-07 18:24:23;9293.00
2025-05-07 18:24:22;9855.00
2025-05-07 18:24:21;9005.00
2025-05-07 18:24:20;8155.00
2025-05-07 18:24:19;7305.00
2025-05-07 18:24:18;6455.00
2025-05-07 18:24:17;5605.00
2025-05-07 18:24:16;4755.00
2025-05-07 18:24:15;3905.00
2025-05-07 18:24:14;3055.00
2025-05-07 18:24:13;2205.00
2025-05-07 18:24:12;1355.00
2025-05-07 18:24:11;505.00
2025-05-07 18:24:10;345.00
2025-05-07 18:24:09;1195.00
2025-05-07 18:24:08;2045.00
2025-05-07 18:24:07;2895.00
2025-05-07 18:24:06;3745.00
2025-05-07 18:24:05;4595.00
2025-05-07 18:24:04;5445.00
2025-05-07 18:24:03;6295.00
2025-05-07 18:24:02;7145.00
2025-05-07 18:24:01;7995.00
2025-05-07 18:24:00;8845.00
2025-05-07 18:23:59;9695.00
2025-05-07 18:23:58;9453.00
2025-05-07 18:23:57;8603.00
2025-05-07 18:23:56;7753.00
2025-05-07 18:23:55;6903.00
2025-05-07 18:23:54;6053.00
2025-05-07 18:23:53;5203.00
2025-05-07 18:23:52;4353.00
2025-05-07 18:23:51;3503.00
2025-05-07 18:23:50;2653.00
2025-05-07 18:23:49;1803.00
2025-05-07 18:23:48;953.00
2025-05-07 18:23:47;103.00
2025-05-07 18:23:46;747.00
2025-05-07 18:23:45;1597.00
2025-05-07 18:23:44;2447.00
2025-05-07 18:23:43;3297.00
2025-05-07 18:23:42;4147.00
2025-05-07 18:23:41;4997.00
2025-05-07 18:23:40;5847.00
2025-05-07 18:23:39;6697.00
2025-05-07 18:23:38;7547.00
2025-05-07 18:23:37;8397.00
2025-05-07 18:23:36;9247.00
2025-05-07 18:23:35;9901.00
2025-05-07 18:23:34;9051.00
2025-05-07 18:23:33;8201.00
2025-05-07 18:23:32;7351.00
2025-05-07 18:23:31;6501.00
2025-05-07 18:23:30;5651.00
2025-05-07 18:23:29;4801.00
2025-05-07 18:23:28;3951.00
