Fecha y Hora;B-301B - Bomba B desgasificador
2025-05-07 18:34:56;8812.00
2025-05-07 18:34:55;7962.00
2025-05-07 18:34:54;7112.00
2025-05-07 18:34:53;6262.00
2025-05-07 18:34:52;5412.00
2025-05-07 18:34:51;4562.00
2025-05-07 18:34:50;3712.00
2025-05-07 18:34:49;2862.00
2025-05-07 18:34:48;2012.00
2025-05-07 18:34:47;1162.00
2025-05-07 18:34:46;312.00
2025-05-07 18:34:45;538.00
2025-05-07 18:34:44;1388.00
2025-05-07 18:34:43;2238.00
2025-05-07 18:34:42;3088.00
2025-05-07 18:34:41;3938.00
2025-05-07 18:34:40;4788.00
2025-05-07 18:34:39;5638.00
2025-05-07 18:34:38;6488.00
2025-05-07 18:34:37;7338.00
2025-05-07 18:34:36;8188.00
2025-05-07 18:34:35;9038.00
2025-05-07 18:34:34;9888.00
2025-05-07 18:34:33;9260.00
2025-05-07 18:34:32;8410.00
2025-05-07 18:34:31;7560.00
2025-05-07 18:34:30;6710.00
2025-05-07 18:34:29;5860.00
2025-05-07 18:34:28;5010.00
2025-05-07 18:34:27;4160.00
2025-05-07 18:34:26;3310.00
2025-05-07 18:34:25;2460.00
2025-05-07 18:34:24;1610.00
2025-05-07 18:34:23;760.00
2025-05-07 18:34:22;90.00
2025-05-07 18:34:21;940.00
2025-05-07 18:34:20;1790.00
2025-05-07 18:34:19;2640.00
2025-05-07 18:34:18;3490.00
2025-05-07 18:34:17;4340.00
2025-05-07 18:34:16;5190.00
2025-05-07 18:34:15;6040.00
2025-05-07 18:34:14;6890.00
2025-05-07 18:34:13;7740.00
2025-05-07 18:34:12;8590.00
2025-05-07 18:34:11;9440.00
2025-05-07 18:34:10;9708.00
2025-05-07 18:34:09;8858.00
2025-05-07 18:34:08;8008.00
2025-05-07 18:34:07;7158.00
2025-05-07 18:34:06;6308.00
2025-05-07 18:34:05;5458.00
2025-05-07 18:34:04;4608.00
2025-05-07 18:34:03;3758.00
2025-05-07 18:34:02;2908.00
2025-05-07 18:34:01;2058.00
2025-05-07 18:34:00;1208.00
2025-05-07 18:33:59;358.00
2025-05-07 18:33:58;492.00
2025-05-07 18:33:57;1342.00
2025-05-07 18:33:56;2192.00
2025-05-07 18:33:55;3042.00
2025-05-07 18:33:54;3892.00
2025-05-07 18:33:53;4742.00
2025-05-07 18:33:52;5592.00
2025-05-07 18:33:51;6442.00
2025-05-07 18:33:50;7292.00
2025-05-07 18:33:49;8142.00
2025-05-07 18:33:48;8992.00
2025-05-07 18:33:47;9842.00
2025-05-07 18:33:46;9306.00
2025-05-07 18:33:45;8456.00
2025-05-07 18:33:44;7606.00
2025-05-07 18:33:43;6756.00
2025-05-07 18:33:42;5906.00
2025-05-07 18:33:41;5056.00
2025-05-07 18:33:40;4206.00
2025-05-07 18:33:39;3356.00
2025-05-07 18:33:38;2506.00
2025-05-07 18:33:37;1656.00
2025-05-07 18:33:36;806.00
2025-05-07 18:33:35;44.00
2025-05-07 18:33:34;894.00
2025-05-07 18:33:33;1744.00
2025-05-07 18:33:32;2594.00
2025-05-07 18:33:31;3444.00
2025-05-07 18:33:30;4294.00
2025-05-07 18:33:29;5144.00
2025-05-07 18:33:28;5994.00
2025-05-07 18:33:27;6844.00
2025-05-07 18:33:26;7694.00
2025-05-07 18:33:25;8544.00
2025-05-07 18:33:24;9394.00
2025-05-07 18:33:23;9754.00
2025-05-07 18:33:22;8904.00
2025-05-07 18:33:21;8054.00
2025-05-07 18:33:20;7204.00
2025-05-07 18:33:19;6354.00
2025-05-07 18:33:18;5504.00
2025-05-07 18:33:17;4654.00
2025-05-07 18:33:16;3804.00
2025-05-07 18:33:15;2954.00
2025-05-07 18:33:14;2104.00
2025-05-07 18:33:13;1254.00
2025-05-07 18:33:12;404.00
2025-05-07 18:33:11;446.00
2025-05-07 18:33:10;1296.00
2025-05-07 18:33:09;2146.00
2025-05-07 18:33:08;2996.00
2025-05-07 18:33:07;3846.00
2025-05-07 18:33:06;4696.00
2025-05-07 18:33:05;5546.00
2025-05-07 18:33:04;6396.00
2025-05-07 18:33:03;7246.00
2025-05-07 18:33:02;8096.00
2025-05-07 18:33:01;8946.00
2025-05-07 18:33:00;9796.00
2025-05-07 18:32:59;9352.00
2025-05-07 18:32:58;8502.00
2025-05-07 18:32:57;7652.00
2025-05-07 18:32:56;6802.00
2025-05-07 18:32:55;5952.00
2025-05-07 18:32:54;5102.00
2025-05-07 18:32:53;4252.00
2025-05-07 18:32:52;3402.00
2025-05-07 18:32:51;2552.00
2025-05-07 18:32:50;1702.00
2025-05-07 18:32:49;852.00
2025-05-07 18:32:48;2.00
2025-05-07 18:32:47;848.00
2025-05-07 18:32:46;1698.00
2025-05-07 18:32:45;2548.00
2025-05-07 18:32:44;3398.00
2025-05-07 18:32:43;4248.00
2025-05-07 18:32:42;5098.00
2025-05-07 18:32:41;5948.00
2025-05-07 18:32:40;6798.00
2025-05-07 18:32:39;7648.00
2025-05-07 18:32:38;8498.00
2025-05-07 18:32:37;9348.00
2025-05-07 18:32:36;9800.00
2025-05-07 18:32:35;8950.00
2025-05-07 18:32:34;8100.00
2025-05-07 18:32:33;7250.00
2025-05-07 18:32:32;6400.00
2025-05-07 18:32:31;5550.00
2025-05-07 18:32:30;4700.00
2025-05-07 18:32:29;3850.00
2025-05-07 18:32:28;3000.00
2025-05-07 18:32:27;2150.00
2025-05-07 18:32:26;1300.00
2025-05-07 18:32:25;450.00
2025-05-07 18:32:24;400.00
2025-05-07 18:32:23;1250.00
2025-05-07 18:32:22;2100.00
2025-05-07 18:32:21;2950.00
2025-05-07 18:32:20;3800.00
2025-05-07 18:32:19;4650.00
2025-05-07 18:32:18;5500.00
2025-05-07 18:32:17;6350.00
2025-05-07 18:32:16;7200.00
2025-05-07 18:32:15;8050.00
2025-05-07 18:32:14;8900.00
2025-05-07 18:32:13;9750.00
2025-05-07 18:32:12;9398.00
2025-05-07 18:32:11;8548.00
2025-05-07 18:32:10;7698.00
2025-05-07 18:32:09;6848.00
2025-05-07 18:32:08;5998.00
2025-05-07 18:32:07;5148.00
2025-05-07 18:32:06;4298.00
2025-05-07 18:32:05;3448.00
2025-05-07 18:32:04;2598.00
2025-05-07 18:32:03;1748.00
2025-05-07 18:32:02;898.00
2025-05-07 18:32:01;48.00
2025-05-07 18:32:00;802.00
2025-05-07 18:31:59;1652.00
2025-05-07 18:31:58;2502.00
2025-05-07 18:31:57;3352.00
2025-05-07 18:31:56;4202.00
2025-05-07 18:31:55;5052.00
2025-05-07 18:31:54;5902.00
2025-05-07 18:31:53;6752.00
2025-05-07 18:31:52;7602.00
2025-05-07 18:31:51;8452.00
2025-05-07 18:31:50;9302.00
2025-05-07 18:31:49;9846.00
2025-05-07 18:31:48;8996.00
2025-05-07 18:31:47;8146.00
2025-05-07 18:31:46;7296.00
2025-05-07 18:31:45;6446.00
2025-05-07 18:31:44;5596.00
2025-05-07 18:31:43;4746.00
2025-05-07 18:31:42;3896.00
2025-05-07 18:31:41;3046.00
2025-05-07 18:31:40;2196.00
2025-05-07 18:31:39;1346.00
2025-05-07 18:31:38;496.00
2025-05-07 18:31:37;354.00
2025-05-07 18:31:36;1204.00
2025-05-07 18:31:35;2054.00
2025-05-07 18:31:34;2904.00
2025-05-07 18:31:33;3754.00
2025-05-07 18:31:32;4604.00
2025-05-07 18:31:31;5454.00
2025-05-07 18:31:30;6304.00
2025-05-07 18:31:29;7154.00
2025-05-07 18:31:28;8004.00
2025-05-07 18:31:27;8854.00
2025-05-07 18:31:26;9704.00
2025-05-07 18:31:25;9444.00
2025-05-07 18:31:24;8594.00
2025-05-07 18:31:23;7744.00
2025-05-07 18:31:22;6894.00
2025-05-07 18:31:21;6044.00
2025-05-07 18:31:20;5194.00
2025-05-07 18:31:19;4344.00
2025-05-07 18:31:18;3494.00
2025-05-07 18:31:17;2644.00
2025-05-07 18:31:16;1794.00
2025-05-07 18:31:15;944.00
2025-05-07 18:31:14;94.00
2025-05-07 18:31:13;756.00
2025-05-07 18:31:12;1606.00
2025-05-07 18:31:11;2456.00
2025-05-07 18:31:10;3306.00
2025-05-07 18:31:09;4156.00
2025-05-07 18:31:08;5006.00
2025-05-07 18:31:07;5856.00
2025-05-07 18:31:06;6706.00
2025-05-07 18:31:05;7556.00
2025-05-07 18:31:04;8406.00
2025-05-07 18:31:03;9256.00
2025-05-07 18:31:02;9892.00
2025-05-07 18:31:01;9042.00
2025-05-07 18:31:00;8192.00
2025-05-07 18:30:59;7342.00
2025-05-07 18:30:58;6492.00
2025-05-07 18:30:57;5642.00
2025-05-07 18:30:56;4792.00
2025-05-07 18:30:55;3942.00
2025-05-07 18:30:54;3092.00
2025-05-07 18:30:53;2242.00
2025-05-07 18:30:52;1392.00
2025-05-07 18:30:51;542.00
2025-05-07 18:30:50;308.00
2025-05-07 18:30:49;1158.00
2025-05-07 18:30:48;2008.00
2025-05-07 18:30:47;2858.00
2025-05-07 18:30:46;3708.00
2025-05-07 18:30:45;4558.00
2025-05-07 18:30:44;5408.00
2025-05-07 18:30:43;6258.00
2025-05-07 18:30:42;7108.00
2025-05-07 18:30:41;7958.00
2025-05-07 18:30:40;8808.00
2025-05-07 18:30:39;9658.00
2025-05-07 18:30:38;9490.00
2025-05-07 18:30:37;8640.00
2025-05-07 18:30:36;7790.00
2025-05-07 18:30:35;6940.00
2025-05-07 18:30:34;6090.00
2025-05-07 18:30:33;5240.00
2025-05-07 18:30:32;4390.00
2025-05-07 18:30:31;3540.00
2025-05-07 18:30:30;2690.00
2025-05-07 18:30:29;1840.00
2025-05-07 18:30:28;990.00
2025-05-07 18:30:27;140.00
2025-05-07 18:30:26;710.00
2025-05-07 18:30:25;1560.00
2025-05-07 18:30:24;2410.00
2025-05-07 18:30:23;3260.00
2025-05-07 18:30:22;4110.00
2025-05-07 18:30:21;4960.00
2025-05-07 18:30:20;5810.00
2025-05-07 18:30:19;6660.00
2025-05-07 18:30:18;7510.00
2025-05-07 18:30:17;8360.00
2025-05-07 18:30:16;9210.00
2025-05-07 18:30:15;9938.00
2025-05-07 18:30:14;9088.00
2025-05-07 18:30:13;8238.00
2025-05-07 18:30:12;7388.00
2025-05-07 18:30:11;6538.00
2025-05-07 18:30:10;5688.00
2025-05-07 18:30:09;4838.00
2025-05-07 18:30:08;3988.00
2025-05-07 18:30:07;3138.00
2025-05-07 18:30:06;2288.00
2025-05-07 18:30:05;1438.00
2025-05-07 18:30:04;588.00
2025-05-07 18:30:03;262.00
2025-05-07 18:30:02;1112.00
2025-05-07 18:30:01;1962.00
2025-05-07 18:30:00;2812.00
2025-05-07 18:29:59;3662.00
2025-05-07 18:29:58;4512.00
2025-05-07 18:29:57;5362.00
2025-05-07 18:29:56;6212.00
2025-05-07 18:29:55;7062.00
2025-05-07 18:29:54;7912.00
2025-05-07 18:29:53;8762.00
2025-05-07 18:29:52;9612.00
2025-05-07 18:29:51;9536.00
2025-05-07 18:29:50;8686.00
2025-05-07 18:29:49;7836.00
2025-05-07 18:29:48;6986.00
2025-05-07 18:29:47;6136.00
2025-05-07 18:29:46;5286.00
2025-05-07 18:29:45;4436.00
2025-05-07 18:29:44;3586.00
2025-05-07 18:29:43;2736.00
2025-05-07 18:29:42;1886.00
2025-05-07 18:29:41;1036.00
2025-05-07 18:29:40;186.00
2025-05-07 18:29:39;664.00
2025-05-07 18:29:38;1514.00
2025-05-07 18:29:37;2364.00
2025-05-07 18:29:36;3214.00
2025-05-07 18:29:35;4064.00
2025-05-07 18:29:34;4914.00
2025-05-07 18:29:33;5764.00
2025-05-07 18:29:32;6614.00
2025-05-07 18:29:31;7464.00
2025-05-07 18:29:30;8314.00
2025-05-07 18:29:29;9164.00
2025-05-07 18:29:28;9984.00
2025-05-07 18:29:27;9134.00
2025-05-07 18:29:26;8284.00
2025-05-07 18:29:25;7434.00
2025-05-07 18:29:24;6584.00
2025-05-07 18:29:23;5734.00
2025-05-07 18:29:22;4884.00
2025-05-07 18:29:21;4034.00
2025-05-07 18:29:20;3184.00
2025-05-07 18:29:19;2334.00
2025-05-07 18:29:18;1484.00
2025-05-07 18:29:17;634.00
2025-05-07 18:29:16;216.00
2025-05-07 18:29:15;1066.00
2025-05-07 18:29:14;1916.00
2025-05-07 18:29:13;2766.00
2025-05-07 18:29:12;3616.00
2025-05-07 18:29:11;4466.00
2025-05-07 18:29:10;5316.00
2025-05-07 18:29:09;6166.00
2025-05-07 18:29:08;7016.00
2025-05-07 18:29:07;7866.00
2025-05-07 18:29:06;8716.00
2025-05-07 18:29:05;9566.00
2025-05-07 18:29:04;9582.00
2025-05-07 18:29:03;8732.00
2025-05-07 18:29:02;7882.00
2025-05-07 18:29:01;7032.00
2025-05-07 18:29:00;6182.00
2025-05-07 18:28:59;5332.00
2025-05-07 18:28:58;4482.00
2025-05-07 18:28:57;3632.00
2025-05-07 18:28:56;2782.00
2025-05-07 18:28:55;1932.00
2025-05-07 18:28:54;1082.00
2025-05-07 18:28:53;232.00
2025-05-07 18:28:52;618.00
2025-05-07 18:28:51;1468.00
2025-05-07 18:28:50;2318.00
2025-05-07 18:28:49;3168.00
2025-05-07 18:28:48;4018.00
2025-05-07 18:28:47;4868.00
2025-05-07 18:28:46;5718.00
2025-05-07 18:28:45;6568.00
2025-05-07 18:28:44;7418.00
2025-05-07 18:28:43;8268.00
2025-05-07 18:28:42;9118.00
2025-05-07 18:28:41;9968.00
2025-05-07 18:28:40;9180.00
2025-05-07 18:28:39;8330.00
2025-05-07 18:28:38;7480.00
2025-05-07 18:28:37;6630.00
2025-05-07 18:28:36;5780.00
2025-05-07 18:28:35;4930.00
2025-05-07 18:28:34;4080.00
2025-05-07 18:28:33;3230.00
2025-05-07 18:28:32;2380.00
2025-05-07 18:28:31;1530.00
2025-05-07 18:28:30;680.00
2025-05-07 18:28:29;170.00
2025-05-07 18:28:28;1020.00
2025-05-07 18:28:27;1870.00
2025-05-07 18:28:26;2720.00
2025-05-07 18:28:25;3570.00
2025-05-07 18:28:24;4420.00
2025-05-07 18:28:23;5270.00
2025-05-07 18:28:22;6120.00
2025-05-07 18:28:21;6970.00
2025-05-07 18:28:20;7820.00
2025-05-07 18:28:19;8670.00
2025-05-07 18:28:18;9520.00
2025-05-07 18:28:17;9628.00
2025-05-07 18:28:16;8778.00
2025-05-07 18:28:15;7928.00
2025-05-07 18:28:14;7078.00
2025-05-07 18:28:13;6228.00
2025-05-07 18:28:12;5378.00
2025-05-07 18:28:11;4528.00
2025-05-07 18:28:10;3678.00
2025-05-07 18:28:09;2828.00
2025-05-07 18:28:08;1978.00
2025-05-07 18:28:07;1128.00
2025-05-07 18:28:06;278.00
2025-05-07 18:28:05;572.00
2025-05-07 18:28:04;1422.00
2025-05-07 18:28:03;2272.00
2025-05-07 18:28:02;3122.00
2025-05-07 18:28:01;3972.00
2025-05-07 18:28:00;4822.00
2025-05-07 18:27:59;5672.00
2025-05-07 18:27:58;6522.00
2025-05-07 18:27:57;7372.00
2025-05-07 18:27:56;8222.00
2025-05-07 18:27:55;9072.00
2025-05-07 18:27:54;9922.00
2025-05-07 18:27:53;9226.00
2025-05-07 18:27:52;8376.00
2025-05-07 18:27:51;7526.00
2025-05-07 18:27:50;6676.00
2025-05-07 18:27:49;5826.00
2025-05-07 18:27:48;4976.00
2025-05-07 18:27:47;4126.00
2025-05-07 18:27:46;3276.00
2025-05-07 18:27:45;2426.00
2025-05-07 18:27:44;1576.00
2025-05-07 18:27:43;726.00
2025-05-07 18:27:42;124.00
2025-05-07 18:27:41;974.00
2025-05-07 18:27:40;1824.00
2025-05-07 18:27:39;2674.00
2025-05-07 18:27:38;3524.00
2025-05-07 18:27:37;4374.00
2025-05-07 18:27:36;5224.00
2025-05-07 18:27:35;6074.00
2025-05-07 18:27:34;6924.00
2025-05-07 18:27:33;7774.00
2025-05-07 18:27:32;8624.00
2025-05-07 18:27:31;9474.00
2025-05-07 18:27:30;9674.00
2025-05-07 18:27:29;8824.00
2025-05-07 18:27:28;7974.00
2025-05-07 18:27:27;7124.00
2025-05-07 18:27:26;6274.00
2025-05-07 18:27:25;5424.00
2025-05-07 18:27:24;4574.00
2025-05-07 18:27:23;3724.00
2025-05-07 18:27:22;2874.00
2025-05-07 18:27:21;2024.00
2025-05-07 18:27:20;1174.00
2025-05-07 18:27:19;324.00
2025-05-07 18:27:18;526.00
2025-05-07 18:27:17;1376.00
2025-05-07 18:27:16;2226.00
2025-05-07 18:27:15;3076.00
2025-05-07 18:27:14;3926.00
2025-05-07 18:27:13;4776.00
2025-05-07 18:27:12;5626.00
2025-05-07 18:27:11;6476.00
2025-05-07 18:27:10;7326.00
2025-05-07 18:27:09;8176.00
2025-05-07 18:27:08;9026.00
2025-05-07 18:27:07;9876.00
2025-05-07 18:27:06;9272.00
2025-05-07 18:27:05;8422.00
2025-05-07 18:27:04;7572.00
2025-05-07 18:27:03;6722.00
2025-05-07 18:27:02;5872.00
2025-05-07 18:27:01;5022.00
2025-05-07 18:27:00;4172.00
2025-05-07 18:26:59;3322.00
2025-05-07 18:26:58;2472.00
2025-05-07 18:26:57;1622.00
2025-05-07 18:26:56;772.00
2025-05-07 18:26:55;78.00
2025-05-07 18:26:54;928.00
2025-05-07 18:26:53;1778.00
2025-05-07 18:26:52;2628.00
2025-05-07 18:26:51;3478.00
2025-05-07 18:26:50;4328.00
2025-05-07 18:26:49;5178.00
2025-05-07 18:26:48;6028.00
2025-05-07 18:26:47;6878.00
2025-05-07 18:26:46;7728.00
2025-05-07 18:26:45;8578.00
2025-05-07 18:26:44;9428.00
2025-05-07 18:26:43;9720.00
2025-05-07 18:26:42;8870.00
2025-05-07 18:26:41;8020.00
2025-05-07 18:26:40;7170.00
2025-05-07 18:26:39;6320.00
2025-05-07 18:26:38;5470.00
2025-05-07 18:26:37;4620.00
2025-05-07 18:26:36;3770.00
2025-05-07 18:26:35;2920.00
2025-05-07 18:26:34;2070.00
2025-05-07 18:26:33;1220.00
2025-05-07 18:26:32;370.00
2025-05-07 18:26:31;480.00
2025-05-07 18:26:30;1330.00
2025-05-07 18:26:29;2180.00
2025-05-07 18:26:28;3030.00
2025-05-07 18:26:27;3880.00
2025-05-07 18:26:26;4730.00
2025-05-07 18:26:25;5580.00
2025-05-07 18:26:24;6430.00
2025-05-07 18:26:23;7280.00
2025-05-07 18:26:22;8130.00
2025-05-07 18:26:21;8980.00
2025-05-07 18:26:20;9830.00
2025-05-07 18:26:19;9318.00
2025-05-07 18:26:18;8468.00
2025-05-07 18:26:17;7618.00
2025-05-07 18:26:16;6768.00
2025-05-07 18:26:15;5918.00
2025-05-07 18:26:14;5068.00
2025-05-07 18:26:13;4218.00
2025-05-07 18:26:12;3368.00
2025-05-07 18:26:11;2518.00
2025-05-07 18:26:10;1668.00
2025-05-07 18:26:09;818.00
2025-05-07 18:26:08;32.00
2025-05-07 18:26:07;882.00
2025-05-07 18:26:06;1732.00
2025-05-07 18:26:05;2582.00
2025-05-07 18:26:04;3432.00
2025-05-07 18:26:03;4282.00
2025-05-07 18:26:02;5132.00
2025-05-07 18:26:01;5982.00
2025-05-07 18:26:00;6832.00
2025-05-07 18:25:59;7682.00
2025-05-07 18:25:58;8532.00
2025-05-07 18:25:57;9382.00
2025-05-07 18:25:56;9766.00
2025-05-07 18:25:55;8916.00
2025-05-07 18:25:54;8066.00
2025-05-07 18:25:53;7216.00
2025-05-07 18:25:52;6366.00
2025-05-07 18:25:51;5516.00
2025-05-07 18:25:50;4666.00
2025-05-07 18:25:49;3816.00
2025-05-07 18:25:48;2966.00
2025-05-07 18:25:47;2116.00
2025-05-07 18:25:46;1266.00
2025-05-07 18:25:45;416.00
2025-05-07 18:25:44;434.00
2025-05-07 18:25:43;1284.00
2025-05-07 18:25:42;2134.00
2025-05-07 18:25:41;2984.00
2025-05-07 18:25:40;3834.00
2025-05-07 18:25:39;4684.00
2025-05-07 18:25:38;5534.00
2025-05-07 18:25:37;6384.00
2025-05-07 18:25:36;7234.00
2025-05-07 18:25:35;8084.00
2025-05-07 18:25:34;8934.00
2025-05-07 18:25:33;9784.00
2025-05-07 18:25:32;9364.00
2025-05-07 18:25:31;8514.00
2025-05-07 18:25:30;7664.00
2025-05-07 18:25:29;6814.00
2025-05-07 18:25:28;5964.00
2025-05-07 18:25:27;5114.00
2025-05-07 18:25:26;4264.00
2025-05-07 18:25:25;3414.00
2025-05-07 18:25:24;2564.00
2025-05-07 18:25:23;1714.00
2025-05-07 18:25:22;864.00
2025-05-07 18:25:21;14.00
2025-05-07 18:25:20;836.00
2025-05-07 18:25:19;1686.00
2025-05-07 18:25:18;2536.00
2025-05-07 18:25:17;3386.00
2025-05-07 18:25:16;4236.00
2025-05-07 18:25:15;5086.00
2025-05-07 18:25:14;5936.00
2025-05-07 18:25:13;6786.00
2025-05-07 18:25:12;7636.00
2025-05-07 18:25:11;8486.00
2025-05-07 18:25:10;9336.00
2025-05-07 18:25:09;9812.00
2025-05-07 18:25:08;8962.00
2025-05-07 18:25:07;8112.00
2025-05-07 18:25:06;7262.00
2025-05-07 18:25:05;6412.00
2025-05-07 18:25:04;5562.00
2025-05-07 18:25:03;4712.00
2025-05-07 18:25:02;3862.00
2025-05-07 18:25:01;3012.00
2025-05-07 18:25:00;2162.00
2025-05-07 18:24:59;1312.00
2025-05-07 18:24:58;462.00
2025-05-07 18:24:57;388.00
2025-05-07 18:24:56;1238.00
2025-05-07 18:24:55;2088.00
2025-05-07 18:24:54;2938.00
2025-05-07 18:24:53;3788.00
2025-05-07 18:24:52;4638.00
2025-05-07 18:24:51;5488.00
2025-05-07 18:24:50;6338.00
2025-05-07 18:24:49;7188.00
2025-05-07 18:24:48;8038.00
2025-05-07 18:24:47;8888.00
2025-05-07 18:24:46;9738.00
2025-05-07 18:24:45;9410.00
2025-05-07 18:24:44;8560.00
2025-05-07 18:24:43;7710.00
2025-05-07 18:24:42;6860.00
2025-05-07 18:24:41;6010.00
2025-05-07 18:24:40;5160.00
2025-05-07 18:24:39;4310.00
2025-05-07 18:24:38;3460.00
2025-05-07 18:24:37;2610.00
2025-05-07 18:24:36;1760.00
2025-05-07 18:24:35;910.00
2025-05-07 18:24:34;60.00
2025-05-07 18:24:33;790.00
2025-05-07 18:24:32;1640.00
2025-05-07 18:24:31;2490.00
2025-05-07 18:24:30;3340.00
2025-05-07 18:24:29;4190.00
2025-05-07 18:24:28;5040.00
2025-05-07 18:24:27;5890.00
2025-05-07 18:24:26;6740.00
2025-05-07 18:24:25;7590.00
2025-05-07 18:24:24;8440.00
2025-05-07 18:24:23;9290.00
2025-05-07 18:24:22;9858.00
2025-05-07 18:24:21;9008.00
2025-05-07 18:24:20;8158.00
2025-05-07 18:24:19;7308.00
2025-05-07 18:24:18;6458.00
2025-05-07 18:24:17;5608.00
2025-05-07 18:24:16;4758.00
2025-05-07 18:24:15;3908.00
2025-05-07 18:24:14;3058.00
2025-05-07 18:24:13;2208.00
2025-05-07 18:24:12;1358.00
2025-05-07 18:24:11;508.00
2025-05-07 18:24:10;342.00
2025-05-07 18:24:09;1192.00
2025-05-07 18:24:08;2042.00
2025-05-07 18:24:07;2892.00
2025-05-07 18:24:06;3742.00
2025-05-07 18:24:05;4592.00
2025-05-07 18:24:04;5442.00
2025-05-07 18:24:03;6292.00
2025-05-07 18:24:02;7142.00
2025-05-07 18:24:01;7992.00
2025-05-07 18:24:00;8842.00
2025-05-07 18:23:59;9692.00
2025-05-07 18:23:58;9456.00
2025-05-07 18:23:57;8606.00
2025-05-07 18:23:56;7756.00
2025-05-07 18:23:55;6906.00
2025-05-07 18:23:54;6056.00
2025-05-07 18:23:53;5206.00
2025-05-07 18:23:52;4356.00
2025-05-07 18:23:51;3506.00
2025-05-07 18:23:50;2656.00
2025-05-07 18:23:49;1806.00
2025-05-07 18:23:48;956.00
2025-05-07 18:23:47;106.00
2025-05-07 18:23:46;744.00
2025-05-07 18:23:45;1594.00
2025-05-07 18:23:44;2444.00
2025-05-07 18:23:43;3294.00
2025-05-07 18:23:42;4144.00
2025-05-07 18:23:41;4994.00
2025-05-07 18:23:40;5844.00
2025-05-07 18:23:39;6694.00
2025-05-07 18:23:38;7544.00
2025-05-07 18:23:37;8394.00
2025-05-07 18:23:36;9244.00
2025-05-07 18:23:35;9904.00
2025-05-07 18:23:34;9054.00
2025-05-07 18:23:33;8204.00
2025-05-07 18:23:32;7354.00
2025-05-07 18:23:31;6504.00
2025-05-07 18:23:30;5654.00
2025-05-07 18:23:29;4804.00
2025-05-07 18:23:28;3954.00
