Fecha y Hora;KV-2010 - Válvula agua a M-201
2025-05-07 18:32:40;67920.00
2025-05-07 18:32:39;76420.00
2025-05-07 18:32:38;84920.00
2025-05-07 18:32:37;93420.00
2025-05-07 18:32:36;98060.00
2025-05-07 18:32:35;89560.00
2025-05-07 18:32:34;81060.00
2025-05-07 18:32:33;72560.00
2025-05-07 18:32:32;64060.00
2025-05-07 18:32:31;55560.00
2025-05-07 18:32:30;47060.00
2025-05-07 18:32:29;38560.00
2025-05-07 18:32:28;30060.00
2025-05-07 18:32:27;21560.00
2025-05-07 18:32:26;13060.00
2025-05-07 18:32:25;4560.00
2025-05-07 18:32:24;3940.00
2025-05-07 18:32:23;12440.00
2025-05-07 18:32:22;20940.00
2025-05-07 18:32:21;29440.00
2025-05-07 18:32:20;37940.00
2025-05-07 18:32:19;46440.00
2025-05-07 18:32:18;54940.00
2025-05-07 18:32:17;63440.00
2025-05-07 18:32:16;71940.00
2025-05-07 18:32:15;80440.00
2025-05-07 18:32:14;88940.00
2025-05-07 18:32:13;97440.00
2025-05-07 18:32:12;94040.00
2025-05-07 18:32:11;85540.00
2025-05-07 18:32:10;77040.00
2025-05-07 18:32:09;68540.00
2025-05-07 18:32:08;60040.00
2025-05-07 18:32:07;51540.00
2025-05-07 18:32:06;43040.00
2025-05-07 18:32:05;34540.00
2025-05-07 18:32:04;26040.00
2025-05-07 18:32:03;17540.00
2025-05-07 18:32:02;9040.00
2025-05-07 18:32:01;540.00
2025-05-07 18:32:00;7960.00
2025-05-07 18:31:59;16460.00
2025-05-07 18:31:58;24960.00
2025-05-07 18:31:57;33460.00
2025-05-07 18:31:56;41960.00
2025-05-07 18:31:55;50460.00
2025-05-07 18:31:54;58960.00
2025-05-07 18:31:53;67460.00
2025-05-07 18:31:52;75960.00
2025-05-07 18:31:51;84460.00
2025-05-07 18:31:50;92960.00
2025-05-07 18:31:49;98520.00
2025-05-07 18:31:48;90020.00
2025-05-07 18:31:47;81520.00
2025-05-07 18:31:46;73020.00
2025-05-07 18:31:45;64520.00
2025-05-07 18:31:44;56020.00
2025-05-07 18:31:43;47520.00
2025-05-07 18:31:42;39020.00
2025-05-07 18:31:41;30520.00
2025-05-07 18:31:40;22020.00
2025-05-07 18:31:39;13520.00
2025-05-07 18:31:38;5020.00
2025-05-07 18:31:37;3480.00
2025-05-07 18:31:36;11980.00
2025-05-07 18:31:35;20480.00
2025-05-07 18:31:34;28980.00
2025-05-07 18:31:33;37480.00
2025-05-07 18:31:32;45980.00
2025-05-07 18:31:31;54480.00
2025-05-07 18:31:30;62980.00
2025-05-07 18:31:29;71480.00
2025-05-07 18:31:28;79980.00
2025-05-07 18:31:27;88480.00
2025-05-07 18:31:26;96980.00
2025-05-07 18:31:25;94500.00
2025-05-07 18:31:24;86000.00
2025-05-07 18:31:23;77500.00
2025-05-07 18:31:22;69000.00
2025-05-07 18:31:21;60500.00
2025-05-07 18:31:20;52000.00
2025-05-07 18:31:19;43500.00
2025-05-07 18:31:18;35000.00
2025-05-07 18:31:17;26500.00
2025-05-07 18:31:16;18000.00
2025-05-07 18:31:15;9500.00
2025-05-07 18:31:14;1000.00
2025-05-07 18:31:13;7500.00
2025-05-07 18:31:12;16000.00
2025-05-07 18:31:11;24500.00
2025-05-07 18:31:10;33000.00
2025-05-07 18:31:09;41500.00
2025-05-07 18:31:08;50000.00
2025-05-07 18:31:07;58500.00
2025-05-07 18:31:06;67000.00
2025-05-07 18:31:05;75500.00
2025-05-07 18:31:04;84000.00
2025-05-07 18:31:03;92500.00
2025-05-07 18:31:02;98980.00
2025-05-07 18:31:01;90480.00
2025-05-07 18:31:00;81980.00
2025-05-07 18:30:59;73480.00
2025-05-07 18:30:58;64980.00
2025-05-07 18:30:57;56480.00
2025-05-07 18:30:56;47980.00
2025-05-07 18:30:55;39480.00
2025-05-07 18:30:54;30980.00
2025-05-07 18:30:53;22480.00
2025-05-07 18:30:52;13980.00
2025-05-07 18:30:51;5480.00
2025-05-07 18:30:50;3020.00
2025-05-07 18:30:49;11520.00
2025-05-07 18:30:48;20020.00
2025-05-07 18:30:47;28520.00
2025-05-07 18:30:46;37020.00
2025-05-07 18:30:45;45520.00
2025-05-07 18:30:44;54020.00
2025-05-07 18:30:43;62520.00
2025-05-07 18:30:42;71020.00
2025-05-07 18:30:41;79520.00
2025-05-07 18:30:40;88020.00
2025-05-07 18:30:39;96520.00
2025-05-07 18:30:38;94960.00
2025-05-07 18:30:37;86460.00
2025-05-07 18:30:36;77960.00
2025-05-07 18:30:35;69460.00
2025-05-07 18:30:34;60960.00
2025-05-07 18:30:33;52460.00
2025-05-07 18:30:32;43960.00
2025-05-07 18:30:31;35460.00
2025-05-07 18:30:30;26960.00
2025-05-07 18:30:29;18460.00
2025-05-07 18:30:28;9960.00
2025-05-07 18:30:27;1460.00
2025-05-07 18:30:26;7040.00
2025-05-07 18:30:25;15540.00
2025-05-07 18:30:24;24040.00
2025-05-07 18:30:23;32540.00
2025-05-07 18:30:22;41040.00
2025-05-07 18:30:21;49540.00
2025-05-07 18:30:20;58040.00
2025-05-07 18:30:19;66540.00
2025-05-07 18:30:18;75040.00
2025-05-07 18:30:17;83540.00
2025-05-07 18:30:16;92040.00
2025-05-07 18:30:15;99440.00
2025-05-07 18:30:14;90940.00
2025-05-07 18:30:13;82440.00
2025-05-07 18:30:12;73940.00
2025-05-07 18:30:11;65440.00
2025-05-07 18:30:10;56940.00
2025-05-07 18:30:09;48440.00
2025-05-07 18:30:08;39940.00
2025-05-07 18:30:07;31440.00
2025-05-07 18:30:06;22940.00
2025-05-07 18:30:05;14440.00
2025-05-07 18:30:04;5940.00
2025-05-07 18:30:03;2560.00
2025-05-07 18:30:02;11060.00
2025-05-07 18:30:01;19560.00
2025-05-07 18:30:00;28060.00
2025-05-07 18:29:59;36560.00
2025-05-07 18:29:58;45060.00
2025-05-07 18:29:57;53560.00
2025-05-07 18:29:56;62060.00
2025-05-07 18:29:55;70560.00
2025-05-07 18:29:54;79060.00
2025-05-07 18:29:53;87560.00
2025-05-07 18:29:52;96060.00
2025-05-07 18:29:51;95420.00
2025-05-07 18:29:50;86920.00
2025-05-07 18:29:49;78420.00
2025-05-07 18:29:48;69920.00
2025-05-07 18:29:47;61420.00
2025-05-07 18:29:46;52920.00
2025-05-07 18:29:45;44420.00
2025-05-07 18:29:44;35920.00
2025-05-07 18:29:43;27420.00
2025-05-07 18:29:42;18920.00
2025-05-07 18:29:41;10420.00
2025-05-07 18:29:40;1920.00
2025-05-07 18:29:39;6580.00
2025-05-07 18:29:38;15080.00
2025-05-07 18:29:37;23580.00
2025-05-07 18:29:36;32080.00
2025-05-07 18:29:35;40580.00
2025-05-07 18:29:34;49080.00
2025-05-07 18:29:33;57580.00
2025-05-07 18:29:32;66080.00
2025-05-07 18:29:31;74580.00
2025-05-07 18:29:30;83080.00
2025-05-07 18:29:29;91580.00
2025-05-07 18:29:28;99900.00
2025-05-07 18:29:27;91400.00
2025-05-07 18:29:26;82900.00
2025-05-07 18:29:25;74400.00
2025-05-07 18:29:24;65900.00
2025-05-07 18:29:23;57400.00
2025-05-07 18:29:22;48900.00
2025-05-07 18:29:21;40400.00
2025-05-07 18:29:20;31900.00
2025-05-07 18:29:19;23400.00
2025-05-07 18:29:18;14900.00
2025-05-07 18:29:17;6400.00
2025-05-07 18:29:16;2100.00
2025-05-07 18:29:15;10600.00
2025-05-07 18:29:14;19100.00
2025-05-07 18:29:13;27600.00
2025-05-07 18:29:12;36100.00
2025-05-07 18:29:11;44600.00
2025-05-07 18:29:10;53100.00
2025-05-07 18:29:09;61600.00
2025-05-07 18:29:08;70100.00
2025-05-07 18:29:07;78600.00
2025-05-07 18:29:06;87100.00
2025-05-07 18:29:05;95600.00
2025-05-07 18:29:04;95880.00
2025-05-07 18:29:03;87380.00
2025-05-07 18:29:02;78880.00
2025-05-07 18:29:01;70380.00
2025-05-07 18:29:00;61880.00
2025-05-07 18:28:59;53380.00
2025-05-07 18:28:58;44880.00
2025-05-07 18:28:57;36380.00
2025-05-07 18:28:56;27880.00
2025-05-07 18:28:55;19380.00
2025-05-07 18:28:54;10880.00
2025-05-07 18:28:53;2380.00
2025-05-07 18:28:52;6120.00
2025-05-07 18:28:51;14620.00
2025-05-07 18:28:50;23120.00
2025-05-07 18:28:49;31620.00
2025-05-07 18:28:48;40120.00
2025-05-07 18:28:47;48620.00
2025-05-07 18:28:46;57120.00
2025-05-07 18:28:45;65620.00
2025-05-07 18:28:44;74120.00
2025-05-07 18:28:43;82620.00
2025-05-07 18:28:42;91120.00
2025-05-07 18:28:41;99620.00
2025-05-07 18:28:40;91860.00
2025-05-07 18:28:39;83360.00
2025-05-07 18:28:38;74860.00
2025-05-07 18:28:37;66360.00
2025-05-07 18:28:36;57860.00
2025-05-07 18:28:35;49360.00
2025-05-07 18:28:34;40860.00
2025-05-07 18:28:33;32360.00
2025-05-07 18:28:32;23860.00
2025-05-07 18:28:31;15360.00
2025-05-07 18:28:30;6860.00
2025-05-07 18:28:29;1640.00
2025-05-07 18:28:28;10140.00
2025-05-07 18:28:27;18640.00
2025-05-07 18:28:26;27140.00
2025-05-07 18:28:25;35640.00
2025-05-07 18:28:24;44140.00
2025-05-07 18:28:23;52640.00
2025-05-07 18:28:22;61140.00
2025-05-07 18:28:21;69640.00
2025-05-07 18:28:20;78140.00
2025-05-07 18:28:19;86640.00
2025-05-07 18:28:18;95140.00
2025-05-07 18:28:17;96340.00
2025-05-07 18:28:16;87840.00
2025-05-07 18:28:15;79340.00
2025-05-07 18:28:14;70840.00
2025-05-07 18:28:13;62340.00
2025-05-07 18:28:12;53840.00
2025-05-07 18:28:11;45340.00
2025-05-07 18:28:10;36840.00
2025-05-07 18:28:09;28340.00
2025-05-07 18:28:08;19840.00
2025-05-07 18:28:07;11340.00
2025-05-07 18:28:06;2840.00
2025-05-07 18:28:05;5660.00
2025-05-07 18:28:04;14160.00
2025-05-07 18:28:03;22660.00
2025-05-07 18:28:02;31160.00
2025-05-07 18:28:01;39660.00
2025-05-07 18:28:00;48160.00
2025-05-07 18:27:59;56660.00
2025-05-07 18:27:58;65160.00
2025-05-07 18:27:57;73660.00
2025-05-07 18:27:56;82160.00
2025-05-07 18:27:55;90660.00
2025-05-07 18:27:54;99160.00
2025-05-07 18:27:53;92320.00
2025-05-07 18:27:52;83820.00
2025-05-07 18:27:51;75320.00
2025-05-07 18:27:50;66820.00
2025-05-07 18:27:49;58320.00
2025-05-07 18:27:48;49820.00
2025-05-07 18:27:47;41320.00
2025-05-07 18:27:46;32820.00
2025-05-07 18:27:45;24320.00
2025-05-07 18:27:44;15820.00
2025-05-07 18:27:43;7320.00
2025-05-07 18:27:42;1180.00
2025-05-07 18:27:41;9680.00
2025-05-07 18:27:40;18180.00
2025-05-07 18:27:39;26680.00
2025-05-07 18:27:38;35180.00
2025-05-07 18:27:37;43680.00
2025-05-07 18:27:36;52180.00
2025-05-07 18:27:35;60680.00
2025-05-07 18:27:34;69180.00
2025-05-07 18:27:33;77680.00
2025-05-07 18:27:32;86180.00
2025-05-07 18:27:31;94680.00
2025-05-07 18:27:30;96800.00
2025-05-07 18:27:29;88300.00
2025-05-07 18:27:28;79800.00
2025-05-07 18:27:27;71300.00
2025-05-07 18:27:26;62800.00
2025-05-07 18:27:25;54300.00
2025-05-07 18:27:24;45800.00
2025-05-07 18:27:23;37300.00
2025-05-07 18:27:22;28800.00
2025-05-07 18:27:21;20300.00
2025-05-07 18:27:20;11800.00
2025-05-07 18:27:19;3300.00
2025-05-07 18:27:18;5200.00
2025-05-07 18:27:17;13700.00
2025-05-07 18:27:16;22200.00
2025-05-07 18:27:15;30700.00
2025-05-07 18:27:14;39200.00
2025-05-07 18:27:13;47700.00
2025-05-07 18:27:12;56200.00
2025-05-07 18:27:11;64700.00
2025-05-07 18:27:10;73200.00
2025-05-07 18:27:09;81700.00
2025-05-07 18:27:08;90200.00
2025-05-07 18:27:07;98700.00
2025-05-07 18:27:06;92780.00
2025-05-07 18:27:05;84280.00
2025-05-07 18:27:04;75780.00
2025-05-07 18:27:03;67280.00
2025-05-07 18:27:02;58780.00
2025-05-07 18:27:01;50280.00
2025-05-07 18:27:00;41780.00
2025-05-07 18:26:59;33280.00
2025-05-07 18:26:58;24780.00
2025-05-07 18:26:57;16280.00
2025-05-07 18:26:56;7780.00
2025-05-07 18:26:55;720.00
2025-05-07 18:26:54;9220.00
2025-05-07 18:26:53;17720.00
2025-05-07 18:26:52;26220.00
2025-05-07 18:26:51;34720.00
2025-05-07 18:26:50;43220.00
2025-05-07 18:26:49;51720.00
2025-05-07 18:26:48;60220.00
2025-05-07 18:26:47;68720.00
2025-05-07 18:26:46;77220.00
2025-05-07 18:26:45;85720.00
2025-05-07 18:26:44;94220.00
2025-05-07 18:26:43;97260.00
2025-05-07 18:26:42;88760.00
2025-05-07 18:26:41;80260.00
2025-05-07 18:26:40;71760.00
2025-05-07 18:26:39;63260.00
2025-05-07 18:26:38;54760.00
2025-05-07 18:26:37;46260.00
2025-05-07 18:26:36;37760.00
2025-05-07 18:26:35;29260.00
2025-05-07 18:26:34;20760.00
2025-05-07 18:26:33;12260.00
2025-05-07 18:26:32;3760.00
2025-05-07 18:26:31;4740.00
2025-05-07 18:26:30;13240.00
2025-05-07 18:26:29;21740.00
2025-05-07 18:26:28;30240.00
2025-05-07 18:26:27;38740.00
2025-05-07 18:26:26;47240.00
2025-05-07 18:26:25;55740.00
2025-05-07 18:26:24;64240.00
2025-05-07 18:26:23;72740.00
2025-05-07 18:26:22;81240.00
2025-05-07 18:26:21;89740.00
2025-05-07 18:26:20;98240.00
2025-05-07 18:26:19;93240.00
2025-05-07 18:26:18;84740.00
2025-05-07 18:26:17;76240.00
2025-05-07 18:26:16;67740.00
2025-05-07 18:26:15;59240.00
2025-05-07 18:26:14;50740.00
2025-05-07 18:26:13;42240.00
2025-05-07 18:26:12;33740.00
2025-05-07 18:26:11;25240.00
2025-05-07 18:26:10;16740.00
2025-05-07 18:26:09;8240.00
2025-05-07 18:26:08;260.00
2025-05-07 18:26:07;8760.00
2025-05-07 18:26:06;17260.00
2025-05-07 18:26:05;25760.00
2025-05-07 18:26:04;34260.00
2025-05-07 18:26:03;42760.00
2025-05-07 18:26:02;51260.00
2025-05-07 18:26:01;59760.00
2025-05-07 18:26:00;68260.00
2025-05-07 18:25:59;76760.00
2025-05-07 18:25:58;85260.00
2025-05-07 18:25:57;93760.00
2025-05-07 18:25:56;97720.00
2025-05-07 18:25:55;89220.00
2025-05-07 18:25:54;80720.00
2025-05-07 18:25:53;72220.00
2025-05-07 18:25:52;63720.00
2025-05-07 18:25:51;55220.00
2025-05-07 18:25:50;46720.00
2025-05-07 18:25:49;38220.00
2025-05-07 18:25:48;29720.00
2025-05-07 18:25:47;21220.00
2025-05-07 18:25:46;12720.00
2025-05-07 18:25:45;4220.00
2025-05-07 18:25:44;4280.00
2025-05-07 18:25:43;12780.00
2025-05-07 18:25:42;21280.00
2025-05-07 18:25:41;29780.00
2025-05-07 18:25:40;38280.00
2025-05-07 18:25:39;46780.00
2025-05-07 18:25:38;55280.00
2025-05-07 18:25:37;63780.00
2025-05-07 18:25:36;72280.00
2025-05-07 18:25:35;80780.00
2025-05-07 18:25:34;89280.00
2025-05-07 18:25:33;97780.00
2025-05-07 18:25:32;93700.00
2025-05-07 18:25:31;85200.00
2025-05-07 18:25:30;76700.00
2025-05-07 18:25:29;68200.00
2025-05-07 18:25:28;59700.00
2025-05-07 18:25:27;51200.00
2025-05-07 18:25:26;42700.00
2025-05-07 18:25:25;34200.00
2025-05-07 18:25:24;25700.00
2025-05-07 18:25:23;17200.00
2025-05-07 18:25:22;8700.00
2025-05-07 18:25:21;200.00
2025-05-07 18:25:20;8300.00
2025-05-07 18:25:19;16800.00
2025-05-07 18:25:18;25300.00
2025-05-07 18:25:17;33800.00
2025-05-07 18:25:16;42300.00
2025-05-07 18:25:15;50800.00
2025-05-07 18:25:14;59300.00
2025-05-07 18:25:13;67800.00
2025-05-07 18:25:12;76300.00
2025-05-07 18:25:11;84800.00
2025-05-07 18:25:10;93300.00
2025-05-07 18:25:09;98180.00
2025-05-07 18:25:08;89680.00
2025-05-07 18:25:07;81180.00
2025-05-07 18:25:06;72680.00
2025-05-07 18:25:05;64180.00
2025-05-07 18:25:04;55680.00
2025-05-07 18:25:03;47180.00
2025-05-07 18:25:02;38680.00
2025-05-07 18:25:01;30180.00
2025-05-07 18:25:00;21680.00
2025-05-07 18:24:59;13180.00
2025-05-07 18:24:58;4680.00
2025-05-07 18:24:57;3820.00
2025-05-07 18:24:56;12320.00
2025-05-07 18:24:55;20820.00
2025-05-07 18:24:54;29320.00
2025-05-07 18:24:53;37820.00
2025-05-07 18:24:52;46320.00
2025-05-07 18:24:51;54820.00
2025-05-07 18:24:50;63320.00
2025-05-07 18:24:49;71820.00
2025-05-07 18:24:48;80320.00
2025-05-07 18:24:47;88820.00
2025-05-07 18:24:46;97320.00
2025-05-07 18:24:45;94160.00
2025-05-07 18:24:44;85660.00
2025-05-07 18:24:43;77160.00
2025-05-07 18:24:42;68660.00
2025-05-07 18:24:41;60160.00
2025-05-07 18:24:40;51660.00
2025-05-07 18:24:39;43160.00
2025-05-07 18:24:38;34660.00
2025-05-07 18:24:37;26160.00
2025-05-07 18:24:36;17660.00
2025-05-07 18:24:35;9160.00
2025-05-07 18:24:34;660.00
2025-05-07 18:24:33;7840.00
2025-05-07 18:24:32;16340.00
2025-05-07 18:24:31;24840.00
2025-05-07 18:24:30;33340.00
2025-05-07 18:24:29;41840.00
2025-05-07 18:24:28;50340.00
2025-05-07 18:24:27;58840.00
2025-05-07 18:24:26;67340.00
2025-05-07 18:24:25;75840.00
2025-05-07 18:24:24;84340.00
2025-05-07 18:24:23;92840.00
2025-05-07 18:24:22;98640.00
2025-05-07 18:24:21;90140.00
2025-05-07 18:24:20;81640.00
2025-05-07 18:24:19;73140.00
2025-05-07 18:24:18;64640.00
2025-05-07 18:24:17;56140.00
2025-05-07 18:24:16;47640.00
2025-05-07 18:24:15;39140.00
2025-05-07 18:24:14;30640.00
2025-05-07 18:24:13;22140.00
2025-05-07 18:24:12;13640.00
2025-05-07 18:24:11;5140.00
2025-05-07 18:24:10;3360.00
2025-05-07 18:24:09;11860.00
2025-05-07 18:24:08;20360.00
2025-05-07 18:24:07;28860.00
2025-05-07 18:24:06;37360.00
2025-05-07 18:24:05;45860.00
2025-05-07 18:24:04;54360.00
2025-05-07 18:24:03;62860.00
2025-05-07 18:24:02;71360.00
2025-05-07 18:24:01;79860.00
2025-05-07 18:24:00;88360.00
2025-05-07 18:23:59;96860.00
2025-05-07 18:23:58;94620.00
2025-05-07 18:23:57;86120.00
2025-05-07 18:23:56;77620.00
2025-05-07 18:23:55;69120.00
2025-05-07 18:23:54;60620.00
2025-05-07 18:23:53;52120.00
2025-05-07 18:23:52;43620.00
2025-05-07 18:23:51;35120.00
2025-05-07 18:23:50;26620.00
2025-05-07 18:23:49;18120.00
2025-05-07 18:23:48;9620.00
2025-05-07 18:23:47;1120.00
2025-05-07 18:23:46;7380.00
2025-05-07 18:23:45;15880.00
2025-05-07 18:23:44;24380.00
2025-05-07 18:23:43;32880.00
2025-05-07 18:23:42;41380.00
2025-05-07 18:23:41;49880.00
2025-05-07 18:23:40;58380.00
2025-05-07 18:23:39;66880.00
2025-05-07 18:23:38;75380.00
2025-05-07 18:23:37;83880.00
2025-05-07 18:23:36;92380.00
2025-05-07 18:23:35;99100.00
2025-05-07 18:23:34;90600.00
2025-05-07 18:23:33;82100.00
2025-05-07 18:23:32;73600.00
