Fecha y Hora;DR-3047 - Indicador sobrepresión S-304
2025-05-07 18:30:03;240.00
2025-05-07 18:30:02;610.00
2025-05-07 18:30:01;1460.00
2025-05-07 18:30:00;2310.00
2025-05-07 18:29:59;3160.00
2025-05-07 18:29:58;4010.00
2025-05-07 18:29:57;4860.00
2025-05-07 18:29:56;5710.00
2025-05-07 18:29:55;6560.00
2025-05-07 18:29:54;7410.00
2025-05-07 18:29:53;8260.00
2025-05-07 18:29:52;9110.00
2025-05-07 18:29:51;9960.00
2025-05-07 18:29:50;9188.00
2025-05-07 18:29:49;8338.00
2025-05-07 18:29:48;7488.00
2025-05-07 18:29:47;6638.00
2025-05-07 18:29:46;5788.00
2025-05-07 18:29:45;4938.00
2025-05-07 18:29:44;4088.00
2025-05-07 18:29:43;3238.00
2025-05-07 18:29:42;2388.00
2025-05-07 18:29:41;1538.00
2025-05-07 18:29:40;688.00
2025-05-07 18:29:39;162.00
2025-05-07 18:29:38;1012.00
2025-05-07 18:29:37;1862.00
2025-05-07 18:29:36;2712.00
2025-05-07 18:29:35;3562.00
2025-05-07 18:29:34;4412.00
2025-05-07 18:29:33;5262.00
2025-05-07 18:29:32;6112.00
2025-05-07 18:29:31;6962.00
2025-05-07 18:29:30;7812.00
2025-05-07 18:29:29;8662.00
2025-05-07 18:29:28;9512.00
2025-05-07 18:29:27;9636.00
2025-05-07 18:29:26;8786.00
2025-05-07 18:29:25;7936.00
2025-05-07 18:29:24;7086.00
2025-05-07 18:29:23;6236.00
2025-05-07 18:29:22;5386.00
2025-05-07 18:29:21;4536.00
2025-05-07 18:29:20;3686.00
2025-05-07 18:29:19;2836.00
2025-05-07 18:29:18;1986.00
2025-05-07 18:29:17;1136.00
2025-05-07 18:29:16;286.00
2025-05-07 18:29:15;564.00
2025-05-07 18:29:14;1414.00
2025-05-07 18:29:13;2264.00
2025-05-07 18:29:12;3114.00
2025-05-07 18:29:11;3964.00
2025-05-07 18:29:10;4814.00
2025-05-07 18:29:09;5664.00
2025-05-07 18:29:08;6514.00
2025-05-07 18:29:07;7364.00
2025-05-07 18:29:06;8214.00
2025-05-07 18:29:05;9064.00
2025-05-07 18:29:04;9914.00
2025-05-07 18:29:03;9234.00
2025-05-07 18:29:02;8384.00
2025-05-07 18:29:01;7534.00
2025-05-07 18:29:00;6684.00
2025-05-07 18:28:59;5834.00
2025-05-07 18:28:58;4984.00
2025-05-07 18:28:57;4134.00
2025-05-07 18:28:56;3284.00
2025-05-07 18:28:55;2434.00
2025-05-07 18:28:54;1584.00
2025-05-07 18:28:53;734.00
2025-05-07 18:28:52;116.00
2025-05-07 18:28:51;966.00
2025-05-07 18:28:50;1816.00
2025-05-07 18:28:49;2666.00
2025-05-07 18:28:48;3516.00
2025-05-07 18:28:47;4366.00
2025-05-07 18:28:46;5216.00
2025-05-07 18:28:45;6066.00
2025-05-07 18:28:44;6916.00
2025-05-07 18:28:43;7766.00
2025-05-07 18:28:42;8616.00
2025-05-07 18:28:41;9466.00
2025-05-07 18:28:40;9682.00
2025-05-07 18:28:39;8832.00
2025-05-07 18:28:38;7982.00
2025-05-07 18:28:37;7132.00
2025-05-07 18:28:36;6282.00
2025-05-07 18:28:35;5432.00
2025-05-07 18:28:34;4582.00
2025-05-07 18:28:33;3732.00
2025-05-07 18:28:32;2882.00
2025-05-07 18:28:31;2032.00
2025-05-07 18:28:30;1182.00
2025-05-07 18:28:29;332.00
2025-05-07 18:28:28;518.00
2025-05-07 18:28:27;1368.00
2025-05-07 18:28:26;2218.00
2025-05-07 18:28:25;3068.00
2025-05-07 18:28:24;3918.00
2025-05-07 18:28:23;4768.00
2025-05-07 18:28:22;5618.00
2025-05-07 18:28:21;6468.00
2025-05-07 18:28:20;7318.00
2025-05-07 18:28:19;8168.00
2025-05-07 18:28:18;9018.00
2025-05-07 18:28:17;9868.00
2025-05-07 18:28:16;9280.00
2025-05-07 18:28:15;8430.00
2025-05-07 18:28:14;7580.00
2025-05-07 18:28:13;6730.00
2025-05-07 18:28:12;5880.00
2025-05-07 18:28:11;5030.00
2025-05-07 18:28:10;4180.00
2025-05-07 18:28:09;3330.00
2025-05-07 18:28:08;2480.00
2025-05-07 18:28:07;1630.00
2025-05-07 18:28:06;780.00
2025-05-07 18:28:05;70.00
2025-05-07 18:28:04;920.00
2025-05-07 18:28:03;1770.00
2025-05-07 18:28:02;2620.00
2025-05-07 18:28:01;3470.00
2025-05-07 18:28:00;4320.00
2025-05-07 18:27:59;5170.00
2025-05-07 18:27:58;6020.00
2025-05-07 18:27:57;6870.00
2025-05-07 18:27:56;7720.00
2025-05-07 18:27:55;8570.00
2025-05-07 18:27:54;9420.00
2025-05-07 18:27:53;9728.00
2025-05-07 18:27:52;8878.00
2025-05-07 18:27:51;8028.00
2025-05-07 18:27:50;7178.00
2025-05-07 18:27:49;6328.00
2025-05-07 18:27:48;5478.00
2025-05-07 18:27:47;4628.00
2025-05-07 18:27:46;3778.00
2025-05-07 18:27:45;2928.00
2025-05-07 18:27:44;2078.00
2025-05-07 18:27:43;1228.00
2025-05-07 18:27:42;378.00
2025-05-07 18:27:41;472.00
2025-05-07 18:27:40;1322.00
2025-05-07 18:27:39;2172.00
2025-05-07 18:27:38;3022.00
2025-05-07 18:27:37;3872.00
2025-05-07 18:27:36;4722.00
2025-05-07 18:27:35;5572.00
2025-05-07 18:27:34;6422.00
2025-05-07 18:27:33;7272.00
2025-05-07 18:27:32;8122.00
2025-05-07 18:27:31;8972.00
2025-05-07 18:27:30;9822.00
2025-05-07 18:27:29;9326.00
2025-05-07 18:27:28;8476.00
2025-05-07 18:27:27;7626.00
2025-05-07 18:27:26;6776.00
2025-05-07 18:27:25;5926.00
2025-05-07 18:27:24;5076.00
2025-05-07 18:27:23;4226.00
2025-05-07 18:27:22;3376.00
2025-05-07 18:27:21;2526.00
2025-05-07 18:27:20;1676.00
2025-05-07 18:27:19;826.00
2025-05-07 18:27:18;24.00
2025-05-07 18:27:17;874.00
2025-05-07 18:27:16;1724.00
2025-05-07 18:27:15;2574.00
2025-05-07 18:27:14;3424.00
2025-05-07 18:27:13;4274.00
2025-05-07 18:27:12;5124.00
2025-05-07 18:27:11;5974.00
2025-05-07 18:27:10;6824.00
2025-05-07 18:27:09;7674.00
2025-05-07 18:27:08;8524.00
2025-05-07 18:27:07;9374.00
2025-05-07 18:27:06;9774.00
2025-05-07 18:27:05;8924.00
2025-05-07 18:27:04;8074.00
2025-05-07 18:27:03;7224.00
2025-05-07 18:27:02;6374.00
2025-05-07 18:27:01;5524.00
2025-05-07 18:27:00;4674.00
2025-05-07 18:26:59;3824.00
2025-05-07 18:26:58;2974.00
2025-05-07 18:26:57;2124.00
2025-05-07 18:26:56;1274.00
2025-05-07 18:26:55;424.00
2025-05-07 18:26:54;426.00
2025-05-07 18:26:53;1276.00
2025-05-07 18:26:52;2126.00
2025-05-07 18:26:51;2976.00
2025-05-07 18:26:50;3826.00
2025-05-07 18:26:49;4676.00
2025-05-07 18:26:48;5526.00
2025-05-07 18:26:47;6376.00
2025-05-07 18:26:46;7226.00
2025-05-07 18:26:45;8076.00
2025-05-07 18:26:44;8926.00
2025-05-07 18:26:43;9776.00
2025-05-07 18:26:42;9372.00
2025-05-07 18:26:41;8522.00
2025-05-07 18:26:40;7672.00
2025-05-07 18:26:39;6822.00
2025-05-07 18:26:38;5972.00
2025-05-07 18:26:37;5122.00
2025-05-07 18:26:36;4272.00
2025-05-07 18:26:35;3422.00
2025-05-07 18:26:34;2572.00
2025-05-07 18:26:33;1722.00
2025-05-07 18:26:32;872.00
2025-05-07 18:26:31;22.00
2025-05-07 18:26:30;828.00
2025-05-07 18:26:29;1678.00
2025-05-07 18:26:28;2528.00
2025-05-07 18:26:27;3378.00
2025-05-07 18:26:26;4228.00
2025-05-07 18:26:25;5078.00
2025-05-07 18:26:24;5928.00
2025-05-07 18:26:23;6778.00
2025-05-07 18:26:22;7628.00
2025-05-07 18:26:21;8478.00
2025-05-07 18:26:20;9328.00
2025-05-07 18:26:19;9820.00
2025-05-07 18:26:18;8970.00
2025-05-07 18:26:17;8120.00
2025-05-07 18:26:16;7270.00
2025-05-07 18:26:15;6420.00
2025-05-07 18:26:14;5570.00
2025-05-07 18:26:13;4720.00
2025-05-07 18:26:12;3870.00
2025-05-07 18:26:11;3020.00
2025-05-07 18:26:10;2170.00
2025-05-07 18:26:09;1320.00
2025-05-07 18:26:08;470.00
2025-05-07 18:26:07;380.00
2025-05-07 18:26:06;1230.00
2025-05-07 18:26:05;2080.00
2025-05-07 18:26:04;2930.00
2025-05-07 18:26:03;3780.00
2025-05-07 18:26:02;4630.00
2025-05-07 18:26:01;5480.00
2025-05-07 18:26:00;6330.00
2025-05-07 18:25:59;7180.00
2025-05-07 18:25:58;8030.00
2025-05-07 18:25:57;8880.00
2025-05-07 18:25:56;9730.00
2025-05-07 18:25:55;9418.00
2025-05-07 18:25:54;8568.00
2025-05-07 18:25:53;7718.00
2025-05-07 18:25:52;6868.00
2025-05-07 18:25:51;6018.00
2025-05-07 18:25:50;5168.00
2025-05-07 18:25:49;4318.00
2025-05-07 18:25:48;3468.00
2025-05-07 18:25:47;2618.00
2025-05-07 18:25:46;1768.00
2025-05-07 18:25:45;918.00
2025-05-07 18:25:44;68.00
2025-05-07 18:25:43;782.00
2025-05-07 18:25:42;1632.00
2025-05-07 18:25:41;2482.00
2025-05-07 18:25:40;3332.00
2025-05-07 18:25:39;4182.00
2025-05-07 18:25:38;5032.00
2025-05-07 18:25:37;5882.00
2025-05-07 18:25:36;6732.00
2025-05-07 18:25:35;7582.00
2025-05-07 18:25:34;8432.00
2025-05-07 18:25:33;9282.00
2025-05-07 18:25:32;9866.00
2025-05-07 18:25:31;9016.00
2025-05-07 18:25:30;8166.00
2025-05-07 18:25:29;7316.00
2025-05-07 18:25:28;6466.00
2025-05-07 18:25:27;5616.00
2025-05-07 18:25:26;4766.00
2025-05-07 18:25:25;3916.00
2025-05-07 18:25:24;3066.00
2025-05-07 18:25:23;2216.00
2025-05-07 18:25:22;1366.00
2025-05-07 18:25:21;516.00
2025-05-07 18:25:20;334.00
2025-05-07 18:25:19;1184.00
2025-05-07 18:25:18;2034.00
2025-05-07 18:25:17;2884.00
2025-05-07 18:25:16;3734.00
2025-05-07 18:25:15;4584.00
2025-05-07 18:25:14;5434.00
2025-05-07 18:25:13;6284.00
2025-05-07 18:25:12;7134.00
2025-05-07 18:25:11;7984.00
2025-05-07 18:25:10;8834.00
2025-05-07 18:25:09;9684.00
2025-05-07 18:25:08;9464.00
2025-05-07 18:25:07;8614.00
2025-05-07 18:25:06;7764.00
2025-05-07 18:25:05;6914.00
2025-05-07 18:25:04;6064.00
2025-05-07 18:25:03;5214.00
2025-05-07 18:25:02;4364.00
2025-05-07 18:25:01;3514.00
2025-05-07 18:25:00;2664.00
2025-05-07 18:24:59;1814.00
2025-05-07 18:24:58;964.00
2025-05-07 18:24:57;114.00
2025-05-07 18:24:56;736.00
2025-05-07 18:24:55;1586.00
2025-05-07 18:24:54;2436.00
2025-05-07 18:24:53;3286.00
2025-05-07 18:24:52;4136.00
2025-05-07 18:24:51;4986.00
2025-05-07 18:24:50;5836.00
2025-05-07 18:24:49;6686.00
2025-05-07 18:24:48;7536.00
2025-05-07 18:24:47;8386.00
2025-05-07 18:24:46;9236.00
2025-05-07 18:24:45;9912.00
2025-05-07 18:24:44;9062.00
2025-05-07 18:24:43;8212.00
2025-05-07 18:24:42;7362.00
2025-05-07 18:24:41;6512.00
2025-05-07 18:24:40;5662.00
2025-05-07 18:24:39;4812.00
2025-05-07 18:24:38;3962.00
2025-05-07 18:24:37;3112.00
2025-05-07 18:24:36;2262.00
2025-05-07 18:24:35;1412.00
2025-05-07 18:24:34;562.00
2025-05-07 18:24:33;288.00
2025-05-07 18:24:32;1138.00
2025-05-07 18:24:31;1988.00
2025-05-07 18:24:30;2838.00
2025-05-07 18:24:29;3688.00
2025-05-07 18:24:28;4538.00
2025-05-07 18:24:27;5388.00
2025-05-07 18:24:26;6238.00
2025-05-07 18:24:25;7088.00
2025-05-07 18:24:24;7938.00
2025-05-07 18:24:23;8788.00
2025-05-07 18:24:22;9638.00
2025-05-07 18:24:21;9510.00
2025-05-07 18:24:20;8660.00
2025-05-07 18:24:19;7810.00
2025-05-07 18:24:18;6960.00
2025-05-07 18:24:17;6110.00
2025-05-07 18:24:16;5260.00
2025-05-07 18:24:15;4410.00
2025-05-07 18:24:14;3560.00
2025-05-07 18:24:13;2710.00
2025-05-07 18:24:12;1860.00
2025-05-07 18:24:11;1010.00
2025-05-07 18:24:10;160.00
2025-05-07 18:24:09;690.00
2025-05-07 18:24:08;1540.00
2025-05-07 18:24:07;2390.00
2025-05-07 18:24:06;3240.00
2025-05-07 18:24:05;4090.00
2025-05-07 18:24:04;4940.00
2025-05-07 18:24:03;5790.00
2025-05-07 18:24:02;6640.00
2025-05-07 18:24:01;7490.00
2025-05-07 18:24:00;8340.00
2025-05-07 18:23:59;9190.00
2025-05-07 18:23:58;9958.00
2025-05-07 18:23:57;9108.00
2025-05-07 18:23:56;8258.00
2025-05-07 18:23:55;7408.00
2025-05-07 18:23:54;6558.00
2025-05-07 18:23:53;5708.00
2025-05-07 18:23:52;4858.00
2025-05-07 18:23:51;4008.00
2025-05-07 18:23:50;3158.00
2025-05-07 18:23:49;2308.00
2025-05-07 18:23:48;1458.00
2025-05-07 18:23:47;608.00
2025-05-07 18:23:46;242.00
2025-05-07 18:23:45;1092.00
2025-05-07 18:23:44;1942.00
2025-05-07 18:23:43;2792.00
2025-05-07 18:23:42;3642.00
2025-05-07 18:23:41;4492.00
2025-05-07 18:23:40;5342.00
2025-05-07 18:23:39;6192.00
2025-05-07 18:23:38;7042.00
2025-05-07 18:23:37;7892.00
2025-05-07 18:23:36;8742.00
2025-05-07 18:23:35;9592.00
2025-05-07 18:23:34;9556.00
2025-05-07 18:23:33;8706.00
2025-05-07 18:23:32;7856.00
2025-05-07 18:23:31;7006.00
2025-05-07 18:23:30;6156.00
2025-05-07 18:23:29;5306.00
