Fecha y Hora;LIT-3049 - Nivel desgasificador S-304
2025-05-08 13:22:56;93.92
2025-05-08 13:22:55;67.67
2025-05-08 13:22:54;96.17
2025-05-08 13:22:53;46.42
2025-05-08 13:22:52;67.67
2025-05-08 13:22:51;55.92
2025-05-08 13:22:50;74.92
2025-05-08 13:22:49;34.17
2025-05-08 13:22:48;50.92
2025-05-08 13:22:47;27.42
2025-05-08 13:22:46;10.67
2025-05-08 13:22:45;51.42
2025-05-08 13:22:44;58.17
2025-05-08 13:22:43;93.92
2025-05-08 13:22:42;96.17
2025-05-08 13:22:41;83.67
2025-05-08 13:22:40;68.67
2025-05-08 13:22:39;90.92
2025-05-08 13:22:38;27.42
2025-05-08 13:22:37;92.17
2025-05-08 13:22:36;44.17
2025-05-08 13:22:35;44.17
2025-05-08 13:22:34;72.67
2025-05-08 13:22:33;29.67
2025-05-08 13:22:32;86.67
2025-05-08 13:22:31;41.92
2025-05-08 13:22:30;26.17
2025-05-08 13:22:29;87.17
2025-05-08 13:22:28;77.67
2025-05-08 13:22:27;92.17
2025-05-08 13:22:26;46.92
2025-05-08 13:22:25;46.92
2025-05-08 13:22:24;65.42
2025-05-08 13:22:23;6.17
2025-05-08 13:22:22;37.42
2025-05-08 13:22:21;34.67
2025-05-08 13:22:20;42.42
2025-05-08 13:22:19;11.67
2025-05-08 13:22:18;47.42
2025-05-08 13:22:17;61.92
2025-05-08 13:22:16;14.42
2025-05-08 13:22:15;81.42
2025-05-08 13:22:14;30.67
2025-05-08 13:22:13;35.17
2025-05-08 13:22:12;66.42
2025-05-08 13:22:11;28.42
2025-05-08 13:22:10;31.67
2025-05-08 13:22:09;91.42
2025-05-08 13:22:08;17.67
2025-05-08 13:22:07;38.42
2025-05-08 13:22:06;4.42
2025-05-08 13:22:05;35.17
2025-05-08 13:22:04;32.92
2025-05-08 13:22:03;99.42
2025-05-08 13:22:02;89.92
2025-05-08 13:22:01;73.67
2025-05-08 13:22:00;64.17
2025-05-08 13:21:59;18.92
2025-05-08 13:21:58;71.42
2025-05-08 13:21:57;32.92
2025-05-08 13:21:56;94.92
2025-05-08 13:21:55;30.67
2025-05-08 13:21:54;13.92
2025-05-08 13:21:53;28.42
2025-05-08 13:21:52;1.67
2025-05-08 13:21:51;37.92
2025-05-08 13:21:50;66.42
2025-05-08 13:21:49;28.42
2025-05-08 13:21:48;42.92
2025-05-08 13:21:47;64.17
2025-05-08 13:21:46;78.17
2025-05-08 13:21:45;97.17
2025-05-08 13:21:44;61.92
2025-05-08 13:21:43;71.42
2025-05-08 13:21:42;66.92
2025-05-08 13:21:41;28.42
2025-05-08 13:21:40;37.92
2025-05-08 13:21:39;3.67
2025-05-08 13:21:38;91.42
2025-05-08 13:21:37;84.67
2025-05-08 13:21:36;79.67
2025-05-08 13:21:35;35.67
2025-05-08 13:21:34;98.17
2025-05-08 13:21:33;71.92
2025-05-08 13:21:32;9.92
2025-05-08 13:21:31;35.67
2025-05-08 13:21:30;31.17
2025-05-08 13:21:29;60.17
2025-05-08 13:21:28;29.92
2025-05-08 13:21:27;41.67
2025-05-08 13:21:26;49.42
2025-05-08 13:21:25;82.42
2025-05-08 13:21:24;15.42
2025-05-08 13:21:23;13.17
2025-05-08 13:21:22;9.92
2025-05-08 13:21:21;43.42
2025-05-08 13:21:20;35.67
2025-05-08 13:21:19;62.42
2025-05-08 13:21:18;52.92
2025-05-08 13:21:17;57.92
2025-05-08 13:21:16;55.67
2025-05-08 13:21:15;53.42
2025-05-08 13:21:14;10.42
2025-05-08 13:21:13;62.42
2025-05-08 13:21:12;65.17
2025-05-08 13:21:11;55.67
2025-05-08 13:21:10;95.92
2025-05-08 13:21:09;19.42
2025-05-08 13:21:08;17.67
2025-05-08 13:21:07;92.42
2025-05-08 13:21:06;99.17
2025-05-08 13:21:05;42.67
2025-05-08 13:21:04;44.92
2025-05-08 13:21:03;9.92
2025-05-08 13:21:02;94.17
2025-05-08 13:21:01;89.17
2025-05-08 13:21:00;36.67
2025-05-08 13:20:59;33.92
2025-05-08 13:20:58;0.92
2025-05-08 13:20:57;24.92
2025-05-08 13:20:56;0.92
2025-05-08 13:20:55;51.17
2025-05-08 13:20:54;29.92
2025-05-08 13:20:53;18.17
2025-05-08 13:20:52;15.92
2025-05-08 13:20:51;29.42
2025-05-08 13:20:50;10.42
2025-05-08 13:20:49;51.17
2025-05-08 13:20:48;62.92
2025-05-08 13:20:47;79.67
2025-05-08 13:20:46;10.92
2025-05-08 13:20:45;22.67
2025-05-08 13:20:44;82.42
2025-05-08 13:20:43;70.17
2025-05-08 13:20:42;70.67
2025-05-08 13:20:41;91.92
2025-05-08 13:20:40;8.67
2025-05-08 13:20:39;94.17
2025-05-08 13:20:38;84.67
2025-05-08 13:20:37;15.42
2025-05-08 13:20:36;40.92
2025-05-08 13:20:35;32.92
2025-05-08 13:20:34;30.17
2025-05-08 13:20:33;59.17
2025-05-08 13:20:32;7.42
2025-05-08 13:20:31;0.67
2025-05-08 13:20:30;6.42
2025-05-08 13:20:29;18.67
2025-05-08 13:20:28;23.17
2025-05-08 13:20:27;4.17
2025-05-08 13:20:26;82.42
2025-05-08 13:20:25;10.92
2025-05-08 13:20:24;56.17
2025-05-08 13:20:23;20.92
2025-05-08 13:20:22;18.67
2025-05-08 13:20:21;58.92
2025-05-08 13:20:20;32.17
2025-05-08 13:20:19;13.67
2025-05-08 13:20:18;99.67
2025-05-08 13:20:17;68.92
2025-05-08 13:20:16;39.92
2025-05-08 13:20:15;51.67
2025-05-08 13:20:14;39.92
2025-05-08 13:20:13;56.67
2025-05-08 13:20:12;51.67
2025-05-08 13:20:11;39.92
2025-05-08 13:20:10;9.17
2025-05-08 13:20:09;58.92
2025-05-08 13:20:08;54.42
2025-05-08 13:20:07;25.92
2025-05-08 13:20:06;9.17
2025-05-08 13:20:05;1.92
2025-05-08 13:20:04;62.17
2025-05-08 13:20:03;17.92
2025-05-08 13:20:02;59.92
2025-05-08 13:20:01;13.42
2025-05-08 13:20:00;40.42
2025-05-08 13:19:59;9.67
2025-05-08 13:19:58;75.67
2025-05-08 13:19:57;95.17
2025-05-08 13:19:56;49.92
2025-05-08 13:19:55;49.92
2025-05-08 13:19:54;87.92
2025-05-08 13:19:53;49.92
2025-05-08 13:19:52;82.92
2025-05-08 13:19:51;28.67
2025-05-08 13:19:50;87.92
2025-05-08 13:19:49;26.42
2025-05-08 13:19:48;62.17
2025-05-08 13:19:47;57.17
2025-05-08 13:19:46;4.67
2025-05-08 13:19:45;40.42
2025-05-08 13:19:44;53.67
2025-05-08 13:19:43;77.17
2025-05-08 13:19:42;65.42
2025-05-08 13:19:41;22.42
2025-05-08 13:19:40;91.17
2025-05-08 13:19:39;43.67
2025-05-08 13:19:38;85.67
2025-05-08 13:19:37;97.92
2025-05-08 13:19:36;83.92
2025-05-08 13:19:35;54.92
2025-05-08 13:19:34;43.17
2025-05-08 13:19:33;97.92
2025-05-08 13:19:32;78.17
2025-05-08 13:19:31;72.67
2025-05-08 13:19:30;3.92
2025-05-08 13:19:29;17.42
2025-05-08 13:19:28;14.67
2025-05-08 13:19:27;24.67
2025-05-08 13:19:26;72.17
2025-05-08 13:19:25;48.17
2025-05-08 13:19:24;86.17
2025-05-08 13:19:23;47.67
2025-05-08 13:19:22;26.42
2025-05-08 13:19:21;0.67
2025-05-08 13:19:20;69.42
2025-05-08 13:19:19;14.67
2025-05-08 13:19:18;7.92
2025-05-08 13:19:17;48.17
2025-05-08 13:19:16;64.42
2025-05-08 13:19:15;79.42
2025-05-08 13:19:14;96.17
2025-05-08 13:19:13;36.42
2025-05-08 13:19:12;64.92
2025-05-08 13:19:11;22.42
2025-05-08 13:19:10;72.17
2025-05-08 13:19:09;72.17
2025-05-08 13:19:08;10.67
2025-05-08 13:19:07;21.92
2025-05-08 13:19:06;98.42
2025-05-08 13:19:05;76.67
2025-05-08 13:19:04;14.67
2025-05-08 13:19:03;48.17
2025-05-08 13:19:02;53.67
2025-05-08 13:19:01;42.42
2025-05-08 13:19:00;64.67
2025-05-08 13:18:59;51.92
2025-05-08 13:18:58;57.42
2025-05-08 13:18:57;72.17
2025-05-08 13:18:56;77.17
2025-05-08 13:18:55;7.92
2025-05-08 13:18:54;29.67
2025-05-08 13:18:53;1.17
2025-05-08 13:18:52;32.92
2025-05-08 13:18:51;75.42
2025-05-08 13:18:50;70.92
2025-05-08 13:18:49;1.67
2025-05-08 13:18:48;6.17
2025-05-08 13:18:47;68.67
2025-05-08 13:18:46;87.17
2025-05-08 13:18:45;20.17
2025-05-08 13:18:44;72.67
2025-05-08 13:18:43;98.92
2025-05-08 13:18:42;56.42
2025-05-08 13:18:41;84.42
2025-05-08 13:18:40;3.92
2025-05-08 13:18:39;17.92
2025-05-08 13:18:38;55.42
2025-05-08 13:18:37;3.92
2025-05-08 13:18:36;6.17
2025-05-08 13:18:35;94.42
2025-05-08 13:18:34;58.17
2025-05-08 13:18:33;87.17
2025-05-08 13:18:32;75.42
2025-05-08 13:18:31;53.67
2025-05-08 13:18:30;70.92
2025-05-08 13:18:29;52.92
2025-05-08 13:18:28;36.17
2025-05-08 13:18:27;38.92
2025-05-08 13:18:26;84.92
2025-05-08 13:18:25;94.42
2025-05-08 13:18:24;68.67
2025-05-08 13:18:23;70.42
2025-05-08 13:18:22;61.42
2025-05-08 13:18:21;32.92
2025-05-08 13:18:20;20.67
2025-05-08 13:18:19;87.17
2025-05-08 13:18:18;11.17
2025-05-08 13:18:17;46.92
2025-05-08 13:18:16;42.42
2025-05-08 13:18:15;18.42
2025-05-08 13:18:14;80.42
2025-05-08 13:18:13;6.67
2025-05-08 13:18:12;85.42
2025-05-08 13:18:11;16.17
2025-05-08 13:18:10;23.42
2025-05-08 13:18:09;32.92
2025-05-08 13:18:08;20.67
2025-05-08 13:18:07;33.42
2025-05-08 13:18:06;35.17
2025-05-08 13:18:05;42.42
2025-05-08 13:18:04;94.92
2025-05-08 13:18:03;75.92
2025-05-08 13:18:02;66.42
2025-05-08 13:18:01;80.42
2025-05-08 13:18:00;83.67
2025-05-08 13:17:59;95.92
2025-05-08 13:17:58;81.92
2025-05-08 13:17:57;63.92
2025-05-08 13:17:56;99.17
2025-05-08 13:17:55;91.92
2025-05-08 13:17:54;42.92
2025-05-08 13:17:53;78.17
2025-05-08 13:17:52;18.92
2025-05-08 13:17:51;54.67
2025-05-08 13:17:50;71.42
2025-05-08 13:17:49;69.17
2025-05-08 13:17:48;95.42
2025-05-08 13:17:47;19.42
2025-05-08 13:17:46;47.92
2025-05-08 13:17:45;64.17
2025-05-08 13:17:44;7.17
2025-05-08 13:17:43;2.67
2025-05-08 13:17:42;18.92
2025-05-08 13:17:41;23.92
2025-05-08 13:17:40;11.67
2025-05-08 13:17:39;78.67
2025-05-08 13:17:38;57.42
2025-05-08 13:17:37;9.92
2025-05-08 13:17:36;73.67
2025-05-08 13:17:35;76.42
2025-05-08 13:17:34;64.17
2025-05-08 13:17:33;50.67
2025-05-08 13:17:32;78.67
2025-05-08 13:17:31;57.92
2025-05-08 13:17:30;57.42
2025-05-08 13:17:29;83.67
2025-05-08 13:17:28;24.42
2025-05-08 13:17:27;38.42
2025-05-08 13:17:26;14.17
2025-05-08 13:17:25;34.92
2025-05-08 13:17:24;61.17
2025-05-08 13:17:23;22.67
2025-05-08 13:17:22;5.42
2025-05-08 13:17:21;14.92
2025-05-08 13:17:20;60.17
2025-05-08 13:17:19;7.67
2025-05-08 13:17:18;71.92
2025-05-08 13:17:17;88.67
2025-05-08 13:17:16;65.17
2025-05-08 13:17:15;41.17
2025-05-08 13:17:14;79.67
2025-05-08 13:17:13;10.42
2025-05-08 13:17:12;65.17
2025-05-08 13:17:11;45.67
2025-05-08 13:17:10;86.42
2025-05-08 13:17:09;12.67
2025-05-08 13:17:08;20.92
2025-05-08 13:17:07;46.67
2025-05-08 13:17:06;87.42
2025-05-08 13:17:05;94.67
2025-05-08 13:17:04;87.42
2025-05-08 13:17:03;55.67
2025-05-08 13:17:02;67.42
2025-05-08 13:17:01;27.17
2025-05-08 13:17:00;8.17
2025-05-08 13:16:59;86.92
2025-05-08 13:16:58;94.17
2025-05-08 13:16:57;3.17
2025-05-08 13:16:56;24.92
2025-05-08 13:16:55;0.92
2025-05-08 13:16:54;0.17
2025-05-08 13:16:53;73.42
2025-05-08 13:16:52;81.17
2025-05-08 13:16:51;99.17
2025-05-08 13:16:50;72.92
2025-05-08 13:16:49;89.67
2025-05-08 13:16:48;42.17
2025-05-08 13:16:47;74.67
2025-05-08 13:16:46;29.92
2025-05-08 13:16:45;46.67
2025-05-08 13:16:44;13.67
2025-05-08 13:16:43;56.17
2025-05-08 13:16:42;5.92
2025-05-08 13:16:41;24.92
2025-05-08 13:16:40;72.92
2025-05-08 13:16:39;29.92
2025-05-08 13:16:38;13.17
2025-05-08 13:16:37;39.42
2025-05-08 13:16:36;42.17
2025-05-08 13:16:35;77.92
2025-05-08 13:16:34;51.17
2025-05-08 13:16:33;80.17
2025-05-08 13:16:32;67.92
2025-05-08 13:16:31;27.67
2025-05-08 13:16:30;84.67
2025-05-08 13:16:29;84.67
2025-05-08 13:16:28;8.67
2025-05-08 13:16:27;65.67
2025-05-08 13:16:26;49.42
2025-05-08 13:16:25;68.42
2025-05-08 13:16:24;91.92
2025-05-08 13:16:23;36.42
2025-05-08 13:16:22;92.92
2025-05-08 13:16:21;53.17
2025-05-08 13:16:20;52.17
2025-05-08 13:16:19;85.17
2025-05-08 13:16:18;61.17
2025-05-08 13:16:17;11.42
2025-05-08 13:16:16;35.92
2025-05-08 13:16:15;40.92
2025-05-08 13:16:14;69.42
2025-05-08 13:16:13;77.17
2025-05-08 13:16:12;28.67
2025-05-08 13:16:11;40.42
2025-05-08 13:16:10;73.42
2025-05-08 13:16:09;99.67
2025-05-08 13:16:08;66.17
2025-05-08 13:16:07;20.92
2025-05-08 13:16:06;20.92
2025-05-08 13:16:05;92.42
2025-05-08 13:16:04;33.17
2025-05-08 13:16:03;23.67
2025-05-08 13:16:02;6.92
2025-05-08 13:16:01;85.67
2025-05-08 13:16:00;57.17
2025-05-08 13:15:59;68.42
2025-05-08 13:15:58;44.92
2025-05-08 13:15:57;73.92
2025-05-08 13:15:56;80.67
2025-05-08 13:15:55;54.92
2025-05-08 13:15:54;47.67
2025-05-08 13:15:53;30.92
2025-05-08 13:15:52;66.67
2025-05-08 13:15:51;79.42
2025-05-08 13:15:50;50.92
2025-05-08 13:15:49;10.67
2025-05-08 13:15:48;35.92
2025-05-08 13:15:47;14.17
2025-05-08 13:15:46;9.67
2025-05-08 13:15:45;78.42
2025-05-08 13:15:44;2.42
2025-05-08 13:15:43;67.17
2025-05-08 13:15:42;21.42
2025-05-08 13:15:41;66.67
2025-05-08 13:15:40;52.17
2025-05-08 13:15:39;38.17
2025-05-08 13:15:38;62.17
2025-05-08 13:15:37;93.42
2025-05-08 13:15:36;97.92
2025-05-08 13:15:35;52.67
2025-05-08 13:15:34;30.92
2025-05-08 13:15:33;76.17
2025-05-08 13:15:32;35.92
2025-05-08 13:15:31;21.42
2025-05-08 13:15:30;24.17
2025-05-08 13:15:29;97.92
2025-05-08 13:15:28;52.67
2025-05-08 13:15:27;29.17
2025-05-08 13:15:26;16.92
2025-05-08 13:15:25;40.42
2025-05-08 13:15:24;45.92
2025-05-08 13:15:23;74.92
2025-05-08 13:15:22;72.67
2025-05-08 13:15:21;63.17
2025-05-08 13:15:20;97.67
2025-05-08 13:15:19;82.17
2025-05-08 13:15:18;54.67
2025-05-08 13:15:17;26.17
2025-05-08 13:15:16;46.42
2025-05-08 13:15:15;88.92
2025-05-08 13:15:14;64.92
2025-05-08 13:15:13;36.42
2025-05-08 13:15:12;91.67
2025-05-08 13:15:11;89.42
2025-05-08 13:15:10;34.17
2025-05-08 13:15:09;86.67
2025-05-08 13:15:08;58.17
2025-05-08 13:15:07;15.17
2025-05-08 13:15:06;91.17
2025-05-08 13:15:05;60.42
2025-05-08 13:15:04;86.67
2025-05-08 13:15:03;20.17
2025-05-08 13:15:02;7.92
2025-05-08 13:15:01;2.92
2025-05-08 13:15:00;43.67
2025-05-08 13:14:59;46.42
2025-05-08 13:14:58;3.42
2025-05-08 13:14:57;53.17
2025-05-08 13:14:56;43.67
2025-05-08 13:14:55;17.92
2025-05-08 13:14:54;65.42
2025-05-08 13:14:53;86.67
2025-05-08 13:14:52;77.17
2025-05-08 13:14:51;12.92
2025-05-08 13:14:50;98.42
2025-05-08 13:14:49;41.42
2025-05-08 13:14:48;18.92
2025-05-08 13:14:47;98.17
2025-05-08 13:14:46;2.67
2025-05-08 13:14:45;17.92
2025-05-08 13:14:44;96.67
2025-05-08 13:14:43;10.67
2025-05-08 13:14:42;70.42
2025-05-08 13:14:41;86.67
2025-05-08 13:14:40;3.92
2025-05-08 13:14:39;22.92
2025-05-08 13:14:38;89.42
2025-05-08 13:14:37;63.17
2025-05-08 13:14:36;32.42
2025-05-08 13:14:35;25.17
2025-05-08 13:14:34;55.92
2025-05-08 13:14:33;30.67
2025-05-08 13:14:32;23.42
2025-05-08 13:14:31;33.42
2025-05-08 13:14:30;4.42
2025-05-08 13:14:29;0.42
2025-05-08 13:14:28;64.67
2025-05-08 13:14:27;49.17
2025-05-08 13:14:26;94.42
2025-05-08 13:14:25;20.67
2025-05-08 13:14:24;3.92
2025-05-08 13:14:23;46.92
2025-05-08 13:14:22;58.67
2025-05-08 13:14:21;18.92
2025-05-08 13:14:20;46.92
2025-05-08 13:14:19;16.17
2025-05-08 13:14:18;92.17
2025-05-08 13:14:17;72.42
2025-05-08 13:14:16;91.42
