Fecha y Hora;KV-3021 - Válvula purga automática X-302
2025-05-08 13:24:52;30880.00
2025-05-08 13:24:51;28630.00
2025-05-08 13:24:50;64380.00
2025-05-08 13:24:49;73380.00
2025-05-08 13:24:48;87880.00
2025-05-08 13:24:47;63880.00
2025-05-08 13:24:46;69380.00
2025-05-08 13:24:45;55880.00
2025-05-08 13:24:44;61630.00
2025-05-08 13:24:43;28130.00
2025-05-08 13:24:42;25880.00
2025-05-08 13:24:41;51630.00
2025-05-08 13:24:40;30380.00
2025-05-08 13:24:39;28130.00
2025-05-08 13:24:38;85630.00
2025-05-08 13:24:37;6880.00
2025-05-08 13:24:36;89630.00
2025-05-08 13:24:35;52130.00
2025-05-08 13:24:34;16380.00
2025-05-08 13:24:33;30880.00
2025-05-08 13:24:32;52130.00
2025-05-08 13:24:31;18630.00
2025-05-08 13:24:30;25880.00
2025-05-08 13:24:29;80630.00
2025-05-08 13:24:28;4630.00
2025-05-08 13:24:27;54880.00
2025-05-08 13:24:26;92880.00
2025-05-08 13:24:25;28630.00
2025-05-08 13:24:24;40380.00
2025-05-08 13:24:23;62130.00
2025-05-08 13:24:22;21380.00
2025-05-08 13:24:21;47130.00
2025-05-08 13:24:20;71630.00
2025-05-08 13:24:19;38130.00
2025-05-08 13:24:18;62130.00
2025-05-08 13:24:17;30880.00
2025-05-08 13:24:16;76630.00
2025-05-08 13:24:15;97130.00
2025-05-08 13:24:14;37380.00
2025-05-08 13:24:13;28630.00
2025-05-08 13:24:12;88380.00
2025-05-08 13:24:11;88380.00
2025-05-08 13:24:10;30880.00
2025-05-08 13:24:09;71630.00
2025-05-08 13:24:08;90630.00
2025-05-08 13:24:07;97880.00
2025-05-08 13:24:06;83880.00
2025-05-08 13:24:05;92880.00
2025-05-08 13:24:04;54880.00
2025-05-08 13:24:03;5130.00
2025-05-08 13:24:02;69380.00
2025-05-08 13:24:01;53630.00
2025-05-08 13:24:00;20130.00
2025-05-08 13:23:59;20130.00
2025-05-08 13:23:58;26880.00
2025-05-08 13:23:57;59880.00
2025-05-08 13:23:56;67130.00
2025-05-08 13:23:55;38630.00
2025-05-08 13:23:54;50380.00
2025-05-08 13:23:53;86130.00
2025-05-08 13:23:52;80380.00
2025-05-08 13:23:51;130.00
2025-05-08 13:23:50;81130.00
2025-05-08 13:23:49;15130.00
2025-05-08 13:23:48;98380.00
2025-05-08 13:23:47;41380.00
2025-05-08 13:23:46;7880.00
2025-05-08 13:23:45;81630.00
2025-05-08 13:23:44;62630.00
2025-05-08 13:23:43;84380.00
2025-05-08 13:23:42;80880.00
2025-05-08 13:23:41;2880.00
2025-05-08 13:23:40;64880.00
2025-05-08 13:23:39;53130.00
2025-05-08 13:23:38;630.00
2025-05-08 13:23:37;22380.00
2025-05-08 13:23:36;74880.00
2025-05-08 13:23:35;22380.00
2025-05-08 13:23:34;67630.00
2025-05-08 13:23:33;74880.00
2025-05-08 13:23:32;77130.00
2025-05-08 13:23:31;1130.00
2025-05-08 13:23:30;50880.00
2025-05-08 13:23:29;58130.00
2025-05-08 13:23:28;22380.00
2025-05-08 13:23:27;96130.00
2025-05-08 13:23:26;74880.00
2025-05-08 13:23:25;62630.00
2025-05-08 13:23:24;67630.00
2025-05-08 13:23:23;29630.00
2025-05-08 13:23:22;82130.00
2025-05-08 13:23:21;27380.00
2025-05-08 13:23:20;72130.00
2025-05-08 13:23:19;8380.00
2025-05-08 13:23:18;32380.00
2025-05-08 13:23:17;98880.00
2025-05-08 13:23:16;8380.00
2025-05-08 13:23:15;13380.00
2025-05-08 13:23:14;77630.00
2025-05-08 13:23:13;41880.00
2025-05-08 13:23:12;73630.00
2025-05-08 13:23:11;32880.00
2025-05-08 13:23:10;8130.00
2025-05-08 13:23:09;47380.00
2025-05-08 13:23:08;28380.00
2025-05-08 13:23:07;78630.00
2025-05-08 13:23:06;8380.00
2025-05-08 13:23:05;35130.00
2025-05-08 13:23:04;18380.00
2025-05-08 13:23:03;97130.00
2025-05-08 13:23:02;89880.00
2025-05-08 13:23:01;82130.00
2025-05-08 13:23:00;68630.00
2025-05-08 13:22:59;65880.00
2025-05-08 13:22:58;1630.00
2025-05-08 13:22:57;25630.00
2025-05-08 13:22:56;13880.00
2025-05-08 13:22:55;16130.00
2025-05-08 13:22:54;99380.00
2025-05-08 13:22:53;11630.00
2025-05-08 13:22:52;68630.00
2025-05-08 13:22:51;68130.00
2025-05-08 13:22:50;30630.00
2025-05-08 13:22:49;99380.00
2025-05-08 13:22:48;44630.00
2025-05-08 13:22:47;61380.00
2025-05-08 13:22:46;6630.00
2025-05-08 13:22:45;94880.00
2025-05-08 13:22:44;23380.00
2025-05-08 13:22:43;32880.00
2025-05-08 13:22:42;35130.00
2025-05-08 13:22:41;80380.00
2025-05-08 13:22:40;74130.00
2025-05-08 13:22:39;67880.00
2025-05-08 13:22:38;92630.00
2025-05-08 13:22:37;13880.00
2025-05-08 13:22:36;54630.00
2025-05-08 13:22:35;35630.00
2025-05-08 13:22:34;75880.00
2025-05-08 13:22:33;49630.00
2025-05-08 13:22:32;13880.00
2025-05-08 13:22:31;45130.00
2025-05-08 13:22:30;3130.00
2025-05-08 13:22:29;2130.00
2025-05-08 13:22:28;75880.00
2025-05-08 13:22:27;83130.00
2025-05-08 13:22:26;97130.00
2025-05-08 13:22:25;11630.00
2025-05-08 13:22:24;16130.00
2025-05-08 13:22:23;61880.00
2025-05-08 13:22:22;12130.00
2025-05-08 13:22:21;99880.00
2025-05-08 13:22:20;16130.00
2025-05-08 13:22:19;7130.00
2025-05-08 13:22:18;43380.00
2025-05-08 13:22:17;5380.00
2025-05-08 13:22:16;98630.00
2025-05-08 13:22:15;43880.00
2025-05-08 13:22:14;88630.00
2025-05-08 13:22:13;9880.00
2025-05-08 13:22:12;79130.00
2025-05-08 13:22:11;81380.00
2025-05-08 13:22:10;57380.00
2025-05-08 13:22:09;85130.00
2025-05-08 13:22:08;4130.00
2025-05-08 13:22:07;65630.00
2025-05-08 13:22:06;24380.00
2025-05-08 13:22:05;2630.00
2025-05-08 13:22:04;38380.00
2025-05-08 13:22:03;28880.00
2025-05-08 13:22:02;380.00
2025-05-08 13:22:01;3130.00
2025-05-08 13:22:00;24380.00
2025-05-08 13:21:59;50630.00
2025-05-08 13:21:58;42880.00
2025-05-08 13:21:57;4880.00
2025-05-08 13:21:56;90880.00
2025-05-08 13:21:55;79130.00
2025-05-08 13:21:54;86380.00
2025-05-08 13:21:53;21630.00
2025-05-08 13:21:52;83630.00
2025-05-08 13:21:51;71880.00
2025-05-08 13:21:50;60130.00
2025-05-08 13:21:49;31630.00
2025-05-08 13:21:48;65130.00
2025-05-08 13:21:47;50630.00
2025-05-08 13:21:46;69630.00
2025-05-08 13:21:45;33880.00
2025-05-08 13:21:44;84130.00
2025-05-08 13:21:43;83630.00
2025-05-08 13:21:42;38880.00
2025-05-08 13:21:41;3130.00
2025-05-08 13:21:40;50630.00
2025-05-08 13:21:39;74630.00
2025-05-08 13:21:38;86380.00
2025-05-08 13:21:37;68880.00
2025-05-08 13:21:36;9130.00
2025-05-08 13:21:35;57880.00
2025-05-08 13:21:34;15380.00
2025-05-08 13:21:33;8130.00
2025-05-08 13:21:32;17630.00
2025-05-08 13:21:31;10380.00
2025-05-08 13:21:30;81880.00
2025-05-08 13:21:29;77380.00
2025-05-08 13:21:28;38880.00
2025-05-08 13:21:27;77380.00
2025-05-08 13:21:26;47130.00
2025-05-08 13:21:25;25880.00
2025-05-08 13:21:24;82880.00
2025-05-08 13:21:23;25880.00
2025-05-08 13:21:22;13130.00
2025-05-08 13:21:21;91880.00
2025-05-08 13:21:20;93630.00
2025-05-08 13:21:19;65630.00
2025-05-08 13:21:18;91880.00
2025-05-08 13:21:17;20380.00
2025-05-08 13:21:16;8630.00
2025-05-08 13:21:15;61130.00
2025-05-08 13:21:14;24880.00
2025-05-08 13:21:13;94130.00
2025-05-08 13:21:12;68380.00
2025-05-08 13:21:11;87380.00
2025-05-08 13:21:10;10880.00
2025-05-08 13:21:09;70130.00
2025-05-08 13:21:08;85130.00
2025-05-08 13:21:07;8630.00
2025-05-08 13:21:06;21380.00
2025-05-08 13:21:05;10130.00
2025-05-08 13:21:04;12380.00
2025-05-08 13:21:03;67880.00
2025-05-08 13:21:02;99130.00
2025-05-08 13:21:01;82880.00
2025-05-08 13:21:00;49380.00
2025-05-08 13:20:59;56130.00
2025-05-08 13:20:58;39880.00
2025-05-08 13:20:57;23130.00
2025-05-08 13:20:56;51630.00
2025-05-08 13:20:55;37630.00
2025-05-08 13:20:54;90130.00
2025-05-08 13:20:53;44380.00
2025-05-08 13:20:52;21380.00
2025-05-08 13:20:51;77880.00
2025-05-08 13:20:50;75630.00
2025-05-08 13:20:49;85130.00
2025-05-08 13:20:48;37630.00
2025-05-08 13:20:47;28130.00
2025-05-08 13:20:46;6380.00
2025-05-08 13:20:45;18630.00
2025-05-08 13:20:44;87880.00
2025-05-08 13:20:43;54380.00
2025-05-08 13:20:42;21380.00
2025-05-08 13:20:41;51630.00
2025-05-08 13:20:40;25880.00
2025-05-08 13:20:39;97380.00
2025-05-08 13:20:38;73380.00
2025-05-08 13:20:37;90130.00
2025-05-08 13:20:36;11380.00
2025-05-08 13:20:35;23130.00
2025-05-08 13:20:34;42880.00
2025-05-08 13:20:33;17130.00
2025-05-08 13:20:32;10630.00
2025-05-08 13:20:31;51380.00
2025-05-08 13:20:30;40380.00
2025-05-08 13:20:29;45380.00
2025-05-08 13:20:28;9630.00
2025-05-08 13:20:27;66630.00
2025-05-08 13:20:26;14130.00
2025-05-08 13:20:25;16380.00
2025-05-08 13:20:24;97380.00
2025-05-08 13:20:23;9630.00
2025-05-08 13:20:22;19130.00
2025-05-08 13:20:21;19130.00
2025-05-08 13:20:20;66130.00
2025-05-08 13:20:19;47630.00
2025-05-08 13:20:18;76130.00
2025-05-08 13:20:17;76130.00
2025-05-08 13:20:16;130.00
2025-05-08 13:20:15;64380.00
2025-05-08 13:20:14;16880.00
2025-05-08 13:20:13;97880.00
2025-05-08 13:20:12;45380.00
2025-05-08 13:20:11;33630.00
2025-05-08 13:20:10;43130.00
2025-05-08 13:20:09;81130.00
2025-05-08 13:20:08;4630.00
2025-05-08 13:20:07;9630.00
2025-05-08 13:20:06;14630.00
2025-05-08 13:20:05;33630.00
2025-05-08 13:20:04;50380.00
2025-05-08 13:20:03;31380.00
2025-05-08 13:20:02;34630.00
2025-05-08 13:20:01;97130.00
2025-05-08 13:20:00;53130.00
2025-05-08 13:19:59;26380.00
2025-05-08 13:19:58;7380.00
2025-05-08 13:19:57;55380.00
2025-05-08 13:19:56;26880.00
2025-05-08 13:19:55;2880.00
2025-05-08 13:19:54;64880.00
2025-05-08 13:19:53;83880.00
2025-05-08 13:19:52;2880.00
2025-05-08 13:19:51;69880.00
2025-05-08 13:19:50;62630.00
2025-05-08 13:19:49;3380.00
2025-05-08 13:19:48;77130.00
2025-05-08 13:19:47;15130.00
2025-05-08 13:19:46;17380.00
2025-05-08 13:19:45;36380.00
2025-05-08 13:19:44;77130.00
2025-05-08 13:19:43;15130.00
2025-05-08 13:19:42;6630.00
2025-05-08 13:19:41;80380.00
2025-05-08 13:19:40;60880.00
2025-05-08 13:19:39;68130.00
2025-05-08 13:19:38;88880.00
2025-05-08 13:19:37;53630.00
2025-05-08 13:19:36;53630.00
2025-05-08 13:19:35;39130.00
2025-05-08 13:19:34;19630.00
2025-05-08 13:19:33;91630.00
2025-05-08 13:19:32;58130.00
2025-05-08 13:19:31;87630.00
2025-05-08 13:19:30;90380.00
2025-05-08 13:19:29;41880.00
2025-05-08 13:19:28;20130.00
2025-05-08 13:19:27;41880.00
2025-05-08 13:19:26;17880.00
2025-05-08 13:19:25;98880.00
2025-05-08 13:19:24;36380.00
2025-05-08 13:19:23;96130.00
2025-05-08 13:19:22;20130.00
2025-05-08 13:19:21;84880.00
2025-05-08 13:19:20;630.00
2025-05-08 13:19:19;53630.00
2025-05-08 13:19:18;51380.00
2025-05-08 13:19:17;41880.00
2025-05-08 13:19:16;88880.00
2025-05-08 13:19:15;3880.00
2025-05-08 13:19:14;94380.00
2025-05-08 13:19:13;77630.00
2025-05-08 13:19:12;60880.00
2025-05-08 13:19:11;99380.00
2025-05-08 13:19:10;41380.00
2025-05-08 13:19:09;75380.00
2025-05-08 13:19:08;25630.00
2025-05-08 13:19:07;8380.00
2025-05-08 13:19:06;87130.00
2025-05-08 13:19:05;98880.00
2025-05-08 13:19:04;74880.00
2025-05-08 13:19:03;41880.00
2025-05-08 13:19:02;83130.00
2025-05-08 13:19:01;56380.00
2025-05-08 13:19:00;35130.00
2025-05-08 13:18:59;37880.00
2025-05-08 13:18:58;5880.00
2025-05-08 13:18:57;84880.00
2025-05-08 13:18:56;25630.00
2025-05-08 13:18:55;13380.00
2025-05-08 13:18:54;32880.00
2025-05-08 13:18:53;94880.00
2025-05-08 13:18:52;16130.00
2025-05-08 13:18:51;18380.00
2025-05-08 13:18:50;64630.00
2025-05-08 13:18:49;95380.00
2025-05-08 13:18:48;71380.00
2025-05-08 13:18:47;21630.00
2025-05-08 13:18:46;90380.00
2025-05-08 13:18:45;85380.00
2025-05-08 13:18:44;68630.00
2025-05-08 13:18:43;2130.00
2025-05-08 13:18:42;64130.00
2025-05-08 13:18:41;13880.00
2025-05-08 13:18:40;8880.00
2025-05-08 13:18:39;32880.00
2025-05-08 13:18:38;68130.00
2025-05-08 13:18:37;52380.00
2025-05-08 13:18:36;66380.00
2025-05-08 13:18:35;16630.00
2025-05-08 13:18:34;4380.00
2025-05-08 13:18:33;35630.00
2025-05-08 13:18:32;16630.00
2025-05-08 13:18:31;21130.00
2025-05-08 13:18:30;59630.00
2025-05-08 13:18:29;71380.00
2025-05-08 13:18:28;77380.00
2025-05-08 13:18:27;80130.00
2025-05-08 13:18:26;92630.00
2025-05-08 13:18:25;37880.00
2025-05-08 13:18:24;66880.00
2025-05-08 13:18:23;73630.00
2025-05-08 13:18:22;69130.00
2025-05-08 13:18:21;62380.00
2025-05-08 13:18:20;69130.00
2025-05-08 13:18:19;52380.00
2025-05-08 13:18:18;14380.00
2025-05-08 13:18:17;4880.00
2025-05-08 13:18:16;28380.00
2025-05-08 13:18:15;14380.00
2025-05-08 13:18:14;78630.00
2025-05-08 13:18:13;83630.00
2025-05-08 13:18:12;83630.00
2025-05-08 13:18:11;12130.00
2025-05-08 13:18:10;17130.00
2025-05-08 13:18:09;66880.00
2025-05-08 13:18:08;50130.00
2025-05-08 13:18:07;24380.00
2025-05-08 13:18:06;95380.00
2025-05-08 13:18:05;2630.00
2025-05-08 13:18:04;79130.00
2025-05-08 13:18:03;380.00
2025-05-08 13:18:02;60130.00
2025-05-08 13:18:01;90880.00
2025-05-08 13:18:00;43380.00
2025-05-08 13:17:59;50630.00
2025-05-08 13:17:58;24880.00
2025-05-08 13:17:57;32130.00
2025-05-08 13:17:56;92880.00
2025-05-08 13:17:55;85630.00
2025-05-08 13:17:54;65130.00
2025-05-08 13:17:53;64630.00
2025-05-08 13:17:52;41130.00
2025-05-08 13:17:51;38880.00
2025-05-08 13:17:50;33880.00
2025-05-08 13:17:49;91380.00
2025-05-08 13:17:48;43380.00
2025-05-08 13:17:47;79630.00
2025-05-08 13:17:46;8130.00
2025-05-08 13:17:45;84130.00
2025-05-08 13:17:44;57880.00
2025-05-08 13:17:43;19880.00
2025-05-08 13:17:42;48380.00
2025-05-08 13:17:41;8130.00
2025-05-08 13:17:40;62380.00
2025-05-08 13:17:39;53380.00
2025-05-08 13:17:38;5880.00
2025-05-08 13:17:37;8130.00
2025-05-08 13:17:36;38880.00
2025-05-08 13:17:35;96380.00
2025-05-08 13:17:34;12630.00
2025-05-08 13:17:33;57880.00
2025-05-08 13:17:32;36630.00
2025-05-08 13:17:31;91880.00
2025-05-08 13:17:30;41630.00
2025-05-08 13:17:29;51130.00
2025-05-08 13:17:28;86880.00
2025-05-08 13:17:27;51130.00
2025-05-08 13:17:26;60630.00
2025-05-08 13:17:25;71130.00
2025-05-08 13:17:24;64380.00
2025-05-08 13:17:23;75630.00
2025-05-08 13:17:22;56130.00
2025-05-08 13:17:21;27630.00
2025-05-08 13:17:20;48880.00
2025-05-08 13:17:19;37130.00
2025-05-08 13:17:18;29880.00
2025-05-08 13:17:17;15380.00
2025-05-08 13:17:16;1380.00
2025-05-08 13:17:15;39380.00
2025-05-08 13:17:14;42130.00
2025-05-08 13:17:13;70630.00
2025-05-08 13:17:12;63380.00
2025-05-08 13:17:11;58380.00
2025-05-08 13:17:10;63380.00
2025-05-08 13:17:09;25380.00
2025-05-08 13:17:08;32630.00
2025-05-08 13:17:07;18130.00
2025-05-08 13:17:06;47630.00
2025-05-08 13:17:05;40380.00
2025-05-08 13:17:04;66630.00
2025-05-08 13:17:03;4130.00
2025-05-08 13:17:02;70630.00
2025-05-08 13:17:01;75630.00
2025-05-08 13:17:00;75630.00
2025-05-08 13:16:59;4130.00
2025-05-08 13:16:58;54380.00
2025-05-08 13:16:57;99130.00
2025-05-08 13:16:56;82880.00
2025-05-08 13:16:55;94630.00
2025-05-08 13:16:54;20880.00
2025-05-08 13:16:53;88380.00
2025-05-08 13:16:52;67630.00
2025-05-08 13:16:51;14130.00
2025-05-08 13:16:50;25880.00
2025-05-08 13:16:49;85130.00
2025-05-08 13:16:48;21380.00
2025-05-08 13:16:47;94630.00
2025-05-08 13:16:46;20880.00
2025-05-08 13:16:45;70630.00
2025-05-08 13:16:44;18630.00
2025-05-08 13:16:43;47130.00
2025-05-08 13:16:42;80630.00
2025-05-08 13:16:41;16380.00
2025-05-08 13:16:40;87380.00
2025-05-08 13:16:39;33130.00
2025-05-08 13:16:38;9130.00
2025-05-08 13:16:37;59380.00
2025-05-08 13:16:36;37630.00
2025-05-08 13:16:35;71630.00
2025-05-08 13:16:34;25880.00
2025-05-08 13:16:33;61630.00
2025-05-08 13:16:32;40380.00
2025-05-08 13:16:31;59380.00
2025-05-08 13:16:30;61630.00
2025-05-08 13:16:29;52130.00
2025-05-08 13:16:28;66130.00
2025-05-08 13:16:27;23630.00
2025-05-08 13:16:26;11880.00
2025-05-08 13:16:25;95130.00
2025-05-08 13:16:24;85630.00
2025-05-08 13:16:23;95130.00
2025-05-08 13:16:22;50880.00
2025-05-08 13:16:21;-71330.00
2025-05-08 13:16:20;29130.00
2025-05-08 13:16:19;99630.00
2025-05-08 13:16:18;73880.00
2025-05-08 13:16:17;21880.00
2025-05-08 13:16:16;86130.00
2025-05-08 13:16:15;74380.00
2025-05-08 13:16:14;62630.00
2025-05-08 13:16:13;41380.00
2025-05-08 13:16:12;79380.00
2025-05-08 13:16:11;93380.00
2025-05-08 13:16:10;12380.00
2025-05-08 13:16:09;57630.00
2025-05-08 13:16:08;78880.00
2025-05-08 13:16:07;40880.00
2025-05-08 13:16:06;69380.00
2025-05-08 13:16:05;2380.00
2025-05-08 13:16:04;57630.00
2025-05-08 13:16:03;10130.00
2025-05-08 13:16:02;67130.00
2025-05-08 13:16:01;62630.00
2025-05-08 13:16:00;64880.00
2025-05-08 13:15:59;78880.00
2025-05-08 13:15:58;40880.00
2025-05-08 13:15:57;31380.00
2025-05-08 13:15:56;38630.00
2025-05-08 13:15:55;83880.00
2025-05-08 13:15:54;41380.00
2025-05-08 13:15:53;29130.00
2025-05-08 13:15:52;72130.00
2025-05-08 13:15:51;83880.00
2025-05-08 13:15:50;-37830.00
2025-05-08 13:15:49;-13830.00
2025-05-08 13:15:48;88880.00
2025-05-08 13:15:47;91130.00
2025-05-08 13:15:46;5630.00
2025-05-08 13:15:45;64880.00
2025-05-08 13:15:44;62630.00
2025-05-08 13:15:43;-71830.00
2025-05-08 13:15:42;17380.00
2025-05-08 13:15:41;77130.00
2025-05-08 13:15:40;74380.00
2025-05-08 13:15:39;98380.00
2025-05-08 13:15:38;58130.00
2025-05-08 13:15:37;-74080.00
2025-05-08 13:15:36;84380.00
2025-05-08 13:15:35;-36080.00
2025-05-08 13:15:34;24630.00
2025-05-08 13:15:33;15130.00
2025-05-08 13:15:32;48630.00
2025-05-08 13:15:31;5630.00
2025-05-08 13:15:30;12880.00
2025-05-08 13:15:29;65380.00
2025-05-08 13:15:28;20130.00
2025-05-08 13:15:27;-330.00
2025-05-08 13:15:26;39130.00
2025-05-08 13:15:25;81630.00
2025-05-08 13:15:24;20130.00
2025-05-08 13:15:23;93880.00
2025-05-08 13:15:22;-66330.00
2025-05-08 13:15:21;-28330.00
2025-05-08 13:15:20;-47830.00
2025-05-08 13:15:19;-49580.00
2025-05-08 13:15:18;-93830.00
2025-05-08 13:15:17;-44080.00
2025-05-08 13:15:16;-64080.00
2025-05-08 13:15:15;-99830.00
2025-05-08 13:15:14;-40580.00
2025-05-08 13:15:13;-59580.00
2025-05-08 13:15:12;-90330.00
2025-05-08 13:15:11;-83080.00
2025-05-08 13:15:10;-23830.00
2025-05-08 13:15:09;-37830.00
2025-05-08 13:15:08;-97580.00
2025-05-08 13:15:07;-4830.00
2025-05-08 13:15:06;-14330.00
2025-05-08 13:15:05;-88080.00
2025-05-08 13:15:04;-54580.00
2025-05-08 13:15:03;-66330.00
2025-05-08 13:15:02;-40580.00
2025-05-08 13:15:01;-12080.00
2025-05-08 13:15:00;-7080.00
2025-05-08 13:14:59;-9330.00
2025-05-08 13:14:58;-99830.00
2025-05-08 13:14:57;-26080.00
2025-05-08 13:14:56;-99830.00
2025-05-08 13:14:55;-78080.00
2025-05-08 13:14:54;-21080.00
2025-05-08 13:14:53;-54580.00
2025-05-08 13:14:52;-18830.00
2025-05-08 13:14:51;-75830.00
2025-05-08 13:14:50;-50080.00
2025-05-08 13:14:49;-18830.00
2025-05-08 13:14:48;-35580.00
