Fecha y Hora;B-202 - Bomba mezclador
2025-05-08 13:23:55;-3162.00
2025-05-08 13:23:54;-8412.00
2025-05-08 13:23:53;-3162.00
2025-05-08 13:23:52;-1387.00
2025-05-08 13:23:51;-7462.00
2025-05-08 13:23:50;-7687.00
2025-05-08 13:23:49;-5287.00
2025-05-08 13:23:48;-8637.00
2025-05-08 13:23:47;-4337.00
2025-05-08 13:23:46;-8637.00
2025-05-08 13:23:45;-7412.00
2025-05-08 13:23:44;-3162.00
2025-05-08 13:23:43;-5962.00
2025-05-08 13:23:42;-1787.00
2025-05-08 13:23:41;-6012.00
2025-05-08 13:23:40;-4337.00
2025-05-08 13:23:39;-9812.00
2025-05-08 13:23:38;-1487.00
2025-05-08 13:23:37;-9812.00
2025-05-08 13:23:36;-4062.00
2025-05-08 13:23:35;-3837.00
2025-05-08 13:23:34;-3837.00
2025-05-08 13:23:33;-4062.00
2025-05-08 13:23:32;-5012.00
2025-05-08 13:23:31;-4287.00
2025-05-08 13:23:30;-6962.00
2025-05-08 13:23:29;-7637.00
2025-05-08 13:23:28;-7187.00
2025-05-08 13:23:27;-6237.00
2025-05-08 13:23:26;-1437.00
2025-05-08 13:23:25;-37.00
2025-05-08 13:23:24;-3612.00
2025-05-08 13:23:23;-7137.00
2025-05-08 13:23:22;-9312.00
2025-05-08 13:23:21;-7862.00
2025-05-08 13:23:20;-7412.00
2025-05-08 13:23:19;-5237.00
2025-05-08 13:23:18;-7137.00
2025-05-08 13:23:17;-2837.00
2025-05-08 13:23:16;-4287.00
2025-05-08 13:23:15;-4737.00
2025-05-08 13:23:14;-1887.00
2025-05-08 13:23:13;-5737.00
2025-05-08 13:23:12;-8312.00
2025-05-08 13:23:11;-6587.00
2025-05-08 13:23:10;-3187.00
2025-05-08 13:23:09;-9437.00
2025-05-08 13:23:08;-7762.00
2025-05-08 13:23:07;-8712.00
2025-05-08 13:23:06;-7587.00
2025-05-08 13:23:05;-3287.00
2025-05-08 13:23:04;-8762.00
2025-05-08 13:23:03;-8037.00
2025-05-08 13:23:02;-4462.00
2025-05-08 13:23:01;-9262.00
2025-05-08 13:23:00;-2787.00
2025-05-08 13:22:59;-1387.00
2025-05-08 13:22:58;-437.00
2025-05-08 13:22:57;-9262.00
2025-05-08 13:22:56;-3737.00
2025-05-08 13:22:55;-3737.00
2025-05-08 13:22:54;-4237.00
2025-05-08 13:22:53;-3962.00
2025-05-08 13:22:52;-5637.00
2025-05-08 13:22:51;-4962.00
2025-05-08 13:22:50;-1112.00
2025-05-08 13:22:49;-8537.00
2025-05-08 13:22:48;-4962.00
2025-05-08 13:22:47;-6587.00
2025-05-08 13:22:46;-3962.00
2025-05-08 13:22:45;-3012.00
2025-05-08 13:22:44;-7312.00
2025-05-08 13:22:43;-9712.00
2025-05-08 13:22:42;-6862.00
2025-05-08 13:22:41;-6362.00
2025-05-08 13:22:40;-6037.00
2025-05-08 13:22:39;-7387.00
2025-05-08 13:22:38;-162.00
2025-05-08 13:22:37;-1112.00
2025-05-08 13:22:36;-6087.00
2025-05-08 13:22:35;-4412.00
2025-05-08 13:22:34;-1112.00
2025-05-08 13:22:33;-6812.00
2025-05-08 13:22:32;-8987.00
2025-05-08 13:22:31;-9662.00
2025-05-08 13:22:30;-8387.00
2025-05-08 13:22:29;-8262.00
2025-05-08 13:22:28;-8937.00
2025-05-08 13:22:27;-6087.00
2025-05-08 13:22:26;-4912.00
2025-05-08 13:22:25;-7037.00
2025-05-08 13:22:24;-2287.00
2025-05-08 13:22:23;-4412.00
2025-05-08 13:22:22;-5587.00
2025-05-08 13:22:21;-6312.00
2025-05-08 13:22:20;-387.00
2025-05-08 13:22:19;-612.00
2025-05-08 13:22:18;-2962.00
2025-05-08 13:22:17;-9337.00
2025-05-08 13:22:16;-9562.00
2025-05-08 13:22:15;-737.00
2025-05-08 13:22:14;-1062.00
2025-05-08 13:22:13;-9837.00
2025-05-08 13:22:12;-8887.00
2025-05-08 13:22:11;-8162.00
2025-05-08 13:22:10;-6987.00
2025-05-08 13:22:09;-9387.00
2025-05-08 13:22:08;-8512.00
2025-05-08 13:22:07;-962.00
2025-05-08 13:22:06;-1962.00
2025-05-08 13:22:05;-2462.00
2025-05-08 13:22:04;-2012.00
2025-05-08 13:22:03;-8662.00
2025-05-08 13:22:02;-2237.00
2025-05-08 13:22:01;-5762.00
2025-05-08 13:22:00;-2687.00
2025-05-08 13:21:59;-2462.00
2025-05-08 13:21:58;-337.00
2025-05-08 13:21:57;-6987.00
2025-05-08 13:21:56;-9837.00
2025-05-08 13:21:55;-4862.00
2025-05-08 13:21:54;-6487.00
2025-05-08 13:21:53;-1737.00
2025-05-08 13:21:52;-7937.00
2025-05-08 13:21:51;-8162.00
2025-05-08 13:21:50;-6487.00
2025-05-08 13:21:49;-7887.00
2025-05-08 13:21:48;-2637.00
2025-05-08 13:21:47;-787.00
2025-05-08 13:21:46;-8162.00
2025-05-08 13:21:45;-9112.00
2025-05-08 13:21:44;-787.00
2025-05-08 13:21:43;-5312.00
2025-05-08 13:21:42;-9112.00
2025-05-08 13:21:41;-8162.00
2025-05-08 13:21:40;-7212.00
2025-05-08 13:21:39;-1462.00
2025-05-08 13:21:38;-5987.00
2025-05-08 13:21:37;-1812.00
2025-05-08 13:21:36;-137.00
2025-05-08 13:21:35;-5262.00
2025-05-08 13:21:34;-5487.00
2025-05-08 13:21:33;-7387.00
2025-05-08 13:21:32;-4762.00
2025-05-08 13:21:31;-9337.00
2025-05-08 13:21:30;-3812.00
2025-05-08 13:21:29;-8337.00
2025-05-08 13:21:28;-3137.00
2025-05-08 13:21:27;-6662.00
2025-05-08 13:21:26;-5712.00
2025-05-08 13:21:25;-4212.00
2025-05-08 13:21:24;-8962.00
2025-05-08 13:21:23;-1362.00
2025-05-08 13:21:22;-7162.00
2025-05-08 13:21:21;-2862.00
2025-05-08 13:21:20;-5037.00
2025-05-08 13:21:19;-8112.00
2025-05-08 13:21:18;-2362.00
2025-05-08 13:21:17;-9737.00
2025-05-08 13:21:16;-1637.00
2025-05-08 13:21:15;-687.00
2025-05-08 13:21:14;-2137.00
2025-05-08 13:21:13;-9062.00
2025-05-08 13:21:12;-5662.00
2025-05-08 13:21:11;-9962.00
2025-05-08 13:21:10;-7112.00
2025-05-08 13:21:09;-1187.00
2025-05-08 13:21:08;-1862.00
2025-05-08 13:21:07;-9737.00
2025-05-08 13:21:06;-6662.00
2025-05-08 13:21:05;-2937.00
2025-05-08 13:21:04;-6737.00
2025-05-08 13:21:03;-687.00
2025-05-08 13:21:02;-4487.00
2025-05-08 13:21:01;-2087.00
2025-05-08 13:21:00;-6162.00
2025-05-08 13:20:59;-5212.00
2025-05-08 13:20:58;-4487.00
2025-05-08 13:20:57;-2812.00
2025-05-08 13:20:56;-7562.00
2025-05-08 13:20:55;-6837.00
2025-05-08 13:20:54;-4487.00
2025-05-08 13:20:53;-4487.00
2025-05-08 13:20:52;-4712.00
2025-05-08 13:20:51;-7337.00
2025-05-08 13:20:50;-2812.00
2025-05-08 13:20:49;-5162.00
2025-05-08 13:20:48;-412.00
2025-05-08 13:20:47;-2312.00
2025-05-08 13:20:46;-187.00
2025-05-08 13:20:45;-9687.00
2025-05-08 13:20:44;-7287.00
2025-05-08 13:20:43;-4937.00
2025-05-08 13:20:42;-187.00
2025-05-08 13:20:41;-187.00
2025-05-08 13:20:40;-137.00
2025-05-08 13:20:39;-862.00
2025-05-08 13:20:38;-3762.00
2025-05-08 13:20:37;-6112.00
2025-05-08 13:20:36;-2312.00
2025-05-08 13:20:35;-637.00
2025-05-08 13:20:34;-3262.00
2025-05-08 13:20:33;2063.00
2025-05-08 13:20:32;-9762.00
2025-05-08 13:20:31;9063.00
2025-05-08 13:20:30;-8687.00
2025-05-08 13:20:29;-8687.00
2025-05-08 13:20:28;-2262.00
2025-05-08 13:20:27;-1537.00
2025-05-08 13:20:26;-587.00
2025-05-08 13:20:25;-137.00
2025-05-08 13:20:24;-3712.00
2025-05-08 13:20:23;-6062.00
2025-05-08 13:20:22;-812.00
2025-05-08 13:20:21;-3712.00
2025-05-08 13:20:20;-8962.00
2025-05-08 13:20:19;-8237.00
2025-05-08 13:20:18;-2262.00
2025-05-08 13:20:17;-1537.00
2025-05-08 13:20:16;-5112.00
2025-05-08 13:20:15;-1537.00
2025-05-08 13:20:14;-87.00
2025-05-08 13:20:13;-3212.00
2025-05-08 13:20:12;-2987.00
2025-05-08 13:20:11;-1987.00
2025-05-08 13:20:10;-87.00
2025-05-08 13:20:09;-3662.00
2025-05-08 13:20:08;-2987.00
2025-05-08 13:20:07;-4387.00
2025-05-08 13:20:06;-2487.00
2025-05-08 13:20:05;-4837.00
2025-05-08 13:20:04;-8187.00
2025-05-08 13:20:03;-6737.00
2025-05-08 13:20:02;-6687.00
2025-05-08 13:20:01;3413.00
2025-05-08 13:20:00;-7462.00
2025-05-08 13:19:59;-1762.00
2025-05-08 13:19:58;-7462.00
2025-05-08 13:19:57;-3162.00
2025-05-08 13:19:56;-5062.00
2025-05-08 13:19:55;-537.00
2025-05-08 13:19:54;-6737.00
2025-05-08 13:19:53;-6962.00
2025-05-08 13:19:52;-5562.00
2025-05-08 13:19:51;-1987.00
2025-05-08 13:19:50;-1262.00
2025-05-08 13:19:49;-1937.00
2025-05-08 13:19:48;-3837.00
2025-05-08 13:19:47;-4112.00
2025-05-08 13:19:46;-37.00
2025-05-08 13:19:45;-4562.00
2025-05-08 13:19:44;-1937.00
2025-05-08 13:19:43;-6687.00
2025-05-08 13:19:42;-9312.00
2025-05-08 13:19:41;4313.00
2025-05-08 13:19:40;3138.00
2025-05-08 13:19:39;9563.00
2025-05-08 13:19:38;-2887.00
2025-05-08 13:19:37;-4287.00
2025-05-08 13:19:36;-1437.00
2025-05-08 13:19:35;-3112.00
2025-05-08 13:19:34;-4562.00
2025-05-08 13:19:33;-4062.00
2025-05-08 13:19:32;-5962.00
2025-05-08 13:19:31;-1437.00
2025-05-08 13:19:30;5313.00
2025-05-08 13:19:29;963.00
2025-05-08 13:19:28;1913.00
2025-05-08 13:19:27;6438.00
2025-05-08 13:19:26;9063.00
2025-05-08 13:19:25;738.00
2025-05-08 13:19:24;-8362.00
2025-05-08 13:19:23;-5512.00
2025-05-08 13:19:22;-3112.00
2025-05-08 13:19:21;1688.00
2025-05-08 13:19:20;-262.00
2025-05-08 13:19:19;7388.00
2025-05-08 13:19:18;7888.00
2025-05-08 13:19:17;-4287.00
2025-05-08 13:19:16;-9537.00
2025-05-08 13:19:15;3588.00
2025-05-08 13:19:14;6938.00
2025-05-08 13:19:13;-7862.00
2025-05-08 13:19:12;738.00
2025-05-08 13:19:11;-4287.00
2025-05-08 13:19:10;-5237.00
2025-05-08 13:19:09;3138.00
2025-05-08 13:19:08;6713.00
2025-05-08 13:19:07;5488.00
2025-05-08 13:19:06;8613.00
2025-05-08 13:19:05;2413.00
2025-05-08 13:19:04;4538.00
2025-05-08 13:19:03;6213.00
2025-05-08 13:19:02;4138.00
2025-05-08 13:19:01;2638.00
2025-05-08 13:19:00;9338.00
2025-05-08 13:18:59;1288.00
2025-05-08 13:18:58;5913.00
2025-05-08 13:18:57;1013.00
2025-05-08 13:18:56;8163.00
2025-05-08 13:18:55;513.00
2025-05-08 13:18:54;6263.00
2025-05-08 13:18:53;9838.00
2025-05-08 13:18:52;288.00
2025-05-08 13:18:51;6213.00
2025-05-08 13:18:50;7438.00
2025-05-08 13:18:49;7488.00
2025-05-08 13:18:48;7488.00
2025-05-08 13:18:47;5138.00
2025-05-08 13:18:46;9388.00
2025-05-08 13:18:45;5313.00
2025-05-08 13:18:44;6763.00
2025-05-08 13:18:43;4588.00
2025-05-08 13:18:42;7488.00
2025-05-08 13:18:41;9838.00
2025-05-08 13:18:40;5313.00
2025-05-08 13:18:39;8163.00
2025-05-08 13:18:38;3863.00
2025-05-08 13:18:37;2963.00
2025-05-08 13:18:36;1288.00
2025-05-08 13:18:35;3913.00
2025-05-08 13:18:34;2463.00
2025-05-08 13:18:33;563.00
2025-05-08 13:18:32;7263.00
2025-05-08 13:18:31;1288.00
2025-05-08 13:18:30;2738.00
2025-05-08 13:18:29;838.00
2025-05-08 13:18:28;2963.00
2025-05-08 13:18:27;2163.00
2025-05-08 13:18:26;338.00
2025-05-08 13:18:25;1788.00
2025-05-08 13:18:24;613.00
2025-05-08 13:18:23;4363.00
2025-05-08 13:18:22;613.00
2025-05-08 13:18:21;3013.00
2025-05-08 13:18:20;338.00
2025-05-08 13:18:19;7713.00
2025-05-08 13:18:18;6313.00
2025-05-08 13:18:17;4638.00
2025-05-08 13:18:16;7488.00
2025-05-08 13:18:15;6763.00
2025-05-08 13:18:14;4863.00
2025-05-08 13:18:13;3238.00
2025-05-08 13:18:12;1113.00
2025-05-08 13:18:11;3013.00
2025-05-08 13:18:10;3963.00
2025-05-08 13:18:09;8488.00
2025-05-08 13:18:08;5588.00
2025-05-08 13:18:07;4463.00
2025-05-08 13:18:06;8713.00
2025-05-08 13:18:05;163.00
2025-05-08 13:18:04;6363.00
2025-05-08 13:18:03;5638.00
2025-05-08 13:18:02;1838.00
2025-05-08 13:18:01;6588.00
2025-05-08 13:18:00;9213.00
2025-05-08 13:17:59;7088.00
2025-05-08 13:17:58;163.00
2025-05-08 13:17:57;4963.00
2025-05-08 13:17:56;2213.00
2025-05-08 13:17:55;1313.00
2025-05-08 13:17:54;5188.00
2025-05-08 13:17:53;2063.00
2025-05-08 13:17:52;6363.00
2025-05-08 13:17:51;3738.00
2025-05-08 13:17:50;2788.00
2025-05-08 13:17:49;1388.00
2025-05-08 13:17:48;888.00
2025-05-08 13:17:47;213.00
2025-05-08 13:17:46;3063.00
2025-05-08 13:17:45;6863.00
2025-05-08 13:17:44;438.00
2025-05-08 13:17:43;4013.00
2025-05-08 13:17:42;7813.00
2025-05-08 13:17:41;8538.00
2025-05-08 13:17:40;4463.00
2025-05-08 13:17:39;9713.00
2025-05-08 13:17:38;938.00
2025-05-08 13:17:37;663.00
2025-05-08 13:17:36;3513.00
2025-05-08 13:17:35;5463.00
2025-05-08 13:17:34;4013.00
2025-05-08 13:17:33;9488.00
2025-05-08 13:17:32;4738.00
2025-05-08 13:17:31;6413.00
2025-05-08 13:17:30;8088.00
2025-05-08 13:17:29;7863.00
2025-05-08 13:17:28;938.00
2025-05-08 13:17:27;4013.00
2025-05-08 13:17:26;7363.00
2025-05-08 13:17:25;1438.00
2025-05-08 13:17:24;2763.00
2025-05-08 13:17:23;1038.00
2025-05-08 13:17:22;8813.00
2025-05-08 13:17:21;3113.00
2025-05-08 13:17:20;2163.00
2025-05-08 13:17:19;4513.00
2025-05-08 13:17:18;1888.00
2025-05-08 13:17:17;4513.00
2025-05-08 13:17:16;6913.00
2025-05-08 13:17:15;3838.00
2025-05-08 13:17:14;9763.00
2025-05-08 13:17:13;263.00
2025-05-08 13:17:12;8363.00
2025-05-08 13:17:11;1938.00
2025-05-08 13:17:10;3613.00
2025-05-08 13:17:09;9313.00
2025-05-08 13:17:08;3613.00
2025-05-08 13:17:07;7413.00
2025-05-08 13:17:06;588.00
2025-05-08 13:17:05;7238.00
2025-05-08 13:17:04;3213.00
2025-05-08 13:17:03;8863.00
2025-05-08 13:17:02;4788.00
2025-05-08 13:17:01;7688.00
2025-05-08 13:17:00;7188.00
2025-05-08 13:16:59;6738.00
2025-05-08 13:16:58;3163.00
2025-05-08 13:16:57;4338.00
2025-05-08 13:16:56;4563.00
2025-05-08 13:16:55;4338.00
2025-05-08 13:16:54;3388.00
2025-05-08 13:16:53;313.00
2025-05-08 13:16:52;7563.00
2025-05-08 13:16:51;813.00
2025-05-08 13:16:50;1713.00
2025-05-08 13:16:49;2438.00
2025-05-08 13:16:48;813.00
2025-05-08 13:16:47;7913.00
2025-05-08 13:16:46;5513.00
2025-05-08 13:16:45;538.00
2025-05-08 13:16:44;5788.00
2025-05-08 13:16:43;6513.00
2025-05-08 13:16:42;3888.00
2025-05-08 13:16:41;1988.00
2025-05-08 13:16:40;1263.00
2025-05-08 13:16:39;1988.00
2025-05-08 13:16:38;5788.00
2025-05-08 13:16:37;9363.00
2025-05-08 13:16:36;2713.00
2025-05-08 13:16:35;4663.00
2025-05-08 13:16:34;5063.00
2025-05-08 13:16:33;7963.00
2025-05-08 13:16:32;3438.00
2025-05-08 13:16:31;9638.00
2025-05-08 13:16:30;7463.00
2025-05-08 13:16:29;2713.00
2025-05-08 13:16:28;4113.00
2025-05-08 13:16:27;2213.00
2025-05-08 13:16:26;588.00
2025-05-08 13:16:25;8913.00
2025-05-08 13:16:24;5563.00
2025-05-08 13:16:23;2713.00
2025-05-08 13:16:22;5338.00
2025-05-08 13:16:21;5488.00
2025-05-08 13:16:20;913.00
2025-05-08 13:16:19;9138.00
2025-05-08 13:16:18;4663.00
2025-05-08 13:16:17;2538.00
2025-05-08 13:16:16;8963.00
2025-05-08 13:16:15;4888.00
2025-05-08 13:16:14;9188.00
2025-05-08 13:16:13;463.00
2025-05-08 13:16:12;8063.00
2025-05-08 13:16:11;1363.00
2025-05-08 13:16:10;3713.00
2025-05-08 13:16:09;638.00
2025-05-08 13:16:08;6338.00
2025-05-08 13:16:07;5388.00
2025-05-08 13:16:06;6338.00
2025-05-08 13:16:05;1313.00
2025-05-08 13:16:04;138.00
2025-05-08 13:16:03;3763.00
2025-05-08 13:16:02;9463.00
2025-05-08 13:16:01;7563.00
2025-05-08 13:16:00;6613.00
2025-05-08 13:15:59;9188.00
2025-05-08 13:15:58;8738.00
2025-05-08 13:15:57;5163.00
2025-05-08 13:15:56;9463.00
2025-05-08 13:15:55;8238.00
2025-05-08 13:15:54;2588.00
2025-05-08 13:15:53;1138.00
2025-05-08 13:15:52;1138.00
2025-05-08 13:15:51;5888.00
2025-05-08 13:15:50;513.00
2025-05-08 13:15:49;7438.00
2025-05-08 13:15:48;3538.00
2025-05-08 13:15:47;9463.00
2025-05-08 13:15:46;7113.00
2025-05-08 13:15:45;3988.00
2025-05-08 13:15:44;4488.00
2025-05-08 13:15:43;1138.00
2025-05-08 13:15:42;3763.00
2025-05-08 13:15:41;9013.00
2025-05-08 13:15:40;7338.00
2025-05-08 13:15:39;188.00
2025-05-08 13:15:38;8063.00
2025-05-08 13:15:37;9288.00
2025-05-08 13:15:36;913.00
2025-05-08 13:15:35;4763.00
2025-05-08 13:15:34;3988.00
2025-05-08 13:15:33;1138.00
2025-05-08 13:15:32;7613.00
2025-05-08 13:15:31;413.00
2025-05-08 13:15:30;5213.00
2025-05-08 13:15:29;3313.00
2025-05-08 13:15:28;6888.00
2025-05-08 13:15:27;5938.00
2025-05-08 13:15:26;1863.00
2025-05-08 13:15:25;1638.00
2025-05-08 13:15:24;2363.00
2025-05-08 13:15:23;1863.00
2025-05-08 13:15:22;4813.00
2025-05-08 13:15:21;1463.00
2025-05-08 13:15:20;1463.00
2025-05-08 13:15:19;9288.00
2025-05-08 13:15:18;6363.00
2025-05-08 13:15:17;9438.00
2025-05-08 13:15:16;4088.00
2025-05-08 13:15:15;2188.00
2025-05-08 13:15:14;6888.00
2025-05-08 13:15:13;738.00
2025-05-08 13:15:12;513.00
2025-05-08 13:15:11;3863.00
2025-05-08 13:15:10;4813.00
2025-05-08 13:15:09;7663.00
2025-05-08 13:15:08;3813.00
