Fecha y Hora;PIT-2012 - Presión mezclador M-201
2025-05-08 13:23:29;1.18
2025-05-08 13:23:28;19.68
2025-05-08 13:23:27;64.93
2025-05-08 13:23:26;41.43
2025-05-08 13:23:25;93.93
2025-05-08 13:23:24;12.93
2025-05-08 13:23:23;0.68
2025-05-08 13:23:22;86.68
2025-05-08 13:23:21;17.93
2025-05-08 13:23:20;84.43
2025-05-08 13:23:19;18.43
2025-05-08 13:23:18;48.68
2025-05-08 13:23:17;3.43
2025-05-08 13:23:16;82.18
2025-05-08 13:23:15;17.93
2025-05-08 13:23:14;34.68
2025-05-08 13:23:13;70.93
2025-05-08 13:23:12;2.68
2025-05-08 13:23:11;65.18
2025-05-08 13:23:10;72.43
2025-05-08 13:23:09;51.93
2025-05-08 13:23:08;66.43
2025-05-08 13:23:07;68.68
2025-05-08 13:23:06;47.43
2025-05-08 13:23:05;32.43
2025-05-08 13:23:04;63.68
2025-05-08 13:23:03;99.43
2025-05-08 13:23:02;16.18
2025-05-08 13:23:01;89.43
2025-05-08 13:23:00;92.18
2025-05-08 13:22:59;27.93
2025-05-08 13:22:58;92.18
2025-05-08 13:22:57;10.68
2025-05-08 13:22:56;46.93
2025-05-08 13:22:55;17.93
2025-05-08 13:22:54;39.68
2025-05-08 13:22:53;77.68
2025-05-08 13:22:52;11.18
2025-05-08 13:22:51;13.93
2025-05-08 13:22:50;20.68
2025-05-08 13:22:49;68.18
2025-05-08 13:22:48;6.68
2025-05-08 13:22:47;11.18
2025-05-08 13:22:46;75.43
2025-05-08 13:22:45;68.68
2025-05-08 13:22:44;8.93
2025-05-08 13:22:43;73.18
2025-05-08 13:22:42;16.18
2025-05-08 13:22:41;21.68
2025-05-08 13:22:40;38.93
2025-05-08 13:22:39;12.68
2025-05-08 13:22:38;12.18
2025-05-08 13:22:37;8.93
2025-05-08 13:22:36;1.68
2025-05-08 13:22:35;45.18
2025-05-08 13:22:34;2.68
2025-05-08 13:22:33;61.43
2025-05-08 13:22:32;9.43
2025-05-08 13:22:31;61.93
2025-05-08 13:22:30;2.18
2025-05-08 13:22:29;37.93
2025-05-08 13:22:28;80.93
2025-05-08 13:22:27;7.18
2025-05-08 13:22:26;28.43
2025-05-08 13:22:25;18.93
2025-05-08 13:22:24;33.43
2025-05-08 13:22:23;59.18
2025-05-08 13:22:22;97.68
2025-05-08 13:22:21;26.18
2025-05-08 13:22:20;36.68
2025-05-08 13:22:19;76.43
2025-05-08 13:22:18;53.43
2025-05-08 13:22:17;62.93
2025-05-08 13:22:16;69.68
2025-05-08 13:22:15;22.18
2025-05-08 13:22:14;31.68
2025-05-08 13:22:13;97.68
2025-05-08 13:22:12;61.43
2025-05-08 13:22:11;54.68
2025-05-08 13:22:10;20.43
2025-05-08 13:22:09;1.43
2025-05-08 13:22:08;12.18
2025-05-08 13:22:07;58.43
2025-05-08 13:22:06;64.18
2025-05-08 13:22:05;61.93
2025-05-08 13:22:04;18.93
2025-05-08 13:22:03;26.18
2025-05-08 13:22:02;88.18
2025-05-08 13:22:01;26.18
2025-05-08 13:22:00;4.93
2025-05-08 13:21:59;42.93
2025-05-08 13:21:58;59.68
2025-05-08 13:21:57;36.18
2025-05-08 13:21:56;45.68
2025-05-08 13:21:55;78.68
2025-05-08 13:21:54;31.68
2025-05-08 13:21:53;12.68
2025-05-08 13:21:52;33.43
2025-05-08 13:21:51;47.93
2025-05-08 13:21:50;7.68
2025-05-08 13:21:49;38.43
2025-05-08 13:21:48;78.68
2025-05-08 13:21:47;0.43
2025-05-08 13:21:46;95.43
2025-05-08 13:21:45;24.43
2025-05-08 13:21:44;45.68
2025-05-08 13:21:43;60.18
2025-05-08 13:21:42;40.68
2025-05-08 13:21:41;79.18
2025-05-08 13:21:40;17.18
2025-05-08 13:21:39;45.68
2025-05-08 13:21:38;28.18
2025-05-08 13:21:37;63.93
2025-05-08 13:21:36;39.93
2025-05-08 13:21:35;33.18
2025-05-08 13:21:34;46.18
2025-05-08 13:21:33;98.18
2025-05-08 13:21:32;85.93
2025-05-08 13:21:31;51.18
2025-05-08 13:21:30;17.68
2025-05-08 13:21:29;79.68
2025-05-08 13:21:28;96.93
2025-05-08 13:21:27;99.68
2025-05-08 13:21:26;18.68
2025-05-08 13:21:25;47.18
2025-05-08 13:21:24;40.43
2025-05-08 13:21:23;9.18
2025-05-08 13:21:22;47.18
2025-05-08 13:21:21;46.18
2025-05-08 13:21:20;8.18
2025-05-08 13:21:19;86.93
2025-05-08 13:21:18;22.68
2025-05-08 13:21:17;13.18
2025-05-08 13:21:16;56.18
2025-05-08 13:21:15;24.93
2025-05-08 13:21:14;53.93
2025-05-08 13:21:13;32.68
2025-05-08 13:21:12;84.68
2025-05-08 13:21:11;72.93
2025-05-08 13:21:10;32.68
2025-05-08 13:21:09;8.18
2025-05-08 13:21:08;24.93
2025-05-08 13:21:07;52.18
2025-05-08 13:21:06;88.43
2025-05-08 13:21:05;68.43
2025-05-08 13:21:04;85.68
2025-05-08 13:21:03;89.68
2025-05-08 13:21:02;1.43
2025-05-08 13:21:01;77.93
2025-05-08 13:21:00;39.43
2025-05-08 13:20:59;41.68
2025-05-08 13:20:58;22.68
2025-05-08 13:20:57;32.68
2025-05-08 13:20:56;23.18
2025-05-08 13:20:55;66.18
2025-05-08 13:20:54;96.93
2025-05-08 13:20:53;95.18
2025-05-08 13:20:52;6.43
2025-05-08 13:20:51;8.68
2025-05-08 13:20:50;39.93
2025-05-08 13:20:49;23.18
2025-05-08 13:20:48;20.93
2025-05-08 13:20:47;99.18
2025-05-08 13:20:46;63.93
2025-05-08 13:20:45;44.93
2025-05-08 13:20:44;37.68
2025-05-08 13:20:43;58.93
2025-05-08 13:20:42;78.43
2025-05-08 13:20:41;77.93
2025-05-08 13:20:40;37.68
2025-05-08 13:20:39;25.43
2025-05-08 13:20:38;75.68
2025-05-08 13:20:37;61.68
2025-05-08 13:20:36;96.68
2025-05-08 13:20:35;51.93
2025-05-08 13:20:34;36.18
2025-05-08 13:20:33;14.43
2025-05-08 13:20:32;71.93
2025-05-08 13:20:31;13.43
2025-05-08 13:20:30;38.18
2025-05-08 13:20:29;88.43
2025-05-08 13:20:28;73.93
2025-05-08 13:20:27;64.43
2025-05-08 13:20:26;30.43
2025-05-08 13:20:25;45.43
2025-05-08 13:20:24;14.18
2025-05-08 13:20:23;9.68
2025-05-08 13:20:22;33.18
2025-05-08 13:20:21;47.68
2025-05-08 13:20:20;99.68
2025-05-08 13:20:19;57.68
2025-05-08 13:20:18;80.68
2025-05-08 13:20:17;61.68
2025-05-08 13:20:16;2.43
2025-05-08 13:20:15;43.18
2025-05-08 13:20:14;21.93
2025-05-08 13:20:13;40.93
2025-05-08 13:20:12;78.43
2025-05-08 13:20:11;19.18
2025-05-08 13:20:10;26.93
2025-05-08 13:20:09;28.68
2025-05-08 13:20:08;19.18
2025-05-08 13:20:07;71.18
2025-05-08 13:20:06;35.93
2025-05-08 13:20:05;76.18
2025-05-08 13:20:04;82.18
2025-05-08 13:20:03;89.93
2025-05-08 13:20:02;1.18
2025-05-08 13:20:01;59.18
2025-05-08 13:20:00;43.18
2025-05-08 13:19:59;69.43
2025-05-08 13:19:58;33.68
2025-05-08 13:19:57;52.68
2025-05-08 13:19:56;10.18
2025-05-08 13:19:55;62.18
2025-05-08 13:19:54;95.68
2025-05-08 13:19:53;52.68
2025-05-08 13:19:52;7.93
2025-05-08 13:19:51;36.43
2025-05-08 13:19:50;97.93
2025-05-08 13:19:49;19.68
2025-05-08 13:19:48;69.93
2025-05-08 13:19:47;67.18
2025-05-08 13:19:46;2.93
2025-05-08 13:19:45;64.93
2025-05-08 13:19:44;79.93
2025-05-08 13:19:43;4.43
2025-05-08 13:19:42;82.68
2025-05-08 13:19:41;1.68
2025-05-08 13:19:40;6.68
2025-05-08 13:19:39;3.93
2025-05-08 13:19:38;91.68
2025-05-08 13:19:37;58.18
2025-05-08 13:19:36;3.43
2025-05-08 13:19:35;83.93
2025-05-08 13:19:34;38.68
2025-05-08 13:19:33;3.43
2025-05-08 13:19:32;51.93
2025-05-08 13:19:31;4.93
2025-05-08 13:19:30;44.18
2025-05-08 13:19:29;17.18
2025-05-08 13:19:28;91.68
2025-05-08 13:19:27;26.93
2025-05-08 13:19:26;35.18
2025-05-08 13:19:25;44.18
2025-05-08 13:19:24;46.43
2025-05-08 13:19:23;1.18
2025-05-08 13:19:22;13.43
2025-05-08 13:19:21;63.18
2025-05-08 13:19:20;39.18
2025-05-08 13:19:19;8.43
2025-05-08 13:19:18;75.43
2025-05-08 13:19:17;29.68
2025-05-08 13:19:16;48.68
2025-05-08 13:19:15;17.93
2025-05-08 13:19:14;25.18
2025-05-08 13:19:13;20.18
2025-05-08 13:19:12;51.43
2025-05-08 13:19:11;17.93
2025-05-08 13:19:10;27.43
2025-05-08 13:19:09;63.18
2025-05-08 13:19:08;99.43
2025-05-08 13:19:07;6.18
2025-05-08 13:19:06;34.68
2025-05-08 13:19:05;70.43
2025-05-08 13:19:04;67.68
2025-05-08 13:19:03;58.18
2025-05-08 13:19:02;63.18
2025-05-08 13:19:01;41.18
2025-05-08 13:19:00;0.43
2025-05-08 13:18:59;67.43
2025-05-08 13:18:58;62.43
2025-05-08 13:18:57;42.43
2025-05-08 13:18:56;54.18
2025-05-08 13:18:55;89.93
2025-05-08 13:18:54;61.43
2025-05-08 13:18:53;73.68
2025-05-08 13:18:52;45.68
2025-05-08 13:18:51;26.68
2025-05-08 13:18:50;33.43
2025-05-08 13:18:49;76.43
2025-05-08 13:18:48;35.68
2025-05-08 13:18:47;50.18
2025-05-08 13:18:46;73.18
2025-05-08 13:18:45;16.18
2025-05-08 13:18:44;73.18
2025-05-08 13:18:43;54.18
2025-05-08 13:18:42;23.43
2025-05-08 13:18:41;32.93
2025-05-08 13:18:40;23.93
2025-05-08 13:18:39;46.93
2025-05-08 13:18:38;47.43
2025-05-08 13:18:37;85.43
2025-05-08 13:18:36;89.93
2025-05-08 13:18:35;75.93
2025-05-08 13:18:34;47.43
2025-05-08 13:18:33;28.43
2025-05-08 13:18:32;66.43
2025-05-08 13:18:31;45.18
2025-05-08 13:18:30;40.68
2025-05-08 13:18:29;67.43
2025-05-08 13:18:28;63.43
2025-05-08 13:18:27;34.43
2025-05-08 13:18:26;41.18
2025-05-08 13:18:25;85.93
2025-05-08 13:18:24;50.18
2025-05-08 13:18:23;42.93
2025-05-08 13:18:22;85.43
2025-05-08 13:18:21;0.43
2025-05-08 13:18:20;9.43
2025-05-08 13:18:19;26.18
2025-05-08 13:18:18;38.43
2025-05-08 13:18:17;26.18
2025-05-08 13:18:16;88.18
2025-05-08 13:18:15;47.43
2025-05-08 13:18:14;78.68
2025-05-08 13:18:13;14.43
2025-05-08 13:18:12;69.68
2025-05-08 13:18:11;81.43
2025-05-08 13:18:10;5.93
2025-05-08 13:18:09;98.18
2025-05-08 13:18:08;50.68
2025-05-08 13:18:07;42.93
2025-05-08 13:18:06;3.18
2025-05-08 13:18:05;59.68
2025-05-08 13:18:04;97.68
2025-05-08 13:18:03;66.93
2025-05-08 13:18:02;14.43
2025-05-08 13:18:01;0.43
2025-05-08 13:18:00;86.93
2025-05-08 13:17:59;53.43
2025-05-08 13:17:58;82.93
2025-05-08 13:17:57;6.93
2025-05-08 13:17:56;96.18
2025-05-08 13:17:55;15.93
2025-05-08 13:17:54;8.18
2025-05-08 13:17:53;28.93
2025-05-08 13:17:52;45.68
2025-05-08 13:17:51;46.18
2025-05-08 13:17:50;41.68
2025-05-08 13:17:49;52.93
2025-05-08 13:17:48;98.18
2025-05-08 13:17:47;36.68
2025-05-08 13:17:46;60.68
2025-05-08 13:17:45;0.93
2025-05-08 13:17:44;98.43
2025-05-08 13:17:43;89.18
2025-05-08 13:17:42;98.68
2025-05-08 13:17:41;38.93
2025-05-08 13:17:40;79.18
2025-05-08 13:17:39;39.43
2025-05-08 13:17:38;62.43
2025-05-08 13:17:37;74.68
2025-05-08 13:17:36;95.93
2025-05-08 13:17:35;91.43
2025-05-08 13:17:34;48.93
2025-05-08 13:17:33;41.18
2025-05-08 13:17:32;86.43
2025-05-08 13:17:31;62.93
2025-05-08 13:17:30;72.93
2025-05-08 13:17:29;39.43
2025-05-08 13:17:28;76.93
2025-05-08 13:17:27;89.18
2025-05-08 13:17:26;28.68
2025-05-08 13:17:25;90.18
2025-05-08 13:17:24;57.18
2025-05-08 13:17:23;69.43
2025-05-08 13:17:22;29.93
2025-05-08 13:17:21;29.93
2025-05-08 13:17:20;13.18
2025-05-08 13:17:19;44.43
2025-05-08 13:17:18;3.68
2025-05-08 13:17:17;29.93
2025-05-08 13:17:16;89.18
2025-05-08 13:17:15;86.93
2025-05-08 13:17:14;20.43
2025-05-08 13:17:13;20.93
2025-05-08 13:17:12;10.93
2025-05-08 13:17:11;48.93
2025-05-08 13:17:10;61.18
2025-05-08 13:17:09;30.43
2025-05-08 13:17:08;1.93
2025-05-08 13:17:07;23.68
2025-05-08 13:17:06;83.43
2025-05-08 13:17:05;45.43
2025-05-08 13:17:04;54.93
2025-05-08 13:17:03;97.93
2025-05-08 13:17:02;32.68
2025-05-08 13:17:01;42.18
2025-05-08 13:17:00;82.93
2025-05-08 13:16:59;63.43
2025-05-08 13:16:58;99.18
2025-05-08 13:16:57;27.68
2025-05-08 13:16:56;61.18
2025-05-08 13:16:55;4.18
2025-05-08 13:16:54;11.93
2025-05-08 13:16:53;41.43
2025-05-08 13:16:52;2.43
2025-05-08 13:16:51;67.18
2025-05-08 13:16:50;16.43
2025-05-08 13:16:49;99.68
2025-05-08 13:16:48;56.68
2025-05-08 13:16:47;77.93
2025-05-08 13:16:46;15.93
2025-05-08 13:16:45;73.43
2025-05-08 13:16:44;94.68
2025-05-08 13:16:43;58.93
2025-05-08 13:16:42;4.18
2025-05-08 13:16:41;77.93
2025-05-08 13:16:40;78.43
2025-05-08 13:16:39;85.68
2025-05-08 13:16:38;59.43
2025-05-08 13:16:37;90.18
2025-05-08 13:16:36;4.18
2025-05-08 13:16:35;11.43
2025-05-08 13:16:34;4.68
2025-05-08 13:16:33;63.93
2025-05-08 13:16:32;4.18
2025-05-08 13:16:31;33.18
2025-05-08 13:16:30;20.93
2025-05-08 13:16:29;92.93
2025-05-08 13:16:28;57.18
2025-05-08 13:16:27;56.68
2025-05-08 13:16:26;54.93
2025-05-08 13:16:25;59.43
2025-05-08 13:16:24;71.68
2025-05-08 13:16:23;96.18
2025-05-08 13:16:22;3.93
2025-05-08 13:16:21;10.18
2025-05-08 13:16:20;84.93
2025-05-08 13:16:19;19.18
2025-05-08 13:16:18;5.18
2025-05-08 13:16:17;81.68
2025-05-08 13:16:16;3.43
2025-05-08 13:16:15;55.93
2025-05-08 13:16:14;3.43
2025-05-08 13:16:13;31.93
2025-05-08 13:16:12;57.68
2025-05-08 13:16:11;62.68
2025-05-08 13:16:10;78.93
2025-05-08 13:16:09;90.68
2025-05-08 13:16:08;83.93
2025-05-08 13:16:07;64.43
2025-05-08 13:16:06;64.93
2025-05-08 13:16:05;14.68
2025-05-08 13:16:04;83.43
2025-05-08 13:16:03;28.68
2025-05-08 13:16:02;19.68
2025-05-08 13:16:01;2.93
2025-05-08 13:16:00;50.43
2025-05-08 13:15:59;86.18
2025-05-08 13:15:58;29.18
2025-05-08 13:15:57;95.68
2025-05-08 13:15:56;12.93
2025-05-08 13:15:55;78.93
2025-05-08 13:15:54;50.43
2025-05-08 13:15:53;19.68
2025-05-08 13:15:52;43.18
2025-05-08 13:15:51;99.93
2025-05-08 13:15:50;68.68
2025-05-08 13:15:49;84.93
2025-05-08 13:15:48;68.18
2025-05-08 13:15:47;34.18
2025-05-08 13:15:46;59.93
2025-05-08 13:15:45;22.43
2025-05-08 13:15:44;58.18
2025-05-08 13:15:43;48.68
2025-05-08 13:15:42;96.18
2025-05-08 13:15:41;58.18
2025-05-08 13:15:40;81.68
2025-05-08 13:15:39;64.93
2025-05-08 13:15:38;81.68
2025-05-08 13:15:37;93.93
2025-05-08 13:15:36;77.68
2025-05-08 13:15:35;29.68
2025-05-08 13:15:34;12.93
2025-05-08 13:15:33;83.93
2025-05-08 13:15:32;91.68
2025-05-08 13:15:31;96.18
2025-05-08 13:15:30;15.68
2025-05-08 13:15:29;44.18
2025-05-08 13:15:28;96.18
2025-05-08 13:15:27;86.68
2025-05-08 13:15:26;70.43
2025-05-08 13:15:25;73.18
2025-05-08 13:15:24;94.43
2025-05-08 13:15:23;68.68
2025-05-08 13:15:22;59.18
2025-05-08 13:15:21;32.43
2025-05-08 13:15:20;3.18
2025-05-08 13:15:19;67.93
2025-05-08 13:15:18;50.68
2025-05-08 13:15:17;64.68
2025-05-08 13:15:16;30.18
2025-05-08 13:15:15;70.93
2025-05-08 13:15:14;56.43
2025-05-08 13:15:13;24.68
2025-05-08 13:15:12;6.18
2025-05-08 13:15:11;82.68
2025-05-08 13:15:10;36.93
2025-05-08 13:15:09;75.43
2025-05-08 13:15:08;39.18
2025-05-08 13:15:07;34.68
2025-05-08 13:15:06;46.93
2025-05-08 13:15:05;17.93
2025-05-08 13:15:04;6.18
2025-05-08 13:15:03;84.93
2025-05-08 13:15:02;97.18
2025-05-08 13:15:01;34.68
2025-05-08 13:15:00;13.43
2025-05-08 13:14:59;89.43
2025-05-08 13:14:58;6.18
2025-05-08 13:14:57;56.43
2025-05-08 13:14:56;45.18
2025-05-08 13:14:55;18.43
2025-05-08 13:14:54;3.93
2025-05-08 13:14:53;82.68
2025-05-08 13:14:52;61.43
2025-05-08 13:14:51;58.68
2025-05-08 13:14:50;49.18
2025-05-08 13:14:49;80.43
2025-05-08 13:14:48;93.18
2025-05-08 13:14:47;38.43
2025-05-08 13:14:46;17.68
2025-05-08 13:14:45;79.18
2025-05-08 13:14:44;54.18
2025-05-08 13:14:43;7.18
2025-05-08 13:14:42;35.18
2025-05-08 13:14:41;27.93
2025-05-08 13:14:40;66.43
2025-05-08 13:14:39;4.43
2025-05-08 13:14:38;56.93
2025-05-08 13:14:37;42.43
2025-05-08 13:14:36;13.93
2025-05-08 13:14:35;45.18
2025-05-08 13:14:34;37.93
2025-05-08 13:14:33;62.43
2025-05-08 13:14:32;31.68
2025-05-08 13:14:31;67.43
2025-05-08 13:14:30;95.93
2025-05-08 13:14:29;41.18
2025-05-08 13:14:28;40.68
2025-05-08 13:14:27;26.68
2025-05-08 13:14:26;61.93
2025-05-08 13:14:25;16.68
2025-05-08 13:14:24;54.68
2025-05-08 13:14:23;88.18
2025-05-08 13:14:22;7.18
2025-05-08 13:14:21;78.68
2025-05-08 13:14:20;76.43
2025-05-08 13:14:19;88.18
2025-05-08 13:14:18;18.93
2025-05-08 13:14:17;29.93
2025-05-08 13:14:16;20.93
2025-05-08 13:14:15;31.68
2025-05-08 13:14:14;6.43
2025-05-08 13:14:13;55.18
2025-05-08 13:14:12;57.43
2025-05-08 13:14:11;83.68
2025-05-08 13:14:10;90.43
2025-05-08 13:14:09;9.93
2025-05-08 13:14:08;36.18
2025-05-08 13:14:07;50.68
