Fecha y Hora;KV-2012 - Válvula venteo M-201
2025-05-08 13:26:01;90630.00
2025-05-08 13:26:00;-88120.00
2025-05-08 13:25:59;-88120.00
2025-05-08 13:25:58;52630.00
2025-05-08 13:25:57;14630.00
2025-05-08 13:25:56;71630.00
2025-05-08 13:25:55;50380.00
2025-05-08 13:25:54;95630.00
2025-05-08 13:25:53;81130.00
2025-05-08 13:25:52;71630.00
2025-05-08 13:25:51;67130.00
2025-05-08 13:25:50;46380.00
2025-05-08 13:25:49;44630.00
2025-05-08 13:25:48;16130.00
2025-05-08 13:25:47;50880.00
2025-05-08 13:25:46;40880.00
2025-05-08 13:25:45;39630.00
2025-05-08 13:25:44;72130.00
2025-05-08 13:25:43;72630.00
2025-05-08 13:25:42;39130.00
2025-05-08 13:25:41;7880.00
2025-05-08 13:25:40;98380.00
2025-05-08 13:25:39;88380.00
2025-05-08 13:25:38;84380.00
2025-05-08 13:25:37;7880.00
2025-05-08 13:25:36;79380.00
2025-05-08 13:25:35;62630.00
2025-05-08 13:25:34;57630.00
2025-05-08 13:25:33;17380.00
2025-05-08 13:25:32;24630.00
2025-05-08 13:25:31;41380.00
2025-05-08 13:25:30;86630.00
2025-05-08 13:25:29;39130.00
2025-05-08 13:25:28;57630.00
2025-05-08 13:25:27;34130.00
2025-05-08 13:25:26;17380.00
2025-05-08 13:25:25;22380.00
2025-05-08 13:25:24;65380.00
2025-05-08 13:25:23;50880.00
2025-05-08 13:25:22;34630.00
2025-05-08 13:25:21;72630.00
2025-05-08 13:25:20;27380.00
2025-05-08 13:25:19;69880.00
2025-05-08 13:25:18;28380.00
2025-05-08 13:25:17;11630.00
2025-05-08 13:25:16;36880.00
2025-05-08 13:25:15;96630.00
2025-05-08 13:25:14;63130.00
2025-05-08 13:25:13;82130.00
2025-05-08 13:25:12;60380.00
2025-05-08 13:25:11;72630.00
2025-05-08 13:25:10;34630.00
2025-05-08 13:25:09;20130.00
2025-05-08 13:25:08;82130.00
2025-05-08 13:25:07;68130.00
2025-05-08 13:25:06;94380.00
2025-05-08 13:25:05;3880.00
2025-05-08 13:25:04;96630.00
2025-05-08 13:25:03;98880.00
2025-05-08 13:25:02;87130.00
2025-05-08 13:25:01;44130.00
2025-05-08 13:25:00;15630.00
2025-05-08 13:24:59;84880.00
2025-05-08 13:24:58;3880.00
2025-05-08 13:24:57;1630.00
2025-05-08 13:24:56;72630.00
2025-05-08 13:24:55;89380.00
2025-05-08 13:24:54;46880.00
2025-05-08 13:24:53;16630.00
2025-05-08 13:24:52;9380.00
2025-05-08 13:24:51;30630.00
2025-05-08 13:24:50;42880.00
2025-05-08 13:24:49;16130.00
2025-05-08 13:24:48;99380.00
2025-05-08 13:24:47;20630.00
2025-05-08 13:24:46;21630.00
2025-05-08 13:24:45;36630.00
2025-05-08 13:24:44;87630.00
2025-05-08 13:24:43;30130.00
2025-05-08 13:24:42;23380.00
2025-05-08 13:24:41;84880.00
2025-05-08 13:24:40;77630.00
2025-05-08 13:24:39;61380.00
2025-05-08 13:24:38;68630.00
2025-05-08 13:24:37;42380.00
2025-05-08 13:24:36;13380.00
2025-05-08 13:24:35;63630.00
2025-05-08 13:24:34;42380.00
2025-05-08 13:24:33;8880.00
2025-05-08 13:24:32;51880.00
2025-05-08 13:24:31;25630.00
2025-05-08 13:24:30;4380.00
2025-05-08 13:24:29;82630.00
2025-05-08 13:24:28;61380.00
2025-05-08 13:24:27;90380.00
2025-05-08 13:24:26;35130.00
2025-05-08 13:24:25;7130.00
2025-05-08 13:24:24;30630.00
2025-05-08 13:24:23;7130.00
2025-05-08 13:24:22;9380.00
2025-05-08 13:24:21;25630.00
2025-05-08 13:24:20;14380.00
2025-05-08 13:24:19;18880.00
2025-05-08 13:24:18;52380.00
2025-05-08 13:24:17;99880.00
2025-05-08 13:24:16;4880.00
2025-05-08 13:24:15;10880.00
2025-05-08 13:24:14;3630.00
2025-05-08 13:24:13;7130.00
2025-05-08 13:24:12;90380.00
2025-05-08 13:24:11;69130.00
2025-05-08 13:24:10;54630.00
2025-05-08 13:24:09;7130.00
2025-05-08 13:24:08;16630.00
2025-05-08 13:24:07;4880.00
2025-05-08 13:24:06;52380.00
2025-05-08 13:24:05;16630.00
2025-05-08 13:24:04;88130.00
2025-05-08 13:24:03;61880.00
2025-05-08 13:24:02;2630.00
2025-05-08 13:24:01;34380.00
2025-05-08 13:24:00;98630.00
2025-05-08 13:23:59;55630.00
2025-05-08 13:23:58;60130.00
2025-05-08 13:23:57;16630.00
2025-05-08 13:23:56;2630.00
2025-05-08 13:23:55;7130.00
2025-05-08 13:23:54;85880.00
2025-05-08 13:23:53;83630.00
2025-05-08 13:23:52;42130.00
2025-05-08 13:23:51;69130.00
2025-05-08 13:23:50;50130.00
2025-05-08 13:23:49;50630.00
2025-05-08 13:23:48;55130.00
2025-05-08 13:23:47;88630.00
2025-05-08 13:23:46;9880.00
2025-05-08 13:23:45;33880.00
2025-05-08 13:23:44;19380.00
2025-05-08 13:23:43;29380.00
2025-05-08 13:23:42;59380.00
2025-05-08 13:23:41;26630.00
2025-05-08 13:23:40;88630.00
2025-05-08 13:23:39;43380.00
2025-05-08 13:23:38;81380.00
2025-05-08 13:23:37;69630.00
2025-05-08 13:23:36;55630.00
2025-05-08 13:23:35;86380.00
2025-05-08 13:23:34;48380.00
2025-05-08 13:23:33;10380.00
2025-05-08 13:23:32;45630.00
2025-05-08 13:23:31;8130.00
2025-05-08 13:23:30;62380.00
2025-05-08 13:23:29;38880.00
2025-05-08 13:23:28;79130.00
2025-05-08 13:23:27;7630.00
2025-05-08 13:23:26;52880.00
2025-05-08 13:23:25;41130.00
2025-05-08 13:23:24;69630.00
2025-05-08 13:23:23;17630.00
2025-05-08 13:23:22;93630.00
2025-05-08 13:23:21;62880.00
2025-05-08 13:23:20;52880.00
2025-05-08 13:23:19;89130.00
2025-05-08 13:23:18;22630.00
2025-05-08 13:23:17;41630.00
2025-05-08 13:23:16;43880.00
2025-05-08 13:23:15;48880.00
2025-05-08 13:23:14;22630.00
2025-05-08 13:23:13;29380.00
2025-05-08 13:23:12;9130.00
2025-05-08 13:23:11;13630.00
2025-05-08 13:23:10;45380.00
2025-05-08 13:23:09;28130.00
2025-05-08 13:23:08;82880.00
2025-05-08 13:23:07;35380.00
2025-05-08 13:23:06;22630.00
2025-05-08 13:23:05;25380.00
2025-05-08 13:23:04;53880.00
2025-05-08 13:23:03;32630.00
2025-05-08 13:23:02;3630.00
2025-05-08 13:23:01;51130.00
2025-05-08 13:23:00;49380.00
2025-05-08 13:22:59;91880.00
2025-05-08 13:22:58;91880.00
2025-05-08 13:22:57;58380.00
2025-05-08 13:22:56;49380.00
2025-05-08 13:22:55;29880.00
2025-05-08 13:22:54;34880.00
2025-05-08 13:22:53;56630.00
2025-05-08 13:22:52;49380.00
2025-05-08 13:22:51;37130.00
2025-05-08 13:22:50;20880.00
2025-05-08 13:22:49;56130.00
2025-05-08 13:22:48;1380.00
2025-05-08 13:22:47;39880.00
2025-05-08 13:22:46;58880.00
2025-05-08 13:22:45;37630.00
2025-05-08 13:22:44;58880.00
2025-05-08 13:22:43;34880.00
2025-05-08 13:22:42;91880.00
2025-05-08 13:22:41;80130.00
2025-05-08 13:22:40;81130.00
2025-05-08 13:22:39;93880.00
2025-05-08 13:22:38;94630.00
2025-05-08 13:22:37;92380.00
2025-05-08 13:22:36;35380.00
2025-05-08 13:22:35;61630.00
2025-05-08 13:22:34;82880.00
2025-05-08 13:22:33;73380.00
2025-05-08 13:22:32;15880.00
2025-05-08 13:22:31;90130.00
2025-05-08 13:22:30;38630.00
2025-05-08 13:22:29;4130.00
2025-05-08 13:22:28;18630.00
2025-05-08 13:22:27;82880.00
2025-05-08 13:22:26;30380.00
2025-05-08 13:22:25;63880.00
2025-05-08 13:22:24;85130.00
2025-05-08 13:22:23;42630.00
2025-05-08 13:22:22;47630.00
2025-05-08 13:22:21;80630.00
2025-05-08 13:22:20;94630.00
2025-05-08 13:22:19;18630.00
2025-05-08 13:22:18;23630.00
2025-05-08 13:22:17;21880.00
2025-05-08 13:22:16;10130.00
2025-05-08 13:22:15;22380.00
2025-05-08 13:22:14;85630.00
2025-05-08 13:22:13;68880.00
2025-05-08 13:22:12;78880.00
2025-05-08 13:22:11;49880.00
2025-05-08 13:22:10;25880.00
2025-05-08 13:22:09;92880.00
2025-05-08 13:22:08;56380.00
2025-05-08 13:22:07;77130.00
2025-05-08 13:22:06;50380.00
2025-05-08 13:22:05;130.00
2025-05-08 13:22:04;95130.00
2025-05-08 13:22:03;19130.00
2025-05-08 13:22:02;47630.00
2025-05-08 13:22:01;83880.00
2025-05-08 13:22:00;50380.00
2025-05-08 13:21:59;52630.00
2025-05-08 13:21:58;11880.00
2025-05-08 13:21:57;38130.00
2025-05-08 13:21:56;4630.00
2025-05-08 13:21:55;66630.00
2025-05-08 13:21:54;76630.00
2025-05-08 13:21:53;81130.00
2025-05-08 13:21:52;9630.00
2025-05-08 13:21:51;5130.00
2025-05-08 13:21:50;40880.00
2025-05-08 13:21:49;19630.00
2025-05-08 13:21:48;43630.00
2025-05-08 13:21:47;97880.00
2025-05-08 13:21:46;50380.00
2025-05-08 13:21:45;59880.00
2025-05-08 13:21:44;26380.00
2025-05-08 13:21:43;52630.00
2025-05-08 13:21:42;95630.00
2025-05-08 13:21:41;69380.00
2025-05-08 13:21:40;62130.00
2025-05-08 13:21:39;630.00
2025-05-08 13:21:38;83880.00
2025-05-08 13:21:37;59130.00
2025-05-08 13:21:36;87630.00
2025-05-08 13:21:35;45880.00
2025-05-08 13:21:34;69880.00
2025-05-08 13:21:33;50880.00
2025-05-08 13:21:32;5630.00
2025-05-08 13:21:31;21880.00
2025-05-08 13:21:30;69880.00
2025-05-08 13:21:29;41380.00
2025-05-08 13:21:28;17380.00
2025-05-08 13:21:27;55880.00
2025-05-08 13:21:26;37380.00
2025-05-08 13:21:25;16130.00
2025-05-08 13:21:24;70880.00
2025-05-08 13:21:23;27880.00
2025-05-08 13:21:22;24630.00
2025-05-08 13:21:21;3380.00
2025-05-08 13:21:20;38630.00
2025-05-08 13:21:19;22380.00
2025-05-08 13:21:18;36880.00
2025-05-08 13:21:17;8380.00
2025-05-08 13:21:16;31880.00
2025-05-08 13:21:15;70380.00
2025-05-08 13:21:14;67630.00
2025-05-08 13:21:13;50880.00
2025-05-08 13:21:12;58630.00
2025-05-08 13:21:11;22880.00
2025-05-08 13:21:10;63130.00
2025-05-08 13:21:09;48630.00
2025-05-08 13:21:08;30130.00
2025-05-08 13:21:07;44130.00
2025-05-08 13:21:06;74880.00
2025-05-08 13:21:05;66880.00
2025-05-08 13:21:04;47880.00
2025-05-08 13:21:03;46380.00
2025-05-08 13:21:02;68130.00
2025-05-08 13:21:01;73130.00
2025-05-08 13:21:00;6130.00
2025-05-08 13:20:59;36880.00
2025-05-08 13:20:58;6130.00
2025-05-08 13:20:57;58630.00
2025-05-08 13:20:56;58630.00
2025-05-08 13:20:55;92130.00
2025-05-08 13:20:54;77630.00
2025-05-08 13:20:53;22880.00
2025-05-08 13:20:52;8880.00
2025-05-08 13:20:51;22880.00
2025-05-08 13:20:50;41880.00
2025-05-08 13:20:49;46880.00
2025-05-08 13:20:48;37380.00
2025-05-08 13:20:47;18380.00
2025-05-08 13:20:46;84880.00
2025-05-08 13:20:45;54130.00
2025-05-08 13:20:44;42380.00
2025-05-08 13:20:43;11130.00
2025-05-08 13:20:42;63630.00
2025-05-08 13:20:41;30130.00
2025-05-08 13:20:40;94380.00
2025-05-08 13:20:39;78130.00
2025-05-08 13:20:38;65880.00
2025-05-08 13:20:37;80380.00
2025-05-08 13:20:36;89880.00
2025-05-08 13:20:35;56380.00
2025-05-08 13:20:34;73380.00
2025-05-08 13:20:33;62130.00
2025-05-08 13:20:32;10380.00
2025-05-08 13:20:31;86880.00
2025-05-08 13:20:30;47380.00
2025-05-08 13:20:29;99880.00
2025-05-08 13:20:28;18880.00
2025-05-08 13:20:27;54630.00
2025-05-08 13:20:26;56880.00
2025-05-08 13:20:25;94880.00
2025-05-08 13:20:24;30630.00
2025-05-08 13:20:23;90380.00
2025-05-08 13:20:22;7130.00
2025-05-08 13:20:21;85380.00
2025-05-08 13:20:20;44630.00
2025-05-08 13:20:19;4380.00
2025-05-08 13:20:18;9380.00
2025-05-08 13:20:17;18880.00
2025-05-08 13:20:16;35630.00
2025-05-08 13:20:15;9380.00
2025-05-08 13:20:14;50130.00
2025-05-08 13:20:13;64130.00
2025-05-08 13:20:12;56880.00
2025-05-08 13:20:11;14380.00
2025-05-08 13:20:10;76380.00
2025-05-08 13:20:09;78630.00
2025-05-08 13:20:08;83130.00
2025-05-08 13:20:07;88130.00
2025-05-08 13:20:06;26130.00
2025-05-08 13:20:05;47380.00
2025-05-08 13:20:04;85880.00
2025-05-08 13:20:03;64630.00
2025-05-08 13:20:02;46130.00
2025-05-08 13:20:01;58880.00
2025-05-08 13:20:00;85880.00
2025-05-08 13:19:59;14380.00
2025-05-08 13:19:58;40630.00
2025-05-08 13:19:57;36130.00
2025-05-08 13:19:56;71880.00
2025-05-08 13:19:55;45630.00
2025-05-08 13:19:54;38380.00
2025-05-08 13:19:53;71880.00
2025-05-08 13:19:52;4880.00
2025-05-08 13:19:51;57380.00
2025-05-08 13:19:50;28880.00
2025-05-08 13:19:49;31630.00
2025-05-08 13:19:48;12630.00
2025-05-08 13:19:47;26630.00
2025-05-08 13:19:46;5380.00
2025-05-08 13:19:45;98130.00
2025-05-08 13:19:44;22130.00
2025-05-08 13:19:43;3130.00
2025-05-08 13:19:42;77880.00
2025-05-08 13:19:41;91880.00
2025-05-08 13:19:40;3630.00
2025-05-08 13:19:39;65630.00
2025-05-08 13:19:38;41130.00
2025-05-08 13:19:37;43880.00
2025-05-08 13:19:36;43880.00
2025-05-08 13:19:35;17130.00
2025-05-08 13:19:34;88630.00
2025-05-08 13:19:33;27130.00
2025-05-08 13:19:32;10380.00
2025-05-08 13:19:31;77880.00
2025-05-08 13:19:30;11380.00
2025-05-08 13:19:29;22630.00
2025-05-08 13:19:28;17630.00
2025-05-08 13:19:27;51130.00
2025-05-08 13:19:26;15380.00
2025-05-08 13:19:25;32130.00
2025-05-08 13:19:24;14880.00
2025-05-08 13:19:23;31630.00
2025-05-08 13:19:22;880.00
2025-05-08 13:19:21;75130.00
2025-05-08 13:19:20;24380.00
2025-05-08 13:19:19;89130.00
2025-05-08 13:19:18;58380.00
2025-05-08 13:19:17;53380.00
2025-05-08 13:19:16;57880.00
2025-05-08 13:19:15;84630.00
2025-05-08 13:19:14;29880.00
2025-05-08 13:19:13;89130.00
2025-05-08 13:19:12;67880.00
2025-05-08 13:19:11;41630.00
2025-05-08 13:19:10;65130.00
2025-05-08 13:19:09;43880.00
2025-05-08 13:19:08;70630.00
2025-05-08 13:19:07;32130.00
2025-05-08 13:19:06;84630.00
2025-05-08 13:19:05;41630.00
2025-05-08 13:19:04;53380.00
2025-05-08 13:19:03;32130.00
2025-05-08 13:19:02;18630.00
2025-05-08 13:19:01;67880.00
2025-05-08 13:19:00;25380.00
2025-05-08 13:18:59;6880.00
2025-05-08 13:18:58;17380.00
2025-05-08 13:18:57;82380.00
2025-05-08 13:18:56;32630.00
2025-05-08 13:18:55;91880.00
2025-05-08 13:18:54;10880.00
2025-05-08 13:18:53;85130.00
2025-05-08 13:18:52;51630.00
2025-05-08 13:18:51;20380.00
2025-05-08 13:18:50;85630.00
2025-05-08 13:18:49;6880.00
2025-05-08 13:18:48;71130.00
2025-05-08 13:18:47;11880.00
2025-05-08 13:18:46;71130.00
2025-05-08 13:18:45;20880.00
2025-05-08 13:18:44;66130.00
2025-05-08 13:18:43;23130.00
2025-05-08 13:18:42;97380.00
2025-05-08 13:18:41;1880.00
2025-05-08 13:18:40;42130.00
2025-05-08 13:18:39;68380.00
2025-05-08 13:18:38;46630.00
2025-05-08 13:18:37;6880.00
2025-05-08 13:18:36;73380.00
2025-05-08 13:18:35;61630.00
2025-05-08 13:18:34;39880.00
2025-05-08 13:18:33;37630.00
2025-05-08 13:18:32;14130.00
2025-05-08 13:18:31;73380.00
2025-05-08 13:18:30;14130.00
2025-05-08 13:18:29;14130.00
2025-05-08 13:18:28;58130.00
2025-05-08 13:18:27;15630.00
2025-05-08 13:18:26;71130.00
2025-05-08 13:18:25;25880.00
2025-05-08 13:18:24;76130.00
2025-05-08 13:18:23;75630.00
2025-05-08 13:18:22;11880.00
2025-05-08 13:18:21;88380.00
2025-05-08 13:18:20;80630.00
2025-05-08 13:18:19;63880.00
2025-05-08 13:18:18;95130.00
2025-05-08 13:18:17;95130.00
2025-05-08 13:18:16;6880.00
2025-05-08 13:18:15;71130.00
2025-05-08 13:18:14;35380.00
2025-05-08 13:18:13;38130.00
2025-05-08 13:18:12;16880.00
2025-05-08 13:18:11;19130.00
2025-05-08 13:18:10;7380.00
2025-05-08 13:18:09;130.00
2025-05-08 13:18:08;6880.00
2025-05-08 13:18:07;31380.00
2025-05-08 13:18:06;57130.00
2025-05-08 13:18:05;35880.00
2025-05-08 13:18:04;14630.00
2025-05-08 13:18:03;97880.00
2025-05-08 13:18:02;40880.00
2025-05-08 13:18:01;26380.00
2025-05-08 13:18:00;33630.00
2025-05-08 13:17:59;57630.00
2025-05-08 13:17:58;22380.00
2025-05-08 13:17:57;88880.00
2025-05-08 13:17:56;94880.00
2025-05-08 13:17:55;28380.00
2025-05-08 13:17:54;45880.00
2025-05-08 13:17:53;88380.00
2025-05-08 13:17:52;31380.00
2025-05-08 13:17:51;95630.00
2025-05-08 13:17:50;59880.00
2025-05-08 13:17:49;72130.00
2025-05-08 13:17:48;67130.00
2025-05-08 13:17:47;69880.00
2025-05-08 13:17:46;98380.00
2025-05-08 13:17:45;64880.00
2025-05-08 13:17:44;10130.00
2025-05-08 13:17:43;98380.00
2025-05-08 13:17:42;38630.00
2025-05-08 13:17:41;34130.00
2025-05-08 13:17:40;86130.00
2025-05-08 13:17:39;64880.00
2025-05-08 13:17:38;69880.00
2025-05-08 13:17:37;64880.00
2025-05-08 13:17:36;50380.00
2025-05-08 13:17:35;96130.00
2025-05-08 13:17:34;12380.00
2025-05-08 13:17:33;26880.00
2025-05-08 13:17:32;62630.00
2025-05-08 13:17:31;91630.00
2025-05-08 13:17:30;86630.00
2025-05-08 13:17:29;84380.00
2025-05-08 13:17:28;96130.00
2025-05-08 13:17:27;17380.00
2025-05-08 13:17:26;5630.00
2025-05-08 13:17:25;20130.00
2025-05-08 13:17:24;61880.00
2025-05-08 13:17:23;99380.00
2025-05-08 13:17:22;46380.00
2025-05-08 13:17:21;53630.00
2025-05-08 13:17:20;82130.00
2025-05-08 13:17:19;48630.00
2025-05-08 13:17:18;96130.00
2025-05-08 13:17:17;58130.00
2025-05-08 13:17:16;91630.00
2025-05-08 13:17:15;17880.00
2025-05-08 13:17:14;84380.00
2025-05-08 13:17:13;6130.00
2025-05-08 13:17:12;41880.00
2025-05-08 13:17:11;36880.00
2025-05-08 13:17:10;51380.00
2025-05-08 13:17:09;25130.00
2025-05-08 13:17:08;22880.00
2025-05-08 13:17:07;60880.00
2025-05-08 13:17:06;37880.00
2025-05-08 13:17:05;21130.00
2025-05-08 13:17:04;2130.00
2025-05-08 13:17:03;84880.00
2025-05-08 13:17:02;15630.00
2025-05-08 13:17:01;1630.00
2025-05-08 13:17:00;11130.00
2025-05-08 13:16:59;56380.00
2025-05-08 13:16:58;89880.00
2025-05-08 13:16:57;77630.00
2025-05-08 13:16:56;49130.00
2025-05-08 13:16:55;39630.00
2025-05-08 13:16:54;56380.00
2025-05-08 13:16:53;33380.00
2025-05-08 13:16:52;79130.00
2025-05-08 13:16:51;59130.00
2025-05-08 13:16:50;3880.00
2025-05-08 13:16:49;18380.00
2025-05-08 13:16:48;56880.00
2025-05-08 13:16:47;30130.00
2025-05-08 13:16:46;77630.00
2025-05-08 13:16:45;39630.00
2025-05-08 13:16:44;51880.00
2025-05-08 13:16:43;80380.00
2025-05-08 13:16:42;16130.00
2025-05-08 13:16:41;51880.00
2025-05-08 13:16:40;20630.00
2025-05-08 13:16:39;68630.00
2025-05-08 13:16:38;44630.00
2025-05-08 13:16:37;16130.00
2025-05-08 13:16:36;6630.00
2025-05-08 13:16:35;52380.00
2025-05-08 13:16:34;82630.00
2025-05-08 13:16:33;49630.00
2025-05-08 13:16:32;21130.00
2025-05-08 13:16:31;82630.00
2025-05-08 13:16:30;6630.00
2025-05-08 13:16:29;30130.00
2025-05-08 13:16:28;99380.00
2025-05-08 13:16:27;89880.00
2025-05-08 13:16:26;75880.00
2025-05-08 13:16:25;4380.00
2025-05-08 13:16:24;42380.00
2025-05-08 13:16:23;85380.00
2025-05-08 13:16:22;23380.00
2025-05-08 13:16:21;58380.00
2025-05-08 13:16:20;7630.00
2025-05-08 13:16:19;23380.00
2025-05-08 13:16:18;35630.00
2025-05-08 13:16:17;47880.00
2025-05-08 13:16:16;21630.00
2025-05-08 13:16:15;85880.00
2025-05-08 13:16:14;41130.00
2025-05-08 13:16:13;19880.00
2025-05-08 13:16:12;95880.00
2025-05-08 13:16:11;81380.00
2025-05-08 13:16:10;69130.00
2025-05-08 13:16:09;26130.00
2025-05-08 13:16:08;69130.00
2025-05-08 13:16:07;31130.00
2025-05-08 13:16:06;78630.00
2025-05-08 13:16:05;26130.00
2025-05-08 13:16:04;23880.00
2025-05-08 13:16:03;98130.00
2025-05-08 13:16:02;19380.00
2025-05-08 13:16:01;81380.00
2025-05-08 13:16:00;36130.00
2025-05-08 13:15:59;14380.00
2025-05-08 13:15:58;93130.00
2025-05-08 13:15:57;93130.00
2025-05-08 13:15:56;61880.00
2025-05-08 13:15:55;40630.00
2025-05-08 13:15:54;64630.00
2025-05-08 13:15:53;71880.00
2025-05-08 13:15:52;26630.00
2025-05-08 13:15:51;74130.00
2025-05-08 13:15:50;37130.00
2025-05-08 13:15:49;15880.00
2025-05-08 13:15:48;76880.00
2025-05-08 13:15:47;26630.00
2025-05-08 13:15:46;60130.00
2025-05-08 13:15:45;43380.00
2025-05-08 13:15:44;50630.00
2025-05-08 13:15:43;98130.00
2025-05-08 13:15:42;5380.00
2025-05-08 13:15:41;67380.00
2025-05-08 13:15:40;7630.00
2025-05-08 13:15:39;31630.00
2025-05-08 13:15:38;3130.00
2025-05-08 13:15:37;89130.00
2025-05-08 13:15:36;50630.00
2025-05-08 13:15:35;27130.00
2025-05-08 13:15:34;81380.00
2025-05-08 13:15:33;17130.00
2025-05-08 13:15:32;81880.00
2025-05-08 13:15:31;26630.00
2025-05-08 13:15:30;3130.00
2025-05-08 13:15:29;65130.00
2025-05-08 13:15:28;65130.00
2025-05-08 13:15:27;17630.00
2025-05-08 13:15:26;5380.00
2025-05-08 13:15:25;60130.00
2025-05-08 13:15:24;55630.00
2025-05-08 13:15:23;14880.00
2025-05-08 13:15:22;6380.00
2025-05-08 13:15:21;46630.00
2025-05-08 13:15:20;58380.00
2025-05-08 13:15:19;79630.00
2025-05-08 13:15:18;11880.00
2025-05-08 13:15:17;7380.00
2025-05-08 13:15:16;18130.00
2025-05-08 13:15:15;99130.00
2025-05-08 13:15:14;89130.00
2025-05-08 13:15:13;81880.00
2025-05-08 13:15:12;1380.00
2025-05-08 13:15:11;8630.00
2025-05-08 13:15:10;37130.00
2025-05-08 13:15:09;25380.00
2025-05-08 13:15:08;41630.00
2025-05-08 13:15:07;56130.00
2025-05-08 13:15:06;15380.00
2025-05-08 13:15:05;65630.00
2025-05-08 13:15:04;53880.00
2025-05-08 13:15:03;96880.00
2025-05-08 13:15:02;13130.00
2025-05-08 13:15:01;58380.00
2025-05-08 13:15:00;43880.00
2025-05-08 13:14:59;86880.00
2025-05-08 13:14:58;58380.00
2025-05-08 13:14:57;37130.00
2025-05-08 13:14:56;75130.00
2025-05-08 13:14:55;30380.00
2025-05-08 13:14:54;68380.00
2025-05-08 13:14:53;39380.00
2025-05-08 13:14:52;42130.00
2025-05-08 13:14:51;42130.00
2025-05-08 13:14:50;1380.00
