Fecha y Hora;KV-3034 - Válvula aislar salida R-303
2025-05-08 13:23:06;49380.00
2025-05-08 13:23:05;56630.00
2025-05-08 13:23:04;39880.00
2025-05-08 13:23:03;73380.00
2025-05-08 13:23:02;1880.00
2025-05-08 13:23:01;13630.00
2025-05-08 13:23:00;44880.00
2025-05-08 13:22:59;87380.00
2025-05-08 13:22:58;23130.00
2025-05-08 13:22:57;28130.00
2025-05-08 13:22:56;99630.00
2025-05-08 13:22:55;92380.00
2025-05-08 13:22:54;20880.00
2025-05-08 13:22:53;42630.00
2025-05-08 13:22:52;99630.00
2025-05-08 13:22:51;99630.00
2025-05-08 13:22:50;16380.00
2025-05-08 13:22:49;92380.00
2025-05-08 13:22:48;82880.00
2025-05-08 13:22:47;71130.00
2025-05-08 13:22:46;61630.00
2025-05-08 13:22:45;14130.00
2025-05-08 13:22:44;44880.00
2025-05-08 13:22:43;25880.00
2025-05-08 13:22:42;82880.00
2025-05-08 13:22:41;14130.00
2025-05-08 13:22:40;83880.00
2025-05-08 13:22:39;11130.00
2025-05-08 13:22:38;95130.00
2025-05-08 13:22:37;130.00
2025-05-08 13:22:36;76130.00
2025-05-08 13:22:35;21380.00
2025-05-08 13:22:34;7380.00
2025-05-08 13:22:33;71630.00
2025-05-08 13:22:32;16380.00
2025-05-08 13:22:31;21380.00
2025-05-08 13:22:30;24630.00
2025-05-08 13:22:29;4630.00
2025-05-08 13:22:28;85630.00
2025-05-08 13:22:27;38130.00
2025-05-08 13:22:26;73880.00
2025-05-08 13:22:25;30880.00
2025-05-08 13:22:24;47630.00
2025-05-08 13:22:23;28630.00
2025-05-08 13:22:22;88380.00
2025-05-08 13:22:21;21380.00
2025-05-08 13:22:20;92880.00
2025-05-08 13:22:19;130.00
2025-05-08 13:22:18;630.00
2025-05-08 13:22:17;24630.00
2025-05-08 13:22:16;36880.00
2025-05-08 13:22:15;20630.00
2025-05-08 13:22:14;36380.00
2025-05-08 13:22:13;76630.00
2025-05-08 13:22:12;77130.00
2025-05-08 13:22:11;26880.00
2025-05-08 13:22:10;24130.00
2025-05-08 13:22:09;87630.00
2025-05-08 13:22:08;23380.00
2025-05-08 13:22:07;68130.00
2025-05-08 13:22:06;91130.00
2025-05-08 13:22:05;12380.00
2025-05-08 13:22:04;31380.00
2025-05-08 13:22:03;59880.00
2025-05-08 13:22:02;93380.00
2025-05-08 13:22:01;15130.00
2025-05-08 13:22:00;630.00
2025-05-08 13:21:59;98380.00
2025-05-08 13:21:58;74380.00
2025-05-08 13:21:57;78880.00
2025-05-08 13:21:56;36380.00
2025-05-08 13:21:55;81630.00
2025-05-08 13:21:54;7880.00
2025-05-08 13:21:53;98380.00
2025-05-08 13:21:52;59880.00
2025-05-08 13:21:51;3380.00
2025-05-08 13:21:50;3380.00
2025-05-08 13:21:49;50880.00
2025-05-08 13:21:48;20130.00
2025-05-08 13:21:47;43630.00
2025-05-08 13:21:46;630.00
2025-05-08 13:21:45;64880.00
2025-05-08 13:21:44;31880.00
2025-05-08 13:21:43;24630.00
2025-05-08 13:21:42;96130.00
2025-05-08 13:21:41;5630.00
2025-05-08 13:21:40;7880.00
2025-05-08 13:21:39;96130.00
2025-05-08 13:21:38;50880.00
2025-05-08 13:21:37;54630.00
2025-05-08 13:21:36;73630.00
2025-05-08 13:21:35;31880.00
2025-05-08 13:21:34;25130.00
2025-05-08 13:21:33;27380.00
2025-05-08 13:21:32;44130.00
2025-05-08 13:21:31;12880.00
2025-05-08 13:21:30;27380.00
2025-05-08 13:21:29;87130.00
2025-05-08 13:21:28;25130.00
2025-05-08 13:21:27;41880.00
2025-05-08 13:21:26;4880.00
2025-05-08 13:21:25;59630.00
2025-05-08 13:21:24;83130.00
2025-05-08 13:21:23;9380.00
2025-05-08 13:21:22;51380.00
2025-05-08 13:21:21;39630.00
2025-05-08 13:21:20;82130.00
2025-05-08 13:21:19;58630.00
2025-05-08 13:21:18;13380.00
2025-05-08 13:21:17;75380.00
2025-05-08 13:21:16;20630.00
2025-05-08 13:21:15;61380.00
2025-05-08 13:21:14;56380.00
2025-05-08 13:21:13;32380.00
2025-05-08 13:21:12;99380.00
2025-05-08 13:21:11;63630.00
2025-05-08 13:21:10;20630.00
2025-05-08 13:21:09;82630.00
2025-05-08 13:21:08;18880.00
2025-05-08 13:21:07;51880.00
2025-05-08 13:21:06;21630.00
2025-05-08 13:21:05;3130.00
2025-05-08 13:21:04;33880.00
2025-05-08 13:21:03;99380.00
2025-05-08 13:21:02;30630.00
2025-05-08 13:21:01;4380.00
2025-05-08 13:21:00;87630.00
2025-05-08 13:20:59;44630.00
2025-05-08 13:20:58;87630.00
2025-05-08 13:20:57;44630.00
2025-05-08 13:20:56;61380.00
2025-05-08 13:20:55;47380.00
2025-05-08 13:20:54;73630.00
2025-05-08 13:20:53;21130.00
2025-05-08 13:20:52;69130.00
2025-05-08 13:20:51;54130.00
2025-05-08 13:20:50;13880.00
2025-05-08 13:20:49;49630.00
2025-05-08 13:20:48;68630.00
2025-05-08 13:20:47;40130.00
2025-05-08 13:20:46;92630.00
2025-05-08 13:20:45;40130.00
2025-05-08 13:20:44;42880.00
2025-05-08 13:20:43;56880.00
2025-05-08 13:20:42;69130.00
2025-05-08 13:20:41;28380.00
2025-05-08 13:20:40;26130.00
2025-05-08 13:20:39;18880.00
2025-05-08 13:20:38;21130.00
2025-05-08 13:20:37;75880.00
2025-05-08 13:20:36;42880.00
2025-05-08 13:20:35;99880.00
2025-05-08 13:20:34;71630.00
2025-05-08 13:20:33;5630.00
2025-05-08 13:20:32;20380.00
2025-05-08 13:20:31;85130.00
2025-05-08 13:20:30;59630.00
2025-05-08 13:20:29;380.00
2025-05-08 13:20:28;19380.00
2025-05-08 13:20:27;21630.00
2025-05-08 13:20:26;78630.00
2025-05-08 13:20:25;93130.00
2025-05-08 13:20:24;74130.00
2025-05-08 13:20:23;52880.00
2025-05-08 13:20:22;19380.00
2025-05-08 13:20:21;57380.00
2025-05-08 13:20:20;78630.00
2025-05-08 13:20:19;85880.00
2025-05-08 13:20:18;7630.00
2025-05-08 13:20:17;52880.00
2025-05-08 13:20:16;98130.00
2025-05-08 13:20:15;40630.00
2025-05-08 13:20:14;17130.00
2025-05-08 13:20:13;36130.00
2025-05-08 13:20:12;83630.00
2025-05-08 13:20:11;380.00
2025-05-08 13:20:10;52880.00
2025-05-08 13:20:09;380.00
2025-05-08 13:20:08;36130.00
2025-05-08 13:20:07;76880.00
2025-05-08 13:20:06;17130.00
2025-05-08 13:20:05;9880.00
2025-05-08 13:20:04;26630.00
2025-05-08 13:20:03;33130.00
2025-05-08 13:20:02;72880.00
2025-05-08 13:20:01;52130.00
2025-05-08 13:20:00;91380.00
2025-05-08 13:19:59;48380.00
2025-05-08 13:19:58;93630.00
2025-05-08 13:19:57;89130.00
2025-05-08 13:19:56;48380.00
2025-05-08 13:19:55;67380.00
2025-05-08 13:19:54;12630.00
2025-05-08 13:19:53;38880.00
2025-05-08 13:19:52;5380.00
2025-05-08 13:19:51;8130.00
2025-05-08 13:19:50;10380.00
2025-05-08 13:19:49;51130.00
2025-05-08 13:19:48;43880.00
2025-05-08 13:19:47;62880.00
2025-05-08 13:19:46;72380.00
2025-05-08 13:19:45;880.00
2025-05-08 13:19:44;79630.00
2025-05-08 13:19:43;79630.00
2025-05-08 13:19:42;83380.00
2025-05-08 13:19:41;63880.00
2025-05-08 13:19:40;70630.00
2025-05-08 13:19:39;87380.00
2025-05-08 13:19:38;53380.00
2025-05-08 13:19:37;75130.00
2025-05-08 13:19:36;65630.00
2025-05-08 13:19:35;60630.00
2025-05-08 13:19:34;41630.00
2025-05-08 13:19:33;70630.00
2025-05-08 13:19:32;77380.00
2025-05-08 13:19:31;76130.00
2025-05-08 13:19:30;73880.00
2025-05-08 13:19:29;20880.00
2025-05-08 13:19:28;75130.00
2025-05-08 13:19:27;96880.00
2025-05-08 13:19:26;34880.00
2025-05-08 13:19:25;53880.00
2025-05-08 13:19:24;13130.00
2025-05-08 13:19:23;72380.00
2025-05-08 13:19:22;51130.00
2025-05-08 13:19:21;15880.00
2025-05-08 13:19:20;77380.00
2025-05-08 13:19:19;20380.00
2025-05-08 13:19:18;61130.00
2025-05-08 13:19:17;89630.00
2025-05-08 13:19:16;10880.00
2025-05-08 13:19:15;1880.00
2025-05-08 13:19:14;15880.00
2025-05-08 13:19:13;61130.00
2025-05-08 13:19:12;15880.00
2025-05-08 13:19:11;92380.00
2025-05-08 13:19:10;18130.00
2025-05-08 13:19:09;96880.00
2025-05-08 13:19:08;68880.00
2025-05-08 13:19:07;39880.00
2025-05-08 13:19:06;51630.00
2025-05-08 13:19:05;53880.00
2025-05-08 13:19:04;51630.00
2025-05-08 13:19:03;72880.00
2025-05-08 13:19:02;49880.00
2025-05-08 13:19:01;49380.00
2025-05-08 13:19:00;93880.00
2025-05-08 13:18:59;59880.00
2025-05-08 13:18:58;-64580.00
2025-05-08 13:18:57;94630.00
2025-05-08 13:18:56;35380.00
2025-05-08 13:18:55;90130.00
2025-05-08 13:18:54;99630.00
2025-05-08 13:18:53;6880.00
2025-05-08 13:18:52;4630.00
2025-05-08 13:18:51;20880.00
2025-05-08 13:18:50;12380.00
2025-05-08 13:18:49;43130.00
2025-05-08 13:18:48;47630.00
2025-05-08 13:18:47;33630.00
2025-05-08 13:18:46;11880.00
2025-05-08 13:18:45;16380.00
2025-05-08 13:18:44;23630.00
2025-05-08 13:18:43;85630.00
2025-05-08 13:18:42;28630.00
2025-05-08 13:18:41;90630.00
2025-05-08 13:18:40;30880.00
2025-05-08 13:18:39;99630.00
2025-05-08 13:18:38;54380.00
2025-05-08 13:18:37;64380.00
2025-05-08 13:18:36;76130.00
2025-05-08 13:18:35;47630.00
2025-05-08 13:18:34;80630.00
2025-05-08 13:18:33;28630.00
2025-05-08 13:18:32;26380.00
2025-05-08 13:18:31;95130.00
2025-05-08 13:18:30;59880.00
2025-05-08 13:18:29;35880.00
2025-05-08 13:18:28;-9330.00
2025-05-08 13:18:27;-4330.00
2025-05-08 13:18:26;69380.00
2025-05-08 13:18:25;47630.00
2025-05-08 13:18:24;67130.00
2025-05-08 13:18:23;11880.00
2025-05-08 13:18:22;33630.00
2025-05-08 13:18:21;29130.00
2025-05-08 13:18:20;62130.00
2025-05-08 13:18:19;35880.00
2025-05-08 13:18:18;35880.00
2025-05-08 13:18:17;81130.00
2025-05-08 13:18:16;50380.00
2025-05-08 13:18:15;62130.00
2025-05-08 13:18:14;62130.00
2025-05-08 13:18:13;2880.00
2025-05-08 13:18:12;48130.00
2025-05-08 13:18:11;21880.00
2025-05-08 13:18:10;38630.00
2025-05-08 13:18:09;21880.00
2025-05-08 13:18:08;43130.00
2025-05-08 13:18:07;34130.00
2025-05-08 13:18:06;59880.00
2025-05-08 13:18:05;21880.00
2025-05-08 13:18:04;630.00
2025-05-08 13:18:03;64880.00
2025-05-08 13:18:02;26880.00
2025-05-08 13:18:01;12380.00
2025-05-08 13:18:00;64880.00
2025-05-08 13:17:59;69880.00
2025-05-08 13:17:58;-93080.00
2025-05-08 13:17:57;-47830.00
2025-05-08 13:17:56;-96580.00
2025-05-08 13:17:55;-77580.00
2025-05-08 13:17:54;-64580.00
2025-05-08 13:17:53;86630.00
2025-05-08 13:17:52;62630.00
2025-05-08 13:17:51;86630.00
2025-05-08 13:17:50;22380.00
2025-05-08 13:17:49;48630.00
2025-05-08 13:17:48;20130.00
2025-05-08 13:17:47;10630.00
2025-05-08 13:17:46;-76330.00
2025-05-08 13:17:45;60380.00
2025-05-08 13:17:44;22380.00
2025-05-08 13:17:43;74880.00
2025-05-08 13:17:42;79380.00
2025-05-08 13:17:41;84380.00
2025-05-08 13:17:40;39130.00
2025-05-08 13:17:39;-71830.00
2025-05-08 13:17:38;-47830.00
2025-05-08 13:17:37;-71830.00
2025-05-08 13:17:36;22380.00
2025-05-08 13:17:35;-45580.00
2025-05-08 13:17:34;-71830.00
2025-05-08 13:17:33;-83580.00
2025-05-08 13:17:32;58130.00
2025-05-08 13:17:31;-37830.00
2025-05-08 13:17:30;-45580.00
2025-05-08 13:17:29;-21580.00
2025-05-08 13:17:28;-76330.00
2025-05-08 13:17:27;-28830.00
2025-05-08 13:17:26;-45580.00
2025-05-08 13:17:25;-63080.00
2025-05-08 13:17:24;-44080.00
2025-05-08 13:17:23;-75330.00
2025-05-08 13:17:22;-83080.00
2025-05-08 13:17:21;-78580.00
2025-05-08 13:17:20;-59580.00
2025-05-08 13:17:19;-88080.00
2025-05-08 13:17:18;-50080.00
2025-05-08 13:17:17;-80830.00
2025-05-08 13:17:16;-37830.00
2025-05-08 13:17:15;-78580.00
2025-05-08 13:17:14;-92580.00
2025-05-08 13:17:13;-23330.00
2025-05-08 13:17:12;-45080.00
2025-05-08 13:17:11;-50080.00
2025-05-08 13:17:10;-54580.00
2025-05-08 13:17:09;-49580.00
2025-05-08 13:17:08;-64080.00
2025-05-08 13:17:07;-77580.00
2025-05-08 13:17:06;-36830.00
2025-05-08 13:17:05;-65330.00
2025-05-08 13:17:04;-84830.00
2025-05-08 13:17:03;-56830.00
2025-05-08 13:17:02;-45080.00
2025-05-08 13:17:01;-75830.00
2025-05-08 13:17:00;-75830.00
2025-05-08 13:16:59;-4330.00
2025-05-08 13:16:58;-30080.00
2025-05-08 13:16:57;-97080.00
2025-05-08 13:16:56;-97080.00
2025-05-08 13:16:55;-56830.00
2025-05-08 13:16:54;-99330.00
2025-05-08 13:16:53;-50830.00
2025-05-08 13:16:52;-67080.00
2025-05-08 13:16:51;-70330.00
2025-05-08 13:16:50;-44580.00
2025-05-08 13:16:49;-65830.00
2025-05-08 13:16:48;-63080.00
2025-05-08 13:16:47;-11580.00
2025-05-08 13:16:46;-13830.00
2025-05-08 13:16:45;-16080.00
2025-05-08 13:16:44;-77580.00
2025-05-08 13:16:43;-61330.00
2025-05-08 13:16:42;-16080.00
2025-05-08 13:16:41;-80330.00
2025-05-08 13:16:40;-18330.00
2025-05-08 13:16:39;-27830.00
2025-05-08 13:16:38;-39580.00
2025-05-08 13:16:37;-11080.00
2025-05-08 13:16:36;-3830.00
2025-05-08 13:16:35;-34580.00
2025-05-08 13:16:34;-54080.00
2025-05-08 13:16:33;-92080.00
2025-05-08 13:16:32;-46830.00
2025-05-08 13:16:31;-1580.00
2025-05-08 13:16:30;-35080.00
2025-05-08 13:16:29;-54080.00
2025-05-08 13:16:28;-30080.00
2025-05-08 13:16:27;-11080.00
2025-05-08 13:16:26;-51330.00
2025-05-08 13:16:25;-58580.00
2025-05-08 13:16:24;-84830.00
2025-05-08 13:16:23;-56330.00
2025-05-08 13:16:22;-38580.00
2025-05-08 13:16:21;-23580.00
2025-05-08 13:16:20;-88830.00
2025-05-08 13:16:19;-6080.00
2025-05-08 13:16:18;-44080.00
2025-05-08 13:16:17;-29580.00
2025-05-08 13:16:16;-74830.00
2025-05-08 13:16:15;-88330.00
2025-05-08 13:16:14;-33580.00
2025-05-08 13:16:13;-64330.00
2025-05-08 13:16:12;-74330.00
2025-05-08 13:16:11;-24580.00
2025-05-08 13:16:10;-77080.00
2025-05-08 13:16:09;-48580.00
2025-05-08 13:16:08;-82080.00
2025-05-08 13:16:07;-10580.00
2025-05-08 13:16:06;-39080.00
2025-05-08 13:16:05;-93830.00
2025-05-08 13:16:04;-22330.00
2025-05-08 13:16:03;-7830.00
2025-05-08 13:16:02;-50830.00
2025-05-08 13:16:01;-45830.00
2025-05-08 13:16:00;-98330.00
2025-05-08 13:15:59;-17830.00
2025-05-08 13:15:58;-67580.00
2025-05-08 13:15:57;-86580.00
2025-05-08 13:15:56;-67580.00
2025-05-08 13:15:55;-5580.00
2025-05-08 13:15:54;-10080.00
2025-05-08 13:15:53;-88830.00
2025-05-08 13:15:52;-580.00
2025-05-08 13:15:51;-22330.00
2025-05-08 13:15:50;-99580.00
2025-05-08 13:15:49;-66080.00
2025-05-08 13:15:48;-19580.00
2025-05-08 13:15:47;-38580.00
2025-05-08 13:15:46;-2830.00
2025-05-08 13:15:45;-76580.00
2025-05-08 13:15:44;-55330.00
2025-05-08 13:15:43;-88330.00
2025-05-08 13:15:42;-14580.00
2025-05-08 13:15:41;-29080.00
2025-05-08 13:15:40;-67080.00
2025-05-08 13:15:39;-97830.00
2025-05-08 13:15:38;-16830.00
2025-05-08 13:15:37;-52580.00
2025-05-08 13:15:36;-50330.00
2025-05-08 13:15:35;-14580.00
2025-05-08 13:15:34;-45830.00
2025-05-08 13:15:33;-10080.00
2025-05-08 13:15:32;-69330.00
2025-05-08 13:15:31;-74330.00
2025-05-08 13:15:30;-83830.00
2025-05-08 13:15:29;-31330.00
2025-05-08 13:15:28;-21830.00
2025-05-08 13:15:27;-43080.00
2025-05-08 13:15:26;-40830.00
2025-05-08 13:15:25;-14580.00
2025-05-08 13:15:24;-76580.00
2025-05-08 13:15:23;-14080.00
2025-05-08 13:15:22;-32580.00
2025-05-08 13:15:21;-44830.00
2025-05-08 13:15:20;-16330.00
2025-05-08 13:15:19;-1830.00
2025-05-08 13:15:18;-81830.00
2025-05-08 13:15:17;-89080.00
2025-05-08 13:15:16;-9080.00
2025-05-08 13:15:15;-33080.00
2025-05-08 13:15:14;-11830.00
2025-05-08 13:15:13;-92830.00
2025-05-08 13:15:12;-35330.00
2025-05-08 13:15:11;-18580.00
2025-05-08 13:15:10;-23580.00
2025-05-08 13:15:09;-61580.00
2025-05-08 13:15:08;-4580.00
2025-05-08 13:15:07;-95080.00
2025-05-08 13:15:06;-76080.00
2025-05-08 13:15:05;-66580.00
2025-05-08 13:15:04;-87830.00
2025-05-08 13:15:03;-23080.00
2025-05-08 13:15:02;-73830.00
2025-05-08 13:15:01;-92830.00
2025-05-08 13:15:00;-49830.00
2025-05-08 13:14:59;-52080.00
2025-05-08 13:14:58;-52080.00
2025-05-08 13:14:57;-4580.00
2025-05-08 13:14:56;-97330.00
2025-05-08 13:14:55;-47080.00
