Fecha y Hora;DR-3037 - Indicador sobrepresión R-303
2025-05-08 13:26:41;-6128.00
2025-05-08 13:26:40;-6528.00
2025-05-08 13:26:39;-6253.00
2025-05-08 13:26:38;-7928.00
2025-05-08 13:26:37;-4178.00
2025-05-08 13:26:36;-1328.00
2025-05-08 13:26:35;-1553.00
2025-05-08 13:26:34;-3228.00
2025-05-08 13:26:33;-653.00
2025-05-08 13:26:32;-4678.00
2025-05-08 13:26:31;-1878.00
2025-05-08 13:26:30;-7753.00
2025-05-08 13:26:29;-5628.00
2025-05-08 13:26:28;-878.00
2025-05-08 13:26:27;-2003.00
2025-05-08 13:26:26;-9703.00
2025-05-08 13:26:25;-2278.00
2025-05-08 13:26:24;-5978.00
2025-05-08 13:26:23;-5703.00
2025-05-08 13:26:22;-4078.00
2025-05-08 13:26:21;-953.00
2025-05-08 13:26:20;-8653.00
2025-05-08 13:26:19;-7028.00
2025-05-08 13:26:18;-2778.00
2025-05-08 13:26:17;-4403.00
2025-05-08 13:26:16;-8478.00
2025-05-08 13:26:15;-4453.00
2025-05-08 13:26:14;-6578.00
2025-05-08 13:26:13;-2053.00
2025-05-08 13:26:12;-6528.00
2025-05-08 13:26:11;-4178.00
2025-05-08 13:26:10;-1103.00
2025-05-08 13:26:09;-8928.00
2025-05-08 13:26:08;-3503.00
2025-05-08 13:26:07;-9878.00
2025-05-08 13:26:06;-2003.00
2025-05-08 13:26:05;-1553.00
2025-05-08 13:26:04;-2503.00
2025-05-08 13:26:03;-103.00
2025-05-08 13:26:02;-4678.00
2025-05-08 13:26:01;-2053.00
2025-05-08 13:26:00;-53.00
2025-05-08 13:25:59;-9428.00
2025-05-08 13:25:58;-9153.00
2025-05-08 13:25:57;-8978.00
2025-05-08 13:25:56;-9928.00
2025-05-08 13:25:55;-8428.00
2025-05-08 13:25:54;-5128.00
2025-05-08 13:25:53;-6803.00
2025-05-08 13:25:52;-2578.00
2025-05-08 13:25:51;-1678.00
2025-05-08 13:25:50;-6703.00
2025-05-08 13:25:49;-1578.00
2025-05-08 13:25:48;-3703.00
2025-05-08 13:25:47;-228.00
2025-05-08 13:25:46;-503.00
2025-05-08 13:25:45;-8378.00
2025-05-08 13:25:44;-6478.00
2025-05-08 13:25:43;-7153.00
2025-05-08 13:25:42;-9053.00
2025-05-08 13:25:41;-3403.00
2025-05-08 13:25:40;-6753.00
2025-05-08 13:25:39;-6928.00
2025-05-08 13:25:38;-2953.00
2025-05-08 13:25:37;-7653.00
2025-05-08 13:25:36;-4403.00
2025-05-08 13:25:35;-8328.00
2025-05-08 13:25:34;-503.00
2025-05-08 13:25:33;-1903.00
2025-05-08 13:25:32;-5078.00
2025-05-08 13:25:31;-2953.00
2025-05-08 13:25:30;-7878.00
2025-05-08 13:25:29;-2903.00
2025-05-08 13:25:28;-53.00
2025-05-08 13:25:27;-4528.00
2025-05-08 13:25:26;-3403.00
2025-05-08 13:25:25;-6478.00
2025-05-08 13:25:24;-8103.00
2025-05-08 13:25:23;-7203.00
2025-05-08 13:25:22;-9828.00
2025-05-08 13:25:21;-7228.00
2025-05-08 13:25:20;-7453.00
2025-05-08 13:25:19;-8553.00
2025-05-08 13:25:18;-9678.00
2025-05-08 13:25:17;-9403.00
2025-05-08 13:25:16;-4878.00
2025-05-08 13:25:15;-5703.00
2025-05-08 13:25:14;-9278.00
2025-05-08 13:25:13;-9728.00
2025-05-08 13:25:12;-4703.00
2025-05-08 13:25:11;-4753.00
2025-05-08 13:25:10;-4078.00
2025-05-08 13:25:09;-2403.00
2025-05-08 13:25:08;-4253.00
2025-05-08 13:25:07;-8553.00
2025-05-08 13:25:06;-403.00
2025-05-08 13:25:05;-3803.00
2025-05-08 13:25:04;-6203.00
2025-05-08 13:25:03;-2403.00
2025-05-08 13:25:02;-8328.00
2025-05-08 13:25:01;-7603.00
2025-05-08 13:25:00;-3078.00
2025-05-08 13:24:59;-7328.00
2025-05-08 13:24:58;-9553.00
2025-05-08 13:24:57;-4428.00
2025-05-08 13:24:56;-178.00
2025-05-08 13:24:55;-8228.00
2025-05-08 13:24:54;-7728.00
2025-05-08 13:24:53;-8228.00
2025-05-08 13:24:52;-1078.00
2025-05-08 13:24:51;-4928.00
2025-05-08 13:24:50;-128.00
2025-05-08 13:24:49;-2653.00
2025-05-08 13:24:48;-8128.00
2025-05-08 13:24:47;-4328.00
2025-05-08 13:24:46;-4428.00
2025-05-08 13:24:45;-7453.00
2025-05-08 13:24:44;-3253.00
2025-05-08 13:24:43;-5203.00
2025-05-08 13:24:42;-8503.00
2025-05-08 13:24:41;-4753.00
2025-05-08 13:24:40;-7778.00
2025-05-08 13:24:39;-5378.00
2025-05-08 13:24:38;-1353.00
2025-05-08 13:24:37;-5703.00
2025-05-08 13:24:36;-5703.00
2025-05-08 13:24:35;-3978.00
2025-05-08 13:24:34;-3803.00
2025-05-08 13:24:33;-6878.00
2025-05-08 13:24:32;-1628.00
2025-05-08 13:24:31;-4028.00
2025-05-08 13:24:30;-8678.00
2025-05-08 13:24:29;-3303.00
2025-05-08 13:24:28;-5153.00
2025-05-08 13:24:27;-7278.00
2025-05-08 13:24:26;-9953.00
2025-05-08 13:24:25;-6828.00
2025-05-08 13:24:24;-4203.00
2025-05-08 13:24:23;-2528.00
2025-05-08 13:24:22;-6603.00
2025-05-08 13:24:21;-3253.00
2025-05-08 13:24:20;-5603.00
2025-05-08 13:24:19;-9003.00
2025-05-08 13:24:18;-3753.00
2025-05-08 13:24:17;-5228.00
2025-05-08 13:24:16;-7128.00
2025-05-08 13:24:15;-5503.00
2025-05-08 13:24:14;-28.00
2025-05-08 13:24:13;-8128.00
2025-05-08 13:24:12;-4203.00
2025-05-08 13:24:11;-4428.00
2025-05-08 13:24:10;-128.00
2025-05-08 13:24:09;-6778.00
2025-05-08 13:24:08;-4653.00
2025-05-08 13:24:07;-2028.00
2025-05-08 13:24:06;-2478.00
2025-05-08 13:24:05;-8178.00
2025-05-08 13:24:04;-9128.00
2025-05-08 13:24:03;-6728.00
2025-05-08 13:24:02;-6953.00
2025-05-08 13:24:01;-9803.00
2025-05-08 13:24:00;-528.00
2025-05-08 13:23:59;-7178.00
2025-05-08 13:23:58;-3378.00
2025-05-08 13:23:57;-7953.00
2025-05-08 13:23:56;-5828.00
2025-05-08 13:23:55;-7003.00
2025-05-08 13:23:54;-8903.00
2025-05-08 13:23:53;-2478.00
2025-05-08 13:23:52;-6503.00
2025-05-08 13:23:51;-6728.00
2025-05-08 13:23:50;-2928.00
2025-05-08 13:23:49;-3203.00
2025-05-08 13:23:48;-6503.00
2025-05-08 13:23:47;-4153.00
2025-05-08 13:23:46;-3728.00
2025-05-08 13:23:45;-5228.00
2025-05-08 13:23:44;-6403.00
2025-05-08 13:23:43;-2553.00
2025-05-08 13:23:42;-4278.00
2025-05-08 13:23:41;-7628.00
2025-05-08 13:23:40;-3103.00
2025-05-08 13:23:39;-9578.00
2025-05-08 13:23:38;-3153.00
2025-05-08 13:23:37;-1753.00
2025-05-08 13:23:36;-2478.00
2025-05-08 13:23:35;-6503.00
2025-05-08 13:23:34;-1928.00
2025-05-08 13:23:33;-3153.00
2025-05-08 13:23:32;-8853.00
2025-05-08 13:23:31;-303.00
2025-05-08 13:23:30;-8403.00
2025-05-08 13:23:29;-5553.00
2025-05-08 13:23:28;-4603.00
2025-05-08 13:23:27;-9353.00
2025-05-08 13:23:26;-8853.00
2025-05-08 13:23:25;-6003.00
2025-05-08 13:23:24;-5728.00
2025-05-08 13:23:23;-2203.00
2025-05-08 13:23:22;-9578.00
2025-05-08 13:23:21;-8628.00
2025-05-08 13:23:20;-7453.00
2025-05-08 13:23:19;-7353.00
2025-05-08 13:23:18;-5503.00
2025-05-08 13:23:17;-5728.00
2025-05-08 13:23:16;-253.00
2025-05-08 13:23:15;-6228.00
2025-05-08 13:23:14;-6978.00
2025-05-08 13:23:13;-9653.00
2025-05-08 13:23:12;-1778.00
2025-05-08 13:23:11;-6478.00
2025-05-08 13:23:10;-778.00
2025-05-08 13:23:09;-9703.00
2025-05-08 13:23:08;-7078.00
2025-05-08 13:23:07;-5903.00
2025-05-08 13:23:06;-7578.00
2025-05-08 13:23:05;-1653.00
2025-05-08 13:23:04;-3103.00
2025-05-08 13:23:03;-4953.00
2025-05-08 13:23:02;-2603.00
2025-05-08 13:23:01;-7853.00
2025-05-08 13:23:00;-8353.00
2025-05-08 13:22:59;-4953.00
2025-05-08 13:22:58;-1203.00
2025-05-08 13:22:57;-7403.00
2025-05-08 13:22:56;-5953.00
2025-05-08 13:22:55;-253.00
2025-05-08 13:22:54;-4278.00
2025-05-08 13:22:53;-3553.00
2025-05-08 13:22:52;-8578.00
2025-05-08 13:22:51;-9028.00
2025-05-08 13:22:50;-8078.00
2025-05-08 13:22:49;-5728.00
2025-05-08 13:22:48;-6178.00
2025-05-08 13:22:47;-2878.00
2025-05-08 13:22:46;-1153.00
2025-05-08 13:22:45;-3778.00
2025-05-08 13:22:44;-7803.00
2025-05-08 13:22:43;-3228.00
2025-05-08 13:22:42;-8378.00
2025-05-08 13:22:41;-9203.00
2025-05-08 13:22:40;-8878.00
2025-05-08 13:22:39;-6978.00
2025-05-08 13:22:38;-5853.00
2025-05-08 13:22:37;-203.00
2025-05-08 13:22:36;-9753.00
2025-05-08 13:22:35;-8253.00
2025-05-08 13:22:34;-4903.00
2025-05-08 13:22:33;-5178.00
2025-05-08 13:22:32;-4953.00
2025-05-08 13:22:31;-153.00
2025-05-08 13:22:30;-9703.00
2025-05-08 13:22:29;-1103.00
2025-05-08 13:22:28;-1103.00
2025-05-08 13:22:27;-4403.00
2025-05-08 13:22:26;-7753.00
2025-05-08 13:22:25;-2053.00
2025-05-08 13:22:24;-1553.00
2025-05-08 13:22:23;-878.00
2025-05-08 13:22:22;-7653.00
2025-05-08 13:22:21;-7203.00
2025-05-08 13:22:20;-4078.00
2025-05-08 13:22:19;-1553.00
2025-05-08 13:22:18;-228.00
2025-05-08 13:22:17;-1728.00
2025-05-08 13:22:16;-4578.00
2025-05-08 13:22:15;-8878.00
2025-05-08 13:22:14;-8153.00
2025-05-08 13:22:13;-9878.00
2025-05-08 13:22:12;-1153.00
2025-05-08 13:22:11;-3078.00
2025-05-08 13:22:10;-4578.00
2025-05-08 13:22:09;-8828.00
2025-05-08 13:22:08;-603.00
2025-05-08 13:22:07;-5253.00
2025-05-08 13:22:06;-9928.00
2025-05-08 13:22:05;-1103.00
2025-05-08 13:22:04;-7303.00
2025-05-08 13:22:03;-6803.00
2025-05-08 13:22:02;-8703.00
2025-05-08 13:22:01;-3728.00
2025-05-08 13:22:00;-2053.00
2025-05-08 13:21:59;-3228.00
2025-05-08 13:21:58;-6803.00
2025-05-08 13:21:57;-1328.00
2025-05-08 13:21:56;-2778.00
2025-05-08 13:21:55;-8428.00
2025-05-08 13:21:54;-6078.00
2025-05-08 13:21:53;-7253.00
2025-05-08 13:21:52;-5853.00
2025-05-08 13:21:51;-4178.00
2025-05-08 13:21:50;-4853.00
2025-05-08 13:21:49;-5628.00
2025-05-08 13:21:48;-6578.00
2025-05-08 13:21:47;-8928.00
2025-05-08 13:21:46;-7753.00
2025-05-08 13:21:45;-9653.00
2025-05-08 13:21:44;-2003.00
2025-05-08 13:21:43;-8428.00
2025-05-08 13:21:42;-4903.00
2025-05-08 13:21:41;-9603.00
2025-05-08 13:21:40;-5253.00
2025-05-08 13:21:39;-7828.00
2025-05-08 13:21:38;-9953.00
2025-05-08 13:21:37;-178.00
2025-05-08 13:21:36;-4528.00
2025-05-08 13:21:35;-6328.00
2025-05-08 13:21:34;-4853.00
2025-05-08 13:21:33;-8653.00
2025-05-08 13:21:32;-2728.00
2025-05-08 13:21:31;-4353.00
2025-05-08 13:21:30;-4528.00
2025-05-08 13:21:29;-4478.00
2025-05-08 13:21:28;-9503.00
2025-05-08 13:21:27;-5153.00
2025-05-08 13:21:26;-5928.00
2025-05-08 13:21:25;-8778.00
2025-05-08 13:21:24;-628.00
2025-05-08 13:21:23;-3753.00
2025-05-08 13:21:22;-4753.00
2025-05-08 13:21:21;-1003.00
2025-05-08 13:21:20;-4803.00
2025-05-08 13:21:19;-3628.00
2025-05-08 13:21:18;-1228.00
2025-05-08 13:21:17;-2853.00
2025-05-08 13:21:16;-9278.00
2025-05-08 13:21:15;-4803.00
2025-05-08 13:21:14;-678.00
2025-05-08 13:21:13;-7828.00
2025-05-08 13:21:12;-2128.00
2025-05-08 13:21:11;-953.00
2025-05-08 13:21:10;-8778.00
2025-05-08 13:21:09;-8603.00
2025-05-08 13:21:08;-5203.00
2025-05-08 13:21:07;-3978.00
2025-05-08 13:21:06;-5828.00
2025-05-08 13:21:05;-1403.00
2025-05-08 13:21:04;-7053.00
2025-05-08 13:21:03;-3803.00
2025-05-08 13:21:02;-2128.00
2025-05-08 13:21:01;-5928.00
2025-05-08 13:21:00;-2628.00
2025-05-08 13:20:59;-9053.00
2025-05-08 13:20:58;-1903.00
2025-05-08 13:20:57;-5203.00
2025-05-08 13:20:56;-2853.00
2025-05-08 13:20:55;-9228.00
2025-05-08 13:20:54;-3303.00
2025-05-08 13:20:53;-8503.00
2025-05-08 13:20:52;-5253.00
2025-05-08 13:20:51;-2853.00
2025-05-08 13:20:50;-5703.00
2025-05-08 13:20:49;-7328.00
2025-05-08 13:20:48;-9953.00
2025-05-08 13:20:47;-7378.00
2025-05-08 13:20:46;-7828.00
2025-05-08 13:20:45;-3753.00
2025-05-08 13:20:44;-2078.00
2025-05-08 13:20:43;-4703.00
2025-05-08 13:20:42;-6103.00
2025-05-08 13:20:41;-6378.00
2025-05-08 13:20:40;-2128.00
2025-05-08 13:20:39;-1403.00
2025-05-08 13:20:38;647.00
2025-05-08 13:20:37;5672.00
2025-05-08 13:20:36;2697.00
2025-05-08 13:20:35;2422.00
2025-05-08 13:20:34;2747.00
2025-05-08 13:20:33;9847.00
2025-05-08 13:20:32;3472.00
2025-05-08 13:20:31;1422.00
2025-05-08 13:20:30;-6553.00
2025-05-08 13:20:29;-1578.00
2025-05-08 13:20:28;-7553.00
2025-05-08 13:20:27;-2028.00
2025-05-08 13:20:26;-5203.00
2025-05-08 13:20:25;-9178.00
2025-05-08 13:20:24;-1803.00
2025-05-08 13:20:23;-128.00
2025-05-08 13:20:22;-6103.00
2025-05-08 13:20:21;-2028.00
2025-05-08 13:20:20;-4203.00
2025-05-08 13:20:19;-4378.00
2025-05-08 13:20:18;-9678.00
2025-05-08 13:20:17;-8728.00
2025-05-08 13:20:16;-3203.00
2025-05-08 13:20:15;-4428.00
2025-05-08 13:20:14;9697.00
2025-05-08 13:20:13;-578.00
2025-05-08 13:20:12;-5878.00
2025-05-08 13:20:11;-5603.00
2025-05-08 13:20:10;7572.00
2025-05-08 13:20:09;-7728.00
2025-05-08 13:20:08;-5828.00
2025-05-08 13:20:07;-8503.00
2025-05-08 13:20:06;-9628.00
2025-05-08 13:20:05;747.00
2025-05-08 13:20:04;1647.00
2025-05-08 13:20:03;3372.00
2025-05-08 13:20:02;8797.00
2025-05-08 13:20:01;8122.00
2025-05-08 13:20:00;-8453.00
2025-05-08 13:19:59;-1753.00
2025-05-08 13:19:58;2772.00
2025-05-08 13:19:57;-2253.00
2025-05-08 13:19:56;-3203.00
2025-05-08 13:19:55;-4153.00
2025-05-08 13:19:54;-4428.00
2025-05-08 13:19:53;-8903.00
2025-05-08 13:19:52;7572.00
2025-05-08 13:19:51;3497.00
2025-05-08 13:19:50;4222.00
2025-05-08 13:19:49;-353.00
2025-05-08 13:19:48;4947.00
2025-05-08 13:19:47;-7953.00
2025-05-08 13:19:46;1647.00
2025-05-08 13:19:45;2372.00
2025-05-08 13:19:44;472.00
2025-05-08 13:19:43;2197.00
2025-05-08 13:19:42;7897.00
2025-05-08 13:19:41;4772.00
2025-05-08 13:19:40;8572.00
2025-05-08 13:19:39;2147.00
2025-05-08 13:19:38;6897.00
2025-05-08 13:19:37;8297.00
2025-05-08 13:19:36;1647.00
2025-05-08 13:19:35;-803.00
2025-05-08 13:19:34;-4378.00
2025-05-08 13:19:33;6272.00
2025-05-08 13:19:32;6722.00
2025-05-08 13:19:31;6772.00
2025-05-08 13:19:30;3322.00
2025-05-08 13:19:29;9447.00
2025-05-08 13:19:28;1372.00
2025-05-08 13:19:27;1597.00
2025-05-08 13:19:26;5047.00
2025-05-08 13:19:25;2372.00
2025-05-08 13:19:24;5947.00
2025-05-08 13:19:23;8797.00
2025-05-08 13:19:22;6222.00
2025-05-08 13:19:21;6172.00
2025-05-08 13:19:20;472.00
2025-05-08 13:19:19;472.00
2025-05-08 13:19:18;8122.00
2025-05-08 13:19:17;922.00
2025-05-08 13:19:16;2097.00
2025-05-08 13:19:15;7847.00
2025-05-08 13:19:14;5497.00
2025-05-08 13:19:13;1372.00
2025-05-08 13:19:12;1422.00
2025-05-08 13:19:11;4722.00
2025-05-08 13:19:10;5947.00
2025-05-08 13:19:09;2147.00
2025-05-08 13:19:08;4322.00
2025-05-08 13:19:07;4047.00
2025-05-08 13:19:06;7172.00
2025-05-08 13:19:05;5497.00
2025-05-08 13:19:04;9472.00
2025-05-08 13:19:03;9022.00
2025-05-08 13:19:02;3247.00
2025-05-08 13:19:01;4472.00
2025-05-08 13:19:00;6097.00
2025-05-08 13:18:59;7772.00
2025-05-08 13:18:58;2072.00
2025-05-08 13:18:57;1197.00
2025-05-08 13:18:56;6947.00
2025-05-08 13:18:55;1922.00
2025-05-08 13:18:54;2972.00
2025-05-08 13:18:53;6822.00
2025-05-08 13:18:52;7772.00
2025-05-08 13:18:51;8947.00
2025-05-08 13:18:50;6547.00
2025-05-08 13:18:49;7497.00
2025-05-08 13:18:48;9847.00
2025-05-08 13:18:47;2022.00
2025-05-08 13:18:46;6947.00
2025-05-08 13:18:45;3872.00
2025-05-08 13:18:44;5272.00
2025-05-08 13:18:43;1472.00
2025-05-08 13:18:42;8622.00
2025-05-08 13:18:41;1247.00
2025-05-08 13:18:40;4822.00
2025-05-08 13:18:39;3372.00
2025-05-08 13:18:38;4372.00
2025-05-08 13:18:37;8397.00
2025-05-08 13:18:36;5497.00
2025-05-08 13:18:35;3647.00
2025-05-08 13:18:34;2422.00
2025-05-08 13:18:33;9572.00
2025-05-08 13:18:32;6222.00
2025-05-08 13:18:31;9847.00
2025-05-08 13:18:30;8097.00
2025-05-08 13:18:29;3972.00
2025-05-08 13:18:28;8322.00
2025-05-08 13:18:27;7822.00
2025-05-08 13:18:26;7322.00
2025-05-08 13:18:25;5097.00
2025-05-08 13:18:24;7497.00
2025-05-08 13:18:23;3197.00
2025-05-08 13:18:22;5772.00
2025-05-08 13:18:21;1522.00
2025-05-08 13:18:20;3197.00
2025-05-08 13:18:19;6272.00
2025-05-08 13:18:18;5597.00
2025-05-08 13:18:17;9622.00
2025-05-08 13:18:16;1522.00
2025-05-08 13:18:15;6997.00
2025-05-08 13:18:14;8222.00
2025-05-08 13:18:13;1522.00
2025-05-08 13:18:12;5597.00
2025-05-08 13:18:11;6322.00
2025-05-08 13:18:10;7097.00
2025-05-08 13:18:09;9447.00
2025-05-08 13:18:08;9222.00
2025-05-08 13:18:07;8622.00
2025-05-08 13:18:06;5147.00
2025-05-08 13:18:05;4422.00
2025-05-08 13:18:04;3197.00
2025-05-08 13:18:03;6997.00
2025-05-08 13:18:02;8272.00
2025-05-08 13:18:01;4522.00
2025-05-08 13:18:00;3522.00
2025-05-08 13:17:59;5072.00
2025-05-08 13:17:58;4572.00
2025-05-08 13:17:57;6747.00
2025-05-08 13:17:56;872.00
2025-05-08 13:17:55;4072.00
2025-05-08 13:17:54;3297.00
2025-05-08 13:17:53;3697.00
2025-05-08 13:17:52;9897.00
2025-05-08 13:17:51;4022.00
2025-05-08 13:17:50;9272.00
2025-05-08 13:17:49;2072.00
2025-05-08 13:17:48;7547.00
2025-05-08 13:17:47;2072.00
2025-05-08 13:17:46;447.00
2025-05-08 13:17:45;2572.00
2025-05-08 13:17:44;8972.00
2025-05-08 13:17:43;5872.00
2025-05-08 13:17:42;3297.00
2025-05-08 13:17:41;9722.00
2025-05-08 13:17:40;122.00
2025-05-08 13:17:39;1397.00
2025-05-08 13:17:38;5872.00
2025-05-08 13:17:37;3022.00
2025-05-08 13:17:36;1347.00
2025-05-08 13:17:35;2347.00
2025-05-08 13:17:34;2622.00
2025-05-08 13:17:33;1622.00
2025-05-08 13:17:32;8222.00
2025-05-08 13:17:31;2572.00
2025-05-08 13:17:30;5922.00
2025-05-08 13:17:29;7147.00
2025-05-08 13:17:28;2297.00
2025-05-08 13:17:27;597.00
2025-05-08 13:17:26;3672.00
2025-05-08 13:17:25;1222.00
2025-05-08 13:17:24;8922.00
2025-05-08 13:17:23;1322.00
2025-05-08 13:17:22;3797.00
2025-05-08 13:17:21;1172.00
2025-05-08 13:17:20;3572.00
2025-05-08 13:17:19;8822.00
2025-05-08 13:17:18;7372.00
2025-05-08 13:17:17;8097.00
2025-05-08 13:17:16;6197.00
2025-05-08 13:17:15;8097.00
2025-05-08 13:17:14;6872.00
2025-05-08 13:17:13;7197.00
2025-05-08 13:17:12;8097.00
2025-05-08 13:17:11;6147.00
2025-05-08 13:17:10;1997.00
2025-05-08 13:17:09;8872.00
2025-05-08 13:17:08;5522.00
2025-05-08 13:17:07;8197.00
2025-05-08 13:17:06;7522.00
2025-05-08 13:17:05;2047.00
2025-05-08 13:17:04;7472.00
2025-05-08 13:17:03;4897.00
2025-05-08 13:17:02;997.00
2025-05-08 13:17:01;8822.00
2025-05-08 13:17:00;9772.00
2025-05-08 13:16:59;7647.00
2025-05-08 13:16:58;4972.00
2025-05-08 13:16:57;3797.00
2025-05-08 13:16:56;2847.00
2025-05-08 13:16:55;7572.00
2025-05-08 13:16:54;3622.00
2025-05-08 13:16:53;5897.00
2025-05-08 13:16:52;8922.00
2025-05-08 13:16:51;3947.00
2025-05-08 13:16:50;6472.00
2025-05-08 13:16:49;7922.00
2025-05-08 13:16:48;8647.00
2025-05-08 13:16:47;1947.00
2025-05-08 13:16:46;7422.00
2025-05-08 13:16:45;3347.00
2025-05-08 13:16:44;3847.00
2025-05-08 13:16:43;2672.00
2025-05-08 13:16:42;2447.00
2025-05-08 13:16:41;9547.00
2025-05-08 13:16:40;3397.00
2025-05-08 13:16:39;8647.00
2025-05-08 13:16:38;9597.00
2025-05-08 13:16:37;1272.00
2025-05-08 13:16:36;2397.00
2025-05-08 13:16:35;9322.00
2025-05-08 13:16:34;8147.00
2025-05-08 13:16:33;8147.00
2025-05-08 13:16:32;9547.00
2025-05-08 13:16:31;6472.00
2025-05-08 13:16:30;272.00
2025-05-08 13:16:29;6797.00
2025-05-08 13:16:28;5122.00
2025-05-08 13:16:27;5522.00
2025-05-08 13:16:26;97.00
2025-05-08 13:16:25;9097.00
2025-05-08 13:16:24;5047.00
2025-05-08 13:16:23;3272.00
2025-05-08 13:16:22;9797.00
2025-05-08 13:16:21;8972.00
2025-05-08 13:16:20;2372.00
2025-05-08 13:16:19;8197.00
2025-05-08 13:16:18;1597.00
2025-05-08 13:16:17;3047.00
2025-05-08 13:16:16;2097.00
2025-05-08 13:16:15;5447.00
2025-05-08 13:16:14;2597.00
2025-05-08 13:16:13;2772.00
2025-05-08 13:16:12;5397.00
2025-05-08 13:16:11;3272.00
2025-05-08 13:16:10;5797.00
2025-05-08 13:16:09;1322.00
2025-05-08 13:16:08;5622.00
2025-05-08 13:16:07;8922.00
2025-05-08 13:16:06;7022.00
2025-05-08 13:16:05;2722.00
2025-05-08 13:16:04;3897.00
2025-05-08 13:16:03;3397.00
2025-05-08 13:16:02;5897.00
2025-05-08 13:16:01;2722.00
2025-05-08 13:16:00;2997.00
2025-05-08 13:15:59;5847.00
2025-05-08 13:15:58;5397.00
2025-05-08 13:15:57;9197.00
2025-05-08 13:15:56;7122.00
2025-05-08 13:15:55;7297.00
2025-05-08 13:15:54;5397.00
2025-05-08 13:15:53;9072.00
2025-05-08 13:15:52;3372.00
2025-05-08 13:15:51;2472.00
2025-05-08 13:15:50;22.00
2025-05-08 13:15:49;7122.00
2025-05-08 13:15:48;1922.00
2025-05-08 13:15:47;3722.00
2025-05-08 13:15:46;147.00
2025-05-08 13:15:45;2597.00
2025-05-08 13:15:44;5897.00
2025-05-08 13:15:43;4222.00
2025-05-08 13:15:42;6847.00
2025-05-08 13:15:41;3772.00
2025-05-08 13:15:40;4947.00
2025-05-08 13:15:39;3497.00
2025-05-08 13:15:38;6122.00
2025-05-08 13:15:37;5672.00
2025-05-08 13:15:36;2822.00
2025-05-08 13:15:35;8022.00
2025-05-08 13:15:34;5397.00
2025-05-08 13:15:33;4222.00
2025-05-08 13:15:32;6897.00
2025-05-08 13:15:31;5897.00
2025-05-08 13:15:30;9522.00
2025-05-08 13:15:29;5447.00
2025-05-08 13:15:28;7297.00
2025-05-08 13:15:27;7397.00
2025-05-08 13:15:26;3147.00
2025-05-08 13:15:25;747.00
2025-05-08 13:15:24;8122.00
2025-05-08 13:15:23;1972.00
2025-05-08 13:15:22;972.00
2025-05-08 13:15:21;2072.00
2025-05-08 13:15:20;9447.00
2025-05-08 13:15:19;172.00
2025-05-08 13:15:18;4422.00
2025-05-08 13:15:17;2472.00
2025-05-08 13:15:16;1197.00
2025-05-08 13:15:15;9347.00
2025-05-08 13:15:14;6447.00
2025-05-08 13:15:13;8072.00
2025-05-08 13:15:12;6397.00
2025-05-08 13:15:11;1972.00
2025-05-08 13:15:10;8297.00
2025-05-08 13:15:09;4322.00
2025-05-08 13:15:08;7347.00
