Fecha y Hora;KV-5013 - Válvula refrigeración E-501 (2/2)
2025-05-08 13:24:33;1380.00
2025-05-08 13:24:32;39380.00
2025-05-08 13:24:31;67880.00
2025-05-08 13:24:30;58380.00
2025-05-08 13:24:29;75130.00
2025-05-08 13:24:28;10880.00
2025-05-08 13:24:27;34880.00
2025-05-08 13:24:26;53880.00
2025-05-08 13:24:25;51630.00
2025-05-08 13:24:24;65630.00
2025-05-08 13:24:23;32630.00
2025-05-08 13:24:22;89630.00
2025-05-08 13:24:21;72880.00
2025-05-08 13:24:20;85130.00
2025-05-08 13:24:19;82380.00
2025-05-08 13:24:18;73380.00
2025-05-08 13:24:17;75630.00
2025-05-08 13:24:16;18630.00
2025-05-08 13:24:15;39130.00
2025-05-08 13:24:14;69880.00
2025-05-08 13:24:13;51630.00
2025-05-08 13:24:12;39880.00
2025-05-08 13:24:11;77880.00
2025-05-08 13:24:10;75630.00
2025-05-08 13:24:09;87380.00
2025-05-08 13:24:08;25380.00
2025-05-08 13:24:07;30380.00
2025-05-08 13:24:06;99630.00
2025-05-08 13:24:05;28130.00
2025-05-08 13:24:04;90130.00
2025-05-08 13:24:03;75630.00
2025-05-08 13:24:02;16880.00
2025-05-08 13:24:01;55380.00
2025-05-08 13:24:00;55380.00
2025-05-08 13:23:59;45380.00
2025-05-08 13:23:58;49880.00
2025-05-08 13:23:57;75630.00
2025-05-08 13:23:56;56630.00
2025-05-08 13:23:55;92380.00
2025-05-08 13:23:54;94630.00
2025-05-08 13:23:53;42630.00
2025-05-08 13:23:52;-45580.00
2025-05-08 13:23:51;80630.00
2025-05-08 13:23:50;90130.00
2025-05-08 13:23:49;59380.00
2025-05-08 13:23:48;40380.00
2025-05-08 13:23:47;47630.00
2025-05-08 13:23:46;59380.00
2025-05-08 13:23:45;14130.00
2025-05-08 13:23:44;-33330.00
2025-05-08 13:23:43;59880.00
2025-05-08 13:23:42;-59580.00
2025-05-08 13:23:41;92880.00
2025-05-08 13:23:40;54880.00
2025-05-08 13:23:39;6880.00
2025-05-08 13:23:38;90130.00
2025-05-08 13:23:37;83380.00
2025-05-08 13:23:36;54880.00
2025-05-08 13:23:35;9630.00
2025-05-08 13:23:34;11880.00
2025-05-08 13:23:33;73880.00
2025-05-08 13:23:32;73880.00
2025-05-08 13:23:31;43130.00
2025-05-08 13:23:30;66630.00
2025-05-08 13:23:29;83380.00
2025-05-08 13:23:28;83380.00
2025-05-08 13:23:27;11880.00
2025-05-08 13:23:26;130.00
2025-05-08 13:23:25;52630.00
2025-05-08 13:23:24;64380.00
2025-05-08 13:23:23;16880.00
2025-05-08 13:23:22;43130.00
2025-05-08 13:23:21;16880.00
2025-05-08 13:23:20;28630.00
2025-05-08 13:23:19;97880.00
2025-05-08 13:23:18;76630.00
2025-05-08 13:23:17;21880.00
2025-05-08 13:23:16;97880.00
2025-05-08 13:23:15;57630.00
2025-05-08 13:23:14;2880.00
2025-05-08 13:23:13;12380.00
2025-05-08 13:23:12;-52330.00
2025-05-08 13:23:11;77130.00
2025-05-08 13:23:10;-58080.00
2025-05-08 13:23:09;-17080.00
2025-05-08 13:23:08;-76330.00
2025-05-08 13:23:07;-33330.00
2025-05-08 13:23:06;7880.00
2025-05-08 13:23:05;24630.00
2025-05-08 13:23:04;17380.00
2025-05-08 13:23:03;86630.00
2025-05-08 13:23:02;60380.00
2025-05-08 13:23:01;72130.00
2025-05-08 13:23:00;67630.00
2025-05-08 13:22:59;62630.00
2025-05-08 13:22:58;36380.00
2025-05-08 13:22:57;41380.00
2025-05-08 13:22:56;22380.00
2025-05-08 13:22:55;50880.00
2025-05-08 13:22:54;15130.00
2025-05-08 13:22:53;-71830.00
2025-05-08 13:22:52;22380.00
2025-05-08 13:22:51;48630.00
2025-05-08 13:22:50;20130.00
2025-05-08 13:22:49;69880.00
2025-05-08 13:22:48;5630.00
2025-05-08 13:22:47;84380.00
2025-05-08 13:22:46;74880.00
2025-05-08 13:22:45;-36080.00
2025-05-08 13:22:44;3380.00
2025-05-08 13:22:43;74880.00
2025-05-08 13:22:42;86630.00
2025-05-08 13:22:41;-3830.00
2025-05-08 13:22:40;-11580.00
2025-05-08 13:22:39;-58080.00
2025-05-08 13:22:38;-64580.00
2025-05-08 13:22:37;-59580.00
2025-05-08 13:22:36;-19330.00
2025-05-08 13:22:35;-83580.00
2025-05-08 13:22:34;-52330.00
2025-05-08 13:22:33;-14330.00
2025-05-08 13:22:32;93880.00
2025-05-08 13:22:31;-93080.00
2025-05-08 13:22:30;-63580.00
2025-05-08 13:22:29;-76330.00
2025-05-08 13:22:28;-74080.00
2025-05-08 13:22:27;-21580.00
2025-05-08 13:22:26;-95330.00
2025-05-08 13:22:25;-59580.00
2025-05-08 13:22:24;-66830.00
2025-05-08 13:22:23;-21580.00
2025-05-08 13:22:22;-35580.00
2025-05-08 13:22:21;-28830.00
2025-05-08 13:22:20;-47830.00
2025-05-08 13:22:19;-95330.00
2025-05-08 13:22:18;-32830.00
2025-05-08 13:22:17;-99330.00
2025-05-08 13:22:16;-32330.00
2025-05-08 13:22:15;-84330.00
2025-05-08 13:22:14;-23330.00
2025-05-08 13:22:13;-28330.00
2025-05-08 13:22:12;-27830.00
2025-05-08 13:22:11;-70830.00
2025-05-08 13:22:10;-73580.00
2025-05-08 13:22:09;-81580.00
2025-05-08 13:22:08;-81580.00
2025-05-08 13:22:07;-27330.00
2025-05-08 13:22:06;-78080.00
2025-05-08 13:22:05;-47330.00
2025-05-08 13:22:04;-28330.00
2025-05-08 13:22:03;-99830.00
2025-05-08 13:22:02;-56830.00
2025-05-08 13:22:01;-35080.00
2025-05-08 13:22:00;-13830.00
2025-05-08 13:21:59;-82580.00
2025-05-08 13:21:58;-49580.00
2025-05-08 13:21:57;-11580.00
2025-05-08 13:21:56;-4330.00
2025-05-08 13:21:55;-32830.00
2025-05-08 13:21:54;-51830.00
2025-05-08 13:21:53;-6580.00
2025-05-08 13:21:52;-35580.00
2025-05-08 13:21:51;-46830.00
2025-05-08 13:21:50;-1580.00
2025-05-08 13:21:49;-99330.00
2025-05-08 13:21:48;-84830.00
2025-05-08 13:21:47;-37330.00
2025-05-08 13:21:46;-4330.00
2025-05-08 13:21:45;-94830.00
2025-05-08 13:21:44;-18330.00
2025-05-08 13:21:43;-80330.00
2025-05-08 13:21:42;-30080.00
2025-05-08 13:21:41;-63580.00
2025-05-08 13:21:40;-51830.00
2025-05-08 13:21:39;-84830.00
2025-05-08 13:21:38;-57580.00
2025-05-08 13:21:37;-14580.00
2025-05-08 13:21:36;-40830.00
2025-05-08 13:21:35;-27830.00
2025-05-08 13:21:34;-34580.00
2025-05-08 13:21:33;-15580.00
2025-05-08 13:21:32;-34580.00
2025-05-08 13:21:31;-27830.00
2025-05-08 13:21:30;-87080.00
2025-05-08 13:21:29;-82080.00
2025-05-08 13:21:28;-89330.00
2025-05-08 13:21:27;-72580.00
2025-05-08 13:21:26;-64330.00
2025-05-08 13:21:25;-19080.00
2025-05-08 13:21:24;-86080.00
2025-05-08 13:21:23;-50330.00
2025-05-08 13:21:22;-17830.00
2025-05-08 13:21:21;-84330.00
2025-05-08 13:21:20;-3830.00
2025-05-08 13:21:19;-65330.00
2025-05-08 13:21:18;-1080.00
2025-05-08 13:21:17;-39080.00
2025-05-08 13:21:16;-93830.00
2025-05-08 13:21:15;-98330.00
2025-05-08 13:21:14;-58080.00
2025-05-08 13:21:13;-1080.00
2025-05-08 13:21:12;-79330.00
2025-05-08 13:21:11;-60330.00
2025-05-08 13:21:10;-58080.00
2025-05-08 13:21:09;-31830.00
2025-05-08 13:21:08;-59830.00
2025-05-08 13:21:07;-17330.00
2025-05-08 13:21:06;-47580.00
2025-05-08 13:21:05;-66080.00
2025-05-08 13:21:04;-80580.00
2025-05-08 13:21:03;-69830.00
2025-05-08 13:21:02;-38580.00
2025-05-08 13:21:01;-10080.00
2025-05-08 13:21:00;-81580.00
2025-05-08 13:20:59;-15080.00
2025-05-08 13:20:58;-81580.00
2025-05-08 13:20:57;-24580.00
2025-05-08 13:20:56;-62580.00
2025-05-08 13:20:55;-76580.00
2025-05-08 13:20:54;-40830.00
2025-05-08 13:20:53;-48080.00
2025-05-08 13:20:52;-80.00
2025-05-08 13:20:51;-60330.00
2025-05-08 13:20:50;-45830.00
2025-05-08 13:20:49;-10080.00
2025-05-08 13:20:48;-55330.00
2025-05-08 13:20:47;-19580.00
2025-05-08 13:20:46;-67080.00
2025-05-08 13:20:45;-83830.00
2025-05-08 13:20:44;-35830.00
2025-05-08 13:20:43;-2830.00
2025-05-08 13:20:42;-45330.00
2025-05-08 13:20:41;-40830.00
2025-05-08 13:20:40;-71580.00
2025-05-08 13:20:39;-5080.00
2025-05-08 13:20:38;-59830.00
2025-05-08 13:20:37;-29080.00
2025-05-08 13:20:36;-26330.00
2025-05-08 13:20:35;-44330.00
2025-05-08 13:20:34;-52330.00
2025-05-08 13:20:33;-54080.00
2025-05-08 13:20:32;-84580.00
2025-05-08 13:20:31;-38830.00
2025-05-08 13:20:30;-9580.00
2025-05-08 13:20:29;-23580.00
2025-05-08 13:20:28;-49830.00
2025-05-08 13:20:27;-92830.00
2025-05-08 13:20:26;-35830.00
2025-05-08 13:20:25;-30830.00
2025-05-08 13:20:24;-95080.00
2025-05-08 13:20:23;-71080.00
2025-05-08 13:20:22;-95080.00
2025-05-08 13:20:21;-21330.00
2025-05-08 13:20:20;-81080.00
2025-05-08 13:20:19;-73830.00
2025-05-08 13:20:18;-61580.00
2025-05-08 13:20:17;-25830.00
2025-05-08 13:20:16;-80580.00
2025-05-08 13:20:15;-83330.00
2025-05-08 13:20:14;-52080.00
2025-05-08 13:20:13;-23580.00
2025-05-08 13:20:12;-76080.00
2025-05-08 13:20:11;-4580.00
2025-05-08 13:20:10;-71080.00
2025-05-08 13:20:09;-59330.00
2025-05-08 13:20:08;-33080.00
2025-05-08 13:20:07;-92330.00
2025-05-08 13:20:06;-52080.00
2025-05-08 13:20:05;-49830.00
2025-05-08 13:20:04;-52080.00
2025-05-08 13:20:03;-74080.00
2025-05-08 13:20:02;-32080.00
2025-05-08 13:20:01;-26580.00
2025-05-08 13:20:00;-77830.00
2025-05-08 13:19:59;-66080.00
2025-05-08 13:19:58;-75580.00
2025-05-08 13:19:57;-15830.00
2025-05-08 13:19:56;-94580.00
2025-05-08 13:19:55;-92330.00
2025-05-08 13:19:54;-56580.00
2025-05-08 13:19:53;-30330.00
2025-05-08 13:19:52;-9080.00
2025-05-08 13:19:51;-51580.00
2025-05-08 13:19:50;-4080.00
2025-05-08 13:19:49;-18080.00
2025-05-08 13:19:48;-82330.00
2025-05-08 13:19:47;-15830.00
2025-05-08 13:19:46;-87330.00
2025-05-08 13:19:45;-68330.00
2025-05-08 13:19:44;-80080.00
2025-05-08 13:19:43;-7580.00
2025-05-08 13:19:42;-95330.00
2025-05-08 13:19:41;-50580.00
2025-05-08 13:19:40;-43830.00
2025-05-08 13:19:39;-17580.00
2025-05-08 13:19:38;-15830.00
2025-05-08 13:19:37;-39330.00
2025-05-08 13:19:36;-3580.00
2025-05-08 13:19:35;-99080.00
2025-05-08 13:19:34;-72830.00
2025-05-08 13:19:33;-34330.00
2025-05-08 13:19:32;-27580.00
2025-05-08 13:19:31;-38330.00
2025-05-08 13:19:30;-69080.00
2025-05-08 13:19:29;-48330.00
2025-05-08 13:19:28;-94080.00
2025-05-08 13:19:27;-27080.00
2025-05-08 13:19:26;-72330.00
2025-05-08 13:19:25;-70080.00
2025-05-08 13:19:24;-56080.00
2025-05-08 13:19:23;-96830.00
2025-05-08 13:19:22;-72830.00
2025-05-08 13:19:21;-53330.00
2025-05-08 13:19:20;-82330.00
2025-05-08 13:19:19;-84580.00
2025-05-08 13:19:18;-53330.00
2025-05-08 13:19:17;-34330.00
2025-05-08 13:19:16;-3580.00
2025-05-08 13:19:15;-41080.00
2025-05-08 13:19:14;-19830.00
2025-05-08 13:19:13;-62830.00
2025-05-08 13:19:12;-53330.00
2025-05-08 13:19:11;-57830.00
2025-05-08 13:19:10;-79580.00
2025-05-08 13:19:09;-27080.00
2025-05-08 13:19:08;-55080.00
2025-05-08 13:19:07;-84080.00
2025-05-08 13:19:06;-62830.00
2025-05-08 13:19:05;-5830.00
2025-05-08 13:19:04;-8080.00
2025-05-08 13:19:03;-41580.00
2025-05-08 13:19:02;-330.00
2025-05-08 13:19:01;-19830.00
2025-05-08 13:19:00;-32330.00
2025-05-08 13:18:59;-64080.00
2025-05-08 13:18:58;-60830.00
2025-05-08 13:18:57;-29330.00
2025-05-08 13:18:56;-60080.00
2025-05-08 13:18:55;-24330.00
2025-05-08 13:18:54;-14830.00
2025-05-08 13:18:53;-7580.00
2025-05-08 13:18:52;-9830.00
2025-05-08 13:18:51;-40580.00
2025-05-08 13:18:50;-21080.00
2025-05-08 13:18:49;-16580.00
2025-05-08 13:18:48;-66830.00
2025-05-08 13:18:47;-35580.00
2025-05-08 13:18:46;-38330.00
2025-05-08 13:18:45;-52830.00
2025-05-08 13:18:44;-36080.00
2025-05-08 13:18:43;-38330.00
2025-05-08 13:18:42;-4830.00
2025-05-08 13:18:41;-14330.00
2025-05-08 13:18:40;-74080.00
2025-05-08 13:18:39;-36080.00
2025-05-08 13:18:38;-50580.00
2025-05-08 13:18:37;-59580.00
2025-05-08 13:18:36;-93080.00
2025-05-08 13:18:35;-40580.00
2025-05-08 13:18:34;-79080.00
2025-05-08 13:18:33;-76330.00
2025-05-08 13:18:32;-78580.00
2025-05-08 13:18:31;-74080.00
2025-05-08 13:18:30;-45080.00
2025-05-08 13:18:29;-88080.00
2025-05-08 13:18:28;-50830.00
2025-05-08 13:18:27;-55330.00
2025-05-08 13:18:26;-18830.00
2025-05-08 13:18:25;-57330.00
2025-05-08 13:18:24;-47330.00
2025-05-08 13:18:23;-57330.00
2025-05-08 13:18:22;-45080.00
2025-05-08 13:18:21;-40080.00
2025-05-08 13:18:20;-52330.00
2025-05-08 13:18:19;-23830.00
2025-05-08 13:18:18;-78580.00
2025-05-08 13:18:17;-42830.00
2025-05-08 13:18:16;-28330.00
2025-05-08 13:18:15;-71330.00
2025-05-08 13:18:14;-97580.00
2025-05-08 13:18:13;-66330.00
2025-05-08 13:18:12;-75830.00
2025-05-08 13:18:11;-92580.00
2025-05-08 13:18:10;-21080.00
2025-05-08 13:18:09;-73580.00
2025-05-08 13:18:08;-26080.00
2025-05-08 13:18:07;-35080.00
2025-05-08 13:18:06;-54580.00
2025-05-08 13:18:05;-28330.00
2025-05-08 13:18:04;-4330.00
2025-05-08 13:18:03;-85330.00
2025-05-08 13:18:02;-42330.00
2025-05-08 13:18:01;-92580.00
2025-05-08 13:18:00;-4330.00
2025-05-08 13:17:59;-10580.00
2025-05-08 13:17:58;-79830.00
2025-05-08 13:17:57;-75580.00
2025-05-08 13:17:56;-28580.00
2025-05-08 13:17:55;-64330.00
2025-05-08 13:17:54;-15580.00
2025-05-08 13:17:53;-73080.00
2025-05-08 13:17:52;-51830.00
2025-05-08 13:17:51;-27830.00
2025-05-08 13:17:50;-1580.00
2025-05-08 13:17:49;-11080.00
2025-05-08 13:17:48;-13330.00
2025-05-08 13:17:47;-58580.00
2025-05-08 13:17:46;-63080.00
2025-05-08 13:17:45;-99330.00
2025-05-08 13:17:44;-92080.00
2025-05-08 13:17:43;-84830.00
2025-05-08 13:17:42;-89830.00
2025-05-08 13:17:41;-20580.00
2025-05-08 13:17:40;-75330.00
2025-05-08 13:17:39;-13330.00
2025-05-08 13:17:38;-79830.00
2025-05-08 13:17:37;-68080.00
2025-05-08 13:17:36;-37330.00
2025-05-08 13:17:35;-77580.00
2025-05-08 13:17:34;-22830.00
2025-05-08 13:17:33;-79830.00
2025-05-08 13:17:32;-46830.00
2025-05-08 13:17:31;-580.00
2025-05-08 13:17:30;-51330.00
2025-05-08 13:17:29;-63080.00
2025-05-08 13:17:28;-17830.00
2025-05-08 13:17:27;-70330.00
2025-05-08 13:17:26;-6080.00
2025-05-08 13:17:25;-59330.00
2025-05-08 13:17:24;-95080.00
2025-05-08 13:17:23;-26330.00
2025-05-08 13:17:22;-24580.00
2025-05-08 13:17:21;-84330.00
2025-05-08 13:17:20;-10580.00
2025-05-08 13:17:19;-84330.00
2025-05-08 13:17:18;-1080.00
2025-05-08 13:17:17;-22330.00
2025-05-08 13:17:16;-24580.00
2025-05-08 13:17:15;-84330.00
2025-05-08 13:17:14;-98330.00
2025-05-08 13:17:13;-74330.00
2025-05-08 13:17:12;-41330.00
2025-05-08 13:17:11;-46330.00
2025-05-08 13:17:10;-96080.00
2025-05-08 13:17:09;-81580.00
2025-05-08 13:17:08;-69830.00
2025-05-08 13:17:07;-2330.00
2025-05-08 13:17:06;-87830.00
2025-05-08 13:17:05;-16330.00
2025-05-08 13:17:04;-71580.00
2025-05-08 13:17:03;-98330.00
2025-05-08 13:17:02;-86580.00
2025-05-08 13:17:01;-17330.00
2025-05-08 13:17:00;-72080.00
2025-05-08 13:16:59;-45830.00
2025-05-08 13:16:58;-81080.00
2025-05-08 13:16:57;-29080.00
2025-05-08 13:16:56;-83830.00
2025-05-08 13:16:55;-98330.00
2025-05-08 13:16:54;-5080.00
2025-05-08 13:16:53;-47080.00
2025-05-08 13:16:52;-63330.00
2025-05-08 13:16:51;-57080.00
2025-05-08 13:16:50;-95580.00
2025-05-08 13:16:49;-97830.00
2025-05-08 13:16:48;-4580.00
2025-05-08 13:16:47;-53080.00
2025-05-08 13:16:46;-580.00
2025-05-08 13:16:45;-76580.00
2025-05-08 13:16:44;-73830.00
2025-05-08 13:16:43;-57580.00
2025-05-08 13:16:42;-93330.00
2025-05-08 13:16:41;-2830.00
2025-05-08 13:16:40;-24080.00
2025-05-08 13:16:39;-14580.00
2025-05-08 13:16:38;-90580.00
2025-05-08 13:16:37;-97830.00
2025-05-08 13:16:36;-45330.00
2025-05-08 13:16:35;-76080.00
2025-05-08 13:16:34;-40830.00
2025-05-08 13:16:33;-54830.00
2025-05-08 13:16:32;-24080.00
2025-05-08 13:16:31;-81080.00
2025-05-08 13:16:30;-86080.00
2025-05-08 13:16:29;-59830.00
2025-05-08 13:16:28;-62080.00
2025-05-08 13:16:27;-52580.00
2025-05-08 13:16:26;-2330.00
2025-05-08 13:16:25;-80.00
2025-05-08 13:16:24;-26330.00
2025-05-08 13:16:23;-7330.00
2025-05-08 13:16:22;-44330.00
2025-05-08 13:16:21;-29330.00
2025-05-08 13:16:20;-30330.00
2025-05-08 13:16:19;-57080.00
2025-05-08 13:16:18;-85580.00
2025-05-08 13:16:17;-61580.00
2025-05-08 13:16:16;-71080.00
2025-05-08 13:16:15;-58330.00
2025-05-08 13:16:14;-39330.00
2025-05-08 13:16:13;-5830.00
2025-05-08 13:16:12;-99080.00
2025-05-08 13:16:11;-66080.00
2025-05-08 13:16:10;-73330.00
2025-05-08 13:16:09;-54330.00
2025-05-08 13:16:08;-68830.00
2025-05-08 13:16:07;-87830.00
2025-05-08 13:16:06;-80580.00
2025-05-08 13:16:05;-90080.00
2025-05-08 13:16:04;-54330.00
2025-05-08 13:16:03;-49330.00
2025-05-08 13:16:02;-11330.00
2025-05-08 13:16:01;-42080.00
2025-05-08 13:16:00;-87330.00
2025-05-08 13:15:59;-4580.00
2025-05-08 13:15:58;-18580.00
2025-05-08 13:15:57;-73330.00
2025-05-08 13:15:56;-99580.00
2025-05-08 13:15:55;-82830.00
2025-05-08 13:15:54;-15830.00
2025-05-08 13:15:53;-75580.00
2025-05-08 13:15:52;-96830.00
2025-05-08 13:15:51;-38830.00
2025-05-08 13:15:50;-41080.00
2025-05-08 13:15:49;-43330.00
2025-05-08 13:15:48;-15830.00
2025-05-08 13:15:47;-70580.00
2025-05-08 13:15:46;-99080.00
2025-05-08 13:15:45;-18080.00
2025-05-08 13:15:44;-96830.00
2025-05-08 13:15:43;-29830.00
2025-05-08 13:15:42;-20330.00
2025-05-08 13:15:41;-15830.00
2025-05-08 13:15:40;-8580.00
2025-05-08 13:15:39;-29830.00
2025-05-08 13:15:38;-3580.00
2025-05-08 13:15:37;-94080.00
2025-05-08 13:15:36;-46580.00
2025-05-08 13:15:35;-20330.00
2025-05-08 13:15:34;-42080.00
2025-05-08 13:15:33;-96830.00
2025-05-08 13:15:32;-91830.00
2025-05-08 13:15:31;-15830.00
2025-05-08 13:15:30;-53830.00
2025-05-08 13:15:29;-72830.00
2025-05-08 13:15:28;-72830.00
2025-05-08 13:15:27;-39330.00
2025-05-08 13:15:26;-27580.00
2025-05-08 13:15:25;-1330.00
2025-05-08 13:15:24;-63330.00
2025-05-08 13:15:23;-76830.00
2025-05-08 13:15:22;-28830.00
2025-05-08 13:15:21;-98080.00
2025-05-08 13:15:20;-12580.00
2025-05-08 13:15:19;-17080.00
2025-05-08 13:15:18;-78080.00
2025-05-08 13:15:17;-40080.00
2025-05-08 13:15:16;-5330.00
2025-05-08 13:15:15;-74580.00
2025-05-08 13:15:14;-53330.00
2025-05-08 13:15:13;-89080.00
2025-05-08 13:15:12;-60080.00
