Fecha y Hora;B-102 - Bomba alimentación HT
2025-05-08 13:26:08;-2612.00
2025-05-08 13:26:07;-4287.00
2025-05-08 13:26:06;-5462.00
2025-05-08 13:26:05;-3787.00
2025-05-08 13:26:04;-3787.00
2025-05-08 13:26:03;-712.00
2025-05-08 13:26:02;-937.00
2025-05-08 13:26:01;-9987.00
2025-05-08 13:26:00;-3787.00
2025-05-08 13:25:59;-212.00
2025-05-08 13:25:58;-5687.00
2025-05-08 13:25:57;-7587.00
2025-05-08 13:25:56;-937.00
2025-05-08 13:25:55;-6862.00
2025-05-08 13:25:54;-437.00
2025-05-08 13:25:53;-4237.00
2025-05-08 13:25:52;-5912.00
2025-05-08 13:25:51;-8537.00
2025-05-08 13:25:50;-8762.00
2025-05-08 13:25:49;-4587.00
2025-05-08 13:25:48;-4087.00
2025-05-08 13:25:47;-887.00
2025-05-08 13:25:46;-1612.00
2025-05-08 13:25:45;-4687.00
2025-05-08 13:25:44;-3462.00
2025-05-08 13:25:43;-8437.00
2025-05-08 13:25:42;-7037.00
2025-05-08 13:25:41;-2787.00
2025-05-08 13:25:40;-162.00
2025-05-08 13:25:39;-1837.00
2025-05-08 13:25:38;-8487.00
2025-05-08 13:25:37;-3737.00
2025-05-08 13:25:36;-1837.00
2025-05-08 13:25:35;-8037.00
2025-05-08 13:25:34;-1112.00
2025-05-08 13:25:33;-9437.00
2025-05-08 13:25:32;-6587.00
2025-05-08 13:25:31;-5137.00
2025-05-08 13:25:30;-9437.00
2025-05-08 13:25:29;-8487.00
2025-05-08 13:25:28;-2062.00
2025-05-08 13:25:27;-2287.00
2025-05-08 13:25:26;-6812.00
2025-05-08 13:25:25;-3012.00
2025-05-08 13:25:24;-5137.00
2025-05-08 13:25:23;-6812.00
2025-05-08 13:25:22;-6312.00
2025-05-08 13:25:21;-7762.00
2025-05-08 13:25:20;-8212.00
2025-05-08 13:25:19;-7037.00
2025-05-08 13:25:18;-2512.00
2025-05-08 13:25:17;-3137.00
2025-05-08 13:25:16;-9662.00
2025-05-08 13:25:15;-8212.00
2025-05-08 13:25:14;-7037.00
2025-05-08 13:25:13;-5587.00
2025-05-08 13:25:12;-7262.00
2025-05-08 13:25:11;-8212.00
2025-05-08 13:25:10;-3912.00
2025-05-08 13:25:09;-6537.00
2025-05-08 13:25:08;-9887.00
2025-05-08 13:25:07;-4862.00
2025-05-08 13:25:06;-2237.00
2025-05-08 13:25:05;-9387.00
2025-05-08 13:25:04;-2962.00
2025-05-08 13:25:03;-7712.00
2025-05-08 13:25:02;-6537.00
2025-05-08 13:25:01;-4862.00
2025-05-08 13:25:00;-337.00
2025-05-08 13:24:59;-3912.00
2025-05-08 13:24:58;-7937.00
2025-05-08 13:24:57;-4137.00
2025-05-08 13:24:56;-7712.00
2025-05-08 13:24:55;-5087.00
2025-05-08 13:24:54;-3637.00
2025-05-08 13:24:53;-7937.00
2025-05-08 13:24:52;-9737.00
2025-05-08 13:24:51;-4312.00
2025-05-08 13:24:50;-687.00
2025-05-08 13:24:49;-3637.00
2025-05-08 13:24:48;-4087.00
2025-05-08 13:24:47;-1962.00
2025-05-08 13:24:46;-687.00
2025-05-08 13:24:45;-8012.00
2025-05-08 13:24:44;-3637.00
2025-05-08 13:24:43;-1962.00
2025-05-08 13:24:42;-1237.00
2025-05-08 13:24:41;-7662.00
2025-05-08 13:24:40;-1012.00
2025-05-08 13:24:39;-5762.00
2025-05-08 13:24:38;-2412.00
2025-05-08 13:24:37;-287.00
2025-05-08 13:24:36;-3137.00
2025-05-08 13:24:35;-6712.00
2025-05-08 13:24:34;-1012.00
2025-05-08 13:24:33;-5987.00
2025-05-08 13:24:32;-8837.00
2025-05-08 13:24:31;-4087.00
2025-05-08 13:24:30;-3587.00
2025-05-08 13:24:29;-7662.00
2025-05-08 13:24:28;-737.00
2025-05-08 13:24:27;-4312.00
2025-05-08 13:24:26;-4312.00
2025-05-08 13:24:25;-1687.00
2025-05-08 13:24:24;-6712.00
2025-05-08 13:24:23;-3587.00
2025-05-08 13:24:22;-3587.00
2025-05-08 13:24:21;-4537.00
2025-05-08 13:24:20;-737.00
2025-05-08 13:24:19;-4537.00
2025-05-08 13:24:18;-8337.00
2025-05-08 13:24:17;-5712.00
2025-05-08 13:24:16;-237.00
2025-05-08 13:24:15;-9512.00
2025-05-08 13:24:14;-5337.00
2025-05-08 13:24:13;-7612.00
2025-05-08 13:24:12;-3087.00
2025-05-08 13:24:11;-5487.00
2025-05-08 13:24:10;-8562.00
2025-05-08 13:24:09;-12.00
2025-05-08 13:24:08;-3812.00
2025-05-08 13:24:07;-9512.00
2025-05-08 13:24:06;-9012.00
2025-05-08 13:24:05;-1412.00
2025-05-08 13:24:04;-8787.00
2025-05-08 13:24:03;-8787.00
2025-05-08 13:24:02;-687.00
2025-05-08 13:24:01;-1637.00
2025-05-08 13:24:00;-8912.00
2025-05-08 13:23:59;-6112.00
2025-05-08 13:23:58;-5662.00
2025-05-08 13:23:57;-9737.00
2025-05-08 13:23:56;-6887.00
2025-05-08 13:23:55;-2587.00
2025-05-08 13:23:54;-3312.00
2025-05-08 13:23:53;-7112.00
2025-05-08 13:23:52;-587.00
2025-05-08 13:23:51;-3762.00
2025-05-08 13:23:50;-3987.00
2025-05-08 13:23:49;-1862.00
2025-05-08 13:23:48;-9462.00
2025-05-08 13:23:47;-5162.00
2025-05-08 13:23:46;-9462.00
2025-05-08 13:23:45;-412.00
2025-05-08 13:23:44;-3987.00
2025-05-08 13:23:43;-6787.00
2025-05-08 13:23:42;-3837.00
2025-05-08 13:23:41;-2312.00
2025-05-08 13:23:40;-637.00
2025-05-08 13:23:39;-2812.00
2025-05-08 13:23:38;-4487.00
2025-05-08 13:23:37;-637.00
2025-05-08 13:23:36;-8737.00
2025-05-08 13:23:35;-1362.00
2025-05-08 13:23:34;-1362.00
2025-05-08 13:23:33;-637.00
2025-05-08 13:23:32;-4437.00
2025-05-08 13:23:31;-8237.00
2025-05-08 13:23:30;-3262.00
2025-05-08 13:23:29;-6112.00
2025-05-08 13:23:28;-8962.00
2025-05-08 13:23:27;-2537.00
2025-05-08 13:23:26;-8962.00
2025-05-08 13:23:25;-2762.00
2025-05-08 13:23:24;-1812.00
2025-05-08 13:23:23;-5612.00
2025-05-08 13:23:22;-5612.00
2025-05-08 13:23:21;-4437.00
2025-05-08 13:23:20;-4662.00
2025-05-08 13:23:19;-1812.00
2025-05-08 13:23:18;-4662.00
2025-05-08 13:23:17;-2262.00
2025-05-08 13:23:16;-1812.00
2025-05-08 13:23:15;-5837.00
2025-05-08 13:23:14;-3937.00
2025-05-08 13:23:13;-2037.00
2025-05-08 13:23:12;-1312.00
2025-05-08 13:23:11;-1487.00
2025-05-08 13:23:10;-4287.00
2025-05-08 13:23:09;-8687.00
2025-05-08 13:23:08;-9812.00
2025-05-08 13:23:07;-9537.00
2025-05-08 13:23:06;-1987.00
2025-05-08 13:23:05;-9862.00
2025-05-08 13:23:04;-812.00
2025-05-08 13:23:03;-5562.00
2025-05-08 13:23:02;-8412.00
2025-05-08 13:23:01;-87.00
2025-05-08 13:23:00;-2937.00
2025-05-08 13:22:59;-5337.00
2025-05-08 13:22:58;-2487.00
2025-05-08 13:22:57;-1037.00
2025-05-08 13:22:56;-312.00
2025-05-08 13:22:55;-7687.00
2025-05-08 13:22:54;-6287.00
2025-05-08 13:22:53;-4112.00
2025-05-08 13:22:52;-6737.00
2025-05-08 13:22:51;-6737.00
2025-05-08 13:22:50;-1262.00
2025-05-08 13:22:49;-4837.00
2025-05-08 13:22:48;-1262.00
2025-05-08 13:22:47;-9587.00
2025-05-08 13:22:46;-1487.00
2025-05-08 13:22:45;-2437.00
2025-05-08 13:22:44;-8412.00
2025-05-08 13:22:43;-6012.00
2025-05-08 13:22:42;-8637.00
2025-05-08 13:22:41;-9087.00
2025-05-08 13:22:40;-1487.00
2025-05-08 13:22:39;-3962.00
2025-05-08 13:22:38;-987.00
2025-05-08 13:22:37;-2887.00
2025-05-08 13:22:36;-8137.00
2025-05-08 13:22:35;-7412.00
2025-05-08 13:22:34;-2887.00
2025-05-08 13:22:33;-3112.00
2025-05-08 13:22:32;-1712.00
2025-05-08 13:22:31;-762.00
2025-05-08 13:22:30;-8537.00
2025-05-08 13:22:29;-5512.00
2025-05-08 13:22:28;-5512.00
2025-05-08 13:22:27;-37.00
2025-05-08 13:22:26;-1212.00
2025-05-08 13:22:25;-6462.00
2025-05-08 13:22:24;-8587.00
2025-05-08 13:22:23;-4562.00
2025-05-08 13:22:22;-7637.00
2025-05-08 13:22:21;-262.00
2025-05-08 13:22:20;-6687.00
2025-05-08 13:22:19;-6912.00
2025-05-08 13:22:18;-6912.00
2025-05-08 13:22:17;-7812.00
2025-05-08 13:22:16;-387.00
2025-05-08 13:22:15;-1562.00
2025-05-08 13:22:14;-7362.00
2025-05-08 13:22:13;-1887.00
2025-05-08 13:22:12;-5462.00
2025-05-08 13:22:11;-7587.00
2025-05-08 13:22:10;-1887.00
2025-05-08 13:22:09;-487.00
2025-05-08 13:22:08;-5087.00
2025-05-08 13:22:07;-6312.00
2025-05-08 13:22:06;-1162.00
2025-05-08 13:22:05;-4512.00
2025-05-08 13:22:04;-9262.00
2025-05-08 13:22:03;-6187.00
2025-05-08 13:22:02;-9487.00
2025-05-08 13:22:01;-2337.00
2025-05-08 13:22:00;-8312.00
2025-05-08 13:21:59;-7812.00
2025-05-08 13:21:58;-2112.00
2025-05-08 13:21:57;-8312.00
2025-05-08 13:21:56;-4737.00
2025-05-08 13:21:55;-1162.00
2025-05-08 13:21:54;-8537.00
2025-05-08 13:21:53;-8037.00
2025-05-08 13:21:52;-9987.00
2025-05-08 13:21:51;-4462.00
2025-05-08 13:21:50;-5912.00
2025-05-08 13:21:49;-4462.00
2025-05-08 13:21:48;-7312.00
2025-05-08 13:21:47;-1612.00
2025-05-08 13:21:46;-5687.00
2025-05-08 13:21:45;-5687.00
2025-05-08 13:21:44;-2562.00
2025-05-08 13:21:43;-8037.00
2025-05-08 13:21:42;-1837.00
2025-05-08 13:21:41;-4462.00
2025-05-08 13:21:40;-3512.00
2025-05-08 13:21:39;-1612.00
2025-05-08 13:21:38;-9937.00
2025-05-08 13:21:37;-8387.00
2025-05-08 13:21:36;-3137.00
2025-05-08 13:21:35;-3737.00
2025-05-08 13:21:34;-9437.00
2025-05-08 13:21:33;-5862.00
2025-05-08 13:21:32;-6812.00
2025-05-08 13:21:31;-5637.00
2025-05-08 13:21:30;-2287.00
2025-05-08 13:21:29;-2287.00
2025-05-08 13:21:28;-387.00
2025-05-08 13:21:27;-8712.00
2025-05-08 13:21:26;-4912.00
2025-05-08 13:21:25;-4362.00
2025-05-08 13:21:24;-5537.00
2025-05-08 13:21:23;-1012.00
2025-05-08 13:21:22;-3462.00
2025-05-08 13:21:21;-9162.00
2025-05-08 13:21:20;-3237.00
2025-05-08 13:21:19;-9887.00
2025-05-08 13:21:18;-6312.00
2025-05-08 13:21:17;-2737.00
2025-05-08 13:21:16;-8212.00
2025-05-08 13:21:15;-7262.00
2025-05-08 13:21:14;-8437.00
2025-05-08 13:21:13;-6312.00
2025-05-08 13:21:12;-6037.00
2025-05-08 13:21:11;-112.00
2025-05-08 13:21:10;-112.00
2025-05-08 13:21:09;-2012.00
2025-05-08 13:21:08;-2962.00
2025-05-08 13:21:07;-5362.00
2025-05-08 13:21:06;-4862.00
2025-05-08 13:21:05;-8287.00
2025-05-08 13:21:04;-687.00
2025-05-08 13:21:03;-6037.00
2025-05-08 13:21:02;-5312.00
2025-05-08 13:21:01;-6762.00
2025-05-08 13:21:00;-2462.00
2025-05-08 13:20:59;-6987.00
2025-05-08 13:20:58;-6262.00
2025-05-08 13:20:57;-4862.00
2025-05-08 13:20:56;-6987.00
2025-05-08 13:20:55;-9837.00
2025-05-08 13:20:54;-787.00
2025-05-08 13:20:53;-6262.00
2025-05-08 13:20:52;-1012.00
2025-05-08 13:20:51;-337.00
2025-05-08 13:20:50;-4587.00
2025-05-08 13:20:49;-3637.00
2025-05-08 13:20:48;-3412.00
2025-05-08 13:20:47;-8887.00
2025-05-08 13:20:46;-1962.00
2025-05-08 13:20:45;-4362.00
2025-05-08 13:20:44;-9337.00
2025-05-08 13:20:43;-5762.00
2025-05-08 13:20:42;-7437.00
2025-05-08 13:20:41;-7437.00
2025-05-08 13:20:40;-8612.00
2025-05-08 13:20:39;-1012.00
2025-05-08 13:20:38;-4587.00
2025-05-08 13:20:37;-8162.00
2025-05-08 13:20:36;-3137.00
2025-05-08 13:20:35;-2412.00
2025-05-08 13:20:34;-5037.00
2025-05-08 13:20:33;8113.00
2025-05-08 13:20:32;-862.00
2025-05-08 13:20:31;-7512.00
2025-05-08 13:20:30;-7162.00
2025-05-08 13:20:29;-7162.00
2025-05-08 13:20:28;-5262.00
2025-05-08 13:20:27;-8112.00
2025-05-08 13:20:26;-3587.00
2025-05-08 13:20:25;-1912.00
2025-05-08 13:20:24;-4537.00
2025-05-08 13:20:23;-5487.00
2025-05-08 13:20:22;-1912.00
2025-05-08 13:20:21;-9062.00
2025-05-08 13:20:20;-9787.00
2025-05-08 13:20:19;-12.00
2025-05-08 13:20:18;-9512.00
2025-05-08 13:20:17;-7837.00
2025-05-08 13:20:16;-7162.00
2025-05-08 13:20:15;-12.00
2025-05-08 13:20:14;-237.00
2025-05-08 13:20:13;-8562.00
2025-05-08 13:20:12;-4762.00
2025-05-08 13:20:11;-5937.00
2025-05-08 13:20:10;-3087.00
2025-05-08 13:20:09;-3087.00
2025-05-08 13:20:08;-4762.00
2025-05-08 13:20:07;-9737.00
2025-05-08 13:20:06;-4262.00
2025-05-08 13:20:05;-7837.00
2025-05-08 13:20:04;-237.00
2025-05-08 13:20:03;-8787.00
2025-05-08 13:20:02;-7512.00
2025-05-08 13:20:01;-7687.00
2025-05-08 13:20:00;-3762.00
2025-05-08 13:19:59;-9012.00
2025-05-08 13:19:58;-8287.00
2025-05-08 13:19:57;-687.00
2025-05-08 13:19:56;-1637.00
2025-05-08 13:19:55;-4487.00
2025-05-08 13:19:54;-1637.00
2025-05-08 13:19:53;-9962.00
2025-05-08 13:19:52;-6387.00
2025-05-08 13:19:51;-8287.00
2025-05-08 13:19:50;-2087.00
2025-05-08 13:19:49;-412.00
2025-05-08 13:19:48;-5887.00
2025-05-08 13:19:47;-9462.00
2025-05-08 13:19:46;-6612.00
2025-05-08 13:19:45;-3037.00
2025-05-08 13:19:44;-9462.00
2025-05-08 13:19:43;-3262.00
2025-05-08 13:19:42;-1362.00
2025-05-08 13:19:41;-6512.00
2025-05-08 13:19:40;-812.00
2025-05-08 13:19:39;-1537.00
2025-05-08 13:19:38;-412.00
2025-05-08 13:19:37;-5387.00
2025-05-08 13:19:36;-2537.00
2025-05-08 13:19:35;-2537.00
2025-05-08 13:19:34;-5387.00
2025-05-08 13:19:33;-5162.00
2025-05-08 13:19:32;-3487.00
2025-05-08 13:19:31;-9912.00
2025-05-08 13:19:30;-5512.00
2025-05-08 13:19:29;-8237.00
2025-05-08 13:19:28;-4662.00
2025-05-08 13:19:27;-6562.00
2025-05-08 13:19:26;-2987.00
2025-05-08 13:19:25;-1312.00
2025-05-08 13:19:24;-4662.00
2025-05-08 13:19:23;-7562.00
2025-05-08 13:19:22;-5162.00
2025-05-08 13:19:21;-8462.00
2025-05-08 13:19:20;-2037.00
2025-05-08 13:19:19;-9187.00
2025-05-08 13:19:18;-4162.00
2025-05-08 13:19:17;-587.00
2025-05-08 13:19:16;-362.00
2025-05-08 13:19:15;-7512.00
2025-05-08 13:19:14;-1537.00
2025-05-08 13:19:13;-5112.00
2025-05-08 13:19:12;-7737.00
2025-05-08 13:19:11;-6062.00
2025-05-08 13:19:10;-7012.00
2025-05-08 13:19:09;-9862.00
2025-05-08 13:19:08;-2487.00
2025-05-08 13:19:07;-812.00
2025-05-08 13:19:06;-9862.00
2025-05-08 13:19:05;-2487.00
2025-05-08 13:19:04;-7237.00
2025-05-08 13:19:03;-7737.00
2025-05-08 13:19:02;-7912.00
2025-05-08 13:19:01;-9137.00
2025-05-08 13:19:00;-812.00
2025-05-08 13:18:59;-9537.00
2025-05-08 13:18:58;563.00
2025-05-08 13:18:57;-2937.00
2025-05-08 13:18:56;-9362.00
2025-05-08 13:18:55;-6737.00
2025-05-08 13:18:54;-1262.00
2025-05-08 13:18:53;-5787.00
2025-05-08 13:18:52;-5337.00
2025-05-08 13:18:51;-1037.00
2025-05-08 13:18:50;-7462.00
2025-05-08 13:18:49;-9762.00
2025-05-08 13:18:48;-4562.00
2025-05-08 13:18:47;-4287.00
2025-05-08 13:18:46;-5287.00
2025-05-08 13:18:45;-7687.00
2025-05-08 13:18:44;-762.00
2025-05-08 13:18:43;-6237.00
2025-05-08 13:18:42;-37.00
2025-05-08 13:18:41;-987.00
2025-05-08 13:18:40;-6462.00
2025-05-08 13:18:39;-9362.00
2025-05-08 13:18:38;-7912.00
2025-05-08 13:18:37;-8137.00
2025-05-08 13:18:36;-2662.00
2025-05-08 13:18:35;-7187.00
2025-05-08 13:18:34;-537.00
2025-05-08 13:18:33;-7412.00
2025-05-08 13:18:32;-262.00
2025-05-08 13:18:31;-7187.00
2025-05-08 13:18:30;-3837.00
2025-05-08 13:18:29;-2162.00
2025-05-08 13:18:28;-9087.00
2025-05-08 13:18:27;2013.00
2025-05-08 13:18:26;-6912.00
2025-05-08 13:18:25;-3112.00
2025-05-08 13:18:24;-3337.00
2025-05-08 13:18:23;-2887.00
2025-05-08 13:18:22;-1437.00
2025-05-08 13:18:21;2863.00
2025-05-08 13:18:20;-487.00
2025-05-08 13:18:19;-3112.00
2025-05-08 13:18:18;-9312.00
2025-05-08 13:18:17;-7412.00
2025-05-08 13:18:16;-5237.00
2025-05-08 13:18:15;-5012.00
2025-05-08 13:18:14;-3337.00
2025-05-08 13:18:13;-712.00
2025-05-08 13:18:12;3588.00
2025-05-08 13:18:11;963.00
2025-05-08 13:18:10;8338.00
2025-05-08 13:18:09;963.00
2025-05-08 13:18:08;-6187.00
2025-05-08 13:18:07;1463.00
2025-05-08 13:18:06;8338.00
2025-05-08 13:18:05;6213.00
2025-05-08 13:18:04;2413.00
2025-05-08 13:18:03;8113.00
2025-05-08 13:18:02;4313.00
2025-05-08 13:18:01;2638.00
2025-05-08 13:18:00;5263.00
2025-05-08 13:17:59;4088.00
2025-05-08 13:17:58;9788.00
2025-05-08 13:17:57;3188.00
2025-05-08 13:17:56;2338.00
2025-05-08 13:17:55;5688.00
2025-05-08 13:17:54;9563.00
2025-05-08 13:17:53;5763.00
2025-05-08 13:17:52;5263.00
2025-05-08 13:17:51;2913.00
2025-05-08 13:17:50;2413.00
2025-05-08 13:17:49;9338.00
2025-05-08 13:17:48;63.00
2025-05-08 13:17:47;9113.00
2025-05-08 13:17:46;7438.00
2025-05-08 13:17:45;7438.00
2025-05-08 13:17:44;6488.00
2025-05-08 13:17:43;5538.00
2025-05-08 13:17:42;4813.00
2025-05-08 13:17:41;1963.00
2025-05-08 13:17:40;2688.00
2025-05-08 13:17:39;3413.00
2025-05-08 13:17:38;6988.00
2025-05-08 13:17:37;4363.00
2025-05-08 13:17:36;1738.00
2025-05-08 13:17:35;8888.00
2025-05-08 13:17:34;2238.00
2025-05-08 13:17:33;3188.00
2025-05-08 13:17:32;8163.00
2025-05-08 13:17:31;4363.00
2025-05-08 13:17:30;2238.00
2025-05-08 13:17:29;4863.00
2025-05-08 13:17:28;1513.00
2025-05-08 13:17:27;6763.00
2025-05-08 13:17:26;9838.00
2025-05-08 13:17:25;2013.00
2025-05-08 13:17:24;5238.00
2025-05-08 13:17:23;213.00
2025-05-08 13:17:22;7713.00
2025-05-08 13:17:21;2963.00
2025-05-08 13:17:20;9163.00
2025-05-08 13:17:19;8213.00
2025-05-08 13:17:18;5588.00
2025-05-08 13:17:17;2738.00
2025-05-08 13:17:16;9388.00
2025-05-08 13:17:15;2013.00
2025-05-08 13:17:14;4413.00
2025-05-08 13:17:13;4638.00
2025-05-08 13:17:12;1788.00
2025-05-08 13:17:11;2513.00
2025-05-08 13:17:10;6088.00
2025-05-08 13:17:09;6313.00
2025-05-08 13:17:08;6088.00
2025-05-08 13:17:07;8938.00
2025-05-08 13:17:06;3238.00
2025-05-08 13:17:05;1613.00
2025-05-08 13:17:04;6638.00
2025-05-08 13:17:03;388.00
2025-05-08 13:17:02;8213.00
2025-05-08 13:17:01;3738.00
2025-05-08 13:17:00;5138.00
2025-05-08 13:16:59;6363.00
2025-05-08 13:16:58;3013.00
2025-05-08 13:16:57;8988.00
2025-05-08 13:16:56;8263.00
2025-05-08 13:16:55;8713.00
2025-05-08 13:16:54;2288.00
2025-05-08 13:16:53;3738.00
2025-05-08 13:16:52;6738.00
2025-05-08 13:16:51;7813.00
2025-05-08 13:16:50;5413.00
2025-05-08 13:16:49;6138.00
2025-05-08 13:16:48;7813.00
2025-05-08 13:16:47;6813.00
2025-05-08 13:16:46;3738.00
2025-05-08 13:16:45;4238.00
2025-05-08 13:16:44;4963.00
2025-05-08 13:16:43;7088.00
2025-05-08 13:16:42;5413.00
2025-05-08 13:16:41;4463.00
2025-05-08 13:16:40;4963.00
2025-05-08 13:16:39;888.00
2025-05-08 13:16:38;2788.00
2025-05-08 13:16:37;4013.00
2025-05-08 13:16:36;6413.00
2025-05-08 13:16:35;4288.00
2025-05-08 13:16:34;3288.00
2025-05-08 13:16:33;438.00
2025-05-08 13:16:32;2338.00
2025-05-08 13:16:31;6638.00
2025-05-08 13:16:30;5413.00
2025-05-08 13:16:29;2338.00
2025-05-08 13:16:28;2338.00
2025-05-08 13:16:27;9488.00
2025-05-08 13:16:26;7588.00
2025-05-08 13:16:25;438.00
2025-05-08 13:16:24;4738.00
2025-05-08 13:16:23;9713.00
2025-05-08 13:16:22;5913.00
2025-05-08 13:16:21;4663.00
2025-05-08 13:16:20;6963.00
2025-05-08 13:16:19;6413.00
2025-05-08 13:16:18;6188.00
2025-05-08 13:16:17;2388.00
2025-05-08 13:16:16;8813.00
2025-05-08 13:16:15;4063.00
2025-05-08 13:16:14;9038.00
2025-05-08 13:16:13;4163.00
2025-05-08 13:16:12;4113.00
2025-05-08 13:16:11;3838.00
2025-05-08 13:16:10;1938.00
2025-05-08 13:16:09;2163.00
2025-05-08 13:16:08;6913.00
2025-05-08 13:16:07;3338.00
2025-05-08 13:16:06;2388.00
2025-05-08 13:16:05;9538.00
2025-05-08 13:16:04;2888.00
2025-05-08 13:16:03;1713.00
2025-05-08 13:16:02;1938.00
2025-05-08 13:16:01;9088.00
2025-05-08 13:16:00;8138.00
2025-05-08 13:15:59;2613.00
2025-05-08 13:15:58;4788.00
2025-05-08 13:15:57;1213.00
2025-05-08 13:15:56;988.00
2025-05-08 13:15:55;988.00
2025-05-08 13:15:54;3163.00
2025-05-08 13:15:53;9088.00
2025-05-08 13:15:52;9088.00
2025-05-08 13:15:51;1938.00
2025-05-08 13:15:50;5163.00
2025-05-08 13:15:49;7563.00
2025-05-08 13:15:48;1488.00
2025-05-08 13:15:47;3613.00
2025-05-08 13:15:46;2213.00
2025-05-08 13:15:45;3163.00
2025-05-08 13:15:44;6963.00
2025-05-08 13:15:43;4838.00
2025-05-08 13:15:42;2938.00
2025-05-08 13:15:41;7913.00
2025-05-08 13:15:40;1038.00
2025-05-08 13:15:39;2938.00
2025-05-08 13:15:38;9588.00
2025-05-08 13:15:37;813.00
2025-05-08 13:15:36;88.00
2025-05-08 13:15:35;8188.00
2025-05-08 13:15:34;2213.00
2025-05-08 13:15:33;9363.00
2025-05-08 13:15:32;9138.00
2025-05-08 13:15:31;8638.00
2025-05-08 13:15:30;6738.00
2025-05-08 13:15:29;6738.00
2025-05-08 13:15:28;9363.00
2025-05-08 13:15:27;9363.00
2025-05-08 13:15:26;88.00
2025-05-08 13:15:25;813.00
2025-05-08 13:15:24;4838.00
2025-05-08 13:15:23;4613.00
2025-05-08 13:15:22;3663.00
2025-05-08 13:15:21;4213.00
2025-05-08 13:15:20;5163.00
2025-05-08 13:15:19;7238.00
2025-05-08 13:15:18;3363.00
2025-05-08 13:15:17;7388.00
2025-05-08 13:15:16;6563.00
2025-05-08 13:15:15;6563.00
2025-05-08 13:15:14;5113.00
2025-05-08 13:15:13;3213.00
2025-05-08 13:15:12;3938.00
