Fecha y Hora;KV-3033 - Válvula aislar bypass R-303
2025-05-08 13:25:18;46880.00
2025-05-08 13:25:17;37380.00
2025-05-08 13:25:16;53130.00
2025-05-08 13:25:15;77130.00
2025-05-08 13:25:14;88880.00
2025-05-08 13:25:13;24630.00
2025-05-08 13:25:12;43630.00
2025-05-08 13:25:11;24630.00
2025-05-08 13:25:10;43630.00
2025-05-08 13:25:09;36380.00
2025-05-08 13:25:08;7880.00
2025-05-08 13:25:07;39130.00
2025-05-08 13:25:06;46380.00
2025-05-08 13:25:05;58130.00
2025-05-08 13:25:04;29630.00
2025-05-08 13:25:03;79380.00
2025-05-08 13:25:02;58130.00
2025-05-08 13:25:01;60380.00
2025-05-08 13:25:00;93880.00
2025-05-08 13:24:59;55880.00
2025-05-08 13:24:58;10630.00
2025-05-08 13:24:57;17880.00
2025-05-08 13:24:56;36380.00
2025-05-08 13:24:55;53130.00
2025-05-08 13:24:54;27380.00
2025-05-08 13:24:53;25630.00
2025-05-08 13:24:52;25630.00
2025-05-08 13:24:51;3880.00
2025-05-08 13:24:50;68630.00
2025-05-08 13:24:49;60880.00
2025-05-08 13:24:48;63130.00
2025-05-08 13:24:47;93880.00
2025-05-08 13:24:46;73630.00
2025-05-08 13:24:45;62380.00
2025-05-08 13:24:44;77630.00
2025-05-08 13:24:43;48630.00
2025-05-08 13:24:42;84880.00
2025-05-08 13:24:41;1130.00
2025-05-08 13:24:40;50880.00
2025-05-08 13:24:39;25130.00
2025-05-08 13:24:38;8880.00
2025-05-08 13:24:37;68130.00
2025-05-08 13:24:36;84380.00
2025-05-08 13:24:35;72630.00
2025-05-08 13:24:34;68130.00
2025-05-08 13:24:33;60880.00
2025-05-08 13:24:32;94380.00
2025-05-08 13:24:31;77630.00
2025-05-08 13:24:30;68130.00
2025-05-08 13:24:29;10630.00
2025-05-08 13:24:28;79880.00
2025-05-08 13:24:27;61380.00
2025-05-08 13:24:26;13380.00
2025-05-08 13:24:25;25630.00
2025-05-08 13:24:24;46880.00
2025-05-08 13:24:23;68630.00
2025-05-08 13:24:22;63630.00
2025-05-08 13:24:21;96630.00
2025-05-08 13:24:20;75880.00
2025-05-08 13:24:19;44630.00
2025-05-08 13:24:18;59130.00
2025-05-08 13:24:17;25630.00
2025-05-08 13:24:16;54630.00
2025-05-08 13:24:15;58380.00
2025-05-08 13:24:14;29380.00
2025-05-08 13:24:13;70880.00
2025-05-08 13:24:12;8880.00
2025-05-08 13:24:11;94880.00
2025-05-08 13:24:10;25630.00
2025-05-08 13:24:09;78130.00
2025-05-08 13:24:08;51880.00
2025-05-08 13:24:07;56880.00
2025-05-08 13:24:06;45130.00
2025-05-08 13:24:05;87630.00
2025-05-08 13:24:04;49630.00
2025-05-08 13:24:03;80380.00
2025-05-08 13:24:02;38380.00
2025-05-08 13:24:01;95880.00
2025-05-08 13:24:00;60130.00
2025-05-08 13:23:59;81380.00
2025-05-08 13:23:58;23880.00
2025-05-08 13:23:57;35130.00
2025-05-08 13:23:56;28380.00
2025-05-08 13:23:55;64130.00
2025-05-08 13:23:54;11630.00
2025-05-08 13:23:53;90380.00
2025-05-08 13:23:52;75130.00
2025-05-08 13:23:51;94880.00
2025-05-08 13:23:50;30630.00
2025-05-08 13:23:49;21630.00
2025-05-08 13:23:48;18880.00
2025-05-08 13:23:47;16630.00
2025-05-08 13:23:46;28380.00
2025-05-08 13:23:45;85880.00
2025-05-08 13:23:44;37880.00
2025-05-08 13:23:43;81380.00
2025-05-08 13:23:42;23130.00
2025-05-08 13:23:41;97630.00
2025-05-08 13:23:40;59630.00
2025-05-08 13:23:39;14380.00
2025-05-08 13:23:38;52380.00
2025-05-08 13:23:37;97630.00
2025-05-08 13:23:36;81380.00
2025-05-08 13:23:35;64630.00
2025-05-08 13:23:34;28880.00
2025-05-08 13:23:33;36130.00
2025-05-08 13:23:32;38380.00
2025-05-08 13:23:31;14880.00
2025-05-08 13:23:30;71380.00
2025-05-08 13:23:29;9880.00
2025-05-08 13:23:28;42880.00
2025-05-08 13:23:27;16630.00
2025-05-08 13:23:26;26630.00
2025-05-08 13:23:25;66880.00
2025-05-08 13:23:24;42880.00
2025-05-08 13:23:23;26630.00
2025-05-08 13:23:22;57380.00
2025-05-08 13:23:21;33880.00
2025-05-08 13:23:20;4880.00
2025-05-08 13:23:19;69630.00
2025-05-08 13:23:18;93630.00
2025-05-08 13:23:17;48380.00
2025-05-08 13:23:16;14880.00
2025-05-08 13:23:15;19880.00
2025-05-08 13:23:14;38880.00
2025-05-08 13:23:13;17130.00
2025-05-08 13:23:12;61130.00
2025-05-08 13:23:11;94130.00
2025-05-08 13:23:10;19630.00
2025-05-08 13:23:09;8630.00
2025-05-08 13:23:08;61130.00
2025-05-08 13:23:07;99130.00
2025-05-08 13:23:06;12630.00
2025-05-08 13:23:05;41630.00
2025-05-08 13:23:04;70130.00
2025-05-08 13:23:03;3630.00
2025-05-08 13:23:02;96380.00
2025-05-08 13:23:01;76880.00
2025-05-08 13:23:00;75130.00
2025-05-08 13:22:59;72380.00
2025-05-08 13:22:58;62880.00
2025-05-08 13:22:57;880.00
2025-05-08 13:22:56;84630.00
2025-05-08 13:22:55;32130.00
2025-05-08 13:22:54;5880.00
2025-05-08 13:22:53;72880.00
2025-05-08 13:22:52;75130.00
2025-05-08 13:22:51;8130.00
2025-05-08 13:22:50;46630.00
2025-05-08 13:22:49;74630.00
2025-05-08 13:22:48;19880.00
2025-05-08 13:22:47;94130.00
2025-05-08 13:22:46;56130.00
2025-05-08 13:22:45;37130.00
2025-05-08 13:22:44;84630.00
2025-05-08 13:22:43;53380.00
2025-05-08 13:22:42;10380.00
2025-05-08 13:22:41;67880.00
2025-05-08 13:22:40;33130.00
2025-05-08 13:22:39;55380.00
2025-05-08 13:22:38;22630.00
2025-05-08 13:22:37;8630.00
2025-05-08 13:22:36;6380.00
2025-05-08 13:22:35;51630.00
2025-05-08 13:22:34;15880.00
2025-05-08 13:22:33;99130.00
2025-05-08 13:22:32;43880.00
2025-05-08 13:22:31;6380.00
2025-05-08 13:22:30;9630.00
2025-05-08 13:22:29;77380.00
2025-05-08 13:22:28;25380.00
2025-05-08 13:22:27;15880.00
2025-05-08 13:22:26;46630.00
2025-05-08 13:22:25;53880.00
2025-05-08 13:22:24;56130.00
2025-05-08 13:22:23;68380.00
2025-05-08 13:22:22;18630.00
2025-05-08 13:22:21;61130.00
2025-05-08 13:22:20;10880.00
2025-05-08 13:22:19;82380.00
2025-05-08 13:22:18;40380.00
2025-05-08 13:22:17;19130.00
2025-05-08 13:22:16;64380.00
2025-05-08 13:22:15;38630.00
2025-05-08 13:22:14;18630.00
2025-05-08 13:22:13;71130.00
2025-05-08 13:22:12;76130.00
2025-05-08 13:22:11;21380.00
2025-05-08 13:22:10;18630.00
2025-05-08 13:22:09;82130.00
2025-05-08 13:22:08;63130.00
2025-05-08 13:22:07;40880.00
2025-05-08 13:22:06;76130.00
2025-05-08 13:22:05;52130.00
2025-05-08 13:22:04;58880.00
2025-05-08 13:22:03;90130.00
2025-05-08 13:22:02;20880.00
2025-05-08 13:22:01;45380.00
2025-05-08 13:22:00;30880.00
2025-05-08 13:21:59;16380.00
2025-05-08 13:21:58;82880.00
2025-05-08 13:21:57;1880.00
2025-05-08 13:21:56;30880.00
2025-05-08 13:21:55;54380.00
2025-05-08 13:21:54;92880.00
2025-05-08 13:21:53;61630.00
2025-05-08 13:21:52;90130.00
2025-05-08 13:21:51;76130.00
2025-05-08 13:21:50;2380.00
2025-05-08 13:21:49;35880.00
2025-05-08 13:21:48;97880.00
2025-05-08 13:21:47;71130.00
2025-05-08 13:21:46;30880.00
2025-05-08 13:21:45;95130.00
2025-05-08 13:21:44;59380.00
2025-05-08 13:21:43;33130.00
2025-05-08 13:21:42;23630.00
2025-05-08 13:21:41;33130.00
2025-05-08 13:21:40;35380.00
2025-05-08 13:21:39;81130.00
2025-05-08 13:21:38;45380.00
2025-05-08 13:21:37;39630.00
2025-05-08 13:21:36;51380.00
2025-05-08 13:21:35;54880.00
2025-05-08 13:21:34;48130.00
2025-05-08 13:21:33;67130.00
2025-05-08 13:21:32;21880.00
2025-05-08 13:21:31;30880.00
2025-05-08 13:21:30;59880.00
2025-05-08 13:21:29;64880.00
2025-05-08 13:21:28;88380.00
2025-05-08 13:21:27;19630.00
2025-05-08 13:21:26;77630.00
2025-05-08 13:21:25;13380.00
2025-05-08 13:21:24;15630.00
2025-05-08 13:21:23;91630.00
2025-05-08 13:21:22;78880.00
2025-05-08 13:21:21;67130.00
2025-05-08 13:21:20;81130.00
2025-05-08 13:21:19;86130.00
2025-05-08 13:21:18;98380.00
2025-05-08 13:21:17;53130.00
2025-05-08 13:21:16;69880.00
2025-05-08 13:21:15;93880.00
2025-05-08 13:21:14;19630.00
2025-05-08 13:21:13;59880.00
2025-05-08 13:21:12;29630.00
2025-05-08 13:21:11;48630.00
2025-05-08 13:21:10;15130.00
2025-05-08 13:21:09;10130.00
2025-05-08 13:21:08;72630.00
2025-05-08 13:21:07;50880.00
2025-05-08 13:21:06;54130.00
2025-05-08 13:21:05;30630.00
2025-05-08 13:21:04;64130.00
2025-05-08 13:21:03;62630.00
2025-05-08 13:21:02;93880.00
2025-05-08 13:21:01;89380.00
2025-05-08 13:21:00;69880.00
2025-05-08 13:20:59;43630.00
2025-05-08 13:20:58;69880.00
2025-05-08 13:20:57;74880.00
2025-05-08 13:20:56;55880.00
2025-05-08 13:20:55;25130.00
2025-05-08 13:20:54;55880.00
2025-05-08 13:20:53;84380.00
2025-05-08 13:20:52;41880.00
2025-05-08 13:20:51;39130.00
2025-05-08 13:20:50;86630.00
2025-05-08 13:20:49;44130.00
2025-05-08 13:20:48;98880.00
2025-05-08 13:20:47;25130.00
2025-05-08 13:20:46;55880.00
2025-05-08 13:20:45;25130.00
2025-05-08 13:20:44;75380.00
2025-05-08 13:20:43;29630.00
2025-05-08 13:20:42;96630.00
2025-05-08 13:20:41;46380.00
2025-05-08 13:20:40;20630.00
2025-05-08 13:20:39;3880.00
2025-05-08 13:20:38;48630.00
2025-05-08 13:20:37;6130.00
2025-05-08 13:20:36;51380.00
2025-05-08 13:20:35;17880.00
2025-05-08 13:20:34;8630.00
2025-05-08 13:20:33;4630.00
2025-05-08 13:20:32;98130.00
2025-05-08 13:20:31;84130.00
2025-05-08 13:20:30;99380.00
2025-05-08 13:20:29;32880.00
2025-05-08 13:20:28;97130.00
2025-05-08 13:20:27;54130.00
2025-05-08 13:20:26;1630.00
2025-05-08 13:20:25;11130.00
2025-05-08 13:20:24;92130.00
2025-05-08 13:20:23;51880.00
2025-05-08 13:20:22;97130.00
2025-05-08 13:20:21;84880.00
2025-05-08 13:20:20;51380.00
2025-05-08 13:20:19;68130.00
2025-05-08 13:20:18;25630.00
2025-05-08 13:20:17;16130.00
2025-05-08 13:20:16;97130.00
2025-05-08 13:20:15;25630.00
2025-05-08 13:20:14;94880.00
2025-05-08 13:20:13;18380.00
2025-05-08 13:20:12;20630.00
2025-05-08 13:20:11;85380.00
2025-05-08 13:20:10;30630.00
2025-05-08 13:20:09;40130.00
2025-05-08 13:20:08;54130.00
2025-05-08 13:20:07;94880.00
2025-05-08 13:20:06;89880.00
2025-05-08 13:20:05;49630.00
2025-05-08 13:20:04;56880.00
2025-05-08 13:20:03;98630.00
2025-05-08 13:20:02;380.00
2025-05-08 13:20:01;46630.00
2025-05-08 13:20:00;18880.00
2025-05-08 13:19:59;66380.00
2025-05-08 13:19:58;56880.00
2025-05-08 13:19:57;42880.00
2025-05-08 13:19:56;33380.00
2025-05-08 13:19:55;99880.00
2025-05-08 13:19:54;42880.00
2025-05-08 13:19:53;16630.00
2025-05-08 13:19:52;78130.00
2025-05-08 13:19:51;35630.00
2025-05-08 13:19:50;37880.00
2025-05-08 13:19:49;81380.00
2025-05-08 13:19:48;74130.00
2025-05-08 13:19:47;80880.00
2025-05-08 13:19:46;50130.00
2025-05-08 13:19:45;40630.00
2025-05-08 13:19:44;64630.00
2025-05-08 13:19:43;57380.00
2025-05-08 13:19:42;46630.00
2025-05-08 13:19:41;46130.00
2025-05-08 13:19:40;48380.00
2025-05-08 13:19:39;27130.00
2025-05-08 13:19:38;93130.00
2025-05-08 13:19:37;60130.00
2025-05-08 13:19:36;50630.00
2025-05-08 13:19:35;55130.00
2025-05-08 13:19:34;59630.00
2025-05-08 13:19:33;24380.00
2025-05-08 13:19:32;17130.00
2025-05-08 13:19:31;29880.00
2025-05-08 13:19:30;56130.00
2025-05-08 13:19:29;19880.00
2025-05-08 13:19:28;69630.00
2025-05-08 13:19:27;74630.00
2025-05-08 13:19:26;67380.00
2025-05-08 13:19:25;31630.00
2025-05-08 13:19:24;76380.00
2025-05-08 13:19:23;57380.00
2025-05-08 13:19:22;81380.00
2025-05-08 13:19:21;880.00
2025-05-08 13:19:20;40630.00
2025-05-08 13:19:19;60130.00
2025-05-08 13:19:18;55630.00
2025-05-08 13:19:17;62380.00
2025-05-08 13:19:16;28880.00
2025-05-08 13:19:15;46130.00
2025-05-08 13:19:14;46130.00
2025-05-08 13:19:13;98130.00
2025-05-08 13:19:12;55630.00
2025-05-08 13:19:11;19880.00
2025-05-08 13:19:10;81380.00
2025-05-08 13:19:09;91380.00
2025-05-08 13:19:08;13130.00
2025-05-08 13:19:07;3130.00
2025-05-08 13:19:06;29380.00
2025-05-08 13:19:05;86380.00
2025-05-08 13:19:04;24380.00
2025-05-08 13:19:03;57880.00
2025-05-08 13:19:02;89630.00
2025-05-08 13:19:01;31630.00
2025-05-08 13:19:00;32130.00
2025-05-08 13:18:59;23130.00
2025-05-08 13:18:58;81130.00
2025-05-08 13:18:57;17630.00
2025-05-08 13:18:56;29880.00
2025-05-08 13:18:55;53380.00
2025-05-08 13:18:54;94130.00
2025-05-08 13:18:53;91880.00
2025-05-08 13:18:52;58380.00
2025-05-08 13:18:51;38880.00
2025-05-08 13:18:50;39880.00
2025-05-08 13:18:49;70630.00
2025-05-08 13:18:48;32630.00
2025-05-08 13:18:47;73380.00
2025-05-08 13:18:46;96880.00
2025-05-08 13:18:45;46630.00
2025-05-08 13:18:44;72880.00
2025-05-08 13:18:43;13130.00
2025-05-08 13:18:42;51630.00
2025-05-08 13:18:41;8630.00
2025-05-08 13:18:40;3630.00
2025-05-08 13:18:39;84630.00
2025-05-08 13:18:38;17630.00
2025-05-08 13:18:37;4130.00
2025-05-08 13:18:36;15880.00
2025-05-08 13:18:35;77880.00
2025-05-08 13:18:34;10880.00
2025-05-08 13:18:33;56130.00
2025-05-08 13:18:32;20880.00
2025-05-08 13:18:31;72880.00
2025-05-08 13:18:30;37630.00
2025-05-08 13:18:29;58880.00
2025-05-08 13:18:28;26880.00
2025-05-08 13:18:27;67630.00
2025-05-08 13:18:26;77880.00
2025-05-08 13:18:25;25380.00
2025-05-08 13:18:24;44880.00
2025-05-08 13:18:23;39380.00
2025-05-08 13:18:22;56630.00
2025-05-08 13:18:21;14130.00
2025-05-08 13:18:20;44380.00
2025-05-08 13:18:19;18130.00
2025-05-08 13:18:18;20880.00
2025-05-08 13:18:17;66130.00
2025-05-08 13:18:16;68380.00
2025-05-08 13:18:15;34880.00
2025-05-08 13:18:14;44380.00
2025-05-08 13:18:13;25880.00
2025-05-08 13:18:12;71130.00
2025-05-08 13:18:11;61630.00
2025-05-08 13:18:10;23630.00
2025-05-08 13:18:09;54380.00
2025-05-08 13:18:08;70630.00
2025-05-08 13:18:07;83380.00
2025-05-08 13:18:06;99630.00
2025-05-08 13:18:05;44880.00
2025-05-08 13:18:04;85630.00
2025-05-08 13:18:03;42630.00
2025-05-08 13:18:02;11880.00
2025-05-08 13:18:01;42630.00
2025-05-08 13:18:00;49880.00
2025-05-08 13:17:59;9630.00
2025-05-08 13:17:58;29130.00
2025-05-08 13:17:57;52630.00
2025-05-08 13:17:56;-14330.00
2025-05-08 13:17:55;-99830.00
2025-05-08 13:17:54;7380.00
2025-05-08 13:17:53;4630.00
2025-05-08 13:17:52;2380.00
2025-05-08 13:17:51;14130.00
2025-05-08 13:17:50;66630.00
2025-05-08 13:17:49;33630.00
2025-05-08 13:17:48;38130.00
2025-05-08 13:17:47;40880.00
2025-05-08 13:17:46;50380.00
2025-05-08 13:17:45;90630.00
2025-05-08 13:17:44;62130.00
2025-05-08 13:17:43;52630.00
2025-05-08 13:17:42;9630.00
2025-05-08 13:17:41;69380.00
2025-05-08 13:17:40;57130.00
2025-05-08 13:17:39;28630.00
2025-05-08 13:17:38;48130.00
2025-05-08 13:17:37;83380.00
2025-05-08 13:17:36;59380.00
2025-05-08 13:17:35;57630.00
2025-05-08 13:17:34;54880.00
2025-05-08 13:17:33;97880.00
2025-05-08 13:17:32;43130.00
2025-05-08 13:17:31;34130.00
2025-05-08 13:17:30;57630.00
2025-05-08 13:17:29;83880.00
2025-05-08 13:17:28;74380.00
2025-05-08 13:17:27;26380.00
2025-05-08 13:17:26;67130.00
2025-05-08 13:17:25;-71330.00
2025-05-08 13:17:24;-66330.00
2025-05-08 13:17:23;-57330.00
2025-05-08 13:17:22;98380.00
2025-05-08 13:17:21;24630.00
2025-05-08 13:17:20;91130.00
2025-05-08 13:17:19;12380.00
2025-05-08 13:17:18;95630.00
2025-05-08 13:17:17;10130.00
2025-05-08 13:17:16;34130.00
2025-05-08 13:17:15;17380.00
2025-05-08 13:17:14;53130.00
2025-05-08 13:17:13;93880.00
2025-05-08 13:17:12;50880.00
2025-05-08 13:17:11;55380.00
2025-05-08 13:17:10;96130.00
2025-05-08 13:17:09;22380.00
2025-05-08 13:17:08;93880.00
2025-05-08 13:17:07;-95330.00
2025-05-08 13:17:06;-37830.00
2025-05-08 13:17:05;-37830.00
2025-05-08 13:17:04;-99830.00
2025-05-08 13:17:03;-17080.00
2025-05-08 13:17:02;67630.00
2025-05-08 13:17:01;-90830.00
2025-05-08 13:17:00;-36080.00
2025-05-08 13:16:59;-64580.00
2025-05-08 13:16:58;-31080.00
2025-05-08 13:16:57;48630.00
2025-05-08 13:16:56;48630.00
2025-05-08 13:16:55;-71830.00
2025-05-08 13:16:54;-330.00
2025-05-08 13:16:53;-97080.00
2025-05-08 13:16:52;-39580.00
2025-05-08 13:16:51;-16580.00
2025-05-08 13:16:50;-26580.00
2025-05-08 13:16:49;-47830.00
2025-05-08 13:16:48;-9330.00
2025-05-08 13:16:47;-26580.00
2025-05-08 13:16:46;96130.00
2025-05-08 13:16:45;65380.00
2025-05-08 13:16:44;-14330.00
2025-05-08 13:16:43;-83580.00
2025-05-08 13:16:42;-31080.00
2025-05-08 13:16:41;-50080.00
2025-05-08 13:16:40;-45580.00
2025-05-08 13:16:39;-42830.00
2025-05-08 13:16:38;-85830.00
2025-05-08 13:16:37;-38330.00
2025-05-08 13:16:36;-40580.00
2025-05-08 13:16:35;-4330.00
2025-05-08 13:16:34;-26580.00
2025-05-08 13:16:33;-69080.00
2025-05-08 13:16:32;-16580.00
2025-05-08 13:16:31;-7080.00
2025-05-08 13:16:30;-95330.00
2025-05-08 13:16:29;-59580.00
2025-05-08 13:16:28;-57330.00
2025-05-08 13:16:27;-28830.00
2025-05-08 13:16:26;-18830.00
2025-05-08 13:16:25;-80830.00
2025-05-08 13:16:24;-12080.00
2025-05-08 13:16:23;-71330.00
2025-05-08 13:16:22;-56330.00
2025-05-08 13:16:21;-50830.00
2025-05-08 13:16:20;-11080.00
2025-05-08 13:16:19;-88080.00
2025-05-08 13:16:18;-94830.00
2025-05-08 13:16:17;-44580.00
2025-05-08 13:16:16;-89830.00
2025-05-08 13:16:15;-78080.00
2025-05-08 13:16:14;-15580.00
2025-05-08 13:16:13;-46330.00
2025-05-08 13:16:12;-79830.00
2025-05-08 13:16:11;-46830.00
2025-05-08 13:16:10;-40080.00
2025-05-08 13:16:09;-8830.00
2025-05-08 13:16:08;-97080.00
2025-05-08 13:16:07;-25580.00
2025-05-08 13:16:06;-61330.00
2025-05-08 13:16:05;-75830.00
2025-05-08 13:16:04;-94830.00
2025-05-08 13:16:03;-30080.00
2025-05-08 13:16:02;-1580.00
2025-05-08 13:16:01;-68080.00
2025-05-08 13:16:00;-49080.00
2025-05-08 13:15:59;-87580.00
2025-05-08 13:15:58;-27830.00
2025-05-08 13:15:57;-92080.00
2025-05-08 13:15:56;-73080.00
2025-05-08 13:15:55;-23330.00
2025-05-08 13:15:54;-15580.00
2025-05-08 13:15:53;-11080.00
2025-05-08 13:15:52;-22830.00
2025-05-08 13:15:51;-92080.00
2025-05-08 13:15:50;-17330.00
2025-05-08 13:15:49;-93330.00
2025-05-08 13:15:48;-41830.00
2025-05-08 13:15:47;-39580.00
2025-05-08 13:15:46;-25080.00
2025-05-08 13:15:45;-13330.00
2025-05-08 13:15:44;-77580.00
2025-05-08 13:15:43;-6080.00
2025-05-08 13:15:42;-51330.00
2025-05-08 13:15:41;-44080.00
2025-05-08 13:15:40;-3830.00
2025-05-08 13:15:39;-79830.00
2025-05-08 13:15:38;-63080.00
2025-05-08 13:15:37;-12830.00
2025-05-08 13:15:36;-22830.00
2025-05-08 13:15:35;-29580.00
2025-05-08 13:15:34;-73080.00
2025-05-08 13:15:33;-82580.00
2025-05-08 13:15:32;-91580.00
2025-05-08 13:15:31;-46830.00
2025-05-08 13:15:30;-98830.00
2025-05-08 13:15:29;-46330.00
2025-05-08 13:15:28;-91580.00
2025-05-08 13:15:27;-3330.00
2025-05-08 13:15:26;-68080.00
2025-05-08 13:15:25;-96580.00
2025-05-08 13:15:24;-36830.00
2025-05-08 13:15:23;-13330.00
2025-05-08 13:15:22;-33580.00
2025-05-08 13:15:21;-72080.00
2025-05-08 13:15:20;-53080.00
2025-05-08 13:15:19;-62080.00
2025-05-08 13:15:18;-87330.00
2025-05-08 13:15:17;-56580.00
2025-05-08 13:15:16;-86080.00
2025-05-08 13:15:15;-48080.00
2025-05-08 13:15:14;-29580.00
2025-05-08 13:15:13;-53080.00
2025-05-08 13:15:12;-2830.00
2025-05-08 13:15:11;-40830.00
2025-05-08 13:15:10;-45830.00
2025-05-08 13:15:09;-86080.00
2025-05-08 13:15:08;-31830.00
2025-05-08 13:15:07;-62580.00
2025-05-08 13:15:06;-48580.00
2025-05-08 13:15:05;-81580.00
2025-05-08 13:15:04;-2830.00
2025-05-08 13:15:03;-33580.00
2025-05-08 13:15:02;-34080.00
2025-05-08 13:15:01;-69830.00
2025-05-08 13:15:00;-55330.00
2025-05-08 13:14:59;-57580.00
2025-05-08 13:14:58;-69830.00
2025-05-08 13:14:57;-19580.00
2025-05-08 13:14:56;-79330.00
2025-05-08 13:14:55;-16830.00
2025-05-08 13:14:54;-71580.00
2025-05-08 13:14:53;-79330.00
