Fecha y Hora;KV-5011 - Válvula bypass entrada E-501
2025-05-08 13:26:09;19130.00
2025-05-08 13:26:08;38130.00
2025-05-08 13:26:07;31380.00
2025-05-08 13:26:06;83380.00
2025-05-08 13:26:05;97380.00
2025-05-08 13:26:04;5130.00
2025-05-08 13:26:03;30880.00
2025-05-08 13:26:02;23630.00
2025-05-08 13:26:01;95130.00
2025-05-08 13:26:00;83380.00
2025-05-08 13:25:59;73880.00
2025-05-08 13:25:58;130.00
2025-05-08 13:25:57;43130.00
2025-05-08 13:25:56;50380.00
2025-05-08 13:25:55;88380.00
2025-05-08 13:25:54;45380.00
2025-05-08 13:25:53;76630.00
2025-05-08 13:25:52;24130.00
2025-05-08 13:25:51;81630.00
2025-05-08 13:25:50;70380.00
2025-05-08 13:25:49;73130.00
2025-05-08 13:25:48;84880.00
2025-05-08 13:25:47;3380.00
2025-05-08 13:25:46;60380.00
2025-05-08 13:25:45;41880.00
2025-05-08 13:25:44;22380.00
2025-05-08 13:25:43;34630.00
2025-05-08 13:25:42;77130.00
2025-05-08 13:25:41;96130.00
2025-05-08 13:25:40;22380.00
2025-05-08 13:25:39;57630.00
2025-05-08 13:25:38;8380.00
2025-05-08 13:25:37;60380.00
2025-05-08 13:25:36;22380.00
2025-05-08 13:25:35;29630.00
2025-05-08 13:25:34;43630.00
2025-05-08 13:25:33;95630.00
2025-05-08 13:25:32;31880.00
2025-05-08 13:25:31;29630.00
2025-05-08 13:25:30;20130.00
2025-05-08 13:25:29;34630.00
2025-05-08 13:25:28;88880.00
2025-05-08 13:25:27;50880.00
2025-05-08 13:25:26;86630.00
2025-05-08 13:25:25;20130.00
2025-05-08 13:25:24;20130.00
2025-05-08 13:25:23;36880.00
2025-05-08 13:25:22;68130.00
2025-05-08 13:25:21;60880.00
2025-05-08 13:25:20;96630.00
2025-05-08 13:25:19;22380.00
2025-05-08 13:25:18;26130.00
2025-05-08 13:25:17;35630.00
2025-05-08 13:25:16;6130.00
2025-05-08 13:25:15;49130.00
2025-05-08 13:25:14;30130.00
2025-05-08 13:25:13;55880.00
2025-05-08 13:25:12;1130.00
2025-05-08 13:25:11;55880.00
2025-05-08 13:25:10;39130.00
2025-05-08 13:25:09;72630.00
2025-05-08 13:25:08;70380.00
2025-05-08 13:25:07;92130.00
2025-05-08 13:25:06;54130.00
2025-05-08 13:25:05;87130.00
2025-05-08 13:25:04;34630.00
2025-05-08 13:25:03;60880.00
2025-05-08 13:25:02;11130.00
2025-05-08 13:25:01;68130.00
2025-05-08 13:25:00;79880.00
2025-05-08 13:24:59;99380.00
2025-05-08 13:24:58;6130.00
2025-05-08 13:24:57;16130.00
2025-05-08 13:24:56;79880.00
2025-05-08 13:24:55;6130.00
2025-05-08 13:24:54;59630.00
2025-05-08 13:24:53;56880.00
2025-05-08 13:24:52;16630.00
2025-05-08 13:24:51;92630.00
2025-05-08 13:24:50;4880.00
2025-05-08 13:24:49;46880.00
2025-05-08 13:24:48;40130.00
2025-05-08 13:24:47;43880.00
2025-05-08 13:24:46;14380.00
2025-05-08 13:24:45;60630.00
2025-05-08 13:24:44;85380.00
2025-05-08 13:24:43;82630.00
2025-05-08 13:24:42;6630.00
2025-05-08 13:24:41;82630.00
2025-05-08 13:24:40;49130.00
2025-05-08 13:24:39;56380.00
2025-05-08 13:24:38;71380.00
2025-05-08 13:24:37;75880.00
2025-05-08 13:24:36;94380.00
2025-05-08 13:24:35;70880.00
2025-05-08 13:24:34;85380.00
2025-05-08 13:24:33;13880.00
2025-05-08 13:24:32;35130.00
2025-05-08 13:24:31;25630.00
2025-05-08 13:24:30;18380.00
2025-05-08 13:24:29;32880.00
2025-05-08 13:24:28;78130.00
2025-05-08 13:24:27;59630.00
2025-05-08 13:24:26;56880.00
2025-05-08 13:24:25;66380.00
2025-05-08 13:24:24;99880.00
2025-05-08 13:24:23;12130.00
2025-05-08 13:24:22;94880.00
2025-05-08 13:24:21;23380.00
2025-05-08 13:24:20;61880.00
2025-05-08 13:24:19;52380.00
2025-05-08 13:24:18;12130.00
2025-05-08 13:24:17;16630.00
2025-05-08 13:24:16;88630.00
2025-05-08 13:24:15;61130.00
2025-05-08 13:24:14;37130.00
2025-05-08 13:24:13;56880.00
2025-05-08 13:24:12;52380.00
2025-05-08 13:24:11;57380.00
2025-05-08 13:24:10;71380.00
2025-05-08 13:24:09;12130.00
2025-05-08 13:24:08;50130.00
2025-05-08 13:24:07;88130.00
2025-05-08 13:24:06;93130.00
2025-05-08 13:24:05;23880.00
2025-05-08 13:24:04;76380.00
2025-05-08 13:24:03;33380.00
2025-05-08 13:24:02;31630.00
2025-05-08 13:24:01;3630.00
2025-05-08 13:24:00;51130.00
2025-05-08 13:23:59;24880.00
2025-05-08 13:23:58;380.00
2025-05-08 13:23:57;88130.00
2025-05-08 13:23:56;81380.00
2025-05-08 13:23:55;31130.00
2025-05-08 13:23:54;9880.00
2025-05-08 13:23:53;90880.00
2025-05-08 13:23:52;96880.00
2025-05-08 13:23:51;76380.00
2025-05-08 13:23:50;76380.00
2025-05-08 13:23:49;38880.00
2025-05-08 13:23:48;62380.00
2025-05-08 13:23:47;5380.00
2025-05-08 13:23:46;71880.00
2025-05-08 13:23:45;71880.00
2025-05-08 13:23:44;78380.00
2025-05-08 13:23:43;89130.00
2025-05-08 13:23:42;63880.00
2025-05-08 13:23:41;98130.00
2025-05-08 13:23:40;60130.00
2025-05-08 13:23:39;31630.00
2025-05-08 13:23:38;14880.00
2025-05-08 13:23:37;50630.00
2025-05-08 13:23:36;34380.00
2025-05-08 13:23:35;14880.00
2025-05-08 13:23:34;91380.00
2025-05-08 13:23:33;43880.00
2025-05-08 13:23:32;60130.00
2025-05-08 13:23:31;880.00
2025-05-08 13:23:30;24380.00
2025-05-08 13:23:29;62880.00
2025-05-08 13:23:28;95880.00
2025-05-08 13:23:27;69630.00
2025-05-08 13:23:26;84130.00
2025-05-08 13:23:25;84130.00
2025-05-08 13:23:24;86380.00
2025-05-08 13:23:23;67380.00
2025-05-08 13:23:22;46130.00
2025-05-08 13:23:21;51130.00
2025-05-08 13:23:20;76880.00
2025-05-08 13:23:19;22630.00
2025-05-08 13:23:18;1380.00
2025-05-08 13:23:17;79630.00
2025-05-08 13:23:16;32130.00
2025-05-08 13:23:15;82380.00
2025-05-08 13:23:14;82380.00
2025-05-08 13:23:13;15380.00
2025-05-08 13:23:12;14130.00
2025-05-08 13:23:11;1880.00
2025-05-08 13:23:10;-26580.00
2025-05-08 13:23:09;25880.00
2025-05-08 13:23:08;47130.00
2025-05-08 13:23:07;52130.00
2025-05-08 13:23:06;48880.00
2025-05-08 13:23:05;49380.00
2025-05-08 13:23:04;42130.00
2025-05-08 13:23:03;66130.00
2025-05-08 13:23:02;53880.00
2025-05-08 13:23:01;67880.00
2025-05-08 13:23:00;37630.00
2025-05-08 13:22:59;51630.00
2025-05-08 13:22:58;15880.00
2025-05-08 13:22:57;8630.00
2025-05-08 13:22:56;47130.00
2025-05-08 13:22:55;99130.00
2025-05-08 13:22:54;49380.00
2025-05-08 13:22:53;80630.00
2025-05-08 13:22:52;47130.00
2025-05-08 13:22:51;99130.00
2025-05-08 13:22:50;44880.00
2025-05-08 13:22:49;72880.00
2025-05-08 13:22:48;63380.00
2025-05-08 13:22:47;34880.00
2025-05-08 13:22:46;32630.00
2025-05-08 13:22:45;42130.00
2025-05-08 13:22:44;37630.00
2025-05-08 13:22:43;87380.00
2025-05-08 13:22:42;99130.00
2025-05-08 13:22:41;66130.00
2025-05-08 13:22:40;9630.00
2025-05-08 13:22:39;-9830.00
2025-05-08 13:22:38;20880.00
2025-05-08 13:22:37;63880.00
2025-05-08 13:22:36;78380.00
2025-05-08 13:22:35;14130.00
2025-05-08 13:22:34;16380.00
2025-05-08 13:22:33;90130.00
2025-05-08 13:22:32;96880.00
2025-05-08 13:22:31;59380.00
2025-05-08 13:22:30;72130.00
2025-05-08 13:22:29;9130.00
2025-05-08 13:22:28;11380.00
2025-05-08 13:22:27;1880.00
2025-05-08 13:22:26;18630.00
2025-05-08 13:22:25;73380.00
2025-05-08 13:22:24;1880.00
2025-05-08 13:22:23;76130.00
2025-05-08 13:22:22;16880.00
2025-05-08 13:22:21;23630.00
2025-05-08 13:22:20;56630.00
2025-05-08 13:22:19;25880.00
2025-05-08 13:22:18;19630.00
2025-05-08 13:22:17;86130.00
2025-05-08 13:22:16;7880.00
2025-05-08 13:22:15;39130.00
2025-05-08 13:22:14;52630.00
2025-05-08 13:22:13;38130.00
2025-05-08 13:22:12;83880.00
2025-05-08 13:22:11;78880.00
2025-05-08 13:22:10;76130.00
2025-05-08 13:22:09;-42830.00
2025-05-08 13:22:08;-69080.00
2025-05-08 13:22:07;93880.00
2025-05-08 13:22:06;29130.00
2025-05-08 13:22:05;83380.00
2025-05-08 13:22:04;2380.00
2025-05-08 13:22:03;52630.00
2025-05-08 13:22:02;19130.00
2025-05-08 13:22:01;17380.00
2025-05-08 13:22:00;93380.00
2025-05-08 13:21:59;2880.00
2025-05-08 13:21:58;73880.00
2025-05-08 13:21:57;66630.00
2025-05-08 13:21:56;7380.00
2025-05-08 13:21:55;52630.00
2025-05-08 13:21:54;45880.00
2025-05-08 13:21:53;7380.00
2025-05-08 13:21:52;62130.00
2025-05-08 13:21:51;57630.00
2025-05-08 13:21:50;55380.00
2025-05-08 13:21:49;76630.00
2025-05-08 13:21:48;29130.00
2025-05-08 13:21:47;2880.00
2025-05-08 13:21:46;93380.00
2025-05-08 13:21:45;57630.00
2025-05-08 13:21:44;57630.00
2025-05-08 13:21:43;88380.00
2025-05-08 13:21:42;55380.00
2025-05-08 13:21:41;31380.00
2025-05-08 13:21:40;33630.00
2025-05-08 13:21:39;67630.00
2025-05-08 13:21:38;-23830.00
2025-05-08 13:21:37;-80330.00
2025-05-08 13:21:36;-35580.00
2025-05-08 13:21:35;50380.00
2025-05-08 13:21:34;43630.00
2025-05-08 13:21:33;7880.00
2025-05-08 13:21:32;41380.00
2025-05-08 13:21:31;2880.00
2025-05-08 13:21:30;81630.00
2025-05-08 13:21:29;50880.00
2025-05-08 13:21:28;69880.00
2025-05-08 13:21:27;5630.00
2025-05-08 13:21:26;-68580.00
2025-05-08 13:21:25;-70830.00
2025-05-08 13:21:24;-35580.00
2025-05-08 13:21:23;-47330.00
2025-05-08 13:21:22;58130.00
2025-05-08 13:21:21;-17080.00
2025-05-08 13:21:20;98380.00
2025-05-08 13:21:19;74880.00
2025-05-08 13:21:18;-66830.00
2025-05-08 13:21:17;39130.00
2025-05-08 13:21:16;-330.00
2025-05-08 13:21:15;-93080.00
2025-05-08 13:21:14;65380.00
2025-05-08 13:21:13;39130.00
2025-05-08 13:21:12;-99830.00
2025-05-08 13:21:11;-80830.00
2025-05-08 13:21:10;-90830.00
2025-05-08 13:21:09;-90830.00
2025-05-08 13:21:08;-11580.00
2025-05-08 13:21:07;-23830.00
2025-05-08 13:21:06;-32830.00
2025-05-08 13:21:05;-98830.00
2025-05-08 13:21:04;-55830.00
2025-05-08 13:21:03;-19330.00
2025-05-08 13:21:02;-42830.00
2025-05-08 13:21:01;-30580.00
2025-05-08 13:21:00;-23830.00
2025-05-08 13:20:59;-76330.00
2025-05-08 13:20:58;-69080.00
2025-05-08 13:20:57;-45080.00
2025-05-08 13:20:56;-95330.00
2025-05-08 13:20:55;-16580.00
2025-05-08 13:20:54;-18830.00
2025-05-08 13:20:53;-52330.00
2025-05-08 13:20:52;-42330.00
2025-05-08 13:20:51;-80830.00
2025-05-08 13:20:50;-88080.00
2025-05-08 13:20:49;-52330.00
2025-05-08 13:20:48;-66330.00
2025-05-08 13:20:47;-40080.00
2025-05-08 13:20:46;-26080.00
2025-05-08 13:20:45;-94830.00
2025-05-08 13:20:44;-30580.00
2025-05-08 13:20:43;-45080.00
2025-05-08 13:20:42;-78080.00
2025-05-08 13:20:41;-45080.00
2025-05-08 13:20:40;-94830.00
2025-05-08 13:20:39;-25580.00
2025-05-08 13:20:38;-47330.00
2025-05-08 13:20:37;-4330.00
2025-05-08 13:20:36;-30580.00
2025-05-08 13:20:35;-18830.00
2025-05-08 13:20:34;-39830.00
2025-05-08 13:20:33;-60580.00
2025-05-08 13:20:32;-88830.00
2025-05-08 13:20:31;-90580.00
2025-05-08 13:20:30;-51830.00
2025-05-08 13:20:29;-63580.00
2025-05-08 13:20:28;-44580.00
2025-05-08 13:20:27;-87580.00
2025-05-08 13:20:26;-75830.00
2025-05-08 13:20:25;-80330.00
2025-05-08 13:20:24;-54080.00
2025-05-08 13:20:23;-32330.00
2025-05-08 13:20:22;-89830.00
2025-05-08 13:20:21;-99330.00
2025-05-08 13:20:20;-40080.00
2025-05-08 13:20:19;-70830.00
2025-05-08 13:20:18;-20580.00
2025-05-08 13:20:17;-30080.00
2025-05-08 13:20:16;-77580.00
2025-05-08 13:20:15;-49080.00
2025-05-08 13:20:14;-46830.00
2025-05-08 13:20:13;-65830.00
2025-05-08 13:20:12;-18330.00
2025-05-08 13:20:11;-25080.00
2025-05-08 13:20:10;-20580.00
2025-05-08 13:20:09;-46830.00
2025-05-08 13:20:08;-37330.00
2025-05-08 13:20:07;-51330.00
2025-05-08 13:20:06;-39580.00
2025-05-08 13:20:05;-56330.00
2025-05-08 13:20:04;-17830.00
2025-05-08 13:20:03;-61580.00
2025-05-08 13:20:02;-74330.00
2025-05-08 13:20:01;-14080.00
2025-05-08 13:20:00;-10580.00
2025-05-08 13:19:59;-25080.00
2025-05-08 13:19:58;-79830.00
2025-05-08 13:19:57;-22330.00
2025-05-08 13:19:56;-5580.00
2025-05-08 13:19:55;-87080.00
2025-05-08 13:19:54;-22330.00
2025-05-08 13:19:53;-25080.00
2025-05-08 13:19:52;-96580.00
2025-05-08 13:19:51;-93830.00
2025-05-08 13:19:50;-36830.00
2025-05-08 13:19:49;-38580.00
2025-05-08 13:19:48;-57580.00
2025-05-08 13:19:47;-48580.00
2025-05-08 13:19:46;-36830.00
2025-05-08 13:19:45;-65330.00
2025-05-08 13:19:44;-55330.00
2025-05-08 13:19:43;-59330.00
2025-05-08 13:19:42;-99580.00
2025-05-08 13:19:41;-47580.00
2025-05-08 13:19:40;-83830.00
2025-05-08 13:19:39;-14580.00
2025-05-08 13:19:38;-48580.00
2025-05-08 13:19:37;-59830.00
2025-05-08 13:19:36;-24080.00
2025-05-08 13:19:35;-5580.00
2025-05-08 13:19:34;-77080.00
2025-05-08 13:19:33;-86080.00
2025-05-08 13:19:32;-69830.00
2025-05-08 13:19:31;-44830.00
2025-05-08 13:19:30;-1830.00
2025-05-08 13:19:29;-54830.00
2025-05-08 13:19:28;-36330.00
2025-05-08 13:19:27;-12330.00
2025-05-08 13:19:26;-69330.00
2025-05-08 13:19:25;-10080.00
2025-05-08 13:19:24;-5580.00
2025-05-08 13:19:23;-72080.00
2025-05-08 13:19:22;-93330.00
2025-05-08 13:19:21;-73830.00
2025-05-08 13:19:20;-31830.00
2025-05-08 13:19:19;-14580.00
2025-05-08 13:19:18;-95580.00
2025-05-08 13:19:17;-21830.00
2025-05-08 13:19:16;-7830.00
2025-05-08 13:19:15;-92830.00
2025-05-08 13:19:14;-95080.00
2025-05-08 13:19:13;-5080.00
2025-05-08 13:19:12;-95580.00
2025-05-08 13:19:11;-80.00
2025-05-08 13:19:10;-29080.00
2025-05-08 13:19:09;-33580.00
2025-05-08 13:19:08;-6830.00
2025-05-08 13:19:07;-88330.00
2025-05-08 13:19:06;-57580.00
2025-05-08 13:19:05;-55330.00
2025-05-08 13:19:04;-21830.00
2025-05-08 13:19:03;-16830.00
2025-05-08 13:19:02;-30330.00
2025-05-08 13:19:01;-62080.00
2025-05-08 13:19:00;-81830.00
2025-05-08 13:18:59;-13580.00
2025-05-08 13:18:58;-48330.00
2025-05-08 13:18:57;-24080.00
2025-05-08 13:18:56;-11830.00
2025-05-08 13:18:55;-83330.00
2025-05-08 13:18:54;-66580.00
2025-05-08 13:18:53;-82830.00
2025-05-08 13:18:52;-6830.00
2025-05-08 13:18:51;-18580.00
2025-05-08 13:18:50;-63330.00
2025-05-08 13:18:49;-13580.00
2025-05-08 13:18:48;-42080.00
2025-05-08 13:18:47;-56080.00
2025-05-08 13:18:46;-13580.00
2025-05-08 13:18:45;-73330.00
2025-05-08 13:18:44;-33080.00
2025-05-08 13:18:43;-16330.00
2025-05-08 13:18:42;-99580.00
2025-05-08 13:18:41;-18580.00
2025-05-08 13:18:40;-87830.00
2025-05-08 13:18:39;-56580.00
2025-05-08 13:18:38;-64330.00
2025-05-08 13:18:37;-25330.00
2025-05-08 13:18:36;-80580.00
2025-05-08 13:18:35;-51580.00
2025-05-08 13:18:34;-54330.00
2025-05-08 13:18:33;-73330.00
2025-05-08 13:18:32;-20830.00
2025-05-08 13:18:31;-14080.00
2025-05-08 13:18:30;-49330.00
2025-05-08 13:18:29;-28080.00
2025-05-08 13:18:28;-55080.00
2025-05-08 13:18:27;-61830.00
2025-05-08 13:18:26;-68330.00
2025-05-08 13:18:25;-52080.00
2025-05-08 13:18:24;-51580.00
2025-05-08 13:18:23;-90080.00
2025-05-08 13:18:22;-30330.00
2025-05-08 13:18:21;-60580.00
2025-05-08 13:18:20;-30330.00
2025-05-08 13:18:19;-66080.00
2025-05-08 13:18:18;-44330.00
2025-05-08 13:18:17;-63330.00
2025-05-08 13:18:16;-77830.00
2025-05-08 13:18:15;-58830.00
2025-05-08 13:18:14;-39830.00
2025-05-08 13:18:13;-61080.00
2025-05-08 13:18:12;-70580.00
2025-05-08 13:18:11;-89580.00
2025-05-08 13:18:10;-96330.00
2025-05-08 13:18:09;-23080.00
2025-05-08 13:18:08;-68330.00
2025-05-08 13:18:07;-77330.00
2025-05-08 13:18:06;-42080.00
2025-05-08 13:18:05;-87330.00
2025-05-08 13:18:04;-79580.00
2025-05-08 13:18:03;-34830.00
2025-05-08 13:18:02;-62830.00
2025-05-08 13:18:01;-67830.00
2025-05-08 13:18:00;-24830.00
2025-05-08 13:17:59;-5330.00
2025-05-08 13:17:58;-76830.00
2025-05-08 13:17:57;-72580.00
2025-05-08 13:17:56;-70830.00
2025-05-08 13:17:55;-13830.00
2025-05-08 13:17:54;-22080.00
2025-05-08 13:17:53;-86830.00
2025-05-08 13:17:52;-81830.00
2025-05-08 13:17:51;-15330.00
2025-05-08 13:17:50;-53330.00
2025-05-08 13:17:49;-86330.00
2025-05-08 13:17:48;-62830.00
2025-05-08 13:17:47;-33830.00
2025-05-08 13:17:46;-24330.00
2025-05-08 13:17:45;-65080.00
2025-05-08 13:17:44;-34330.00
2025-05-08 13:17:43;-34330.00
2025-05-08 13:17:42;-65080.00
2025-05-08 13:17:41;-41080.00
2025-05-08 13:17:40;-79580.00
2025-05-08 13:17:39;-65080.00
2025-05-08 13:17:38;-29330.00
2025-05-08 13:17:37;-55580.00
2025-05-08 13:17:36;-34330.00
2025-05-08 13:17:35;-62330.00
2025-05-08 13:17:34;-29330.00
2025-05-08 13:17:33;-38830.00
2025-05-08 13:17:32;-22080.00
2025-05-08 13:17:31;-85830.00
2025-05-08 13:17:30;-26580.00
2025-05-08 13:17:29;-12580.00
2025-05-08 13:17:28;-3080.00
2025-05-08 13:17:27;-57830.00
2025-05-08 13:17:26;-26580.00
2025-05-08 13:17:25;-65830.00
2025-05-08 13:17:24;-25580.00
2025-05-08 13:17:23;-75830.00
2025-05-08 13:17:22;-31080.00
2025-05-08 13:17:21;-4830.00
2025-05-08 13:17:20;-60080.00
2025-05-08 13:17:19;-71830.00
2025-05-08 13:17:18;-33830.00
2025-05-08 13:17:17;-81330.00
2025-05-08 13:17:16;-85830.00
2025-05-08 13:17:15;-24330.00
2025-05-08 13:17:14;-85830.00
2025-05-08 13:17:13;-80830.00
2025-05-08 13:17:12;-36080.00
2025-05-08 13:17:11;-41080.00
2025-05-08 13:17:10;-90830.00
2025-05-08 13:17:09;-88080.00
2025-05-08 13:17:08;-35580.00
2025-05-08 13:17:07;-44580.00
2025-05-08 13:17:06;-39580.00
2025-05-08 13:17:05;-13330.00
2025-05-08 13:17:04;-46830.00
2025-05-08 13:17:03;-64080.00
2025-05-08 13:17:02;-61830.00
2025-05-08 13:17:01;-92580.00
2025-05-08 13:17:00;-2080.00
2025-05-08 13:16:59;-42830.00
2025-05-08 13:16:58;-87580.00
2025-05-08 13:16:57;-88080.00
2025-05-08 13:16:56;-26080.00
2025-05-08 13:16:55;-73580.00
2025-05-08 13:16:54;-56830.00
2025-05-08 13:16:53;-8330.00
2025-05-08 13:16:52;-96080.00
2025-05-08 13:16:51;-73080.00
2025-05-08 13:16:50;-83080.00
2025-05-08 13:16:49;-56830.00
2025-05-08 13:16:48;-65830.00
2025-05-08 13:16:47;-28330.00
2025-05-08 13:16:46;-42830.00
2025-05-08 13:16:45;-80830.00
2025-05-08 13:16:44;-78080.00
2025-05-08 13:16:43;-97580.00
2025-05-08 13:16:42;-13830.00
2025-05-08 13:16:41;-32830.00
2025-05-08 13:16:40;-28330.00
2025-05-08 13:16:39;-35080.00
2025-05-08 13:16:38;-42330.00
2025-05-08 13:16:37;-40080.00
2025-05-08 13:16:36;-4330.00
2025-05-08 13:16:35;-96580.00
2025-05-08 13:16:34;-28330.00
2025-05-08 13:16:33;-59080.00
2025-05-08 13:16:32;-99330.00
2025-05-08 13:16:31;-49580.00
2025-05-08 13:16:30;-51830.00
2025-05-08 13:16:29;-56830.00
2025-05-08 13:16:28;-30580.00
2025-05-08 13:16:27;-40080.00
2025-05-08 13:16:26;-42330.00
2025-05-08 13:16:25;-94830.00
2025-05-08 13:16:24;-59080.00
2025-05-08 13:16:23;-27830.00
2025-05-08 13:16:22;-77080.00
2025-05-08 13:16:21;-62080.00
2025-05-08 13:16:20;-79830.00
2025-05-08 13:16:19;-51830.00
2025-05-08 13:16:18;-82580.00
2025-05-08 13:16:17;-82080.00
2025-05-08 13:16:16;-36830.00
2025-05-08 13:16:15;-580.00
2025-05-08 13:16:14;-34080.00
2025-05-08 13:16:13;-10080.00
2025-05-08 13:16:12;-3330.00
2025-05-08 13:16:11;-6080.00
2025-05-08 13:16:10;-15580.00
2025-05-08 13:16:09;-51330.00
2025-05-08 13:16:08;-44080.00
2025-05-08 13:16:07;-17830.00
2025-05-08 13:16:06;-20580.00
2025-05-08 13:16:05;-32330.00
2025-05-08 13:16:04;-51330.00
2025-05-08 13:16:03;-98830.00
2025-05-08 13:16:02;-44080.00
2025-05-08 13:16:01;-82080.00
2025-05-08 13:16:00;-82080.00
2025-05-08 13:15:59;-79830.00
2025-05-08 13:15:58;-15580.00
2025-05-08 13:15:57;-70330.00
2025-05-08 13:15:56;-6080.00
2025-05-08 13:15:55;-34580.00
2025-05-08 13:15:54;-12830.00
2025-05-08 13:15:53;-25080.00
2025-05-08 13:15:52;-1080.00
2025-05-08 13:15:51;-84330.00
2025-05-08 13:15:50;-28580.00
2025-05-08 13:15:49;-40330.00
2025-05-08 13:15:48;-10580.00
2025-05-08 13:15:47;-86580.00
2025-05-08 13:15:46;-93830.00
2025-05-08 13:15:45;-67580.00
2025-05-08 13:15:44;-46330.00
2025-05-08 13:15:43;-26830.00
2025-05-08 13:15:42;-79330.00
2025-05-08 13:15:41;-91080.00
2025-05-08 13:15:40;-12830.00
2025-05-08 13:15:39;-43580.00
2025-05-08 13:15:38;-10080.00
2025-05-08 13:15:37;-69330.00
2025-05-08 13:15:36;-79330.00
2025-05-08 13:15:35;-86080.00
2025-05-08 13:15:34;-84330.00
2025-05-08 13:15:33;-84330.00
2025-05-08 13:15:32;-96080.00
2025-05-08 13:15:31;-3330.00
2025-05-08 13:15:30;-19580.00
2025-05-08 13:15:29;-2830.00
2025-05-08 13:15:28;-93330.00
2025-05-08 13:15:27;-59830.00
2025-05-08 13:15:26;-15080.00
2025-05-08 13:15:25;-69830.00
2025-05-08 13:15:24;-83830.00
2025-05-08 13:15:23;-9580.00
2025-05-08 13:15:22;-80580.00
2025-05-08 13:15:21;-95080.00
2025-05-08 13:15:20;-71580.00
2025-05-08 13:15:19;-82830.00
2025-05-08 13:15:18;-84580.00
2025-05-08 13:15:17;-80080.00
2025-05-08 13:15:16;-54830.00
2025-05-08 13:15:15;-95080.00
2025-05-08 13:15:14;-95580.00
2025-05-08 13:15:13;-95580.00
2025-05-08 13:15:12;-81080.00
2025-05-08 13:15:11;-45330.00
2025-05-08 13:15:10;-5080.00
2025-05-08 13:15:09;-33080.00
2025-05-08 13:15:08;-52580.00
2025-05-08 13:15:07;-31330.00
