Fecha y Hora;KV-4024 - Válvula salida HT a acondicionamiento
2025-05-08 13:26:41;94380.00
2025-05-08 13:26:40;65880.00
2025-05-08 13:26:39;46880.00
2025-05-08 13:26:38;25630.00
2025-05-08 13:26:37;28880.00
2025-05-08 13:26:36;4880.00
2025-05-08 13:26:35;7130.00
2025-05-08 13:26:34;90380.00
2025-05-08 13:26:33;78130.00
2025-05-08 13:26:32;70880.00
2025-05-08 13:26:31;75380.00
2025-05-08 13:26:30;68630.00
2025-05-08 13:26:29;59130.00
2025-05-08 13:26:28;46880.00
2025-05-08 13:26:27;16130.00
2025-05-08 13:26:26;61380.00
2025-05-08 13:26:25;80380.00
2025-05-08 13:26:24;89880.00
2025-05-08 13:26:23;85380.00
2025-05-08 13:26:22;3130.00
2025-05-08 13:26:21;70130.00
2025-05-08 13:26:20;24880.00
2025-05-08 13:26:19;14380.00
2025-05-08 13:26:18;18880.00
2025-05-08 13:26:17;73630.00
2025-05-08 13:26:16;40130.00
2025-05-08 13:26:15;56880.00
2025-05-08 13:26:14;83130.00
2025-05-08 13:26:13;66380.00
2025-05-08 13:26:12;26130.00
2025-05-08 13:26:11;21130.00
2025-05-08 13:26:10;80880.00
2025-05-08 13:26:09;54630.00
2025-05-08 13:26:08;16630.00
2025-05-08 13:26:07;33380.00
2025-05-08 13:26:06;26130.00
2025-05-08 13:26:05;66380.00
2025-05-08 13:26:04;95380.00
2025-05-08 13:26:03;2130.00
2025-05-08 13:26:02;92630.00
2025-05-08 13:26:01;73630.00
2025-05-08 13:26:00;16630.00
2025-05-08 13:25:59;52380.00
2025-05-08 13:25:58;42880.00
2025-05-08 13:25:57;33380.00
2025-05-08 13:25:56;52380.00
2025-05-08 13:25:55;78630.00
2025-05-08 13:25:54;23880.00
2025-05-08 13:25:53;31130.00
2025-05-08 13:25:52;76380.00
2025-05-08 13:25:51;38380.00
2025-05-08 13:25:50;17630.00
2025-05-08 13:25:49;8630.00
2025-05-08 13:25:48;53880.00
2025-05-08 13:25:47;5380.00
2025-05-08 13:25:46;3130.00
2025-05-08 13:25:45;22630.00
2025-05-08 13:25:44;12630.00
2025-05-08 13:25:43;67880.00
2025-05-08 13:25:42;12630.00
2025-05-08 13:25:41;52880.00
2025-05-08 13:25:40;36130.00
2025-05-08 13:25:39;38380.00
2025-05-08 13:25:38;76880.00
2025-05-08 13:25:37;12630.00
2025-05-08 13:25:36;79130.00
2025-05-08 13:25:35;86380.00
2025-05-08 13:25:34;76880.00
2025-05-08 13:25:33;9880.00
2025-05-08 13:25:32;33880.00
2025-05-08 13:25:31;31630.00
2025-05-08 13:25:30;76880.00
2025-05-08 13:25:29;57880.00
2025-05-08 13:25:28;22130.00
2025-05-08 13:25:27;93630.00
2025-05-08 13:25:26;93630.00
2025-05-08 13:25:25;31630.00
2025-05-08 13:25:24;53380.00
2025-05-08 13:25:23;70130.00
2025-05-08 13:25:22;24880.00
2025-05-08 13:25:21;17630.00
2025-05-08 13:25:20;53380.00
2025-05-08 13:25:19;29380.00
2025-05-08 13:25:18;68880.00
2025-05-08 13:25:17;47130.00
2025-05-08 13:25:16;17630.00
2025-05-08 13:25:15;96380.00
2025-05-08 13:25:14;53380.00
2025-05-08 13:25:13;36630.00
2025-05-08 13:25:12;81880.00
2025-05-08 13:25:11;46130.00
2025-05-08 13:25:10;62880.00
2025-05-08 13:25:09;24880.00
2025-05-08 13:25:08;17630.00
2025-05-08 13:25:07;3630.00
2025-05-08 13:25:06;77380.00
2025-05-08 13:25:05;48880.00
2025-05-08 13:25:04;58380.00
2025-05-08 13:25:03;67880.00
2025-05-08 13:25:02;13130.00
2025-05-08 13:25:01;24880.00
2025-05-08 13:25:00;58380.00
2025-05-08 13:24:59;10880.00
2025-05-08 13:24:58;86880.00
2025-05-08 13:24:57;72880.00
2025-05-08 13:24:56;22630.00
2025-05-08 13:24:55;84630.00
2025-05-08 13:24:54;30880.00
2025-05-08 13:24:53;35380.00
2025-05-08 13:24:52;14130.00
2025-05-08 13:24:51;35380.00
2025-05-08 13:24:50;57130.00
2025-05-08 13:24:49;70630.00
2025-05-08 13:24:48;39880.00
2025-05-08 13:24:47;19630.00
2025-05-08 13:24:46;95130.00
2025-05-08 13:24:45;26880.00
2025-05-08 13:24:44;87380.00
2025-05-08 13:24:43;25380.00
2025-05-08 13:24:42;96880.00
2025-05-08 13:24:41;44380.00
2025-05-08 13:24:40;82380.00
2025-05-08 13:24:39;89630.00
2025-05-08 13:24:38;73380.00
2025-05-08 13:24:37;32630.00
2025-05-08 13:24:36;91880.00
2025-05-08 13:24:35;49380.00
2025-05-08 13:24:34;87380.00
2025-05-08 13:24:33;92380.00
2025-05-08 13:24:32;13630.00
2025-05-08 13:24:31;89630.00
2025-05-08 13:24:30;87380.00
2025-05-08 13:24:29;87380.00
2025-05-08 13:24:28;66130.00
2025-05-08 13:24:27;71130.00
2025-05-08 13:24:26;99630.00
2025-05-08 13:24:25;44880.00
2025-05-08 13:24:24;1880.00
2025-05-08 13:24:23;68880.00
2025-05-08 13:24:22;18630.00
2025-05-08 13:24:21;85130.00
2025-05-08 13:24:20;6880.00
2025-05-08 13:24:19;9130.00
2025-05-08 13:24:18;35380.00
2025-05-08 13:24:17;23630.00
2025-05-08 13:24:16;54880.00
2025-05-08 13:24:15;6130.00
2025-05-08 13:24:14;70380.00
2025-05-08 13:24:13;80630.00
2025-05-08 13:24:12;40380.00
2025-05-08 13:24:11;59380.00
2025-05-08 13:24:10;23630.00
2025-05-08 13:24:09;78380.00
2025-05-08 13:24:08;16380.00
2025-05-08 13:24:07;68880.00
2025-05-08 13:24:06;28630.00
2025-05-08 13:24:05;30880.00
2025-05-08 13:24:04;38130.00
2025-05-08 13:24:03;66630.00
2025-05-08 13:24:02;64880.00
2025-05-08 13:24:01;72130.00
2025-05-08 13:24:00;3380.00
2025-05-08 13:23:59;36380.00
2025-05-08 13:23:58;78880.00
2025-05-08 13:23:57;30880.00
2025-05-08 13:23:56;92880.00
2025-05-08 13:23:55;57130.00
2025-05-08 13:23:54;76130.00
2025-05-08 13:23:53;81130.00
2025-05-08 13:23:52;41880.00
2025-05-08 13:23:51;28630.00
2025-05-08 13:23:50;28630.00
2025-05-08 13:23:49;40880.00
2025-05-08 13:23:48;50380.00
2025-05-08 13:23:47;93380.00
2025-05-08 13:23:46;5130.00
2025-05-08 13:23:45;7380.00
2025-05-08 13:23:44;13380.00
2025-05-08 13:23:43;57630.00
2025-05-08 13:23:42;42380.00
2025-05-08 13:23:41;86130.00
2025-05-08 13:23:40;2880.00
2025-05-08 13:23:39;88380.00
2025-05-08 13:23:38;16880.00
2025-05-08 13:23:37;83880.00
2025-05-08 13:23:36;630.00
2025-05-08 13:23:35;83880.00
2025-05-08 13:23:34;93380.00
2025-05-08 13:23:33;630.00
2025-05-08 13:23:32;31380.00
2025-05-08 13:23:31;81630.00
2025-05-08 13:23:30;57630.00
2025-05-08 13:23:29;19630.00
2025-05-08 13:23:28;74380.00
2025-05-08 13:23:27;48130.00
2025-05-08 13:23:26;74380.00
2025-05-08 13:23:25;630.00
2025-05-08 13:23:24;19630.00
2025-05-08 13:23:23;45880.00
2025-05-08 13:23:22;34130.00
2025-05-08 13:23:21;43630.00
2025-05-08 13:23:20;90630.00
2025-05-08 13:23:19;88880.00
2025-05-08 13:23:18;58130.00
2025-05-08 13:23:17;69880.00
2025-05-08 13:23:16;88880.00
2025-05-08 13:23:15;84380.00
2025-05-08 13:23:14;93880.00
2025-05-08 13:23:13;48630.00
2025-05-08 13:23:12;82630.00
2025-05-08 13:23:11;13380.00
2025-05-08 13:23:10;53380.00
2025-05-08 13:23:09;73130.00
2025-05-08 13:23:08;25630.00
2025-05-08 13:23:07;30630.00
2025-05-08 13:23:06;55880.00
2025-05-08 13:23:05;6130.00
2025-05-08 13:23:04;44130.00
2025-05-08 13:23:03;77630.00
2025-05-08 13:23:02;89380.00
2025-05-08 13:23:01;20130.00
2025-05-08 13:23:00;94380.00
2025-05-08 13:22:59;91630.00
2025-05-08 13:22:58;17880.00
2025-05-08 13:22:57;32380.00
2025-05-08 13:22:56;94380.00
2025-05-08 13:22:55;79880.00
2025-05-08 13:22:54;6130.00
2025-05-08 13:22:53;37380.00
2025-05-08 13:22:52;94380.00
2025-05-08 13:22:51;6130.00
2025-05-08 13:22:50;11130.00
2025-05-08 13:22:49;60880.00
2025-05-08 13:22:48;96630.00
2025-05-08 13:22:47;68130.00
2025-05-08 13:22:46;22880.00
2025-05-08 13:22:45;56380.00
2025-05-08 13:22:44;94380.00
2025-05-08 13:22:43;84880.00
2025-05-08 13:22:42;32380.00
2025-05-08 13:22:41;89380.00
2025-05-08 13:22:40;45130.00
2025-05-08 13:22:39;76880.00
2025-05-08 13:22:38;54130.00
2025-05-08 13:22:37;6630.00
2025-05-08 13:22:36;25630.00
2025-05-08 13:22:35;70880.00
2025-05-08 13:22:34;59130.00
2025-05-08 13:22:33;97130.00
2025-05-08 13:22:32;30130.00
2025-05-08 13:22:31;16130.00
2025-05-08 13:22:30;74130.00
2025-05-08 13:22:29;8880.00
2025-05-08 13:22:28;1630.00
2025-05-08 13:22:27;80380.00
2025-05-08 13:22:26;80380.00
2025-05-08 13:22:25;25630.00
2025-05-08 13:22:24;54130.00
2025-05-08 13:22:23;78130.00
2025-05-08 13:22:22;28380.00
2025-05-08 13:22:21;70880.00
2025-05-08 13:22:20;63630.00
2025-05-08 13:22:19;13880.00
2025-05-08 13:22:18;40630.00
2025-05-08 13:22:17;31130.00
2025-05-08 13:22:16;50630.00
2025-05-08 13:22:15;81880.00
2025-05-08 13:22:14;40630.00
2025-05-08 13:22:13;18880.00
2025-05-08 13:22:12;52380.00
2025-05-08 13:22:11;14380.00
2025-05-08 13:22:10;56880.00
2025-05-08 13:22:09;20380.00
2025-05-08 13:22:08;84630.00
2025-05-08 13:22:07;72380.00
2025-05-08 13:22:06;85880.00
2025-05-08 13:22:05;73630.00
2025-05-08 13:22:04;35630.00
2025-05-08 13:22:03;9380.00
2025-05-08 13:22:02;52380.00
2025-05-08 13:22:01;64630.00
2025-05-08 13:22:00;50130.00
2025-05-08 13:21:59;47880.00
2025-05-08 13:21:58;26130.00
2025-05-08 13:21:57;28380.00
2025-05-08 13:21:56;33380.00
2025-05-08 13:21:55;31130.00
2025-05-08 13:21:54;47880.00
2025-05-08 13:21:53;59630.00
2025-05-08 13:21:52;64130.00
2025-05-08 13:21:51;19380.00
2025-05-08 13:21:50;23880.00
2025-05-08 13:21:49;12130.00
2025-05-08 13:21:48;17130.00
2025-05-08 13:21:47;47880.00
2025-05-08 13:21:46;95380.00
2025-05-08 13:21:45;59630.00
2025-05-08 13:21:44;90880.00
2025-05-08 13:21:43;31130.00
2025-05-08 13:21:42;380.00
2025-05-08 13:21:41;9880.00
2025-05-08 13:21:40;21630.00
2025-05-08 13:21:39;380.00
2025-05-08 13:21:38;57380.00
2025-05-08 13:21:37;49380.00
2025-05-08 13:21:36;70630.00
2025-05-08 13:21:35;74130.00
2025-05-08 13:21:34;12630.00
2025-05-08 13:21:33;88630.00
2025-05-08 13:21:32;22130.00
2025-05-08 13:21:31;71880.00
2025-05-08 13:21:30;14880.00
2025-05-08 13:21:29;74630.00
2025-05-08 13:21:28;86380.00
2025-05-08 13:21:27;38880.00
2025-05-08 13:21:26;11380.00
2025-05-08 13:21:25;25380.00
2025-05-08 13:21:24;25380.00
2025-05-08 13:21:23;68380.00
2025-05-08 13:21:22;46130.00
2025-05-08 13:21:21;43880.00
2025-05-08 13:21:20;2630.00
2025-05-08 13:21:19;62880.00
2025-05-08 13:21:18;62880.00
2025-05-08 13:21:17;17630.00
2025-05-08 13:21:16;62880.00
2025-05-08 13:21:15;3630.00
2025-05-08 13:21:14;17630.00
2025-05-08 13:21:13;81880.00
2025-05-08 13:21:12;29880.00
2025-05-08 13:21:11;58380.00
2025-05-08 13:21:10;72380.00
2025-05-08 13:21:09;43880.00
2025-05-08 13:21:08;94130.00
2025-05-08 13:21:07;27130.00
2025-05-08 13:21:06;9130.00
2025-05-08 13:21:05;7380.00
2025-05-08 13:21:04;83380.00
2025-05-08 13:21:03;51130.00
2025-05-08 13:21:02;82380.00
2025-05-08 13:21:01;99130.00
2025-05-08 13:21:00;91880.00
2025-05-08 13:20:59;65130.00
2025-05-08 13:20:58;91880.00
2025-05-08 13:20:57;39380.00
2025-05-08 13:20:56;22630.00
2025-05-08 13:20:55;44380.00
2025-05-08 13:20:54;32630.00
2025-05-08 13:20:53;72880.00
2025-05-08 13:20:52;28130.00
2025-05-08 13:20:51;94130.00
2025-05-08 13:20:50;27630.00
2025-05-08 13:20:49;56130.00
2025-05-08 13:20:48;18130.00
2025-05-08 13:20:47;89630.00
2025-05-08 13:20:46;53880.00
2025-05-08 13:20:45;34880.00
2025-05-08 13:20:44;30380.00
2025-05-08 13:20:43;15880.00
2025-05-08 13:20:42;73380.00
2025-05-08 13:20:41;34880.00
2025-05-08 13:20:40;13630.00
2025-05-08 13:20:39;13630.00
2025-05-08 13:20:38;80130.00
2025-05-08 13:20:37;25380.00
2025-05-08 13:20:36;94630.00
2025-05-08 13:20:35;61130.00
2025-05-08 13:20:34;-97080.00
2025-05-08 13:20:33;-46830.00
2025-05-08 13:20:32;17380.00
2025-05-08 13:20:31;50880.00
2025-05-08 13:20:30;11380.00
2025-05-08 13:20:29;87880.00
2025-05-08 13:20:28;6880.00
2025-05-08 13:20:27;9130.00
2025-05-08 13:20:26;20880.00
2025-05-08 13:20:25;54380.00
2025-05-08 13:20:24;80630.00
2025-05-08 13:20:23;18630.00
2025-05-08 13:20:22;71130.00
2025-05-08 13:20:21;6880.00
2025-05-08 13:20:20;39880.00
2025-05-08 13:20:19;44880.00
2025-05-08 13:20:18;14130.00
2025-05-08 13:20:17;59380.00
2025-05-08 13:20:16;18630.00
2025-05-08 13:20:15;80630.00
2025-05-08 13:20:14;49880.00
2025-05-08 13:20:13;95130.00
2025-05-08 13:20:12;97380.00
2025-05-08 13:20:11;49880.00
2025-05-08 13:20:10;40380.00
2025-05-08 13:20:09;6880.00
2025-05-08 13:20:08;42630.00
2025-05-08 13:20:07;83380.00
2025-05-08 13:20:06;21380.00
2025-05-08 13:20:05;52130.00
2025-05-08 13:20:04;66630.00
2025-05-08 13:20:03;-54580.00
2025-05-08 13:20:02;86630.00
2025-05-08 13:20:01;-59580.00
2025-05-08 13:20:00;50380.00
2025-05-08 13:19:59;64380.00
2025-05-08 13:19:58;54880.00
2025-05-08 13:19:57;64380.00
2025-05-08 13:19:56;78880.00
2025-05-08 13:19:55;9630.00
2025-05-08 13:19:54;52630.00
2025-05-08 13:19:53;81130.00
2025-05-08 13:19:52;54880.00
2025-05-08 13:19:51;67130.00
2025-05-08 13:19:50;14630.00
2025-05-08 13:19:49;45880.00
2025-05-08 13:19:48;48130.00
2025-05-08 13:19:47;12380.00
2025-05-08 13:19:46;14630.00
2025-05-08 13:19:45;52630.00
2025-05-08 13:19:44;19630.00
2025-05-08 13:19:43;74880.00
2025-05-08 13:19:42;-37830.00
2025-05-08 13:19:41;-4830.00
2025-05-08 13:19:40;12880.00
2025-05-08 13:19:39;48630.00
2025-05-08 13:19:38;5130.00
2025-05-08 13:19:37;69880.00
2025-05-08 13:19:36;5630.00
2025-05-08 13:19:35;48130.00
2025-05-08 13:19:34;2880.00
2025-05-08 13:19:33;630.00
2025-05-08 13:19:32;29130.00
2025-05-08 13:19:31;-21580.00
2025-05-08 13:19:30;-49580.00
2025-05-08 13:19:29;41380.00
2025-05-08 13:19:28;36380.00
2025-05-08 13:19:27;84380.00
2025-05-08 13:19:26;58130.00
2025-05-08 13:19:25;96130.00
2025-05-08 13:19:24;19630.00
2025-05-08 13:19:23;21880.00
2025-05-08 13:19:22;45880.00
2025-05-08 13:19:21;-17080.00
2025-05-08 13:19:20;93380.00
2025-05-08 13:19:19;69880.00
2025-05-08 13:19:18;67630.00
2025-05-08 13:19:17;93880.00
2025-05-08 13:19:16;17380.00
2025-05-08 13:19:15;77130.00
2025-05-08 13:19:14;65380.00
2025-05-08 13:19:13;65380.00
2025-05-08 13:19:12;22380.00
2025-05-08 13:19:11;-66830.00
2025-05-08 13:19:10;60380.00
2025-05-08 13:19:09;29630.00
2025-05-08 13:19:08;-83580.00
2025-05-08 13:19:07;-81330.00
2025-05-08 13:19:06;3380.00
2025-05-08 13:19:05;50880.00
2025-05-08 13:19:04;58130.00
2025-05-08 13:19:03;67630.00
2025-05-08 13:19:02;-18830.00
2025-05-08 13:19:01;-19330.00
2025-05-08 13:19:00;-20080.00
2025-05-08 13:18:59;-6580.00
2025-05-08 13:18:58;-15080.00
2025-05-08 13:18:57;-45580.00
2025-05-08 13:18:56;-21580.00
2025-05-08 13:18:55;-76330.00
2025-05-08 13:18:54;-85830.00
2025-05-08 13:18:53;-71330.00
2025-05-08 13:18:52;-47830.00
2025-05-08 13:18:51;-47830.00
2025-05-08 13:18:50;-11080.00
2025-05-08 13:18:49;-25580.00
2025-05-08 13:18:48;-85330.00
2025-05-08 13:18:47;-44580.00
2025-05-08 13:18:46;-56830.00
2025-05-08 13:18:45;-16580.00
2025-05-08 13:18:44;-97580.00
2025-05-08 13:18:43;-37830.00
2025-05-08 13:18:42;-56830.00
2025-05-08 13:18:41;-11580.00
2025-05-08 13:18:40;-80830.00
2025-05-08 13:18:39;-69080.00
2025-05-08 13:18:38;-57330.00
2025-05-08 13:18:37;-13830.00
2025-05-08 13:18:36;-45080.00
2025-05-08 13:18:35;-40080.00
2025-05-08 13:18:34;-42830.00
2025-05-08 13:18:33;-85330.00
2025-05-08 13:18:32;-40080.00
2025-05-08 13:18:31;-90330.00
2025-05-08 13:18:30;-25580.00
2025-05-08 13:18:29;-94830.00
2025-05-08 13:18:28;-48080.00
2025-05-08 13:18:27;-38580.00
2025-05-08 13:18:26;-6580.00
2025-05-08 13:18:25;-83080.00
2025-05-08 13:18:24;-18330.00
2025-05-08 13:18:23;-2080.00
2025-05-08 13:18:22;-51830.00
2025-05-08 13:18:21;-49080.00
2025-05-08 13:18:20;-51830.00
2025-05-08 13:18:19;-78080.00
2025-05-08 13:18:18;-42330.00
2025-05-08 13:18:17;-51830.00
2025-05-08 13:18:16;-16080.00
2025-05-08 13:18:15;-70830.00
2025-05-08 13:18:14;-97080.00
2025-05-08 13:18:13;-37330.00
2025-05-08 13:18:12;-37330.00
2025-05-08 13:18:11;-99330.00
2025-05-08 13:18:10;-84830.00
2025-05-08 13:18:09;-99330.00
2025-05-08 13:18:08;-70830.00
2025-05-08 13:18:07;-87080.00
2025-05-08 13:18:06;-61330.00
2025-05-08 13:18:05;-8830.00
2025-05-08 13:18:04;-22830.00
2025-05-08 13:18:03;-65830.00
2025-05-08 13:18:02;-96580.00
2025-05-08 13:18:01;-11080.00
2025-05-08 13:18:00;-22830.00
2025-05-08 13:17:59;-62580.00
2025-05-08 13:17:58;-86580.00
2025-05-08 13:17:57;-63830.00
2025-05-08 13:17:56;-37580.00
2025-05-08 13:17:55;-90080.00
2025-05-08 13:17:54;-44080.00
2025-05-08 13:17:53;-79830.00
2025-05-08 13:17:52;-70330.00
2025-05-08 13:17:51;-82080.00
2025-05-08 13:17:50;-30080.00
2025-05-08 13:17:49;-74830.00
2025-05-08 13:17:48;-46330.00
2025-05-08 13:17:47;-22330.00
2025-05-08 13:17:46;-10580.00
2025-05-08 13:17:45;-63080.00
2025-05-08 13:17:44;-98830.00
2025-05-08 13:17:43;-1080.00
2025-05-08 13:17:42;-63080.00
2025-05-08 13:17:41;-39080.00
2025-05-08 13:17:40;-27330.00
2025-05-08 13:17:39;-22330.00
2025-05-08 13:17:38;-5580.00
2025-05-08 13:17:37;-67580.00
2025-05-08 13:17:36;-91580.00
2025-05-08 13:17:35;-50830.00
2025-05-08 13:17:34;-6080.00
2025-05-08 13:17:33;-31830.00
2025-05-08 13:17:32;-20080.00
2025-05-08 13:17:31;-17330.00
2025-05-08 13:17:30;-5580.00
2025-05-08 13:17:29;-79330.00
2025-05-08 13:17:28;-34080.00
2025-05-08 13:17:27;-79330.00
2025-05-08 13:17:26;-5580.00
2025-05-08 13:17:25;-87830.00
2025-05-08 13:17:24;-1830.00
2025-05-08 13:17:23;-23580.00
2025-05-08 13:17:22;-62580.00
2025-05-08 13:17:21;-93330.00
2025-05-08 13:17:20;-81580.00
2025-05-08 13:17:19;-93330.00
2025-05-08 13:17:18;-55330.00
2025-05-08 13:17:17;-74330.00
2025-05-08 13:17:16;-17330.00
2025-05-08 13:17:15;-91080.00
2025-05-08 13:17:14;-43080.00
2025-05-08 13:17:13;-57580.00
2025-05-08 13:17:12;-2830.00
2025-05-08 13:17:11;-17330.00
2025-05-08 13:17:10;-12330.00
2025-05-08 13:17:09;-29080.00
2025-05-08 13:17:08;-78830.00
2025-05-08 13:17:07;-11830.00
2025-05-08 13:17:06;-71080.00
2025-05-08 13:17:05;-44830.00
2025-05-08 13:17:04;-80580.00
2025-05-08 13:17:03;-62080.00
2025-05-08 13:17:02;-50330.00
2025-05-08 13:17:01;-81080.00
2025-05-08 13:17:00;-35830.00
2025-05-08 13:16:59;-7330.00
2025-05-08 13:16:58;-9580.00
2025-05-08 13:16:57;-35830.00
2025-05-08 13:16:56;-47580.00
2025-05-08 13:16:55;-71580.00
2025-05-08 13:16:54;-33580.00
2025-05-08 13:16:53;-85080.00
2025-05-08 13:16:52;-62830.00
2025-05-08 13:16:51;-4580.00
2025-05-08 13:16:50;-49830.00
2025-05-08 13:16:49;-59330.00
2025-05-08 13:16:48;-87830.00
2025-05-08 13:16:47;-71580.00
2025-05-08 13:16:46;-54830.00
2025-05-08 13:16:45;-19080.00
2025-05-08 13:16:44;-80580.00
2025-05-08 13:16:43;-73830.00
2025-05-08 13:16:42;-66580.00
2025-05-08 13:16:41;-30830.00
2025-05-08 13:16:40;-66580.00
2025-05-08 13:16:39;-33080.00
2025-05-08 13:16:38;-19080.00
2025-05-08 13:16:37;-61580.00
2025-05-08 13:16:36;-97330.00
2025-05-08 13:16:35;-39830.00
2025-05-08 13:16:34;-49830.00
2025-05-08 13:16:33;-97330.00
2025-05-08 13:16:32;-52080.00
2025-05-08 13:16:31;-68830.00
2025-05-08 13:16:30;-40330.00
2025-05-08 13:16:29;-21330.00
2025-05-08 13:16:28;-23580.00
2025-05-08 13:16:27;-6830.00
2025-05-08 13:16:26;-18580.00
2025-05-08 13:16:25;-16330.00
2025-05-08 13:16:24;-80580.00
2025-05-08 13:16:23;-16330.00
2025-05-08 13:16:22;-89080.00
2025-05-08 13:16:21;-19330.00
2025-05-08 13:16:20;-46580.00
2025-05-08 13:16:19;-99580.00
2025-05-08 13:16:18;-92330.00
2025-05-08 13:16:17;-34830.00
2025-05-08 13:16:16;-80080.00
2025-05-08 13:16:15;-3080.00
2025-05-08 13:16:14;-81830.00
2025-05-08 13:16:13;-57830.00
2025-05-08 13:16:12;-22580.00
2025-05-08 13:16:11;-37080.00
2025-05-08 13:16:10;-72830.00
2025-05-08 13:16:09;-15830.00
2025-05-08 13:16:08;-32580.00
2025-05-08 13:16:07;-15830.00
2025-05-08 13:16:06;-96830.00
2025-05-08 13:16:05;-32580.00
2025-05-08 13:16:04;-63330.00
2025-05-08 13:16:03;-20330.00
2025-05-08 13:16:02;-53830.00
2025-05-08 13:16:01;-58330.00
2025-05-08 13:16:00;-46580.00
2025-05-08 13:15:59;-23080.00
2025-05-08 13:15:58;-70580.00
2025-05-08 13:15:57;-80080.00
2025-05-08 13:15:56;-70580.00
2025-05-08 13:15:55;-46580.00
2025-05-08 13:15:54;-77330.00
2025-05-08 13:15:53;-46580.00
2025-05-08 13:15:52;-13080.00
2025-05-08 13:15:51;-72830.00
2025-05-08 13:15:50;-85830.00
2025-05-08 13:15:49;-61830.00
2025-05-08 13:15:48;-86830.00
2025-05-08 13:15:47;-63330.00
2025-05-08 13:15:46;-15330.00
2025-05-08 13:15:45;-15330.00
2025-05-08 13:15:44;-22580.00
2025-05-08 13:15:43;-29330.00
2025-05-08 13:15:42;-8080.00
2025-05-08 13:15:41;-34330.00
2025-05-08 13:15:40;-15330.00
2025-05-08 13:15:39;-36580.00
2025-05-08 13:15:38;-41580.00
2025-05-08 13:15:37;-57830.00
2025-05-08 13:15:36;-91330.00
2025-05-08 13:15:35;-29330.00
2025-05-08 13:15:34;-51080.00
2025-05-08 13:15:33;-96330.00
2025-05-08 13:15:32;-17580.00
2025-05-08 13:15:31;-15330.00
2025-05-08 13:15:30;-8080.00
2025-05-08 13:15:29;-91330.00
2025-05-08 13:15:28;-27080.00
2025-05-08 13:15:27;-3080.00
2025-05-08 13:15:26;-91330.00
2025-05-08 13:15:25;-53330.00
2025-05-08 13:15:24;-81830.00
2025-05-08 13:15:23;-45580.00
2025-05-08 13:15:22;-57330.00
2025-05-08 13:15:21;-95330.00
2025-05-08 13:15:20;-9830.00
2025-05-08 13:15:19;-71330.00
2025-05-08 13:15:18;-49080.00
2025-05-08 13:15:17;-1580.00
2025-05-08 13:15:16;-66830.00
2025-05-08 13:15:15;-28830.00
2025-05-08 13:15:14;-52830.00
2025-05-08 13:15:13;-5330.00
2025-05-08 13:15:12;-2580.00
2025-05-08 13:15:11;-76330.00
2025-05-08 13:15:10;-26580.00
2025-05-08 13:15:09;-21580.00
2025-05-08 13:15:08;-55080.00
2025-05-08 13:15:07;-43330.00
2025-05-08 13:15:06;-26580.00
2025-05-08 13:15:05;-17080.00
2025-05-08 13:15:04;-93080.00
2025-05-08 13:15:03;-47830.00
2025-05-08 13:15:02;-69580.00
2025-05-08 13:15:01;-50580.00
2025-05-08 13:15:00;-52830.00
