Fecha y Hora;KV-5010 - Válvula aislar entrada E-501
2025-05-08 13:22:58;69630.00
2025-05-08 13:22:57;48380.00
2025-05-08 13:22:56;46130.00
2025-05-08 13:22:55;38880.00
2025-05-08 13:22:54;3130.00
2025-05-08 13:22:53;34380.00
2025-05-08 13:22:52;36630.00
2025-05-08 13:22:51;26630.00
2025-05-08 13:22:50;43880.00
2025-05-08 13:22:49;67380.00
2025-05-08 13:22:48;3130.00
2025-05-08 13:22:47;19880.00
2025-05-08 13:22:46;10380.00
2025-05-08 13:22:45;17630.00
2025-05-08 13:22:44;91380.00
2025-05-08 13:22:43;36630.00
2025-05-08 13:22:42;48380.00
2025-05-08 13:22:41;38880.00
2025-05-08 13:22:40;32630.00
2025-05-08 13:22:39;71630.00
2025-05-08 13:22:38;60630.00
2025-05-08 13:22:37;36630.00
2025-05-08 13:22:36;22630.00
2025-05-08 13:22:35;58380.00
2025-05-08 13:22:34;89130.00
2025-05-08 13:22:33;72380.00
2025-05-08 13:22:32;91380.00
2025-05-08 13:22:31;13130.00
2025-05-08 13:22:30;71130.00
2025-05-08 13:22:29;48880.00
2025-05-08 13:22:28;89130.00
2025-05-08 13:22:27;86880.00
2025-05-08 13:22:26;880.00
2025-05-08 13:22:25;3630.00
2025-05-08 13:22:24;74630.00
2025-05-08 13:22:23;75130.00
2025-05-08 13:22:22;25380.00
2025-05-08 13:22:21;22630.00
2025-05-08 13:22:20;38880.00
2025-05-08 13:22:19;20380.00
2025-05-08 13:22:18;82880.00
2025-05-08 13:22:17;18630.00
2025-05-08 13:22:16;57130.00
2025-05-08 13:22:15;57130.00
2025-05-08 13:22:14;47130.00
2025-05-08 13:22:13;23130.00
2025-05-08 13:22:12;1880.00
2025-05-08 13:22:11;18630.00
2025-05-08 13:22:10;70630.00
2025-05-08 13:22:09;24630.00
2025-05-08 13:22:08;26880.00
2025-05-08 13:22:07;33630.00
2025-05-08 13:22:06;73380.00
2025-05-08 13:22:05;61130.00
2025-05-08 13:22:04;96880.00
2025-05-08 13:22:03;6380.00
2025-05-08 13:22:02;58880.00
2025-05-08 13:22:01;6880.00
2025-05-08 13:22:00;37630.00
2025-05-08 13:21:59;97380.00
2025-05-08 13:21:58;46630.00
2025-05-08 13:21:57;51630.00
2025-05-08 13:21:56;47130.00
2025-05-08 13:21:55;92380.00
2025-05-08 13:21:54;44880.00
2025-05-08 13:21:53;34880.00
2025-05-08 13:21:52;6380.00
2025-05-08 13:21:51;39880.00
2025-05-08 13:21:50;28130.00
2025-05-08 13:21:49;54380.00
2025-05-08 13:21:48;68880.00
2025-05-08 13:21:47;42630.00
2025-05-08 13:21:46;47130.00
2025-05-08 13:21:45;1880.00
2025-05-08 13:21:44;97380.00
2025-05-08 13:21:43;6380.00
2025-05-08 13:21:42;49880.00
2025-05-08 13:21:41;25880.00
2025-05-08 13:21:40;28130.00
2025-05-08 13:21:39;95130.00
2025-05-08 13:21:38;99630.00
2025-05-08 13:21:37;-81330.00
2025-05-08 13:21:36;22380.00
2025-05-08 13:21:35;90130.00
2025-05-08 13:21:34;28630.00
2025-05-08 13:21:33;85630.00
2025-05-08 13:21:32;19130.00
2025-05-08 13:21:31;42630.00
2025-05-08 13:21:30;21380.00
2025-05-08 13:21:29;81130.00
2025-05-08 13:21:28;52130.00
2025-05-08 13:21:27;90630.00
2025-05-08 13:21:26;77130.00
2025-05-08 13:21:25;20130.00
2025-05-08 13:21:24;77130.00
2025-05-08 13:21:23;74880.00
2025-05-08 13:21:22;52630.00
2025-05-08 13:21:21;5130.00
2025-05-08 13:21:20;61630.00
2025-05-08 13:21:19;24130.00
2025-05-08 13:21:18;50380.00
2025-05-08 13:21:17;24130.00
2025-05-08 13:21:16;12380.00
2025-05-08 13:21:15;10130.00
2025-05-08 13:21:14;47630.00
2025-05-08 13:21:13;88380.00
2025-05-08 13:21:12;26880.00
2025-05-08 13:21:11;45880.00
2025-05-08 13:21:10;59880.00
2025-05-08 13:21:09;64380.00
2025-05-08 13:21:08;34130.00
2025-05-08 13:21:07;12380.00
2025-05-08 13:21:06;-47830.00
2025-05-08 13:21:05;-4330.00
2025-05-08 13:21:04;-56830.00
2025-05-08 13:21:03;71630.00
2025-05-08 13:21:02;2880.00
2025-05-08 13:21:01;86630.00
2025-05-08 13:21:00;98380.00
2025-05-08 13:20:59;59880.00
2025-05-08 13:20:58;53130.00
2025-05-08 13:20:57;26880.00
2025-05-08 13:20:56;55380.00
2025-05-08 13:20:55;41380.00
2025-05-08 13:20:54;48630.00
2025-05-08 13:20:53;48130.00
2025-05-08 13:20:52;-93080.00
2025-05-08 13:20:51;91130.00
2025-05-08 13:20:50;79380.00
2025-05-08 13:20:49;98380.00
2025-05-08 13:20:48;60380.00
2025-05-08 13:20:47;31880.00
2025-05-08 13:20:46;29130.00
2025-05-08 13:20:45;22380.00
2025-05-08 13:20:44;-45580.00
2025-05-08 13:20:43;67630.00
2025-05-08 13:20:42;-38330.00
2025-05-08 13:20:41;630.00
2025-05-08 13:20:40;-55080.00
2025-05-08 13:20:39;-71830.00
2025-05-08 13:20:38;20130.00
2025-05-08 13:20:37;22380.00
2025-05-08 13:20:36;15130.00
2025-05-08 13:20:35;81630.00
2025-05-08 13:20:34;-45330.00
2025-05-08 13:20:33;-97330.00
2025-05-08 13:20:32;-3830.00
2025-05-08 13:20:31;-82080.00
2025-05-08 13:20:30;-74080.00
2025-05-08 13:20:29;-23830.00
2025-05-08 13:20:28;-59580.00
2025-05-08 13:20:27;-57330.00
2025-05-08 13:20:26;-90830.00
2025-05-08 13:20:25;20130.00
2025-05-08 13:20:24;-71830.00
2025-05-08 13:20:23;-59580.00
2025-05-08 13:20:22;-4830.00
2025-05-08 13:20:21;-50080.00
2025-05-08 13:20:20;60380.00
2025-05-08 13:20:19;-76330.00
2025-05-08 13:20:18;-93080.00
2025-05-08 13:20:17;-93080.00
2025-05-08 13:20:16;-4830.00
2025-05-08 13:20:15;-50080.00
2025-05-08 13:20:14;-61830.00
2025-05-08 13:20:13;-16580.00
2025-05-08 13:20:12;-23830.00
2025-05-08 13:20:11;-26080.00
2025-05-08 13:20:10;-80830.00
2025-05-08 13:20:09;-23830.00
2025-05-08 13:20:08;-55080.00
2025-05-08 13:20:07;-69080.00
2025-05-08 13:20:06;-45080.00
2025-05-08 13:20:05;-16580.00
2025-05-08 13:20:04;-18830.00
2025-05-08 13:20:03;-12330.00
2025-05-08 13:20:02;-79830.00
2025-05-08 13:20:01;-36330.00
2025-05-08 13:20:00;-16080.00
2025-05-08 13:19:59;-42830.00
2025-05-08 13:19:58;-52330.00
2025-05-08 13:19:57;-59080.00
2025-05-08 13:19:56;-51830.00
2025-05-08 13:19:55;-2080.00
2025-05-08 13:19:54;-23330.00
2025-05-08 13:19:53;-40080.00
2025-05-08 13:19:52;-2080.00
2025-05-08 13:19:51;-54080.00
2025-05-08 13:19:50;-97080.00
2025-05-08 13:19:49;-30080.00
2025-05-08 13:19:48;-75330.00
2025-05-08 13:19:47;-54080.00
2025-05-08 13:19:46;-51830.00
2025-05-08 13:19:45;-87580.00
2025-05-08 13:19:44;-11080.00
2025-05-08 13:19:43;-41330.00
2025-05-08 13:19:42;-72080.00
2025-05-08 13:19:41;-53080.00
2025-05-08 13:19:40;-98830.00
2025-05-08 13:19:39;-36830.00
2025-05-08 13:19:38;-70830.00
2025-05-08 13:19:37;-6080.00
2025-05-08 13:19:36;-25080.00
2025-05-08 13:19:35;-11080.00
2025-05-08 13:19:34;-49580.00
2025-05-08 13:19:33;-22830.00
2025-05-08 13:19:32;-37330.00
2025-05-08 13:19:31;-26830.00
2025-05-08 13:19:30;-52580.00
2025-05-08 13:19:29;-91580.00
2025-05-08 13:19:28;-58580.00
2025-05-08 13:19:27;-82080.00
2025-05-08 13:19:26;-91580.00
2025-05-08 13:19:25;-70330.00
2025-05-08 13:19:24;-32830.00
2025-05-08 13:19:23;-18330.00
2025-05-08 13:19:22;-39580.00
2025-05-08 13:19:21;-74830.00
2025-05-08 13:19:20;-59080.00
2025-05-08 13:19:19;-15580.00
2025-05-08 13:19:18;-72580.00
2025-05-08 13:19:17;-27330.00
2025-05-08 13:19:16;-80330.00
2025-05-08 13:19:15;-55830.00
2025-05-08 13:19:14;-12830.00
2025-05-08 13:19:13;-10580.00
2025-05-08 13:19:12;-63080.00
2025-05-08 13:19:11;-5580.00
2025-05-08 13:19:10;-46830.00
2025-05-08 13:19:09;-93830.00
2025-05-08 13:19:08;-43580.00
2025-05-08 13:19:07;-60830.00
2025-05-08 13:19:06;-72580.00
2025-05-08 13:19:05;-70330.00
2025-05-08 13:19:04;-39580.00
2025-05-08 13:19:03;-17830.00
2025-05-08 13:19:02;-76580.00
2025-05-08 13:19:01;-58080.00
2025-05-08 13:19:00;-54330.00
2025-05-08 13:18:59;-86080.00
2025-05-08 13:18:58;-99080.00
2025-05-08 13:18:57;-39080.00
2025-05-08 13:18:56;-88830.00
2025-05-08 13:18:55;-10580.00
2025-05-08 13:18:54;-26830.00
2025-05-08 13:18:53;-83830.00
2025-05-08 13:18:52;-43580.00
2025-05-08 13:18:51;-59830.00
2025-05-08 13:18:50;-14080.00
2025-05-08 13:18:49;-19080.00
2025-05-08 13:18:48;-88330.00
2025-05-08 13:18:47;-57080.00
2025-05-08 13:18:46;-24080.00
2025-05-08 13:18:45;-74330.00
2025-05-08 13:18:44;-10080.00
2025-05-08 13:18:43;-76580.00
2025-05-08 13:18:42;-59830.00
2025-05-08 13:18:41;-45830.00
2025-05-08 13:18:40;-5580.00
2025-05-08 13:18:39;-74330.00
2025-05-08 13:18:38;-36830.00
2025-05-08 13:18:37;-71580.00
2025-05-08 13:18:36;-2830.00
2025-05-08 13:18:35;-97830.00
2025-05-08 13:18:34;-55330.00
2025-05-08 13:18:33;-78830.00
2025-05-08 13:18:32;-43080.00
2025-05-08 13:18:31;-29080.00
2025-05-08 13:18:30;-19080.00
2025-05-08 13:18:29;-43080.00
2025-05-08 13:18:28;-27580.00
2025-05-08 13:18:27;-98580.00
2025-05-08 13:18:26;-40830.00
2025-05-08 13:18:25;-67080.00
2025-05-08 13:18:24;-21330.00
2025-05-08 13:18:23;-95580.00
2025-05-08 13:18:22;-90580.00
2025-05-08 13:18:21;-16330.00
2025-05-08 13:18:20;-35830.00
2025-05-08 13:18:19;-26330.00
2025-05-08 13:18:18;-45330.00
2025-05-08 13:18:17;-9580.00
2025-05-08 13:18:16;-50330.00
2025-05-08 13:18:15;-9580.00
2025-05-08 13:18:14;-90580.00
2025-05-08 13:18:13;-76080.00
2025-05-08 13:18:12;-40330.00
2025-05-08 13:18:11;-66580.00
2025-05-08 13:18:10;-97330.00
2025-05-08 13:18:09;-92830.00
2025-05-08 13:18:08;-19080.00
2025-05-08 13:18:07;-99580.00
2025-05-08 13:18:06;-64330.00
2025-05-08 13:18:05;-2330.00
2025-05-08 13:18:04;-90080.00
2025-05-08 13:18:03;-4580.00
2025-05-08 13:18:02;-63830.00
2025-05-08 13:18:01;-68830.00
2025-05-08 13:18:00;-80580.00
2025-05-08 13:17:59;-20330.00
2025-05-08 13:17:58;-99080.00
2025-05-08 13:17:57;-61830.00
2025-05-08 13:17:56;-31080.00
2025-05-08 13:17:55;-83580.00
2025-05-08 13:17:54;-58830.00
2025-05-08 13:17:53;-59330.00
2025-05-08 13:17:52;-73330.00
2025-05-08 13:17:51;-75580.00
2025-05-08 13:17:50;-90080.00
2025-05-08 13:17:49;-87330.00
2025-05-08 13:17:48;-80580.00
2025-05-08 13:17:47;-80080.00
2025-05-08 13:17:46;-6330.00
2025-05-08 13:17:45;-20830.00
2025-05-08 13:17:44;-56580.00
2025-05-08 13:17:43;-49330.00
2025-05-08 13:17:42;-66080.00
2025-05-08 13:17:41;-96830.00
2025-05-08 13:17:40;-52080.00
2025-05-08 13:17:39;-15830.00
2025-05-08 13:17:38;-44330.00
2025-05-08 13:17:37;-61080.00
2025-05-08 13:17:36;-39830.00
2025-05-08 13:17:35;-8580.00
2025-05-08 13:17:34;-11330.00
2025-05-08 13:17:33;-11330.00
2025-05-08 13:17:32;-77830.00
2025-05-08 13:17:31;-58330.00
2025-05-08 13:17:30;-72830.00
2025-05-08 13:17:29;-27580.00
2025-05-08 13:17:28;-72830.00
2025-05-08 13:17:27;-63330.00
2025-05-08 13:17:26;-27580.00
2025-05-08 13:17:25;-38330.00
2025-05-08 13:17:24;-40580.00
2025-05-08 13:17:23;-3080.00
2025-05-08 13:17:22;-67830.00
2025-05-08 13:17:21;-60580.00
2025-05-08 13:17:20;-75080.00
2025-05-08 13:17:19;-77330.00
2025-05-08 13:17:18;-94080.00
2025-05-08 13:17:17;-53830.00
2025-05-08 13:17:16;-67830.00
2025-05-08 13:17:15;-39330.00
2025-05-08 13:17:14;-91330.00
2025-05-08 13:17:13;-17580.00
2025-05-08 13:17:12;-5830.00
2025-05-08 13:17:11;-56080.00
2025-05-08 13:17:10;-60580.00
2025-05-08 13:17:09;-24830.00
2025-05-08 13:17:08;-81830.00
2025-05-08 13:17:07;-71830.00
2025-05-08 13:17:06;-66830.00
2025-05-08 13:17:05;-4830.00
2025-05-08 13:17:04;-47830.00
2025-05-08 13:17:03;-74580.00
2025-05-08 13:17:02;-8080.00
2025-05-08 13:17:01;-48330.00
2025-05-08 13:17:00;-93580.00
2025-05-08 13:16:59;-65080.00
2025-05-08 13:16:58;-24330.00
2025-05-08 13:16:57;-60580.00
2025-05-08 13:16:56;-31580.00
2025-05-08 13:16:55;-74580.00
2025-05-08 13:16:54;-93580.00
2025-05-08 13:16:53;-35580.00
2025-05-08 13:16:52;-46830.00
2025-05-08 13:16:51;-9830.00
2025-05-08 13:16:50;-33830.00
2025-05-08 13:16:49;-29330.00
2025-05-08 13:16:48;-93080.00
2025-05-08 13:16:47;-29330.00
2025-05-08 13:16:46;-3080.00
2025-05-08 13:16:45;-53330.00
2025-05-08 13:16:44;-5330.00
2025-05-08 13:16:43;-67330.00
2025-05-08 13:16:42;-24330.00
2025-05-08 13:16:41;-79080.00
2025-05-08 13:16:40;-830.00
2025-05-08 13:16:39;-36080.00
2025-05-08 13:16:38;-24330.00
2025-05-08 13:16:37;-330.00
2025-05-08 13:16:36;-22080.00
2025-05-08 13:16:35;-52330.00
2025-05-08 13:16:34;-88580.00
2025-05-08 13:16:33;-74080.00
2025-05-08 13:16:32;-330.00
2025-05-08 13:16:31;-9830.00
2025-05-08 13:16:30;-98080.00
2025-05-08 13:16:29;-62330.00
2025-05-08 13:16:28;-48330.00
2025-05-08 13:16:27;-45580.00
2025-05-08 13:16:26;-57330.00
2025-05-08 13:16:25;-9830.00
2025-05-08 13:16:24;-19330.00
2025-05-08 13:16:23;-74080.00
2025-05-08 13:16:22;-27830.00
2025-05-08 13:16:21;-67580.00
2025-05-08 13:16:20;-49580.00
2025-05-08 13:16:19;-33830.00
2025-05-08 13:16:18;-59580.00
2025-05-08 13:16:17;-37830.00
2025-05-08 13:16:16;-37830.00
2025-05-08 13:16:15;-6080.00
2025-05-08 13:16:14;-61330.00
2025-05-08 13:16:13;-82580.00
2025-05-08 13:16:12;-80330.00
2025-05-08 13:16:11;-75830.00
2025-05-08 13:16:10;-21080.00
2025-05-08 13:16:09;-11580.00
2025-05-08 13:16:08;-45080.00
2025-05-08 13:16:07;-28330.00
2025-05-08 13:16:06;-35580.00
2025-05-08 13:16:05;-37830.00
2025-05-08 13:16:04;-56830.00
2025-05-08 13:16:03;-13830.00
2025-05-08 13:16:02;-21080.00
2025-05-08 13:16:01;-97080.00
2025-05-08 13:16:00;-59080.00
2025-05-08 13:15:59;-35580.00
2025-05-08 13:15:58;-21080.00
2025-05-08 13:15:57;-92580.00
2025-05-08 13:15:56;-11580.00
2025-05-08 13:15:55;-40080.00
2025-05-08 13:15:54;-18330.00
2025-05-08 13:15:53;-40080.00
2025-05-08 13:15:52;-70830.00
2025-05-08 13:15:51;-85330.00
2025-05-08 13:15:50;-34080.00
2025-05-08 13:15:49;-45830.00
2025-05-08 13:15:48;-80330.00
2025-05-08 13:15:47;-59080.00
2025-05-08 13:15:46;-8830.00
2025-05-08 13:15:45;-40080.00
2025-05-08 13:15:44;-61330.00
2025-05-08 13:15:43;-77580.00
2025-05-08 13:15:42;-32830.00
2025-05-08 13:15:41;-92080.00
2025-05-08 13:15:40;-40080.00
2025-05-08 13:15:39;-16080.00
2025-05-08 13:15:38;-46830.00
2025-05-08 13:15:37;-15580.00
2025-05-08 13:15:36;-30080.00
2025-05-08 13:15:35;-87080.00
2025-05-08 13:15:34;-35080.00
2025-05-08 13:15:33;-89830.00
2025-05-08 13:15:32;-11080.00
2025-05-08 13:15:31;-8830.00
2025-05-08 13:15:30;-20580.00
2025-05-08 13:15:29;-49080.00
2025-05-08 13:15:28;-39580.00
2025-05-08 13:15:27;-60830.00
2025-05-08 13:15:26;-20580.00
2025-05-08 13:15:25;-87580.00
2025-05-08 13:15:24;-84830.00
2025-05-08 13:15:23;-15080.00
2025-05-08 13:15:22;-17330.00
2025-05-08 13:15:21;-580.00
2025-05-08 13:15:20;-89330.00
2025-05-08 13:15:19;-83830.00
2025-05-08 13:15:18;-35330.00
2025-05-08 13:15:17;-95080.00
2025-05-08 13:15:16;-69830.00
2025-05-08 13:15:15;-96080.00
2025-05-08 13:15:14;-55830.00
2025-05-08 13:15:13;-46330.00
2025-05-08 13:15:12;-50830.00
2025-05-08 13:15:11;-15080.00
2025-05-08 13:15:10;-74830.00
2025-05-08 13:15:09;-79330.00
2025-05-08 13:15:08;-48580.00
2025-05-08 13:15:07;-91580.00
2025-05-08 13:15:06;-65330.00
2025-05-08 13:15:05;-84330.00
2025-05-08 13:15:04;-5580.00
