Fecha y Hora;B-301A - Bomba A desgasificador
2025-05-08 13:26:03;-3587.00
2025-05-08 13:26:02;-6662.00
2025-05-08 13:26:01;-6437.00
2025-05-08 13:26:00;-9512.00
2025-05-08 13:25:59;-4987.00
2025-05-08 13:25:58;-3312.00
2025-05-08 13:25:57;-5937.00
2025-05-08 13:25:56;-6662.00
2025-05-08 13:25:55;-8787.00
2025-05-08 13:25:54;-5212.00
2025-05-08 13:25:53;-2587.00
2025-05-08 13:25:52;-9737.00
2025-05-08 13:25:51;-687.00
2025-05-08 13:25:50;-9737.00
2025-05-08 13:25:49;-7462.00
2025-05-08 13:25:48;-1487.00
2025-05-08 13:25:47;-4937.00
2025-05-08 13:25:46;-2587.00
2025-05-08 13:25:45;-3987.00
2025-05-08 13:25:44;-8237.00
2025-05-08 13:25:43;-6062.00
2025-05-08 13:25:42;-5387.00
2025-05-08 13:25:41;-4937.00
2025-05-08 13:25:40;-7562.00
2025-05-08 13:25:39;-1862.00
2025-05-08 13:25:38;-8012.00
2025-05-08 13:25:37;-2087.00
2025-05-08 13:25:36;-4937.00
2025-05-08 13:25:35;-187.00
2025-05-08 13:25:34;-7787.00
2025-05-08 13:25:33;-4937.00
2025-05-08 13:25:32;-6837.00
2025-05-08 13:25:31;-1587.00
2025-05-08 13:25:30;-6112.00
2025-05-08 13:25:29;-1587.00
2025-05-08 13:25:28;-1362.00
2025-05-08 13:25:27;-3712.00
2025-05-08 13:25:26;-7787.00
2025-05-08 13:25:25;-637.00
2025-05-08 13:25:24;-8012.00
2025-05-08 13:25:23;-6112.00
2025-05-08 13:25:22;-4887.00
2025-05-08 13:25:21;-2762.00
2025-05-08 13:25:20;-5612.00
2025-05-08 13:25:19;-6337.00
2025-05-08 13:25:18;-1662.00
2025-05-08 13:25:17;-762.00
2025-05-08 13:25:16;-2762.00
2025-05-08 13:25:15;-2262.00
2025-05-08 13:25:14;-2037.00
2025-05-08 13:25:13;-7512.00
2025-05-08 13:25:12;-9187.00
2025-05-08 13:25:11;-7512.00
2025-05-08 13:25:10;-9637.00
2025-05-08 13:25:09;-3937.00
2025-05-08 13:25:08;-2037.00
2025-05-08 13:25:07;-1537.00
2025-05-08 13:25:06;-1537.00
2025-05-08 13:25:05;-8912.00
2025-05-08 13:25:04;-1312.00
2025-05-08 13:25:03;-7012.00
2025-05-08 13:25:02;-3212.00
2025-05-08 13:25:01;-362.00
2025-05-08 13:25:00;-1312.00
2025-05-08 13:24:59;-2487.00
2025-05-08 13:24:58;-5337.00
2025-05-08 13:24:57;-5337.00
2025-05-08 13:24:56;-7962.00
2025-05-08 13:24:55;-9862.00
2025-05-08 13:24:54;-8187.00
2025-05-08 13:24:53;-7237.00
2025-05-08 13:24:52;-712.00
2025-05-08 13:24:51;-262.00
2025-05-08 13:24:50;-4512.00
2025-05-08 13:24:49;-7687.00
2025-05-08 13:24:48;-4337.00
2025-05-08 13:24:47;-7687.00
2025-05-08 13:24:46;-9037.00
2025-05-08 13:24:45;-6362.00
2025-05-08 13:24:44;-7687.00
2025-05-08 13:24:43;-3162.00
2025-05-08 13:24:42;-6962.00
2025-05-08 13:24:41;-1487.00
2025-05-08 13:24:40;-2937.00
2025-05-08 13:24:39;-2437.00
2025-05-08 13:24:38;-2437.00
2025-05-08 13:24:37;-5062.00
2025-05-08 13:24:36;-4112.00
2025-05-08 13:24:35;-8862.00
2025-05-08 13:24:34;-4112.00
2025-05-08 13:24:33;-5287.00
2025-05-08 13:24:32;-5287.00
2025-05-08 13:24:31;-9587.00
2025-05-08 13:24:30;-3612.00
2025-05-08 13:24:29;-2437.00
2025-05-08 13:24:28;-987.00
2025-05-08 13:24:27;-7412.00
2025-05-08 13:24:26;-5287.00
2025-05-08 13:24:25;-1937.00
2025-05-08 13:24:24;-9812.00
2025-05-08 13:24:23;-1212.00
2025-05-08 13:24:22;-5737.00
2025-05-08 13:24:21;-6462.00
2025-05-08 13:24:20;-1937.00
2025-05-08 13:24:19;-6462.00
2025-05-08 13:24:18;-9312.00
2025-05-08 13:24:17;-4062.00
2025-05-08 13:24:16;-1437.00
2025-05-08 13:24:15;-9537.00
2025-05-08 13:24:14;-6537.00
2025-05-08 13:24:13;-1437.00
2025-05-08 13:24:12;-9762.00
2025-05-08 13:24:11;-9537.00
2025-05-08 13:24:10;-1437.00
2025-05-08 13:24:09;-3112.00
2025-05-08 13:24:08;-262.00
2025-05-08 13:24:07;-4287.00
2025-05-08 13:24:06;-7362.00
2025-05-08 13:24:05;-5237.00
2025-05-08 13:24:04;-9037.00
2025-05-08 13:24:03;-3562.00
2025-05-08 13:24:02;-7362.00
2025-05-08 13:24:01;-4687.00
2025-05-08 13:24:00;-5362.00
2025-05-08 13:23:59;-3737.00
2025-05-08 13:23:58;-5187.00
2025-05-08 13:23:57;-937.00
2025-05-08 13:23:56;-9037.00
2025-05-08 13:23:55;-9037.00
2025-05-08 13:23:54;-4287.00
2025-05-08 13:23:53;-4512.00
2025-05-08 13:23:52;-3687.00
2025-05-08 13:23:51;-6637.00
2025-05-08 13:23:50;-437.00
2025-05-08 13:23:49;-4962.00
2025-05-08 13:23:48;-5187.00
2025-05-08 13:23:47;-9937.00
2025-05-08 13:23:46;-2337.00
2025-05-08 13:23:45;-7812.00
2025-05-08 13:23:44;-9712.00
2025-05-08 13:23:43;-5137.00
2025-05-08 13:23:42;-7662.00
2025-05-08 13:23:41;-4237.00
2025-05-08 13:23:40;-8037.00
2025-05-08 13:23:39;-4012.00
2025-05-08 13:23:38;-212.00
2025-05-08 13:23:37;-6362.00
2025-05-08 13:23:36;-8262.00
2025-05-08 13:23:35;-9712.00
2025-05-08 13:23:34;-2562.00
2025-05-08 13:23:33;-3737.00
2025-05-08 13:23:32;-5412.00
2025-05-08 13:23:31;-162.00
2025-05-08 13:23:30;-6137.00
2025-05-08 13:23:29;-8037.00
2025-05-08 13:23:28;-2787.00
2025-05-08 13:23:27;-6362.00
2025-05-08 13:23:26;-1837.00
2025-05-08 13:23:25;-9212.00
2025-05-08 13:23:24;-9212.00
2025-05-08 13:23:23;-5862.00
2025-05-08 13:23:22;-6812.00
2025-05-08 13:23:21;-1112.00
2025-05-08 13:23:20;-162.00
2025-05-08 13:23:19;-9437.00
2025-05-08 13:23:18;-5862.00
2025-05-08 13:23:17;-4187.00
2025-05-08 13:23:16;-8487.00
2025-05-08 13:23:15;-3462.00
2025-05-08 13:23:14;-612.00
2025-05-08 13:23:13;-8712.00
2025-05-08 13:23:12;-4187.00
2025-05-08 13:23:11;-2462.00
2025-05-08 13:23:10;-7387.00
2025-05-08 13:23:09;-3637.00
2025-05-08 13:23:08;-3637.00
2025-05-08 13:23:07;-5262.00
2025-05-08 13:23:06;-5812.00
2025-05-08 13:23:05;-2012.00
2025-05-08 13:23:04;-7487.00
2025-05-08 13:23:03;-2237.00
2025-05-08 13:23:02;-337.00
2025-05-08 13:23:01;-2962.00
2025-05-08 13:23:00;-1512.00
2025-05-08 13:22:59;-7262.00
2025-05-08 13:22:58;-4637.00
2025-05-08 13:22:57;-6537.00
2025-05-08 13:22:56;-6987.00
2025-05-08 13:22:55;-4137.00
2025-05-08 13:22:54;-2962.00
2025-05-08 13:22:53;-2687.00
2025-05-08 13:22:52;-5312.00
2025-05-08 13:22:51;-3187.00
2025-05-08 13:22:50;-5312.00
2025-05-08 13:22:49;-5087.00
2025-05-08 13:22:48;-6987.00
2025-05-08 13:22:47;-787.00
2025-05-08 13:22:46;-4362.00
2025-05-08 13:22:45;-1737.00
2025-05-08 13:22:44;-562.00
2025-05-08 13:22:43;-1737.00
2025-05-08 13:22:42;-2462.00
2025-05-08 13:22:41;-62.00
2025-05-08 13:22:40;-3812.00
2025-05-08 13:22:39;-1587.00
2025-05-08 13:22:38;-6712.00
2025-05-08 13:22:37;-5762.00
2025-05-08 13:22:36;-287.00
2025-05-08 13:22:35;-287.00
2025-05-08 13:22:34;-4812.00
2025-05-08 13:22:33;-5037.00
2025-05-08 13:22:32;-6487.00
2025-05-08 13:22:31;-3862.00
2025-05-08 13:22:30;-7112.00
2025-05-08 13:22:29;-8387.00
2025-05-08 13:22:28;-3862.00
2025-05-08 13:22:27;-6487.00
2025-05-08 13:22:26;-9562.00
2025-05-08 13:22:25;-6712.00
2025-05-08 13:22:24;-5037.00
2025-05-08 13:22:23;-3137.00
2025-05-08 13:22:22;-9787.00
2025-05-08 13:22:21;-1237.00
2025-05-08 13:22:20;-4087.00
2025-05-08 13:22:19;-6212.00
2025-05-08 13:22:18;-3362.00
2025-05-08 13:22:17;-5212.00
2025-05-08 13:22:16;-6112.00
2025-05-08 13:22:15;-5387.00
2025-05-08 13:22:14;-4762.00
2025-05-08 13:22:13;-1187.00
2025-05-08 13:22:12;-7612.00
2025-05-08 13:22:11;-4037.00
2025-05-08 13:22:10;-2862.00
2025-05-08 13:22:09;-3587.00
2025-05-08 13:22:08;-8912.00
2025-05-08 13:22:07;-3937.00
2025-05-08 13:22:06;-687.00
2025-05-08 13:22:05;-8337.00
2025-05-08 13:22:04;-3087.00
2025-05-08 13:22:03;-7387.00
2025-05-08 13:22:02;-3312.00
2025-05-08 13:22:01;-4487.00
2025-05-08 13:22:00;-6887.00
2025-05-08 13:21:59;-4487.00
2025-05-08 13:21:58;-7612.00
2025-05-08 13:21:57;-1912.00
2025-05-08 13:21:56;-5712.00
2025-05-08 13:21:55;-7612.00
2025-05-08 13:21:54;-5212.00
2025-05-08 13:21:53;-3537.00
2025-05-08 13:21:52;-1187.00
2025-05-08 13:21:51;-2812.00
2025-05-08 13:21:50;-6887.00
2025-05-08 13:21:49;-8287.00
2025-05-08 13:21:48;-6837.00
2025-05-08 13:21:47;-7337.00
2025-05-08 13:21:46;-6887.00
2025-05-08 13:21:45;-3312.00
2025-05-08 13:21:44;-8062.00
2025-05-08 13:21:43;-8062.00
2025-05-08 13:21:42;-9237.00
2025-05-08 13:21:41;-9237.00
2025-05-08 13:21:40;-2812.00
2025-05-08 13:21:39;-4712.00
2025-05-08 13:21:38;-6387.00
2025-05-08 13:21:37;-537.00
2025-05-08 13:21:36;-4337.00
2025-05-08 13:21:35;-9462.00
2025-05-08 13:21:34;-1362.00
2025-05-08 13:21:33;-3262.00
2025-05-08 13:21:32;-637.00
2025-05-08 13:21:31;-3987.00
2025-05-08 13:21:30;-8737.00
2025-05-08 13:21:29;-4212.00
2025-05-08 13:21:28;-4212.00
2025-05-08 13:21:27;-8012.00
2025-05-08 13:21:26;-9912.00
2025-05-08 13:21:25;-3887.00
2025-05-08 13:21:24;-4112.00
2025-05-08 13:21:23;-3387.00
2025-05-08 13:21:22;-4662.00
2025-05-08 13:21:21;-9412.00
2025-05-08 13:21:20;-7787.00
2025-05-08 13:21:19;-8237.00
2025-05-08 13:21:18;-9187.00
2025-05-08 13:21:17;-3937.00
2025-05-08 13:21:16;-2987.00
2025-05-08 13:21:15;-1087.00
2025-05-08 13:21:14;-362.00
2025-05-08 13:21:13;-4662.00
2025-05-08 13:21:12;-1537.00
2025-05-08 13:21:11;-8687.00
2025-05-08 13:21:10;-2987.00
2025-05-08 13:21:09;-5837.00
2025-05-08 13:21:08;-6062.00
2025-05-08 13:21:07;-2987.00
2025-05-08 13:21:06;-3212.00
2025-05-08 13:21:05;5988.00
2025-05-08 13:21:04;8338.00
2025-05-08 13:21:03;-2487.00
2025-05-08 13:21:02;-3662.00
2025-05-08 13:21:01;-812.00
2025-05-08 13:21:00;-3662.00
2025-05-08 13:20:59;-3437.00
2025-05-08 13:20:58;-5562.00
2025-05-08 13:20:57;-1537.00
2025-05-08 13:20:56;-3437.00
2025-05-08 13:20:55;-2712.00
2025-05-08 13:20:54;-2712.00
2025-05-08 13:20:53;-2712.00
2025-05-08 13:20:52;-4837.00
2025-05-08 13:20:51;-1537.00
2025-05-08 13:20:50;-3887.00
2025-05-08 13:20:49;-1037.00
2025-05-08 13:20:48;-3662.00
2025-05-08 13:20:47;-6512.00
2025-05-08 13:20:46;-3887.00
2025-05-08 13:20:45;-3887.00
2025-05-08 13:20:44;-3162.00
2025-05-08 13:20:43;-537.00
2025-05-08 13:20:42;-3887.00
2025-05-08 13:20:41;-9362.00
2025-05-08 13:20:40;-6012.00
2025-05-08 13:20:39;-5062.00
2025-05-08 13:20:38;-1262.00
2025-05-08 13:20:37;-4837.00
2025-05-08 13:20:36;-6012.00
2025-05-08 13:20:35;-4337.00
2025-05-08 13:20:34;-5287.00
2025-05-08 13:20:33;1663.00
2025-05-08 13:20:32;1513.00
2025-05-08 13:20:31;7713.00
2025-05-08 13:20:30;-4562.00
2025-05-08 13:20:29;-9087.00
2025-05-08 13:20:28;-3612.00
2025-05-08 13:20:27;-1212.00
2025-05-08 13:20:26;-987.00
2025-05-08 13:20:25;-8362.00
2025-05-08 13:20:24;-3837.00
2025-05-08 13:20:23;-6462.00
2025-05-08 13:20:22;-487.00
2025-05-08 13:20:21;-4787.00
2025-05-08 13:20:20;-2662.00
2025-05-08 13:20:19;-1937.00
2025-05-08 13:20:18;-1437.00
2025-05-08 13:20:17;-712.00
2025-05-08 13:20:16;-3837.00
2025-05-08 13:20:15;-1937.00
2025-05-08 13:20:14;-9762.00
2025-05-08 13:20:13;-5962.00
2025-05-08 13:20:12;-5012.00
2025-05-08 13:20:11;-6912.00
2025-05-08 13:20:10;-9762.00
2025-05-08 13:20:09;-9537.00
2025-05-08 13:20:08;-7637.00
2025-05-08 13:20:07;6438.00
2025-05-08 13:20:06;7388.00
2025-05-08 13:20:05;-712.00
2025-05-08 13:20:04;-7862.00
2025-05-08 13:20:03;8113.00
2025-05-08 13:20:02;5813.00
2025-05-08 13:20:01;7538.00
2025-05-08 13:20:00;5988.00
2025-05-08 13:19:59;4538.00
2025-05-08 13:19:58;3363.00
2025-05-08 13:19:57;8113.00
2025-05-08 13:19:56;6213.00
2025-05-08 13:19:55;9788.00
2025-05-08 13:19:54;7388.00
2025-05-08 13:19:53;1688.00
2025-05-08 13:19:52;8838.00
2025-05-08 13:19:51;4313.00
2025-05-08 13:19:50;3138.00
2025-05-08 13:19:49;2188.00
2025-05-08 13:19:48;5763.00
2025-05-08 13:19:47;4813.00
2025-05-08 13:19:46;288.00
2025-05-08 13:19:45;5038.00
2025-05-08 13:19:44;288.00
2025-05-08 13:19:43;8163.00
2025-05-08 13:19:42;1013.00
2025-05-08 13:19:41;613.00
2025-05-08 13:19:40;7263.00
2025-05-08 13:19:39;9163.00
2025-05-08 13:19:38;1238.00
2025-05-08 13:19:37;2463.00
2025-05-08 13:19:36;4363.00
2025-05-08 13:19:35;1013.00
2025-05-08 13:19:34;6263.00
2025-05-08 13:19:33;7213.00
2025-05-08 13:19:32;2688.00
2025-05-08 13:19:31;8163.00
2025-05-08 13:19:30;2338.00
2025-05-08 13:19:29;2238.00
2025-05-08 13:19:28;6988.00
2025-05-08 13:19:27;563.00
2025-05-08 13:19:26;2238.00
2025-05-08 13:19:25;1063.00
2025-05-08 13:19:24;8888.00
2025-05-08 13:19:23;5763.00
2025-05-08 13:19:22;7213.00
2025-05-08 13:19:21;2013.00
2025-05-08 13:19:20;3413.00
2025-05-08 13:19:19;4138.00
2025-05-08 13:19:18;2013.00
2025-05-08 13:19:17;113.00
2025-05-08 13:19:16;6763.00
2025-05-08 13:19:15;3913.00
2025-05-08 13:19:14;6538.00
2025-05-08 13:19:13;5588.00
2025-05-08 13:19:12;4863.00
2025-05-08 13:19:11;2013.00
2025-05-08 13:19:10;2963.00
2025-05-08 13:19:09;7263.00
2025-05-08 13:19:08;7038.00
2025-05-08 13:19:07;7263.00
2025-05-08 13:19:06;3688.00
2025-05-08 13:19:05;2963.00
2025-05-08 13:19:04;1788.00
2025-05-08 13:19:03;7488.00
2025-05-08 13:19:02;888.00
2025-05-08 13:19:01;613.00
2025-05-08 13:19:00;6088.00
2025-05-08 13:18:59;2113.00
2025-05-08 13:18:58;4838.00
2025-05-08 13:18:57;9663.00
2025-05-08 13:18:56;6813.00
2025-05-08 13:18:55;7763.00
2025-05-08 13:18:54;5863.00
2025-05-08 13:18:53;1113.00
2025-05-08 13:18:52;6088.00
2025-05-08 13:18:51;5138.00
2025-05-08 13:18:50;7038.00
2025-05-08 13:18:49;5463.00
2025-05-08 13:18:48;3288.00
2025-05-08 13:18:47;9263.00
2025-05-08 13:18:46;663.00
2025-05-08 13:18:45;5638.00
2025-05-08 13:18:44;888.00
2025-05-08 13:18:43;8988.00
2025-05-08 13:18:42;5188.00
2025-05-08 13:18:41;9713.00
2025-05-08 13:18:40;6138.00
2025-05-08 13:18:39;4913.00
2025-05-08 13:18:38;5638.00
2025-05-08 13:18:37;9713.00
2025-05-08 13:18:36;5413.00
2025-05-08 13:18:35;9713.00
2025-05-08 13:18:34;9213.00
2025-05-08 13:18:33;9488.00
2025-05-08 13:18:32;5913.00
2025-05-08 13:18:31;7088.00
2025-05-08 13:18:30;1388.00
2025-05-08 13:18:29;6638.00
2025-05-08 13:18:28;4238.00
2025-05-08 13:18:27;7963.00
2025-05-08 13:18:26;6638.00
2025-05-08 13:18:25;1388.00
2025-05-08 13:18:24;9263.00
2025-05-08 13:18:23;3288.00
2025-05-08 13:18:22;6413.00
2025-05-08 13:18:21;8813.00
2025-05-08 13:18:20;8313.00
2025-05-08 13:18:19;6638.00
2025-05-08 13:18:18;3063.00
2025-05-08 13:18:17;438.00
2025-05-08 13:18:16;3788.00
2025-05-08 13:18:15;1163.00
2025-05-08 13:18:14;3788.00
2025-05-08 13:18:13;7363.00
2025-05-08 13:18:12;2388.00
2025-05-08 13:18:11;2613.00
2025-05-08 13:18:10;9763.00
2025-05-08 13:18:09;3338.00
2025-05-08 13:18:08;9038.00
2025-05-08 13:18:07;3113.00
2025-05-08 13:18:06;9263.00
2025-05-08 13:18:05;488.00
2025-05-08 13:18:04;5963.00
2025-05-08 13:18:03;4288.00
2025-05-08 13:18:02;7638.00
2025-05-08 13:18:01;1663.00
2025-05-08 13:18:00;488.00
2025-05-08 13:17:59;5738.00
2025-05-08 13:17:58;9763.00
2025-05-08 13:17:57;7463.00
2025-05-08 13:17:56;2088.00
2025-05-08 13:17:55;7113.00
2025-05-08 13:17:54;988.00
2025-05-08 13:17:53;7413.00
2025-05-08 13:17:52;7638.00
2025-05-08 13:17:51;1713.00
2025-05-08 13:17:50;2388.00
2025-05-08 13:17:49;1713.00
2025-05-08 13:17:48;5288.00
2025-05-08 13:17:47;1488.00
2025-05-08 13:17:46;4338.00
2025-05-08 13:17:45;988.00
2025-05-08 13:17:44;4563.00
2025-05-08 13:17:43;7188.00
2025-05-08 13:17:42;4563.00
2025-05-08 13:17:41;8863.00
2025-05-08 13:17:40;6238.00
2025-05-08 13:17:39;2213.00
2025-05-08 13:17:38;9588.00
2025-05-08 13:17:37;9588.00
2025-05-08 13:17:36;5063.00
2025-05-08 13:17:35;6738.00
2025-05-08 13:17:34;5788.00
2025-05-08 13:17:33;1263.00
2025-05-08 13:17:32;538.00
2025-05-08 13:17:31;6738.00
2025-05-08 13:17:30;7688.00
2025-05-08 13:17:29;2713.00
2025-05-08 13:17:28;4113.00
2025-05-08 13:17:27;2938.00
2025-05-08 13:17:26;8638.00
2025-05-08 13:17:25;5563.00
2025-05-08 13:17:24;8563.00
2025-05-08 13:17:23;9238.00
2025-05-08 13:17:22;88.00
2025-05-08 13:17:21;9863.00
2025-05-08 13:17:20;1538.00
2025-05-08 13:17:19;3438.00
2025-05-08 13:17:18;813.00
2025-05-08 13:17:17;9863.00
2025-05-08 13:17:16;8188.00
2025-05-08 13:17:15;4163.00
2025-05-08 13:17:14;1538.00
2025-05-08 13:17:13;588.00
2025-05-08 13:17:12;8688.00
2025-05-08 13:17:11;1538.00
2025-05-08 13:17:10;8463.00
2025-05-08 13:17:09;6063.00
2025-05-08 13:17:08;9413.00
2025-05-08 13:17:07;3213.00
2025-05-08 13:17:06;4713.00
2025-05-08 13:17:05;2088.00
2025-05-08 13:17:04;8288.00
2025-05-08 13:17:03;3938.00
2025-05-08 13:17:02;5113.00
2025-05-08 13:17:01;6338.00
2025-05-08 13:17:00;7513.00
2025-05-08 13:16:59;1813.00
2025-05-08 13:16:58;4438.00
2025-05-08 13:16:57;4213.00
2025-05-08 13:16:56;2538.00
2025-05-08 13:16:55;138.00
2025-05-08 13:16:54;9188.00
2025-05-08 13:16:53;1588.00
2025-05-08 13:16:52;1013.00
2025-05-08 13:16:51;4938.00
2025-05-08 13:16:50;3488.00
2025-05-08 13:16:49;7788.00
2025-05-08 13:16:48;9463.00
2025-05-08 13:16:47;3713.00
2025-05-08 13:16:46;2538.00
2025-05-08 13:16:45;7788.00
2025-05-08 13:16:44;5663.00
2025-05-08 13:16:43;6838.00
2025-05-08 13:16:42;8963.00
2025-05-08 13:16:41;3263.00
2025-05-08 13:16:40;3988.00
2025-05-08 13:16:39;7788.00
2025-05-08 13:16:38;9913.00
2025-05-08 13:16:37;2813.00
2025-05-08 13:16:36;3538.00
2025-05-08 13:16:35;8788.00
2025-05-08 13:16:34;3988.00
2025-05-08 13:16:33;8288.00
2025-05-08 13:16:32;9238.00
2025-05-08 13:16:31;3763.00
2025-05-08 13:16:30;8738.00
2025-05-08 13:16:29;2313.00
2025-05-08 13:16:28;3988.00
2025-05-08 13:16:27;2088.00
2025-05-08 13:16:26;4713.00
2025-05-08 13:16:25;7563.00
2025-05-08 13:16:24;9963.00
2025-05-08 13:16:23;8513.00
2025-05-08 13:16:22;4938.00
2025-05-08 13:16:21;3463.00
2025-05-08 13:16:20;9563.00
2025-05-08 13:16:19;913.00
2025-05-08 13:16:18;4263.00
2025-05-08 13:16:17;2863.00
2025-05-08 13:16:16;238.00
2025-05-08 13:16:15;4763.00
2025-05-08 13:16:14;9838.00
2025-05-08 13:16:13;6763.00
2025-05-08 13:16:12;2188.00
2025-05-08 13:16:11;6213.00
2025-05-08 13:16:10;7163.00
2025-05-08 13:16:09;9288.00
2025-05-08 13:16:08;463.00
2025-05-08 13:16:07;6663.00
2025-05-08 13:16:06;463.00
2025-05-08 13:16:05;7613.00
2025-05-08 13:16:04;9063.00
2025-05-08 13:16:03;9563.00
2025-05-08 13:16:02;8113.00
2025-05-08 13:16:01;1688.00
2025-05-08 13:16:00;738.00
2025-05-08 13:15:59;5938.00
2025-05-08 13:15:58;1913.00
2025-05-08 13:15:57;4763.00
2025-05-08 13:15:56;4538.00
2025-05-08 13:15:55;738.00
2025-05-08 13:15:54;1238.00
2025-05-08 13:15:53;6938.00
2025-05-08 13:15:52;5263.00
2025-05-08 13:15:51;13.00
2025-05-08 13:15:50;8488.00
2025-05-08 13:15:49;7313.00
2025-05-08 13:15:48;8388.00
2025-05-08 13:15:47;8113.00
2025-05-08 13:15:46;6713.00
2025-05-08 13:15:45;4813.00
2025-05-08 13:15:44;9338.00
2025-05-08 13:15:43;1963.00
2025-05-08 13:15:42;4588.00
2025-05-08 13:15:41;5763.00
2025-05-08 13:15:40;4588.00
2025-05-08 13:15:39;5538.00
2025-05-08 13:15:38;3863.00
2025-05-08 13:15:37;3413.00
2025-05-08 13:15:36;1738.00
2025-05-08 13:15:35;6038.00
2025-05-08 13:15:34;8388.00
2025-05-08 13:15:33;5538.00
2025-05-08 13:15:32;3413.00
2025-05-08 13:15:31;9338.00
2025-05-08 13:15:30;1013.00
2025-05-08 13:15:29;9113.00
2025-05-08 13:15:28;1013.00
2025-05-08 13:15:27;788.00
2025-05-08 13:15:26;6263.00
2025-05-08 13:15:25;3413.00
2025-05-08 13:15:24;8163.00
2025-05-08 13:15:23;1738.00
2025-05-08 13:15:22;2513.00
2025-05-08 13:15:21;4913.00
2025-05-08 13:15:20;2288.00
2025-05-08 13:15:19;563.00
2025-05-08 13:15:18;1438.00
2025-05-08 13:15:17;4288.00
2025-05-08 13:15:16;2738.00
2025-05-08 13:15:15;3463.00
2025-05-08 13:15:14;7713.00
2025-05-08 13:15:13;3913.00
2025-05-08 13:15:12;4638.00
2025-05-08 13:15:11;7988.00
2025-05-08 13:15:10;4413.00
2025-05-08 13:15:09;3463.00
2025-05-08 13:15:08;4638.00
2025-05-08 13:15:07;3463.00
