Fecha y Hora;TT-202 - Temperatura estator bomba B-202
2025-05-08 13:24:20;87.43
2025-05-08 13:24:19;99.18
2025-05-08 13:24:18;8.68
2025-05-08 13:24:17;86.68
2025-05-08 13:24:16;86.68
2025-05-08 13:24:15;62.68
2025-05-08 13:24:14;53.18
2025-05-08 13:24:13;36.43
2025-05-08 13:24:12;75.68
2025-05-08 13:24:11;68.43
2025-05-08 13:24:10;61.18
2025-05-08 13:24:09;96.93
2025-05-08 13:24:08;1.93
2025-05-08 13:24:07;63.93
2025-05-08 13:24:06;39.93
2025-05-08 13:24:05;49.43
2025-05-08 13:24:04;64.43
2025-05-08 13:24:03;59.93
2025-05-08 13:24:02;67.18
2025-05-08 13:24:01;33.68
2025-05-08 13:24:00;78.93
2025-05-08 13:23:59;69.43
2025-05-08 13:23:58;74.43
2025-05-08 13:23:57;52.18
2025-05-08 13:23:56;95.18
2025-05-08 13:23:55;25.93
2025-05-08 13:23:54;78.43
2025-05-08 13:23:53;21.43
2025-05-08 13:23:52;16.93
2025-05-08 13:23:51;25.93
2025-05-08 13:23:50;44.93
2025-05-08 13:23:49;76.18
2025-05-08 13:23:48;63.93
2025-05-08 13:23:47;2.43
2025-05-08 13:23:46;47.68
2025-05-08 13:23:45;74.93
2025-05-08 13:23:44;70.43
2025-05-08 13:23:43;37.43
2025-05-08 13:23:42;84.43
2025-05-08 13:23:41;64.93
2025-05-08 13:23:40;86.18
2025-05-08 13:23:39;67.18
2025-05-08 13:23:38;23.68
2025-05-08 13:23:37;16.93
2025-05-08 13:23:36;76.18
2025-05-08 13:23:35;62.18
2025-05-08 13:23:34;71.68
2025-05-08 13:23:33;68.93
2025-05-08 13:23:32;47.68
2025-05-08 13:23:31;43.18
2025-05-08 13:23:30;81.18
2025-05-08 13:23:29;69.43
2025-05-08 13:23:28;25.93
2025-05-08 13:23:27;68.93
2025-05-08 13:23:26;21.93
2025-05-08 13:23:25;90.68
2025-05-08 13:23:24;62.18
2025-05-08 13:23:23;40.93
2025-05-08 13:23:22;5.18
2025-05-08 13:23:21;59.93
2025-05-08 13:23:20;97.93
2025-05-08 13:23:19;43.68
2025-05-08 13:23:18;81.18
2025-05-08 13:23:17;10.18
2025-05-08 13:23:16;38.68
2025-05-08 13:23:15;95.68
2025-05-08 13:23:14;83.93
2025-05-08 13:23:13;3.43
2025-05-08 13:23:12;45.18
2025-05-08 13:23:11;7.18
2025-05-08 13:23:10;28.93
2025-05-08 13:23:09;13.43
2025-05-08 13:23:08;11.18
2025-05-08 13:23:07;94.43
2025-05-08 13:23:06;70.43
2025-05-08 13:23:05;91.18
2025-05-08 13:23:04;12.93
2025-05-08 13:23:03;77.18
2025-05-08 13:23:02;93.93
2025-05-08 13:23:01;53.18
2025-05-08 13:23:00;50.93
2025-05-08 13:22:59;5.68
2025-05-08 13:22:58;69.93
2025-05-08 13:22:57;19.68
2025-05-08 13:22:56;60.43
2025-05-08 13:22:55;98.43
2025-05-08 13:22:54;58.18
2025-05-08 13:22:53;31.93
2025-05-08 13:22:52;86.68
2025-05-08 13:22:51;63.18
2025-05-08 13:22:50;17.43
2025-05-08 13:22:49;5.68
2025-05-08 13:22:48;48.68
2025-05-08 13:22:47;96.18
2025-05-08 13:22:46;55.93
2025-05-08 13:22:45;63.18
2025-05-08 13:22:44;44.18
2025-05-08 13:22:43;48.68
2025-05-08 13:22:42;0.43
2025-05-08 13:22:41;8.93
2025-05-08 13:22:40;42.93
2025-05-08 13:22:39;47.43
2025-05-08 13:22:38;44.68
2025-05-08 13:22:37;15.68
2025-05-08 13:22:36;55.93
2025-05-08 13:22:35;32.43
2025-05-08 13:22:34;80.43
2025-05-08 13:22:33;84.43
2025-05-08 13:22:32;51.43
2025-05-08 13:22:31;94.43
2025-05-08 13:22:30;30.18
2025-05-08 13:22:29;60.93
2025-05-08 13:22:28;61.43
2025-05-08 13:22:27;56.43
2025-05-08 13:22:26;87.18
2025-05-08 13:22:25;32.43
2025-05-08 13:22:24;82.68
2025-05-08 13:22:23;89.93
2025-05-08 13:22:22;8.93
2025-05-08 13:22:21;64.68
2025-05-08 13:22:20;9.93
2025-05-08 13:22:19;2.18
2025-05-08 13:22:18;17.18
2025-05-08 13:22:17;76.43
2025-05-08 13:22:16;85.93
2025-05-08 13:22:15;9.93
2025-05-08 13:22:14;99.93
2025-05-08 13:22:13;46.93
2025-05-08 13:22:12;6.18
2025-05-08 13:22:11;1.68
2025-05-08 13:22:10;45.68
2025-05-08 13:22:09;29.43
2025-05-08 13:22:08;75.93
2025-05-08 13:22:07;91.43
2025-05-08 13:22:06;54.18
2025-05-08 13:22:05;16.18
2025-05-08 13:22:04;51.43
2025-05-08 13:22:03;23.43
2025-05-08 13:22:02;92.68
2025-05-08 13:22:01;70.93
2025-05-08 13:22:00;13.93
2025-05-08 13:21:59;47.43
2025-05-08 13:21:58;65.93
2025-05-08 13:21:57;4.43
2025-05-08 13:21:56;78.18
2025-05-08 13:21:55;23.43
2025-05-08 13:21:54;9.43
2025-05-08 13:21:53;64.18
2025-05-08 13:21:52;30.18
2025-05-08 13:21:51;70.93
2025-05-08 13:21:50;7.18
2025-05-08 13:21:49;23.43
2025-05-08 13:21:48;68.68
2025-05-08 13:21:47;9.43
2025-05-08 13:21:46;39.68
2025-05-08 13:21:45;56.93
2025-05-08 13:21:44;50.18
2025-05-08 13:21:43;23.93
2025-05-08 13:21:42;49.68
2025-05-08 13:21:41;28.93
2025-05-08 13:21:40;26.18
2025-05-08 13:21:39;1.43
2025-05-08 13:21:38;60.68
2025-05-08 13:21:37;44.43
2025-05-08 13:21:36;62.93
2025-05-08 13:21:35;13.68
2025-05-08 13:21:34;52.43
2025-05-08 13:21:33;71.43
2025-05-08 13:21:32;80.93
2025-05-08 13:21:31;64.68
2025-05-08 13:21:30;40.68
2025-05-08 13:21:29;36.68
2025-05-08 13:21:28;12.68
2025-05-08 13:21:27;3.68
2025-05-08 13:21:26;77.43
2025-05-08 13:21:25;96.43
2025-05-08 13:21:24;20.43
2025-05-08 13:21:23;13.18
2025-05-08 13:21:22;15.43
2025-05-08 13:21:21;16.68
2025-05-08 13:21:20;98.18
2025-05-08 13:21:19;0.43
2025-05-08 13:21:18;50.68
2025-05-08 13:21:17;24.43
2025-05-08 13:21:16;41.18
2025-05-08 13:21:15;33.93
2025-05-08 13:21:14;57.93
2025-05-08 13:21:13;27.18
2025-05-08 13:21:12;88.68
2025-05-08 13:21:11;62.93
2025-05-08 13:21:10;0.93
2025-05-08 13:21:09;31.18
2025-05-08 13:21:08;24.43
2025-05-08 13:21:07;27.68
2025-05-08 13:21:06;-85.03
2025-05-08 13:21:05;32.18
2025-05-08 13:21:04;1.93
2025-05-08 13:21:03;60.68
2025-05-08 13:21:02;32.18
2025-05-08 13:21:01;72.43
2025-05-08 13:21:00;26.68
2025-05-08 13:20:59;76.93
2025-05-08 13:20:58;8.18
2025-05-08 13:20:57;22.68
2025-05-08 13:20:56;53.43
2025-05-08 13:20:55;5.93
2025-05-08 13:20:54;65.68
2025-05-08 13:20:53;18.18
2025-05-08 13:20:52;65.18
2025-05-08 13:20:51;98.68
2025-05-08 13:20:50;17.68
2025-05-08 13:20:49;8.68
2025-05-08 13:20:48;79.68
2025-05-08 13:20:47;12.68
2025-05-08 13:20:46;13.18
2025-05-08 13:20:45;3.68
2025-05-08 13:20:44;23.18
2025-05-08 13:20:43;48.93
2025-05-08 13:20:42;91.93
2025-05-08 13:20:41;8.18
2025-05-08 13:20:40;22.68
2025-05-08 13:20:39;29.93
2025-05-08 13:20:38;56.18
2025-05-08 13:20:37;-41.53
2025-05-08 13:20:36;-56.78
2025-05-08 13:20:35;-4.78
2025-05-08 13:20:34;-6.53
2025-05-08 13:20:33;-9.28
2025-05-08 13:20:32;-87.53
2025-05-08 13:20:31;-41.03
2025-05-08 13:20:30;51.68
2025-05-08 13:20:29;92.43
2025-05-08 13:20:28;32.68
2025-05-08 13:20:27;39.93
2025-05-08 13:20:26;29.93
2025-05-08 13:20:25;-63.78
2025-05-08 13:20:24;72.93
2025-05-08 13:20:23;58.93
2025-05-08 13:20:22;58.93
2025-05-08 13:20:21;-85.03
2025-05-08 13:20:20;6.43
2025-05-08 13:20:19;-63.78
2025-05-08 13:20:18;11.43
2025-05-08 13:20:17;58.93
2025-05-08 13:20:16;42.18
2025-05-08 13:20:15;92.43
2025-05-08 13:20:14;-1.78
2025-05-08 13:20:13;-61.03
2025-05-08 13:20:12;75.68
2025-05-08 13:20:11;32.68
2025-05-08 13:20:10;-96.78
2025-05-08 13:20:09;-58.78
2025-05-08 13:20:08;-94.53
2025-05-08 13:20:07;80.18
2025-05-08 13:20:06;-61.03
2025-05-08 13:20:05;85.18
2025-05-08 13:20:04;-5.78
2025-05-08 13:20:03;-66.78
2025-05-08 13:20:02;-31.53
2025-05-08 13:20:01;-81.28
2025-05-08 13:20:00;-94.53
2025-05-08 13:19:59;-82.28
2025-05-08 13:19:58;82.93
2025-05-08 13:19:57;-73.28
2025-05-08 13:19:56;-87.28
2025-05-08 13:19:55;1.93
2025-05-08 13:19:54;-18.53
2025-05-08 13:19:53;-66.03
2025-05-08 13:19:52;-42.03
2025-05-08 13:19:51;-11.28
2025-05-08 13:19:50;-80.03
2025-05-08 13:19:49;-85.03
2025-05-08 13:19:48;-44.28
2025-05-08 13:19:47;-61.03
2025-05-08 13:19:46;-56.53
2025-05-08 13:19:45;-38.78
2025-05-08 13:19:44;-72.28
2025-05-08 13:19:43;-76.28
2025-05-08 13:19:42;-0.28
2025-05-08 13:19:41;-24.28
2025-05-08 13:19:40;-33.78
2025-05-08 13:19:39;-95.78
2025-05-08 13:19:38;-62.78
2025-05-08 13:19:37;-56.03
2025-05-08 13:19:36;-15.28
2025-05-08 13:19:35;-63.28
2025-05-08 13:19:34;-54.28
2025-05-08 13:19:33;-83.03
2025-05-08 13:19:32;-83.53
2025-05-08 13:19:31;-75.78
2025-05-08 13:19:30;-10.28
2025-05-08 13:19:29;-51.78
2025-05-08 13:19:28;-67.78
2025-05-08 13:19:27;-48.78
2025-05-08 13:19:26;-36.03
2025-05-08 13:19:25;-22.53
2025-05-08 13:19:24;-67.78
2025-05-08 13:19:23;-55.53
2025-05-08 13:19:22;-91.28
2025-05-08 13:19:21;-34.28
2025-05-08 13:19:20;-84.03
2025-05-08 13:19:19;-96.28
2025-05-08 13:19:18;-10.28
2025-05-08 13:19:17;-34.28
2025-05-08 13:19:16;-98.53
2025-05-08 13:19:15;-70.03
2025-05-08 13:19:14;-50.53
2025-05-08 13:19:13;-67.78
2025-05-08 13:19:12;-22.03
2025-05-08 13:19:11;-24.78
2025-05-08 13:19:10;-50.53
2025-05-08 13:19:09;-96.28
2025-05-08 13:19:08;-67.28
2025-05-08 13:19:07;-62.78
2025-05-08 13:19:06;-48.28
2025-05-08 13:19:05;-53.28
2025-05-08 13:19:04;-89.03
2025-05-08 13:19:03;-60.53
2025-05-08 13:19:02;-55.53
2025-05-08 13:19:01;-36.78
2025-05-08 13:19:00;-49.03
2025-05-08 13:18:59;-32.28
2025-05-08 13:18:58;-49.03
2025-05-08 13:18:57;-71.78
2025-05-08 13:18:56;-14.78
2025-05-08 13:18:55;-24.28
2025-05-08 13:18:54;-7.53
2025-05-08 13:18:53;-37.28
2025-05-08 13:18:52;-41.78
2025-05-08 13:18:51;-1.53
2025-05-08 13:18:50;-75.78
2025-05-08 13:18:49;-97.03
2025-05-08 13:18:48;-92.53
2025-05-08 13:18:47;-73.03
2025-05-08 13:18:46;-36.03
2025-05-08 13:18:45;-61.78
2025-05-08 13:18:44;-38.28
2025-05-08 13:18:43;-14.28
2025-05-08 13:18:42;-78.53
2025-05-08 13:18:41;-45.03
2025-05-08 13:18:40;-99.78
2025-05-08 13:18:39;-59.53
2025-05-08 13:18:38;-85.28
2025-05-08 13:18:37;-26.53
2025-05-08 13:18:36;-64.53
2025-05-08 13:18:35;-2.53
2025-05-08 13:18:34;-74.03
2025-05-08 13:18:33;-31.03
2025-05-08 13:18:32;-47.78
2025-05-08 13:18:31;-78.53
2025-05-08 13:18:30;-26.78
2025-05-08 13:18:29;-11.03
2025-05-08 13:18:28;-72.03
2025-05-08 13:18:27;-70.28
2025-05-08 13:18:26;-27.78
2025-05-08 13:18:25;-94.78
2025-05-08 13:18:24;-85.28
2025-05-08 13:18:23;-14.28
2025-05-08 13:18:22;-7.03
2025-05-08 13:18:21;-68.53
2025-05-08 13:18:20;-78.03
2025-05-08 13:18:19;-40.03
2025-05-08 13:18:18;-89.78
2025-05-08 13:18:17;-47.28
2025-05-08 13:18:16;-2.03
2025-05-08 13:18:15;-21.53
2025-05-08 13:18:14;-99.78
2025-05-08 13:18:13;-40.03
2025-05-08 13:18:12;-99.28
2025-05-08 13:18:11;-42.28
2025-05-08 13:18:10;-93.78
2025-05-08 13:18:09;-44.03
2025-05-08 13:18:08;-18.28
2025-05-08 13:18:07;-7.03
2025-05-08 13:18:06;-94.28
2025-05-08 13:18:05;-6.53
2025-05-08 13:18:04;-88.03
2025-05-08 13:18:03;-92.53
2025-05-08 13:18:02;-78.03
2025-05-08 13:18:01;-39.03
2025-05-08 13:18:00;-36.78
2025-05-08 13:17:59;-39.03
2025-05-08 13:17:58;-38.03
2025-05-08 13:17:57;-2.28
2025-05-08 13:17:56;-53.78
2025-05-08 13:17:55;-31.28
2025-05-08 13:17:54;-51.28
2025-05-08 13:17:53;-54.03
2025-05-08 13:17:52;-40.03
2025-05-08 13:17:51;-96.53
2025-05-08 13:17:50;-48.53
2025-05-08 13:17:49;-3.78
2025-05-08 13:17:48;-70.28
2025-05-08 13:17:47;-13.28
2025-05-08 13:17:46;-60.78
2025-05-08 13:17:45;-13.28
2025-05-08 13:17:44;-99.03
2025-05-08 13:17:43;-25.03
2025-05-08 13:17:42;-41.78
2025-05-08 13:17:41;-13.28
2025-05-08 13:17:40;-87.53
2025-05-08 13:17:39;-79.28
2025-05-08 13:17:38;-25.03
2025-05-08 13:17:37;-17.78
2025-05-08 13:17:36;-49.03
2025-05-08 13:17:35;-87.03
2025-05-08 13:17:34;-79.28
2025-05-08 13:17:33;-8.78
2025-05-08 13:17:32;-8.78
2025-05-08 13:17:31;-84.28
2025-05-08 13:17:30;-41.28
2025-05-08 13:17:29;-29.53
2025-05-08 13:17:28;-46.78
2025-05-08 13:17:27;-25.03
2025-05-08 13:17:26;-73.28
2025-05-08 13:17:25;-14.53
2025-05-08 13:17:24;-2.28
2025-05-08 13:17:23;-44.78
2025-05-08 13:17:22;-10.53
2025-05-08 13:17:21;-81.53
2025-05-08 13:17:20;-55.78
2025-05-08 13:17:19;-79.28
2025-05-08 13:17:18;-65.28
2025-05-08 13:17:17;-60.28
2025-05-08 13:17:16;-36.78
2025-05-08 13:17:15;-46.28
2025-05-08 13:17:14;-93.78
2025-05-08 13:17:13;-92.78
2025-05-08 13:17:12;-67.53
2025-05-08 13:17:11;-91.53
2025-05-08 13:17:10;-62.53
2025-05-08 13:17:09;-49.78
2025-05-08 13:17:08;-73.78
2025-05-08 13:17:07;-6.78
2025-05-08 13:17:06;-76.03
2025-05-08 13:17:05;-52.03
2025-05-08 13:17:04;-59.28
2025-05-08 13:17:03;-47.03
2025-05-08 13:17:02;-81.53
2025-05-08 13:17:01;-72.03
2025-05-08 13:17:00;-40.78
2025-05-08 13:16:59;-69.78
2025-05-08 13:16:58;-60.28
2025-05-08 13:16:57;-81.53
2025-05-08 13:16:56;-7.78
2025-05-08 13:16:55;-58.28
2025-05-08 13:16:54;-2.28
2025-05-08 13:16:53;-77.28
2025-05-08 13:16:52;-2.28
2025-05-08 13:16:51;-80.03
2025-05-08 13:16:50;-43.03
2025-05-08 13:16:49;-24.03
2025-05-08 13:16:48;-12.28
2025-05-08 13:16:47;-0.03
2025-05-08 13:16:46;-21.78
2025-05-08 13:16:45;-95.53
2025-05-08 13:16:44;-97.78
2025-05-08 13:16:43;-88.28
2025-05-08 13:16:42;-91.03
2025-05-08 13:16:41;-48.03
2025-05-08 13:16:40;-47.53
2025-05-08 13:16:39;-19.03
2025-05-08 13:16:38;-7.28
2025-05-08 13:16:37;-19.03
2025-05-08 13:16:36;-5.03
2025-05-08 13:16:35;-0.03
2025-05-08 13:16:34;-28.53
2025-05-08 13:16:33;-38.03
2025-05-08 13:16:32;-59.78
2025-05-08 13:16:31;-52.53
2025-05-08 13:16:30;-90.53
2025-05-08 13:16:29;-95.03
2025-05-08 13:16:28;-95.03
2025-05-08 13:16:27;-62.03
2025-05-08 13:16:26;-85.53
2025-05-08 13:16:25;-64.28
2025-05-08 13:16:24;-80.53
2025-05-08 13:16:23;-63.28
2025-05-08 13:16:22;-74.53
2025-05-08 13:16:21;-39.28
2025-05-08 13:16:20;-65.03
2025-05-08 13:16:19;-61.53
2025-05-08 13:16:18;-47.03
2025-05-08 13:16:17;-51.03
2025-05-08 13:16:16;-27.03
2025-05-08 13:16:15;-62.78
2025-05-08 13:16:14;-24.78
2025-05-08 13:16:13;-91.78
2025-05-08 13:16:12;-65.53
2025-05-08 13:16:11;-15.28
2025-05-08 13:16:10;-44.78
2025-05-08 13:16:09;-90.03
2025-05-08 13:16:08;-85.03
2025-05-08 13:16:07;-94.53
2025-05-08 13:16:06;-13.53
2025-05-08 13:16:05;-44.78
2025-05-08 13:16:04;-63.78
2025-05-08 13:16:03;-40.28
2025-05-08 13:16:02;-13.53
2025-05-08 13:16:01;-66.03
2025-05-08 13:16:00;-28.03
2025-05-08 13:15:59;-44.78
2025-05-08 13:15:58;-75.53
2025-05-08 13:15:57;-9.03
2025-05-08 13:15:56;-46.03
2025-05-08 13:15:55;-18.53
2025-05-08 13:15:54;-73.28
2025-05-08 13:15:53;-85.03
2025-05-08 13:15:52;-19.28
2025-05-08 13:15:51;-4.78
2025-05-08 13:15:50;-9.78
2025-05-08 13:15:49;-93.53
2025-05-08 13:15:48;-9.78
2025-05-08 13:15:47;-53.78
2025-05-08 13:15:46;-27.53
2025-05-08 13:15:45;-65.53
2025-05-08 13:15:44;-91.78
2025-05-08 13:15:43;-3.53
2025-05-08 13:15:42;-13.03
2025-05-08 13:15:41;-39.28
2025-05-08 13:15:40;-87.28
2025-05-08 13:15:39;-27.53
2025-05-08 13:15:38;-67.78
2025-05-08 13:15:37;-89.03
2025-05-08 13:15:36;-27.03
2025-05-08 13:15:35;-65.53
2025-05-08 13:15:34;-1.28
2025-05-08 13:15:33;-10.78
2025-05-08 13:15:32;-67.78
2025-05-08 13:15:31;-3.53
2025-05-08 13:15:30;-34.28
2025-05-08 13:15:29;-70.03
2025-05-08 13:15:28;-63.28
2025-05-08 13:15:27;-8.53
2025-05-08 13:15:26;-89.03
2025-05-08 13:15:25;-88.53
2025-05-08 13:15:24;-38.28
2025-05-08 13:15:23;-18.78
2025-05-08 13:15:22;-45.53
2025-05-08 13:15:21;-88.53
2025-05-08 13:15:20;-98.78
2025-05-08 13:15:19;-1.03
2025-05-08 13:15:18;-18.28
2025-05-08 13:15:17;-59.03
2025-05-08 13:15:16;-38.78
2025-05-08 13:15:15;-43.28
2025-05-08 13:15:14;-41.03
2025-05-08 13:15:13;-27.03
2025-05-08 13:15:12;-8.03
2025-05-08 13:15:11;-62.28
2025-05-08 13:15:10;-27.03
2025-05-08 13:15:09;-93.53
2025-05-08 13:15:08;-20.28
2025-05-08 13:15:07;-86.28
2025-05-08 13:15:06;-33.78
2025-05-08 13:15:05;-67.28
2025-05-08 13:15:04;-98.53
2025-05-08 13:15:03;-93.53
2025-05-08 13:15:02;-26.53
2025-05-08 13:15:01;-51.03
2025-05-08 13:15:00;-60.03
2025-05-08 13:14:59;-67.28
2025-05-08 13:14:58;-86.28
2025-05-08 13:14:57;-71.78
2025-05-08 13:14:56;-71.28
2025-05-08 13:14:55;-47.78
2025-05-08 13:14:54;-12.53
2025-05-08 13:14:53;-86.28
2025-05-08 13:14:52;-98.03
2025-05-08 13:14:51;-5.28
2025-05-08 13:14:50;-76.78
2025-05-08 13:14:49;-37.28
2025-05-08 13:14:48;-27.78
2025-05-08 13:14:47;-6.53
2025-05-08 13:14:46;-60.28
2025-05-08 13:14:45;-97.03
2025-05-08 13:14:44;-2.53
2025-05-08 13:14:43;-61.78
2025-05-08 13:14:42;-23.78
2025-05-08 13:14:41;-9.78
2025-05-08 13:14:40;-2.53
2025-05-08 13:14:39;-38.28
2025-05-08 13:14:38;-12.03
2025-05-08 13:14:37;-93.03
2025-05-08 13:14:36;-64.53
2025-05-08 13:14:35;-69.03
2025-05-08 13:14:34;-94.78
2025-05-08 13:14:33;-32.78
2025-05-08 13:14:32;-6.53
2025-05-08 13:14:31;-70.28
2025-05-08 13:14:30;-41.78
2025-05-08 13:14:29;-87.03
2025-05-08 13:14:28;-44.53
2025-05-08 13:14:27;-32.28
2025-05-08 13:14:26;-7.03
2025-05-08 13:14:25;-80.28
2025-05-08 13:14:24;-23.78
2025-05-08 13:14:23;-40.03
2025-05-08 13:14:22;-40.03
2025-05-08 13:14:21;-80.78
