Fecha y Hora;TT-102 - Temperatura estator bomba B-102
2025-05-08 13:22:12;5.18
2025-05-08 13:22:11;45.93
2025-05-08 13:22:10;85.43
2025-05-08 13:22:09;83.18
2025-05-08 13:22:08;20.18
2025-05-08 13:22:07;54.68
2025-05-08 13:22:06;72.18
2025-05-08 13:22:05;69.93
2025-05-08 13:22:04;81.68
2025-05-08 13:22:03;77.18
2025-05-08 13:22:02;55.93
2025-05-08 13:22:01;34.18
2025-05-08 13:22:00;12.93
2025-05-08 13:21:59;10.68
2025-05-08 13:21:58;50.93
2025-05-08 13:21:57;44.18
2025-05-08 13:21:56;72.68
2025-05-08 13:21:55;91.68
2025-05-08 13:21:54;3.93
2025-05-08 13:21:53;91.68
2025-05-08 13:21:52;69.93
2025-05-08 13:21:51;3.43
2025-05-08 13:21:50;6.18
2025-05-08 13:21:49;63.18
2025-05-08 13:21:48;86.68
2025-05-08 13:21:47;8.43
2025-05-08 13:21:46;24.68
2025-05-08 13:21:45;51.43
2025-05-08 13:21:44;22.93
2025-05-08 13:21:43;68.18
2025-05-08 13:21:42;3.43
2025-05-08 13:21:41;92.18
2025-05-08 13:21:40;79.93
2025-05-08 13:21:39;0.43
2025-05-08 13:21:38;90.93
2025-05-08 13:21:37;43.43
2025-05-08 13:21:36;57.43
2025-05-08 13:21:35;76.93
2025-05-08 13:21:34;1.68
2025-05-08 13:21:33;94.43
2025-05-08 13:21:32;44.18
2025-05-08 13:21:31;59.18
2025-05-08 13:21:30;35.18
2025-05-08 13:21:29;85.93
2025-05-08 13:21:28;42.93
2025-05-08 13:21:27;52.93
2025-05-08 13:21:26;50.18
2025-05-08 13:21:25;78.68
2025-05-08 13:21:24;60.18
2025-05-08 13:21:23;36.18
2025-05-08 13:21:22;55.18
2025-05-08 13:21:21;1.68
2025-05-08 13:21:20;97.18
2025-05-08 13:21:19;40.18
2025-05-08 13:21:18;45.18
2025-05-08 13:21:17;64.18
2025-05-08 13:21:16;35.68
2025-05-08 13:21:15;78.18
2025-05-08 13:21:14;52.43
2025-05-08 13:21:13;4.93
2025-05-08 13:21:12;83.18
2025-05-08 13:21:11;61.93
2025-05-08 13:21:10;40.68
2025-05-08 13:21:09;70.93
2025-05-08 13:21:08;23.43
2025-05-08 13:21:07;5.43
2025-05-08 13:21:06;41.68
2025-05-08 13:21:05;76.43
2025-05-08 13:21:04;65.18
2025-05-08 13:21:03;78.68
2025-05-08 13:21:02;50.18
2025-05-08 13:21:01;50.18
2025-05-08 13:21:00;11.68
2025-05-08 13:20:59;54.68
2025-05-08 13:20:58;26.18
2025-05-08 13:20:57;21.68
2025-05-08 13:20:56;93.18
2025-05-08 13:20:55;9.93
2025-05-08 13:20:54;38.43
2025-05-08 13:20:53;12.68
2025-05-08 13:20:52;4.93
2025-05-08 13:20:51;42.93
2025-05-08 13:20:50;66.93
2025-05-08 13:20:49;26.68
2025-05-08 13:20:48;74.18
2025-05-08 13:20:47;90.43
2025-05-08 13:20:46;52.93
2025-05-08 13:20:45;36.18
2025-05-08 13:20:44;86.43
2025-05-08 13:20:43;71.93
2025-05-08 13:20:42;14.93
2025-05-08 13:20:41;57.43
2025-05-08 13:20:40;17.18
2025-05-08 13:20:39;93.18
2025-05-08 13:20:38;9.93
2025-05-08 13:20:37;-92.28
2025-05-08 13:20:36;-7.53
2025-05-08 13:20:35;-86.78
2025-05-08 13:20:34;-12.03
2025-05-08 13:20:33;-69.53
2025-05-08 13:20:32;-47.78
2025-05-08 13:20:31;-46.53
2025-05-08 13:20:30;46.18
2025-05-08 13:20:29;32.18
2025-05-08 13:20:28;27.18
2025-05-08 13:20:27;72.43
2025-05-08 13:20:26;83.68
2025-05-08 13:20:25;8.18
2025-05-08 13:20:24;12.68
2025-05-08 13:20:23;36.68
2025-05-08 13:20:22;76.93
2025-05-08 13:20:21;5.93
2025-05-08 13:20:20;24.43
2025-05-08 13:20:19;39.43
2025-05-08 13:20:18;29.43
2025-05-08 13:20:17;22.18
2025-05-08 13:20:16;36.68
2025-05-08 13:20:15;86.93
2025-05-08 13:20:14;65.68
2025-05-08 13:20:13;29.93
2025-05-08 13:20:12;48.43
2025-05-08 13:20:11;27.18
2025-05-08 13:20:10;70.68
2025-05-08 13:20:09;32.18
2025-05-08 13:20:08;41.68
2025-05-08 13:20:07;24.43
2025-05-08 13:20:06;29.93
2025-05-08 13:20:05;38.93
2025-05-08 13:20:04;-28.03
2025-05-08 13:20:03;-48.78
2025-05-08 13:20:02;-58.78
2025-05-08 13:20:01;-53.78
2025-05-08 13:20:00;41.68
2025-05-08 13:19:59;8.68
2025-05-08 13:19:58;77.43
2025-05-08 13:19:57;77.43
2025-05-08 13:19:56;25.43
2025-05-08 13:19:55;41.68
2025-05-08 13:19:54;48.93
2025-05-08 13:19:53;5.93
2025-05-08 13:19:52;70.68
2025-05-08 13:19:51;46.68
2025-05-08 13:19:50;65.68
2025-05-08 13:19:49;72.93
2025-05-08 13:19:48;23.18
2025-05-08 13:19:47;65.68
2025-05-08 13:19:46;56.18
2025-05-08 13:19:45;-89.53
2025-05-08 13:19:44;-85.03
2025-05-08 13:19:43;-77.28
2025-05-08 13:19:42;-1.28
2025-05-08 13:19:41;-80.03
2025-05-08 13:19:40;-94.03
2025-05-08 13:19:39;-96.78
2025-05-08 13:19:38;-54.28
2025-05-08 13:19:37;56.68
2025-05-08 13:19:36;-37.53
2025-05-08 13:19:35;72.93
2025-05-08 13:19:34;58.43
2025-05-08 13:19:33;-65.03
2025-05-08 13:19:32;-84.53
2025-05-08 13:19:31;-76.78
2025-05-08 13:19:30;-56.53
2025-05-08 13:19:29;-57.28
2025-05-08 13:19:28;-73.28
2025-05-08 13:19:27;42.18
2025-05-08 13:19:26;-13.03
2025-05-08 13:19:25;-37.53
2025-05-08 13:19:24;-73.28
2025-05-08 13:19:23;-92.28
2025-05-08 13:19:22;-96.78
2025-05-08 13:19:21;-1.78
2025-05-08 13:19:20;-11.28
2025-05-08 13:19:19;-11.28
2025-05-08 13:19:18;-25.28
2025-05-08 13:19:17;37.68
2025-05-08 13:19:16;37.68
2025-05-08 13:19:15;-75.53
2025-05-08 13:19:14;-32.53
2025-05-08 13:19:13;-73.28
2025-05-08 13:19:12;-13.53
2025-05-08 13:19:11;-30.28
2025-05-08 13:19:10;-87.28
2025-05-08 13:19:09;-56.53
2025-05-08 13:19:08;-82.28
2025-05-08 13:19:07;-13.53
2025-05-08 13:19:06;-70.53
2025-05-08 13:19:05;-58.78
2025-05-08 13:19:04;56.68
2025-05-08 13:19:03;56.68
2025-05-08 13:19:02;-56.53
2025-05-08 13:19:01;-28.28
2025-05-08 13:19:00;-31.03
2025-05-08 13:18:59;-78.53
2025-05-08 13:18:58;-85.78
2025-05-08 13:18:57;-32.03
2025-05-08 13:18:56;-65.53
2025-05-08 13:18:55;-29.78
2025-05-08 13:18:54;-13.03
2025-05-08 13:18:53;-4.78
2025-05-08 13:18:52;-69.03
2025-05-08 13:18:51;-2.53
2025-05-08 13:18:50;-76.78
2025-05-08 13:18:49;-43.28
2025-05-08 13:18:48;-38.78
2025-05-08 13:18:47;-45.53
2025-05-08 13:18:46;-37.03
2025-05-08 13:18:45;-98.53
2025-05-08 13:18:44;-20.28
2025-05-08 13:18:43;-51.03
2025-05-08 13:18:42;-60.53
2025-05-08 13:18:41;-72.28
2025-05-08 13:18:40;-50.53
2025-05-08 13:18:39;-96.28
2025-05-08 13:18:38;-22.03
2025-05-08 13:18:37;-41.53
2025-05-08 13:18:36;-65.53
2025-05-08 13:18:35;-17.53
2025-05-08 13:18:34;-79.53
2025-05-08 13:18:33;-3.53
2025-05-08 13:18:32;-53.28
2025-05-08 13:18:31;-46.03
2025-05-08 13:18:30;-44.53
2025-05-08 13:18:29;-78.53
2025-05-08 13:18:28;-18.28
2025-05-08 13:18:27;-30.53
2025-05-08 13:18:26;-88.03
2025-05-08 13:18:25;-0.28
2025-05-08 13:18:24;-41.03
2025-05-08 13:18:23;-29.28
2025-05-08 13:18:22;-89.03
2025-05-08 13:18:21;-19.28
2025-05-08 13:18:20;-14.78
2025-05-08 13:18:19;-22.03
2025-05-08 13:18:18;-36.03
2025-05-08 13:18:17;-48.28
2025-05-08 13:18:16;-57.78
2025-05-08 13:18:15;-27.03
2025-05-08 13:18:14;-5.28
2025-05-08 13:18:13;-86.28
2025-05-08 13:18:12;-59.53
2025-05-08 13:18:11;-64.53
2025-05-08 13:18:10;-99.28
2025-05-08 13:18:09;-26.03
2025-05-08 13:18:08;-23.78
2025-05-08 13:18:07;-12.53
2025-05-08 13:18:06;-99.78
2025-05-08 13:18:05;-28.78
2025-05-08 13:18:04;-48.28
2025-05-08 13:18:03;-98.03
2025-05-08 13:18:02;-14.78
2025-05-08 13:18:01;-16.03
2025-05-08 13:18:00;-54.53
2025-05-08 13:17:59;-30.53
2025-05-08 13:17:58;-74.78
2025-05-08 13:17:57;-48.53
2025-05-08 13:17:56;-26.28
2025-05-08 13:17:55;-58.53
2025-05-08 13:17:54;-11.53
2025-05-08 13:17:53;-0.28
2025-05-08 13:17:52;-55.03
2025-05-08 13:17:51;-47.28
2025-05-08 13:17:50;-49.53
2025-05-08 13:17:49;-26.03
2025-05-08 13:17:48;-52.28
2025-05-08 13:17:47;-64.03
2025-05-08 13:17:46;-75.78
2025-05-08 13:17:45;-18.78
2025-05-08 13:17:44;-49.78
2025-05-08 13:17:43;-30.53
2025-05-08 13:17:42;-56.78
2025-05-08 13:17:41;-18.78
2025-05-08 13:17:40;-93.03
2025-05-08 13:17:39;-84.78
2025-05-08 13:17:38;-7.03
2025-05-08 13:17:37;-45.03
2025-05-08 13:17:36;-50.03
2025-05-08 13:17:35;-47.28
2025-05-08 13:17:34;-46.78
2025-05-08 13:17:33;-69.03
2025-05-08 13:17:32;-59.53
2025-05-08 13:17:31;-66.28
2025-05-08 13:17:30;-1.53
2025-05-08 13:17:29;-35.03
2025-05-08 13:17:28;-14.28
2025-05-08 13:17:27;-47.28
2025-05-08 13:17:26;-10.03
2025-05-08 13:17:25;-20.03
2025-05-08 13:17:24;-7.78
2025-05-08 13:17:23;-50.28
2025-05-08 13:17:22;-80.28
2025-05-08 13:17:21;-8.78
2025-05-08 13:17:20;-61.28
2025-05-08 13:17:19;-46.78
2025-05-08 13:17:18;-70.78
2025-05-08 13:17:17;-61.28
2025-05-08 13:17:16;-59.03
2025-05-08 13:17:15;-6.53
2025-05-08 13:17:14;-2.03
2025-05-08 13:17:13;-65.28
2025-05-08 13:17:12;-73.03
2025-05-08 13:17:11;-97.03
2025-05-08 13:17:10;-13.28
2025-05-08 13:17:09;-31.78
2025-05-08 13:17:08;-55.78
2025-05-08 13:17:07;-34.03
2025-05-08 13:17:06;-36.28
2025-05-08 13:17:05;-57.53
2025-05-08 13:17:04;-81.53
2025-05-08 13:17:03;-93.28
2025-05-08 13:17:02;-87.03
2025-05-08 13:17:01;-94.28
2025-05-08 13:17:00;-91.53
2025-05-08 13:16:59;-75.28
2025-05-08 13:16:58;-65.78
2025-05-08 13:16:57;-37.28
2025-05-08 13:16:56;-13.28
2025-05-08 13:16:55;-30.78
2025-05-08 13:16:54;-7.78
2025-05-08 13:16:53;-23.53
2025-05-08 13:16:52;-7.78
2025-05-08 13:16:51;-62.03
2025-05-08 13:16:50;-93.78
2025-05-08 13:16:49;-29.53
2025-05-08 13:16:48;-63.03
2025-05-08 13:16:47;-36.78
2025-05-08 13:16:46;-3.78
2025-05-08 13:16:45;-55.78
2025-05-08 13:16:44;-44.03
2025-05-08 13:16:43;-55.78
2025-05-08 13:16:42;-6.03
2025-05-08 13:16:41;-70.28
2025-05-08 13:16:40;-48.53
2025-05-08 13:16:39;-41.28
2025-05-08 13:16:38;-67.53
2025-05-08 13:16:37;-20.03
2025-05-08 13:16:36;-6.03
2025-05-08 13:16:35;-27.28
2025-05-08 13:16:34;-34.03
2025-05-08 13:16:33;-65.28
2025-05-08 13:16:32;-51.28
2025-05-08 13:16:31;-25.03
2025-05-08 13:16:30;-72.53
2025-05-08 13:16:29;-0.53
2025-05-08 13:16:28;-45.78
2025-05-08 13:16:27;-8.28
2025-05-08 13:16:26;-91.03
2025-05-08 13:16:25;-69.78
2025-05-08 13:16:24;-40.78
2025-05-08 13:16:23;-85.53
2025-05-08 13:16:22;-80.03
2025-05-08 13:16:21;-21.28
2025-05-08 13:16:20;-25.28
2025-05-08 13:16:19;-62.53
2025-05-08 13:16:18;-52.53
2025-05-08 13:16:17;-97.28
2025-05-08 13:16:16;-54.28
2025-05-08 13:16:15;-63.78
2025-05-08 13:16:14;-71.03
2025-05-08 13:16:13;-97.28
2025-05-08 13:16:12;-2.28
2025-05-08 13:16:11;-97.28
2025-05-08 13:16:10;-95.53
2025-05-08 13:16:09;-45.78
2025-05-08 13:16:08;-62.03
2025-05-08 13:16:07;-31.28
2025-05-08 13:16:06;-19.03
2025-05-08 13:16:05;-7.78
2025-05-08 13:16:04;-0.53
2025-05-08 13:16:03;-91.03
2025-05-08 13:16:02;-19.03
2025-05-08 13:16:01;-71.53
2025-05-08 13:16:00;-33.53
2025-05-08 13:15:59;-59.78
2025-05-08 13:15:58;-35.78
2025-05-08 13:15:57;-14.53
2025-05-08 13:15:56;-28.03
2025-05-08 13:15:55;-69.28
2025-05-08 13:15:54;-78.78
2025-05-08 13:15:53;-7.28
2025-05-08 13:15:52;-70.03
2025-05-08 13:15:51;-74.53
2025-05-08 13:15:50;-15.28
2025-05-08 13:15:49;-44.28
2025-05-08 13:15:48;-46.53
2025-05-08 13:15:47;-59.28
2025-05-08 13:15:46;-19.03
2025-05-08 13:15:45;-25.78
2025-05-08 13:15:44;-42.53
2025-05-08 13:15:43;-9.03
2025-05-08 13:15:42;-14.03
2025-05-08 13:15:41;-61.53
2025-05-08 13:15:40;-92.78
2025-05-08 13:15:39;-28.53
2025-05-08 13:15:38;-4.53
2025-05-08 13:15:37;-35.28
2025-05-08 13:15:36;-87.28
2025-05-08 13:15:35;-38.03
2025-05-08 13:15:34;-6.78
2025-05-08 13:15:33;-83.28
2025-05-08 13:15:32;-73.28
2025-05-08 13:15:31;-49.78
2025-05-08 13:15:30;-49.28
2025-05-08 13:15:29;-37.53
2025-05-08 13:15:28;-35.78
2025-05-08 13:15:27;-68.78
2025-05-08 13:15:26;-39.78
2025-05-08 13:15:25;-56.03
2025-05-08 13:15:24;-29.78
2025-05-08 13:15:23;-0.78
2025-05-08 13:15:22;-18.03
2025-05-08 13:15:21;-70.53
2025-05-08 13:15:20;-80.78
2025-05-08 13:15:19;-6.53
2025-05-08 13:15:18;-23.78
2025-05-08 13:15:17;-64.53
2025-05-08 13:15:16;-15.78
2025-05-08 13:15:15;-94.03
2025-05-08 13:15:14;-8.53
2025-05-08 13:15:13;-63.78
2025-05-08 13:15:12;-35.28
2025-05-08 13:15:11;-67.78
2025-05-08 13:15:10;-82.78
2025-05-08 13:15:09;-99.03
2025-05-08 13:15:08;-35.28
2025-05-08 13:15:07;-58.78
2025-05-08 13:15:06;-39.28
2025-05-08 13:15:05;-4.03
2025-05-08 13:15:04;-4.03
2025-05-08 13:15:03;-99.03
2025-05-08 13:15:02;-86.78
2025-05-08 13:15:01;-1.78
2025-05-08 13:15:00;-96.78
2025-05-08 13:14:59;-94.53
2025-05-08 13:14:58;-77.78
2025-05-08 13:14:57;-63.28
2025-05-08 13:14:56;-76.78
2025-05-08 13:14:55;-84.53
2025-05-08 13:14:54;-13.53
2025-05-08 13:14:53;-91.78
2025-05-08 13:14:52;-3.53
2025-05-08 13:14:51;-6.28
2025-05-08 13:14:50;-32.53
2025-05-08 13:14:49;-42.78
2025-05-08 13:14:48;-64.53
2025-05-08 13:14:47;-52.78
2025-05-08 13:14:46;-51.78
2025-05-08 13:14:45;-12.03
2025-05-08 13:14:44;-39.28
2025-05-08 13:14:43;-67.28
2025-05-08 13:14:42;-5.78
2025-05-08 13:14:41;-10.78
2025-05-08 13:14:40;-24.78
2025-05-08 13:14:39;-98.53
2025-05-08 13:14:38;-72.28
2025-05-08 13:14:37;-15.28
2025-05-08 13:14:36;-70.03
2025-05-08 13:14:35;-19.78
2025-05-08 13:14:34;-90.78
2025-05-08 13:14:33;-83.53
2025-05-08 13:14:32;-66.78
2025-05-08 13:14:31;-71.28
2025-05-08 13:14:30;-42.78
2025-05-08 13:14:29;-92.53
2025-05-08 13:14:28;-81.28
2025-05-08 13:14:27;-14.28
2025-05-08 13:14:26;-12.53
2025-05-08 13:14:25;-7.53
2025-05-08 13:14:24;-29.28
2025-05-08 13:14:23;-62.28
2025-05-08 13:14:22;-41.03
2025-05-08 13:14:21;-98.53
2025-05-08 13:14:20;-79.03
