Fecha y Hora;KV-4025 - Válvula recirculación HT
2025-05-08 13:26:09;24380.00
2025-05-08 13:26:08;62880.00
2025-05-08 13:26:07;60630.00
2025-05-08 13:26:06;86380.00
2025-05-08 13:26:05;22130.00
2025-05-08 13:26:04;10380.00
2025-05-08 13:26:03;71880.00
2025-05-08 13:26:02;48380.00
2025-05-08 13:26:01;74630.00
2025-05-08 13:26:00;76880.00
2025-05-08 13:25:59;12630.00
2025-05-08 13:25:58;70130.00
2025-05-08 13:25:57;3130.00
2025-05-08 13:25:56;89130.00
2025-05-08 13:25:55;48380.00
2025-05-08 13:25:54;24880.00
2025-05-08 13:25:53;98630.00
2025-05-08 13:25:52;81880.00
2025-05-08 13:25:51;75130.00
2025-05-08 13:25:50;9130.00
2025-05-08 13:25:49;23630.00
2025-05-08 13:25:48;9630.00
2025-05-08 13:25:47;51630.00
2025-05-08 13:25:46;94630.00
2025-05-08 13:25:45;47130.00
2025-05-08 13:25:44;34880.00
2025-05-08 13:25:43;73380.00
2025-05-08 13:25:42;82380.00
2025-05-08 13:25:41;34880.00
2025-05-08 13:25:40;18130.00
2025-05-08 13:25:39;60630.00
2025-05-08 13:25:38;49380.00
2025-05-08 13:25:37;30380.00
2025-05-08 13:25:36;15880.00
2025-05-08 13:25:35;23130.00
2025-05-08 13:25:34;37130.00
2025-05-08 13:25:33;20380.00
2025-05-08 13:25:32;15880.00
2025-05-08 13:25:31;23130.00
2025-05-08 13:25:30;13630.00
2025-05-08 13:25:29;75630.00
2025-05-08 13:25:28;82380.00
2025-05-08 13:25:27;99130.00
2025-05-08 13:25:26;99130.00
2025-05-08 13:25:25;13630.00
2025-05-08 13:25:24;44880.00
2025-05-08 13:25:23;30380.00
2025-05-08 13:25:22;61630.00
2025-05-08 13:25:21;99630.00
2025-05-08 13:25:20;35380.00
2025-05-08 13:25:19;34880.00
2025-05-08 13:25:18;29130.00
2025-05-08 13:25:17;29130.00
2025-05-08 13:25:16;99630.00
2025-05-08 13:25:15;33130.00
2025-05-08 13:25:14;80630.00
2025-05-08 13:25:13;6380.00
2025-05-08 13:25:12;49380.00
2025-05-08 13:25:11;61130.00
2025-05-08 13:25:10;63880.00
2025-05-08 13:25:09;30380.00
2025-05-08 13:25:08;54380.00
2025-05-08 13:25:07;30880.00
2025-05-08 13:25:06;49880.00
2025-05-08 13:25:05;66630.00
2025-05-08 13:25:04;59380.00
2025-05-08 13:25:03;18630.00
2025-05-08 13:25:02;49880.00
2025-05-08 13:25:01;6880.00
2025-05-08 13:25:00;59380.00
2025-05-08 13:24:59;47630.00
2025-05-08 13:24:58;56630.00
2025-05-08 13:24:57;9630.00
2025-05-08 13:24:56;28130.00
2025-05-08 13:24:55;44880.00
2025-05-08 13:24:54;17380.00
2025-05-08 13:24:53;81630.00
2025-05-08 13:24:52;74380.00
2025-05-08 13:24:51;40880.00
2025-05-08 13:24:50;17380.00
2025-05-08 13:24:49;26380.00
2025-05-08 13:24:48;62130.00
2025-05-08 13:24:47;92130.00
2025-05-08 13:24:46;64880.00
2025-05-08 13:24:45;8880.00
2025-05-08 13:24:44;24130.00
2025-05-08 13:24:43;30880.00
2025-05-08 13:24:42;11880.00
2025-05-08 13:24:41;49880.00
2025-05-08 13:24:40;42630.00
2025-05-08 13:24:39;90630.00
2025-05-08 13:24:38;55380.00
2025-05-08 13:24:37;69380.00
2025-05-08 13:24:36;52130.00
2025-05-08 13:24:35;9630.00
2025-05-08 13:24:34;69380.00
2025-05-08 13:24:33;97880.00
2025-05-08 13:24:32;14630.00
2025-05-08 13:24:31;59380.00
2025-05-08 13:24:30;43130.00
2025-05-08 13:24:29;54880.00
2025-05-08 13:24:28;71630.00
2025-05-08 13:24:27;53130.00
2025-05-08 13:24:26;5130.00
2025-05-08 13:24:25;91130.00
2025-05-08 13:24:24;38630.00
2025-05-08 13:24:23;5630.00
2025-05-08 13:24:22;74380.00
2025-05-08 13:24:21;35880.00
2025-05-08 13:24:20;21880.00
2025-05-08 13:24:19;91130.00
2025-05-08 13:24:18;7880.00
2025-05-08 13:24:17;29130.00
2025-05-08 13:24:16;36880.00
2025-05-08 13:24:15;73630.00
2025-05-08 13:24:14;30630.00
2025-05-08 13:24:13;81630.00
2025-05-08 13:24:12;45880.00
2025-05-08 13:24:11;96130.00
2025-05-08 13:24:10;74380.00
2025-05-08 13:24:09;60380.00
2025-05-08 13:24:08;43630.00
2025-05-08 13:24:07;83880.00
2025-05-08 13:24:06;50880.00
2025-05-08 13:24:05;36380.00
2025-05-08 13:24:04;43630.00
2025-05-08 13:24:03;26880.00
2025-05-08 13:24:02;11130.00
2025-05-08 13:24:01;89880.00
2025-05-08 13:24:00;8880.00
2025-05-08 13:23:59;73130.00
2025-05-08 13:23:58;79880.00
2025-05-08 13:23:57;81630.00
2025-05-08 13:23:56;20130.00
2025-05-08 13:23:55;34130.00
2025-05-08 13:23:54;58130.00
2025-05-08 13:23:53;96130.00
2025-05-08 13:23:52;56880.00
2025-05-08 13:23:51;34130.00
2025-05-08 13:23:50;88880.00
2025-05-08 13:23:49;77630.00
2025-05-08 13:23:48;55880.00
2025-05-08 13:23:47;98880.00
2025-05-08 13:23:46;10630.00
2025-05-08 13:23:45;22380.00
2025-05-08 13:23:44;83630.00
2025-05-08 13:23:43;84880.00
2025-05-08 13:23:42;88630.00
2025-05-08 13:23:41;46380.00
2025-05-08 13:23:40;8380.00
2025-05-08 13:23:39;25130.00
2025-05-08 13:23:38;98880.00
2025-05-08 13:23:37;44130.00
2025-05-08 13:23:36;73130.00
2025-05-08 13:23:35;39630.00
2025-05-08 13:23:34;84880.00
2025-05-08 13:23:33;37380.00
2025-05-08 13:23:32;8380.00
2025-05-08 13:23:31;96630.00
2025-05-08 13:23:30;17880.00
2025-05-08 13:23:29;1630.00
2025-05-08 13:23:28;34630.00
2025-05-08 13:23:27;8380.00
2025-05-08 13:23:26;96630.00
2025-05-08 13:23:25;51380.00
2025-05-08 13:23:24;79880.00
2025-05-08 13:23:23;1630.00
2025-05-08 13:23:22;39630.00
2025-05-08 13:23:21;80380.00
2025-05-08 13:23:20;63130.00
2025-05-08 13:23:19;16130.00
2025-05-08 13:23:18;49630.00
2025-05-08 13:23:17;84880.00
2025-05-08 13:23:16;70880.00
2025-05-08 13:23:15;21130.00
2025-05-08 13:23:14;75880.00
2025-05-08 13:23:13;8880.00
2025-05-08 13:23:12;55130.00
2025-05-08 13:23:11;95380.00
2025-05-08 13:23:10;13630.00
2025-05-08 13:23:09;64630.00
2025-05-08 13:23:08;71880.00
2025-05-08 13:23:07;36130.00
2025-05-08 13:23:06;61380.00
2025-05-08 13:23:05;42880.00
2025-05-08 13:23:04;71380.00
2025-05-08 13:23:03;14380.00
2025-05-08 13:23:02;11630.00
2025-05-08 13:23:01;25630.00
2025-05-08 13:23:00;31130.00
2025-05-08 13:22:59;28380.00
2025-05-08 13:22:58;54630.00
2025-05-08 13:22:57;92630.00
2025-05-08 13:22:56;85880.00
2025-05-08 13:22:55;56880.00
2025-05-08 13:22:54;42880.00
2025-05-08 13:22:53;74130.00
2025-05-08 13:22:52;31130.00
2025-05-08 13:22:51;11630.00
2025-05-08 13:22:50;38380.00
2025-05-08 13:22:49;21130.00
2025-05-08 13:22:48;56880.00
2025-05-08 13:22:47;14380.00
2025-05-08 13:22:46;37880.00
2025-05-08 13:22:45;12130.00
2025-05-08 13:22:44;76380.00
2025-05-08 13:22:43;90380.00
2025-05-08 13:22:42;92630.00
2025-05-08 13:22:41;16630.00
2025-05-08 13:22:40;60130.00
2025-05-08 13:22:39;49380.00
2025-05-08 13:22:38;59630.00
2025-05-08 13:22:37;66880.00
2025-05-08 13:22:36;7630.00
2025-05-08 13:22:35;52880.00
2025-05-08 13:22:34;19380.00
2025-05-08 13:22:33;2630.00
2025-05-08 13:22:32;35630.00
2025-05-08 13:22:31;52880.00
2025-05-08 13:22:30;56130.00
2025-05-08 13:22:29;76380.00
2025-05-08 13:22:28;16630.00
2025-05-08 13:22:27;81380.00
2025-05-08 13:22:26;85880.00
2025-05-08 13:22:25;98130.00
2025-05-08 13:22:24;4880.00
2025-05-08 13:22:23;14880.00
2025-05-08 13:22:22;65130.00
2025-05-08 13:22:21;7630.00
2025-05-08 13:22:20;69130.00
2025-05-08 13:22:19;19380.00
2025-05-08 13:22:18;22630.00
2025-05-08 13:22:17;46130.00
2025-05-08 13:22:16;56130.00
2025-05-08 13:22:15;42130.00
2025-05-08 13:22:14;880.00
2025-05-08 13:22:13;41130.00
2025-05-08 13:22:12;79630.00
2025-05-08 13:22:11;81880.00
2025-05-08 13:22:10;79130.00
2025-05-08 13:22:09;42630.00
2025-05-08 13:22:08;99630.00
2025-05-08 13:22:07;32630.00
2025-05-08 13:22:06;13130.00
2025-05-08 13:22:05;88630.00
2025-05-08 13:22:04;95880.00
2025-05-08 13:22:03;46130.00
2025-05-08 13:22:02;12630.00
2025-05-08 13:22:01;46630.00
2025-05-08 13:22:00;77380.00
2025-05-08 13:21:59;70130.00
2025-05-08 13:21:58;31630.00
2025-05-08 13:21:57;46130.00
2025-05-08 13:21:56;55630.00
2025-05-08 13:21:55;36630.00
2025-05-08 13:21:54;84630.00
2025-05-08 13:21:53;19880.00
2025-05-08 13:21:52;880.00
2025-05-08 13:21:51;70130.00
2025-05-08 13:21:50;51130.00
2025-05-08 13:21:49;81880.00
2025-05-08 13:21:48;18130.00
2025-05-08 13:21:47;15380.00
2025-05-08 13:21:46;86880.00
2025-05-08 13:21:45;96380.00
2025-05-08 13:21:44;96380.00
2025-05-08 13:21:43;91380.00
2025-05-08 13:21:42;77380.00
2025-05-08 13:21:41;70130.00
2025-05-08 13:21:40;72380.00
2025-05-08 13:21:39;27630.00
2025-05-08 13:21:38;27130.00
2025-05-08 13:21:37;86130.00
2025-05-08 13:21:36;16880.00
2025-05-08 13:21:35;29880.00
2025-05-08 13:21:34;68380.00
2025-05-08 13:21:33;3630.00
2025-05-08 13:21:32;91880.00
2025-05-08 13:21:31;86880.00
2025-05-08 13:21:30;15880.00
2025-05-08 13:21:29;30380.00
2025-05-08 13:21:28;91880.00
2025-05-08 13:21:27;85130.00
2025-05-08 13:21:26;16880.00
2025-05-08 13:21:25;52630.00
2025-05-08 13:21:24;71630.00
2025-05-08 13:21:23;28630.00
2025-05-08 13:21:22;6380.00
2025-05-08 13:21:21;4130.00
2025-05-08 13:21:20;84630.00
2025-05-08 13:21:19;68380.00
2025-05-08 13:21:18;44880.00
2025-05-08 13:21:17;18630.00
2025-05-08 13:21:16;85130.00
2025-05-08 13:21:15;4630.00
2025-05-08 13:21:14;77880.00
2025-05-08 13:21:13;87380.00
2025-05-08 13:21:12;66630.00
2025-05-08 13:21:11;40380.00
2025-05-08 13:21:10;42130.00
2025-05-08 13:21:09;49380.00
2025-05-08 13:21:08;11880.00
2025-05-08 13:21:07;44880.00
2025-05-08 13:21:06;19630.00
2025-05-08 13:21:05;67630.00
2025-05-08 13:21:04;-17080.00
2025-05-08 13:21:03;56630.00
2025-05-08 13:21:02;87880.00
2025-05-08 13:21:01;81130.00
2025-05-08 13:21:00;52130.00
2025-05-08 13:20:59;82880.00
2025-05-08 13:20:58;97380.00
2025-05-08 13:20:57;21380.00
2025-05-08 13:20:56;82880.00
2025-05-08 13:20:55;35880.00
2025-05-08 13:20:54;47630.00
2025-05-08 13:20:53;33130.00
2025-05-08 13:20:52;33630.00
2025-05-08 13:20:51;30880.00
2025-05-08 13:20:50;78380.00
2025-05-08 13:20:49;71130.00
2025-05-08 13:20:48;130.00
2025-05-08 13:20:47;26380.00
2025-05-08 13:20:46;14130.00
2025-05-08 13:20:45;62130.00
2025-05-08 13:20:44;31380.00
2025-05-08 13:20:43;21380.00
2025-05-08 13:20:42;78880.00
2025-05-08 13:20:41;85630.00
2025-05-08 13:20:40;81130.00
2025-05-08 13:20:39;50380.00
2025-05-08 13:20:38;47630.00
2025-05-08 13:20:37;62130.00
2025-05-08 13:20:36;130.00
2025-05-08 13:20:35;66630.00
2025-05-08 13:20:34;-36830.00
2025-05-08 13:20:33;-19580.00
2025-05-08 13:20:32;-54580.00
2025-05-08 13:20:31;-4330.00
2025-05-08 13:20:30;26380.00
2025-05-08 13:20:29;88880.00
2025-05-08 13:20:28;7880.00
2025-05-08 13:20:27;10130.00
2025-05-08 13:20:26;21880.00
2025-05-08 13:20:25;5130.00
2025-05-08 13:20:24;86130.00
2025-05-08 13:20:23;91130.00
2025-05-08 13:20:22;17380.00
2025-05-08 13:20:21;67130.00
2025-05-08 13:20:20;45380.00
2025-05-08 13:20:19;50380.00
2025-05-08 13:20:18;19630.00
2025-05-08 13:20:17;64880.00
2025-05-08 13:20:16;91130.00
2025-05-08 13:20:15;17380.00
2025-05-08 13:20:14;5630.00
2025-05-08 13:20:13;630.00
2025-05-08 13:20:12;2880.00
2025-05-08 13:20:11;86630.00
2025-05-08 13:20:10;86630.00
2025-05-08 13:20:09;76630.00
2025-05-08 13:20:08;2880.00
2025-05-08 13:20:07;88880.00
2025-05-08 13:20:06;72130.00
2025-05-08 13:20:05;19630.00
2025-05-08 13:20:04;48630.00
2025-05-08 13:20:03;-58580.00
2025-05-08 13:20:02;-26080.00
2025-05-08 13:20:01;-99330.00
2025-05-08 13:20:00;10630.00
2025-05-08 13:19:59;15130.00
2025-05-08 13:19:58;60380.00
2025-05-08 13:19:57;-81330.00
2025-05-08 13:19:56;-57330.00
2025-05-08 13:19:55;65380.00
2025-05-08 13:19:54;-28830.00
2025-05-08 13:19:53;-45580.00
2025-05-08 13:19:52;15130.00
2025-05-08 13:19:51;-330.00
2025-05-08 13:19:50;74880.00
2025-05-08 13:19:49;-90330.00
2025-05-08 13:19:48;-42830.00
2025-05-08 13:19:47;-55080.00
2025-05-08 13:19:46;-57330.00
2025-05-08 13:19:45;12880.00
2025-05-08 13:19:44;-16580.00
2025-05-08 13:19:43;-8830.00
2025-05-08 13:19:42;-87080.00
2025-05-08 13:19:41;-99330.00
2025-05-08 13:19:40;-59080.00
2025-05-08 13:19:39;-54580.00
2025-05-08 13:19:38;74880.00
2025-05-08 13:19:37;-11580.00
2025-05-08 13:19:36;-30580.00
2025-05-08 13:19:35;-47830.00
2025-05-08 13:19:34;-64580.00
2025-05-08 13:19:33;-45080.00
2025-05-08 13:19:32;-19330.00
2025-05-08 13:19:31;-94330.00
2025-05-08 13:19:30;-98830.00
2025-05-08 13:19:29;-13830.00
2025-05-08 13:19:28;-21580.00
2025-05-08 13:19:27;-32830.00
2025-05-08 13:19:26;-54580.00
2025-05-08 13:19:25;-30580.00
2025-05-08 13:19:24;-47830.00
2025-05-08 13:19:23;-23830.00
2025-05-08 13:19:22;-45080.00
2025-05-08 13:19:21;-35080.00
2025-05-08 13:19:20;-74080.00
2025-05-08 13:19:19;-75830.00
2025-05-08 13:19:18;-90330.00
2025-05-08 13:19:17;-73580.00
2025-05-08 13:19:16;-95330.00
2025-05-08 13:19:15;-78080.00
2025-05-08 13:19:14;-80330.00
2025-05-08 13:19:13;-2080.00
2025-05-08 13:19:12;-35580.00
2025-05-08 13:19:11;-6580.00
2025-05-08 13:19:10;-7080.00
2025-05-08 13:19:09;-21080.00
2025-05-08 13:19:08;-65830.00
2025-05-08 13:19:07;-21080.00
2025-05-08 13:19:06;-23330.00
2025-05-08 13:19:05;-75830.00
2025-05-08 13:19:04;-9330.00
2025-05-08 13:19:03;-68580.00
2025-05-08 13:19:02;-82080.00
2025-05-08 13:19:01;-59080.00
2025-05-08 13:19:00;-69330.00
2025-05-08 13:18:59;-55830.00
2025-05-08 13:18:58;-9580.00
2025-05-08 13:18:57;-89830.00
2025-05-08 13:18:56;-6580.00
2025-05-08 13:18:55;-25580.00
2025-05-08 13:18:54;-63580.00
2025-05-08 13:18:53;-89330.00
2025-05-08 13:18:52;-65830.00
2025-05-08 13:18:51;-42330.00
2025-05-08 13:18:50;-5580.00
2025-05-08 13:18:49;-20080.00
2025-05-08 13:18:48;-48580.00
2025-05-08 13:18:47;-62580.00
2025-05-08 13:18:46;-74830.00
2025-05-08 13:18:45;-79830.00
2025-05-08 13:18:44;-27830.00
2025-05-08 13:18:43;-77580.00
2025-05-08 13:18:42;-65330.00
2025-05-08 13:18:41;-60830.00
2025-05-08 13:18:40;-75330.00
2025-05-08 13:18:39;-41830.00
2025-05-08 13:18:38;-51830.00
2025-05-08 13:18:37;-77080.00
2025-05-08 13:18:36;-30080.00
2025-05-08 13:18:35;-3330.00
2025-05-08 13:18:34;-60830.00
2025-05-08 13:18:33;-79830.00
2025-05-08 13:18:32;-70330.00
2025-05-08 13:18:31;-34580.00
2025-05-08 13:18:30;-24580.00
2025-05-08 13:18:29;-93830.00
2025-05-08 13:18:28;-42580.00
2025-05-08 13:18:27;-20830.00
2025-05-08 13:18:26;-1080.00
2025-05-08 13:18:25;-27330.00
2025-05-08 13:18:24;-26830.00
2025-05-08 13:18:23;-96580.00
2025-05-08 13:18:22;-96080.00
2025-05-08 13:18:21;-67080.00
2025-05-08 13:18:20;-46330.00
2025-05-08 13:18:19;-17830.00
2025-05-08 13:18:18;-5580.00
2025-05-08 13:18:17;-15080.00
2025-05-08 13:18:16;-10580.00
2025-05-08 13:18:15;-65330.00
2025-05-08 13:18:14;-91580.00
2025-05-08 13:18:13;-36330.00
2025-05-08 13:18:12;-91080.00
2025-05-08 13:18:11;-84330.00
2025-05-08 13:18:10;-57580.00
2025-05-08 13:18:09;-98330.00
2025-05-08 13:18:08;-65330.00
2025-05-08 13:18:07;-72080.00
2025-05-08 13:18:06;-46330.00
2025-05-08 13:18:05;-62580.00
2025-05-08 13:18:04;-95580.00
2025-05-08 13:18:03;-64830.00
2025-05-08 13:18:02;-14580.00
2025-05-08 13:18:01;-29080.00
2025-05-08 13:18:00;-40830.00
2025-05-08 13:17:59;-25830.00
2025-05-08 13:17:58;-71580.00
2025-05-08 13:17:57;-29330.00
2025-05-08 13:17:56;-77330.00
2025-05-08 13:17:55;-89080.00
2025-05-08 13:17:54;-26330.00
2025-05-08 13:17:53;-74330.00
2025-05-08 13:17:52;-33580.00
2025-05-08 13:17:51;-21830.00
2025-05-08 13:17:50;-12330.00
2025-05-08 13:17:49;-92830.00
2025-05-08 13:17:48;-95580.00
2025-05-08 13:17:47;-85580.00
2025-05-08 13:17:46;-38080.00
2025-05-08 13:17:45;-35830.00
2025-05-08 13:17:44;-83830.00
2025-05-08 13:17:43;-54830.00
2025-05-08 13:17:42;-26330.00
2025-05-08 13:17:41;-57080.00
2025-05-08 13:17:40;-21830.00
2025-05-08 13:17:39;-62080.00
2025-05-08 13:17:38;-4580.00
2025-05-08 13:17:37;-62080.00
2025-05-08 13:17:36;-86080.00
2025-05-08 13:17:35;-14080.00
2025-05-08 13:17:34;-33580.00
2025-05-08 13:17:33;-26330.00
2025-05-08 13:17:32;-38080.00
2025-05-08 13:17:31;-35330.00
2025-05-08 13:17:30;-78330.00
2025-05-08 13:17:29;-33080.00
2025-05-08 13:17:28;-78330.00
2025-05-08 13:17:27;-73830.00
2025-05-08 13:17:26;-33080.00
2025-05-08 13:17:25;-60580.00
2025-05-08 13:17:24;-830.00
2025-05-08 13:17:23;-18080.00
2025-05-08 13:17:22;-90080.00
2025-05-08 13:17:21;-66080.00
2025-05-08 13:17:20;-25830.00
2025-05-08 13:17:19;-78330.00
2025-05-08 13:17:18;-95080.00
2025-05-08 13:17:17;-68830.00
2025-05-08 13:17:16;-90080.00
2025-05-08 13:17:15;-44830.00
2025-05-08 13:17:14;-37580.00
2025-05-08 13:17:13;-39830.00
2025-05-08 13:17:12;-56580.00
2025-05-08 13:17:11;-6830.00
2025-05-08 13:17:10;-66080.00
2025-05-08 13:17:09;-1830.00
2025-05-08 13:17:08;-42080.00
2025-05-08 13:17:07;-94080.00
2025-05-08 13:17:06;-89080.00
2025-05-08 13:17:05;-72330.00
2025-05-08 13:17:04;-53330.00
2025-05-08 13:17:03;-80080.00
2025-05-08 13:17:02;-13580.00
2025-05-08 13:17:01;-53830.00
2025-05-08 13:17:00;-44330.00
2025-05-08 13:16:59;-92330.00
2025-05-08 13:16:58;-46580.00
2025-05-08 13:16:57;-30330.00
2025-05-08 13:16:56;-87330.00
2025-05-08 13:16:55;-34830.00
2025-05-08 13:16:54;-15830.00
2025-05-08 13:16:53;-3080.00
2025-05-08 13:16:52;-57330.00
2025-05-08 13:16:51;-32080.00
2025-05-08 13:16:50;-89580.00
2025-05-08 13:16:49;-99080.00
2025-05-08 13:16:48;-15330.00
2025-05-08 13:16:47;-89580.00
2025-05-08 13:16:46;-49330.00
2025-05-08 13:16:45;-13580.00
2025-05-08 13:16:44;-75080.00
2025-05-08 13:16:43;-72830.00
2025-05-08 13:16:42;-29830.00
2025-05-08 13:16:41;-94080.00
2025-05-08 13:16:40;-15830.00
2025-05-08 13:16:39;-96330.00
2025-05-08 13:16:38;-46580.00
2025-05-08 13:16:37;-1330.00
2025-05-08 13:16:36;-91830.00
2025-05-08 13:16:35;-12580.00
2025-05-08 13:16:34;-89580.00
2025-05-08 13:16:33;-79580.00
2025-05-08 13:16:32;-60580.00
2025-05-08 13:16:31;-46580.00
2025-05-08 13:16:30;-58330.00
2025-05-08 13:16:29;-99080.00
2025-05-08 13:16:28;-18080.00
2025-05-08 13:16:27;-1330.00
2025-05-08 13:16:26;-17580.00
2025-05-08 13:16:25;-15330.00
2025-05-08 13:16:24;-75080.00
2025-05-08 13:16:23;-34330.00
2025-05-08 13:16:22;-83580.00
2025-05-08 13:16:21;-68580.00
2025-05-08 13:16:20;-330.00
2025-05-08 13:16:19;-48830.00
2025-05-08 13:16:18;-32080.00
2025-05-08 13:16:17;-98080.00
2025-05-08 13:16:16;-98080.00
2025-05-08 13:16:15;-97580.00
2025-05-08 13:16:14;-76330.00
2025-05-08 13:16:13;-97580.00
2025-05-08 13:16:12;-7580.00
2025-05-08 13:16:11;-81330.00
2025-05-08 13:16:10;-67330.00
2025-05-08 13:16:09;-48330.00
2025-05-08 13:16:08;-50580.00
2025-05-08 13:16:07;-33830.00
2025-05-08 13:16:06;-95830.00
2025-05-08 13:16:05;-27080.00
2025-05-08 13:16:04;-57830.00
2025-05-08 13:16:03;-19330.00
2025-05-08 13:16:02;-38830.00
2025-05-08 13:16:01;-2580.00
2025-05-08 13:16:00;-31580.00
2025-05-08 13:15:59;-41080.00
2025-05-08 13:15:58;-55580.00
2025-05-08 13:15:57;-10330.00
2025-05-08 13:15:56;-48330.00
2025-05-08 13:15:55;-86330.00
2025-05-08 13:15:54;-55080.00
2025-05-08 13:15:53;-330.00
2025-05-08 13:15:52;-21580.00
2025-05-08 13:15:51;-90830.00
2025-05-08 13:15:50;-25580.00
2025-05-08 13:15:49;-46830.00
2025-05-08 13:15:48;-31080.00
2025-05-08 13:15:47;-81330.00
2025-05-08 13:15:46;-14330.00
2025-05-08 13:15:45;-9830.00
2025-05-08 13:15:44;-66830.00
2025-05-08 13:15:43;-78580.00
2025-05-08 13:15:42;-47830.00
2025-05-08 13:15:41;-52330.00
2025-05-08 13:15:40;-9830.00
2025-05-08 13:15:39;-31080.00
2025-05-08 13:15:38;-23830.00
2025-05-08 13:15:37;-21080.00
2025-05-08 13:15:36;-31080.00
2025-05-08 13:15:35;-92580.00
2025-05-08 13:15:34;-90830.00
2025-05-08 13:15:33;-90830.00
2025-05-08 13:15:32;-71330.00
2025-05-08 13:15:31;-9830.00
2025-05-08 13:15:30;-71330.00
2025-05-08 13:15:29;-54580.00
2025-05-08 13:15:28;-90330.00
2025-05-08 13:15:27;-66330.00
2025-05-08 13:15:26;-76330.00
2025-05-08 13:15:25;-47830.00
2025-05-08 13:15:24;-90330.00
2025-05-08 13:15:23;-78080.00
2025-05-08 13:15:22;-94330.00
2025-05-08 13:15:21;-73080.00
2025-05-08 13:15:20;-49580.00
2025-05-08 13:15:19;-89330.00
2025-05-08 13:15:18;-72080.00
2025-05-08 13:15:17;-45830.00
2025-05-08 13:15:16;-20580.00
2025-05-08 13:15:15;-1580.00
2025-05-08 13:15:14;-47330.00
2025-05-08 13:15:13;-83080.00
2025-05-08 13:15:12;-1580.00
2025-05-08 13:15:11;-65830.00
2025-05-08 13:15:10;-35080.00
2025-05-08 13:15:09;-84830.00
2025-05-08 13:15:08;-49580.00
2025-05-08 13:15:07;-97080.00
2025-05-08 13:15:06;-21080.00
2025-05-08 13:15:05;-35080.00
2025-05-08 13:15:04;-11080.00
2025-05-08 13:15:03;-30080.00
2025-05-08 13:15:02;-97080.00
