Fecha y Hora;PIT-402B - Presión salida bomba B-402B
2025-05-08 13:25:13;62.17
2025-05-08 13:25:12;43.17
2025-05-08 13:25:11;14.67
2025-05-08 13:25:10;34.17
2025-05-08 13:25:09;26.92
2025-05-08 13:25:08;95.67
2025-05-08 13:25:07;26.92
2025-05-08 13:25:06;58.17
2025-05-08 13:25:05;34.67
2025-05-08 13:25:04;59.92
2025-05-08 13:25:03;36.42
2025-05-08 13:25:02;45.92
2025-05-08 13:25:01;83.92
2025-05-08 13:25:00;3.42
2025-05-08 13:24:59;15.17
2025-05-08 13:24:58;29.17
2025-05-08 13:24:57;5.67
2025-05-08 13:24:56;44.17
2025-05-08 13:24:55;46.42
2025-05-08 13:24:54;63.67
2025-05-08 13:24:53;65.42
2025-05-08 13:24:52;37.42
2025-05-08 13:24:51;36.92
2025-05-08 13:24:50;97.17
2025-05-08 13:24:49;34.67
2025-05-08 13:24:48;70.92
2025-05-08 13:24:47;23.92
2025-05-08 13:24:46;1.67
2025-05-08 13:24:45;83.67
2025-05-08 13:24:44;27.42
2025-05-08 13:24:43;53.17
2025-05-08 13:24:42;27.42
2025-05-08 13:24:41;69.92
2025-05-08 13:24:40;91.17
2025-05-08 13:24:39;82.17
2025-05-08 13:24:38;22.92
2025-05-08 13:24:37;65.42
2025-05-08 13:24:36;19.67
2025-05-08 13:24:35;60.42
2025-05-08 13:24:34;39.17
2025-05-08 13:24:33;22.42
2025-05-08 13:24:32;12.92
2025-05-08 13:24:31;58.17
2025-05-08 13:24:30;58.67
2025-05-08 13:24:29;74.92
2025-05-08 13:24:28;67.67
2025-05-08 13:24:27;54.17
2025-05-08 13:24:26;46.42
2025-05-08 13:24:25;3.92
2025-05-08 13:24:24;41.92
2025-05-08 13:24:23;37.42
2025-05-08 13:24:22;32.42
2025-05-08 13:24:21;32.42
2025-05-08 13:24:20;28.42
2025-05-08 13:24:19;77.67
2025-05-08 13:24:18;61.42
2025-05-08 13:24:17;83.67
2025-05-08 13:24:16;58.42
2025-05-08 13:24:15;10.42
2025-05-08 13:24:14;36.17
2025-05-08 13:24:13;22.92
2025-05-08 13:24:12;99.42
2025-05-08 13:24:11;82.67
2025-05-08 13:24:10;73.17
2025-05-08 13:24:09;92.17
2025-05-08 13:24:08;56.42
2025-05-08 13:24:07;3.92
2025-05-08 13:24:06;82.67
2025-05-08 13:24:05;73.17
2025-05-08 13:24:04;50.17
2025-05-08 13:24:03;18.92
2025-05-08 13:24:02;2.17
2025-05-08 13:24:01;90.92
2025-05-08 13:24:00;33.92
2025-05-08 13:23:59;50.17
2025-05-08 13:23:58;87.67
2025-05-08 13:23:57;77.67
2025-05-08 13:23:56;13.92
2025-05-08 13:23:55;73.17
2025-05-08 13:23:54;30.67
2025-05-08 13:23:53;40.17
2025-05-08 13:23:52;72.42
2025-05-08 13:23:51;13.92
2025-05-08 13:23:50;6.67
2025-05-08 13:23:49;9.42
2025-05-08 13:23:48;59.17
2025-05-08 13:23:47;4.42
2025-05-08 13:23:46;42.42
2025-05-08 13:23:45;22.17
2025-05-08 13:23:44;80.17
2025-05-08 13:23:43;0.42
2025-05-08 13:23:42;41.67
2025-05-08 13:23:41;73.67
2025-05-08 13:23:40;16.67
2025-05-08 13:23:39;85.42
2025-05-08 13:23:38;59.17
2025-05-08 13:23:37;33.42
2025-05-08 13:23:36;47.92
2025-05-08 13:23:35;57.42
2025-05-08 13:23:34;26.17
2025-05-08 13:23:33;23.92
2025-05-08 13:23:32;9.42
2025-05-08 13:23:31;2.67
2025-05-08 13:23:30;40.17
2025-05-08 13:23:29;59.67
2025-05-08 13:23:28;56.92
2025-05-08 13:23:27;56.92
2025-05-08 13:23:26;31.17
2025-05-08 13:23:25;57.42
2025-05-08 13:23:24;18.92
2025-05-08 13:23:23;62.42
2025-05-08 13:23:22;59.67
2025-05-08 13:23:21;50.17
2025-05-08 13:23:20;99.92
2025-05-08 13:23:19;66.92
2025-05-08 13:23:18;55.17
2025-05-08 13:23:17;21.67
2025-05-08 13:23:16;2.67
2025-05-08 13:23:15;71.92
2025-05-08 13:23:14;46.17
2025-05-08 13:23:13;72.92
2025-05-08 13:23:12;9.17
2025-05-08 13:23:11;13.67
2025-05-08 13:23:10;67.17
2025-05-08 13:23:09;96.42
2025-05-08 13:23:08;8.17
2025-05-08 13:23:07;67.92
2025-05-08 13:23:06;50.67
2025-05-08 13:23:05;55.67
2025-05-08 13:23:04;57.92
2025-05-08 13:23:03;46.17
2025-05-08 13:23:02;79.17
2025-05-08 13:23:01;38.92
2025-05-08 13:23:00;72.42
2025-05-08 13:22:59;3.17
2025-05-08 13:22:58;46.17
2025-05-08 13:22:57;91.42
2025-05-08 13:22:56;43.92
2025-05-08 13:22:55;5.42
2025-05-08 13:22:54;65.17
2025-05-08 13:22:53;79.67
2025-05-08 13:22:52;36.67
2025-05-08 13:22:51;29.42
2025-05-08 13:22:50;77.42
2025-05-08 13:22:49;17.17
2025-05-08 13:22:48;79.17
2025-05-08 13:22:47;84.67
2025-05-08 13:22:46;0.92
2025-05-08 13:22:45;84.67
2025-05-08 13:22:44;81.92
2025-05-08 13:22:43;76.92
2025-05-08 13:22:42;47.17
2025-05-08 13:22:41;92.92
2025-05-08 13:22:40;15.92
2025-05-08 13:22:39;95.67
2025-05-08 13:22:38;55.67
2025-05-08 13:22:37;99.17
2025-05-08 13:22:36;67.92
2025-05-08 13:22:35;77.42
2025-05-08 13:22:34;77.42
2025-05-08 13:22:33;67.92
2025-05-08 13:22:32;33.92
2025-05-08 13:22:31;75.17
2025-05-08 13:22:30;54.92
2025-05-08 13:22:29;15.42
2025-05-08 13:22:28;1.42
2025-05-08 13:22:27;58.92
2025-05-08 13:22:26;65.67
2025-05-08 13:22:25;32.67
2025-05-08 13:22:24;70.17
2025-05-08 13:22:23;65.67
2025-05-08 13:22:22;61.17
2025-05-08 13:22:21;37.17
2025-05-08 13:22:20;32.67
2025-05-08 13:22:19;16.42
2025-05-08 13:22:18;25.92
2025-05-08 13:22:17;61.67
2025-05-08 13:22:16;42.67
2025-05-08 13:22:15;21.92
2025-05-08 13:22:14;94.67
2025-05-08 13:22:13;82.42
2025-05-08 13:22:12;61.67
2025-05-08 13:22:11;90.17
2025-05-08 13:22:10;45.92
2025-05-08 13:22:09;74.42
2025-05-08 13:22:08;45.92
2025-05-08 13:22:07;76.17
2025-05-08 13:22:06;28.17
2025-05-08 13:22:05;89.67
2025-05-08 13:22:04;61.17
2025-05-08 13:22:03;13.67
2025-05-08 13:22:02;18.17
2025-05-08 13:22:01;97.42
2025-05-08 13:22:00;97.42
2025-05-08 13:21:59;56.67
2025-05-08 13:21:58;9.17
2025-05-08 13:21:57;47.17
2025-05-08 13:21:56;77.92
2025-05-08 13:21:55;58.92
2025-05-08 13:21:54;82.92
2025-05-08 13:21:53;44.92
2025-05-08 13:21:52;13.67
2025-05-08 13:21:51;87.92
2025-05-08 13:21:50;71.17
2025-05-08 13:21:49;28.17
2025-05-08 13:21:48;80.67
2025-05-08 13:21:47;47.17
2025-05-08 13:21:46;56.67
2025-05-08 13:21:45;85.17
2025-05-08 13:21:44;4.67
2025-05-08 13:21:43;9.17
2025-05-08 13:21:42;19.17
2025-05-08 13:21:41;66.17
2025-05-08 13:21:40;75.67
2025-05-08 13:21:39;74.92
2025-05-08 13:21:38;50.92
2025-05-08 13:21:37;53.67
2025-05-08 13:21:36;17.42
2025-05-08 13:21:35;85.67
2025-05-08 13:21:34;76.67
2025-05-08 13:21:33;64.42
2025-05-08 13:21:32;9.67
2025-05-08 13:21:31;99.67
2025-05-08 13:21:30;49.92
2025-05-08 13:21:29;81.67
2025-05-08 13:21:28;29.67
2025-05-08 13:21:27;63.17
2025-05-08 13:21:26;22.92
2025-05-08 13:21:25;22.92
2025-05-08 13:21:24;88.92
2025-05-08 13:21:23;77.17
2025-05-08 13:21:22;64.42
2025-05-08 13:21:21;7.42
2025-05-08 13:21:20;85.67
2025-05-08 13:21:19;71.67
2025-05-08 13:21:18;57.67
2025-05-08 13:21:17;60.42
2025-05-08 13:21:16;29.17
2025-05-08 13:21:15;84.42
2025-05-08 13:21:14;83.92
2025-05-08 13:21:13;35.92
2025-05-08 13:21:12;24.67
2025-05-08 13:21:11;86.67
2025-05-08 13:21:10;88.42
2025-05-08 13:21:09;69.42
2025-05-08 13:21:08;67.67
2025-05-08 13:21:07;78.17
2025-05-08 13:21:06;36.92
2025-05-08 13:21:05;51.92
2025-05-08 13:21:04;68.67
2025-05-08 13:21:03;40.92
2025-05-08 13:21:02;58.17
2025-05-08 13:21:01;58.17
2025-05-08 13:21:00;0.67
2025-05-08 13:20:59;98.42
2025-05-08 13:20:58;74.42
2025-05-08 13:20:57;29.67
2025-05-08 13:20:56;26.92
2025-05-08 13:20:55;34.17
2025-05-08 13:20:54;27.42
2025-05-08 13:20:53;46.42
2025-05-08 13:20:52;58.67
2025-05-08 13:20:51;34.17
2025-05-08 13:20:50;19.67
2025-05-08 13:20:49;43.67
2025-05-08 13:20:48;86.67
2025-05-08 13:20:47;48.67
2025-05-08 13:20:46;39.17
2025-05-08 13:20:45;82.17
2025-05-08 13:20:44;58.67
2025-05-08 13:20:43;79.42
2025-05-08 13:20:42;3.92
2025-05-08 13:20:41;10.67
2025-05-08 13:20:40;91.67
2025-05-08 13:20:39;8.42
2025-05-08 13:20:38;91.67
2025-05-08 13:20:37;65.42
2025-05-08 13:20:36;32.67
2025-05-08 13:20:35;51.67
2025-05-08 13:20:34;48.92
2025-05-08 13:20:33;54.42
2025-05-08 13:20:32;45.17
2025-05-08 13:20:31;95.92
2025-05-08 13:20:30;87.17
2025-05-08 13:20:29;59.17
2025-05-08 13:20:28;51.42
2025-05-08 13:20:27;80.42
2025-05-08 13:20:26;65.42
2025-05-08 13:20:25;51.42
2025-05-08 13:20:24;32.42
2025-05-08 13:20:23;70.92
2025-05-08 13:20:22;94.92
2025-05-08 13:20:21;51.42
2025-05-08 13:20:20;17.92
2025-05-08 13:20:19;46.92
2025-05-08 13:20:18;99.42
2025-05-08 13:20:17;23.42
2025-05-08 13:20:16;94.92
2025-05-08 13:20:15;56.42
2025-05-08 13:20:14;58.67
2025-05-08 13:20:13;20.67
2025-05-08 13:20:12;6.17
2025-05-08 13:20:11;89.92
2025-05-08 13:20:10;82.67
2025-05-08 13:20:09;94.42
2025-05-08 13:20:08;54.17
2025-05-08 13:20:07;80.42
2025-05-08 13:20:06;27.92
2025-05-08 13:20:05;65.92
2025-05-08 13:20:04;38.42
2025-05-08 13:20:03;91.42
2025-05-08 13:20:02;23.92
2025-05-08 13:20:01;77.42
2025-05-08 13:20:00;49.67
2025-05-08 13:19:59;7.17
2025-05-08 13:19:58;16.17
2025-05-08 13:19:57;26.17
2025-05-08 13:19:56;18.92
2025-05-08 13:19:55;45.17
2025-05-08 13:19:54;47.42
2025-05-08 13:19:53;26.17
2025-05-08 13:19:52;92.17
2025-05-08 13:19:51;16.67
2025-05-08 13:19:50;61.42
2025-05-08 13:19:49;85.92
2025-05-08 13:19:48;21.67
2025-05-08 13:19:47;21.17
2025-05-08 13:19:46;23.42
2025-05-08 13:19:45;98.17
2025-05-08 13:19:44;72.42
2025-05-08 13:19:43;62.92
2025-05-08 13:19:42;41.67
2025-05-08 13:19:41;31.67
2025-05-08 13:19:40;57.92
2025-05-08 13:19:39;17.17
2025-05-08 13:19:38;30.67
2025-05-08 13:19:37;66.92
2025-05-08 13:19:36;52.92
2025-05-08 13:19:35;83.17
2025-05-08 13:19:34;52.42
2025-05-08 13:19:33;61.17
2025-05-08 13:19:32;15.92
2025-05-08 13:19:31;3.67
2025-05-08 13:19:30;13.17
2025-05-08 13:19:29;22.17
2025-05-08 13:19:28;31.17
2025-05-08 13:19:27;46.17
2025-05-08 13:19:26;98.17
2025-05-08 13:19:25;76.42
2025-05-08 13:19:24;4.92
2025-05-08 13:19:23;61.92
2025-05-08 13:19:22;31.17
2025-05-08 13:19:21;95.92
2025-05-08 13:19:20;33.42
2025-05-08 13:19:19;9.92
2025-05-08 13:19:18;88.67
2025-05-08 13:19:17;21.67
2025-05-08 13:19:16;66.92
2025-05-08 13:19:15;29.42
2025-05-08 13:19:14;0.92
2025-05-08 13:19:13;36.17
2025-05-08 13:19:12;0.42
2025-05-08 13:19:11;76.92
2025-05-08 13:19:10;36.17
2025-05-08 13:19:09;71.92
2025-05-08 13:19:08;5.92
2025-05-08 13:19:07;7.67
2025-05-08 13:19:06;12.67
2025-05-08 13:19:05;95.42
2025-05-08 13:19:04;9.92
2025-05-08 13:19:03;24.42
2025-05-08 13:19:02;22.67
2025-05-08 13:19:01;9.17
2025-05-08 13:19:00;92.92
2025-05-08 13:18:59;6.42
2025-05-08 13:18:58;66.67
2025-05-08 13:18:57;9.92
2025-05-08 13:18:56;3.17
2025-05-08 13:18:55;12.67
2025-05-08 13:18:54;38.92
2025-05-08 13:18:53;11.42
2025-05-08 13:18:52;6.42
2025-05-08 13:18:51;29.92
2025-05-08 13:18:50;44.42
2025-05-08 13:18:49;29.92
2025-05-08 13:18:48;65.67
2025-05-08 13:18:47;28.17
2025-05-08 13:18:46;46.67
2025-05-08 13:18:45;24.92
2025-05-08 13:18:44;10.42
2025-05-08 13:18:43;27.17
2025-05-08 13:18:42;42.17
2025-05-08 13:18:41;15.42
2025-05-08 13:18:40;13.17
2025-05-08 13:18:39;32.17
2025-05-08 13:18:38;22.17
2025-05-08 13:18:37;63.42
2025-05-08 13:18:36;96.42
2025-05-08 13:18:35;53.92
2025-05-08 13:18:34;81.92
2025-05-08 13:18:33;51.17
2025-05-08 13:18:32;53.92
2025-05-08 13:18:31;36.67
2025-05-08 13:18:30;79.42
2025-05-08 13:18:29;67.17
2025-05-08 13:18:28;67.17
2025-05-08 13:18:27;60.42
2025-05-08 13:18:26;25.42
2025-05-08 13:18:25;15.92
2025-05-08 13:18:24;44.92
2025-05-08 13:18:23;70.17
2025-05-08 13:18:22;82.92
2025-05-08 13:18:21;16.42
2025-05-08 13:18:20;39.42
2025-05-08 13:18:19;51.17
2025-05-08 13:18:18;34.92
2025-05-08 13:18:17;96.92
2025-05-08 13:18:16;61.17
2025-05-08 13:18:15;61.17
2025-05-08 13:18:14;44.42
2025-05-08 13:18:13;34.92
2025-05-08 13:18:12;6.92
2025-05-08 13:18:11;51.67
2025-05-08 13:18:10;28.17
2025-05-08 13:18:09;51.67
2025-05-08 13:18:08;84.67
2025-05-08 13:18:07;4.67
2025-05-08 13:18:06;18.17
2025-05-08 13:18:05;28.17
2025-05-08 13:18:04;90.17
2025-05-08 13:18:03;97.42
2025-05-08 13:18:02;25.92
2025-05-08 13:18:01;38.17
2025-05-08 13:18:00;48.17
2025-05-08 13:17:59;62.67
2025-05-08 13:17:58;5.67
2025-05-08 13:17:57;-13.79
2025-05-08 13:17:56;8.42
2025-05-08 13:17:55;65.42
2025-05-08 13:17:54;38.17
2025-05-08 13:17:53;9.17
2025-05-08 13:17:52;78.42
2025-05-08 13:17:51;28.17
2025-05-08 13:17:50;11.92
2025-05-08 13:17:49;28.67
2025-05-08 13:17:48;59.42
2025-05-08 13:17:47;78.92
2025-05-08 13:17:46;97.92
2025-05-08 13:17:45;78.42
2025-05-08 13:17:44;87.92
2025-05-08 13:17:43;43.17
2025-05-08 13:17:42;33.17
2025-05-08 13:17:41;28.67
2025-05-08 13:17:40;42.67
2025-05-08 13:17:39;42.67
2025-05-08 13:17:38;40.42
2025-05-08 13:17:37;28.67
2025-05-08 13:17:36;82.92
2025-05-08 13:17:35;0.17
2025-05-08 13:17:34;4.67
2025-05-08 13:17:33;24.17
2025-05-08 13:17:32;38.17
2025-05-08 13:17:31;7.92
2025-05-08 13:17:30;71.67
2025-05-08 13:17:29;92.92
2025-05-08 13:17:28;29.17
2025-05-08 13:17:27;66.67
2025-05-08 13:17:26;-4.29
2025-05-08 13:17:25;30.17
2025-05-08 13:17:24;79.92
2025-05-08 13:17:23;8.42
2025-05-08 13:17:22;55.42
2025-05-08 13:17:21;83.92
2025-05-08 13:17:20;45.92
2025-05-08 13:17:19;71.67
2025-05-08 13:17:18;45.42
2025-05-08 13:17:17;53.17
2025-05-08 13:17:16;86.67
2025-05-08 13:17:15;26.92
2025-05-08 13:17:14;88.92
2025-05-08 13:17:13;96.17
2025-05-08 13:17:12;77.17
2025-05-08 13:17:11;73.92
2025-05-08 13:17:10;5.17
2025-05-08 13:17:09;3.92
2025-05-08 13:17:08;84.92
2025-05-08 13:17:07;87.17
2025-05-08 13:17:06;-45.04
2025-05-08 13:17:05;-56.79
2025-05-08 13:17:04;46.92
2025-05-08 13:17:03;60.42
2025-05-08 13:17:02;72.17
2025-05-08 13:17:01;41.42
2025-05-08 13:17:00;22.42
2025-05-08 13:16:59;69.92
2025-05-08 13:16:58;44.17
2025-05-08 13:16:57;43.67
2025-05-08 13:16:56;34.17
2025-05-08 13:16:55;-68.54
2025-05-08 13:16:54;-8.79
2025-05-08 13:16:53;-13.79
2025-05-08 13:16:52;-27.79
2025-05-08 13:16:51;49.17
2025-05-08 13:16:50;79.92
2025-05-08 13:16:49;98.92
2025-05-08 13:16:48;92.17
2025-05-08 13:16:47;67.67
2025-05-08 13:16:46;48.67
2025-05-08 13:16:45;46.42
2025-05-08 13:16:44;32.42
2025-05-08 13:16:43;87.17
2025-05-08 13:16:42;55.92
2025-05-08 13:16:41;84.42
2025-05-08 13:16:40;91.67
2025-05-08 13:16:39;98.92
2025-05-08 13:16:38;53.67
2025-05-08 13:16:37;12.92
2025-05-08 13:16:36;15.67
2025-05-08 13:16:35;-92.54
2025-05-08 13:16:34;5.67
2025-05-08 13:16:33;63.17
2025-05-08 13:16:32;1.17
2025-05-08 13:16:31;46.42
2025-05-08 13:16:30;53.67
2025-05-08 13:16:29;3.42
2025-05-08 13:16:28;63.17
2025-05-08 13:16:27;74.92
2025-05-08 13:16:26;-2.04
2025-05-08 13:16:25;-37.79
2025-05-08 13:16:24;10.67
2025-05-08 13:16:23;-17.79
2025-05-08 13:16:22;-61.29
2025-05-08 13:16:21;-1.04
2025-05-08 13:16:20;-47.29
2025-05-08 13:16:19;58.67
2025-05-08 13:16:18;96.67
2025-05-08 13:16:17;-84.79
2025-05-08 13:16:16;-96.54
2025-05-08 13:16:15;-22.79
2025-05-08 13:16:14;-49.04
2025-05-08 13:16:13;-31.79
2025-05-08 13:16:12;-99.29
2025-05-08 13:16:11;-92.04
2025-05-08 13:16:10;82.67
2025-05-08 13:16:09;-45.04
2025-05-08 13:16:08;-37.79
2025-05-08 13:16:07;-47.29
2025-05-08 13:16:06;3.92
2025-05-08 13:16:05;65.92
2025-05-08 13:16:04;-94.79
2025-05-08 13:16:03;-30.54
2025-05-08 13:16:02;-2.04
2025-05-08 13:16:01;-4.29
2025-05-08 13:16:00;-70.79
2025-05-08 13:15:59;-99.79
2025-05-08 13:15:58;-83.04
2025-05-08 13:15:57;-44.54
2025-05-08 13:15:56;-11.54
2025-05-08 13:15:55;-54.04
2025-05-08 13:15:54;-16.04
2025-05-08 13:15:53;-82.54
2025-05-08 13:15:52;-5.04
2025-05-08 13:15:51;-10.54
2025-05-08 13:15:50;-58.04
2025-05-08 13:15:49;-53.04
2025-05-08 13:15:48;-70.29
2025-05-08 13:15:47;-82.54
2025-05-08 13:15:46;-99.29
2025-05-08 13:15:45;-27.79
2025-05-08 13:15:44;-32.79
2025-05-08 13:15:43;-36.79
2025-05-08 13:15:42;-75.29
2025-05-08 13:15:41;-56.29
2025-05-08 13:15:40;-25.54
2025-05-08 13:15:39;-13.29
2025-05-08 13:15:38;-15.54
2025-05-08 13:15:37;-20.04
2025-05-08 13:15:36;-77.54
2025-05-08 13:15:35;-96.54
2025-05-08 13:15:34;-23.29
2025-05-08 13:15:33;-42.29
2025-05-08 13:15:32;-99.29
2025-05-08 13:15:31;-6.54
2025-05-08 13:15:30;-34.54
2025-05-08 13:15:29;-15.54
2025-05-08 13:15:28;-51.29
2025-05-08 13:15:27;-58.04
2025-05-08 13:15:26;-1.54
2025-05-08 13:15:25;-0.54
2025-05-08 13:15:24;-31.79
2025-05-08 13:15:23;-79.29
2025-05-08 13:15:22;-95.54
2025-05-08 13:15:21;-91.04
2025-05-08 13:15:20;-56.54
2025-05-08 13:15:19;-76.54
2025-05-08 13:15:18;-35.29
2025-05-08 13:15:17;-80.04
2025-05-08 13:15:16;-59.79
2025-05-08 13:15:15;-79.29
2025-05-08 13:15:14;-44.04
2025-05-08 13:15:13;-46.29
2025-05-08 13:15:12;-5.04
2025-05-08 13:15:11;-14.54
2025-05-08 13:15:10;-55.29
2025-05-08 13:15:09;-45.79
2025-05-08 13:15:08;-31.79
2025-05-08 13:15:07;-26.79
2025-05-08 13:15:06;-17.79
2025-05-08 13:15:05;-98.29
2025-05-08 13:15:04;-72.04
2025-05-08 13:15:03;-21.79
2025-05-08 13:15:02;-50.79
2025-05-08 13:15:01;-41.79
2025-05-08 13:15:00;-55.79
2025-05-08 13:14:59;-45.79
2025-05-08 13:14:58;-62.54
2025-05-08 13:14:57;-5.54
2025-05-08 13:14:56;-65.29
2025-05-08 13:14:55;-86.04
2025-05-08 13:14:54;-81.54
2025-05-08 13:14:53;-12.79
2025-05-08 13:14:52;-12.79
2025-05-08 13:14:51;-55.29
2025-05-08 13:14:50;-98.29
2025-05-08 13:14:49;-32.54
2025-05-08 13:14:48;-35.29
2025-05-08 13:14:47;-56.04
2025-05-08 13:14:46;-51.54
2025-05-08 13:14:45;-95.54
2025-05-08 13:14:44;-12.29
2025-05-08 13:14:43;-43.54
2025-05-08 13:14:42;-52.54
2025-05-08 13:14:41;-81.54
2025-05-08 13:14:40;-64.29
2025-05-08 13:14:39;-45.29
2025-05-08 13:14:38;-59.79
2025-05-08 13:14:37;-86.04
2025-05-08 13:14:36;-67.04
2025-05-08 13:14:35;-74.29
2025-05-08 13:14:34;-34.04
2025-05-08 13:14:33;-11.29
2025-05-08 13:14:32;-35.29
2025-05-08 13:14:31;-30.29
2025-05-08 13:14:30;-40.29
2025-05-08 13:14:29;-53.79
2025-05-08 13:14:28;-99.04
2025-05-08 13:14:27;-45.29
2025-05-08 13:14:26;-0.04
2025-05-08 13:14:25;-43.04
2025-05-08 13:14:24;-40.79
2025-05-08 13:14:23;-62.04
2025-05-08 13:14:22;-95.54
2025-05-08 13:14:21;-94.54
2025-05-08 13:14:20;-21.29
2025-05-08 13:14:19;-61.54
2025-05-08 13:14:18;-45.29
2025-05-08 13:14:17;-0.79
2025-05-08 13:14:16;-95.79
2025-05-08 13:14:15;-25.29
2025-05-08 13:14:14;-22.04
2025-05-08 13:14:13;-20.79
2025-05-08 13:14:12;-66.54
2025-05-08 13:14:11;-6.79
2025-05-08 13:14:10;-66.04
2025-05-08 13:14:09;-87.29
