Fecha y Hora;LIT-2019 - Nivel mezclador M-201
2025-05-08 13:26:14;-1.83
2025-05-08 13:26:13;-30.33
2025-05-08 13:26:12;-13.58
2025-05-08 13:26:11;-58.83
2025-05-08 13:26:10;-39.83
2025-05-08 13:26:09;-68.33
2025-05-08 13:26:08;-63.33
2025-05-08 13:26:07;-94.58
2025-05-08 13:26:06;-75.58
2025-05-08 13:26:05;-18.58
2025-05-08 13:26:04;-72.83
2025-05-08 13:26:03;-51.58
2025-05-08 13:26:02;-49.33
2025-05-08 13:26:01;-30.33
2025-05-08 13:26:00;-25.33
2025-05-08 13:25:59;-49.33
2025-05-08 13:25:58;-42.08
2025-05-08 13:25:57;-25.33
2025-05-08 13:25:56;-30.33
2025-05-08 13:25:55;-44.33
2025-05-08 13:25:54;-34.83
2025-05-08 13:25:53;-18.08
2025-05-08 13:25:52;-27.58
2025-05-08 13:25:51;-64.08
2025-05-08 13:25:50;-93.58
2025-05-08 13:25:49;-95.33
2025-05-08 13:25:48;-85.83
2025-05-08 13:25:47;-4.83
2025-05-08 13:25:46;-10.33
2025-05-08 13:25:45;-17.08
2025-05-08 13:25:44;-46.08
2025-05-08 13:25:43;-24.33
2025-05-08 13:25:42;-36.58
2025-05-08 13:25:41;-3.58
2025-05-08 13:25:40;-17.58
2025-05-08 13:25:39;-37.08
2025-05-08 13:25:38;-24.33
2025-05-08 13:25:37;-36.58
2025-05-08 13:25:36;-86.83
2025-05-08 13:25:35;-86.83
2025-05-08 13:25:34;-5.83
2025-05-08 13:25:33;-67.83
2025-05-08 13:25:32;-75.08
2025-05-08 13:25:31;-15.33
2025-05-08 13:25:30;-70.08
2025-05-08 13:25:29;-33.83
2025-05-08 13:25:28;-24.83
2025-05-08 13:25:27;-17.58
2025-05-08 13:25:26;-22.08
2025-05-08 13:25:25;-96.33
2025-05-08 13:25:24;-95.83
2025-05-08 13:25:23;-41.08
2025-05-08 13:25:22;-48.33
2025-05-08 13:25:21;-29.33
2025-05-08 13:25:20;-48.33
2025-05-08 13:25:19;-16.08
2025-05-08 13:25:18;-68.58
2025-05-08 13:25:17;-99.83
2025-05-08 13:25:16;-29.33
2025-05-08 13:25:15;-22.08
2025-05-08 13:25:14;-14.83
2025-05-08 13:25:13;-57.83
2025-05-08 13:25:12;-5.33
2025-05-08 13:25:11;-95.83
2025-05-08 13:25:10;-41.08
2025-05-08 13:25:09;-76.33
2025-05-08 13:25:08;-19.83
2025-05-08 13:25:07;-33.83
2025-05-08 13:25:06;-16.58
2025-05-08 13:25:05;-28.83
2025-05-08 13:25:04;-98.08
2025-05-08 13:25:03;-66.83
2025-05-08 13:25:02;-33.83
2025-05-08 13:25:01;-12.58
2025-05-08 13:25:00;-90.83
2025-05-08 13:24:59;-71.83
2025-05-08 13:24:58;-81.33
2025-05-08 13:24:57;-0.33
2025-05-08 13:24:56;-88.58
2025-05-08 13:24:55;-75.83
2025-05-08 13:24:54;-84.83
2025-05-08 13:24:53;-66.33
2025-05-08 13:24:52;-8.83
2025-05-08 13:24:51;-66.33
2025-05-08 13:24:50;-51.33
2025-05-08 13:24:49;-4.83
2025-05-08 13:24:48;-73.58
2025-05-08 13:24:47;-10.58
2025-05-08 13:24:46;-82.58
2025-05-08 13:24:45;-31.83
2025-05-08 13:24:44;-88.08
2025-05-08 13:24:43;-95.33
2025-05-08 13:24:42;-37.83
2025-05-08 13:24:41;-7.08
2025-05-08 13:24:40;-38.33
2025-05-08 13:24:39;-66.83
2025-05-08 13:24:38;-73.58
2025-05-08 13:24:37;-85.83
2025-05-08 13:24:36;-47.83
2025-05-08 13:24:35;-33.33
2025-05-08 13:24:34;-40.58
2025-05-08 13:24:33;-45.08
2025-05-08 13:24:32;-52.33
2025-05-08 13:24:31;-97.58
2025-05-08 13:24:30;-16.58
2025-05-08 13:24:29;-73.58
2025-05-08 13:24:28;-80.83
2025-05-08 13:24:27;-97.08
2025-05-08 13:24:26;-28.33
2025-05-08 13:24:25;-78.08
2025-05-08 13:24:24;-90.33
2025-05-08 13:24:23;-68.58
2025-05-08 13:24:22;-85.33
2025-05-08 13:24:21;-68.58
2025-05-08 13:24:20;-11.08
2025-05-08 13:24:19;-83.08
2025-05-08 13:24:18;-20.58
2025-05-08 13:24:17;-54.08
2025-05-08 13:24:16;-4.58
2025-05-08 13:24:15;-16.83
2025-05-08 13:24:14;-21.83
2025-05-08 13:24:13;-49.58
2025-05-08 13:24:12;-39.58
2025-05-08 13:24:11;-78.08
2025-05-08 13:24:10;-92.08
2025-05-08 13:24:09;-68.58
2025-05-08 13:24:08;-49.58
2025-05-08 13:24:07;-25.58
2025-05-08 13:24:06;-56.33
2025-05-08 13:24:05;-20.58
2025-05-08 13:24:04;-3.83
2025-05-08 13:24:03;-91.58
2025-05-08 13:24:02;-39.08
2025-05-08 13:24:01;-64.83
2025-05-08 13:24:00;-5.08
2025-05-08 13:23:59;-55.83
2025-05-08 13:23:58;-22.83
2025-05-08 13:23:57;-70.83
2025-05-08 13:23:56;-73.08
2025-05-08 13:23:55;-75.33
2025-05-08 13:23:54;-15.58
2025-05-08 13:23:53;-49.08
2025-05-08 13:23:52;-68.83
2025-05-08 13:23:51;-6.08
2025-05-08 13:23:50;-68.08
2025-05-08 13:23:49;-51.33
2025-05-08 13:23:48;-25.08
2025-05-08 13:23:47;-44.08
2025-05-08 13:23:46;-32.33
2025-05-08 13:23:45;-32.33
2025-05-08 13:23:44;-56.58
2025-05-08 13:23:43;-62.58
2025-05-08 13:23:42;-78.33
2025-05-08 13:23:41;-39.08
2025-05-08 13:23:40;-77.08
2025-05-08 13:23:39;-84.83
2025-05-08 13:23:38;-20.58
2025-05-08 13:23:37;-20.08
2025-05-08 13:23:36;-27.33
2025-05-08 13:23:35;-91.58
2025-05-08 13:23:34;-44.08
2025-05-08 13:23:33;-91.58
2025-05-08 13:23:32;-53.58
2025-05-08 13:23:31;-34.08
2025-05-08 13:23:30;-15.58
2025-05-08 13:23:29;-27.33
2025-05-08 13:23:28;-72.58
2025-05-08 13:23:27;-27.33
2025-05-08 13:23:26;-7.83
2025-05-08 13:23:25;-98.33
2025-05-08 13:23:24;-39.08
2025-05-08 13:23:23;-58.08
2025-05-08 13:23:22;-12.83
2025-05-08 13:23:21;-84.33
2025-05-08 13:23:20;-55.83
2025-05-08 13:23:19;-58.08
2025-05-08 13:23:18;-24.58
2025-05-08 13:23:17;-88.83
2025-05-08 13:23:16;-48.58
2025-05-08 13:23:15;-98.33
2025-05-08 13:23:14;-62.58
2025-05-08 13:23:13;-11.33
2025-05-08 13:23:12;-35.33
2025-05-08 13:23:11;-32.58
2025-05-08 13:23:10;-71.83
2025-05-08 13:23:09;-9.58
2025-05-08 13:23:08;-4.58
2025-05-08 13:23:07;-61.58
2025-05-08 13:23:06;-43.08
2025-05-08 13:23:05;-40.83
2025-05-08 13:23:04;-2.83
2025-05-08 13:23:03;-24.08
2025-05-08 13:23:02;-95.58
2025-05-08 13:23:01;-69.33
2025-05-08 13:23:00;-78.83
2025-05-08 13:22:59;-2.83
2025-05-08 13:22:58;-76.58
2025-05-08 13:22:57;-50.33
2025-05-08 13:22:56;-5.08
2025-05-08 13:22:55;-78.83
2025-05-08 13:22:54;-76.58
2025-05-08 13:22:53;-45.33
2025-05-08 13:22:52;-78.83
2025-05-08 13:22:51;-54.83
2025-05-08 13:22:50;-62.08
2025-05-08 13:22:49;-86.08
2025-05-08 13:22:48;-69.33
2025-05-08 13:22:47;-35.83
2025-05-08 13:22:46;-16.83
2025-05-08 13:22:45;-95.08
2025-05-08 13:22:44;-78.83
2025-05-08 13:22:43;-81.08
2025-05-08 13:22:42;-24.08
2025-05-08 13:22:41;-62.83
2025-05-08 13:22:40;-68.33
2025-05-08 13:22:39;-76.83
2025-05-08 13:22:38;-73.83
2025-05-08 13:22:37;-28.08
2025-05-08 13:22:36;-47.58
2025-05-08 13:22:35;-47.58
2025-05-08 13:22:34;-16.33
2025-05-08 13:22:33;-61.58
2025-05-08 13:22:32;-43.08
2025-05-08 13:22:31;-4.58
2025-05-08 13:22:30;-27.58
2025-05-08 13:22:29;-95.08
2025-05-08 13:22:28;-97.33
2025-05-08 13:22:27;-97.33
2025-05-08 13:22:26;-54.33
2025-05-08 13:22:25;-97.33
2025-05-08 13:22:24;-97.33
2025-05-08 13:22:23;-85.58
2025-05-08 13:22:22;-54.33
2025-05-08 13:22:21;-11.83
2025-05-08 13:22:20;-95.08
2025-05-08 13:22:19;-82.33
2025-05-08 13:22:18;-70.58
2025-05-08 13:22:17;-39.33
2025-05-08 13:22:16;-51.08
2025-05-08 13:22:15;-98.08
2025-05-08 13:22:14;-61.08
2025-05-08 13:22:13;-66.08
2025-05-08 13:22:12;-32.08
2025-05-08 13:22:11;-89.58
2025-05-08 13:22:10;-50.58
2025-05-08 13:22:09;-9.83
2025-05-08 13:22:08;-74.08
2025-05-08 13:22:07;-81.83
2025-05-08 13:22:06;-96.83
2025-05-08 13:22:05;-39.83
2025-05-08 13:22:04;-32.58
2025-05-08 13:22:03;-73.33
2025-05-08 13:22:02;-66.08
2025-05-08 13:22:01;-63.33
2025-05-08 13:22:00;-27.58
2025-05-08 13:21:59;-91.83
2025-05-08 13:21:58;-58.33
2025-05-08 13:21:57;-58.83
2025-05-08 13:21:56;-61.08
2025-05-08 13:21:55;-87.33
2025-05-08 13:21:54;-32.58
2025-05-08 13:21:53;-1.33
2025-05-08 13:21:52;-44.83
2025-05-08 13:21:51;-60.58
2025-05-08 13:21:50;-84.58
2025-05-08 13:21:49;-18.08
2025-05-08 13:21:48;-94.08
2025-05-08 13:21:47;-20.33
2025-05-08 13:21:46;-13.58
2025-05-08 13:21:45;-49.33
2025-05-08 13:21:44;-82.33
2025-05-08 13:21:43;-67.83
2025-05-08 13:21:42;-77.33
2025-05-08 13:21:41;-91.83
2025-05-08 13:21:40;-37.08
2025-05-08 13:21:39;-12.58
2025-05-08 13:21:38;-23.83
2025-05-08 13:21:37;-16.58
2025-05-08 13:21:36;-95.33
2025-05-08 13:21:35;-18.08
2025-05-08 13:21:34;-48.33
2025-05-08 13:21:33;-29.33
2025-05-08 13:21:32;-36.58
2025-05-08 13:21:31;-29.83
2025-05-08 13:21:30;-43.83
2025-05-08 13:21:29;-19.83
2025-05-08 13:21:28;-41.08
2025-05-08 13:21:27;-37.83
2025-05-08 13:21:26;-70.83
2025-05-08 13:21:25;-59.08
2025-05-08 13:21:24;-14.33
2025-05-08 13:21:23;-88.08
2025-05-08 13:21:22;-65.08
2025-05-08 13:21:21;-22.08
2025-05-08 13:21:20;-24.83
2025-05-08 13:21:19;-93.58
2025-05-08 13:21:18;-84.08
2025-05-08 13:21:17;-76.83
2025-05-08 13:21:16;-71.83
2025-05-08 13:21:15;-81.33
2025-05-08 13:21:14;-90.83
2025-05-08 13:21:13;-48.33
2025-05-08 13:21:12;-26.58
2025-05-08 13:21:11;-52.83
2025-05-08 13:21:10;-5.33
2025-05-08 13:21:09;-7.58
2025-05-08 13:21:08;-88.08
2025-05-08 13:21:07;31.92
2025-05-08 13:21:06;-94.83
2025-05-08 13:21:05;50.92
2025-05-08 13:21:04;7.92
2025-05-08 13:21:03;-26.58
2025-05-08 13:21:02;-80.83
2025-05-08 13:21:01;-2.58
2025-05-08 13:21:00;-28.83
2025-05-08 13:20:59;-81.33
2025-05-08 13:20:58;-9.83
2025-05-08 13:20:57;-47.83
2025-05-08 13:20:56;-90.83
2025-05-08 13:20:55;-23.83
2025-05-08 13:20:54;-14.33
2025-05-08 13:20:53;-47.33
2025-05-08 13:20:52;-83.08
2025-05-08 13:20:51;-17.08
2025-05-08 13:20:50;-55.08
2025-05-08 13:20:49;-40.58
2025-05-08 13:20:48;-28.83
2025-05-08 13:20:47;-66.83
2025-05-08 13:20:46;-64.08
2025-05-08 13:20:45;-23.83
2025-05-08 13:20:44;-90.33
2025-05-08 13:20:43;-50.08
2025-05-08 13:20:42;-64.08
2025-05-08 13:20:41;-18.83
2025-05-08 13:20:40;-45.08
2025-05-08 13:20:39;-42.83
2025-05-08 13:20:38;-7.08
2025-05-08 13:20:37;-31.08
2025-05-08 13:20:36;-28.33
2025-05-08 13:20:35;14.92
2025-05-08 13:20:34;64.67
2025-05-08 13:20:33;72.42
2025-05-08 13:20:32;79.92
2025-05-08 13:20:31;4.42
2025-05-08 13:20:30;-85.33
2025-05-08 13:20:29;-6.58
2025-05-08 13:20:28;-42.33
2025-05-08 13:20:27;-75.83
2025-05-08 13:20:26;-28.33
2025-05-08 13:20:25;-97.08
2025-05-08 13:20:24;-70.83
2025-05-08 13:20:23;62.67
2025-05-08 13:20:22;-16.08
2025-05-08 13:20:21;-97.08
2025-05-08 13:20:20;-2.08
2025-05-08 13:20:19;-21.08
2025-05-08 13:20:18;24.67
2025-05-08 13:20:17;24.67
2025-05-08 13:20:16;81.67
2025-05-08 13:20:15;-30.58
2025-05-08 13:20:14;-25.58
2025-05-08 13:20:13;-25.58
2025-05-08 13:20:12;-13.83
2025-05-08 13:20:11;-97.08
2025-05-08 13:20:10;0.67
2025-05-08 13:20:09;-23.33
2025-05-08 13:20:08;34.17
2025-05-08 13:20:07;69.92
2025-05-08 13:20:06;55.42
2025-05-08 13:20:05;-89.83
2025-05-08 13:20:04;65.92
2025-05-08 13:20:03;80.92
2025-05-08 13:20:02;39.67
2025-05-08 13:20:01;4.92
2025-05-08 13:20:00;84.42
2025-05-08 13:19:59;84.42
2025-05-08 13:19:58;86.67
2025-05-08 13:19:57;70.42
2025-05-08 13:19:56;3.42
2025-05-08 13:19:55;15.17
2025-05-08 13:19:54;50.92
2025-05-08 13:19:53;41.42
2025-05-08 13:19:52;62.67
2025-05-08 13:19:51;29.67
2025-05-08 13:19:50;22.42
2025-05-08 13:19:49;89.42
2025-05-08 13:19:48;34.67
2025-05-08 13:19:47;91.67
2025-05-08 13:19:46;74.92
2025-05-08 13:19:45;48.67
2025-05-08 13:19:44;64.17
2025-05-08 13:19:43;64.17
2025-05-08 13:19:42;21.67
2025-05-08 13:19:41;11.67
2025-05-08 13:19:40;1.67
2025-05-08 13:19:39;6.67
2025-05-08 13:19:38;65.42
2025-05-08 13:19:37;6.17
2025-05-08 13:19:36;1.67
2025-05-08 13:19:35;8.42
2025-05-08 13:19:34;22.92
2025-05-08 13:19:33;20.67
2025-05-08 13:19:32;7.67
2025-05-08 13:19:31;28.92
2025-05-08 13:19:30;93.17
2025-05-08 13:19:29;85.42
2025-05-08 13:19:28;77.67
2025-05-08 13:19:27;99.42
2025-05-08 13:19:26;61.42
2025-05-08 13:19:25;82.67
2025-05-08 13:19:24;75.42
2025-05-08 13:19:23;65.42
2025-05-08 13:19:22;89.42
2025-05-08 13:19:21;63.67
2025-05-08 13:19:20;49.17
2025-05-08 13:19:19;77.67
2025-05-08 13:19:18;4.42
2025-05-08 13:19:17;82.67
2025-05-08 13:19:16;20.67
2025-05-08 13:19:15;21.17
2025-05-08 13:19:14;68.67
2025-05-08 13:19:13;70.92
2025-05-08 13:19:12;27.92
2025-05-08 13:19:11;78.17
2025-05-08 13:19:10;6.67
2025-05-08 13:19:09;61.42
2025-05-08 13:19:08;97.67
2025-05-08 13:19:07;59.17
2025-05-08 13:19:06;89.92
2025-05-08 13:19:05;65.92
2025-05-08 13:19:04;80.42
2025-05-08 13:19:03;94.42
2025-05-08 13:19:02;16.67
2025-05-08 13:19:01;32.92
2025-05-08 13:19:00;53.92
2025-05-08 13:18:59;76.92
2025-05-08 13:18:58;1.42
2025-05-08 13:18:57;6.67
2025-05-08 13:18:56;66.42
2025-05-08 13:18:55;73.67
2025-05-08 13:18:54;73.67
2025-05-08 13:18:53;28.42
2025-05-08 13:18:52;31.67
2025-05-08 13:18:51;38.42
2025-05-08 13:18:50;5.42
2025-05-08 13:18:49;45.67
2025-05-08 13:18:48;69.17
2025-05-08 13:18:47;31.67
2025-05-08 13:18:46;33.42
2025-05-08 13:18:45;37.92
2025-05-08 13:18:44;90.42
2025-05-08 13:18:43;42.92
2025-05-08 13:18:42;21.67
2025-05-08 13:18:41;95.42
2025-05-08 13:18:40;93.17
2025-05-08 13:18:39;71.42
2025-05-08 13:18:38;83.17
2025-05-08 13:18:37;66.92
2025-05-08 13:18:36;78.67
2025-05-08 13:18:35;57.42
2025-05-08 13:18:34;75.92
2025-05-08 13:18:33;21.67
2025-05-08 13:18:32;28.92
2025-05-08 13:18:31;52.42
2025-05-08 13:18:30;81.42
2025-05-08 13:18:29;89.67
2025-05-08 13:18:28;1.92
2025-05-08 13:18:27;80.67
2025-05-08 13:18:26;79.17
2025-05-08 13:18:25;59.67
2025-05-08 13:18:24;24.42
2025-05-08 13:18:23;4.92
2025-05-08 13:18:22;36.17
2025-05-08 13:18:21;50.67
2025-05-08 13:18:20;55.17
2025-05-08 13:18:19;12.17
2025-05-08 13:18:18;47.92
2025-05-08 13:18:17;93.17
2025-05-08 13:18:16;22.17
2025-05-08 13:18:15;71.92
2025-05-08 13:18:14;0.42
2025-05-08 13:18:13;41.17
2025-05-08 13:18:12;41.17
2025-05-08 13:18:11;76.92
2025-05-08 13:18:10;5.42
2025-05-08 13:18:09;76.92
2025-05-08 13:18:08;19.42
2025-05-08 13:18:07;60.67
2025-05-08 13:18:06;60.17
2025-05-08 13:18:05;62.42
2025-05-08 13:18:04;57.92
2025-05-08 13:18:03;95.92
2025-05-08 13:18:02;84.17
2025-05-08 13:18:01;98.17
2025-05-08 13:18:00;39.92
2025-05-08 13:17:59;6.42
2025-05-08 13:17:58;4.17
2025-05-08 13:17:57;50.92
2025-05-08 13:17:56;43.17
2025-05-08 13:17:55;81.17
2025-05-08 13:17:54;37.17
2025-05-08 13:17:53;24.92
2025-05-08 13:17:52;81.92
2025-05-08 13:17:51;89.17
2025-05-08 13:17:50;39.42
2025-05-08 13:17:49;51.17
2025-05-08 13:17:48;39.42
2025-05-08 13:17:47;56.17
2025-05-08 13:17:46;25.42
2025-05-08 13:17:45;27.17
2025-05-08 13:17:44;32.17
2025-05-08 13:17:43;77.42
2025-05-08 13:17:42;81.92
2025-05-08 13:17:41;96.42
2025-05-08 13:17:40;13.17
2025-05-08 13:17:39;22.67
2025-05-08 13:17:38;46.67
2025-05-08 13:17:37;72.92
2025-05-08 13:17:36;53.42
2025-05-08 13:17:35;3.67
2025-05-08 13:17:34;37.17
2025-05-08 13:17:33;30.42
2025-05-08 13:17:32;86.92
2025-05-08 13:17:31;25.92
2025-05-08 13:17:30;20.42
2025-05-08 13:17:29;72.92
2025-05-08 13:17:28;87.42
2025-05-08 13:17:27;46.67
2025-05-08 13:17:26;24.67
2025-05-08 13:17:25;12.42
2025-05-08 13:17:24;86.17
2025-05-08 13:17:23;78.92
2025-05-08 13:17:22;73.42
2025-05-08 13:17:21;6.42
2025-05-08 13:17:20;15.92
2025-05-08 13:17:19;87.42
2025-05-08 13:17:18;25.42
2025-05-08 13:17:17;99.67
2025-05-08 13:17:16;30.92
2025-05-08 13:17:15;15.92
2025-05-08 13:17:14;44.92
2025-05-08 13:17:13;57.17
2025-05-08 13:17:12;85.17
2025-05-08 13:17:11;34.92
2025-05-08 13:17:10;66.17
2025-05-08 13:17:09;16.42
2025-05-08 13:17:08;83.92
2025-05-08 13:17:07;5.17
2025-05-08 13:17:06;83.92
2025-05-08 13:17:05;43.67
2025-05-08 13:17:04;78.92
2025-05-08 13:17:03;18.67
2025-05-08 13:17:02;30.42
2025-05-08 13:17:01;90.17
2025-05-08 13:17:00;44.92
2025-05-08 13:16:59;33.17
2025-05-08 13:16:58;16.92
2025-05-08 13:16:57;59.42
2025-05-08 13:16:56;33.17
2025-05-08 13:16:55;73.42
2025-05-08 13:16:54;89.42
2025-05-08 13:16:53;48.67
2025-05-08 13:16:52;25.17
2025-05-08 13:16:51;21.92
2025-05-08 13:16:50;47.67
2025-05-08 13:16:49;33.67
2025-05-08 13:16:48;74.42
2025-05-08 13:16:47;92.42
2025-05-08 13:16:46;57.17
2025-05-08 13:16:45;90.67
2025-05-08 13:16:44;24.17
2025-05-08 13:16:43;21.42
2025-05-08 13:16:42;68.92
2025-05-08 13:16:41;23.67
2025-05-08 13:16:40;16.92
2025-05-08 13:16:39;66.67
2025-05-08 13:16:38;5.17
2025-05-08 13:16:37;19.17
2025-05-08 13:16:36;31.42
2025-05-08 13:16:35;5.17
2025-05-08 13:16:34;85.67
2025-05-08 13:16:33;52.67
2025-05-08 13:16:32;30.92
2025-05-08 13:16:31;0.17
2025-05-08 13:16:30;47.67
2025-05-08 13:16:29;47.67
2025-05-08 13:16:28;97.92
2025-05-08 13:16:27;73.92
2025-05-08 13:16:26;24.17
2025-05-08 13:16:25;43.17
2025-05-08 13:16:24;45.42
2025-05-08 13:16:23;80.42
2025-05-08 13:16:22;27.42
2025-05-08 13:16:21;61.42
2025-05-08 13:16:20;96.17
2025-05-08 13:16:19;74.42
2025-05-08 13:16:18;5.17
2025-05-08 13:16:17;74.42
2025-05-08 13:16:16;98.92
2025-05-08 13:16:15;49.17
2025-05-08 13:16:14;58.67
2025-05-08 13:16:13;21.17
2025-05-08 13:16:12;72.67
2025-05-08 13:16:11;96.17
2025-05-08 13:16:10;62.67
2025-05-08 13:16:09;7.92
2025-05-08 13:16:08;57.67
2025-05-08 13:16:07;93.42
2025-05-08 13:16:06;0.67
2025-05-08 13:16:05;0.67
2025-05-08 13:16:04;43.67
2025-05-08 13:16:03;12.92
2025-05-08 13:16:02;50.92
2025-05-08 13:16:01;20.17
2025-05-08 13:16:00;91.67
2025-05-08 13:15:59;31.42
2025-05-08 13:15:58;53.17
2025-05-08 13:15:57;82.17
2025-05-08 13:15:56;88.92
2025-05-08 13:15:55;91.67
2025-05-08 13:15:54;1.17
2025-05-08 13:15:53;48.67
2025-05-08 13:15:52;55.92
2025-05-08 13:15:51;68.67
2025-05-08 13:15:50;85.42
2025-05-08 13:15:49;18.92
2025-05-08 13:15:48;1.17
2025-05-08 13:15:47;79.92
2025-05-08 13:15:46;53.67
2025-05-08 13:15:45;79.92
2025-05-08 13:15:44;46.42
2025-05-08 13:15:43;87.17
2025-05-08 13:15:42;77.67
2025-05-08 13:15:41;84.42
2025-05-08 13:15:40;53.67
2025-05-08 13:15:39;68.17
2025-05-08 13:15:38;11.17
2025-05-08 13:15:37;65.92
2025-05-08 13:15:36;89.42
2025-05-08 13:15:35;60.92
2025-05-08 13:15:34;74.92
2025-05-08 13:15:33;10.67
2025-05-08 13:15:32;70.42
2025-05-08 13:15:31;10.67
2025-05-08 13:15:30;15.67
2025-05-08 13:15:29;89.42
2025-05-08 13:15:28;44.17
2025-05-08 13:15:27;58.67
2025-05-08 13:15:26;51.42
2025-05-08 13:15:25;41.92
2025-05-08 13:15:24;18.92
2025-05-08 13:15:23;64.17
2025-05-08 13:15:22;95.42
2025-05-08 13:15:21;52.42
2025-05-08 13:15:20;22.67
2025-05-08 13:15:19;54.67
2025-05-08 13:15:18;17.67
2025-05-08 13:15:17;55.67
2025-05-08 13:15:16;66.42
2025-05-08 13:15:15;6.67
2025-05-08 13:15:14;27.92
2025-05-08 13:15:13;54.17
2025-05-08 13:15:12;66.42
2025-05-08 13:15:11;80.92
2025-05-08 13:15:10;16.17
2025-05-08 13:15:09;49.67
2025-05-08 13:15:08;66.42
2025-05-08 13:15:07;25.67
2025-05-08 13:15:06;35.17
2025-05-08 13:15:05;51.92
2025-05-08 13:15:04;68.67
2025-05-08 13:15:03;42.92
2025-05-08 13:15:02;89.92
2025-05-08 13:15:01;92.17
2025-05-08 13:15:00;51.92
2025-05-08 13:14:59;28.42
2025-05-08 13:14:58;78.17
2025-05-08 13:14:57;25.67
2025-05-08 13:14:56;97.17
2025-05-08 13:14:55;90.42
2025-05-08 13:14:54;71.42
2025-05-08 13:14:53;85.42
2025-05-08 13:14:52;11.67
2025-05-08 13:14:51;30.67
2025-05-08 13:14:50;99.92
2025-05-08 13:14:49;94.92
2025-05-08 13:14:48;91.42
2025-05-08 13:14:47;32.67
2025-05-08 13:14:46;67.92
2025-05-08 13:14:45;80.92
2025-05-08 13:14:44;85.92
2025-05-08 13:14:43;45.17
2025-05-08 13:14:42;83.67
2025-05-08 13:14:41;16.67
2025-05-08 13:14:40;31.17
2025-05-08 13:14:39;55.17
2025-05-08 13:14:38;71.42
2025-05-08 13:14:37;99.92
2025-05-08 13:14:36;21.67
2025-05-08 13:14:35;42.92
2025-05-08 13:14:34;64.17
2025-05-08 13:14:33;95.42
2025-05-08 13:14:32;76.92
2025-05-08 13:14:31;22.67
2025-05-08 13:14:30;93.67
2025-05-08 13:14:29;99.17
2025-05-08 13:14:28;18.17
2025-05-08 13:14:27;76.42
2025-05-08 13:14:26;2.67
