Fecha y Hora;PIT-301A - Presión salida bomba B-301A
2025-05-08 13:25:02;38.42
2025-05-08 13:25:01;85.92
2025-05-08 13:25:00;95.92
2025-05-08 13:24:59;71.92
2025-05-08 13:24:58;64.67
2025-05-08 13:24:57;17.17
2025-05-08 13:24:56;93.17
2025-05-08 13:24:55;24.92
2025-05-08 13:24:54;51.67
2025-05-08 13:24:53;43.92
2025-05-08 13:24:52;44.42
2025-05-08 13:24:51;15.42
2025-05-08 13:24:50;85.17
2025-05-08 13:24:49;27.17
2025-05-08 13:24:48;58.92
2025-05-08 13:24:47;16.42
2025-05-08 13:24:46;82.42
2025-05-08 13:24:45;85.67
2025-05-08 13:24:44;84.17
2025-05-08 13:24:43;41.17
2025-05-08 13:24:42;62.92
2025-05-08 13:24:41;22.17
2025-05-08 13:24:40;79.17
2025-05-08 13:24:39;29.42
2025-05-08 13:24:38;24.92
2025-05-08 13:24:37;22.17
2025-05-08 13:24:36;62.42
2025-05-08 13:24:35;48.42
2025-05-08 13:24:34;86.42
2025-05-08 13:24:33;46.17
2025-05-08 13:24:32;36.67
2025-05-08 13:24:31;38.92
2025-05-08 13:24:30;60.67
2025-05-08 13:24:29;62.92
2025-05-08 13:24:28;0.92
2025-05-08 13:24:27;56.17
2025-05-08 13:24:26;79.67
2025-05-08 13:24:25;10.92
2025-05-08 13:24:24;43.92
2025-05-08 13:24:23;39.42
2025-05-08 13:24:22;94.17
2025-05-08 13:24:21;75.17
2025-05-08 13:24:20;20.92
2025-05-08 13:24:19;79.67
2025-05-08 13:24:18;29.92
2025-05-08 13:24:17;10.92
2025-05-08 13:24:16;26.92
2025-05-08 13:24:15;45.92
2025-05-08 13:24:14;59.92
2025-05-08 13:24:13;1.42
2025-05-08 13:24:12;80.17
2025-05-08 13:24:11;39.42
2025-05-08 13:24:10;25.42
2025-05-08 13:24:09;39.42
2025-05-08 13:24:08;13.17
2025-05-08 13:24:07;29.92
2025-05-08 13:24:06;53.92
2025-05-08 13:24:05;34.92
2025-05-08 13:24:04;85.67
2025-05-08 13:24:03;97.42
2025-05-08 13:24:02;25.92
2025-05-08 13:24:01;59.42
2025-05-08 13:24:00;57.67
2025-05-08 13:23:59;6.92
2025-05-08 13:23:58;94.67
2025-05-08 13:23:57;56.17
2025-05-08 13:23:56;70.67
2025-05-08 13:23:55;99.17
2025-05-08 13:23:54;8.67
2025-05-08 13:23:53;30.42
2025-05-08 13:23:52;96.17
2025-05-08 13:23:51;92.42
2025-05-08 13:23:50;13.67
2025-05-08 13:23:49;56.67
2025-05-08 13:23:48;37.67
2025-05-08 13:23:47;28.17
2025-05-08 13:23:46;75.67
2025-05-08 13:23:45;88.42
2025-05-08 13:23:44;77.67
2025-05-08 13:23:43;68.92
2025-05-08 13:23:42;10.67
2025-05-08 13:23:41;25.92
2025-05-08 13:23:40;59.42
2025-05-08 13:23:39;32.67
2025-05-08 13:23:38;61.17
2025-05-08 13:23:37;87.92
2025-05-08 13:23:36;80.67
2025-05-08 13:23:35;4.67
2025-05-08 13:23:34;28.17
2025-05-08 13:23:33;25.92
2025-05-08 13:23:32;35.42
2025-05-08 13:23:31;38.17
2025-05-08 13:23:30;28.17
2025-05-08 13:23:29;61.67
2025-05-08 13:23:28;90.17
2025-05-08 13:23:27;90.17
2025-05-08 13:23:26;66.67
2025-05-08 13:23:25;45.42
2025-05-08 13:23:24;97.42
2025-05-08 13:23:23;73.92
2025-05-08 13:23:22;59.42
2025-05-08 13:23:21;52.17
2025-05-08 13:23:20;77.92
2025-05-08 13:23:19;23.67
2025-05-08 13:23:18;2.42
2025-05-08 13:23:17;11.92
2025-05-08 13:23:16;4.67
2025-05-08 13:23:15;73.92
2025-05-08 13:23:14;14.67
2025-05-08 13:23:13;6.17
2025-05-08 13:23:12;97.17
2025-05-08 13:23:11;82.17
2025-05-08 13:23:10;55.17
2025-05-08 13:23:09;98.42
2025-05-08 13:23:08;77.17
2025-05-08 13:23:07;1.17
2025-05-08 13:23:06;83.92
2025-05-08 13:23:05;12.42
2025-05-08 13:23:04;14.67
2025-05-08 13:23:03;93.42
2025-05-08 13:23:02;50.42
2025-05-08 13:23:01;93.42
2025-05-08 13:23:00;29.17
2025-05-08 13:22:59;5.17
2025-05-08 13:22:58;2.92
2025-05-08 13:22:57;62.67
2025-05-08 13:22:56;91.17
2025-05-08 13:22:55;76.67
2025-05-08 13:22:54;67.17
2025-05-08 13:22:53;81.67
2025-05-08 13:22:52;38.67
2025-05-08 13:22:51;7.92
2025-05-08 13:22:50;55.42
2025-05-08 13:22:49;95.67
2025-05-08 13:22:48;67.17
2025-05-08 13:22:47;17.42
2025-05-08 13:22:46;36.42
2025-05-08 13:22:45;96.17
2025-05-08 13:22:44;38.67
2025-05-08 13:22:43;10.17
2025-05-08 13:22:42;99.42
2025-05-08 13:22:41;83.17
2025-05-08 13:22:40;84.92
2025-05-08 13:22:39;18.92
2025-05-08 13:22:38;43.67
2025-05-08 13:22:37;8.42
2025-05-08 13:22:36;15.17
2025-05-08 13:22:35;24.67
2025-05-08 13:22:34;74.92
2025-05-08 13:22:33;65.42
2025-05-08 13:22:32;57.67
2025-05-08 13:22:31;31.92
2025-05-08 13:22:30;78.17
2025-05-08 13:22:29;48.67
2025-05-08 13:22:28;91.67
2025-05-08 13:22:27;70.42
2025-05-08 13:22:26;53.67
2025-05-08 13:22:25;89.42
2025-05-08 13:22:24;67.67
2025-05-08 13:22:23;67.67
2025-05-08 13:22:22;8.42
2025-05-08 13:22:21;69.92
2025-05-08 13:22:20;22.92
2025-05-08 13:22:19;61.42
2025-05-08 13:22:18;73.17
2025-05-08 13:22:17;97.17
2025-05-08 13:22:16;75.92
2025-05-08 13:22:15;19.42
2025-05-08 13:22:14;82.67
2025-05-08 13:22:13;8.42
2025-05-08 13:22:12;68.67
2025-05-08 13:22:11;70.92
2025-05-08 13:22:10;2.67
2025-05-08 13:22:09;64.67
2025-05-08 13:22:08;69.67
2025-05-08 13:22:07;45.17
2025-05-08 13:22:06;75.42
2025-05-08 13:22:05;70.42
2025-05-08 13:22:04;39.67
2025-05-08 13:22:03;70.42
2025-05-08 13:22:02;51.42
2025-05-08 13:22:01;89.92
2025-05-08 13:22:00;99.42
2025-05-08 13:21:59;35.17
2025-05-08 13:21:58;87.67
2025-05-08 13:21:57;3.92
2025-05-08 13:21:56;13.42
2025-05-08 13:21:55;92.17
2025-05-08 13:21:54;39.67
2025-05-08 13:21:53;89.92
2025-05-08 13:21:52;46.42
2025-05-08 13:21:51;40.17
2025-05-08 13:21:50;39.67
2025-05-08 13:21:49;63.67
2025-05-08 13:21:48;49.67
2025-05-08 13:21:47;89.92
2025-05-08 13:21:46;13.42
2025-05-08 13:21:45;22.92
2025-05-08 13:21:44;68.67
2025-05-08 13:21:43;32.92
2025-05-08 13:21:42;99.92
2025-05-08 13:21:41;44.67
2025-05-08 13:21:40;99.42
2025-05-08 13:21:39;8.17
2025-05-08 13:21:38;3.17
2025-05-08 13:21:37;65.17
2025-05-08 13:21:36;41.17
2025-05-08 13:21:35;87.67
2025-05-08 13:21:34;78.67
2025-05-08 13:21:33;33.42
2025-05-08 13:21:32;45.17
2025-05-08 13:21:31;42.42
2025-05-08 13:21:30;73.67
2025-05-08 13:21:29;38.42
2025-05-08 13:21:28;17.67
2025-05-08 13:21:27;70.17
2025-05-08 13:21:26;56.17
2025-05-08 13:21:25;46.17
2025-05-08 13:21:24;67.42
2025-05-08 13:21:23;19.92
2025-05-08 13:21:22;7.17
2025-05-08 13:21:21;95.42
2025-05-08 13:21:20;8.92
2025-05-08 13:21:19;50.17
2025-05-08 13:21:18;69.17
2025-05-08 13:21:17;45.67
2025-05-08 13:21:16;64.67
2025-05-08 13:21:15;41.17
2025-05-08 13:21:14;17.17
2025-05-08 13:21:13;69.17
2025-05-08 13:21:12;26.67
2025-05-08 13:21:11;43.42
2025-05-08 13:21:10;57.42
2025-05-08 13:21:09;21.67
2025-05-08 13:21:08;19.92
2025-05-08 13:21:07;85.17
2025-05-08 13:21:06;5.92
2025-05-08 13:21:05;94.67
2025-05-08 13:21:04;70.67
2025-05-08 13:21:03;93.17
2025-05-08 13:21:02;91.42
2025-05-08 13:21:01;60.17
2025-05-08 13:21:00;88.67
2025-05-08 13:20:59;76.42
2025-05-08 13:20:58;7.67
2025-05-08 13:20:57;41.17
2025-05-08 13:20:56;17.17
2025-05-08 13:20:55;12.67
2025-05-08 13:20:54;62.92
2025-05-08 13:20:53;24.92
2025-05-08 13:20:52;3.67
2025-05-08 13:20:51;90.92
2025-05-08 13:20:50;7.67
2025-05-08 13:20:49;67.42
2025-05-08 13:20:48;43.42
2025-05-08 13:20:47;5.42
2025-05-08 13:20:46;27.17
2025-05-08 13:20:45;38.92
2025-05-08 13:20:44;70.17
2025-05-08 13:20:43;67.42
2025-05-08 13:20:42;39.42
2025-05-08 13:20:41;98.67
2025-05-08 13:20:40;27.17
2025-05-08 13:20:39;55.67
2025-05-08 13:20:38;91.42
2025-05-08 13:20:37;22.17
2025-05-08 13:20:36;66.67
2025-05-08 13:20:35;41.92
2025-05-08 13:20:34;36.92
2025-05-08 13:20:33;22.92
2025-05-08 13:20:32;68.92
2025-05-08 13:20:31;19.17
2025-05-08 13:20:30;39.42
2025-05-08 13:20:29;61.17
2025-05-08 13:20:28;29.92
2025-05-08 13:20:27;46.67
2025-05-08 13:20:26;34.42
2025-05-08 13:20:25;94.17
2025-05-08 13:20:24;94.17
2025-05-08 13:20:23;84.67
2025-05-08 13:20:22;61.17
2025-05-08 13:20:21;20.42
2025-05-08 13:20:20;24.92
2025-05-08 13:20:19;37.17
2025-05-08 13:20:18;96.92
2025-05-08 13:20:17;66.17
2025-05-08 13:20:16;18.17
2025-05-08 13:20:15;67.92
2025-05-08 13:20:14;37.17
2025-05-08 13:20:13;53.92
2025-05-08 13:20:12;94.17
2025-05-08 13:20:11;1.42
2025-05-08 13:20:10;61.17
2025-05-08 13:20:09;84.67
2025-05-08 13:20:08;51.67
2025-05-08 13:20:07;77.92
2025-05-08 13:20:06;15.92
2025-05-08 13:20:05;10.92
2025-05-08 13:20:04;45.42
2025-05-08 13:20:03;24.67
2025-05-08 13:20:02;66.67
2025-05-08 13:20:01;65.42
2025-05-08 13:20:00;82.92
2025-05-08 13:19:59;52.17
2025-05-08 13:19:58;77.92
2025-05-08 13:19:57;87.92
2025-05-08 13:19:56;20.92
2025-05-08 13:19:55;1.92
2025-05-08 13:19:54;68.42
2025-05-08 13:19:53;37.67
2025-05-08 13:19:52;80.17
2025-05-08 13:19:51;61.67
2025-05-08 13:19:50;39.92
2025-05-08 13:19:49;52.17
2025-05-08 13:19:48;23.67
2025-05-08 13:19:47;9.17
2025-05-08 13:19:46;56.67
2025-05-08 13:19:45;11.42
2025-05-08 13:19:44;5.67
2025-05-08 13:19:43;40.92
2025-05-08 13:19:42;93.92
2025-05-08 13:19:41;29.17
2025-05-08 13:19:40;78.92
2025-05-08 13:19:39;40.92
2025-05-08 13:19:38;11.42
2025-05-08 13:19:37;68.92
2025-05-08 13:19:36;9.67
2025-05-08 13:19:35;73.42
2025-05-08 13:19:34;95.17
2025-05-08 13:19:33;25.92
2025-05-08 13:19:32;39.67
2025-05-08 13:19:31;10.67
2025-05-08 13:19:30;55.92
2025-05-08 13:19:29;90.67
2025-05-08 13:19:28;76.17
2025-05-08 13:19:27;57.67
2025-05-08 13:19:26;88.42
2025-05-08 13:19:25;0.17
2025-05-08 13:19:24;92.92
2025-05-08 13:19:23;18.67
2025-05-08 13:19:22;42.67
2025-05-08 13:19:21;7.42
2025-05-08 13:19:20;66.67
2025-05-08 13:19:19;76.17
2025-05-08 13:19:18;88.42
2025-05-08 13:19:17;9.67
2025-05-08 13:19:16;73.92
2025-05-08 13:19:15;43.17
2025-05-08 13:19:14;12.42
2025-05-08 13:19:13;78.92
2025-05-08 13:19:12;90.67
2025-05-08 13:19:11;19.67
2025-05-08 13:19:10;69.42
2025-05-08 13:19:09;52.67
2025-05-08 13:19:08;19.67
2025-05-08 13:19:07;5.17
2025-05-08 13:19:06;69.42
2025-05-08 13:19:05;73.92
2025-05-08 13:19:04;16.92
2025-05-08 13:19:03;35.92
2025-05-08 13:19:02;79.42
2025-05-08 13:19:01;11.17
2025-05-08 13:19:00;26.17
2025-05-08 13:18:59;39.67
2025-05-08 13:18:58;99.92
2025-05-08 13:18:57;88.42
2025-05-08 13:18:56;93.42
2025-05-08 13:18:55;0.67
2025-05-08 13:18:54;83.92
2025-05-08 13:18:53;26.92
2025-05-08 13:18:52;94.42
2025-05-08 13:18:51;63.17
2025-05-08 13:18:50;77.67
2025-05-08 13:18:49;8.42
2025-05-08 13:18:48;22.42
2025-05-08 13:18:47;39.67
2025-05-08 13:18:46;3.42
2025-05-08 13:18:45;36.42
2025-05-08 13:18:44;34.17
2025-05-08 13:18:43;60.42
2025-05-08 13:18:42;44.17
2025-05-08 13:18:41;77.17
2025-05-08 13:18:40;1.17
2025-05-08 13:18:39;34.17
2025-05-08 13:18:38;83.92
2025-05-08 13:18:37;65.42
2025-05-08 13:18:36;77.17
2025-05-08 13:18:35;1.17
2025-05-08 13:18:34;83.92
2025-05-08 13:18:33;39.17
2025-05-08 13:18:32;79.92
2025-05-08 13:18:31;60.42
2025-05-08 13:18:30;3.92
2025-05-08 13:18:29;69.17
2025-05-08 13:18:28;28.92
2025-05-08 13:18:27;38.42
2025-05-08 13:18:26;77.67
2025-05-08 13:18:25;27.42
2025-05-08 13:18:24;1.67
2025-05-08 13:18:23;58.17
2025-05-08 13:18:22;39.67
2025-05-08 13:18:21;49.17
2025-05-08 13:18:20;72.67
2025-05-08 13:18:19;93.92
2025-05-08 13:18:18;46.42
2025-05-08 13:18:17;63.17
2025-05-08 13:18:16;39.67
2025-05-08 13:18:15;15.67
2025-05-08 13:18:14;22.92
2025-05-08 13:18:13;68.17
2025-05-08 13:18:12;63.67
2025-05-08 13:18:11;41.92
2025-05-08 13:18:10;84.92
2025-05-08 13:18:09;39.67
2025-05-08 13:18:08;17.92
2025-05-08 13:18:07;49.67
2025-05-08 13:18:06;41.92
2025-05-08 13:18:05;84.92
2025-05-08 13:18:04;11.17
2025-05-08 13:18:03;63.67
2025-05-08 13:18:02;82.67
2025-05-08 13:18:01;96.67
2025-05-08 13:18:00;55.17
2025-05-08 13:17:59;74.17
2025-05-08 13:17:58;95.92
2025-05-08 13:17:57;27.67
2025-05-08 13:17:56;51.17
2025-05-08 13:17:55;89.17
2025-05-08 13:17:54;6.67
2025-05-08 13:17:53;16.17
2025-05-08 13:17:52;44.67
2025-05-08 13:17:51;6.67
2025-05-08 13:17:50;54.67
2025-05-08 13:17:49;85.42
2025-05-08 13:17:48;92.67
2025-05-08 13:17:47;35.67
2025-05-08 13:17:46;11.67
2025-05-08 13:17:45;80.42
2025-05-08 13:17:44;68.67
2025-05-08 13:17:43;45.17
2025-05-08 13:17:42;89.92
2025-05-08 13:17:41;40.17
2025-05-08 13:17:40;49.67
2025-05-08 13:17:39;75.92
2025-05-08 13:17:38;64.17
2025-05-08 13:17:37;61.92
2025-05-08 13:17:36;25.67
2025-05-08 13:17:35;47.42
2025-05-08 13:17:34;56.92
2025-05-08 13:17:33;57.42
2025-05-08 13:17:32;94.92
2025-05-08 13:17:31;76.42
2025-05-08 13:17:30;83.17
2025-05-08 13:17:29;80.92
2025-05-08 13:17:28;40.67
2025-05-08 13:17:27;99.92
2025-05-08 13:17:26;56.67
2025-05-08 13:17:25;53.42
2025-05-08 13:17:24;58.42
2025-05-08 13:17:23;15.42
2025-05-08 13:17:22;23.92
2025-05-08 13:17:21;40.67
2025-05-08 13:17:20;57.42
2025-05-08 13:17:19;4.92
2025-05-08 13:17:18;78.67
2025-05-08 13:17:17;5.42
2025-05-08 13:17:16;93.67
2025-05-08 13:17:15;83.67
2025-05-08 13:17:14;88.67
2025-05-08 13:17:13;93.67
2025-05-08 13:17:12;33.92
2025-05-08 13:17:11;97.67
2025-05-08 13:17:10;83.67
2025-05-08 13:17:09;46.67
2025-05-08 13:17:08;72.92
2025-05-08 13:17:07;84.67
2025-05-08 13:17:06;96.42
2025-05-08 13:17:05;23.17
2025-05-08 13:17:04;3.67
2025-05-08 13:17:03;71.92
2025-05-08 13:17:02;38.42
2025-05-08 13:17:01;98.17
2025-05-08 13:17:00;79.17
2025-05-08 13:16:59;93.67
2025-05-08 13:16:58;57.92
2025-05-08 13:16:57;41.17
2025-05-08 13:16:56;12.67
2025-05-08 13:16:55;17.17
2025-05-08 13:16:54;97.42
2025-05-08 13:16:53;20.92
2025-05-08 13:16:52;33.17
2025-05-08 13:16:51;17.67
2025-05-08 13:16:50;51.17
2025-05-08 13:16:49;41.67
2025-05-08 13:16:48;51.17
2025-05-08 13:16:47;55.17
2025-05-08 13:16:46;38.92
2025-05-08 13:16:45;34.42
2025-05-08 13:16:44;65.67
2025-05-08 13:16:43;43.92
2025-05-08 13:16:42;67.42
2025-05-08 13:16:41;95.92
2025-05-08 13:16:40;79.67
2025-05-08 13:16:39;55.67
2025-05-08 13:16:38;5.92
2025-05-08 13:16:37;46.17
2025-05-08 13:16:36;94.17
2025-05-08 13:16:35;3.67
2025-05-08 13:16:34;93.67
2025-05-08 13:16:33;86.92
2025-05-08 13:16:32;3.17
2025-05-08 13:16:31;36.67
2025-05-08 13:16:30;55.67
2025-05-08 13:16:29;84.17
2025-05-08 13:16:28;51.17
2025-05-08 13:16:27;8.17
2025-05-08 13:16:26;82.42
2025-05-08 13:16:25;46.67
2025-05-08 13:16:24;43.92
2025-05-08 13:16:23;43.17
2025-05-08 13:16:22;90.17
2025-05-08 13:16:21;59.92
2025-05-08 13:16:20;4.17
2025-05-08 13:16:19;91.92
2025-05-08 13:16:18;41.67
2025-05-08 13:16:17;49.92
2025-05-08 13:16:16;33.17
2025-05-08 13:16:15;92.92
2025-05-08 13:16:14;2.42
2025-05-08 13:16:13;19.67
2025-05-08 13:16:12;99.67
2025-05-08 13:16:11;37.67
2025-05-08 13:16:10;80.17
2025-05-08 13:16:09;8.67
2025-05-08 13:16:08;37.17
2025-05-08 13:16:07;82.42
2025-05-08 13:16:06;72.92
2025-05-08 13:16:05;8.67
2025-05-08 13:16:04;75.67
2025-05-08 13:16:03;75.67
2025-05-08 13:16:02;49.42
2025-05-08 13:16:01;47.17
2025-05-08 13:16:00;82.92
2025-05-08 13:15:59;29.92
2025-05-08 13:15:58;25.42
2025-05-08 13:15:57;71.17
2025-05-08 13:15:56;80.17
2025-05-08 13:15:55;9.17
2025-05-08 13:15:54;92.42
2025-05-08 13:15:53;47.17
2025-05-08 13:15:52;53.17
2025-05-08 13:15:51;40.92
2025-05-08 13:15:50;2.92
2025-05-08 13:15:49;7.92
2025-05-08 13:15:48;14.17
2025-05-08 13:15:47;97.42
2025-05-08 13:15:46;6.92
2025-05-08 13:15:45;52.17
2025-05-08 13:15:44;9.17
2025-05-08 13:15:43;26.42
2025-05-08 13:15:42;49.92
2025-05-08 13:15:41;73.42
2025-05-08 13:15:40;54.42
2025-05-08 13:15:39;21.42
2025-05-08 13:15:38;80.67
2025-05-08 13:15:37;64.42
2025-05-08 13:15:36;85.67
2025-05-08 13:15:35;33.17
2025-05-08 13:15:34;82.92
2025-05-08 13:15:33;73.42
2025-05-08 13:15:32;97.42
2025-05-08 13:15:31;9.17
2025-05-08 13:15:30;40.42
2025-05-08 13:15:29;14.17
2025-05-08 13:15:28;78.42
2025-05-08 13:15:27;38.17
2025-05-08 13:15:26;4.67
2025-05-08 13:15:25;26.92
2025-05-08 13:15:24;38.67
2025-05-08 13:15:23;26.92
2025-05-08 13:15:22;0.67
2025-05-08 13:15:21;24.67
2025-05-08 13:15:20;-23.29
2025-05-08 13:15:19;98.42
2025-05-08 13:15:18;-45.04
2025-05-08 13:15:17;-68.54
2025-05-08 13:15:16;79.42
2025-05-08 13:15:15;5.17
2025-05-08 13:15:14;16.92
2025-05-08 13:15:13;16.92
2025-05-08 13:15:12;79.42
2025-05-08 13:15:11;60.42
2025-05-08 13:15:10;50.42
2025-05-08 13:15:09;93.42
2025-05-08 13:15:08;19.67
2025-05-08 13:15:07;48.17
2025-05-08 13:15:06;97.92
2025-05-08 13:15:05;76.67
2025-05-08 13:15:04;2.92
2025-05-08 13:15:03;29.17
2025-05-08 13:15:02;24.17
2025-05-08 13:15:01;9.67
2025-05-08 13:15:00;52.67
2025-05-08 13:14:59;55.42
2025-05-08 13:14:58;36.42
2025-05-08 13:14:57;69.42
2025-05-08 13:14:56;95.67
2025-05-08 13:14:55;43.67
2025-05-08 13:14:54;36.42
2025-05-08 13:14:53;38.67
2025-05-08 13:14:52;83.92
2025-05-08 13:14:51;74.42
2025-05-08 13:14:50;36.42
2025-05-08 13:14:49;38.67
2025-05-08 13:14:48;-11.54
2025-05-08 13:14:47;-68.04
2025-05-08 13:14:46;-18.29
2025-05-08 13:14:45;88.92
2025-05-08 13:14:44;3.42
2025-05-08 13:14:43;62.67
2025-05-08 13:14:42;88.92
2025-05-08 13:14:41;59.92
2025-05-08 13:14:40;20.17
2025-05-08 13:14:39;96.17
2025-05-08 13:14:38;15.17
2025-05-08 13:14:37;43.67
2025-05-08 13:14:36;29.67
2025-05-08 13:14:35;79.42
2025-05-08 13:14:34;62.67
2025-05-08 13:14:33;-23.29
2025-05-08 13:14:32;94.42
2025-05-08 13:14:31;-42.29
2025-05-08 13:14:30;20.67
2025-05-08 13:14:29;-20.54
2025-05-08 13:14:28;-56.29
2025-05-08 13:14:27;74.92
2025-05-08 13:14:26;20.17
2025-05-08 13:14:25;72.67
2025-05-08 13:14:24;12.92
2025-05-08 13:14:23;98.92
2025-05-08 13:14:22;20.17
2025-05-08 13:14:21;-92.54
2025-05-08 13:14:20;53.67
2025-05-08 13:14:19;22.92
2025-05-08 13:14:18;72.67
2025-05-08 13:14:17;-67.54
2025-05-08 13:14:16;-27.29
2025-05-08 13:14:15;-73.04
2025-05-08 13:14:14;-46.29
2025-05-08 13:14:13;65.92
2025-05-08 13:14:12;96.67
2025-05-08 13:14:11;-64.04
2025-05-08 13:14:10;-9.29
2025-05-08 13:14:09;-75.79
2025-05-08 13:14:08;49.17
2025-05-08 13:14:07;49.17
2025-05-08 13:14:06;22.92
2025-05-08 13:14:05;30.17
2025-05-08 13:14:04;65.92
