Fecha y Hora;FIC-2051 - Control de lodo
2025-05-08 13:26:10;3.68
2025-05-08 13:26:09;32.68
2025-05-08 13:26:08;3.68
2025-05-08 13:26:07;68.43
2025-05-08 13:26:06;1.93
2025-05-08 13:26:05;82.43
2025-05-08 13:26:04;1.93
2025-05-08 13:26:03;23.18
2025-05-08 13:26:02;70.68
2025-05-08 13:26:01;91.93
2025-05-08 13:26:00;61.68
2025-05-08 13:25:59;13.68
2025-05-08 13:25:58;47.18
2025-05-08 13:25:57;86.93
2025-05-08 13:25:56;63.43
2025-05-08 13:25:55;6.43
2025-05-08 13:25:54;44.43
2025-05-08 13:25:53;20.43
2025-05-08 13:25:52;4.18
2025-05-08 13:25:51;38.68
2025-05-08 13:25:50;67.18
2025-05-08 13:25:49;19.68
2025-05-08 13:25:48;68.18
2025-05-08 13:25:47;34.18
2025-05-08 13:25:46;69.43
2025-05-08 13:25:45;88.43
2025-05-08 13:25:44;35.93
2025-05-08 13:25:43;83.93
2025-05-08 13:25:42;53.18
2025-05-08 13:25:41;82.93
2025-05-08 13:25:40;44.93
2025-05-08 13:25:39;57.18
2025-05-08 13:25:38;14.18
2025-05-08 13:25:37;68.93
2025-05-08 13:25:36;9.18
2025-05-08 13:25:35;71.68
2025-05-08 13:25:34;26.43
2025-05-08 13:25:33;31.43
2025-05-08 13:25:32;66.68
2025-05-08 13:25:31;23.68
2025-05-08 13:25:30;71.68
2025-05-08 13:25:29;33.18
2025-05-08 13:25:28;28.18
2025-05-08 13:25:27;95.68
2025-05-08 13:25:26;64.43
2025-05-08 13:25:25;71.68
2025-05-08 13:25:24;31.43
2025-05-08 13:25:23;0.18
2025-05-08 13:25:22;33.18
2025-05-08 13:25:21;93.43
2025-05-08 13:25:20;56.93
2025-05-08 13:25:19;26.93
2025-05-08 13:25:18;55.93
2025-05-08 13:25:17;54.18
2025-05-08 13:25:16;18.43
2025-05-08 13:25:15;88.43
2025-05-08 13:25:14;38.68
2025-05-08 13:25:13;74.43
2025-05-08 13:25:12;29.68
2025-05-08 13:25:11;34.18
2025-05-08 13:25:10;21.93
2025-05-08 13:25:09;12.43
2025-05-08 13:25:08;69.93
2025-05-08 13:25:07;91.18
2025-05-08 13:25:06;62.68
2025-05-08 13:25:05;88.93
2025-05-08 13:25:04;74.43
2025-05-08 13:25:03;93.43
2025-05-08 13:25:02;38.68
2025-05-08 13:25:01;7.93
2025-05-08 13:25:00;39.18
2025-05-08 13:24:59;12.93
2025-05-08 13:24:58;9.68
2025-05-08 13:24:57;79.43
2025-05-08 13:24:56;6.18
2025-05-08 13:24:55;58.68
2025-05-08 13:24:54;25.68
2025-05-08 13:24:53;39.68
2025-05-08 13:24:52;34.68
2025-05-08 13:24:51;55.93
2025-05-08 13:24:50;70.93
2025-05-08 13:24:49;26.93
2025-05-08 13:24:48;85.93
2025-05-08 13:24:47;14.43
2025-05-08 13:24:46;99.43
2025-05-08 13:24:45;78.68
2025-05-08 13:24:44;22.43
2025-05-08 13:24:43;43.68
2025-05-08 13:24:42;34.68
2025-05-08 13:24:41;15.18
2025-05-08 13:24:40;98.93
2025-05-08 13:24:39;77.68
2025-05-08 13:24:38;98.93
2025-05-08 13:24:37;22.43
2025-05-08 13:24:36;96.18
2025-05-08 13:24:35;50.93
2025-05-08 13:24:34;77.18
2025-05-08 13:24:33;26.93
2025-05-08 13:24:32;88.93
2025-05-08 13:24:31;67.68
2025-05-08 13:24:30;13.43
2025-05-08 13:24:29;74.93
2025-05-08 13:24:28;93.93
2025-05-08 13:24:27;70.93
2025-05-08 13:24:26;72.68
2025-05-08 13:24:25;79.93
2025-05-08 13:24:24;25.18
2025-05-08 13:24:23;55.93
2025-05-08 13:24:22;20.18
2025-05-08 13:24:21;63.18
2025-05-08 13:24:20;75.43
2025-05-08 13:24:19;89.43
2025-05-08 13:24:18;31.93
2025-05-08 13:24:17;31.18
2025-05-08 13:24:16;98.18
2025-05-08 13:24:15;85.93
2025-05-08 13:24:14;19.43
2025-05-08 13:24:13;14.43
2025-05-08 13:24:12;11.18
2025-05-08 13:24:11;56.43
2025-05-08 13:24:10;84.93
2025-05-08 13:24:09;77.68
2025-05-08 13:24:08;58.68
2025-05-08 13:24:07;84.93
2025-05-08 13:24:06;8.43
2025-05-08 13:24:05;46.93
2025-05-08 13:24:04;97.68
2025-05-08 13:24:03;83.18
2025-05-08 13:24:02;85.93
2025-05-08 13:24:01;21.68
2025-05-08 13:24:00;66.93
2025-05-08 13:23:59;59.68
2025-05-08 13:23:58;97.68
2025-05-08 13:23:57;87.68
2025-05-08 13:23:56;63.68
2025-05-08 13:23:55;70.93
2025-05-08 13:23:54;23.43
2025-05-08 13:23:53;66.43
2025-05-08 13:23:52;16.68
2025-05-08 13:23:51;70.93
2025-05-08 13:23:50;80.43
2025-05-08 13:23:49;44.68
2025-05-08 13:23:48;99.43
2025-05-08 13:23:47;70.93
2025-05-08 13:23:46;83.18
2025-05-08 13:23:45;95.93
2025-05-08 13:23:44;60.68
2025-05-08 13:23:43;60.68
2025-05-08 13:23:42;7.68
2025-05-08 13:23:41;0.43
2025-05-08 13:23:40;21.68
2025-05-08 13:23:39;35.68
2025-05-08 13:23:38;4.43
2025-05-08 13:23:37;85.43
2025-05-08 13:23:36;87.68
2025-05-08 13:23:35;52.43
2025-05-08 13:23:34;16.68
2025-05-08 13:23:33;49.68
2025-05-08 13:23:32;28.43
2025-05-08 13:23:31;99.93
2025-05-08 13:23:30;69.18
2025-05-08 13:23:29;4.93
2025-05-08 13:23:28;94.93
2025-05-08 13:23:27;2.18
2025-05-08 13:23:26;45.18
2025-05-08 13:23:25;97.68
2025-05-08 13:23:24;52.43
2025-05-08 13:23:23;9.43
2025-05-08 13:23:22;61.93
2025-05-08 13:23:21;31.18
2025-05-08 13:23:20;88.18
2025-05-08 13:23:19;67.43
2025-05-08 13:23:18;61.93
2025-05-08 13:23:17;78.68
2025-05-08 13:23:16;19.43
2025-05-08 13:23:15;38.43
2025-05-08 13:23:14;74.18
2025-05-08 13:23:13;81.93
2025-05-08 13:23:12;23.18
2025-05-08 13:23:11;49.93
2025-05-08 13:23:10;85.68
2025-05-08 13:23:09;24.93
2025-05-08 13:23:08;1.43
2025-05-08 13:23:07;17.68
2025-05-08 13:23:06;77.43
2025-05-08 13:23:05;81.43
2025-05-08 13:23:04;3.18
2025-05-08 13:23:03;67.43
2025-05-08 13:23:02;91.43
2025-05-08 13:23:01;64.68
2025-05-08 13:23:00;41.18
2025-05-08 13:22:59;41.18
2025-05-08 13:22:58;50.68
2025-05-08 13:22:57;76.43
2025-05-08 13:22:56;48.43
2025-05-08 13:22:55;9.93
2025-05-08 13:22:54;69.68
2025-05-08 13:22:53;12.68
2025-05-08 13:22:52;22.18
2025-05-08 13:22:51;53.43
2025-05-08 13:22:50;95.93
2025-05-08 13:22:49;95.93
2025-05-08 13:22:48;91.43
2025-05-08 13:22:47;86.43
2025-05-08 13:22:46;0.93
2025-05-08 13:22:45;53.43
2025-05-08 13:22:44;57.93
2025-05-08 13:22:43;48.43
2025-05-08 13:22:42;7.43
2025-05-08 13:22:41;25.43
2025-05-08 13:22:40;87.93
2025-05-08 13:22:39;25.93
2025-05-08 13:22:38;32.68
2025-05-08 13:22:37;48.43
2025-05-08 13:22:36;69.68
2025-05-08 13:22:35;13.18
2025-05-08 13:22:34;13.68
2025-05-08 13:22:33;65.18
2025-05-08 13:22:32;48.93
2025-05-08 13:22:31;37.18
2025-05-08 13:22:30;41.68
2025-05-08 13:22:29;96.43
2025-05-08 13:22:28;94.18
2025-05-08 13:22:27;91.93
2025-05-08 13:22:26;77.43
2025-05-08 13:22:25;65.68
2025-05-08 13:22:24;18.18
2025-05-08 13:22:23;13.18
2025-05-08 13:22:22;82.43
2025-05-08 13:22:21;6.43
2025-05-08 13:22:20;76.18
2025-05-08 13:22:19;80.18
2025-05-08 13:22:18;7.43
2025-05-08 13:22:17;11.93
2025-05-08 13:22:16;85.68
2025-05-08 13:22:15;68.93
2025-05-08 13:22:14;90.18
2025-05-08 13:22:13;91.93
2025-05-08 13:22:12;62.93
2025-05-08 13:22:11;13.18
2025-05-08 13:22:10;69.43
2025-05-08 13:22:09;95.68
2025-05-08 13:22:08;77.93
2025-05-08 13:22:07;5.18
2025-05-08 13:22:06;77.43
2025-05-08 13:22:05;27.68
2025-05-08 13:22:04;29.93
2025-05-08 13:22:03;89.68
2025-05-08 13:22:02;61.18
2025-05-08 13:22:01;39.43
2025-05-08 13:22:00;25.43
2025-05-08 13:21:59;15.93
2025-05-08 13:21:58;89.68
2025-05-08 13:21:57;39.93
2025-05-08 13:21:56;58.93
2025-05-08 13:21:55;49.43
2025-05-08 13:21:54;99.68
2025-05-08 13:21:53;25.93
2025-05-08 13:21:52;8.68
2025-05-08 13:21:51;6.43
2025-05-08 13:21:50;18.68
2025-05-08 13:21:49;4.18
2025-05-08 13:21:48;56.18
2025-05-08 13:21:47;11.43
2025-05-08 13:21:46;18.18
2025-05-08 13:21:45;92.43
2025-05-08 13:21:44;28.18
2025-05-08 13:21:43;80.68
2025-05-08 13:21:42;61.18
2025-05-08 13:21:41;97.43
2025-05-08 13:21:40;92.43
2025-05-08 13:21:39;58.18
2025-05-08 13:21:38;29.68
2025-05-08 13:21:37;46.43
2025-05-08 13:21:36;43.68
2025-05-08 13:21:35;27.43
2025-05-08 13:21:34;85.68
2025-05-08 13:21:33;52.18
2025-05-08 13:21:32;49.43
2025-05-08 13:21:31;0.18
2025-05-08 13:21:30;83.43
2025-05-08 13:21:29;19.18
2025-05-08 13:21:28;45.93
2025-05-08 13:21:27;48.68
2025-05-08 13:21:26;39.18
2025-05-08 13:21:25;12.93
2025-05-08 13:21:24;53.68
2025-05-08 13:21:23;3.43
2025-05-08 13:21:22;50.93
2025-05-08 13:21:21;49.93
2025-05-08 13:21:20;64.43
2025-05-08 13:21:19;81.18
2025-05-08 13:21:18;86.18
2025-05-08 13:21:17;59.93
2025-05-08 13:21:16;31.43
2025-05-08 13:21:15;90.68
2025-05-08 13:21:14;93.43
2025-05-08 13:21:13;72.18
2025-05-08 13:21:12;33.68
2025-05-08 13:21:11;19.68
2025-05-08 13:21:10;91.18
2025-05-08 13:21:09;19.18
2025-05-08 13:21:08;81.18
2025-05-08 13:21:07;72.68
2025-05-08 13:21:06;8.93
2025-05-08 13:21:05;43.68
2025-05-08 13:21:04;25.18
2025-05-08 13:21:03;38.68
2025-05-08 13:21:02;55.43
2025-05-08 13:21:01;72.18
2025-05-08 13:21:00;59.93
2025-05-08 13:20:59;67.18
2025-05-08 13:20:58;86.18
2025-05-08 13:20:57;43.68
2025-05-08 13:20:56;43.68
2025-05-08 13:20:55;60.43
2025-05-08 13:20:54;88.93
2025-05-08 13:20:53;96.68
2025-05-08 13:20:52;55.43
2025-05-08 13:20:51;55.43
2025-05-08 13:20:50;60.43
2025-05-08 13:20:49;31.93
2025-05-08 13:20:48;24.68
2025-05-08 13:20:47;57.68
2025-05-08 13:20:46;3.43
2025-05-08 13:20:45;48.68
2025-05-08 13:20:44;46.43
2025-05-08 13:20:43;39.18
2025-05-08 13:20:42;72.68
2025-05-08 13:20:41;43.68
2025-05-08 13:20:40;48.68
2025-05-08 13:20:39;7.93
2025-05-08 13:20:38;22.43
2025-05-08 13:20:37;2.68
2025-05-08 13:20:36;80.18
2025-05-08 13:20:35;36.68
2025-05-08 13:20:34;-63.78
2025-05-08 13:20:33;53.93
2025-05-08 13:20:32;66.18
2025-05-08 13:20:31;76.93
2025-05-08 13:20:30;41.93
2025-05-08 13:20:29;27.93
2025-05-08 13:20:28;22.93
2025-05-08 13:20:27;84.93
2025-05-08 13:20:26;96.18
2025-05-08 13:20:25;65.93
2025-05-08 13:20:24;53.68
2025-05-08 13:20:23;3.93
2025-05-08 13:20:22;82.18
2025-05-08 13:20:21;11.18
2025-05-08 13:20:20;74.93
2025-05-08 13:20:19;32.93
2025-05-08 13:20:18;89.43
2025-05-08 13:20:17;72.68
2025-05-08 13:20:16;77.68
2025-05-08 13:20:15;27.93
2025-05-08 13:20:14;6.68
2025-05-08 13:20:13;44.68
2025-05-08 13:20:12;8.43
2025-05-08 13:20:11;68.18
2025-05-08 13:20:10;21.18
2025-05-08 13:20:09;92.18
2025-05-08 13:20:08;46.93
2025-05-08 13:20:07;46.43
2025-05-08 13:20:06;44.68
2025-05-08 13:20:05;87.18
2025-05-08 13:20:04;12.18
2025-05-08 13:20:03;38.93
2025-05-08 13:20:02;64.68
2025-05-08 13:20:01;98.68
2025-05-08 13:20:00;46.93
2025-05-08 13:19:59;13.93
2025-05-08 13:19:58;73.18
2025-05-08 13:19:57;44.68
2025-05-08 13:19:56;21.18
2025-05-08 13:19:55;82.68
2025-05-08 13:19:54;35.18
2025-05-08 13:19:53;73.18
2025-05-08 13:19:52;21.18
2025-05-08 13:19:51;94.93
2025-05-08 13:19:50;70.93
2025-05-08 13:19:49;68.68
2025-05-08 13:19:48;64.18
2025-05-08 13:19:47;23.43
2025-05-08 13:19:46;6.68
2025-05-08 13:19:45;76.93
2025-05-08 13:19:44;64.68
2025-05-08 13:19:43;53.43
2025-05-08 13:19:42;84.18
2025-05-08 13:19:41;5.43
2025-05-08 13:19:40;65.18
2025-05-08 13:19:39;88.68
2025-05-08 13:19:38;76.43
2025-05-08 13:19:37;52.43
2025-05-08 13:19:36;47.93
2025-05-08 13:19:35;23.43
2025-05-08 13:19:34;51.93
2025-05-08 13:19:33;86.93
2025-05-08 13:19:32;0.93
2025-05-08 13:19:31;18.18
2025-05-08 13:19:30;28.93
2025-05-08 13:19:29;66.18
2025-05-08 13:19:28;95.43
2025-05-08 13:19:27;2.18
2025-05-08 13:19:26;17.68
2025-05-08 13:19:25;74.18
2025-05-08 13:19:24;50.18
2025-05-08 13:19:23;85.93
2025-05-08 13:19:22;81.43
2025-05-08 13:19:21;28.93
2025-05-08 13:19:20;12.18
2025-05-08 13:19:19;55.18
2025-05-08 13:19:18;95.93
2025-05-08 13:19:17;95.43
2025-05-08 13:19:16;97.68
2025-05-08 13:19:15;93.18
2025-05-08 13:19:14;0.43
2025-05-08 13:19:13;95.43
2025-05-08 13:19:12;71.93
2025-05-08 13:19:11;38.43
2025-05-08 13:19:10;90.93
2025-05-08 13:19:09;12.18
2025-05-08 13:19:08;29.43
2025-05-08 13:19:07;0.43
2025-05-08 13:19:06;5.43
2025-05-08 13:19:05;55.18
2025-05-08 13:19:04;61.93
2025-05-08 13:19:03;69.18
2025-05-08 13:19:02;28.93
2025-05-08 13:19:01;-15.78
2025-05-08 13:19:00;47.18
2025-05-08 13:18:59;-20.78
2025-05-08 13:18:58;92.43
2025-05-08 13:18:57;81.93
2025-05-08 13:18:56;57.93
2025-05-08 13:18:55;36.68
2025-05-08 13:18:54;10.43
2025-05-08 13:18:53;-37.53
2025-05-08 13:18:52;-73.28
2025-05-08 13:18:51;37.68
2025-05-08 13:18:50;53.93
2025-05-08 13:18:49;87.43
2025-05-08 13:18:48;1.43
2025-05-08 13:18:47;32.68
2025-05-08 13:18:46;38.93
2025-05-08 13:18:45;34.43
2025-05-08 13:18:44;57.93
2025-05-08 13:18:43;27.18
2025-05-08 13:18:42;27.18
2025-05-08 13:18:41;51.18
2025-05-08 13:18:40;72.93
2025-05-08 13:18:39;91.43
2025-05-08 13:18:38;65.68
2025-05-08 13:18:37;24.93
2025-05-08 13:18:36;65.18
2025-05-08 13:18:35;48.93
2025-05-08 13:18:34;41.68
2025-05-08 13:18:33;48.93
2025-05-08 13:18:32;15.43
2025-05-08 13:18:31;94.18
2025-05-08 13:18:30;25.43
2025-05-08 13:18:29;-56.53
2025-05-08 13:18:28;-60.53
2025-05-08 13:18:27;-34.78
2025-05-08 13:18:26;-47.03
2025-05-08 13:18:25;13.68
2025-05-08 13:18:24;53.93
2025-05-08 13:18:23;91.93
2025-05-08 13:18:22;43.93
2025-05-08 13:18:21;94.68
2025-05-08 13:18:20;18.18
2025-05-08 13:18:19;1.43
2025-05-08 13:18:18;94.68
2025-05-08 13:18:17;91.93
2025-05-08 13:18:16;27.68
2025-05-08 13:18:15;86.93
2025-05-08 13:18:14;27.68
2025-05-08 13:18:13;89.68
2025-05-08 13:18:12;-9.03
2025-05-08 13:18:11;75.68
2025-05-08 13:18:10;-3.53
2025-05-08 13:18:09;-66.03
2025-05-08 13:18:08;-28.03
2025-05-08 13:18:07;56.18
2025-05-08 13:18:06;-4.03
2025-05-08 13:18:05;56.68
2025-05-08 13:18:04;18.18
2025-05-08 13:18:03;15.93
2025-05-08 13:18:02;63.43
2025-05-08 13:18:01;-3.53
2025-05-08 13:18:00;-20.28
2025-05-08 13:17:59;-61.03
2025-05-08 13:17:58;-60.03
2025-05-08 13:17:57;-45.53
2025-05-08 13:17:56;-82.53
2025-05-08 13:17:55;-53.28
2025-05-08 13:17:54;-15.78
2025-05-08 13:17:53;39.93
2025-05-08 13:17:52;66.18
2025-05-08 13:17:51;-96.78
2025-05-08 13:17:50;-37.03
2025-05-08 13:17:49;-49.28
2025-05-08 13:17:48;-47.03
2025-05-08 13:17:47;-25.28
2025-05-08 13:17:46;-82.28
2025-05-08 13:17:45;-23.03
2025-05-08 13:17:44;-1.53
2025-05-08 13:17:43;-80.03
2025-05-08 13:17:42;-8.53
2025-05-08 13:17:41;-68.28
2025-05-08 13:17:40;-44.78
2025-05-08 13:17:39;-89.03
2025-05-08 13:17:38;-1.78
2025-05-08 13:17:37;-94.53
2025-05-08 13:17:36;-37.53
2025-05-08 13:17:35;-6.28
2025-05-08 13:17:34;-89.03
2025-05-08 13:17:33;-73.28
2025-05-08 13:17:32;-66.03
2025-05-08 13:17:31;-61.03
2025-05-08 13:17:30;-96.28
2025-05-08 13:17:29;-39.28
2025-05-08 13:17:28;-56.53
2025-05-08 13:17:27;-34.78
2025-05-08 13:17:26;-50.03
2025-05-08 13:17:25;-71.78
2025-05-08 13:17:24;-12.03
2025-05-08 13:17:23;-9.28
2025-05-08 13:17:22;-86.78
2025-05-08 13:17:21;-58.28
2025-05-08 13:17:20;-65.53
2025-05-08 13:17:19;-34.28
2025-05-08 13:17:18;-75.03
2025-05-08 13:17:17;-3.53
2025-05-08 13:17:16;-63.28
2025-05-08 13:17:15;-91.78
2025-05-08 13:17:14;-67.78
2025-05-08 13:17:13;-60.03
2025-05-08 13:17:12;-77.28
2025-05-08 13:17:11;-3.53
2025-05-08 13:17:10;-19.78
2025-05-08 13:17:09;-17.03
2025-05-08 13:17:08;-5.28
2025-05-08 13:17:07;-74.03
2025-05-08 13:17:06;-40.53
2025-05-08 13:17:05;-7.03
2025-05-08 13:17:04;-69.03
2025-05-08 13:17:03;-80.78
2025-05-08 13:17:02;-46.03
2025-05-08 13:17:01;-81.78
2025-05-08 13:17:00;-50.53
2025-05-08 13:16:59;-79.53
2025-05-08 13:16:58;-70.03
2025-05-08 13:16:57;-24.78
2025-05-08 13:16:56;-17.53
2025-05-08 13:16:55;-5.28
2025-05-08 13:16:54;-12.03
2025-05-08 13:16:53;-65.78
2025-05-08 13:16:52;-12.03
2025-05-08 13:16:51;-11.53
2025-05-08 13:16:50;-55.03
2025-05-08 13:16:49;-33.78
2025-05-08 13:16:48;-76.78
2025-05-08 13:16:47;-31.53
2025-05-08 13:16:46;-43.78
2025-05-08 13:16:45;-60.03
2025-05-08 13:16:44;-31.53
2025-05-08 13:16:43;-88.53
2025-05-08 13:16:42;-57.78
2025-05-08 13:16:41;-57.78
2025-05-08 13:16:40;-90.78
2025-05-08 13:16:39;-38.28
2025-05-08 13:16:38;-19.28
2025-05-08 13:16:37;-7.53
2025-05-08 13:16:36;-48.28
2025-05-08 13:16:35;-31.53
2025-05-08 13:16:34;-93.03
2025-05-08 13:16:33;-60.03
2025-05-08 13:16:32;-48.28
2025-05-08 13:16:31;-36.03
2025-05-08 13:16:30;-22.03
2025-05-08 13:16:29;-59.53
2025-05-08 13:16:28;-4.78
2025-05-08 13:16:27;-50.53
2025-05-08 13:16:26;-52.28
2025-05-08 13:16:25;-28.78
2025-05-08 13:16:24;-45.03
2025-05-08 13:16:23;-27.78
2025-05-08 13:16:22;-84.28
2025-05-08 13:16:21;-61.28
2025-05-08 13:16:20;-41.28
2025-05-08 13:16:19;-4.78
2025-05-08 13:16:18;-47.28
2025-05-08 13:16:17;-30.03
2025-05-08 13:16:16;-3.78
2025-05-08 13:16:15;-96.53
2025-05-08 13:16:14;-13.28
2025-05-08 13:16:13;-92.03
2025-05-08 13:16:12;-42.28
2025-05-08 13:16:11;-92.03
2025-05-08 13:16:10;-54.53
2025-05-08 13:16:09;-78.53
2025-05-08 13:16:08;-40.03
2025-05-08 13:16:07;-61.78
2025-05-08 13:16:06;-23.28
2025-05-08 13:16:05;-28.28
2025-05-08 13:16:04;-85.78
2025-05-08 13:16:03;-95.28
2025-05-08 13:16:02;-23.28
2025-05-08 13:16:01;-21.03
2025-05-08 13:16:00;-28.28
2025-05-08 13:15:59;-66.28
2025-05-08 13:15:58;-49.53
2025-05-08 13:15:57;-64.03
2025-05-08 13:15:56;-77.53
2025-05-08 13:15:55;-73.53
2025-05-08 13:15:54;-92.53
2025-05-08 13:15:53;-40.03
2025-05-08 13:15:52;-45.78
2025-05-08 13:15:51;-35.78
2025-05-08 13:15:50;-64.78
2025-05-08 13:15:49;-39.03
2025-05-08 13:15:48;-86.53
2025-05-08 13:15:47;-63.53
2025-05-08 13:15:46;-59.03
2025-05-08 13:15:45;-20.53
2025-05-08 13:15:44;-39.53
2025-05-08 13:15:43;-94.28
2025-05-08 13:15:42;-11.03
2025-05-08 13:15:41;-49.03
2025-05-08 13:15:40;-97.03
2025-05-08 13:15:39;-16.03
2025-05-08 13:15:38;-89.78
2025-05-08 13:15:37;-68.03
2025-05-08 13:15:36;-91.53
2025-05-08 13:15:35;-13.28
2025-05-08 13:15:34;-11.03
2025-05-08 13:15:33;-87.53
2025-05-08 13:15:32;-22.78
2025-05-08 13:15:31;-92.03
2025-05-08 13:15:30;-1.03
2025-05-08 13:15:29;-70.28
2025-05-08 13:15:28;-1.53
2025-05-08 13:15:27;-75.28
2025-05-08 13:15:26;-46.28
2025-05-08 13:15:25;-79.28
2025-05-08 13:15:24;-15.03
2025-05-08 13:15:23;-50.28
2025-05-08 13:15:22;-83.78
2025-05-08 13:15:21;-55.78
2025-05-08 13:15:20;-20.78
2025-05-08 13:15:19;-10.78
2025-05-08 13:15:18;-20.78
2025-05-08 13:15:17;-23.53
2025-05-08 13:15:16;-93.78
2025-05-08 13:15:15;-53.03
2025-05-08 13:15:14;-96.03
2025-05-08 13:15:13;-30.03
2025-05-08 13:15:12;-55.78
2025-05-08 13:15:11;-26.78
2025-05-08 13:15:10;-70.28
2025-05-08 13:15:09;-48.53
2025-05-08 13:15:08;-87.03
2025-05-08 13:15:07;-53.53
2025-05-08 13:15:06;-98.28
2025-05-08 13:15:05;-34.53
2025-05-08 13:15:04;-63.03
2025-05-08 13:15:03;-48.53
2025-05-08 13:15:02;-91.03
2025-05-08 13:15:01;-63.03
2025-05-08 13:15:00;-93.78
2025-05-08 13:14:59;-89.28
2025-05-08 13:14:58;-17.78
2025-05-08 13:14:57;-5.53
2025-05-08 13:14:56;-26.28
2025-05-08 13:14:55;-69.78
2025-05-08 13:14:54;-1.03
2025-05-08 13:14:53;-50.78
2025-05-08 13:14:52;-53.03
2025-05-08 13:14:51;-39.03
2025-05-08 13:14:50;-20.03
2025-05-08 13:14:49;-63.78
2025-05-08 13:14:48;-49.78
2025-05-08 13:14:47;-85.53
2025-05-08 13:14:46;-91.78
2025-05-08 13:14:45;-73.28
2025-05-08 13:14:44;-34.03
2025-05-08 13:14:43;-16.78
2025-05-08 13:14:42;-91.03
2025-05-08 13:14:41;-98.28
2025-05-08 13:14:40;-12.28
2025-05-08 13:14:39;-93.28
2025-05-08 13:14:38;-21.78
2025-05-08 13:14:37;-2.78
2025-05-08 13:14:36;-29.03
2025-05-08 13:14:35;-33.53
2025-05-08 13:14:34;-31.28
2025-05-08 13:14:33;-90.03
2025-05-08 13:14:32;-82.78
2025-05-08 13:14:31;-58.78
2025-05-08 13:14:30;-20.78
2025-05-08 13:14:29;-42.03
2025-05-08 13:14:28;-66.53
2025-05-08 13:14:27;-54.28
2025-05-08 13:14:26;-62.03
2025-05-08 13:14:25;-92.78
2025-05-08 13:14:24;-81.03
2025-05-08 13:14:23;-49.78
2025-05-08 13:14:22;-19.03
2025-05-08 13:14:21;-19.03
2025-05-08 13:14:20;-66.53
2025-05-08 13:14:19;-92.78
2025-05-08 13:14:18;-73.78
2025-05-08 13:14:17;-89.03
2025-05-08 13:14:16;-41.03
2025-05-08 13:14:15;-20.78
2025-05-08 13:14:14;-12.53
