Fecha y Hora;KV-5012 - Válvula refrigeración E-501 (1/2)
2025-05-08 13:25:47;8880.00
2025-05-08 13:25:46;32880.00
2025-05-08 13:25:45;23880.00
2025-05-08 13:25:44;23380.00
2025-05-08 13:25:43;4380.00
2025-05-08 13:25:42;68630.00
2025-05-08 13:25:41;1630.00
2025-05-08 13:25:40;27880.00
2025-05-08 13:25:39;58630.00
2025-05-08 13:25:38;13880.00
2025-05-08 13:25:37;32880.00
2025-05-08 13:25:36;27880.00
2025-05-08 13:25:35;35130.00
2025-05-08 13:25:34;58630.00
2025-05-08 13:25:33;22880.00
2025-05-08 13:25:32;92130.00
2025-05-08 13:25:31;89880.00
2025-05-08 13:25:30;70880.00
2025-05-08 13:25:29;40130.00
2025-05-08 13:25:28;58630.00
2025-05-08 13:25:27;65880.00
2025-05-08 13:25:26;8880.00
2025-05-08 13:25:25;25630.00
2025-05-08 13:25:24;47380.00
2025-05-08 13:25:23;97130.00
2025-05-08 13:25:22;28380.00
2025-05-08 13:25:21;66380.00
2025-05-08 13:25:20;56880.00
2025-05-08 13:25:19;99380.00
2025-05-08 13:25:18;95880.00
2025-05-08 13:25:17;95880.00
2025-05-08 13:25:16;56880.00
2025-05-08 13:25:15;54630.00
2025-05-08 13:25:14;35630.00
2025-05-08 13:25:13;37880.00
2025-05-08 13:25:12;47380.00
2025-05-08 13:25:11;37880.00
2025-05-08 13:25:10;56880.00
2025-05-08 13:25:09;94880.00
2025-05-08 13:25:08;21130.00
2025-05-08 13:25:07;52380.00
2025-05-08 13:25:06;14380.00
2025-05-08 13:25:05;14380.00
2025-05-08 13:25:04;61880.00
2025-05-08 13:25:03;83130.00
2025-05-08 13:25:02;61880.00
2025-05-08 13:25:01;18880.00
2025-05-08 13:25:00;7130.00
2025-05-08 13:24:59;50130.00
2025-05-08 13:24:58;42880.00
2025-05-08 13:24:57;21630.00
2025-05-08 13:24:56;40130.00
2025-05-08 13:24:55;21130.00
2025-05-08 13:24:54;81880.00
2025-05-08 13:24:53;38880.00
2025-05-08 13:24:52;38880.00
2025-05-08 13:24:51;62380.00
2025-05-08 13:24:50;27130.00
2025-05-08 13:24:49;28880.00
2025-05-08 13:24:48;55130.00
2025-05-08 13:24:47;49380.00
2025-05-08 13:24:46;41630.00
2025-05-08 13:24:45;66130.00
2025-05-08 13:24:44;45630.00
2025-05-08 13:24:43;52380.00
2025-05-08 13:24:42;43380.00
2025-05-08 13:24:41;4880.00
2025-05-08 13:24:40;9380.00
2025-05-08 13:24:39;28880.00
2025-05-08 13:24:38;22130.00
2025-05-08 13:24:37;26630.00
2025-05-08 13:24:36;61880.00
2025-05-08 13:24:35;40630.00
2025-05-08 13:24:34;90880.00
2025-05-08 13:24:33;28880.00
2025-05-08 13:24:32;17130.00
2025-05-08 13:24:31;62380.00
2025-05-08 13:24:30;36130.00
2025-05-08 13:24:29;2630.00
2025-05-08 13:24:28;93130.00
2025-05-08 13:24:27;65130.00
2025-05-08 13:24:26;26630.00
2025-05-08 13:24:25;84130.00
2025-05-08 13:24:24;50630.00
2025-05-08 13:24:23;17630.00
2025-05-08 13:24:22;67380.00
2025-05-08 13:24:21;90880.00
2025-05-08 13:24:20;79630.00
2025-05-08 13:24:19;12630.00
2025-05-08 13:24:18;72380.00
2025-05-08 13:24:17;38880.00
2025-05-08 13:24:16;48880.00
2025-05-08 13:24:15;16880.00
2025-05-08 13:24:14;52130.00
2025-05-08 13:24:13;29380.00
2025-05-08 13:24:12;67380.00
2025-05-08 13:24:11;62880.00
2025-05-08 13:24:10;93630.00
2025-05-08 13:24:09;72380.00
2025-05-08 13:24:08;10380.00
2025-05-08 13:24:07;70130.00
2025-05-08 13:24:06;94130.00
2025-05-08 13:24:05;46130.00
2025-05-08 13:24:04;98630.00
2025-05-08 13:24:03;48380.00
2025-05-08 13:24:02;49380.00
2025-05-08 13:24:01;9130.00
2025-05-08 13:24:00;73380.00
2025-05-08 13:23:59;30380.00
2025-05-08 13:23:58;27630.00
2025-05-08 13:23:57;57880.00
2025-05-08 13:23:56;41630.00
2025-05-08 13:23:55;86880.00
2025-05-08 13:23:54;24880.00
2025-05-08 13:23:53;82380.00
2025-05-08 13:23:52;78880.00
2025-05-08 13:23:51;98630.00
2025-05-08 13:23:50;53380.00
2025-05-08 13:23:49;89630.00
2025-05-08 13:23:48;22630.00
2025-05-08 13:23:47;75130.00
2025-05-08 13:23:46;86880.00
2025-05-08 13:23:45;53880.00
2025-05-08 13:23:44;83880.00
2025-05-08 13:23:43;49380.00
2025-05-08 13:23:42;45880.00
2025-05-08 13:23:41;75130.00
2025-05-08 13:23:40;27630.00
2025-05-08 13:23:39;37130.00
2025-05-08 13:23:38;20380.00
2025-05-08 13:23:37;65630.00
2025-05-08 13:23:36;39880.00
2025-05-08 13:23:35;42130.00
2025-05-08 13:23:34;96880.00
2025-05-08 13:23:33;4130.00
2025-05-08 13:23:32;6380.00
2025-05-08 13:23:31;82880.00
2025-05-08 13:23:30;39380.00
2025-05-08 13:23:29;68380.00
2025-05-08 13:23:28;10880.00
2025-05-08 13:23:27;39380.00
2025-05-08 13:23:26;39880.00
2025-05-08 13:23:25;61130.00
2025-05-08 13:23:24;1380.00
2025-05-08 13:23:23;39880.00
2025-05-08 13:23:22;15880.00
2025-05-08 13:23:21;56630.00
2025-05-08 13:23:20;82380.00
2025-05-08 13:23:19;82880.00
2025-05-08 13:23:18;6880.00
2025-05-08 13:23:17;61630.00
2025-05-08 13:23:16;37630.00
2025-05-08 13:23:15;87880.00
2025-05-08 13:23:14;87880.00
2025-05-08 13:23:13;85130.00
2025-05-08 13:23:12;74380.00
2025-05-08 13:23:11;7380.00
2025-05-08 13:23:10;-49580.00
2025-05-08 13:23:09;86130.00
2025-05-08 13:23:08;19630.00
2025-05-08 13:23:07;67130.00
2025-05-08 13:23:06;71130.00
2025-05-08 13:23:05;54880.00
2025-05-08 13:23:04;2380.00
2025-05-08 13:23:03;71630.00
2025-05-08 13:23:02;9630.00
2025-05-08 13:23:01;90130.00
2025-05-08 13:23:00;97880.00
2025-05-08 13:22:59;47630.00
2025-05-08 13:22:58;21380.00
2025-05-08 13:22:57;23630.00
2025-05-08 13:22:56;7380.00
2025-05-08 13:22:55;90630.00
2025-05-08 13:22:54;130.00
2025-05-08 13:22:53;86130.00
2025-05-08 13:22:52;52630.00
2025-05-08 13:22:51;21380.00
2025-05-08 13:22:50;5130.00
2025-05-08 13:22:49;42630.00
2025-05-08 13:22:48;33130.00
2025-05-08 13:22:47;62130.00
2025-05-08 13:22:46;69380.00
2025-05-08 13:22:45;14630.00
2025-05-08 13:22:44;88380.00
2025-05-08 13:22:43;2380.00
2025-05-08 13:22:42;68880.00
2025-05-08 13:22:41;-90330.00
2025-05-08 13:22:40;-71830.00
2025-05-08 13:22:39;-49580.00
2025-05-08 13:22:38;35880.00
2025-05-08 13:22:37;86130.00
2025-05-08 13:22:36;83880.00
2025-05-08 13:22:35;19630.00
2025-05-08 13:22:34;93380.00
2025-05-08 13:22:33;67130.00
2025-05-08 13:22:32;66630.00
2025-05-08 13:22:31;64880.00
2025-05-08 13:22:30;-95330.00
2025-05-08 13:22:29;24130.00
2025-05-08 13:22:28;48130.00
2025-05-08 13:22:27;29130.00
2025-05-08 13:22:26;40880.00
2025-05-08 13:22:25;91130.00
2025-05-08 13:22:24;78880.00
2025-05-08 13:22:23;36380.00
2025-05-08 13:22:22;67630.00
2025-05-08 13:22:21;74380.00
2025-05-08 13:22:20;33630.00
2025-05-08 13:22:19;50380.00
2025-05-08 13:22:18;-47830.00
2025-05-08 13:22:17;-4830.00
2025-05-08 13:22:16;-50080.00
2025-05-08 13:22:15;-56830.00
2025-05-08 13:22:14;67630.00
2025-05-08 13:22:13;84380.00
2025-05-08 13:22:12;-28830.00
2025-05-08 13:22:11;-47830.00
2025-05-08 13:22:10;77130.00
2025-05-08 13:22:09;-41830.00
2025-05-08 13:22:08;-41830.00
2025-05-08 13:22:07;-64080.00
2025-05-08 13:22:06;-93080.00
2025-05-08 13:22:05;65380.00
2025-05-08 13:22:04;72130.00
2025-05-08 13:22:03;3380.00
2025-05-08 13:22:02;88880.00
2025-05-08 13:22:01;-50080.00
2025-05-08 13:22:00;-28830.00
2025-05-08 13:21:59;-55080.00
2025-05-08 13:21:58;50880.00
2025-05-08 13:21:57;93880.00
2025-05-08 13:21:56;-64580.00
2025-05-08 13:21:55;67630.00
2025-05-08 13:21:54;-66830.00
2025-05-08 13:21:53;84380.00
2025-05-08 13:21:52;67630.00
2025-05-08 13:21:51;-38330.00
2025-05-08 13:21:50;-57330.00
2025-05-08 13:21:49;-59580.00
2025-05-08 13:21:48;-61830.00
2025-05-08 13:21:47;-9830.00
2025-05-08 13:21:46;-19330.00
2025-05-08 13:21:45;-9830.00
2025-05-08 13:21:44;-45580.00
2025-05-08 13:21:43;10630.00
2025-05-08 13:21:42;-2580.00
2025-05-08 13:21:41;-26580.00
2025-05-08 13:21:40;3380.00
2025-05-08 13:21:39;-99830.00
2025-05-08 13:21:38;-20580.00
2025-05-08 13:21:37;-74830.00
2025-05-08 13:21:36;-8330.00
2025-05-08 13:21:35;-50080.00
2025-05-08 13:21:34;-56830.00
2025-05-08 13:21:33;-37830.00
2025-05-08 13:21:32;-94830.00
2025-05-08 13:21:31;-55080.00
2025-05-08 13:21:30;-64080.00
2025-05-08 13:21:29;-49580.00
2025-05-08 13:21:28;-26080.00
2025-05-08 13:21:27;-40080.00
2025-05-08 13:21:26;-46330.00
2025-05-08 13:21:25;-65330.00
2025-05-08 13:21:24;-63080.00
2025-05-08 13:21:23;-32330.00
2025-05-08 13:21:22;-45080.00
2025-05-08 13:21:21;-2080.00
2025-05-08 13:21:20;-14330.00
2025-05-08 13:21:19;-83080.00
2025-05-08 13:21:18;-61330.00
2025-05-08 13:21:17;-61330.00
2025-05-08 13:21:16;-99330.00
2025-05-08 13:21:15;-20580.00
2025-05-08 13:21:14;-85330.00
2025-05-08 13:21:13;-18830.00
2025-05-08 13:21:12;-94330.00
2025-05-08 13:21:11;-75330.00
2025-05-08 13:21:10;-63580.00
2025-05-08 13:21:09;-13830.00
2025-05-08 13:21:08;-6080.00
2025-05-08 13:21:07;-63580.00
2025-05-08 13:21:06;-60330.00
2025-05-08 13:21:05;-83830.00
2025-05-08 13:21:04;-50330.00
2025-05-08 13:21:03;-51830.00
2025-05-08 13:21:02;-65830.00
2025-05-08 13:21:01;-25080.00
2025-05-08 13:21:00;-8830.00
2025-05-08 13:20:59;-16080.00
2025-05-08 13:20:58;-99330.00
2025-05-08 13:20:57;-39580.00
2025-05-08 13:20:56;-13330.00
2025-05-08 13:20:55;-44080.00
2025-05-08 13:20:54;-13330.00
2025-05-08 13:20:53;-30080.00
2025-05-08 13:20:52;-27330.00
2025-05-08 13:20:51;-75330.00
2025-05-08 13:20:50;-73080.00
2025-05-08 13:20:49;-70330.00
2025-05-08 13:20:48;-15580.00
2025-05-08 13:20:47;-34580.00
2025-05-08 13:20:46;-58580.00
2025-05-08 13:20:45;-44080.00
2025-05-08 13:20:44;-58080.00
2025-05-08 13:20:43;-30080.00
2025-05-08 13:20:42;-63080.00
2025-05-08 13:20:41;-22830.00
2025-05-08 13:20:40;-93830.00
2025-05-08 13:20:39;-20080.00
2025-05-08 13:20:38;-77580.00
2025-05-08 13:20:37;-98830.00
2025-05-08 13:20:36;-8330.00
2025-05-08 13:20:35;-51330.00
2025-05-08 13:20:34;-70080.00
2025-05-08 13:20:33;-55080.00
2025-05-08 13:20:32;-6830.00
2025-05-08 13:20:31;-85080.00
2025-05-08 13:20:30;-69830.00
2025-05-08 13:20:29;-45830.00
2025-05-08 13:20:28;-26830.00
2025-05-08 13:20:27;-15080.00
2025-05-08 13:20:26;-3330.00
2025-05-08 13:20:25;-58080.00
2025-05-08 13:20:24;-31830.00
2025-05-08 13:20:23;-26830.00
2025-05-08 13:20:22;-62580.00
2025-05-08 13:20:21;-29580.00
2025-05-08 13:20:20;-17830.00
2025-05-08 13:20:19;-55830.00
2025-05-08 13:20:18;-53080.00
2025-05-08 13:20:17;-62580.00
2025-05-08 13:20:16;-72080.00
2025-05-08 13:20:15;-98330.00
2025-05-08 13:20:14;-29080.00
2025-05-08 13:20:13;-50830.00
2025-05-08 13:20:12;-48580.00
2025-05-08 13:20:11;-19580.00
2025-05-08 13:20:10;-48080.00
2025-05-08 13:20:09;-10080.00
2025-05-08 13:20:08;-15080.00
2025-05-08 13:20:07;-29080.00
2025-05-08 13:20:06;-24580.00
2025-05-08 13:20:05;-580.00
2025-05-08 13:20:04;-12330.00
2025-05-08 13:20:03;-91830.00
2025-05-08 13:20:02;-59330.00
2025-05-08 13:20:01;-32080.00
2025-05-08 13:20:00;-50330.00
2025-05-08 13:19:59;-2830.00
2025-05-08 13:19:58;-57580.00
2025-05-08 13:19:57;-16830.00
2025-05-08 13:19:56;-9580.00
2025-05-08 13:19:55;-14580.00
2025-05-08 13:19:54;-71580.00
2025-05-08 13:19:53;-52580.00
2025-05-08 13:19:52;-81580.00
2025-05-08 13:19:51;-78830.00
2025-05-08 13:19:50;-21830.00
2025-05-08 13:19:49;-33080.00
2025-05-08 13:19:48;-52080.00
2025-05-08 13:19:47;-88330.00
2025-05-08 13:19:46;-9580.00
2025-05-08 13:19:45;-83330.00
2025-05-08 13:19:44;-95080.00
2025-05-08 13:19:43;-53830.00
2025-05-08 13:19:42;-77330.00
2025-05-08 13:19:41;-77830.00
2025-05-08 13:19:40;-20830.00
2025-05-08 13:19:39;-77830.00
2025-05-08 13:19:38;-21330.00
2025-05-08 13:19:37;-54330.00
2025-05-08 13:19:36;-18580.00
2025-05-08 13:19:35;-4580.00
2025-05-08 13:19:34;-54830.00
2025-05-08 13:19:33;-80580.00
2025-05-08 13:19:32;-87830.00
2025-05-08 13:19:31;-84580.00
2025-05-08 13:19:30;-41580.00
2025-05-08 13:19:29;-94580.00
2025-05-08 13:19:28;-99580.00
2025-05-08 13:19:27;-94580.00
2025-05-08 13:19:26;-32580.00
2025-05-08 13:19:25;-37580.00
2025-05-08 13:19:24;-38080.00
2025-05-08 13:19:23;-11830.00
2025-05-08 13:19:22;-33080.00
2025-05-08 13:19:21;-68330.00
2025-05-08 13:19:20;-9580.00
2025-05-08 13:19:19;-54330.00
2025-05-08 13:19:18;-58830.00
2025-05-08 13:19:17;-6830.00
2025-05-08 13:19:16;-85580.00
2025-05-08 13:19:15;-87330.00
2025-05-08 13:19:14;-89580.00
2025-05-08 13:19:13;-90080.00
2025-05-08 13:19:12;-58830.00
2025-05-08 13:19:11;-85080.00
2025-05-08 13:19:10;-6830.00
2025-05-08 13:19:09;-32580.00
2025-05-08 13:19:08;-1330.00
2025-05-08 13:19:07;-66080.00
2025-05-08 13:19:06;-30330.00
2025-05-08 13:19:05;-28080.00
2025-05-08 13:19:04;-44830.00
2025-05-08 13:19:03;-11330.00
2025-05-08 13:19:02;-70080.00
2025-05-08 13:19:01;-92330.00
2025-05-08 13:19:00;-59580.00
2025-05-08 13:18:59;-91330.00
2025-05-08 13:18:58;-78580.00
2025-05-08 13:18:57;-6330.00
2025-05-08 13:18:56;-65580.00
2025-05-08 13:18:55;-61080.00
2025-05-08 13:18:54;-20330.00
2025-05-08 13:18:53;-77330.00
2025-05-08 13:18:52;-10830.00
2025-05-08 13:18:51;-3580.00
2025-05-08 13:18:50;-93580.00
2025-05-08 13:18:49;-89080.00
2025-05-08 13:18:48;-81830.00
2025-05-08 13:18:47;-50580.00
2025-05-08 13:18:46;-8080.00
2025-05-08 13:18:45;-22580.00
2025-05-08 13:18:44;-96330.00
2025-05-08 13:18:43;-56080.00
2025-05-08 13:18:42;-27080.00
2025-05-08 13:18:41;-96330.00
2025-05-08 13:18:40;-10830.00
2025-05-08 13:18:39;-51080.00
2025-05-08 13:18:38;-87330.00
2025-05-08 13:18:37;-19830.00
2025-05-08 13:18:36;-53330.00
2025-05-08 13:18:35;-830.00
2025-05-08 13:18:34;-94080.00
2025-05-08 13:18:33;-3580.00
2025-05-08 13:18:32;-38830.00
2025-05-08 13:18:31;-41580.00
2025-05-08 13:18:30;-67330.00
2025-05-08 13:18:29;-10330.00
2025-05-08 13:18:28;-32830.00
2025-05-08 13:18:27;-1580.00
2025-05-08 13:18:26;-46080.00
2025-05-08 13:18:25;-79580.00
2025-05-08 13:18:24;-24330.00
2025-05-08 13:18:23;-75080.00
2025-05-08 13:18:22;-12580.00
2025-05-08 13:18:21;-55080.00
2025-05-08 13:18:20;-70080.00
2025-05-08 13:18:19;-51080.00
2025-05-08 13:18:18;-38830.00
2025-05-08 13:18:17;-57830.00
2025-05-08 13:18:16;-10330.00
2025-05-08 13:18:15;-89080.00
2025-05-08 13:18:14;-24830.00
2025-05-08 13:18:13;-88580.00
2025-05-08 13:18:12;-98080.00
2025-05-08 13:18:11;-52830.00
2025-05-08 13:18:10;-36080.00
2025-05-08 13:18:09;-50580.00
2025-05-08 13:18:08;-98580.00
2025-05-08 13:18:07;-95330.00
2025-05-08 13:18:06;-60080.00
2025-05-08 13:18:05;-5330.00
2025-05-08 13:18:04;-19330.00
2025-05-08 13:18:03;-62330.00
2025-05-08 13:18:02;-57330.00
2025-05-08 13:18:01;-62330.00
2025-05-08 13:18:00;-19330.00
2025-05-08 13:17:59;-32830.00
2025-05-08 13:17:58;-40080.00
2025-05-08 13:17:57;-21830.00
2025-05-08 13:17:56;-55830.00
2025-05-08 13:17:55;-41330.00
2025-05-08 13:17:54;-16580.00
2025-05-08 13:17:53;-9830.00
2025-05-08 13:17:52;-66830.00
2025-05-08 13:17:51;-45580.00
2025-05-08 13:17:50;-47830.00
2025-05-08 13:17:49;-80830.00
2025-05-08 13:17:48;-95330.00
2025-05-08 13:17:47;-28330.00
2025-05-08 13:17:46;-64080.00
2025-05-08 13:17:45;-59580.00
2025-05-08 13:17:44;-52330.00
2025-05-08 13:17:43;-7080.00
2025-05-08 13:17:42;-59580.00
2025-05-08 13:17:41;-35580.00
2025-05-08 13:17:40;-57330.00
2025-05-08 13:17:39;-95330.00
2025-05-08 13:17:38;-56830.00
2025-05-08 13:17:37;-40580.00
2025-05-08 13:17:36;-64580.00
2025-05-08 13:17:35;-2080.00
2025-05-08 13:17:34;-78580.00
2025-05-08 13:17:33;-61830.00
2025-05-08 13:17:32;-16580.00
2025-05-08 13:17:31;-18330.00
2025-05-08 13:17:30;-21080.00
2025-05-08 13:17:29;-85330.00
2025-05-08 13:17:28;-85330.00
2025-05-08 13:17:27;-42830.00
2025-05-08 13:17:26;-21080.00
2025-05-08 13:17:25;-5580.00
2025-05-08 13:17:24;-7830.00
2025-05-08 13:17:23;-98830.00
2025-05-08 13:17:22;-25580.00
2025-05-08 13:17:21;-99330.00
2025-05-08 13:17:20;-32830.00
2025-05-08 13:17:19;-56830.00
2025-05-08 13:17:18;-73580.00
2025-05-08 13:17:17;-4330.00
2025-05-08 13:17:16;-80330.00
2025-05-08 13:17:15;-51830.00
2025-05-08 13:17:14;-16080.00
2025-05-08 13:17:13;-75330.00
2025-05-08 13:17:12;-63580.00
2025-05-08 13:17:11;-23330.00
2025-05-08 13:17:10;-18330.00
2025-05-08 13:17:09;-82580.00
2025-05-08 13:17:08;-30080.00
2025-05-08 13:17:07;-39080.00
2025-05-08 13:17:06;-34080.00
2025-05-08 13:17:05;-62580.00
2025-05-08 13:17:04;-86580.00
2025-05-08 13:17:03;-13330.00
2025-05-08 13:17:02;-56330.00
2025-05-08 13:17:01;-87080.00
2025-05-08 13:17:00;-41830.00
2025-05-08 13:16:59;-60830.00
2025-05-08 13:16:58;-82080.00
2025-05-08 13:16:57;-65830.00
2025-05-08 13:16:56;-56330.00
2025-05-08 13:16:55;-68080.00
2025-05-08 13:16:54;-51330.00
2025-05-08 13:16:53;-48080.00
2025-05-08 13:16:52;-81080.00
2025-05-08 13:16:51;-12830.00
2025-05-08 13:16:50;-68080.00
2025-05-08 13:16:49;-34580.00
2025-05-08 13:16:48;-60330.00
2025-05-08 13:16:47;-68080.00
2025-05-08 13:16:46;-27830.00
2025-05-08 13:16:45;-58580.00
2025-05-08 13:16:44;-1080.00
2025-05-08 13:16:43;-79830.00
2025-05-08 13:16:42;-8330.00
2025-05-08 13:16:41;-72580.00
2025-05-08 13:16:40;-6080.00
2025-05-08 13:16:39;-29580.00
2025-05-08 13:16:38;-36830.00
2025-05-08 13:16:37;-70330.00
2025-05-08 13:16:36;-27330.00
2025-05-08 13:16:35;-91080.00
2025-05-08 13:16:34;-13330.00
2025-05-08 13:16:33;-77080.00
2025-05-08 13:16:32;-93830.00
2025-05-08 13:16:31;-48580.00
2025-05-08 13:16:30;-1080.00
2025-05-08 13:16:29;-10580.00
2025-05-08 13:16:28;-53580.00
2025-05-08 13:16:27;-25080.00
2025-05-08 13:16:26;-24580.00
2025-05-08 13:16:25;-22330.00
2025-05-08 13:16:24;-89330.00
2025-05-08 13:16:23;-22330.00
2025-05-08 13:16:22;-62080.00
2025-05-08 13:16:21;-47080.00
2025-05-08 13:16:20;-52580.00
2025-05-08 13:16:19;-84330.00
2025-05-08 13:16:18;-45830.00
2025-05-08 13:16:17;-31330.00
2025-05-08 13:16:16;-86080.00
2025-05-08 13:16:15;-30830.00
2025-05-08 13:16:14;-66580.00
2025-05-08 13:16:13;-87830.00
2025-05-08 13:16:12;-59330.00
2025-05-08 13:16:11;-88330.00
2025-05-08 13:16:10;-580.00
2025-05-08 13:16:09;-5080.00
2025-05-08 13:16:08;-83830.00
2025-05-08 13:16:07;-57580.00
2025-05-08 13:16:06;-48080.00
2025-05-08 13:16:05;-62580.00
2025-05-08 13:16:04;-81580.00
2025-05-08 13:16:03;-71580.00
2025-05-08 13:16:02;-16830.00
2025-05-08 13:16:01;-9580.00
2025-05-08 13:16:00;-54830.00
2025-05-08 13:15:59;-19580.00
2025-05-08 13:15:58;-24080.00
2025-05-08 13:15:57;-78830.00
2025-05-08 13:15:56;-5080.00
2025-05-08 13:15:55;-64830.00
2025-05-08 13:15:54;-66580.00
2025-05-08 13:15:53;-97830.00
2025-05-08 13:15:52;-73830.00
2025-05-08 13:15:51;-73330.00
2025-05-08 13:15:50;-13580.00
2025-05-08 13:15:49;-70580.00
2025-05-08 13:15:48;-38080.00
2025-05-08 13:15:47;-26330.00
2025-05-08 13:15:46;-30830.00
2025-05-08 13:15:45;-45330.00
2025-05-08 13:15:44;-19080.00
2025-05-08 13:15:43;-11830.00
2025-05-08 13:15:42;-57080.00
2025-05-08 13:15:41;-30830.00
2025-05-08 13:15:40;-35830.00
2025-05-08 13:15:39;-66580.00
2025-05-08 13:15:38;-59330.00
2025-05-08 13:15:37;-63830.00
2025-05-08 13:15:36;-19080.00
2025-05-08 13:15:35;-80580.00
2025-05-08 13:15:34;-14580.00
2025-05-08 13:15:33;-69330.00
2025-05-08 13:15:32;-68830.00
2025-05-08 13:15:31;-88330.00
2025-05-08 13:15:30;-68830.00
2025-05-08 13:15:29;-42580.00
2025-05-08 13:15:28;-87830.00
2025-05-08 13:15:27;-54330.00
2025-05-08 13:15:26;-80.00
2025-05-08 13:15:25;-92830.00
2025-05-08 13:15:24;-33080.00
2025-05-08 13:15:23;-94580.00
2025-05-08 13:15:22;-75080.00
2025-05-08 13:15:21;-25330.00
2025-05-08 13:15:20;-49330.00
2025-05-08 13:15:19;-77330.00
2025-05-08 13:15:18;-83580.00
2025-05-08 13:15:17;-62330.00
2025-05-08 13:15:16;-27580.00
2025-05-08 13:15:15;-89580.00
2025-05-08 13:15:14;-80580.00
2025-05-08 13:15:13;-94580.00
2025-05-08 13:15:12;-82330.00
2025-05-08 13:15:11;-27580.00
2025-05-08 13:15:10;-32580.00
