Fecha y Hora;PIT-402A - Presión salida bomba B-402A
2025-05-08 13:26:34;22.17
2025-05-08 13:26:33;5.42
2025-05-08 13:26:32;12.17
2025-05-08 13:26:31;19.42
2025-05-08 13:26:30;36.17
2025-05-08 13:26:29;98.17
2025-05-08 13:26:28;33.92
2025-05-08 13:26:27;71.92
2025-05-08 13:26:26;19.42
2025-05-08 13:26:25;74.17
2025-05-08 13:26:24;64.67
2025-05-08 13:26:23;18.67
2025-05-08 13:26:22;38.17
2025-05-08 13:26:21;82.92
2025-05-08 13:26:20;90.17
2025-05-08 13:26:19;29.92
2025-05-08 13:26:18;91.42
2025-05-08 13:26:17;0.42
2025-05-08 13:26:16;22.17
2025-05-08 13:26:15;86.42
2025-05-08 13:26:14;17.67
2025-05-08 13:26:13;48.42
2025-05-08 13:26:12;51.17
2025-05-08 13:26:11;0.92
2025-05-08 13:26:10;34.42
2025-05-08 13:26:09;0.92
2025-05-08 13:26:08;67.92
2025-05-08 13:26:07;65.17
2025-05-08 13:26:06;48.42
2025-05-08 13:26:05;88.67
2025-05-08 13:26:04;89.17
2025-05-08 13:26:03;27.17
2025-05-08 13:26:02;8.17
2025-05-08 13:26:01;41.67
2025-05-08 13:26:00;96.42
2025-05-08 13:25:59;38.92
2025-05-08 13:25:58;79.67
2025-05-08 13:25:57;98.67
2025-05-08 13:25:56;29.42
2025-05-08 13:25:55;62.92
2025-05-08 13:25:54;58.42
2025-05-08 13:25:53;70.17
2025-05-08 13:25:52;12.67
2025-05-08 13:25:51;85.67
2025-05-08 13:25:50;37.67
2025-05-08 13:25:49;11.92
2025-05-08 13:25:48;96.17
2025-05-08 13:25:47;11.92
2025-05-08 13:25:46;37.67
2025-05-08 13:25:45;52.17
2025-05-08 13:25:44;13.67
2025-05-08 13:25:43;18.67
2025-05-08 13:25:42;15.92
2025-05-08 13:25:41;20.42
2025-05-08 13:25:40;56.17
2025-05-08 13:25:39;22.67
2025-05-08 13:25:38;39.92
2025-05-08 13:25:37;66.17
2025-05-08 13:25:36;72.92
2025-05-08 13:25:35;80.17
2025-05-08 13:25:34;82.42
2025-05-08 13:25:33;58.42
2025-05-08 13:25:32;1.42
2025-05-08 13:25:31;99.17
2025-05-08 13:25:30;89.67
2025-05-08 13:25:29;66.17
2025-05-08 13:25:28;96.92
2025-05-08 13:25:27;70.67
2025-05-08 13:25:26;59.42
2025-05-08 13:25:25;70.67
2025-05-08 13:25:24;61.67
2025-05-08 13:25:23;1.92
2025-05-08 13:25:22;20.92
2025-05-08 13:25:21;56.67
2025-05-08 13:25:20;36.42
2025-05-08 13:25:19;69.92
2025-05-08 13:25:18;19.67
2025-05-08 13:25:17;95.67
2025-05-08 13:25:16;11.42
2025-05-08 13:25:15;54.42
2025-05-08 13:25:14;25.92
2025-05-08 13:25:13;39.92
2025-05-08 13:25:12;82.92
2025-05-08 13:25:11;37.67
2025-05-08 13:25:10;33.17
2025-05-08 13:25:09;66.67
2025-05-08 13:25:08;49.42
2025-05-08 13:25:07;71.17
2025-05-08 13:25:06;30.92
2025-05-08 13:25:05;62.17
2025-05-08 13:25:04;90.17
2025-05-08 13:25:03;30.92
2025-05-08 13:25:02;35.42
2025-05-08 13:25:01;82.92
2025-05-08 13:25:00;47.67
2025-05-08 13:24:59;14.17
2025-05-08 13:24:58;52.17
2025-05-08 13:24:57;59.42
2025-05-08 13:24:56;76.67
2025-05-08 13:24:55;31.42
2025-05-08 13:24:54;81.67
2025-05-08 13:24:53;50.42
2025-05-08 13:24:52;64.92
2025-05-08 13:24:51;31.42
2025-05-08 13:24:50;91.67
2025-05-08 13:24:49;24.17
2025-05-08 13:24:48;10.67
2025-05-08 13:24:47;68.17
2025-05-08 13:24:46;24.67
2025-05-08 13:24:45;27.92
2025-05-08 13:24:44;26.42
2025-05-08 13:24:43;92.92
2025-05-08 13:24:42;5.17
2025-05-08 13:24:41;97.42
2025-05-08 13:24:40;40.42
2025-05-08 13:24:39;71.67
2025-05-08 13:24:38;21.92
2025-05-08 13:24:37;64.42
2025-05-08 13:24:36;92.42
2025-05-08 13:24:35;54.92
2025-05-08 13:24:34;83.42
2025-05-08 13:24:33;62.17
2025-05-08 13:24:32;43.17
2025-05-08 13:24:31;35.92
2025-05-08 13:24:30;57.67
2025-05-08 13:24:29;24.17
2025-05-08 13:24:28;62.17
2025-05-08 13:24:27;53.17
2025-05-08 13:24:26;40.92
2025-05-08 13:24:25;34.17
2025-05-08 13:24:24;40.92
2025-05-08 13:24:23;36.42
2025-05-08 13:24:22;17.42
2025-05-08 13:24:21;26.92
2025-05-08 13:24:20;17.92
2025-05-08 13:24:19;76.67
2025-05-08 13:24:18;34.17
2025-05-08 13:24:17;31.42
2025-05-08 13:24:16;76.42
2025-05-08 13:24:15;50.17
2025-05-08 13:24:14;30.67
2025-05-08 13:24:13;7.92
2025-05-08 13:24:12;93.92
2025-05-08 13:24:11;81.67
2025-05-08 13:24:10;45.92
2025-05-08 13:24:09;36.42
2025-05-08 13:24:08;55.42
2025-05-08 13:24:07;81.67
2025-05-08 13:24:06;67.67
2025-05-08 13:24:05;0.67
2025-05-08 13:24:04;89.92
2025-05-08 13:24:03;3.92
2025-05-08 13:24:02;87.17
2025-05-08 13:24:01;99.42
2025-05-08 13:24:00;73.67
2025-05-08 13:23:59;3.92
2025-05-08 13:23:58;27.42
2025-05-08 13:23:57;17.42
2025-05-08 13:23:56;12.92
2025-05-08 13:23:55;12.92
2025-05-08 13:23:54;93.92
2025-05-08 13:23:53;17.92
2025-05-08 13:23:52;2.67
2025-05-08 13:23:51;53.67
2025-05-08 13:23:50;34.17
2025-05-08 13:23:49;63.17
2025-05-08 13:23:48;98.92
2025-05-08 13:23:47;44.17
2025-05-08 13:23:46;36.92
2025-05-08 13:23:45;75.92
2025-05-08 13:23:44;7.67
2025-05-08 13:23:43;18.42
2025-05-08 13:23:42;71.92
2025-05-08 13:23:41;46.42
2025-05-08 13:23:40;11.17
2025-05-08 13:23:39;84.42
2025-05-08 13:23:38;3.42
2025-05-08 13:23:37;73.17
2025-05-08 13:23:36;75.42
2025-05-08 13:23:35;46.92
2025-05-08 13:23:34;79.92
2025-05-08 13:23:33;22.92
2025-05-08 13:23:32;3.92
2025-05-08 13:23:31;80.42
2025-05-08 13:23:30;79.92
2025-05-08 13:23:29;58.67
2025-05-08 13:23:28;51.42
2025-05-08 13:23:27;51.42
2025-05-08 13:23:26;54.17
2025-05-08 13:23:25;51.92
2025-05-08 13:23:24;13.42
2025-05-08 13:23:23;61.42
2025-05-08 13:23:22;99.42
2025-05-08 13:23:21;94.42
2025-05-08 13:23:20;17.92
2025-05-08 13:23:19;65.92
2025-05-08 13:23:18;99.42
2025-05-08 13:23:17;99.42
2025-05-08 13:23:16;92.17
2025-05-08 13:23:15;70.92
2025-05-08 13:23:14;64.17
2025-05-08 13:23:13;67.42
2025-05-08 13:23:12;58.42
2025-05-08 13:23:11;76.92
2025-05-08 13:23:10;61.67
2025-05-08 13:23:09;95.42
2025-05-08 13:23:08;38.42
2025-05-08 13:23:07;17.17
2025-05-08 13:23:06;45.17
2025-05-08 13:23:05;9.42
2025-05-08 13:23:04;56.92
2025-05-08 13:23:03;45.17
2025-05-08 13:23:02;64.17
2025-05-08 13:23:01;78.67
2025-05-08 13:23:00;16.67
2025-05-08 13:22:59;47.42
2025-05-08 13:22:58;99.92
2025-05-08 13:22:57;76.42
2025-05-08 13:22:56;42.92
2025-05-08 13:22:55;45.17
2025-05-08 13:22:54;64.17
2025-05-08 13:22:53;78.67
2025-05-08 13:22:52;26.17
2025-05-08 13:22:51;69.17
2025-05-08 13:22:50;50.17
2025-05-08 13:22:49;56.92
2025-05-08 13:22:48;73.67
2025-05-08 13:22:47;12.17
2025-05-08 13:22:46;23.92
2025-05-08 13:22:45;38.42
2025-05-08 13:22:44;26.17
2025-05-08 13:22:43;16.67
2025-05-08 13:22:42;32.17
2025-05-08 13:22:41;87.42
2025-05-08 13:22:40;46.17
2025-05-08 13:22:39;13.67
2025-05-08 13:22:38;50.17
2025-05-08 13:22:37;93.67
2025-05-08 13:22:36;57.42
2025-05-08 13:22:35;21.67
2025-05-08 13:22:34;50.17
2025-05-08 13:22:33;50.17
2025-05-08 13:22:32;28.42
2025-05-08 13:22:31;74.17
2025-05-08 13:22:30;37.17
2025-05-08 13:22:29;9.92
2025-05-08 13:22:28;79.17
2025-05-08 13:22:27;3.17
2025-05-08 13:22:26;60.17
2025-05-08 13:22:25;31.67
2025-05-08 13:22:24;42.92
2025-05-08 13:22:23;9.92
2025-05-08 13:22:22;60.17
2025-05-08 13:22:21;64.67
2025-05-08 13:22:20;72.42
2025-05-08 13:22:19;94.17
2025-05-08 13:22:18;24.92
2025-05-08 13:22:17;39.42
2025-05-08 13:22:16;37.17
2025-05-08 13:22:15;94.67
2025-05-08 13:22:14;89.17
2025-05-08 13:22:13;22.17
2025-05-08 13:22:12;43.92
2025-05-08 13:22:11;29.92
2025-05-08 13:22:10;54.42
2025-05-08 13:22:09;68.92
2025-05-08 13:22:08;76.17
2025-05-08 13:22:07;15.92
2025-05-08 13:22:06;72.42
2025-05-08 13:22:05;12.67
2025-05-08 13:22:04;0.92
2025-05-08 13:22:03;67.42
2025-05-08 13:22:02;12.67
2025-05-08 13:22:01;86.92
2025-05-08 13:22:00;41.67
2025-05-08 13:21:59;96.42
2025-05-08 13:21:58;3.67
2025-05-08 13:21:57;46.17
2025-05-08 13:21:56;72.42
2025-05-08 13:21:55;53.42
2025-05-08 13:21:54;36.67
2025-05-08 13:21:53;39.42
2025-05-08 13:21:52;86.42
2025-05-08 13:21:51;70.17
2025-05-08 13:21:50;43.92
2025-05-08 13:21:49;5.92
2025-05-08 13:21:48;65.67
2025-05-08 13:21:47;96.42
2025-05-08 13:21:46;10.42
2025-05-08 13:21:45;19.92
2025-05-08 13:21:44;99.17
2025-05-08 13:21:43;3.67
2025-05-08 13:21:42;13.67
2025-05-08 13:21:41;60.67
2025-05-08 13:21:40;15.42
2025-05-08 13:21:39;69.42
2025-05-08 13:21:38;78.42
2025-05-08 13:21:37;7.42
2025-05-08 13:21:36;47.67
2025-05-08 13:21:35;39.42
2025-05-08 13:21:34;75.67
2025-05-08 13:21:33;94.67
2025-05-08 13:21:32;32.67
2025-05-08 13:21:31;48.92
2025-05-08 13:21:30;80.17
2025-05-08 13:21:29;35.42
2025-05-08 13:21:28;14.67
2025-05-08 13:21:27;90.67
2025-05-08 13:21:26;17.42
2025-05-08 13:21:25;40.92
2025-05-08 13:21:24;73.92
2025-05-08 13:21:23;26.42
2025-05-08 13:21:22;58.92
2025-05-08 13:21:21;1.92
2025-05-08 13:21:20;58.42
2025-05-08 13:21:19;66.17
2025-05-08 13:21:18;56.67
2025-05-08 13:21:17;4.67
2025-05-08 13:21:16;23.67
2025-05-08 13:21:15;83.42
2025-05-08 13:21:14;23.67
2025-05-08 13:21:13;75.67
2025-05-08 13:21:12;23.67
2025-05-08 13:21:11;40.42
2025-05-08 13:21:10;18.67
2025-05-08 13:21:09;96.92
2025-05-08 13:21:08;95.17
2025-05-08 13:21:07;5.67
2025-05-08 13:21:06;67.17
2025-05-08 13:21:05;46.42
2025-05-08 13:21:04;12.92
2025-05-08 13:21:03;68.42
2025-05-08 13:21:02;52.67
2025-05-08 13:21:01;2.42
2025-05-08 13:21:00;95.17
2025-05-08 13:20:59;16.42
2025-05-08 13:20:58;23.67
2025-05-08 13:20:57;28.67
2025-05-08 13:20:56;4.67
2025-05-08 13:20:55;19.17
2025-05-08 13:20:54;67.17
2025-05-08 13:20:53;86.17
2025-05-08 13:20:52;7.92
2025-05-08 13:20:51;87.92
2025-05-08 13:20:50;14.17
2025-05-08 13:20:49;28.67
2025-05-08 13:20:48;40.42
2025-05-08 13:20:47;92.92
2025-05-08 13:20:46;33.67
2025-05-08 13:20:45;81.17
2025-05-08 13:20:44;2.92
2025-05-08 13:20:43;73.92
2025-05-08 13:20:42;98.42
2025-05-08 13:20:41;50.42
2025-05-08 13:20:40;86.17
2025-05-08 13:20:39;7.42
2025-05-08 13:20:38;31.42
2025-05-08 13:20:37;64.42
2025-05-08 13:20:36;14.92
2025-05-08 13:20:35;46.17
2025-05-08 13:20:34;98.17
2025-05-08 13:20:33;27.17
2025-05-08 13:20:32;75.42
2025-05-08 13:20:31;59.17
2025-05-08 13:20:30;17.42
2025-05-08 13:20:29;12.92
2025-05-08 13:20:28;91.17
2025-05-08 13:20:27;88.92
2025-05-08 13:20:26;50.42
2025-05-08 13:20:25;24.17
2025-05-08 13:20:24;14.67
2025-05-08 13:20:23;88.92
2025-05-08 13:20:22;93.92
2025-05-08 13:20:21;91.17
2025-05-08 13:20:20;45.42
2025-05-08 13:20:19;41.42
2025-05-08 13:20:18;48.67
2025-05-08 13:20:17;72.67
2025-05-08 13:20:16;58.17
2025-05-08 13:20:15;10.17
2025-05-08 13:20:14;43.67
2025-05-08 13:20:13;15.17
2025-05-08 13:20:12;0.67
2025-05-08 13:20:11;34.17
2025-05-08 13:20:10;67.67
2025-05-08 13:20:09;72.17
2025-05-08 13:20:08;3.42
2025-05-08 13:20:07;29.67
2025-05-08 13:20:06;77.17
2025-05-08 13:20:05;60.42
2025-05-08 13:20:04;65.92
2025-05-08 13:20:03;85.92
2025-05-08 13:20:02;73.17
2025-05-08 13:20:01;17.17
2025-05-08 13:20:00;44.17
2025-05-08 13:19:59;1.67
2025-05-08 13:19:58;98.42
2025-05-08 13:19:57;53.67
2025-05-08 13:19:56;63.17
2025-05-08 13:19:55;98.92
2025-05-08 13:19:54;1.17
2025-05-08 13:19:53;70.42
2025-05-08 13:19:52;86.67
2025-05-08 13:19:51;56.42
2025-05-08 13:19:50;55.92
2025-05-08 13:19:49;39.67
2025-05-08 13:19:48;65.92
2025-05-08 13:19:47;15.67
2025-05-08 13:19:46;8.42
2025-05-08 13:19:45;16.17
2025-05-08 13:19:44;66.92
2025-05-08 13:19:43;71.42
2025-05-08 13:19:42;69.17
2025-05-08 13:19:41;26.17
2025-05-08 13:19:40;66.42
2025-05-08 13:19:39;47.42
2025-05-08 13:19:38;98.92
2025-05-08 13:19:37;65.92
2025-05-08 13:19:36;6.67
2025-05-08 13:19:35;22.92
2025-05-08 13:19:34;1.67
2025-05-08 13:19:33;48.42
2025-05-08 13:19:32;0.92
2025-05-08 13:19:31;31.17
2025-05-08 13:19:30;7.67
2025-05-08 13:19:29;40.17
2025-05-08 13:19:28;8.92
2025-05-08 13:19:27;45.17
2025-05-08 13:19:26;75.92
2025-05-08 13:19:25;6.67
2025-05-08 13:19:24;54.17
2025-05-08 13:19:23;15.67
2025-05-08 13:19:22;84.92
2025-05-08 13:19:21;94.92
2025-05-08 13:19:20;82.67
2025-05-08 13:19:19;8.92
2025-05-08 13:19:18;21.17
2025-05-08 13:19:17;16.17
2025-05-08 13:19:16;94.42
2025-05-08 13:19:15;92.67
2025-05-08 13:19:14;99.92
2025-05-08 13:19:13;30.67
2025-05-08 13:19:12;78.17
2025-05-08 13:19:11;26.17
2025-05-08 13:19:10;30.67
2025-05-08 13:19:09;11.67
2025-05-08 13:19:08;69.17
2025-05-08 13:19:07;25.67
2025-05-08 13:19:06;56.92
2025-05-08 13:19:05;80.42
2025-05-08 13:19:04;37.42
2025-05-08 13:19:03;78.17
2025-05-08 13:19:02;66.92
2025-05-08 13:19:01;53.42
2025-05-08 13:19:00;87.42
2025-05-08 13:18:59;0.92
2025-05-08 13:18:58;61.17
2025-05-08 13:18:57;94.92
2025-05-08 13:18:56;26.17
2025-05-08 13:18:55;30.67
2025-05-08 13:18:54;88.17
2025-05-08 13:18:53;67.42
2025-05-08 13:18:52;46.17
2025-05-08 13:18:51;24.42
2025-05-08 13:18:50;38.92
2025-05-08 13:18:49;24.42
2025-05-08 13:18:48;64.67
2025-05-08 13:18:47;27.17
2025-05-08 13:18:46;90.92
2025-05-08 13:18:45;78.67
2025-05-08 13:18:44;95.42
2025-05-08 13:18:43;21.67
2025-05-08 13:18:42;86.42
2025-05-08 13:18:41;42.92
2025-05-08 13:18:40;52.92
2025-05-08 13:18:39;76.42
2025-05-08 13:18:38;49.67
2025-05-08 13:18:37;62.42
2025-05-08 13:18:36;74.17
2025-05-08 13:18:35;7.67
2025-05-08 13:18:34;26.17
2025-05-08 13:18:33;45.67
2025-05-08 13:18:32;22.17
2025-05-08 13:18:31;12.17
2025-05-08 13:18:30;83.42
2025-05-08 13:18:29;66.17
2025-05-08 13:18:28;49.42
2025-05-08 13:18:27;23.67
2025-05-08 13:18:26;98.17
2025-05-08 13:18:25;69.67
2025-05-08 13:18:24;43.92
2025-05-08 13:18:23;19.42
2025-05-08 13:18:22;81.92
2025-05-08 13:18:21;43.92
2025-05-08 13:18:20;33.92
2025-05-08 13:18:19;45.67
2025-05-08 13:18:18;79.17
2025-05-08 13:18:17;5.42
2025-05-08 13:18:16;55.67
2025-05-08 13:18:15;55.67
2025-05-08 13:18:14;38.92
2025-05-08 13:18:13;19.92
2025-05-08 13:18:12;51.17
2025-05-08 13:18:11;74.67
2025-05-08 13:18:10;27.17
2025-05-08 13:18:09;36.67
2025-05-08 13:18:08;24.42
2025-05-08 13:18:07;91.92
2025-05-08 13:18:06;3.17
2025-05-08 13:18:05;27.17
2025-05-08 13:18:04;89.17
2025-05-08 13:18:03;51.17
2025-05-08 13:18:02;24.92
2025-05-08 13:18:01;46.67
2025-05-08 13:18:00;75.67
2025-05-08 13:17:59;6.92
2025-05-08 13:17:58;38.17
2025-05-08 13:17:57;77.17
2025-05-08 13:17:56;2.92
2025-05-08 13:17:55;50.42
2025-05-08 13:17:54;1.42
2025-05-08 13:17:53;91.42
2025-05-08 13:17:52;77.42
2025-05-08 13:17:51;22.67
2025-05-08 13:17:50;84.67
2025-05-08 13:17:49;27.67
2025-05-08 13:17:48;99.17
2025-05-08 13:17:47;32.67
2025-05-08 13:17:46;15.92
2025-05-08 13:17:45;77.42
2025-05-08 13:17:44;65.67
2025-05-08 13:17:43;87.42
2025-05-08 13:17:42;86.92
2025-05-08 13:17:41;72.92
2025-05-08 13:17:40;70.17
2025-05-08 13:17:39;82.42
2025-05-08 13:17:38;25.42
2025-05-08 13:17:37;23.17
2025-05-08 13:17:36;32.17
2025-05-08 13:17:35;99.17
2025-05-08 13:17:34;32.17
2025-05-08 13:17:33;73.42
2025-05-08 13:17:32;82.42
2025-05-08 13:17:31;25.92
2025-05-08 13:17:30;25.42
2025-05-08 13:17:29;32.67
2025-05-08 13:17:28;37.67
2025-05-08 13:17:27;61.17
2025-05-08 13:17:26;17.92
2025-05-08 13:17:25;48.17
2025-05-08 13:17:24;64.92
2025-05-08 13:17:23;35.92
2025-05-08 13:17:22;73.42
2025-05-08 13:17:21;28.17
2025-05-08 13:17:20;99.67
2025-05-08 13:17:19;66.17
2025-05-08 13:17:18;39.92
2025-05-08 13:17:17;35.42
2025-05-08 13:17:16;68.92
2025-05-08 13:17:15;71.17
2025-05-08 13:17:14;28.67
2025-05-08 13:17:13;68.92
2025-05-08 13:17:12;21.42
2025-05-08 13:17:11;58.92
2025-05-08 13:17:10;35.42
2025-05-08 13:17:09;98.42
2025-05-08 13:17:08;34.17
2025-05-08 13:17:07;14.67
2025-05-08 13:17:06;45.92
2025-05-08 13:17:05;88.92
2025-05-08 13:17:04;91.17
2025-05-08 13:17:03;4.67
2025-05-08 13:17:02;80.67
2025-05-08 13:17:01;85.67
2025-05-08 13:17:00;21.42
2025-05-08 13:16:59;54.92
2025-05-08 13:16:58;52.67
2025-05-08 13:16:57;71.17
2025-05-08 13:16:56;28.67
2025-05-08 13:16:55;14.17
2025-05-08 13:16:54;58.67
2025-05-08 13:16:53;86.67
2025-05-08 13:16:52;39.67
2025-05-08 13:16:51;67.17
2025-05-08 13:16:50;19.67
2025-05-08 13:16:49;48.17
2025-05-08 13:16:48;55.42
2025-05-08 13:16:47;49.92
2025-05-08 13:16:46;97.92
2025-05-08 13:16:45;40.92
2025-05-08 13:16:44;26.92
2025-05-08 13:16:43;86.17
2025-05-08 13:16:42;54.92
2025-05-08 13:16:41;38.17
2025-05-08 13:16:40;86.17
2025-05-08 13:16:39;43.17
2025-05-08 13:16:38;81.17
2025-05-08 13:16:37;7.42
2025-05-08 13:16:36;10.17
2025-05-08 13:16:35;7.92
2025-05-08 13:16:34;54.92
2025-05-08 13:16:33;48.17
2025-05-08 13:16:32;0.17
2025-05-08 13:16:31;40.92
2025-05-08 13:16:30;52.67
2025-05-08 13:16:29;43.17
2025-05-08 13:16:28;57.67
2025-05-08 13:16:27;69.42
2025-05-08 13:16:26;24.67
2025-05-08 13:16:25;88.92
2025-05-08 13:16:24;5.17
2025-05-08 13:16:23;-23.29
2025-05-08 13:16:22;6.17
2025-05-08 13:16:21;-6.54
2025-05-08 13:16:20;55.92
2025-05-08 13:16:19;53.17
2025-05-08 13:16:18;74.42
2025-05-08 13:16:17;15.67
2025-05-08 13:16:16;65.92
2025-05-08 13:16:15;-28.29
2025-05-08 13:16:14;-54.54
2025-05-08 13:16:13;-37.29
2025-05-08 13:16:12;96.67
2025-05-08 13:16:11;34.67
2025-05-08 13:16:10;86.67
2025-05-08 13:16:09;22.42
2025-05-08 13:16:08;24.67
2025-05-08 13:16:07;69.92
2025-05-08 13:16:06;88.92
2025-05-08 13:16:05;15.17
2025-05-08 13:16:04;27.42
2025-05-08 13:16:03;82.17
2025-05-08 13:16:02;55.92
2025-05-08 13:16:01;98.92
2025-05-08 13:16:00;79.92
2025-05-08 13:15:59;17.42
2025-05-08 13:15:58;67.67
2025-05-08 13:15:57;68.17
2025-05-08 13:15:56;84.42
2025-05-08 13:15:55;13.42
2025-05-08 13:15:54;41.92
2025-05-08 13:15:53;34.67
2025-05-08 13:15:52;-51.29
2025-05-08 13:15:51;-16.04
2025-05-08 13:15:50;-18.29
2025-05-08 13:15:49;-3.79
2025-05-08 13:15:48;56.42
2025-05-08 13:15:47;17.92
2025-05-08 13:15:46;58.67
2025-05-08 13:15:45;72.67
2025-05-08 13:15:44;25.17
2025-05-08 13:15:43;-97.04
2025-05-08 13:15:42;25.17
2025-05-08 13:15:41;60.92
2025-05-08 13:15:40;74.92
2025-05-08 13:15:39;41.92
2025-05-08 13:15:38;75.42
2025-05-08 13:15:37;-21.04
2025-05-08 13:15:36;-83.04
2025-05-08 13:15:35;75.42
2025-05-08 13:15:34;44.17
2025-05-08 13:15:33;25.17
2025-05-08 13:15:32;3.92
2025-05-08 13:15:31;15.67
2025-05-08 13:15:30;37.42
2025-05-08 13:15:29;56.42
2025-05-08 13:15:28;20.67
2025-05-08 13:15:27;-85.29
2025-05-08 13:15:26;20.67
2025-05-08 13:15:25;-68.04
2025-05-08 13:15:24;-4.29
2025-05-08 13:15:23;-84.79
2025-05-08 13:15:22;-77.54
2025-05-08 13:15:21;-96.54
2025-05-08 13:15:20;-71.54
2025-05-08 13:15:19;-22.79
2025-05-08 13:15:18;-40.79
2025-05-08 13:15:17;-26.29
2025-05-08 13:15:16;-60.79
2025-05-08 13:15:15;-80.29
2025-05-08 13:15:14;-49.54
2025-05-08 13:15:13;-51.79
2025-05-08 13:15:12;-96.54
2025-05-08 13:15:11;-15.54
2025-05-08 13:15:10;-27.79
2025-05-08 13:15:09;-92.04
2025-05-08 13:15:08;-37.29
2025-05-08 13:15:07;-82.54
2025-05-08 13:15:06;-23.29
2025-05-08 13:15:05;-54.04
2025-05-08 13:15:04;-73.04
2025-05-08 13:15:03;-58.54
2025-05-08 13:15:02;-6.54
2025-05-08 13:15:01;-11.54
2025-05-08 13:15:00;-61.29
2025-05-08 13:14:59;-13.29
2025-05-08 13:14:58;-22.79
2025-05-08 13:14:57;-61.29
2025-05-08 13:14:56;-70.79
2025-05-08 13:14:55;-32.29
2025-05-08 13:14:54;-3.79
2025-05-08 13:14:53;-18.29
2025-05-08 13:14:52;-82.54
2025-05-08 13:14:51;-11.04
2025-05-08 13:14:50;-16.04
2025-05-08 13:14:49;-14.54
2025-05-08 13:14:48;-50.29
2025-05-08 13:14:47;-61.54
2025-05-08 13:14:46;-11.79
2025-05-08 13:14:45;-41.79
2025-05-08 13:14:44;-17.79
2025-05-08 13:14:43;-49.04
2025-05-08 13:14:42;-34.54
2025-05-08 13:14:41;-63.54
2025-05-08 13:14:40;-65.29
2025-05-08 13:14:39;-27.29
2025-05-08 13:14:38;-15.54
2025-05-08 13:14:37;-87.04
2025-05-08 13:14:36;-36.79
2025-05-08 13:14:35;-34.54
2025-05-08 13:14:34;-3.79
2025-05-08 13:14:33;-93.29
2025-05-08 13:14:32;-91.04
2025-05-08 13:14:31;-35.79
2025-05-08 13:14:30;-91.04
2025-05-08 13:14:29;-14.04
2025-05-08 13:14:28;-49.79
2025-05-08 13:14:27;-46.29
2025-05-08 13:14:26;-10.54
2025-05-08 13:14:25;-93.79
2025-05-08 13:14:24;-46.29
2025-05-08 13:14:23;-12.79
2025-05-08 13:14:22;-1.04
2025-05-08 13:14:21;-50.29
2025-05-08 13:14:20;-22.29
2025-05-08 13:14:19;-7.79
2025-05-08 13:14:18;-67.54
2025-05-08 13:14:17;-61.04
2025-05-08 13:14:16;-77.79
2025-05-08 13:14:15;-52.54
2025-05-08 13:14:14;-23.04
2025-05-08 13:14:13;-57.54
2025-05-08 13:14:12;-34.04
2025-05-08 13:14:11;-12.29
2025-05-08 13:14:10;-76.54
2025-05-08 13:14:09;-88.29
2025-05-08 13:14:08;-19.54
2025-05-08 13:14:07;-83.79
2025-05-08 13:14:06;-45.79
