Fecha y Hora;PIC-3042 - Presión desgasificador S-304
2025-05-08 13:24:34;37.93
2025-05-08 13:24:33;80.43
2025-05-08 13:24:32;30.68
2025-05-08 13:24:31;73.68
2025-05-08 13:24:30;74.18
2025-05-08 13:24:29;35.68
2025-05-08 13:24:28;45.18
2025-05-08 13:24:27;60.18
2025-05-08 13:24:26;33.43
2025-05-08 13:24:25;40.68
2025-05-08 13:24:24;88.18
2025-05-08 13:24:23;90.43
2025-05-08 13:24:22;83.18
2025-05-08 13:24:21;59.68
2025-05-08 13:24:20;57.43
2025-05-08 13:24:19;50.18
2025-05-08 13:24:18;4.93
2025-05-08 13:24:17;76.93
2025-05-08 13:24:16;73.43
2025-05-08 13:24:15;80.18
2025-05-08 13:24:14;58.93
2025-05-08 13:24:13;87.43
2025-05-08 13:24:12;17.18
2025-05-08 13:24:11;55.18
2025-05-08 13:24:10;2.68
2025-05-08 13:24:09;83.68
2025-05-08 13:24:08;43.43
2025-05-08 13:24:07;60.18
2025-05-08 13:24:06;36.18
2025-05-08 13:24:05;26.68
2025-05-08 13:24:04;51.18
2025-05-08 13:24:03;46.68
2025-05-08 13:24:02;91.93
2025-05-08 13:24:01;29.93
2025-05-08 13:24:00;75.18
2025-05-08 13:23:59;51.18
2025-05-08 13:23:58;72.93
2025-05-08 13:23:57;38.93
2025-05-08 13:23:56;57.93
2025-05-08 13:23:55;22.18
2025-05-08 13:23:54;29.43
2025-05-08 13:23:53;27.18
2025-05-08 13:23:52;77.43
2025-05-08 13:23:51;22.18
2025-05-08 13:23:50;41.18
2025-05-08 13:23:49;8.18
2025-05-08 13:23:48;5.43
2025-05-08 13:23:47;65.18
2025-05-08 13:23:46;34.43
2025-05-08 13:23:45;35.43
2025-05-08 13:23:44;11.93
2025-05-08 13:23:43;54.93
2025-05-08 13:23:42;35.43
2025-05-08 13:23:41;15.93
2025-05-08 13:23:40;48.93
2025-05-08 13:23:39;20.43
2025-05-08 13:23:38;10.43
2025-05-08 13:23:37;15.43
2025-05-08 13:23:36;17.68
2025-05-08 13:23:35;58.43
2025-05-08 13:23:34;22.68
2025-05-08 13:23:33;55.68
2025-05-08 13:23:32;43.93
2025-05-08 13:23:31;84.68
2025-05-08 13:23:30;77.43
2025-05-08 13:23:29;65.68
2025-05-08 13:23:28;12.68
2025-05-08 13:23:27;19.93
2025-05-08 13:23:26;18.18
2025-05-08 13:23:25;86.93
2025-05-08 13:23:24;3.68
2025-05-08 13:23:23;58.43
2025-05-08 13:23:22;46.68
2025-05-08 13:23:21;65.68
2025-05-08 13:23:20;39.43
2025-05-08 13:23:19;85.18
2025-05-08 13:23:18;13.18
2025-05-08 13:23:17;6.43
2025-05-08 13:23:16;25.43
2025-05-08 13:23:15;91.93
2025-05-08 13:23:14;89.68
2025-05-08 13:23:13;99.68
2025-05-08 13:23:12;96.18
2025-05-08 13:23:11;58.18
2025-05-08 13:23:10;60.93
2025-05-08 13:23:09;64.43
2025-05-08 13:23:08;0.18
2025-05-08 13:23:07;90.68
2025-05-08 13:23:06;2.43
2025-05-08 13:23:05;32.68
2025-05-08 13:23:04;54.43
2025-05-08 13:23:03;18.68
2025-05-08 13:23:02;71.18
2025-05-08 13:23:01;39.93
2025-05-08 13:23:00;47.18
2025-05-08 13:22:59;47.18
2025-05-08 13:22:58;47.18
2025-05-08 13:22:57;61.18
2025-05-08 13:22:56;56.68
2025-05-08 13:22:55;85.18
2025-05-08 13:22:54;54.43
2025-05-08 13:22:53;58.93
2025-05-08 13:22:52;37.68
2025-05-08 13:22:51;14.18
2025-05-08 13:22:50;58.93
2025-05-08 13:22:49;66.18
2025-05-08 13:22:48;99.68
2025-05-08 13:22:47;37.68
2025-05-08 13:22:46;92.43
2025-05-08 13:22:45;4.68
2025-05-08 13:22:44;85.68
2025-05-08 13:22:43;54.43
2025-05-08 13:22:42;19.18
2025-05-08 13:22:41;14.68
2025-05-08 13:22:40;48.68
2025-05-08 13:22:39;88.93
2025-05-08 13:22:38;86.18
2025-05-08 13:22:37;68.93
2025-05-08 13:22:36;33.18
2025-05-08 13:22:35;64.43
2025-05-08 13:22:34;67.18
2025-05-08 13:22:33;71.18
2025-05-08 13:22:32;2.43
2025-05-08 13:22:31;45.43
2025-05-08 13:22:30;16.93
2025-05-08 13:22:29;2.43
2025-05-08 13:22:28;24.18
2025-05-08 13:22:27;7.43
2025-05-08 13:22:26;83.43
2025-05-08 13:22:25;28.68
2025-05-08 13:22:24;69.43
2025-05-08 13:22:23;71.68
2025-05-08 13:22:22;33.68
2025-05-08 13:22:21;33.68
2025-05-08 13:22:20;15.68
2025-05-08 13:22:19;7.93
2025-05-08 13:22:18;63.18
2025-05-08 13:22:17;63.18
2025-05-08 13:22:16;77.18
2025-05-08 13:22:15;8.43
2025-05-08 13:22:14;96.18
2025-05-08 13:22:13;97.93
2025-05-08 13:22:12;92.93
2025-05-08 13:22:11;97.93
2025-05-08 13:22:10;77.68
2025-05-08 13:22:09;89.93
2025-05-08 13:22:08;17.43
2025-05-08 13:22:07;99.43
2025-05-08 13:22:06;40.93
2025-05-08 13:22:05;12.43
2025-05-08 13:22:04;38.18
2025-05-08 13:22:03;19.68
2025-05-08 13:22:02;45.93
2025-05-08 13:22:01;2.93
2025-05-08 13:22:00;45.93
2025-05-08 13:21:59;55.43
2025-05-08 13:21:58;97.93
2025-05-08 13:21:57;45.93
2025-05-08 13:21:56;10.18
2025-05-08 13:21:55;86.18
2025-05-08 13:21:54;50.93
2025-05-08 13:21:53;60.43
2025-05-08 13:21:52;81.18
2025-05-08 13:21:51;2.93
2025-05-08 13:21:50;93.93
2025-05-08 13:21:49;12.43
2025-05-08 13:21:48;64.93
2025-05-08 13:21:47;5.68
2025-05-08 13:21:46;16.93
2025-05-08 13:21:45;43.68
2025-05-08 13:21:44;22.43
2025-05-08 13:21:43;65.43
2025-05-08 13:21:42;91.18
2025-05-08 13:21:41;82.18
2025-05-08 13:21:40;22.43
2025-05-08 13:21:39;7.18
2025-05-08 13:21:38;92.68
2025-05-08 13:21:37;31.18
2025-05-08 13:21:36;49.68
2025-05-08 13:21:35;90.93
2025-05-08 13:21:34;39.18
2025-05-08 13:21:33;24.68
2025-05-08 13:21:32;43.68
2025-05-08 13:21:31;6.18
2025-05-08 13:21:30;46.43
2025-05-08 13:21:29;89.43
2025-05-08 13:21:28;73.18
2025-05-08 13:21:27;99.93
2025-05-08 13:21:26;73.68
2025-05-08 13:21:25;2.18
2025-05-08 13:21:24;16.68
2025-05-08 13:21:23;9.43
2025-05-08 13:21:22;56.93
2025-05-08 13:21:21;12.93
2025-05-08 13:21:20;13.43
2025-05-08 13:21:19;96.68
2025-05-08 13:21:18;94.43
2025-05-08 13:21:17;75.43
2025-05-08 13:21:16;46.93
2025-05-08 13:21:15;30.18
2025-05-08 13:21:14;63.68
2025-05-08 13:21:13;23.43
2025-05-08 13:21:12;94.43
2025-05-08 13:21:11;4.43
2025-05-08 13:21:10;97.18
2025-05-08 13:21:09;91.68
2025-05-08 13:21:08;30.18
2025-05-08 13:21:07;23.93
2025-05-08 13:21:06;38.93
2025-05-08 13:21:05;73.68
2025-05-08 13:21:04;98.18
2025-05-08 13:21:03;66.43
2025-05-08 13:21:02;59.18
2025-05-08 13:21:01;32.93
2025-05-08 13:21:00;22.93
2025-05-08 13:20:59;58.68
2025-05-08 13:20:58;35.18
2025-05-08 13:20:57;9.43
2025-05-08 13:20:56;4.43
2025-05-08 13:20:55;21.18
2025-05-08 13:20:54;28.43
2025-05-08 13:20:53;4.93
2025-05-08 13:20:52;16.18
2025-05-08 13:20:51;85.43
2025-05-08 13:20:50;23.43
2025-05-08 13:20:49;80.93
2025-05-08 13:20:48;30.68
2025-05-08 13:20:47;8.93
2025-05-08 13:20:46;9.43
2025-05-08 13:20:45;54.68
2025-05-08 13:20:44;40.68
2025-05-08 13:20:43;30.68
2025-05-08 13:20:42;23.93
2025-05-08 13:20:41;59.18
2025-05-08 13:20:40;9.43
2025-05-08 13:20:39;92.68
2025-05-08 13:20:38;80.93
2025-05-08 13:20:37;16.68
2025-05-08 13:20:36;6.43
2025-05-08 13:20:35;9.68
2025-05-08 13:20:34;81.68
2025-05-08 13:20:33;14.68
2025-05-08 13:20:32;72.18
2025-05-08 13:20:31;75.68
2025-05-08 13:20:30;47.93
2025-05-08 13:20:29;88.68
2025-05-08 13:20:28;83.68
2025-05-08 13:20:27;90.93
2025-05-08 13:20:26;35.68
2025-05-08 13:20:25;50.68
2025-05-08 13:20:24;14.43
2025-05-08 13:20:23;74.18
2025-05-08 13:20:22;64.68
2025-05-08 13:20:21;5.43
2025-05-08 13:20:20;57.43
2025-05-08 13:20:19;50.68
2025-05-08 13:20:18;93.18
2025-05-08 13:20:17;19.43
2025-05-08 13:20:16;47.93
2025-05-08 13:20:15;17.18
2025-05-08 13:20:14;76.93
2025-05-08 13:20:13;72.43
2025-05-08 13:20:12;90.93
2025-05-08 13:20:11;74.18
2025-05-08 13:20:10;81.93
2025-05-08 13:20:09;31.68
2025-05-08 13:20:08;41.18
2025-05-08 13:20:07;76.43
2025-05-08 13:20:06;93.68
2025-05-08 13:20:05;26.68
2025-05-08 13:20:04;82.43
2025-05-08 13:20:03;57.18
2025-05-08 13:20:02;68.43
2025-05-08 13:20:01;78.43
2025-05-08 13:20:00;65.18
2025-05-08 13:19:59;17.68
2025-05-08 13:19:58;24.43
2025-05-08 13:19:57;50.68
2025-05-08 13:19:56;81.93
2025-05-08 13:19:55;43.43
2025-05-08 13:19:54;50.68
2025-05-08 13:19:53;12.68
2025-05-08 13:19:52;27.18
2025-05-08 13:19:51;57.93
2025-05-08 13:19:50;65.18
2025-05-08 13:19:49;29.43
2025-05-08 13:19:48;15.43
2025-05-08 13:19:47;17.68
2025-05-08 13:19:46;67.43
2025-05-08 13:19:45;49.43
2025-05-08 13:19:44;89.68
2025-05-08 13:19:43;38.18
2025-05-08 13:19:42;33.18
2025-05-08 13:19:41;35.43
2025-05-08 13:19:40;16.43
2025-05-08 13:19:39;63.93
2025-05-08 13:19:38;25.43
2025-05-08 13:19:37;58.43
2025-05-08 13:19:36;29.93
2025-05-08 13:19:35;60.68
2025-05-08 13:19:34;69.68
2025-05-08 13:19:33;8.68
2025-05-08 13:19:32;85.68
2025-05-08 13:19:31;93.43
2025-05-08 13:19:30;58.93
2025-05-08 13:19:29;81.68
2025-05-08 13:19:28;1.43
2025-05-08 13:19:27;75.18
2025-05-08 13:19:26;78.43
2025-05-08 13:19:25;37.18
2025-05-08 13:19:24;56.18
2025-05-08 13:19:23;58.93
2025-05-08 13:19:22;87.43
2025-05-08 13:19:21;89.68
2025-05-08 13:19:20;61.18
2025-05-08 13:19:19;37.18
2025-05-08 13:19:18;58.93
2025-05-08 13:19:17;34.93
2025-05-08 13:19:16;80.18
2025-05-08 13:19:15;8.68
2025-05-08 13:19:14;28.18
2025-05-08 13:19:13;56.18
2025-05-08 13:19:12;1.93
2025-05-08 13:19:11;99.18
2025-05-08 13:19:10;85.18
2025-05-08 13:19:09;72.93
2025-05-08 13:19:08;56.68
2025-05-08 13:19:07;61.18
2025-05-08 13:19:06;42.18
2025-05-08 13:19:05;25.43
2025-05-08 13:19:04;89.68
2025-05-08 13:19:03;8.68
2025-05-08 13:19:02;13.68
2025-05-08 13:19:01;51.43
2025-05-08 13:19:00;96.18
2025-05-08 13:18:59;1.18
2025-05-08 13:18:58;65.43
2025-05-08 13:18:57;97.43
2025-05-08 13:18:56;18.68
2025-05-08 13:18:55;54.43
2025-05-08 13:18:54;71.18
2025-05-08 13:18:53;81.68
2025-05-08 13:18:52;48.68
2025-05-08 13:18:51;22.43
2025-05-08 13:18:50;57.68
2025-05-08 13:18:49;26.93
2025-05-08 13:18:48;40.93
2025-05-08 13:18:47;45.93
2025-05-08 13:18:46;78.43
2025-05-08 13:18:45;73.93
2025-05-08 13:18:44;85.68
2025-05-08 13:18:43;76.18
2025-05-08 13:18:42;0.18
2025-05-08 13:18:41;54.93
2025-05-08 13:18:40;33.68
2025-05-08 13:18:39;40.43
2025-05-08 13:18:38;5.18
2025-05-08 13:18:37;97.43
2025-05-08 13:18:36;40.43
2025-05-08 13:18:35;21.43
2025-05-08 13:18:34;59.43
2025-05-08 13:18:33;83.43
2025-05-08 13:18:32;11.93
2025-05-08 13:18:31;54.93
2025-05-08 13:18:30;40.93
2025-05-08 13:18:29;22.43
2025-05-08 13:18:28;61.43
2025-05-08 13:18:27;98.93
2025-05-08 13:18:26;41.43
2025-05-08 13:18:25;57.68
2025-05-08 13:18:24;83.93
2025-05-08 13:18:23;9.68
2025-05-08 13:18:22;62.18
2025-05-08 13:18:21;0.68
2025-05-08 13:18:20;67.18
2025-05-08 13:18:19;74.43
2025-05-08 13:18:18;88.93
2025-05-08 13:18:17;76.68
2025-05-08 13:18:16;67.18
2025-05-08 13:18:15;47.68
2025-05-08 13:18:14;88.43
2025-05-08 13:18:13;19.68
2025-05-08 13:18:12;24.68
2025-05-08 13:18:11;91.18
2025-05-08 13:18:10;3.93
2025-05-08 13:18:09;20.18
2025-05-08 13:18:08;60.43
2025-05-08 13:18:07;62.18
2025-05-08 13:18:06;84.43
2025-05-08 13:18:05;57.68
2025-05-08 13:18:04;90.68
2025-05-08 13:18:03;76.68
2025-05-08 13:18:02;81.68
2025-05-08 13:18:01;79.93
2025-05-08 13:18:00;32.43
2025-05-08 13:17:59;30.18
2025-05-08 13:17:58;40.68
2025-05-08 13:17:57;21.68
2025-05-08 13:17:56;34.43
2025-05-08 13:17:55;92.68
2025-05-08 13:17:54;17.93
2025-05-08 13:17:53;34.18
2025-05-08 13:17:52;29.18
2025-05-08 13:17:51;91.68
2025-05-08 13:17:50;65.93
2025-05-08 13:17:49;5.68
2025-05-08 13:17:48;65.43
2025-05-08 13:17:47;10.68
2025-05-08 13:17:46;89.43
2025-05-08 13:17:45;10.68
2025-05-08 13:17:44;79.68
2025-05-08 13:17:43;44.18
2025-05-08 13:17:42;36.93
2025-05-08 13:17:41;20.18
2025-05-08 13:17:40;81.68
2025-05-08 13:17:39;73.18
2025-05-08 13:17:38;20.18
2025-05-08 13:17:37;96.68
2025-05-08 13:17:36;46.43
2025-05-08 13:17:35;82.18
2025-05-08 13:17:34;30.18
2025-05-08 13:17:33;50.93
2025-05-08 13:17:32;15.18
2025-05-08 13:17:31;84.93
2025-05-08 13:17:30;37.43
2025-05-08 13:17:29;94.43
2025-05-08 13:17:28;22.43
2025-05-08 13:17:27;89.43
2025-05-08 13:17:26;41.18
2025-05-08 13:17:25;64.18
2025-05-08 13:17:24;21.68
2025-05-08 13:17:23;79.18
2025-05-08 13:17:22;58.68
2025-05-08 13:17:21;87.68
2025-05-08 13:17:20;68.18
2025-05-08 13:17:19;44.68
2025-05-08 13:17:18;49.18
2025-05-08 13:17:17;8.93
2025-05-08 13:17:16;70.43
2025-05-08 13:17:15;41.93
2025-05-08 13:17:14;39.68
2025-05-08 13:17:13;16.68
2025-05-08 13:17:12;65.93
2025-05-08 13:17:11;32.43
2025-05-08 13:17:10;25.68
2025-05-08 13:17:09;14.43
2025-05-08 13:17:08;50.18
2025-05-08 13:17:07;26.68
2025-05-08 13:17:06;93.18
2025-05-08 13:17:05;36.18
2025-05-08 13:17:04;64.68
2025-05-08 13:17:03;86.43
2025-05-08 13:17:02;42.43
2025-05-08 13:17:01;97.18
2025-05-08 13:17:00;83.18
2025-05-08 13:16:59;99.43
2025-05-08 13:16:58;8.93
2025-05-08 13:16:57;32.93
2025-05-08 13:16:56;16.18
2025-05-08 13:16:55;85.43
2025-05-08 13:16:54;66.93
2025-05-08 13:16:53;1.43
2025-05-08 13:16:52;66.93
2025-05-08 13:16:51;79.68
2025-05-08 13:16:50;80.93
2025-05-08 13:16:49;9.43
2025-05-08 13:16:48;11.68
2025-05-08 13:16:47;80.93
2025-05-08 13:16:46;37.93
2025-05-08 13:16:45;30.68
2025-05-08 13:16:44;26.18
2025-05-08 13:16:43;11.68
2025-05-08 13:16:42;32.93
2025-05-08 13:16:41;85.43
2025-05-08 13:16:40;66.93
2025-05-08 13:16:39;31.18
2025-05-08 13:16:38;26.18
2025-05-08 13:16:37;50.18
2025-05-08 13:16:36;9.43
2025-05-08 13:16:35;69.18
2025-05-08 13:16:34;40.68
2025-05-08 13:16:33;85.93
2025-05-08 13:16:32;54.68
2025-05-08 13:16:31;26.18
2025-05-08 13:16:30;78.68
2025-05-08 13:16:29;28.93
2025-05-08 13:16:28;93.18
2025-05-08 13:16:27;61.93
2025-05-08 13:16:26;93.18
2025-05-08 13:16:25;59.68
2025-05-08 13:16:24;98.18
2025-05-08 13:16:23;51.18
2025-05-08 13:16:22;13.68
2025-05-08 13:16:21;5.93
2025-05-08 13:16:20;94.68
2025-05-08 13:16:19;52.93
2025-05-08 13:16:18;41.18
2025-05-08 13:16:17;91.93
2025-05-08 13:16:16;51.68
2025-05-08 13:16:15;6.43
2025-05-08 13:16:14;8.68
2025-05-08 13:16:13;86.93
2025-05-08 13:16:12;70.18
2025-05-08 13:16:11;29.93
2025-05-08 13:16:10;88.68
2025-05-08 13:16:09;24.43
2025-05-08 13:16:08;93.68
2025-05-08 13:16:07;5.43
2025-05-08 13:16:06;55.68
2025-05-08 13:16:05;88.68
2025-05-08 13:16:04;60.18
2025-05-08 13:16:03;38.43
2025-05-08 13:16:02;0.93
2025-05-08 13:16:01;12.68
2025-05-08 13:16:00;60.18
2025-05-08 13:15:59;79.18
2025-05-08 13:15:58;38.93
2025-05-08 13:15:57;14.93
2025-05-08 13:15:56;44.43
2025-05-08 13:15:55;69.68
2025-05-08 13:15:54;86.43
2025-05-08 13:15:53;29.43
2025-05-08 13:15:52;91.43
2025-05-08 13:15:51;-99.03
2025-05-08 13:15:50;-49.28
2025-05-08 13:15:49;94.68
2025-05-08 13:15:48;-1.78
2025-05-08 13:15:47;79.68
2025-05-08 13:15:46;62.93
2025-05-08 13:15:45;58.43
2025-05-08 13:15:44;41.68
2025-05-08 13:15:43;48.93
2025-05-08 13:15:42;46.68
2025-05-08 13:15:41;39.43
2025-05-08 13:15:40;36.68
2025-05-08 13:15:39;51.18
2025-05-08 13:15:38;77.43
2025-05-08 13:15:37;44.43
2025-05-08 13:15:36;87.43
2025-05-08 13:15:35;94.18
2025-05-08 13:15:34;13.18
2025-05-08 13:15:33;24.93
2025-05-08 13:15:32;56.18
2025-05-08 13:15:31;75.18
2025-05-08 13:15:30;44.43
2025-05-08 13:15:29;8.68
2025-05-08 13:15:28;5.93
2025-05-08 13:15:27;70.18
2025-05-08 13:15:26;99.18
2025-05-08 13:15:25;-9.03
2025-05-08 13:15:24;-20.78
2025-05-08 13:15:23;-1.28
2025-05-08 13:15:22;-94.53
2025-05-08 13:15:21;-37.53
2025-05-08 13:15:20;-2.53
2025-05-08 13:15:19;-50.03
2025-05-08 13:15:18;-3.03
2025-05-08 13:15:17;-62.78
2025-05-08 13:15:16;30.43
2025-05-08 13:15:15;-92.28
2025-05-08 13:15:14;92.43
2025-05-08 13:15:13;46.68
2025-05-08 13:15:12;96.93
2025-05-08 13:15:11;-28.03
2025-05-08 13:15:10;96.93
2025-05-08 13:15:09;39.93
2025-05-08 13:15:08;13.18
2025-05-08 13:15:07;56.68
2025-05-08 13:15:06;-63.78
2025-05-08 13:15:05;66.18
2025-05-08 13:15:04;70.68
2025-05-08 13:15:03;39.93
2025-05-08 13:15:02;-75.53
2025-05-08 13:15:01;72.93
2025-05-08 13:15:00;-44.78
2025-05-08 13:14:59;66.18
2025-05-08 13:14:58;82.93
2025-05-08 13:14:57;-56.53
2025-05-08 13:14:56;-91.78
2025-05-08 13:14:55;-42.03
2025-05-08 13:14:54;92.43
2025-05-08 13:14:53;37.68
2025-05-08 13:14:52;-47.03
2025-05-08 13:14:51;-54.28
2025-05-08 13:14:50;82.93
2025-05-08 13:14:49;-82.78
2025-05-08 13:14:48;-76.78
2025-05-08 13:14:47;-0.78
2025-05-08 13:14:46;-52.28
2025-05-08 13:14:45;-55.53
2025-05-08 13:14:44;-6.28
2025-05-08 13:14:43;-56.03
2025-05-08 13:14:42;-96.78
2025-05-08 13:14:41;-94.53
2025-05-08 13:14:40;-6.28
2025-05-08 13:14:39;-96.78
2025-05-08 13:14:38;-6.28
2025-05-08 13:14:37;-42.03
2025-05-08 13:14:36;-23.03
2025-05-08 13:14:35;-72.78
2025-05-08 13:14:34;-23.03
2025-05-08 13:14:33;-27.03
2025-05-08 13:14:32;-74.53
2025-05-08 13:14:31;-64.53
2025-05-08 13:14:30;-45.53
2025-05-08 13:14:29;-98.03
2025-05-08 13:14:28;-93.53
2025-05-08 13:14:27;-5.28
2025-05-08 13:14:26;-56.03
2025-05-08 13:14:25;-8.03
2025-05-08 13:14:24;-8.53
2025-05-08 13:14:23;-67.78
2025-05-08 13:14:22;-89.03
2025-05-08 13:14:21;-29.78
2025-05-08 13:14:20;-41.53
2025-05-08 13:14:19;-75.03
2025-05-08 13:14:18;-82.28
2025-05-08 13:14:17;-49.53
2025-05-08 13:14:16;-92.03
2025-05-08 13:14:15;-14.78
2025-05-08 13:14:14;-54.03
2025-05-08 13:14:13;-12.53
2025-05-08 13:14:12;-48.78
2025-05-08 13:14:11;-53.28
2025-05-08 13:14:10;-27.53
2025-05-08 13:14:09;-72.28
2025-05-08 13:14:08;-27.03
2025-05-08 13:14:07;-55.53
2025-05-08 13:14:06;-10.28
2025-05-08 13:14:05;-8.03
2025-05-08 13:14:04;-91.78
